	MetJ	AcnR	BioQ	FadP	FadR	PurR	CsoR	NnrR	FixJ	GguR	PhnF	HutC	MetR	NrdR	FUR	Zur	CzrA	IscR	BirA	MntR	Phr	ArgR	NrtR	NsrR	SahR_SamR	KdgR	NagC	LldR	RbkR	Rex	LexA	ModE	ThiR	NikR	PdhR	ExuR_UxuR	NifA	NmlR	NorR	GulR	VanR	NarP	TtrR	AgaR	XylR	CcpA	NadQ	NagR	PsrA	AmtR	HisR	SoxR	PhrR	HrcA	RutR	HexR	PaaR	PhnR	TyrR	NagQ	PdxR	FabR	HypR	AraR	TrpR	QorR	GlcC	ZntR	LiuR	LtbR	NtrC	FruR	CueR	MerR	HcpR	FnrN_FixK	PhsR	CadR-PbrR	NiaR	SdaR	GntR	RbsR	CblR	DasR	Irr	PrpR	LiuQ	SiaR
FnrN_FixK	0.19718306594787027	-0.011099471100583597	0.02718895290894679	0.04956404040216751	0.14515994456058703	0.04025847003907644	0.11438550787786642	0.1971853836490815	-0.14127547733056445	-0.10955541855366173	0.060927729440831406	0.1461333790693039	0.18523531620397624	0.1535129397258623	0.270081722144708	0.3160904088888477	0.14195688148666627	0.2218712192498992	0.22868989621333977	0.08470039076442422	0.06931317242306391	0.08922454352874645	0.11893051995308973	0.14498611696974473	0.1489447506385267	0.09237429947480891	0.2099953182435533	0.10898989945812146	0.1059838409871553	0.22033921874927573	0.1921953729413019	0.24006749145927103	0.16474451979548604	0.18725635166016938	0.127162994655381	0.17934603742623917	0.0688589029856627	0.1191854670863251	0.06458274425094214	0.1821689975015181	0.165558032920628	-0.046152384219235995	-0.001930645108955134	0.04836347117475004	0.15934659367452986	0.15614121289939786	0.08455205788690545	0.16096666682118008	0.05459808743296049	0.06175746647445198	0.08353922245759765	0.08160394194622006	0.12551974449661848	0.2485016061669394	0.3461764883118328	0.30471513134412764	0.3053409106711599	0.2807825486369599	0.22820549666019255	0.20023084304063857	0.21159221437809123	0.05922653675178811	0.08796834947225944	0.059349374915983334	0.04848862704015649	0.18630841186477604	0.11588042515911019	0.10410418530484725	0.18853804042997993	0.07210832008380808	0.19512726497350869	0.2933027705800279	0.14012821523100527	0.16130273349680851	0.336361023682271	1.0	0.2489720995128192	0.11629297597470925	0.0912084957655599	0.31596293532223	0.27493267077981376	0.14938511386866052	-0.08682572277512272	0.06814968641502613	-0.142376385405899	0.0412458107550607	0.11910434754393202	0.16312444664883582
PhsR	-0.002857725593447395	-0.028340850410928424	-0.0693502556424436	0.0345916905776175	0.0634679299683402	0.11668466747940723	-0.0020001761452920533	0.13430383208718266	-0.021906911848552132	-0.10824823507052765	0.006132637404916308	0.08782465199716313	0.13822770023779615	0.15186737186588853	0.2898609842813504	0.2360717745711094	0.06565583991174194	0.20638665745766718	0.13278110239140412	0.062953400299447	0.10412040921332585	0.17718130449494973	0.058267008450338616	0.06762820364249922	0.10234505008552318	0.11435769546333165	0.19021837380812215	0.11630224677955417	0.1989329303623494	0.05360611131455377	0.25708868915454897	0.1760294069929681	0.18821587996161887	0.08349982153700673	0.06223491292396549	0.0654634707112098	0.09048537298765592	-0.04797873277368575	0.08274193324093432	0.038172538948968854	0.03850397022217484	-0.019512726497350866	-0.004449986325562854	0.06170184164538244	0.14407757809494232	0.14926922880809898	0.208866597753684	0.13784759723915432	0.05582183367249028	0.07667419146993246	0.09296067788125026	0.0193713467234658	0.11941028410381448	0.1679383120645619	0.2512086811816568	0.2632468212727888	0.2167375110670233	0.3641595320097714	0.2414024873569399	0.33882937547223163	0.03265872776745113	0.17685914402658867	-0.03389869791545953	-0.04719998516671225	0.08445471443603376	0.07057168418076215	-0.025288437915737656	0.08582679355308231	0.13040314094868147	0.07580968891814342	0.10164742202094275	0.28979608864743595	0.07856080025587421	0.14890534971793576	0.1618752056959825	0.2489720995128192	1.0	0.1553810069021142	0.0934473951356087	0.21251002405773858	0.1865170049737868	0.09792751157691755	-0.09770964766306187	0.09912344540191256	-0.10157789098460583	-0.06224186602759919	-0.06731994938140555	0.01338472449485702
CadR-PbrR	0.015401124548627689	0.1405245421381257	-0.0019190566028989807	-0.10970838683360296	0.17247637103615152	0.10064617509769111	0.1466849919575768	0.002690851106238788	0.021881417135228596	0.03687694397189092	0.16353699746443487	0.14786933727651566	0.07392076243099045	0.1382833250668657	0.20109302789121639	0.2604006841853976	0.21125151230004033	0.22071236864428384	0.16746550101747082	0.1270494272960307	0.052238667599927686	0.25473854012636105	0.211830937602848	0.1381790285123603	0.1017494008742369	0.13997524695106406	0.10468129290644368	0.13390286977763974	0.1617546852329985	0.16225994409704678	0.2444572175533419	0.3169966300624389	0.3189434990798726	0.13657749697539992	0.1090687012993033	0.11042223880666201	0.018428042330494922	-0.004575142190969309	0.10568949293332901	0.16072562589521208	0.21332817258530298	0.08991290078848195	0.052998873597211345	0.11810541832189161	0.2601457370521622	-0.014868053270044639	0.19121730303016257	0.10720990492789631	0.1002452127881482	0.06911848552132054	0.1829106618891119	0.20835670348721325	0.12631703371328182	0.25308833686396487	0.13029884439417608	0.1851565143627944	0.12509328747375204	0.2406631406705573	0.17818718682062384	0.20278494977541475	0.30500252629432023	0.1646958480700502	0.2319903027381322	0.10743935734780816	0.19876373817392956	0.05705948611928745	0.0776684852895504	0.12363777111309919	0.20663928688969133	0.16719664767696807	0.1834692278810185	-0.0008204662287756511	0.05218767817328061	0.049253468439862606	0.03322656456420264	0.11629297597470925	0.1553810069021142	1.0	0.2187654996268501	0.30391320672504185	0.1907050910624806	0.14784384256319213	0.07575869949149636	-0.07936736027738248	-0.07288243228835911	0.10120474108959769	-0.0055161288827289545	0.022231390018124422
NiaR	-0.04036971969721551	-0.08891165386523031	0.14690053817022125	-0.02033319272612652	0.04069883326921027	0.04390421404434226	0.2179867520198766	0.030262224715038637	0.009004269205631087	-0.027942205802596754	0.056744278754560076	0.19954943888453677	0.14496525765884366	0.20561949835674984	0.2369965373543904	0.24467044606477512	0.17538276835503475	0.23729320310942795	0.1502148509022811	0.20114865272028593	0.10793766310822274	0.2821244976382625	0.22696320881097293	0.15128099345944718	0.13395849460670928	0.13117030004959881	0.1339075051800622	0.26668165446783265	0.14902355247970853	0.26623897353648757	0.3046710950211143	0.2821893932721769	0.17685914402658867	0.0791796264792728	0.14921592168024067	0.07350357621296894	0.15842878399488253	0.042525181823660024	0.154926737464713	0.1824934756710904	0.18994024966277448	0.20362627531509148	0.27816122856705805	0.1817981653077212	0.1541178597419935	0.12194584922890081	0.13372904218679746	0.06556544956450394	0.20401564911857822	0.15522340321975053	0.15353379903676337	0.19320589066939847	0.1217256676138339	0.25191789775229334	0.09830993227677061	0.29340243173211084	0.3060802573575425	0.24059360963422038	0.23194163101269638	0.25402468815330204	0.36852608109172996	0.19668939558987814	0.16516865911714126	0.14234161988773056	0.20081258604465746	0.015060422470576783	0.1975863459586244	0.1919543320153339	0.15261598935711604	0.1107768470919803	0.21397017582081387	0.21824865225674567	0.11982283491941353	0.2964200787091331	0.24168524690471002	0.0912084957655599	0.0934473951356087	0.2187654996268501	1.0	0.33784203475624736	0.32790604966370157	0.20977050122606394	0.03299942984550204	-0.023221048435319913	0.058820939039822745	-0.02423851926705017	0.0961011630224678	0.06639750429933575
SdaR	0.05046794387454747	0.044594889005289	0.15943930172297907	0.06964460369626989	0.23876262567734818	0.06451784861702768	0.178138515095188	0.04701456906981379	0.052387000477446447	0.03203758384284132	0.23799778427764207	0.24689312152634532	0.11304124117535264	0.19682613996134074	0.29603070490564637	0.32022982325210564	0.1825537359025824	0.24335167407558486	0.1337869847170782	0.1572096731577752	0.05251679174527537	0.2249491264584135	0.20823850072544048	0.19680064524801721	0.12766361811700683	0.08103610514946855	0.09745006512740403	0.18608823024970914	0.16141630085615882	0.23736273414576486	0.25073123473214326	0.31553647829936354	0.22951268014332665	0.1444692695996403	0.09863209274513167	0.09175083784898785	0.036353143498152794	0.07128090075139873	0.1299743662246038	0.31294992374763014	0.25289364996222147	0.25372106929463084	0.20668564091391595	0.07342709207299832	0.14230917207077332	0.1112542935414938	0.05147150849901034	0.21646170462288683	0.21320301671989653	0.07641460893427462	0.26143437892560645	0.2751713940045705	0.3162897311930135	0.27037375249732304	0.20059008672837933	0.3773773820174198	0.39798869888889404	0.323479240350251	0.2678219634637581	0.2733056445295298	0.28784921963000215	0.22677547501286324	0.054700066286254644	0.07616661490467296	0.18753447580551705	0.05208569931998647	0.0714894938604095	0.1865100518701531	0.2620091688259916	0.1661791768452378	0.27260106336131573	0.3008468880225837	0.20654889654245334	0.20036758741210117	0.2090960501735958	0.31596293532223	0.21251002405773858	0.30391320672504185	0.33784203475624736	1.0	0.37154604576996353	0.28338532709717196	-0.00741664387593809	-0.014281674863603284	0.013187719891902415	-0.09153065623392095	-0.08398190338894271	-0.019329628101663644
GntR	-0.04719303206307856	0.15292424361820972	0.13201162558927554	0.12904033263647782	0.18559919529413946	-0.024298779498542165	0.19047795634377998	0.1689998192193055	0.15684115866518952	0.02356870361700451	0.1108069772077263	0.22854619873824347	0.148847407187655	0.2672541266670066	0.17480102535101585	0.296709791360537	0.028153116612818743	0.08639926575225629	0.12357055777797349	0.06655510798169943	-0.07815520254390886	0.042585442055152016	0.10114448085810569	0.14739652622942462	0.09465259976544864	0.1288549165395794	0.10654704238148435	0.2774334703867316	0.273528143845808	0.14762597864933644	0.19216060742313343	0.31261153937079045	0.1652312370498445	0.1334300587305487	0.20814579267699126	0.0939688779081356	0.12297954396910968	0.09284711052189996	0.23088244155916396	0.12000361561388952	0.2181466734034515	0.33657193449249295	0.06704182523605787	0.015913336516309662	0.034807236790261945	0.10940013257250929	0.10611131455377298	0.12428672745224377	0.28044416426012025	-0.02384451006114096	0.22844653758616054	0.22171129786632426	0.11183835424672393	0.2156574623025898	0.2617982580157696	0.31341114628866507	0.15770102581455608	0.10422702346904246	0.21761823752729093	0.19732444572175534	0.3073573107249306	0.07642387973911956	-0.06849965929792196	0.017021197695277917	0.20065961776471625	-0.003237828592089222	0.14424677028336216	0.12113465380497007	0.21473733492173122	0.12350102674163657	0.2836101441146613	0.26771071380561906	0.346449977054758	0.25466205598639047	0.32780638851161864	0.27493267077981376	0.1865170049737868	0.1907050910624806	0.32790604966370157	0.37154604576996353	1.0	0.31672082361830245	-0.08976688561217443	-0.060603251271259116	-0.15768480190607748	-0.09895657091470396	-0.06487941000597967	0.03155086658848288
RbsR	0.06908835540557454	0.038605949075468986	0.08265386059490755	0.019999443751709305	0.22356314113409756	0.03905558311044773	0.11017424477706032	0.011567646745252189	-0.05451233248814496	0.0027580644413644773	0.177927604284966	0.16109877579022022	0.07374925254135938	0.18400461686081276	0.1740408193537322	0.16032929898809165	0.038339413436177465	0.05838752891332261	0.07163550903671702	0.0920869045246163	-0.003659650212533201	0.017313228047892978	0.03213029189129054	0.16616063523554797	0.0947708025272214	0.03374572963551831	0.033604349861633236	0.20311174564619827	0.17323657703343515	0.08757665796756145	0.16485113405120266	0.2796607812507243	0.16265858870537847	0.11649461598008631	0.21061877986937436	0.1419986001084684	0.12436784699463684	0.0842530744306567	0.18705007625236986	0.13002535565125087	0.20668795861512718	0.14742433864395937	0.11350709911881	-0.019730590411206547	0.13184011569964446	0.11827924591273391	0.10436145013929385	0.23346204300726367	0.27443204731818793	0.03936151967033018	0.16728703802420608	0.2731225461338426	0.20998141203628592	0.2700909929495529	0.1838400600748154	0.34899481298468926	0.3330096277308314	0.19849024943100435	0.1404480579981551	0.2175093055703631	0.2934464680551242	0.21310567326902485	-0.07598351650898573	0.050602370544798846	0.26063013660530937	0.07109780235571152	0.09751032535889603	0.2279528672281684	0.2107114879178236	0.08398190338894271	0.2429089931442398	0.3095475383695436	0.2691824540747505	0.17669458724059128	0.13096634234301052	0.14938511386866052	0.09792751157691755	0.14784384256319213	0.20977050122606394	0.28338532709717196	0.31672082361830245	1.0	-0.06692825787670757	0.0761782034107291	-0.02736278049978909	-0.04107893626785209	0.06206803843675689	0.06016057033991406
CblR	-0.19475411507850054	0.012835429307795356	0.08469343766079052	-0.06597104727646931	0.06993199864646249	0.0787786641697299	-0.07352443552387	0.03251503029235483	0.13880017243697013	0.013549281280854397	0.1964135891457417	-0.06153496715817384	-0.008941691272927859	0.003439468597466289	0.04451145176168469	0.016919218841983767	0.13492265831058123	0.07476904107430087	0.042821847578697544	0.16883758013451938	0.06840926895068396	0.18958100597503372	0.10445415818774306	0.11011398454556832	-0.07059717889408569	0.1381720754087266	0.07911704854656958	0.07717713263276951	0.04783735299980068	0.25997654486374233	0.007863960209705605	0.02377266132359281	0.015164719025082162	-0.1664874311063315	-0.05430142167792297	0.0038636079191214983	-0.3248536371685108	-0.02811371569222782	0.028306084892759965	-0.00599821073466493	-0.03873342264208667	0.1291353583861383	0.17454144281535802	0.17637706217465268	0.08489507766616759	-0.1621788245546537	-0.0070179992676064175	-0.2046414284456105	-0.08440604271059791	0.18373808122152124	0.18669546796705155	0.1048574381984972	-0.07221725204073591	0.02792829959532937	0.030292354830784636	0.0221919890975335	0.10025448359299313	-0.008496692640371574	-0.10657253709480789	-0.027766060510543224	-0.1026417158405607	0.08204662287756512	0.18072275194571016	0.17457389063231524	0.12285207040249199	0.1503075589507303	0.01430485187571559	-0.06122671289708016	-0.0917693794586777	0.01905150395631597	-0.09037644103072809	-0.1947147141579096	-0.03020428218475787	-0.07896639796783958	0.13372208908316374	-0.08682572277512272	-0.09770964766306187	0.07575869949149636	0.03299942984550204	-0.00741664387593809	-0.08976688561217443	-0.06692825787670757	1.0	-0.08840871270239326	0.21246135233230273	0.05102650986645406	0.021304309533632163	-0.05571985481919613
DasR	-0.03439005057224043	-0.13535375073587014	-0.02301013762509792	0.012904960344132277	-0.058473283858138145	0.1418456318285272	-0.11050799375147753	-0.02842428765453273	-0.14493512754309765	-0.12363313571067672	-0.05635026954865087	-0.09121081346677112	-0.0216171991971483	0.08133277090450608	0.009801558422294432	0.01703278620133407	-0.07615270869740556	0.00692065581673473	0.10940013257250929	0.05397926120956191	0.05848950776661676	0.03897214586684343	0.08384052361505764	0.023591880629116817	0.038842354599014514	-0.08656382253825366	0.07305857758041265	0.030614515299145696	-0.02382828615266234	0.03192865188591348	0.10397439403701833	0.05274160876276474	0.0015273650982010002	0.04601795754898461	0.14723428714463846	0.025295391019371345	0.03301333605276942	-0.012561940564870139	-0.08851300925689863	-0.13906670807626165	-0.10029388451358405	-0.1346862527870357	-0.1351103921086909	-0.07866046140795713	-0.01941306534526795	0.013600270707501472	0.1295293675920475	0.16437600530290036	-0.02118842447307063	0.19895378967325048	-0.03918305667706542	-0.002371008339088958	-0.06389438699120664	0.020592775261784352	0.08672606162303981	0.07903129360175404	0.0924415128099346	0.26426429210451907	0.12789307053691867	0.09921847115157302	0.05799815510983586	0.2057747843379023	0.05268830163490643	-0.06739643352137616	0.023237272343798528	0.08230388771201172	0.01991368880689377	0.10157789098460583	0.01785788783253218	-0.13733306757026112	0.08379416959083302	0.17143804089352016	-0.07151267087252179	0.07027038302330217	-0.006556776726571518	0.06814968641502613	0.09912344540191256	-0.07936736027738248	-0.023221048435319913	-0.014281674863603284	-0.060603251271259116	0.0761782034107291	-0.08840871270239326	1.0	0.01565375398065183	0.18691564958211848	0.18796556823080596	0.1637803560916141
Irr	-0.035004241393216555	-0.20209891021689047	-0.045864989269043394	-0.0585381794920526	-0.11362530188058276	0.002313065808808192	-0.20230286792347876	-0.05621120747597703	-0.08939141801595506	0.0908168042608619	0.14204495413269302	0.07470646314159764	0.14909540121725667	0.04520444442384266	0.10342741655116788	0.09643954739930748	0.19268209019566035	0.20205255619266588	0.20809480325034418	0.22254335260115607	0.2961836731855876	0.22703042214609861	0.22417733195507367	0.18729111717833782	0.08429711075367008	0.14117581617848154	0.09474067241147541	0.0775016108023418	0.1095531008524505	0.3012038140091132	0.0683675503288818	0.16657550375235827	0.16268176571749077	0.01451808038714881	-0.11182676574066777	0.0708776207406446	-0.08738197106581808	0.0012677825625431673	-0.08489971306859005	-0.07419656887512689	-0.02939308676082714	-0.018333016580834464	0.08625556827715998	0.1518581010610436	0.21908766009521116	0.0006304147294547376	0.18056746596455772	0.07417339186301458	-0.0048069123120923745	0.17451363040082324	0.04909586475749892	0.21017146353560684	0.018479031757141995	-0.013549281280854397	-0.01667586021480455	-0.06241569361844149	0.04004987693006568	0.027675670163305226	0.02445638318090585	0.046710950211142584	0.03690475638642569	0.07514450867052024	0.0698346551955908	0.11531722376478114	0.07615502639861679	0.06750768317951523	-0.02270651876642671	-0.08529372227449926	0.03272130570015436	-0.0881166823497782	0.03485359081448656	0.022463160139247488	-0.1172501865749475	-0.03970685715080355	-0.039456545419990635	-0.142376385405899	-0.10157789098460583	-0.07288243228835911	0.058820939039822745	0.013187719891902415	-0.15768480190607748	-0.02736278049978909	0.21246135233230273	0.01565375398065183	1.0	0.16266322410780093	0.16205598639045848	0.030262224715038637
PrpR	-0.04189940249662775	-0.08617676643597814	-0.08625788597837121	-0.045134913387505735	-0.021376158271180314	-0.06005859148661991	-0.20972414720183932	0.0035553536580278217	-0.046474544687597055	-0.05977351423763854	0.11499969869884254	0.06947541150785005	0.21877477043169502	0.19575304430054094	0.17297235909535486	0.150555552980332	0.2771854763571299	0.2659701201959848	0.21994520954336652	0.22146098613551135	0.19236224742851052	0.18091743884745354	0.2569218146673403	0.20059935753322425	0.17738526220153802	0.17038348684241023	0.18069725723238664	0.1283635638827985	0.10315856321066513	0.07428695922236489	0.07364032058443154	0.02520268297092212	0.12778645628120205	0.046066629274420456	0.10632454306520621	0.05714524106410298	0.10786117896825213	0.06072145403303188	0.06020228896171621	-0.0006280970282435069	-0.10931901303011621	-0.0993528978218244	-0.06281897362919561	0.07342940977420954	0.012114624231102622	0.05132781102391404	0.12433076377525715	0.0941427054989779	0.044842883034890674	0.24474924790595695	0.12260871177531277	0.0842832045464027	-0.062742489489225	-0.05356207499154039	0.08220886196235126	0.040942191896389486	0.0024266331681584937	0.0502964339849164	-0.013143683568889033	0.0678460675563549	0.1823451427935716	0.04538522511831865	0.09210544613430614	0.03140485141217535	0.06276798420254855	0.028841473872554247	0.07062499130862046	0.13271620675748966	-0.058612345930811986	-0.10682516652683202	-0.02051165571939128	-0.027242260036805094	-0.07396711645521506	-0.0634146228404819	0.021044726997974328	0.0412458107550607	-0.06224186602759919	0.10120474108959769	-0.02423851926705017	-0.09153065623392095	-0.09895657091470396	-0.04107893626785209	0.05102650986645406	0.18691564958211848	0.16266322410780093	1.0	0.15792584283204547	0.15846354951305097
LiuQ	0.05713828796046929	-0.18058600757424756	-0.03601939452373558	-0.18380065915422447	-0.1744116515475291	-0.07577260569876373	-0.13015978232150224	-0.06280506742192823	-0.24114754022370452	-0.06476352494541814	0.14726905266280693	0.07537859649285453	0.1543218174485818	0.1376714519471008	0.10549017062916317	0.14560030779072086	0.138185981615994	0.1312305602810908	0.36087766709466884	0.32475397601642786	0.33491709582767426	0.1946753132373187	0.2605953710871409	0.2528727906513204	0.2348248513194673	0.15223356865726298	0.2339325363531435	0.20629394940921797	0.15207364727368808	0.269569510177026	0.20495663581033788	0.22954281025907264	0.12910291056918105	0.15354770524403077	0.021318215740899545	0.15446783262488933	0.08059574191933473	0.021702954141963833	-0.1262544557805786	-0.14436960844755736	-0.05333725797405102	-0.12104658115894332	-0.12760335788551483	0.11856664086292651	0.07376315874862677	0.12827549123677173	0.2418799338064534	0.29031988912117407	0.05319587820016595	0.1854809925323667	0.021925453458241977	0.17074041282893976	0.11606584125600863	0.18658421830891248	0.24526145987363893	0.23782163898558853	0.1731716813995207	0.14114800376394676	0.16515938831229635	0.1746086561504837	0.11525001042965545	0.1754105807695695	0.11065169122657384	0.136538096054809	0.14011662672494912	0.05021763214373456	0.1312375133847245	-0.05118411354881774	0.020038844672300226	-0.05408819316648975	0.19037829519169708	0.12685474039428732	0.14200091780967966	0.12135483542003699	-0.010619706949858853	0.11910434754393202	-0.06731994938140555	-0.0055161288827289545	0.0961011630224678	-0.08398190338894271	-0.06487941000597967	0.06206803843675689	0.021304309533632163	0.18796556823080596	0.16205598639045848	0.15792584283204547	1.0	0.14034607914486097
SiaR	0.10009919761184068	-0.025529478841705644	0.09231867464573937	-0.14538707927928762	-0.0313330026746272	-0.1326744881356875	-0.2947142506176674	-0.04699602746012395	-0.15236567762630313	-0.11404712350102675	0.16960705693664796	0.17033249741576315	0.2646096295849924	0.24226467220751768	0.19351646263170338	0.17318790530799932	0.23564068214582048	0.1931641720475963	0.3468138561449212	0.188468509393643	0.26526553902777067	0.13770158206284677	0.27503001423068546	0.3125049251150739	0.2408137912492873	0.1898290000046354	0.33835424672392933	0.21786159615447015	0.16137689993556792	0.11505532352791208	0.09106248058925236	0.030048996203605415	0.2201561203535885	0.21775498189875353	0.15903370401101372	0.21310335556781362	0.10269734066963024	0.07100277660605106	-0.11881231719131696	0.08390310154776087	0.16505972716021342	-0.02561755148773241	0.0031451205436399962	0.14406598958888617	0.2149691050428543	0.17048546569570439	0.29679322860414126	0.176430369302511	0.04845617922319926	0.04001742911310845	0.051418201371152036	0.07383268978496368	0.08725681520041162	0.15165877875687778	0.21798443431866538	0.08423916822338931	0.1643991823150127	-0.002477622594805568	0.06020228896171621	0.0059031849850044735	0.09049232609128961	0.06481219667085399	0.04227950549526957	0.10738373251873862	0.02403224385925064	-0.01603617468050489	0.04189013169178282	-0.06870361700451025	0.1075343830974686	-0.037314989500813515	-0.09523897817188999	0.13335589229178932	0.00048671725435843715	-0.056134723336006415	0.04148916938223992	0.16312444664883582	0.01338472449485702	0.022231390018124422	0.06639750429933575	-0.019329628101663644	0.03155086658848288	0.06016057033991406	-0.05571985481919613	0.1637803560916141	0.030262224715038637	0.15846354951305097	0.14034607914486097	1.0
