	CzrA	MetR	SahR_SamR	NagC	FUR	KdgR	NsrR	RbkR	NrtR	ArgR	MntR	ThiR	Zur	IscR	BirA	Phr	ModE	AraR	NadQ	XylR	SiaR	GulR	PhnF	AgaR	Irr	HutC	PhrR	Rex	NnrR	LiuR	NtrC	GntR	NifA	CueR	FadP	MerR	AcnR	FruR	HrcA	CsoR	FabR	PurR	PaaR	FixJ	NmlR	PdxR	RbsR	SdaR	MetJ	NorR	PhsR	PrpR	QorR	GlcC	PhnR	FadR	BioQ	ZntR	LiuQ	LexA	SoxR	NikR	PdhR	HypR	NagQ	HexR	HisR	PsrA	CcpA	TyrR	LldR	NrdR	CadR-PbrR	TrpR	NarP	NiaR	GguR	DasR	FnrN_FixK	HcpR	AmtR	RutR	TtrR	VanR	ExuR_UxuR	NagR	CblR	LtbR
NarP	0.20405491340291027	0.14221374331350764	0.16708687140737416	0.1198892754273744	0.14165513285701817	0.08730034040324693	0.22217484008528784	0.2010573697926408	0.2325490342772354	0.14798438883277845	0.1767528273419868	0.09225302061122957	0.13822366862429705	0.12593922617488995	0.20296761805010038	0.26260925946707564	0.2530530305864163	0.09067195351562987	0.1118642377086996	0.09118567563186573	0.06095587226773401	0.08443247422037681	0.08969438521677328	-0.011174702926470406	0.12337061559371064	0.07748475666778888	0.03330964226486614	0.20453870995897705	-0.14533597675781493	-0.09336525393084702	-0.022506515043828477	-0.13896682003516253	-0.18965074377486005	-0.18623424232222346	-0.24976121896781756	-0.26400079801493787	-0.23367124278357584	-0.08628785895085973	-0.015339343383333957	0.006895347822292048	-0.047085375129365704	-0.06149951994413896	0.04891582189304106	-0.24693325353183954	-0.15243830970460978	-0.01534433097669547	-0.23280340153867254	-0.024551428322048905	-0.20608486390104616	0.005159665332485443	-0.11836307185875136	0.02505517525156174	0.17844860908490132	-0.039708724547687625	-0.02534944325989102	-0.16545094078479783	-0.2158605468896121	-0.21656379755358546	-0.13536079003478846	-0.0062270103118492745	0.13935086472399905	-0.0083467374904924	-0.0222521477823913	0.011523834461776331	0.041539171311362984	0.09945510542525468	0.06435741094028603	0.17084751680195515	0.11391912617364307	0.1394157034376987	0.09961969600618462	0.01626703574857542	0.21716729635032855	0.18717689746754948	1.0	0.22780084539707476	-0.05119515205925261	-0.2007082382573349	-0.12848788638262323	-0.13487200588536016	-0.044097806705819274	-0.0702926470404868	0.013179715457798726	0.08227783388820309	0.17054327360690283	-0.04504544944450679	0.05583860147882143	0.026341974338832154
NiaR	0.21981072083193057	0.09485155675257796	0.1962243918253345	0.18537138867068167	0.1314954051796157	0.0696542350902131	0.2730383171859998	0.20872828838264817	0.1578648112819362	0.11904138455591716	0.12545542961882317	0.15469768949737528	0.1522238431900647	0.17925161161610495	0.3220414219628674	0.24858913452786194	0.19939151360989538	0.25201561116722154	0.0987468671679198	0.06457686504819263	-0.09281661866108057	0.02130450504370379	0.09149989401364107	0.027464182845172633	0.06554944575368771	0.17073778974800186	0.07231760994526117	0.21743662639185027	-0.18031396900210725	-0.11314604920260851	-0.020965348695120886	-0.1399294255539346	-0.19390516091223084	-0.18978042120225938	-0.10718088754223869	-0.22187059689023553	-0.19244878365066895	-0.23364131722340678	0.11444282347660195	-0.039284779111959	0.07381388795371513	-0.1352211374206661	-0.11334056534370753	-0.24492824100051122	-0.07244229977929899	-0.11589920073816382	-0.22869362460878565	-0.019389269192882704	0.02071098143368371	-0.032845796082245415	0.00492524844449432	0.20408483896307933	0.04765894836593972	0.09390391401389045	-0.05013279467325029	0.007254454544321002	-0.1988029775932368	-0.2602950161473335	-0.18920684796568535	0.03559894761780072	0.2487188119552613	-0.010636042843426976	-0.16439855858551852	0.14092694422623722	0.20013466502076085	-0.003952667738999239	0.16380503497549845	0.12015361787553461	0.11122083816506441	0.05701567351213856	0.008810583673113132	0.053175226623773365	0.20356114166012046	0.18965074377486005	0.22780084539707476	1.0	-0.17651342286063418	-0.21787553460766343	-0.06943976857566803	-0.1915560044389581	-0.11086173144303545	-0.14835347074153044	-0.03646180126934251	0.045060412224591326	0.14330602625967906	-0.11725582613249541	0.07352959513210888	-0.1695906432748538
GguR	0.3283906283120737	0.3380416214666018	0.30869462212745796	0.2702851656504445	0.23525230987917556	0.28335764785097073	0.2810833052781207	0.23758650357236374	0.17164553173979724	0.17917181012232072	0.18397486252945797	0.21343158892255515	0.2338807217047594	0.2116410429057719	0.058013192184441204	0.23790072195413908	0.19753612887941246	0.2440155114153543	0.10723575106921533	0.31009114826868167	0.4251200139652614	0.23925235975510917	0.4229952991932568	0.5183381338919438	0.492607139739897	0.12116111173456028	0.09683661891046023	0.008391625830746019	-0.44877616927891867	-0.4047756206436489	-0.3932044040449382	-0.19380540904500057	-0.2140999264329979	-0.19417947854711406	-0.08854723874362523	-0.10229803364131722	-0.10669210339281038	-0.050292397660818715	-0.3116921657377274	-0.2865546951957007	-0.3260464594321625	-0.4449057968303844	-0.1840297260564346	-0.09059215202184566	-0.2849337273532089	-0.4269354979488522	-0.31658000723201035	-0.07816805695831619	-0.14203917754585468	0.03441688799112208	-0.260863601790546	-0.2465342460629185	-0.25707801842915745	-0.20706243219990275	0.020486539732415616	-0.17937630145014277	0.0510804374119378	0.008955223880597015	-0.08302098529906857	-0.4195139590269205	-0.36247584134465516	-0.0978441127694859	-0.07776904948939513	-0.13809897879025923	-0.07762440928191125	-0.13599421439170065	-0.2045985610793152	-0.41071085674384966	0.003224479108218307	0.04706043716255814	-0.032636317161061856	0.03524482848913328	-0.030596391476202946	-0.07600842903278096	-0.05119515205925261	-0.17651342286063418	1.0	0.21569595630868216	-0.020112470230302125	-0.05709048741256125	-0.0169752740059103	0.23905784361401014	0.10533547799847878	0.21369094377735384	0.3094028603847928	0.2870983428721056	0.07483135699946383	0.12303145924512775
DasR	-0.20325191087170663	-0.1293457524408035	-0.08440753625356924	-0.21106248207583636	-0.17860322447910823	-0.15252808638511703	-0.20239903240688786	-0.15509170937293482	-0.319258344867143	-0.2712627339493011	-0.30810608611079937	-0.23291811618598735	-0.2401650893402661	-0.2706542475591965	-0.39317447848476916	-0.31095400192022343	-0.24761655382236686	0.009967705332984201	-0.0949762465866158	-0.07635257297472538	0.04199304230726069	-0.0019476552076709186	-0.008705844212521354	0.1283183082083318	-0.0504769386151947	-0.21893789199366576	-0.27330764722752154	-0.40316462798788016	0.07265177870048255	-0.06564421002755645	-0.000561104253170239	0.1473160513223357	0.07769423558897243	0.26644970635544085	0.26306313046297336	0.22246910809361714	0.1239940647638998	0.29488896370278933	-0.005887853963266375	-0.12720108729535282	-0.21551141535430615	-0.18853352286188108	0.1457299966333745	0.11542537936882007	0.01766854948316064	0.1032706143468123	0.26622526465417273	-0.1982194291699398	0.06838239878302722	0.12253269990897642	0.016371775209167196	-0.058536889487400094	-0.01312485193082208	0.041294779236648836	0.18045362161622963	0.3557326151198893	0.25465903564882353	0.13908153468247733	0.010316836868290128	-0.28868439756106684	-0.21863364879861344	-0.12926096335365778	-0.042262372348782405	-0.24762154141572837	-0.29493385204304295	-0.46280128181149394	-0.32862504520006486	-0.44597812940310977	-0.2661654135338346	-0.09481165600568586	-0.12138555343582838	-0.13392935074003418	-0.066980885048442	-0.34932854524370627	-0.2007082382573349	-0.21787553460766343	0.21569595630868216	1.0	0.31254504420254614	0.19235900697016173	0.137824661155376	0.31110362972106886	0.04435716156061796	0.21245900821706007	0.21382062120475318	-0.00236661305003803	0.0583872616865547	0.2539208718313196
FnrN_FixK	-0.06149951994413896	-0.028456713924113766	0.01035175002182072	-0.13185451190164466	-0.11203381588299106	-0.044531727328270924	-0.10030798389007345	-0.106173393683213	-0.1569969700370329	-0.15904687090861483	-0.14364019501490044	-0.12809386650706367	-0.09108093617127395	-0.21389543510517586	-0.21460367336251077	-0.248988141996783	-0.04778862579333907	0.06489607102332946	-0.1494357785009788	-0.041429444257409694	-0.03721492786693101	-0.0038878290252995673	0.006985124502799287	0.05970398633399419	-0.151206374144316	-0.14560031920597513	-0.17338121422960387	-0.24982605768151722	0.03303532462998292	-0.07894612152271226	0.13471739049115325	0.10004862903527476	0.11674210401625955	0.11064227733512887	0.15576503447673912	0.06835746081621966	0.015803189565954688	0.15871768974675496	0.11251262484569632	-0.10766468409830547	-0.2128530280926196	-0.1185675631865734	0.0739535405678375	0.13999925186099577	0.016486489856482	0.03707527525280864	0.13629346999339143	-0.06103068616815671	-0.13372984700557364	-0.021683562139178793	-0.08458708961458372	0.026621279567076897	0.09176423646180126	0.10385915036347086	0.10283669372436065	0.2987742989314081	0.11974463521989052	0.052970735295951324	-0.1285227995361538	-0.1652514370503373	-0.19115699697003705	-0.06441227446726268	-0.03661641666354942	-0.18030898140874574	-0.15984488584645695	-0.16786992356513172	-0.2802054888464943	-0.17631391912617364	-0.006062419730919338	-0.018022668611828076	-0.20487287871419843	-0.06280626940485542	-0.11931570219080039	-0.31073454781231685	-0.12848788638262323	-0.06943976857566803	-0.020112470230302125	0.31254504420254614	1.0	0.371832566490854	0.08300103492562251	0.09695632115113655	0.025928004089826557	-0.026571403633461763	0.14379481040910735	0.05233731093903914	0.028047731268469683	0.0896644596566042
HcpR	-0.21283806531253507	-0.054676492225588846	-0.09581416227135002	-0.16573024601304256	-0.09355478247858452	-0.06593349044252422	-0.20563598049850995	-0.1588174416139852	-0.19062831207371664	-0.2155962044414519	-0.15891220588785396	-0.16844848439506727	-0.08575917405453934	-0.23337697477524658	-0.303632214865522	-0.3165550692652028	-0.1536951832317111	0.0017431638798488759	-0.07899599745632739	-0.089400117208444	-0.05771393658275041	-0.07168418558834898	-0.027369418571303882	0.007623536453072981	-0.09994388957468298	-0.12089178169303856	-0.1315303183331463	-0.2935074003416501	0.14128605094826618	-0.04333470492150775	0.046975648075412414	0.07124527737253582	0.20161099265576876	0.10559483285327748	0.223546428259704	0.2122844424494071	0.17613436576515917	0.13261761368595618	-0.013578722926719784	-0.006825521515230863	-0.19238394493696928	0.142722477836382	0.1340590281674335	0.11761992044788588	0.05922517737128892	0.17584009775682988	0.1791219341887056	-0.040661354879736655	-0.06749460716467787	0.13485205551191412	-0.14721629945510542	-0.1798052344792329	0.05167396102195788	0.003079838900734423	-0.0546964425990349	0.19613960273818876	0.06374393695681992	0.07540493023603785	0.1337547849723812	-0.15138093991196896	-0.09663212758263819	-0.0021172333819623685	-0.10366463422237185	-0.22183568373670495	-0.15918153592937567	-0.2516614920385541	-0.2747241237421913	-0.16816419157346102	0.021838177533385704	-0.1742640182545917	-0.14047806082370104	-0.05215276998466315	-0.021264604296811682	-0.29354231349518073	-0.13487200588536016	-0.1915560044389581	-0.05709048741256125	0.19235900697016173	0.371832566490854	1.0	0.12692178206710808	0.0052444544196311674	-0.014426613798177034	-0.04867142981832691	0.0669459718949114	0.13697677028391875	0.04918016434120126	0.2553473235327124
AmtR	-0.0651703886582127	-0.01941420715969027	-0.0508909088642003	-0.15484232970485917	-0.06270152994426365	-0.1201486302821731	-0.11460741405753189	-0.10160475816406689	-0.11797902716991483	-0.0942231199890273	-0.14335091459993266	-0.1120088779161835	-0.04211773214129852	-0.12104140949388396	-0.23074352548036758	-0.23094801680818963	-0.010855496951333558	-0.05826755944587838	-0.20246387112058753	-0.04638711205875385	-0.0032544046683873865	0.00492524844449432	-0.046651454506914054	-0.10320078803975112	-0.05845708799361588	-0.005538722427960449	-0.22450903377847603	-0.1279193007394107	0.07152957019414208	0.001089789149490642	-0.009957730146261175	0.07091609621067595	0.04928490380179304	0.09034277235377	0.04638212446539234	0.18003965136722402	-0.013099913964014514	0.12087681891295403	0.1108816818164815	0.1450616591229317	-0.0336687489868951	-0.08377909949001858	0.1614858040623948	-0.011434057781269094	0.007763189067195352	0.055763787578398734	0.034895696953827354	-0.115210912854275	0.04303046172645544	0.051913365503310514	-0.03503036197458821	-0.005553685208044988	0.10585418770807616	0.09177919924188581	0.13791942542924476	-0.00906993852791182	0.12023341936931882	-0.05215775757802466	-0.05170887417548847	0.09058716442848415	0.01936931881943665	0.007833015374256538	-0.03535954313644808	0.05539470566964676	-0.04571378695494956	-0.059299991271711615	-0.15661791294155789	-0.13852292422598786	-0.012406638486764173	0.057688998615942844	-0.08597364056908441	-0.12087183131959252	0.04234716143592813	-0.03259641641416975	-0.044097806705819274	-0.11086173144303545	-0.0169752740059103	0.137824661155376	0.08300103492562251	0.12692178206710808	1.0	0.18012444045436976	-0.07148966944724996	0.03168368682901283	-0.08121547650220078	-0.04328482898789262	-0.04106036234865772	0.04160899761842417
RutR	-0.0490055985735483	-0.034007905335478	-0.03163879848875921	-0.09392885198069802	-0.08155463285078368	-0.04500056110425317	-0.0668312572475966	-0.09066696592226836	-0.15415902941433185	-0.1167969675432362	-0.14493696928889388	-0.15205426501577327	-0.12105138468060699	-0.07287123280838913	-0.15616404194566016	-0.13044302298033641	-0.020990286661928453	-0.0023416750832304643	-0.022012743301038667	-0.10821331936807192	0.0861232683699298	0.040337161311238295	0.08633773488447487	0.05344954425865659	-0.00031172458509457727	-0.04628237259816207	-0.1575755308669684	-0.12027332011621092	-0.01128941757378521	-0.06491602139677552	-0.08076659309966458	-0.059718949114078726	0.09952991932567738	0.0735395703188319	0.12507138492998665	0.18058329904362896	0.011169715333108891	0.06040224940460604	-0.01210738288507338	-0.037025399319193505	-0.14433347049215078	-0.20078305215775757	0.07376899961346152	0.10882679335153805	0.014132345789847754	0.016291973715382983	0.0009152233818376788	-0.19298744373371238	-0.022287060935921893	-0.05980872579458597	0.06556939612713375	-0.06180875073255278	-0.14698687016047582	0.06748961957131636	0.21993541066596842	-0.029364455915909176	0.24772129328295864	0.11572962256387237	-0.032072719111210866	-0.05206299330415591	-0.19986034738587763	-0.26969662963378593	-0.13123605032481703	-0.130293395179491	-0.17835883240439407	-0.2312472724098804	-0.10791406376638113	-0.2610730807117296	-0.15130612601154628	-0.13649297372785196	-0.0985972393670744	0.10848264940959364	-0.0023865634234840833	-0.1595655806182122	-0.0702926470404868	-0.14835347074153044	0.23905784361401014	0.31110362972106886	0.09695632115113655	0.0052444544196311674	0.18012444045436976	1.0	-0.0668312572475966	0.11316599957605457	0.174937343358396	0.13351538049102857	0.13238319679796506	0.188698113442811
TtrR	-0.06394344069128044	-0.028651230065212783	-0.014900435167520792	-0.040910734547812314	-0.06565418521427947	0.006695844087831519	-0.03850671454756294	-0.02456140350877193	-0.05984363894811656	-0.053609147246225015	-0.06148954475741593	-0.07623287073404905	-0.11082681828950486	-0.04928989139515455	-0.1108068679160588	-0.1047369667950972	0.0879337647601591	0.005274379979800247	-0.1954463272609384	-0.11782441177570793	0.11698150849761219	0.1305477624409282	-0.06869162957144104	0.06914051297397723	0.1307422785820272	0.048132769735283486	0.0647215052556765	-0.02920485292834075	-0.03249167695357798	-0.05606803077345104	-0.10332049028042743	-0.10455741343408272	0.009374181722964127	0.16366538236137607	0.06290103367872417	0.13149041758625418	-0.014087457449594134	0.013738325914288209	-0.13316126136236112	0.05201311737054078	-0.20827441738675045	-0.001219466576889986	0.19070312597413933	-0.07838252347286126	0.012227085125749697	0.04170376189229292	-0.08199354106659684	0.08485641965610544	-0.17184004788089627	-0.01517475280240402	0.09431289666953453	0.06529507849225052	-0.03791817853090437	0.01727452960760109	0.1085025997830397	-0.031878202970111846	0.03911021334430604	0.06171897405204554	-0.02756892230576441	0.0017282010997643363	-0.031070212845546702	-0.14076734123866882	-0.08185887604583598	-0.17066796344094065	0.08578909961470842	-0.005184603299293008	-0.16521153630344518	-0.015478995997456328	0.06934999189516079	0.14235339592763002	-0.04307535006670906	-0.17726654945822268	-0.06748961957131636	-0.0782877591989925	0.013179715457798726	-0.03646180126934251	0.10533547799847878	0.04435716156061796	0.025928004089826557	-0.014426613798177034	-0.07148966944724996	-0.0668312572475966	1.0	0.042786069651741296	0.06648212571229067	0.028142495542338435	-0.017264554420878066	0.13203905285602066
VanR	0.12193917629895634	-0.02730457985760421	0.03516003940198756	-0.02639185027244729	0.050312348034264764	0.017249591640793527	0.07983391314106161	0.02695046072893677	-0.03763887330265964	0.017099963839948128	-0.032302148405840475	0.014376737864561902	0.020885547201336674	0.032087681891295405	-0.07056696467537002	0.005927754710158481	0.01984812778214192	0.0658137882018479	0.0808513821868103	0.1300589782914999	0.15559046870908616	0.018606217035125126	0.11068217808202098	0.1395603436451826	0.008057457075524632	-0.01938428159952119	-0.08020299504981358	-0.00042643923240938164	-0.18007456452075463	-0.08106584870135537	-0.15423883090811605	0.006690856494470006	-0.019449120313220863	-0.07125525255925884	0.021504008778164316	0.019728425541465606	0.10263718998990012	0.19044875871270214	-0.10550505617277023	-0.10362972106884126	-0.15544582850160227	-0.24584595817902966	-0.15429868202845423	-0.019134901931445528	-0.08726542724971634	0.012162246412050026	-0.11921595032357012	-0.09209840521702266	-0.039903240688786645	0.11101135924388085	0.041613985211785685	0.04539956857317423	-0.013643561640419457	-0.013568747739996757	0.014436588984900061	0.10573448546739984	0.1232808389132034	0.023573860023192308	-0.1440042893302909	-0.17852841057868551	-0.0274143069115575	-0.22729211087420043	-0.16147582887567177	0.18919188518560082	-0.1536502948914575	-0.22489806606067408	-0.25209042506764423	-0.3204254417137371	-0.143470616840609	-0.021917979027169916	-0.006810558735146324	-0.025139964338707466	-0.00974825122507762	-0.24632476714173493	0.08227783388820309	0.045060412224591326	0.21369094377735384	0.21245900821706007	-0.026571403633461763	-0.04867142981832691	0.03168368682901283	0.11316599957605457	0.042786069651741296	1.0	0.17120163593062257	0.14915647327273407	0.020571328819561342	0.09604857915934113
ExuR_UxuR	0.10953503160887293	0.11915111160987045	0.17227895609670943	0.07809324305789349	0.06652202645918279	0.06738986770408609	0.1711018840633923	0.10232297160812479	0.05461165351188917	0.03737453085449943	0.051255003179590766	0.006077382511003878	-3.740695021134927e-05	0.10232297160812479	-0.05121011483933715	0.035529121310739535	0.13387448721305753	0.0711255751318595	0.11703637202458883	0.1260290028553972	0.12547039239890773	0.11869724061397274	0.26676392473721616	0.22512250776194218	0.09928552725096323	0.03261137919425429	-0.01947405828002843	-0.028711081185550942	-0.17958079277796482	-0.2988341500517463	-0.1532712377959825	-0.10766967169166698	-0.09754984476115662	-0.03727976658063068	-0.009867953465753938	0.009538772303894064	0.0008054963278843876	0.048481901270589406	-0.09342011745782366	-0.05119016446589109	-0.20093267995860298	-0.2708687140737416	-0.12575468522051397	-0.09007344231224829	-0.2711081185550942	-0.05228743500542401	-0.10311101135924389	0.03790820334418135	-0.18249853489445006	0.03474108155962045	-0.0434294691953765	-0.056506938989264205	-0.0817940373321363	0.06252696417661067	0.050726318283270365	0.01297023653661517	0.14839835908178406	0.048900859112956524	-0.030531552762503272	-0.19840397012431576	-0.1686180625693587	-0.14504170874948566	-0.10982929961720221	-0.2572426090100874	-0.07983391314106161	-0.26689858975797703	-0.21041409493883964	-0.2584545941969351	0.04169877429893141	-0.139894512400404	-0.033179964837466804	-0.01569845010536291	0.08170924824499058	-0.10601379069564458	0.17054327360690283	0.14330602625967906	0.3094028603847928	0.21382062120475318	0.14379481040910735	0.0669459718949114	-0.08121547650220078	0.174937343358396	0.06648212571229067	0.17120163593062257	1.0	0.2275065773887455	0.026740981807753215	0.13105150937044102
NagR	0.13610394144565394	0.16805446451950773	0.14099178293993692	0.12481701766854948	0.10357485754186462	0.09610344268631778	0.17778027157445853	0.1321388047232509	0.12267734011646031	0.12068230277185502	0.11160488285390092	0.11209366700332922	0.1099789274180476	0.22381575830122571	0.006501327946732503	0.11117096223144927	0.07939500492524844	0.08317560069327548	0.08465691592164491	0.12282198032394419	0.17734136335864537	0.22595044825995336	0.3645307298095986	0.23853414631105127	0.1999551116597464	0.15448821057619172	0.19255352311126073	0.004127233506652203	-0.25367647975660546	-0.3011483933714884	-0.2981209242010499	-0.15536103941445653	-0.007932767241486801	-0.1166473397423908	-0.13833339567825034	0.06356438359580543	-0.008112320602501277	0.0007256948341001758	-0.33740819710968967	-0.1264030723575107	-0.2204990087158194	-0.11190413845559172	-0.1568872429830796	0.032746044215015147	-0.17089240514220874	-0.08679160588037257	-0.2194865272634322	-0.06642726218531403	-0.14409905360415964	-0.009508846743724984	-0.12541552887193108	-0.19324679858851107	-0.2292472474719136	-0.05913041309742017	-0.015404182097033628	-0.1552263743936957	0.11637302210750758	0.11868726542724972	-0.07333507899100987	-0.19938652601653387	-0.20571578199229418	-0.10694647065424756	-0.1771618099976309	-0.20321201012481452	-0.11151510617339368	-0.10392897667053205	-0.24737714934101424	-0.34457038117682265	-0.05376875023379344	-0.24707290614596192	0.1283183082083318	0.18417935385728001	-0.003199541141410741	-0.17454831107619795	-0.04504544944450679	-0.11725582613249541	0.2870983428721056	-0.00236661305003803	0.05233731093903914	0.13697677028391875	-0.04328482898789262	0.13351538049102857	0.028142495542338435	0.14915647327273407	0.2275065773887455	1.0	0.029314579982294045	0.11836805945211287
CblR	0.027633761019464083	0.11665731492911383	0.11973964762652901	0.08124041446900834	0.08941009239516702	-0.001937680020947892	0.07670170451003129	0.10027307073654285	0.039908228282148156	-0.028855721393034824	0.011269467200339157	0.0337834636342099	0.06390353994438834	0.022905522512749535	0.03881594533597676	0.07771418596241848	-0.011872965997082258	0.13794436339605232	0.24247434506664672	0.05794336587738002	0.05833738575293956	0.04190326562675345	0.07134502923976609	0.18450354742577837	0.10205862915996458	0.029364455915909176	-0.05163406027506577	0.09113081210488909	-0.1618349355977007	-0.06926021521465354	-0.10374443571615606	-0.11780944899562339	-0.06294592201897779	-0.0750458235140089	-0.040262347410815594	-0.22107756954575494	-0.14557538123916758	-0.05730495392710632	0.041613985211785685	0.07743488073417375	-0.25698824174865026	-0.13063753912143544	-0.024815770770209106	0.011558747615306925	-0.07815309417823164	0.03997306699584783	-0.07976408683400042	-0.03951420840658861	-0.035848327285876384	-0.050182670606865425	-0.06853202658387261	-0.05856182745420766	-0.030616341849649	-0.07171411114851806	-0.10876195463783837	0.08967443484332722	-0.031798401476327634	-0.0323869374929862	0.04981857629147496	-0.11402386563423485	-0.1993166997094727	-0.04394817890497388	-0.07774411152258756	0.08798862828713575	-0.2075811419095001	-0.1935261038167558	-0.08611329318320678	-0.008142246162670357	-0.09406351700145887	-0.04026733500417711	-0.16950086659434657	0.012685943715008915	0.13008391625830745	0.027928029027793365	0.05583860147882143	0.07352959513210888	0.07483135699946383	0.0583872616865547	0.028047731268469683	0.04918016434120126	-0.04106036234865772	0.13238319679796506	-0.017264554420878066	0.020571328819561342	0.026740981807753215	0.029314579982294045	1.0	0.15817902966371153
LtbR	-0.015030112594920136	0.07687627027768426	0.03276100699509969	-0.001768101846656442	0.04004289330290901	0.03342934450554246	-0.01277073280215464	-0.00871581939924438	-0.07771917355578	-0.05781867604334218	-0.07870671704135962	-0.014391700644646442	-0.0535293457524408	-0.09552986944974376	-0.12812379206723276	-0.12102644671379942	0.09947006820533921	0.0693549794885223	0.10633299667078143	-0.03323482836444345	0.013523859399743139	0.07752465741468098	0.00494021122457886	0.16356563049414583	0.07218294492450031	-0.04479606977643113	-0.01734934350802379	-0.17747104078604473	-0.07202334193693188	-0.0907168418558835	-0.10655743837204952	-0.007882891307871669	0.011493908901607251	0.020142395790471203	0.06897093479968579	-0.044711280689285406	0.014501427698599733	0.03333956782503523	-0.12762004513771993	-0.1355652813626105	-0.2267185376376264	-0.12620855621641167	0.028696118405466403	-0.11783438696243095	-0.1843140188780409	-0.06865671641791045	0.02144914525118767	0.005932742303519994	-0.017479020935423136	0.10933054028105088	-0.0285814037581516	-0.03843688824050175	0.058232646292347784	-0.06792852778712952	-0.04639708724547688	0.09034277235377	0.06655693961271338	0.06344468135512911	-0.08601852890933802	-0.2619010212097408	-0.1745233731093904	-0.1708325540218706	0.01417224653673986	-0.3892841556627888	-0.2146136485492338	-0.33642564121747154	-0.25243955660295014	-0.26905323009015075	0.048471926083866385	-0.04070125562662876	-0.18030399381538423	-0.2093816631130064	0.0653250040524196	-0.036576515916657316	0.026341974338832154	-0.1695906432748538	0.12303145924512775	0.2539208718313196	0.0896644596566042	0.2553473235327124	0.04160899761842417	0.188698113442811	0.13203905285602066	0.09604857915934113	0.13105150937044102	0.11836805945211287	0.15817902966371153	1.0
