	Rex	ModE	PhrR	AraR	MntR	Zur	CzrA	NsrR	RbkR	NadQ	FUR	SahR_SamR	KdgR	NagC	ThiR	Phr	ArgR	NrtR	BirA	XylR	AgaR	IscR	GulR	MetR	Irr	SiaR	LldR	NagR	VanR	NrdR	HutC	PhnF	HypR	NiaR	PsrA	CcpA	TyrR	HexR	HisR	TrpR	NagQ	NarP	CsoR	HcpR	FnrN_FixK	DasR	FadR	PdxR	SoxR	MetJ	PhsR	CadR-PbrR	ZntR	LiuQ	PhnR	NorR	PdhR	ExuR_UxuR	PrpR	AmtR	CblR	NikR	TtrR	GguR	LtbR	GlcC	RutR	FabR	SdaR	HrcA	GntR	NtrC	QorR	LiuR	PurR	FixJ	FruR	PaaR	BioQ	CueR	MerR	LexA	NmlR	NnrR	RbsR	FadP	AcnR	NifA
PurR	-0.3216108905275099	-0.4480187991248683	-0.315776679361478	-0.6262863625313994	-0.5783161818329147	-0.5867433757394053	-0.6188315371525809	-0.6392512762336926	-0.6400615833400859	-0.7544769467628231	-0.7512357183372498	-0.7141236528644356	-0.47330038084434	-0.498906085406369	-0.45433919455473626	-0.47573130216352	-0.5426626691516084	-0.5313183696621019	-0.2465764524754882	-0.4825378818572239	-0.6232071955271048	-0.6345514950166113	-0.7889960294951787	-0.7899683980228507	-0.608135483348189	-0.7789482213759015	-0.39988655700510495	-0.4870756016530265	-0.49047889149987844	-0.09780406774167409	-0.38935256462199175	-0.28725386921643303	-0.27299246414391054	-0.23182886313912973	0.4903168300785998	0.23490803014342435	0.021635199740701726	0.03589660481322421	0.00105339923831132	0.2149744753261486	0.08516327688193825	0.005915241876671258	0.2694271128757799	0.29892229154849687	0.004132566242605947	0.004942873348999271	-0.21254355400696864	-0.14917753828701077	0.16457337330848393	0.04643059719633741	0.2788266753099425	-0.09488696215865813	-0.14528806417632284	-0.0036463819787699537	0.08970099667774087	-0.0973178834778381	-0.1958512276152662	-0.342354752451179	-0.1101207357588526	-0.2323150474029657	-0.3331172514382951	0.06863301191151447	0.13313345758042297	0.10136941900980471	-0.38432866056235315	-0.02390405963860303	-0.17575561137671178	0.5170569645895795	0.5425006077303298	0.3528887448342922	0.5497933716878697	0.6238554412122195	0.5899846041649786	0.7909407665505227	1.0	0.24868325095211086	0.3310104529616725	0.21627096669637794	0.49923020824892633	0.48788590875941984	0.5010128838829917	0.6896523782513573	0.3010290900251195	0.6499473300380845	0.6802528158171948	0.446722307754639	0.6006806579693704	0.5029576209383356
FixJ	-0.4078275666477595	-0.48675147881046915	-0.5864192528968479	-0.44558787780568837	-0.47232801231666804	-0.5120330605299408	-0.5227291143343327	-0.4660076168868001	-0.527428895551414	-0.48853415444453446	-0.49923020824892633	-0.4911271371849931	-0.42533020014585526	-0.49226156713394376	-0.5049023579936796	-0.5107365691597116	-0.473786565108176	-0.46616967830807876	-0.42678875293736324	-0.41982011182238066	-0.24414553115630824	-0.3891905032007131	-0.42030629608621667	-0.46114577424844017	-0.5167328417470222	-0.3752532209707479	-0.2968154930718742	-0.12535450935904707	-0.26229641033951867	-0.26748237582043594	-0.3345758042298031	-0.28028522810145046	-0.19876833319828216	-0.4627663884612268	-0.2546795235394214	-0.3010290900251195	-0.3190179077870513	-0.36455716716635606	-0.36326067579612675	-0.07641196013289037	-0.09148367231180618	-0.3519163763066202	0.40426221537962886	0.15533587229560003	0.33571023417875373	0.32063852199983794	0.2686168057693866	0.2950328174378089	0.08645976825216757	0.029576209383356294	-0.010452961672473868	0.2209707479134592	0.2676444372417146	0.0812738027712503	0.013694190098047159	0.0900251195202982	-0.04772708856656673	0.08370472409043027	0.034113929179158904	0.18596548091726764	-0.14107446722307754	-0.15290495097642007	0.044485860140993434	0.1605218377765173	0.1183858682440645	0.5387731950409205	0.2227534235475245	0.09553520784377278	0.013532128676768495	0.4695729681549307	0.4585527915079815	0.45158415039299893	0.2530589093266348	0.32517624179564053	0.24868325095211086	1.0	0.4682764767847014	0.3562920346811442	0.422575155984118	0.5684304351349161	0.4925856899765011	0.13912973016773358	0.449153229073819	0.41625476055425004	0.3898387488858277	0.4188477432947087	0.35661615752370146	0.4070172595413662
FruR	-0.3276071631148205	-0.6254760554250061	-0.7825135726440321	-0.6457337330848392	-0.7256300137752209	-0.6467061016125112	-0.5993841665991411	-0.6893282554087999	-0.5948464468033384	-0.6355238635442833	-0.6159144315695648	-0.6191556599951381	-0.635685924965562	-0.6894903168300786	-0.7505874726521352	-0.7016449234259784	-0.707641196013289	-0.7189854955027956	-0.6799286929746374	-0.6770115873916214	-0.1830483753342517	-0.45709423871647353	-0.49274775139777977	-0.4397536666396564	-0.4010209869540556	-0.447208492018475	-0.3371687869702617	-0.16441131188720526	-0.211895308321854	-0.3350619884936391	-0.4256543229884126	-0.3183696621019366	-0.3588850174216028	-0.4183615590308727	-0.2553277692245361	-0.6039218863949437	-0.6316343894335953	-0.5267806498662994	-0.5950085082246171	-0.3857872133538611	-0.3854630905113038	-0.4353780082651325	0.3331172514382951	0.40361396969451424	0.3368446641277044	0.49906814682764766	0.3227453204764606	0.26732031439915727	-0.014828620046997813	-0.2516003565351268	-0.11660319260999918	0.15582205655943604	0.05890932663479459	0.04043432460902682	0.1883964022364476	-0.3332793128595738	-0.13880560732517624	-0.02309375253220971	-0.06782270480512113	0.03767928044728952	0.3511060692002269	0.03557248197066688	0.24301110120735758	0.25743456770115875	0.3582367717364881	0.5013370067255489	0.3666639656429787	-0.08451503119682359	-0.15938740782756664	0.37087756259622395	0.3729843610728466	0.39891418847743293	0.30264970423790616	0.4081516894903168	0.3310104529616725	0.4682764767847014	1.0	0.6099181589822543	0.5309942468195447	0.6478405315614618	0.6721497447532615	0.3300380844340005	0.444777570699295	0.5026334980957783	0.49469248845312375	0.631796450854874	0.6392512762336926	0.5061988493639089
PaaR	-0.30508062555708615	-0.53277692245361	-0.6915971153067012	-0.6572400939956243	-0.5447694676282311	-0.5745887691435054	-0.5582205655943603	-0.5940361396969451	-0.6196418442589742	-0.49145126002755046	-0.4616319585122762	-0.473786565108176	-0.6073251762417956	-0.5651892067093428	-0.6458957945061178	-0.5522242930070497	-0.656429786889231	-0.6118628960375982	-0.6178591686249089	-0.5061988493639089	-0.1243821408313751	-0.21837776517300056	-0.26424114739486265	-0.2707236042460092	-0.31917996920832997	-0.2669961915565999	-0.31010452961672474	-0.185317235232153	-0.04011020176646949	-0.6421683818167085	-0.554979337168787	-0.38432866056235315	-0.38627339761769713	-0.36228830726845473	-0.1728385057936958	-0.4758933635847986	-0.5305080625557086	-0.47427274937201197	-0.3289036544850498	-0.2879021149015477	-0.28709180779515436	-0.4188477432947087	0.036544850498338874	0.4924236285552224	0.2875779920589904	0.33846527834049106	0.43100234989060854	0.2973016773357102	0.1178996839802285	-0.12357183372498177	-0.2571104448586014	0.10768981443967264	-0.004618750506441942	0.28028522810145046	0.16019771493395998	-0.20363017583664209	-0.13977797585284824	0.03216919212381492	0.016773357102341787	0.3809253707155012	0.3326310671744591	-0.10606920022688598	0.132647273316587	0.28952272911433435	0.3358722956000324	0.37833238797504254	0.4423466493801151	-0.24576614536909488	-0.1911514463981849	0.24641439105420954	0.35224049914917754	0.3744429138643546	0.19423061340247955	0.38740782756664777	0.21627096669637794	0.3562920346811442	0.6099181589822543	1.0	0.5967911838586825	0.4261405072522486	0.44834292196742564	0.4118791021797261	0.3908111174134997	0.47945871485292924	0.4653593712016854	0.5755611376711773	0.4251681387245766	0.3486751478810469
BioQ	-0.4792966534316506	-0.5664856980795722	-0.630337898063366	-0.6932177295194879	-0.6716635604894254	-0.6950004051535532	-0.7724657645247549	-0.7826756340653107	-0.7343813305242687	-0.7324365934689248	-0.6980795721578478	-0.7935337492909813	-0.5736164006158334	-0.6527023741998217	-0.6727979904383762	-0.6108905275099262	-0.7155822056559435	-0.6350376792804473	-0.5880398671096345	-0.5029576209383356	-0.4050725224860222	-0.4238716473543473	-0.5734543391945547	-0.6131593874078276	-0.5684304351349161	-0.5648650838667855	-0.2443075925775869	-0.4100964265456608	-0.25014180374361883	-0.42046835750749534	-0.5115468762661048	-0.5575723199092456	-0.2551657078032574	-0.23814925856899766	0.00915647030224455	-0.2593793047565027	-0.33749290981281904	-0.28093347378656514	-0.2016854387812981	-0.1595494692488453	-0.012721821570375172	-0.15031196823596144	0.11644113118872053	0.6181832914674662	0.40944818086054613	0.41917186613726604	0.3047565027145288	0.31318369662101936	0.3060529940847581	-0.05664046673689328	-0.06150230937525322	0.1554979337168787	0.09359047078842882	0.2861194392674824	0.24398346973502957	-0.0812738027712503	-0.11935823677173649	0.15565999513815737	0.15079815249979742	0.14010209869540555	0.02309375253220971	-0.1619803905680253	0.04011020176646949	0.08078761850741431	0.05420954541771331	0.35272668341301355	0.22761526618588446	0.04772708856656673	0.17300056721497448	0.5006887610404344	0.5373146422494125	0.6206142127866462	0.49161332144882913	0.5475245117899684	0.49923020824892633	0.422575155984118	0.5309942468195447	0.5967911838586825	1.0	0.685438781298112	0.548658941738919	0.3514301920427842	0.2984361072846609	0.6217486427355968	0.5112227534235475	0.45579774734624423	0.5822056559436026	0.4548253788185722
CueR	-0.47313831942306134	-0.687383518353456	-0.6358479863868406	-0.7001863706344704	-0.7588526051373471	-0.7974232234016693	-0.821732436593469	-0.8397212543554007	-0.7544769467628231	-0.7943440563973746	-0.8246495421764849	-0.8243254193339276	-0.7136374686005996	-0.7851065553844907	-0.7447532614861032	-0.8040677416740944	-0.7896442751802933	-0.8027712503038652	-0.6689085163276882	-0.6935418523620452	-0.4903168300785998	-0.553034600113443	-0.7241714609837129	-0.769548658941739	-0.7144477757069929	-0.6275828539016287	-0.27023741998217327	-0.40539664532857955	-0.2329632930880804	-0.17235232152985983	-0.4251681387245766	-0.5271047727088567	-0.3760635280771412	-0.42451989303946197	-0.23766307430516165	-0.42160278745644597	-0.41868568187343	-0.46390081841017744	-0.497447532614861	-0.18904464792156228	-0.11319990276314723	-0.2522486022202415	0.4256543229884126	0.3538611133619642	0.23280123166680172	0.49728547119358235	0.30832185398265943	0.4224130945628393	0.22194311644113118	-0.14237095859330687	-0.008994408880965886	0.3331172514382951	0.2127056154282473	0.16846284741917186	0.20233368446641278	-0.1462604327039948	-0.13912973016773358	-0.028603840855684303	0.0057531804553925935	-0.11968235961429381	-0.007535856089457904	-0.05161656267725468	0.24738675958188153	0.09310428652459282	0.11579288550360586	0.602301272182157	0.4032898468519569	0.23960781136050563	0.23458390730086703	0.656915971153067	0.6708532533830321	0.6557815412041164	0.48091726764443726	0.5523863544283283	0.48788590875941984	0.5684304351349161	0.6478405315614618	0.4261405072522486	0.685438781298112	1.0	0.7666315533587229	0.3934041001539583	0.5209464387002674	0.6914350538854226	0.658374523944575	0.6556194797828377	0.7405396645328579	0.5945223239607811
MerR	-0.3752532209707479	-0.8121708127380277	-0.6543229884126084	-0.7327607163114821	-0.8137914269508144	-0.7476703670691192	-0.6651811036382789	-0.716392512762337	-0.6828457985576534	-0.767117737622559	-0.6877076411960132	-0.7316262863625314	-0.6152661858844503	-0.7097479944899117	-0.8103881371039624	-0.8458795883639899	-0.7700348432055749	-0.8238392350700916	-0.7013208005834212	-0.6719876833319828	-0.20006482456851146	-0.5904707884288145	-0.5632444696539989	-0.6758771574426707	-0.5305080625557086	-0.4697350295762094	-0.30038084434000484	-0.3629365529535694	-0.28401264079085975	-0.15193258244874808	-0.5366663965642978	-0.4695729681549307	-0.3259865489020339	-0.524997974232234	-0.210436755530346	-0.4271128757799206	-0.41414796207762744	-0.5906328498500932	-0.6207762742079248	-0.36650190422170004	-0.32015233773600194	-0.4614698970909975	0.22599465197309782	0.39243173162628636	0.2127056154282473	0.4144720849201847	0.19131350781946357	0.25792075196499475	0.09780406774167409	-0.19439267482375822	-0.07527753018393972	0.16684223320638522	0.10898630580990196	-0.014180374361883154	0.15792885503605866	-0.23166680171785106	-0.1183858682440645	-0.15014990681468277	-0.08548739972449558	-0.033303622072765576	-0.09747994489911677	0.10217972611619804	0.2530589093266348	0.22502228344542582	0.27056154282473055	0.5867433757394053	0.41625476055425004	0.19050320071307025	0.20670934284093673	0.35775058747265215	0.5151122275342355	0.4789725305890933	0.33797909407665505	0.5295356940280366	0.5010128838829917	0.4925856899765011	0.6721497447532615	0.44834292196742564	0.548658941738919	0.7666315533587229	1.0	0.4585527915079815	0.5847986386840612	0.6890041325662426	0.679118385868244	0.7557734381330524	0.811522567052913	0.6771736488129001
LexA	-0.1412365286443562	-0.4948545498744024	-0.41674094481808605	-0.655943602625395	-0.4523944574993923	-0.5860951300542906	-0.420630418928774	-0.45579774734624423	-0.5339113524025606	-0.6235313183696621	-0.5382870107770845	-0.5086297706830889	-0.2992464143910542	-0.32874159306377115	-0.37379466817923995	-0.38627339761769713	-0.47054533668260273	-0.4248440158820193	-0.12324771088242444	-0.3724981768090106	-0.261648164654404	-0.5058747265213516	-0.58496070010534	-0.5253220970747914	-0.3326310671744591	-0.4805931448018799	-0.35904707884288145	-0.5110606920022689	-0.34494773519163763	-0.21853982659427923	-0.5382870107770845	-0.3468924722469816	-0.4684385382059801	-0.370391378332388	0.3036220727655782	-0.05064419414958269	-0.08370472409043027	-0.2447937768414229	-0.2342597844583097	-0.17348675147881046	-0.2861194392674824	-0.4081516894903168	-0.054371606838991976	0.009804715987359209	-0.19504092050887287	-0.07462928449882505	-0.30637711692731545	-0.1986062717770035	-0.06685033627744916	-0.26213434891824	-0.07738432866056236	-0.35272668341301355	-0.4690867838910947	-0.23814925856899766	-0.22907381897739243	-0.31448018799124866	-0.2750992626205332	-0.5447694676282311	-0.30686330119115146	0.05404748399643465	-0.1550117494530427	0.2527347864840775	0.16797666315533588	0.4013451097966129	-0.1183858682440645	0.042054938821813465	0.10088323474596872	0.24236285552224293	0.18223806822785835	0.12648893930799773	0.26375496313102664	0.37703589660481324	0.367474272749372	0.6162385544121222	0.6896523782513573	0.13912973016773358	0.3300380844340005	0.4118791021797261	0.3514301920427842	0.3934041001539583	0.4585527915079815	1.0	0.4883720930232558	0.6136455716716636	0.7201199254517462	0.6266104853739567	0.6677740863787376	0.5642168381816709
NmlR	-0.27023741998217327	-0.6557815412041164	-0.5909569726926505	-0.5630824082327202	-0.503281743780893	-0.6392512762336926	-0.39291791589012237	-0.38805607325176245	-0.58496070010534	-0.5128433676363342	-0.4920995057126651	-0.4692488453123734	-0.25678632201604407	-0.3747670367069119	-0.4232234016692326	-0.47265213515922533	-0.48545498744023985	-0.4882100316019771	-0.3383032169192124	-0.44704643059719634	-0.14058828295924156	-0.5987359209140264	-0.5055506036787942	-0.4778381006401426	-0.3135078194635767	-0.2593793047565027	-0.29389838748885827	-0.4207924803500527	-0.4313264727331659	-0.2571104448586014	-0.5204602544364314	-0.4629284498825055	-0.5363422737217406	-0.709099748804797	-0.27850255246738514	-0.5049023579936796	-0.5061988493639089	-0.6677740863787376	-0.4590389757718175	-0.41674094481808605	-0.524511789968398	-0.5050644194149583	0.045458228668665425	-0.19633741187910217	0.017745725630013774	0.024552305323717688	-0.14204683575074953	-0.047078842881452074	-0.05696458957945061	-0.09780406774167409	-0.3575885260513735	-0.18823434081516896	0.024714366744996354	-0.3486751478810469	-0.3159387407827567	-0.3381411554979337	-0.3639089214812414	-0.5433109148367231	-0.4825378818572239	0.03897577181751884	-0.23069443319017907	0.13248521189530832	0.060692002268859895	0.4128514707073981	0.27801636820354914	0.5732922777732761	0.3616400615833401	0.1935823677173649	0.23069443319017907	0.30702536261243013	0.4292196742565432	0.44088809658860706	0.23960781136050563	0.5151122275342355	0.3010290900251195	0.449153229073819	0.444777570699295	0.3908111174134997	0.2984361072846609	0.5209464387002674	0.5847986386840612	0.4883720930232558	1.0	0.7241714609837129	0.7528563325500365	0.8047159873592091	0.685438781298112	0.8035815574102585
NnrR	-0.4608216514058828	-0.6810631229235881	-0.6270966696377928	-0.8223806822785836	-0.762255894984199	-0.8423142370958593	-0.7454015071712179	-0.6927315452556518	-0.7928855036058666	-0.7891580909164574	-0.8265942792318288	-0.8295113848148449	-0.5390973178834778	-0.6055425006077303	-0.6089457904545823	-0.6802528158171948	-0.7270885665667288	-0.6938659752046026	-0.44283283364395104	-0.5567620128028523	-0.5104124463171542	-0.8222186208573049	-0.8225427436998622	-0.8230289279636982	-0.5447694676282311	-0.6154282473057289	-0.41965805040110205	-0.660805445263755	-0.4695729681549307	-0.3593712016854388	-0.5194878859087594	-0.5789644275180293	-0.39615914431569565	-0.680576938659752	0.004780811927720606	-0.2791507981524998	-0.339437646868163	-0.42403370877562596	-0.30589093266347944	-0.13199902763147234	-0.1660319260999919	-0.3754152823920266	0.12810955352078437	0.2443075925775869	0.2535450935904708	0.09650757637144478	-0.08937687383518353	0.06960538043918645	0.1830483753342517	0.007535856089457904	-0.13232315047402965	-0.05469572968154931	-0.08483915403938093	-0.03362774491532291	-0.09537314642249413	-0.22259136212624583	-0.36520541285147073	-0.3528887448342922	-0.2588931204926667	0.06992950328174379	-0.27607163114820515	0.007859978932015234	0.004456689085163277	0.3494854549874402	0.05809901952840126	0.37687383518353457	0.3065391783485941	0.32323150474029655	0.4950166112956811	0.6126732031439915	0.6129973259865489	0.7873754152823921	0.5277530183939713	0.8544688436917591	0.6499473300380845	0.41625476055425004	0.5026334980957783	0.47945871485292924	0.6217486427355968	0.6914350538854226	0.6890041325662426	0.6136455716716636	0.7241714609837129	1.0	0.9024390243902439	0.8353455959808768	0.7510736569159712	0.7700348432055749
RbsR	-0.4063690138562515	-0.7103962401750263	-0.6201280285228101	-0.8055262944656024	-0.7009966777408638	-0.8060124787294385	-0.6941900980471599	-0.6784701401831295	-0.7293574264646301	-0.8021230046187505	-0.7710072117332469	-0.7437808929584312	-0.5065229722064662	-0.5969532452799611	-0.6102422818248115	-0.6695567620128029	-0.7207681711368609	-0.690300623936472	-0.42030629608621667	-0.6233692569483834	-0.46892472246981604	-0.7682521675715096	-0.7750587472652135	-0.782999756907868	-0.5024714366744997	-0.5676201280285228	-0.4173891905032007	-0.6223968884207115	-0.4436431407503444	-0.28984685195689164	-0.5703751721902601	-0.5603273640709829	-0.46114577424844017	-0.6907868082003079	0.012883882991653836	-0.23393566161575238	-0.3161008022040353	-0.48091726764443726	-0.4096102422818248	-0.14917753828701077	-0.23523215298598169	-0.39064905599222105	0.20881614131755935	0.1610080220403533	0.07592577586905437	0.11255165707803258	-0.14334332712097886	0.04578235151122275	0.1238959565675391	-0.051940685519812006	-0.02925208654079896	-0.13135078194635766	-0.10768981443967264	-0.17413499716392514	-0.06944331901790779	-0.2786646138886638	-0.37784620371120653	-0.4548253788185722	-0.315290495097642	0.012721821570375172	-0.27979904383761445	0.04610647435378008	0.11595494692488453	0.4087999351754315	0.11076898144396727	0.342840936715015	0.25613807633092944	0.33117251438295114	0.45887691435053884	0.45887691435053884	0.6121870188801556	0.6663155335872296	0.41349971639251276	0.8261080949679929	0.6802528158171948	0.3898387488858277	0.49469248845312375	0.4653593712016854	0.5112227534235475	0.658374523944575	0.679118385868244	0.7201199254517462	0.7528563325500365	0.9024390243902439	1.0	0.8262701563892715	0.820273883801961	0.8024471274613079
FadP	-0.45061178186532697	-0.7053723361153877	-0.733246900575318	-0.8097398914188477	-0.7509115954946924	-0.843934851308646	-0.607649299084353	-0.6321205736974314	-0.7167166356048943	-0.741025848796694	-0.7249817680901062	-0.6982416335791265	-0.5428247305728872	-0.6285552224293007	-0.6546471112551657	-0.7266023823028928	-0.7165545741836156	-0.7253058909326635	-0.5126813062150555	-0.62985171379953	-0.2652135159225346	-0.7254679523539421	-0.6444372417146098	-0.6374686005996273	-0.4157685762904141	-0.43732274532047644	-0.47492099505712665	-0.553034600113443	-0.3431650595575723	-0.3084839154039381	-0.5867433757394053	-0.448667044809983	-0.42970585852037924	-0.6502714528806418	-0.17705210274694108	-0.47167976663155337	-0.44331901790778705	-0.677659833076736	-0.6181832914674662	-0.35953326310671746	-0.4945304270318451	-0.6082975447694676	0.13783323879750425	0.14463981849120816	0.13183696621019367	0.2217810550198525	0.00040515355319666155	0.10428652459282067	0.10169354185236204	-0.15971153067012397	-0.2653755773438133	-0.12632687788671906	-0.10817599870350864	-0.18369662101936635	-0.17348675147881046	-0.345758042298031	-0.3624503686897334	-0.38060124787294386	-0.3185317235232153	0.13054047483996434	-0.08694595251600357	0.021311076898144397	-0.0007292763957539907	0.44396726359290173	0.3310104529616725	0.5750749534073414	0.4814034519082732	0.1642492504659266	0.19196175350457823	0.4003727412689409	0.43521594684385384	0.6050563163438943	0.21951219512195122	0.6742565432298842	0.446722307754639	0.4188477432947087	0.631796450854874	0.5755611376711773	0.45579774734624423	0.6556194797828377	0.7557734381330524	0.6266104853739567	0.8047159873592091	0.8353455959808768	0.8262701563892715	1.0	0.7748966858439349	0.7638765091969857
AcnR	-0.33052426869783647	-0.7920751964994733	-0.6175350457823515	-0.756907868082003	-0.7719795802609188	-0.7624179564054777	-0.6697188234340815	-0.7244955838262701	-0.7112065472814196	-0.8325905518191394	-0.7325986548902034	-0.7554493152904951	-0.5347216595089539	-0.6304999594846447	-0.712503038651649	-0.7329227777327607	-0.7577181751883963	-0.7552872538692165	-0.5587067498581962	-0.6258001782675634	-0.29713961591443155	-0.6847905356129973	-0.6753909731788348	-0.7126651000729276	-0.5616238554412122	-0.582043594522324	-0.36504335143019206	-0.5167328417470222	-0.41414796207762744	-0.23944574993922696	-0.524025605704562	-0.5029576209383356	-0.5065229722064662	-0.48496880317640384	-0.1028279718013127	-0.3600194473705534	-0.43035410420549386	-0.556437889960295	-0.5292115711854793	-0.39875212705615426	-0.3971315128433676	-0.4280852443075926	0.12292358803986711	0.20865407989628068	0.04480998298355077	0.27785430678227047	-0.08062555708613564	0.09261810226075683	0.03200713070253626	-0.23814925856899766	-0.1211409124058018	-0.09991086621829673	-0.16894903168300787	-0.1294060448910137	0.04432379871971477	-0.3575885260513735	-0.21302973827080462	-0.34543391945547364	-0.20330605299408475	-0.10201766469491938	-0.08338060124787294	0.09407665505226481	0.20298193015152743	0.4058828295924155	0.13912973016773358	0.4331091483672312	0.2608378575480107	0.23215298598168707	0.2595413661777814	0.2998946600761689	0.5507657402155417	0.547686573211247	0.4721659508953894	0.6818734300299814	0.6006806579693704	0.35661615752370146	0.6392512762336926	0.4251681387245766	0.5822056559436026	0.7405396645328579	0.811522567052913	0.6677740863787376	0.685438781298112	0.7510736569159712	0.820273883801961	0.7748966858439349	1.0	0.8426383599384166
NifA	-0.3303622072765578	-0.7159063284985009	-0.629365529535694	-0.7009966777408638	-0.680576938659752	-0.7416740944818087	-0.5651892067093428	-0.5668098209221295	-0.6439510574507739	-0.6838181670853254	-0.6661534721659509	-0.6476784701401831	-0.34122032250222833	-0.5105745077384328	-0.5689166193987522	-0.600842719390649	-0.6507576371444778	-0.6345514950166113	-0.4454258163844097	-0.550603678794263	-0.3327931285957378	-0.7201199254517462	-0.6413580747103153	-0.6562677254679523	-0.4595251600356535	-0.505712665100073	-0.27979904383761445	-0.43829511384814845	-0.4758933635847986	-0.13702293169111093	-0.5467142046835751	-0.5133295519001702	-0.4932339356616158	-0.6152661858844503	-0.21610890527509927	-0.36536747427274935	-0.370391378332388	-0.5352078437727898	-0.4857791102827972	-0.43521594684385384	-0.42046835750749534	-0.5133295519001702	0.08970099667774087	0.0652297220646625	0.11644113118872053	0.13054047483996434	-0.15938740782756664	0.05129243983469735	-0.060043756583745236	-0.09666963779272345	-0.09877643626934608	-0.23766307430516165	-0.14642249412527347	-0.31448018799124866	-0.10979661291629528	-0.2768819382545985	-0.2387975042541123	-0.4528806417632283	-0.27283040272263187	-0.03216919212381492	-0.21643302811765658	0.1439915728060935	0.13183696621019367	0.4684385382059801	0.18402074386192366	0.5557896442751803	0.29146746616967834	0.26796856008427195	0.2671582529778786	0.3075115468762661	0.5058747265213516	0.5711854792966534	0.33797909407665505	0.6473543472976258	0.5029576209383356	0.4070172595413662	0.5061988493639089	0.3486751478810469	0.4548253788185722	0.5945223239607811	0.6771736488129001	0.5642168381816709	0.8035815574102585	0.7700348432055749	0.8024471274613079	0.7638765091969857	0.8426383599384166	1.0
