	FabR	HypR	CadR-PbrR	TrpR	AraR	LiuR	PhrR	CueR	FruR	RbsR	NiaR	GntR	SdaR	HexR	RutR	HrcA	PaaR	NadQ	PdxR	Rex	LexA	SoxR	GlcC	LiuQ	MerR	NtrC	NagQ	PhnR	TyrR	QorR	FnrN_FixK	PhsR	AmtR	ZntR	HcpR	NagR	NikR	PsrA	LldR	NrdR	KdgR	NagC	SahR_SamR	FUR	NsrR	ModE	ThiR	Phr	BirA	Zur	MntR	ArgR	NrtR	HisR	RbkR	AgaR	XylR	CzrA	IscR	PhnF	HutC	MetR	CcpA	ExuR_UxuR	NifA	PurR	CsoR	GguR	CblR	LtbR	NnrR	FixJ	AcnR	MetJ	FadR	GulR	TtrR	PdhR	VanR	BioQ	SiaR	NarP	NmlR	NorR	FadP	Irr	DasR	PrpR
TtrR	0.08483148168929787	0.06667664185338969	0.016237110188406338	0.031164977119415453	0.2474020873078218	0.027164927243481837	0.004207035000436414	0.04829736031621342	-0.027798351600394018	0.1434456788738014	0.2364393570992157	0.06801331687427524	0.19481290290402623	0.048686392598411454	0.00187284130724822	0.1333308395366526	0.1341737428147483	0.04113517624908041	0.07897105948951982	0.10400877816431627	0.07233756031870722	0.10743525480367586	0.05561914737091485	-0.07548473172982206	0.09268694123368122	-0.08089627052706393	-0.1445678873801419	-0.010685918777042109	0.01671591915111161	0.00930435541590294	-0.04980860110475193	-0.023888078404967643	0.06557438372049527	0.003608523797054826	0.0014439082781580817	0.10874699185775384	0.021219715956558062	-0.03933964263893565	0.11801394032344543	0.00038653848551727576	0.1310016334368259	0.06032743550418335	0.12402399032406888	0.17690744273619372	0.19965086846469407	0.16268282646915797	0.08930535293457524	0.013015124876868789	0.026157433384456166	0.08807341737428147	0.01864113018865572	0.06805820521452886	0.09397872791431315	0.07265177870048255	0.12155014401675832	0.12355515654808663	0.12461252634072743	0.23724734722378085	0.16791979949874686	0.24440953129091386	0.21695282983578348	0.19248868439756106	0.024017755832366986	0.15758550605369145	-0.06266162919737153	-0.15337098966321275	-0.025957929649995635	-0.00749884661903515	0.10910111098642128	-0.07370914849312335	-0.10835297198219429	0.11218843127719796	-0.10818838140126436	0.0051895908926545215	0.1578747864686592	0.25647451963241436	1.0	-0.030641279816456566	0.039259841145151436	0.13060761356126635	0.0663773862516989	0.18080275315153554	0.1467923540193768	0.0843127719797005	-0.022182321475330117	0.15329617576279006	-0.10132046534246063	-0.02053641566603075
PdhR	0.14137084003541192	0.019818202221972843	0.07741493036072769	0.05890597139615207	0.0033641317223406775	-0.011439045374630606	0.03426227259691517	-0.002635943091559745	-0.02487063429718575	0.2225339468073168	0.15974014638586517	0.22424469133031583	0.10547513061260115	0.1313806905323009	0.12106634746069153	0.05476128131273457	0.15967530767216548	-0.03689073429843265	0.1030810857990748	0.16915672265240214	0.1296100948889637	0.04809286898839138	0.11401887804087332	0.05078118181024701	0.019563834960535667	0.01364854923378097	0.1264030723575107	0.14200925198568562	0.034875746580381305	-0.06192845297322909	0.20159602987568423	0.04458659085524757	0.000665843713762017	0.2616865546951957	0.1668773924861906	0.09225302061122957	0.2654920884300303	0.15589471190413845	0.3645905809299368	0.33533834586466166	0.24961159116697215	0.30816593723113755	0.2790533547799848	0.324914275739099	0.31912866743974366	0.2920909238269804	0.28273419868078153	0.07752465741468098	0.1957056821157371	0.29402112245788603	0.20709235776007182	0.30418583772865	0.296664546939488	0.13037319667327524	0.1723836955573012	0.19568074414892953	0.18548111572463497	0.23182084564645444	0.06650706367909824	0.30033541565356175	0.2834723624982855	0.3858177782765371	0.2131921844412025	0.047574159278794	0.2162346163917256	-0.19117195975012158	-0.09854237584009776	-0.16982506016284493	-0.0325764660407237	-0.057040611478946124	0.15166024514021373	0.1619845633985461	0.06947966932256013	0.0630656242596541	0.1105026247210065	0.16351076696716918	-0.030641279816456566	1.0	0.3038716193468746	0.19572563248918315	0.14949064202795545	0.04308033766007058	0.22877342610256987	0.18949612838065313	0.06798339131410616	-0.11459743887080887	0.22920235913165998	0.20928689883913765
VanR	-0.08315565031982942	-0.018466564421002755	0.20408982655644084	0.010346762428459208	0.0028853227596354067	0.063773862516989	0.08640257359817453	0.11753513136074016	0.12931582688063442	0.224120001496278	0.24027481639421938	0.22399531166224018	0.27624533971745285	0.19808975174254043	0.0549607850471951	0.09704111023828227	0.07318545119016447	0.0733500417710944	0.10035785982368857	0.11435803438945623	0.09398870310103617	0.06215289467449719	0.12864250177683015	-0.0014838090250501876	-0.018217184752927093	0.128408084888839	0.1685731742291051	0.08300602251898402	0.019833165002057382	-0.04600306736991733	0.11677701716979015	-0.026297085998578537	0.012621105001309243	0.10787416301948902	0.15015399194503673	0.007124777116921658	0.10502624721006497	0.2305539969326301	0.2544445691342785	0.19388022294542326	0.15830371949774935	0.13203905285602066	0.2600456364792578	0.2794673250289904	0.27915310664721504	0.17190488659459593	0.24930734797191986	0.06294093442561628	0.0278282771605631	0.19859349867205328	0.042925722265863664	0.19910722078828913	0.2483148168929787	0.02933951794910161	0.11291163231461739	0.298160824947942	0.13505654683973617	0.1394805421513984	0.03102033691193157	0.20654372249030536	0.214877990997394	0.27067918552600406	0.11576453571740296	0.20394019875559546	0.159485779124428	-0.1455554308657215	-0.030302123467873664	0.02178830159977057	-0.012227085125749697	-0.028910584920011473	-0.006401576079502238	0.1374855048067931	-0.012366737739872069	0.047190114589957484	0.09145001808002594	0.15302185812790683	0.039259841145151436	0.3038716193468746	1.0	0.18968565692839062	0.21766605568647987	0.18635394456289978	0.10044763650419582	0.19580543398296738	0.08592875222883078	0.04490080923702291	-0.08823800795521142	-0.09234778488509832
BioQ	0.22885322759635407	-0.07183381338919438	-0.05604309280664348	0.0013690943777353833	0.015050062968366189	-0.05111036297210689	-0.0020922954151548026	0.06778388757964564	0.08061197770545768	0.09827304579857604	0.12838314692203145	0.0532650033042806	0.1693961271337548	0.08948490629558972	0.06271649272434818	0.13875235352061746	0.09609845509295627	0.0025661167844985597	0.029439269816331874	0.05193830347011808	-0.039040387037244856	0.10503123480342648	0.09985910048753725	0.144228731031559	-0.01529944263644185	-0.15322136186236737	-0.13444307285627002	-0.05378371301387798	-0.08719560094265515	-0.0904574870010848	0.08153967007069914	-0.06598336637613936	-0.015608673424855671	0.0724822005261911	-0.05208793127096348	0.06571403633461764	0.07155450816094963	-0.000306736991733064	0.22541178817690993	0.15770520829436777	-0.04029726056434619	0.05841219965336226	0.1061684060898515	0.14503173356276264	0.23988578411202136	-0.0022868115562538188	0.07117545106547463	-0.0013790695644584096	0.0785122009002606	0.05246698836643848	-0.013788201847903341	0.12434818389256724	0.08366438484270378	0.02914001421464108	0.15527625032731082	0.22423970373695432	0.018306961433434334	0.04808289380166835	-0.057893489943764885	0.27326774648062946	0.1533161261362361	0.20177558323669872	0.11151510617339368	0.17526652452025587	0.016456564296312922	-0.2342897043604035	-0.023997805458920933	-0.2704597314180975	0.12788937517924165	-0.14941582812753276	0.06314542575343832	0.12569982169353733	0.031209865459669073	-0.053160263843688826	0.11267721542662627	0.2310427810820584	0.13060761356126635	0.19572563248918315	0.18968565692839062	1.0	0.1840247384630731	0.1393009887903839	0.006286861432187434	-0.028945498073542065	0.042367111809374185	0.06350453247546728	0.05048691380191773	-0.006616042594047307
SiaR	0.0357785009788152	-0.027115051309866706	-0.017384256661554385	-0.007364181598274293	0.01021209740769835	0.10703125974139328	0.05120512724597564	0.057554333595181986	0.22395541091534807	0.13418371800147133	0.13192433820870583	0.17071783937455579	0.09212334318383023	0.18242870858738888	0.22598536141348396	0.11901145899574808	0.19733662514495193	0.2502350403371613	0.10377436127632514	0.12175463534458035	0.08328532774722877	0.0875547076646841	0.08268681654384719	0.024052668985897578	0.1045125250938291	-0.014162271350016834	0.004102295539844637	0.08227284629484158	0.05700569832541553	0.106173393683213	0.252369730295889	0.060267584383845184	-0.02118480280302747	0.030047756206436488	0.11375453559271313	0.11967480891282933	0.20328682402523723	0.04455167770171698	0.21814985224254665	0.25557176523398045	0.09528547737502961	0.20887791618349355	0.11361488297859075	0.17368046983129465	0.2449531789673188	-0.012481452387186873	0.14571503385328993	0.2390678188007332	0.24151672714123618	0.1392561004501303	0.06430254741330939	0.08065686604571129	0.19816955323632465	0.09436776019651118	0.07412311874212896	0.22271350016833127	0.15902692053516876	0.0821681068342498	0.0935847080387536	0.15626878140625194	0.09746006808064939	0.16139602738188755	0.1503634708662203	0.19739647626529008	0.12637813439070314	-0.10846768662950909	-0.21035424381850149	-0.04017257073030836	-0.034446813551291165	-0.025558922181074577	0.039903240688786645	-0.07299093504906545	0.009094876494719385	0.05365902317984015	0.05916532625095076	0.058771306375391213	0.0663773862516989	0.14949064202795545	0.21766605568647987	0.1840247384630731	1.0	0.11763488322797043	0.05341961869848751	-0.08655718899238145	0.008476414917891745	0.007139739897006197	0.144607788127034	0.10296138355839848
NarP	0.1310714597438871	0.16586989862716492	0.06533996683250415	0.12360503248170177	0.2237808451476951	0.144423247172658	0.17370540779810223	0.28129278419930426	-0.04658661579321438	0.1407274404917767	0.16782503522487813	0.2819311961495779	0.24245938228656216	0.11756006932754773	0.15336101447648973	0.15290714348059203	0.21187545979376302	-0.030152495667028267	0.08221798276786493	0.17922667364929737	0.1869175426127508	0.01702514993952543	0.06938989264205289	-0.02177333881968603	-0.06545468147981895	0.007972667988378907	0.07650718836893228	0.11342535443085325	0.0004912779461090538	0.04669135525380616	-0.011224578860085536	0.006401576079502238	-0.03267123031459245	0.08525043953166499	0.26836992979962343	0.15683736704946447	-0.02018229653736331	0.10831307123530219	-0.0024863152907143482	0.058846120275813915	0.15164528236012917	0.05278120674821382	0.09405852940809736	0.165715283232958	0.25673886208057456	0.20639908228282147	0.17092731829573934	0.11824336961807504	0.11804885347697602	0.19072307634758537	0.09614334343320989	0.015568772677963565	0.14670756493223108	0.21470841282310255	0.2736318407960199	0.04898564820010225	0.052836070275190467	0.15292709385403808	0.13229342011745782	0.3001209491390167	0.19116198456339856	0.08244741206249455	0.1044377111934064	0.018990261723961645	-0.042591553510642276	-0.012037556578012195	0.0007805583610768214	0.15003927729772193	0.1597152084190576	0.1904238207458946	0.0030449257472038305	0.2678562076833876	0.027254703923989078	-0.09578423671118094	-0.04947443234953054	0.06994351550518087	0.18080275315153554	0.04308033766007058	0.18635394456289978	0.1393009887903839	0.11763488322797043	1.0	0.22770109352984452	0.0485916283245427	-0.15182982331450517	0.011653511889175676	-0.1123879350116585	-0.07811818102470106
NmlR	-0.039828426788363944	0.07981895036097707	0.015858053092931333	-0.0999887779149366	0.11359493260514471	-0.08823800795521142	0.03054651554258781	0.2662402274342573	0.06071646778638137	0.06394344069128044	0.06681130687415054	0.13391937555331113	0.06346463172857517	0.03983840197508697	0.21400017456576764	0.06040224940460604	0.21878327659945884	-0.07118542625219766	0.1257995735607676	0.16666292597164553	0.1935211162233943	0.12616865546951958	0.12019351862242672	0.049648998117183506	-0.036706193344056656	0.15875260290028553	0.027309567450965723	0.12047781144403297	0.06358433396925149	0.12045786107058691	0.11105624758413446	-0.06897093479968579	-0.0005311786930011596	0.03593810396638362	0.026930510355490718	0.14202920235913166	0.13091684434968018	0.22823975361288795	0.17288744248681406	0.05304554919637402	0.11568972181698026	0.04007281886307809	0.19136148829785907	0.15279741642663874	0.13323607526278383	0.19916707190862729	0.17044850933303407	0.025603810521328197	0.004611030062718987	0.2680207982643175	0.09184403795558548	0.09208344243693811	0.229017818177284	0.04134465517026397	0.021050137782266613	0.1548572924849437	-0.040337161311238295	0.1923091310365466	0.0823576353819873	0.10472699160837418	0.21110238282272847	0.137824661155376	0.09905609795633362	0.13934088953727602	0.18723674858788764	-0.139525430491652	-0.14274741580318956	0.11968478409955237	-0.0705270639284779	0.16116659808725795	0.1417399219441639	0.12758014439082782	0.11644783600793027	0.16380503497549845	-0.07361937181261612	0.18938141373333833	0.1467923540193768	0.22877342610256987	0.10044763650419582	0.006286861432187434	0.05341961869848751	0.22770109352984452	1.0	0.24147183880098255	0.021379318944126487	-0.05497076023391813	0.026137483011010113	0.10781431189915086
NorR	-0.04863651666479632	-0.008276911183431214	0.1302135936857068	0.08814823127470417	0.06585867654210152	-0.19089764211523835	-0.050003117245850943	0.04339455604184591	0.008341749897130888	0.16643349667701593	0.18939138892006135	0.21437424406788114	0.06460180301500018	0.13674734098928915	0.026062669110587414	-0.006486365166647963	0.18875297696978766	-0.022840683799049865	0.1408421551390915	0.019573810147258695	0.014316886744223744	0.02016733375727877	0.019763338694996198	-0.14834848314816892	-0.1297597226898091	-0.050816094963777605	0.17827903091060987	0.029618823177346352	-0.10933054028105088	-0.04189329044003042	-0.024396812927841995	0.030277185501066096	-0.0144515517649846	0.05410790658237634	0.05634733600169578	-0.10650257484507288	-0.051369717826905574	0.22868863701542413	0.1288170675444831	0.1873813887953715	0.1349168942256138	0.11734560281300266	0.16719161086796594	0.09085649447000586	0.10573947306076135	0.21221960373570742	0.07391862741430691	0.005054925871893664	-0.04519008965199067	0.08524046434494195	0.05998329156223893	0.21916732128829536	0.11014351799897755	0.1514258282522226	0.03680095761792541	0.14723126223518995	0.11198892754273744	0.22680332672477213	0.06789361463359893	0.021932941807254455	0.23387074651803638	0.25494332847042983	-0.02981832691180688	0.08810334293445056	0.11526577638125164	-0.16193468746493098	-0.004516265788850235	0.006012543797304206	0.037997980024688585	0.029843264878614446	0.1497350341026696	0.11862741430691155	0.09781917480267834	0.066601827952967	-0.05996832878215439	0.22309255726380628	0.0843127719797005	0.18949612838065313	0.19580543398296738	-0.028945498073542065	-0.08655718899238145	0.0485916283245427	0.24147183880098255	1.0	0.1039838401975087	-0.12446289853988204	-0.10270701629696131	0.04920011471464732
FadP	-0.11399394007406576	-0.28820060100500006	-0.13415878003466378	-0.22609508846743726	-0.09800870335041584	-0.16741106497587252	-0.055230115088716815	-0.08983403783089565	-0.037559071808875424	0.032302148405840475	-0.0906420279554608	-0.009553735083978603	-0.013394181972343796	-0.07625282110749511	-0.022461626703574857	-0.0348009326799586	-0.07856706442723725	-0.08153468247733762	-0.11697652090425067	-0.06386862679085774	-0.05909051235052806	0.021962867367423533	-0.06041721218469058	0.02502524969139266	-0.17563061883564632	-0.11623835708674672	-0.07420790782927468	-0.037683761642913254	-0.02160376064539458	-0.06428758463322486	0.041529196124639955	0.028755969525804562	0.19079290265464657	0.0049551740046633996	0.07183880098255589	0.17905709547500592	0.16594970012094915	0.23970623075100686	0.034561528198605966	0.28502849162707766	0.23889824062644172	0.20959114203418996	0.13297672040798514	0.24006533747303582	0.19647377149341014	0.14475242833451787	0.0768114315639846	0.12053267497100961	0.13765009538772305	0.1707278145612788	0.049663960897268045	0.09573934837092732	0.16003940198755595	-0.030566465916033864	0.1576403695806681	0.1307023778351351	-0.08381401264354917	0.08534021621217222	0.03267621790795396	0.24192072220351873	0.2537812192171972	0.31233556528136264	0.2380603249417075	0.1229765957181511	0.2836269778924924	-0.3442262372348782	-0.21249890896395218	-0.1771568224042694	-0.07668674172994676	-0.23329218568810084	-0.06286612052519358	-0.1310764473372486	0.09110088654472001	-0.021823214753301165	0.1727627526527762	0.08542999289267945	-0.022182321475330117	0.06798339131410616	0.08592875222883078	0.042367111809374185	0.008476414917891745	-0.15182982331450517	0.021379318944126487	0.1039838401975087	1.0	0.12782952405890347	0.12016858065561915	0.06563922243419494
Irr	0.11158493248045487	0.04510530056484495	-0.016232122595044828	0.07832765994588461	0.023364381102008752	0.14647813563760145	0.07901096023641192	-0.04907542488060948	0.07582887567176648	0.06032743550418335	0.19621940423197295	0.0176535867030761	0.14996945099066072	-0.04188830284666891	-0.039284779111959	-0.02074090699385279	0.010775695457549346	0.1640095263033205	0.055115400441402014	0.2474020873078218	0.1692864000798015	0.3083405029987905	-0.0074639334655045575	0.05387348969438522	0.08169927305826756	0.1635157545605307	0.07317048841007992	0.10576939862093043	0.052417112432823355	0.028002842928216063	-0.09186398832903153	-0.030641279816456566	0.18636890734298434	0.011843040436913178	0.0720283295302934	0.08935024127482886	0.01344904549932044	0.10215838102719485	0.12569982169353733	0.09713088691878952	0.12311624833227347	0.049953241312235816	0.010601129689896382	0.07597351587925036	0.1433259766331251	0.236364543198793	0.1762241424456664	0.12266736492973727	0.13361014476489733	0.08436763550667714	0.09190388907592364	0.21804511278195488	0.1710170949762466	0.11791917604957668	0.0923378096983753	0.07865684110774449	0.1678549607850472	0.09163954662776344	0.2049327298345366	0.04734472998416439	0.021444157657826157	0.0491951271212858	0.004072369979675557	0.11793413882966122	0.006017531390665719	0.03416750832304642	-0.01877080761605506	0.11149515579994763	0.09779922442923228	-0.0005960174067008317	-0.08736019152358508	-0.018710956495716906	-0.18836394468758963	-0.06427262185314031	-0.04928490380179304	-0.015209665955934613	0.15329617576279006	-0.11459743887080887	0.04490080923702291	0.06350453247546728	0.007139739897006197	0.011653511889175676	-0.05497076023391813	-0.12446289853988204	0.12782952405890347	1.0	0.04819262085562164	0.02915497699472562
DasR	0.23898801730694896	0.04163892317859325	-0.0988615818152346	0.04486589608349231	-0.10212845546702577	-0.02279080786543473	-0.009453983216748339	-0.021439170064464646	0.2140899512462749	0.12796418907966434	0.02916993977481016	0.024396812927841995	0.05085599571066971	0.12031322086310303	0.09446252447037994	0.0690158231399394	0.13199416451576704	0.07927031509121062	0.07944488085886357	0.09221810745769897	0.18337136373271487	0.09078666816294467	0.12126086360179054	0.13451788675669274	0.15817902966371153	0.14120126186112048	0.10589408845496827	0.2970286412548785	0.19431913116123642	0.12939562837441865	0.09442262372348782	0.07736006683375105	0.2669235277247846	0.20603498796743103	0.021838177533385704	0.12658761331188667	0.10315091210613599	0.03512512624845696	0.05452686442474345	0.10141522961632939	-0.09380416214666018	0.066038229903116	0.05629746006808065	0.010715844337211186	0.021239666330004115	0.06674646816045088	0.07260190276686741	0.09992892679459843	0.13216374269005848	0.034985473634334595	0.05539969326300827	0.043683836456813674	0.10108106086110799	0.024641205002556142	0.02830708612326837	-0.024317011434057782	-0.039474307659696506	-0.11117594982481079	0.0557139116447836	0.003354156535617651	0.0023466626765919775	-0.01898028653723862	0.03882093292933827	0.003478846369655482	0.08371426077631891	0.17733138817192234	-0.1255352311126074	-0.11281686804074864	-0.07777403708275664	-0.14982979837653837	-0.008755720146136485	-0.20325689846506814	-0.11018840633923116	-0.03974363770121822	0.03938951857255078	-0.13310639783538447	-0.10132046534246063	0.22920235913165998	-0.08823800795521142	0.05048691380191773	0.144607788127034	-0.1123879350116585	0.026137483011010113	-0.10270701629696131	0.12016858065561915	0.04819262085562164	1.0	0.1873315128617564
PrpR	0.05936482998541129	-0.019698499981296524	0.15290215588723052	0.040586540979313954	-0.07000336662551902	-0.10783924986595843	-0.03271611865484607	-0.03642688811581192	-0.03215750819835659	0.014725869399867829	0.017528896869038267	0.007693362760134166	-0.04946944475616903	0.05792840309729548	0.04618760832429332	-0.08497113430342024	-0.04168381151884687	0.006660930934300926	0.2012069975934862	0.04703549919575057	0.12024838214940337	0.09337024152420853	0.12255265028242247	0.010182171847529271	0.09723063878601977	0.004182097033628848	0.01593286699335403	0.03461639172558261	0.04262646666417287	0.051284928739759844	0.057768800109727056	-0.04021745907056198	0.30653998179528424	0.2840010473946059	0.030855746331001632	0.06399331662489557	0.024087582139428174	0.10827815808177159	0.17949101609745757	0.25157171535804684	0.16239853364755172	0.1047369667950972	0.15822391800396512	0.1249018067556952	0.14557538123916758	0.0207059938403222	0.09246748712577464	0.06441227446726268	0.11154004414020124	0.10430304617264555	0.1261836182496041	0.1494607164677864	0.19750121572588186	0.16741106497587252	0.005553685208044988	0.045594084714273245	-0.004491327822042669	0.1756904699559845	0.24221000261848652	0.09568947243731218	0.010451501889050986	0.1109963964637963	0.06915547575406177	0.06320527687377649	0.20986047207571168	-0.014052544296063542	-0.1228269679173057	-0.01973840072818863	-0.007847978154341077	-0.04232222346912056	-0.04016758313694684	-0.02175837603960149	0.00273569495879001	-0.09124552675220389	0.07303582338931906	0.02625718525168643	-0.02053641566603075	0.20928689883913765	-0.09234778488509832	-0.006616042594047307	0.10296138355839848	-0.07811818102470106	0.10781431189915086	0.04920011471464732	0.06563922243419494	0.02915497699472562	0.1873315128617564	1.0
