	CsoR	PurR	CblR	MetJ	FixJ	AcnR	GguR	LldR	RbkR	HutC	PhnF	ModE	Rex	CzrA	IscR	KdgR	MetR	SahR_SamR	MntR	NrtR	NsrR	Phr	BirA	NagC	NrdR	ThiR	ArgR	FUR	Zur	DasR	PrpR	SiaR	Irr	LiuQ	TrpR	HcpR	HisR	TtrR	AraR	GulR	NmlR	NorR	FnrN_FixK	QorR	NikR	ZntR	HypR	FabR	PdhR	AgaR	AmtR	NifA	NadQ	CcpA	NagR	XylR	PhrR	VanR	NagQ	PdxR	HexR	PaaR	GlcC	HrcA	SoxR	LexA	PsrA	PhnR	TyrR	ExuR_UxuR	RutR	NnrR	LiuR	LtbR	NiaR	SdaR	RbsR	GntR	NtrC	CueR	MerR	FruR	PhsR	BioQ	NarP	CadR-PbrR	FadP	FadR
SdaR	0.23135642982971227	0.08333956120215662	-0.07122724603640634	0.04006832861794694	0.07481449847862062	0.01462125660598943	0.039561202156622004	0.26924144557732343	0.13531201622804676	0.26307051726899056	0.20435594939411733	0.38067581273688145	0.2897293546148508	0.20369401590775638	0.2826082314631933	0.10915496717023435	0.12175839427747824	0.17926119681844874	0.11549137885015748	0.22832434740831686	0.21157315966476273	0.03207708322212139	0.13901137030908023	0.09181124219292158	0.19111727966689798	0.2642609299097849	0.29878289649282014	0.3429669567074147	0.35115037634121604	-0.017407783056638017	-0.10593604868414029	-0.04244381572625847	-0.003752735813804516	-0.11731169593765013	0.2059413868574174	0.09249986654566807	0.26671648961725297	0.23361981529920461	0.09576149041797896	0.3300005338173277	0.09331126888378796	0.31898254417338384	0.2774568942507874	0.09904980515667539	0.11931351091656435	0.21651096994608446	0.12724603640634174	0.2382586878770085	0.10811402338119895	0.10838093204505418	0.11920140927774515	0.039529173116959374	0.06122884748838947	0.13673730849303367	0.24069289489136816	0.21122617840175092	0.29414402391501626	0.36216302781188275	0.3231463193295254	0.4262211071371377	0.3964981583302194	0.4625527144611114	0.16578764746703678	0.331751454652218	0.31232584209683445	0.366054556130892	0.31439705332835105	0.38037153686008646	0.3238296055089948	0.09691987401911066	0.1779533443655581	0.041184006832861796	0.2187796935888539	0.1154113062510009	0.4336518443388672	1.0	0.3301500026690866	0.42550045374472856	0.37601024929269206	0.17551913735119842	0.240276517375754	0.3206640687556718	0.18736454385309348	0.16257940532749693	0.2406074841189345	0.34850264239577217	0.13565899749105856	0.20789515827683766
RbsR	0.14255591736507767	0.10579191800565846	-0.06547803341696472	0.0076762931724763785	0.012955746543532803	0.03810388085197246	0.03523194362889019	0.17788394811295574	0.06722895425185502	0.12779053008060642	0.1326536059360487	0.2677681097528426	0.16341749853200235	0.0423530667805477	0.06502962686168794	-0.05005071264613249	0.05660598943041691	0.07784124272673891	0.037602092563924626	0.002903966262744889	0.12992579939144824	0.002903966262744889	0.009907649602306091	-0.03684941013185288	0.0834303101478674	0.1561095393156462	0.030635776437303155	0.1569529706934287	0.10879730956066834	0.07658143383334223	-0.07408316873965728	0.014477125927507608	0.014733358244808627	0.08337159024181925	0.30996636950835427	0.06120215662200395	0.17315966476271819	0.1987348529333262	0.0361768002989377	0.14620188971334008	0.12890620829552127	0.28316340148401214	0.1286019324187263	0.07435007740351252	0.0325575188170608	0.1322158757273261	-0.005466289435755085	0.27089627929322585	0.22382426733571772	0.04258260823146319	-0.042326375914162176	0.04333529066353494	0.06563817861527785	-0.048059574013772484	0.19563871243260555	0.14659691453584583	0.1835530881332408	0.1660492179576149	0.246095126247798	0.42391501628142847	0.2896279293225858	0.40348048897667216	0.12911973522660544	0.24530507660278653	0.29436288901937757	0.22642929589494476	0.278561896119148	0.24633534404526772	0.15680884001494688	0.10295200982223883	0.14421075108098008	0.08605135322692574	0.20331500560508195	0.1047936796028399	0.2446911866759195	0.3301500026690866	1.0	0.3264880158009929	0.386627875940853	0.28254417338386806	0.2123792238296055	0.36093524795814874	0.03661453050766028	0.09426680190038969	0.1330219398921689	0.12306090855709176	-0.03747397640527411	0.27067207601558746
GntR	0.25372871403405756	0.030427587679496076	-0.06583035285325362	-0.09424011103400416	0.18439118133774623	0.11886510436128757	0.06309720813537607	0.2717770778839481	0.21780814605242085	0.15444936742646667	0.056403138845886935	0.32290610153205573	0.22035445470559975	0.0046922543105749216	0.10841829925799391	0.08094805957401377	0.08572038648374526	0.043410025089414404	0.024817167565259167	0.058020605348849626	0.10547696578230929	-0.07804943148454599	0.08865638178615277	0.04034057545507927	0.22453424438157263	0.16356696738376128	0.05392088827203331	0.16141568355308814	0.2856403138845887	-0.004121069769924731	-0.12446484812897027	-0.04482997918112422	-0.1375807398708162	-0.08614210217263653	0.23482090428655314	0.28399615651524046	0.3004804355949394	0.10099823840281856	0.03514653285645652	0.06193348636096728	0.11781882239897506	0.3332674958629157	0.20915496717023435	0.049020445203651314	0.07699781134895639	0.026423957721667644	-0.013905941386857417	0.08539475791384188	0.1418779693588854	-0.008594458976138366	0.03498104948486628	0.08278439118133775	0.07446751721560882	0.04595099556931618	0.08877915977152619	0.00213526931084183	0.11745048844285486	0.1835691026530721	0.22604494741899323	0.38236267549244646	0.2680350184166978	0.2565792985640314	0.156611327603694	0.21784017509208348	0.23282442748091603	0.21479741632413388	0.27628249612982436	0.14489403726044947	0.2681738109219025	0.028335023754871083	0.18082528158864036	0.2248438584316447	0.17090695563978006	0.1411840068328618	0.41542198259755514	0.42550045374472856	0.3264880158009929	1.0	0.4201729568141782	0.28591789889499813	0.28210644317514544	0.29852666417551915	0.17461698606736775	0.11675118774355416	0.3578924891901991	0.13730849303368386	0.1696898521326002	0.1007046388725778
NtrC	0.22564458442321036	0.13928895531948968	-0.11530454278545882	-0.030673143650242887	-0.05265574120535953	0.12516414882827095	-0.10562109646079111	0.26613462873004856	0.036694603106816846	0.03971067100838093	0.11856616665776971	0.34324454171782415	0.2522340255164683	0.10119575081407142	0.013623018203170875	0.08105482303955587	-0.009293759675439064	0.03748465275182832	0.08544280147333583	0.18660118507446752	0.15868253883521058	0.0014039395718785032	0.08151390594138685	0.054203811455719855	0.133384935675012	0.20866385522874073	0.21234185661666577	0.1667325041370843	0.2447872737949074	0.04844926066300112	-0.08941440239150163	-0.06320397160091816	-0.06206694069289489	0.0964928201569423	0.17440879730956066	0.16410612288474885	0.13060908557091763	0.03222655207388032	-0.007745689425078738	0.08467410452143277	0.12254844392248973	0.13326215768963862	0.23912881012117654	-0.010841829925799391	0.1102706453851492	0.11653766081246997	0.12627982704318583	0.15103827470239684	0.15300806064164843	0.23696684994394918	0.09261196818448726	0.18332888485560242	0.09003896866492286	0.1749105855976085	0.25831420487909035	0.08426840335237282	0.17122724603640635	0.2542518550152138	0.25513265360593607	0.38439118133774625	0.32202530294133347	0.40460150536486417	0.09714407729674905	0.22387764906848875	0.3119414936208829	0.3149895905621096	0.3562109646079112	0.2839748038221321	0.3226765600811402	0.08473282442748091	0.23549885229274542	0.20715849036459724	0.17565792985640313	0.19531308386270219	0.24448833609138954	0.37601024929269206	0.386627875940853	0.4201729568141782	1.0	0.24815032295948328	0.2808306197619175	0.2632573533336892	0.14400256232317302	0.15584796882506807	0.06229648214381039	0.19532909838253348	0.2613783163401484	0.1246143169807292
CueR	0.05310414776063631	-0.0806331073506646	-0.018747664549191266	0.15655794587092298	0.12616772540436663	0.15084610046442107	0.122868734319116	0.38595526610793784	0.18497304222495062	0.10598409224363423	0.04785138525596541	0.2515614156835531	0.1646452783857364	-0.018640901083649176	-0.022932792398441253	-0.016831260342710725	0.0031922276197085355	0.1712699514226232	0.044461645225004	0.04963967330379544	0.10595740137724871	0.06244061282229221	0.06508834676773607	-0.07254043666257406	0.024219292158223455	0.11305183366252068	-0.027315432658944108	0.09954091709816901	0.25117172903432444	-0.09738963326749586	-0.10669406928948914	-0.05815939785405434	-0.138386804035659	0.05702236694603107	0.029247851385255964	0.08261890780974751	0.1459616719158704	0.1600864784070891	0.007185181230982758	0.02110713713767149	0.23137778252282068	0.2037313831206961	0.036048684140287196	0.08480222068008328	0.17241765867720066	0.007975230875994235	0.005599743767682699	0.10942721400736669	0.01242726738909945	0.07942668019003897	0.05539422409651417	0.06063097208135376	0.07634121603587253	-0.06667912240431324	0.04688517589280948	-0.09578818128436449	0.22063737788928628	0.1560187903699354	0.12245769497677894	0.2369935408103347	0.2766615064324988	0.2757326642822826	0.2764052741151978	0.17843377996049753	0.22545241018523463	0.22540970479901778	0.3078311001975124	0.1404633534404527	0.1972027972027972	0.155896012384562	0.321795761490418	-0.05018416697806011	0.028559227032509474	0.10506592643997224	0.13578711364970908	0.17551913735119842	0.28254417338386806	0.28591789889499813	0.24815032295948328	1.0	0.3284951689531842	0.2737308493033684	0.057486788021139164	0.15166817914909517	0.2451609459243047	-0.0486574494208082	0.10578124165910426	0.1255805263438851
MerR	0.1775956867559921	0.015875727326109007	-0.19467784124272675	0.04515026957775049	-0.0009608711898788235	0.03699887898361181	-0.0033096674318048363	0.2058346233918753	0.03726044947418993	0.067789462445951	-0.02514813430843965	0.14161106069503016	0.08696418085731063	-0.1573907009021513	-0.021544867346394065	-0.073405220733465	-0.010879197138739123	0.04244915389953558	-0.0035819142689371697	-0.017882880478300327	-0.06502962686168794	-0.00026690866385522876	-0.016713820530614425	-0.05338707094432285	0.15446004377302086	0.049228633961458386	0.07799604975177495	0.15281588640367266	0.17203864837452623	0.07373084930336839	-0.1421181871563551	-0.12757166497624514	-0.16376447979501416	0.006427160625633908	-0.00451609459243047	0.0036993540810334705	0.10074200608551753	0.17193188490898414	-0.24335130518336626	-0.005941386857417392	0.030000533817327712	0.0012224416804569476	0.13644370896279293	0.03726578764746704	0.07115251161052688	0.19498745529279882	-0.07262050926173064	0.18726311856082847	0.08322212139006033	0.15069663161266214	0.1564725350984893	0.28848022206800833	-0.04670901617466503	-0.13385469492339722	0.05771099129877756	-0.026087652805210058	0.14227833235466822	0.06956707414722682	0.13469812630117975	0.17463300058719905	0.21631345753483158	0.15778572572465702	0.22175839427747826	0.12400042705386218	0.1931137564725351	0.26893183152725136	0.20063524261997545	0.19039662627448886	0.29604975177494264	0.09144824641007847	0.06786953504510757	-0.06572358938771153	0.024491538995355788	0.022863396145838894	0.24499012437943735	0.240276517375754	0.2123792238296055	0.28210644317514544	0.2808306197619175	0.3284951689531842	1.0	0.2810815139059414	0.16400469759248384	0.20347515080339507	0.047680563711098065	-0.050387017562590085	0.18794640474029786	0.23856830192708056
FruR	0.09409064218224523	-0.002989377035178562	-0.2161106069503016	0.04985853840815673	0.10707841776544066	-0.05587999786473069	-0.09496076442641328	0.09259061549137886	0.0037153686008647843	0.09983451662840975	-0.09201409277745155	0.05353653979608178	0.03674264666631079	-0.06624673036886777	0.0798163668392676	-0.13762344525703304	0.0006993006993006993	0.05334970373138312	-0.0772487054929803	-0.0067634655420914964	0.03294186729301233	-0.019980782576202425	0.05296535525543159	-0.05337105642449154	0.06073773554689585	-0.0020391821918539477	0.022943468744995463	0.11985800459082901	0.0953237602092564	0.18359045534618054	-0.09086104734959696	0.18976672182779053	0.01662840975818075	0.08128436449047136	0.10669940746276624	0.0796935888538942	0.050360326696204556	0.09703197565792986	0.0014413067848182352	0.08988949981316394	0.09570810868520792	0.17424331393797043	0.29026317194256124	-0.0268403352372818	0.0649922596487482	0.059622057331981	-0.17235893877115252	0.07709389846794427	-0.04557732343991886	0.04951689531842204	-0.026423957721667644	0.12751828324347408	0.12500934180323495	-0.08708162066940693	0.08791437570063525	0.011626541397533764	0.10109966369508354	0.2679335931244328	0.20416911332941867	0.1939198206373779	0.25184967704051675	0.31802167298350503	0.13387604761650562	0.07552447552447553	0.15101158383601132	0.1899855869321518	0.12820690759622058	0.29843591522980834	0.16398334489937544	0.22046655634441895	0.16921475471093791	0.09716542998985747	-0.0068648908343564834	-0.053258954785672344	0.2754924464848129	0.3206640687556718	0.36093524795814874	0.29852666417551915	0.2632573533336892	0.2737308493033684	0.2810815139059414	1.0	0.3144611114076763	0.07962419260129183	-0.08836812042918914	-0.07699781134895639	0.08865638178615277	-0.06859552661079378
PhsR	-0.04929803021406075	0.16747984839587893	-0.09318315272513746	-0.13108952116585704	0.031233651844338867	-0.031553942240965145	-0.04978380398227727	0.09325254897773982	0.1190252495596007	0.05981423156995676	-0.022041317461164788	0.12349330059253723	0.08079325254897773	0.0034537981102866597	0.17778252282069076	0.010329365291197353	0.05397960817808146	0.06794426947098703	-0.01589174184594032	0.014840121710350719	0.0024128543212512676	0.09378102813217316	0.07706720760155875	0.1065446004377302	0.021817114183526398	0.083307532162494	0.12349863876581434	0.2834409864944216	0.18136443708962793	0.10945924304702931	-0.05309880958735921	-0.020194309507286606	-0.0771366038541611	-0.054358618480755884	0.055298136977526294	0.08449260663001121	0.04016441573693482	0.025852773181017457	-0.06765066994074628	0.03324614316980729	-0.04716276090321892	0.09683980141995409	0.19190732931190946	0.10214594565739604	-0.018955853306998345	0.07114183526397266	-0.04420007473442588	0.16182138472214808	-0.04793679602839908	0.12522820690759623	0.06189611914802755	0.07746223242406448	0.17103507179843058	0.06374846527518284	0.13227993380665137	0.08281108204772326	0.06251000907489457	0.1123685474830513	0.3509048203704692	0.01601985800459083	0.23634762184380506	0.15184433886723964	-0.01892382426733572	0.08268296588907276	0.0053435114503816794	0.2617252976031602	0.04382640260502856	0.42128329685581595	0.20341109272406982	0.021133828004057012	0.22331180270111567	0.175140127048524	0.03944910051780281	0.005412907702984039	0.1129610847168099	0.18736454385309348	0.03661453050766028	0.17461698606736775	0.14400256232317302	0.057486788021139164	0.16400469759248384	0.3144611114076763	1.0	-0.11408743927827897	0.030913361447712593	0.08828270965675546	0.08733785298670795	0.07322906101532056
BioQ	0.11487215075001335	-0.0648854961832061	0.0963807185181231	-0.03707361340949127	0.20415843698286446	-0.012528692681364436	0.0422409651417285	0.25675545828217583	0.18615277851919074	0.05579458709229702	0.08547483051299845	0.012576736240858378	0.11542732077083222	-0.06907062403245609	-0.08107617573266428	-0.14985320023487964	-0.08079859072225484	-0.039571878503176214	-0.04031388458869375	0.0020018149789142155	0.06443175145465221	-0.028890193775689958	-0.10766561682592217	-0.13438317407783057	0.044931404473389204	0.10440933112688838	0.0669673837612769	-0.07207601558746597	0.010510863182618908	0.020226338546949232	-0.062483318208509046	0.05938183953451129	0.013639032723002188	-0.0640580793252549	0.10201249132546843	-0.06823786900122777	0.10287193722308226	0.14485133187423263	-0.05436395665403299	0.010911226178401751	0.0035392088827203333	-0.007051726899055143	-0.028409758180750547	0.030587732877809214	0.13479421342016762	0.21814978914215555	0.06828591256072172	0.3197939465115038	0.22944002562323174	0.056846207227886615	0.10411573159664762	0.011279560134521966	-0.015763625687289808	-0.12908770618694282	-0.07590882400042705	-0.06057759034858271	0.08870976351892382	0.12535632306624672	-0.019676506699407462	0.1906528585917899	0.1593925158810655	0.2051299845192975	0.32862862328511183	0.23590455346180536	0.11366572358938772	0.13875513799177921	0.021923877649068488	0.02725671275289596	0.17063470880264772	0.13258954785672342	0.055976084983718574	0.09192868200501789	0.018112421929215822	-0.05901350557839107	0.239203544547056	0.16257940532749693	0.09426680190038969	0.11675118774355416	0.15584796882506807	0.15166817914909517	0.20347515080339507	0.07962419260129183	-0.11408743927827897	1.0	0.2529173116959377	0.01451449314044734	0.12150216196017723	0.004553461805370202
NarP	0.07936796028399082	-0.0006245662734212352	0.15498318475417713	-0.17972561789355682	0.3585223936368975	0.1524955960070464	0.23565365931778146	0.08464207548177013	0.2386056691400203	0.10222601825655261	0.20767629317247638	0.14998665456680724	0.1276357230555704	-0.007462766241392195	0.06649762451289169	0.06551006245662734	0.05385683019270805	0.0010195910959269739	-0.004430683819996797	0.04712005551700208	0.037756899588960655	0.008733251481343084	-0.1092136870762825	-0.10154807025036032	0.09911920140927774	0.08635029093044361	0.04606843538141248	0.108882720333102	0.1457534831580633	-0.15941920674745103	-0.08867239630598409	-0.10083275503122831	-0.0466716489617253	-0.2134201676186409	0.08425772700581861	0.24416804569476325	0.2080446271285966	0.21067634655420914	0.02715528746063097	0.060913895265040305	0.19936475738002454	0.2308172743287247	-0.12862862328511185	0.04401323866972722	-0.0529760316019858	0.1552180643783697	0.1306891581700742	0.16988202637057598	0.09214220893610206	0.042278332354668234	7.473442587946405e-05	0.005204718945176961	-0.06436769337532697	0.05697966155981423	0.013596327336785351	-0.0564725350984893	0.11319596434100251	0.11311055356856883	0.013265360593604869	0.16201889713340095	0.11202690439331661	0.21134361821384723	0.16261677254043666	0.16925746009715475	-0.01807505471627609	0.27776117012758234	0.06363636363636363	0.04462712859659425	0.0014786739977579672	-0.02985106496556878	0.08582714994928735	0.040377942668019	0.02960017082154487	0.08118293919820638	0.30923503976939093	0.2406074841189345	0.1330219398921689	0.3578924891901991	0.06229648214381039	0.2451609459243047	0.047680563711098065	-0.08836812042918914	0.030913361447712593	0.2529173116959377	1.0	0.06891581700742005	0.07694442961618535	0.014018043025676613
CadR-PbrR	0.11829925799391448	0.034858271499492874	0.075956867559921	-0.04244381572625847	0.0974430150002669	0.14684247050659263	0.08535205252762505	0.05299204612181711	0.11651096994608445	0.06151177067207601	0.1576362568728981	0.27575401697539104	0.11795761490417979	0.13676933753269632	0.15423050232210536	0.07863129237175039	0.04260929909784872	0.03947579138418833	0.0401430630438264	0.11499492873538675	0.023279773661453052	-0.02290610153205573	0.048102279399989324	-0.011904126407943201	0.05471093791704479	0.24512891688464208	0.1984839587893023	0.14836918806384455	0.20410505525009343	-0.0934714140821011	0.034863609672769975	-0.06316660438797843	-0.07854588159931672	-0.05814338333422303	0.11305183366252068	-0.062472641861954836	0.13684407195857579	0.09620455879997865	0.045609352479581484	0.21751988469545722	0.007238562963753804	0.12382426733571772	0.038498905674478195	0.04073560027758501	0.06167725404366626	0.08319009235039769	0.22364276944429617	0.1349917258314205	0.061170127582341326	0.11507500133454332	0.09302834570010142	0.04219825975551166	0.14631399135215928	-0.06124486200822079	0.09017776117012759	0.2225270912293813	0.09694656488549619	0.2266107937863663	0.11172262851652165	0.2812736881439172	0.07709389846794427	0.04914322318902471	0.017183579778999626	0.21390060321358031	0.207708322212139	0.21499492873538675	0.04838520258367587	0.22002348796241927	0.09846794426947099	0.13917685368067048	0.05226071638285379	-0.013905941386857417	0.14500080072599156	0.10646452783857364	0.12595419847328243	0.34850264239577217	0.12306090855709176	0.13730849303368386	0.19532909838253348	-0.0486574494208082	-0.050387017562590085	-0.07699781134895639	0.08828270965675546	0.01451449314044734	0.06891581700742005	1.0	0.044109325788715105	0.2007953878182886
FadP	0.07995515934447232	-0.028431110873858967	-0.11385255965408637	-0.12364276944429616	0.0027811882773714834	0.13633694549725084	0.019959429883094005	0.040276517375754016	0.12035979287887685	0.11532589547856724	0.08502642395772167	0.26958308866705816	0.11159451235787114	0.00014413067848182353	0.1140020285058453	0.06576095660065126	0.01205359525970213	-0.004980515667538568	0.056146906528585915	0.11573693482090429	0.07307959216356164	0.05514332995249026	0.006181604654887098	0.0043826402605028555	0.18888058506379118	0.10813537607430737	0.10859979714941546	0.10364597234826242	0.16299044466983398	0.0893770351785619	-0.006432498798911013	-0.1483264826776277	-0.011252869268136444	-0.11526183739924198	-0.04941013185287994	0.2180857310628303	0.14444029253189558	0.01122617840175092	-0.12518016334810228	-0.06617199594298831	-0.011146105802594352	0.09630598409224364	0.10035765760956601	0.05832488122564458	0.1423423904339935	0.20251961778679337	-0.07116318795708108	-0.017066139966903326	0.0012064271606256338	0.0671061762664816	0.2238990017615972	0.17603160198580045	-0.12464634602039182	-0.043415363262691506	0.07684300432392036	-0.20601078311001975	0.08666524315379277	0.07859926333208776	0.09940746276624139	0.10709443228527198	0.010820477232690973	0.004799017776117013	0.16982330646452784	0.1031441840602146	0.07939465115037635	0.11579565472695244	0.22927454225164148	0.19028986280894677	0.23928895531948968	0.014904179789675972	0.052175305610420115	0.07582341322799338	-0.013713767148881654	-0.024181924945283723	0.06162387231089521	0.13565899749105856	-0.03747397640527411	0.1696898521326002	0.2613783163401484	0.10578124165910426	0.18794640474029786	0.08865638178615277	0.08733785298670795	0.12150216196017723	0.07694442961618535	0.044109325788715105	1.0	0.2543532803074788
FadR	0.15069663161266214	0.186473068915817	0.05675012010889873	-0.04128009395184968	0.07031441840602146	0.03704158436982864	0.09283083328884856	0.07335717717397107	0.14556664709336464	-0.03445790850371003	0.08522393636897453	0.1886723963059841	0.05561842737415257	0.02779586825388352	0.03857364010035766	0.05163615010943255	-0.06281962312496664	0.04916991405541024	0.0016121283296855816	-0.03095606683392943	-0.07810815139059414	-0.060470826883040625	-0.19459243047029307	-0.08282175839427748	-0.023589387711525116	0.04464848128970266	-0.006101532055730529	0.030790583462339188	0.055025890140393954	-0.02479581487215075	-0.015155073933699888	-0.08064378369721881	-0.07372017295681418	-0.1676720226338547	-0.05183900069396253	0.018229861741312123	0.09246783750600544	0.2109806224310041	-0.050157476111674586	0.05917365077670421	-0.11706080179362623	-0.09940212459296428	0.06431964981583302	0.10495382480115305	0.038477552981369775	0.13281908930763892	-0.004083702556985	0.1533176746917205	0.09426146372711258	0.10112101638819196	0.09224363422836705	-0.03856296375380345	-0.08150856776810975	-0.12295948326482678	0.09600704638872577	0.1276570757486788	0.18639299631666043	-0.006923610740404634	0.07197459029520098	0.14265734265734265	0.0004057011690599477	0.07733411626541398	0.13598996423423904	0.23643837078951582	0.11102332781722095	0.21988469545721454	0.039187530027224686	0.07893023007526824	0.07624512891688465	-0.05333902738482891	-0.05544226765600811	-0.03874979981850211	0.14787273794907382	0.08952116585704371	0.07497464367693375	0.20789515827683766	0.27067207601558746	0.1007046388725778	0.1246143169807292	0.1255805263438851	0.23856830192708056	-0.06859552661079378	0.07322906101532056	0.004553461805370202	0.014018043025676613	0.2007953878182886	0.2543532803074788	1.0
