	FadP	AcnR	FixJ	HrcA	LiuR	LtbR	FruR	PurR	CueR	NtrC	NnrR	MerR	NifA	GntR	FnrN_FixK	PdxR	CblR	PaaR	NmlR	PhnR	CsoR	FadR	RbsR	BioQ	DasR	HypR	GguR	MetJ	HcpR	TtrR	PhsR	ZntR	RutR	AmtR	GlcC	NagQ	LiuQ	NarP	PrpR	CadR-PbrR	SdaR	VanR	MetR	ThiR	CzrA	NsrR	BirA	Phr	KdgR	MntR	FUR	NagC	NrtR	ArgR	SahR_SamR	PhrR	GulR	HexR	HutC	IscR	PhnF	NadQ	Zur	RbkR	XylR	SiaR	AraR	NikR	PsrA	AgaR	FabR	NagR	Irr	ModE	NiaR	TrpR	NorR	Rex	TyrR	SoxR	LldR	LexA	PdhR	CcpA	HisR	NrdR	ExuR_UxuR	QorR
NiaR	-0.2710137191053222	-0.0707041050552501	-0.2165750280254097	-0.01875300272246837	0.07050659264399722	0.06508834676773607	-0.06572892756098862	-0.1170447872737949	-0.06199754444029253	-0.16649228633961458	-0.17929322585811136	-0.05880531682058399	-0.047728607270592006	0.049687716863289384	0.05163081193615545	0.007009021512838306	0.04402391501628143	-0.015053648641434901	-0.04445096887844979	-0.011530454278545882	-0.13259488603000052	-0.00012277798537340523	-0.1847061335610954	-0.017039449100517804	-0.17519884695457213	0.17343724977312763	-0.08969732557518817	-0.05202049858538408	0.06874499546255271	-0.03478887524689051	-0.03790636844071959	0.00024021779746970587	0.06327336785352053	-0.08606202957347996	0.06855815939785405	-0.045187636790690225	0.002498265093684941	-0.02768910478834143	-0.07401911066033204	0.11693802380825281	0.034041530988095876	0.08091603053435115	0.10185768430043239	0.18685207921849142	0.2843698286446378	0.276261143436716	0.20332568195163614	0.1310521539529173	0.15711845406501895	0.21498425238883254	0.24321251267816155	0.20028292318368654	0.22074947952810547	0.13554155767896225	0.13413761810708374	0.12483318208509048	0.005797256178935568	-0.03319276143703625	0.3270485239950889	0.11135429456040143	0.2504190466022527	0.18923290450008007	0.24855602412854322	0.11651096994608445	0.01774942614637271	0.06167191587038915	-0.012715528746063097	-0.06209363155928042	0.09935408103347035	0.07611701275823413	0.19109058880051247	0.20870656061495757	0.04078364383707895	0.2186569156034805	1.0	0.2478567234292425	0.08104948486627876	0.17731810174558266	0.04579618854428015	-0.09796615598142315	0.00878663321411413	-0.02201996476805637	-0.027742486521112476	0.027630384882293278	0.0886830726525383	0.2172689905514333	0.09259061549137886	0.07589280948059574
TrpR	-0.1384028185554903	0.047039982917845516	-0.08409224363422836	0.17051726899055145	-0.05089414402391502	0.11737041584369828	0.07137671488816527	-0.04500613889926867	-0.12723002188651045	-0.09646612929055677	-0.10792184914322318	-0.09419206747451023	-0.08038221320664068	-0.012950408370255698	-0.04595633374259329	0.02074414135482838	0.025180163348102278	-0.15631238990017615	-0.05644050605882667	-0.15151871029733624	-0.05850104094378904	-0.049191266748518654	0.017984305770565312	-0.21770672076015588	-0.14324987989110127	0.08990551433299525	-0.0904446698339828	0.12063737788928629	0.10922970159611381	-0.06459189665296536	0.04256659371163188	-0.08932899161906796	0.20172422996850478	-0.0074253990284524635	-0.0229861741312123	-0.1993967864196872	0.05876261143436716	-0.027192654673570703	-0.27161693268563497	0.03999893236534458	0.0034484599370095555	-0.05382480115304543	0.24182992579939144	0.11117813484225698	0.2716115945123579	0.2582394704532109	0.22829231836865424	0.15560241285432125	0.159622057331981	0.21066033203437784	0.1771099129877756	0.14721080446271287	0.22790263171942562	0.20769764586558478	0.14485133187423263	0.1407195857577537	0.08815993167138206	0.13865905087279132	0.22236694603106816	0.19222761970853575	0.3255805263438851	0.22138472214808091	0.2193668926493354	0.10422783323546682	0.07552981369775263	0.15321091122617841	-0.061351625473762876	0.024229968504777665	0.03104681577964021	0.09647680563711097	-0.0008434313777825228	0.06197085357390701	-0.12550045374472854	0.1706080179362622	0.2478567234292425	1.0	0.13527998718838413	0.20225270912293813	0.08676133027278066	0.05876794960764426	-0.09927934660759088	0.007772380291464261	-0.03052901297176106	0.0469065285859179	0.07410985960604281	0.0742059467250307	0.21135429456040142	0.18712966422890087
NorR	-0.34870015480702504	-0.27353867506539264	-0.17409918325948862	0.00677948006192281	-0.20112635456146907	-0.11473869641808573	-0.05585864517162227	0.024101852346127155	-0.21094859339134148	-0.24882293279239845	-0.03134041530988096	-0.13947045321091123	-0.15886403672663216	-0.16835530881332408	-0.1403992953611274	-0.18186088720439866	0.07950141461591843	-0.1653339027384829	-0.017098169006565953	-0.09174184594031923	-0.06692467837506005	0.04245449207281268	-0.13414829445363796	-0.07629851064965569	-0.10458015267175573	0.13052901297176106	-0.014140821011050018	-0.0432925852773181	-0.10371003042758768	-0.024630331500560508	-0.0037313831206960977	-0.0059040196444776595	0.020156942294346874	0.044536379650883466	0.038055837292478516	0.019115998505311482	-0.010761757326642822	0.028527197992846847	-0.09932739016708482	-0.06599049805156676	0.0998772220146266	0.034009501948433246	0.27948540009608713	0.12272460364063417	0.3157369348209043	0.19998398548016869	0.29482731009448565	0.2690866385522874	0.23471947899428816	0.25232477446217905	0.22952543639566542	0.29197138739123474	0.2384935675012011	0.18555490311215503	0.2004964501147707	0.10344845993700956	0.05511130091282763	0.09527571664976245	0.11118347301553408	0.10096620936315592	0.2883254150429723	0.2740351251801634	0.09135215929109058	0.24592430470293067	0.3213099877222015	0.16693535472161428	0.09545721454118401	0.1938344098649442	0.2416484279079699	0.2079432018363316	0.022959483264826778	0.032642929589494475	0.12899695724123206	0.19459776864357017	0.08104948486627876	0.13527998718838413	1.0	0.17158490364597234	0.22023701489350345	0.12491325468424705	-0.07307425399028453	-0.01988469545721454	0.038023808252815886	0.19249986654566809	0.03504510756419153	0.17821491485613622	-0.03265894410932579	-0.0770138258687877
Rex	-0.11060161212832968	-0.08675599209950355	-0.12856990337906368	0.04258260823146319	-0.11871563550952864	-0.07753162867666684	-0.09188063844552394	-0.09630064591896653	-0.05071798430577056	-4.8043559493941174e-05	-0.08208509048203705	-0.01617466502962686	-0.08585384081567288	-0.07014893503443122	-0.09284150963540276	-0.16356162921048417	-0.0648748198366519	-0.061602519617786795	0.03432979234505952	-0.04760049111194149	-0.14589761383654515	0.012768910478834142	0.008210110500186836	-0.19803021406074842	-0.015272513745796188	0.08687343191159985	0.059088240004270536	-0.1564778732717664	0.029995195644050607	0.08667058132706988	0.10358191426893718	0.0048897667218277905	-0.042518550152137936	-0.08877915977152619	-0.016633747931457856	-0.10319756579298564	0.19201409277745154	0.1570757486788021	-0.03436715955799925	0.01103934233705226	0.11661773341162654	0.09421342016761865	0.13924091175999573	0.16340682218544814	0.2726578764746704	0.2896546201889713	0.24884428548550686	0.24675172156088188	0.14455239417071478	0.25225537820957666	0.2799177921315326	0.22726738909945016	0.3254363956654033	0.2913521592910906	0.20236481076175733	0.16261677254043666	0.04173917685368067	0.053280307478780764	0.12702183312870335	-0.008701222441680458	0.19652484919660493	0.17015961138098543	0.11757860460150536	0.15499386110073132	0.14475524475524476	0.05724123205039235	0.061591843271232585	0.07301553408423637	0.22038648374526237	-0.02787594085304009	-0.059979714941547004	-0.06423957721667645	0.03367319703197566	0.08278972935461486	0.17731810174558266	0.20225270912293813	0.17158490364597234	1.0	0.2258954785672343	0.02133134041530988	0.05759888965995836	0.07580739870816207	-0.0907809747504404	0.012245769497677894	0.08254951155714514	0.009064218224523569	0.19155500987562057	0.06643890460684354
TyrR	-0.23485827149949287	-0.0870549298030214	-0.16509368494101317	0.14847061335610953	-0.056157582875140125	-0.02815886403672663	-0.2820156942294347	-0.012042918913147922	-0.04285485506859553	0.09445363796508835	0.06830726525383014	-0.09639673303795442	-0.06762931724763786	0.014738696418085732	0.021939892168899803	-0.023957721667645333	-0.04696524849196605	-0.05768963860566914	-0.04355949394117333	0.014594565739603908	0.10461751988469546	0.04042598622751294	0.11567821491485614	-0.036438370789515825	-0.05923770885602947	-0.029632199861207496	-0.11921742379757647	-0.12833502375487107	-0.030368867773447925	0.09817434473923023	0.035306678054769655	-0.027966689798750867	-0.17879677574334063	0.015982490791651097	-0.11513905941386858	0.18385202583675866	0.12290076335877863	0.177131265680884	-0.11705012544707201	-0.04017509208348903	-0.0786366305450275	-0.09926333208775957	0.14208615811669248	0.1852933326215769	0.20204452036513104	0.2806064164842791	0.3666470933646506	0.1489190199113863	0.21756792825495117	0.2672076015587466	0.06368974536913469	0.23193295254363958	0.19981850210857843	0.23610740404633535	0.23705759888965997	0.12463566967383762	0.11670314418406022	0.07275930176693536	0.1342817487855656	0.24409331126888378	0.1795868253883521	0.21368707628249614	0.07102973362515347	0.15137991779213153	0.04193135109165644	0.1817968291250734	0.07904766988736454	0.10077403512518017	0.2317407783056638	0.13479955159344473	-0.041408210110500186	-0.05942988309400523	0.04136550472428335	0.11149842523888326	0.04579618854428015	0.08676133027278066	0.22023701489350345	0.2258954785672343	1.0	0.021662307158490365	0.1396733037954412	0.011989537180376875	-0.025778038755137993	-0.004024982650936849	0.07122724603640634	0.11354828377729141	0.004884428548550686	0.02455025890140394
SoxR	-0.08154593498104948	-0.2163294720546629	-0.2447018630224737	0.03191159985053115	-0.06526984465915764	-0.174323386537127	0.05765227139272941	0.16262744888699088	0.018907809747504403	-0.057540169753910214	-0.09243580846634282	-0.1810921902524956	-0.044333529066353496	-0.07674691720493247	0.12386163454865745	-0.017733411626541396	0.06705279453371056	-0.09531308386270218	-0.03759675439064752	-0.2762344525703304	-0.034441893983878716	0.023119628463139915	0.23600064058079326	-0.08788768483424972	-0.09979181124219293	-0.09161906795494582	-0.11430096620936316	-0.1667378423103614	0.2031441840602146	0.05634975711311589	0.12062670154273207	-0.057075748678802114	0.022238829872417657	0.24429082368013666	-0.01362835637644798	0.01659104254524102	0.02576202423530668	-0.05258100677948006	-0.097192120856243	-0.03631559280414242	0.04552394170714781	0.059307105108631825	0.2989430416911333	0.10161746650296269	0.09644477659744835	-0.007996583569102654	0.09959963700421716	0.053739390380611755	0.18621149842523887	0.09657289275609886	0.1427160625633908	0.1592964287620776	0.17225751347888751	0.018341963380131318	0.12121390060321358	-0.03073720172956814	-0.022505738536272888	0.2781295040837026	-0.020669406928948912	0.14455239417071478	0.10324560935247958	0.06567020765494049	0.13481556611327603	0.09792878876848342	0.025286926813644372	0.07382693642235627	0.07685368067047456	0.20018683606469867	0.08904606843538142	0.02944002562323173	0.05112902364810762	-0.10987562056264347	0.0036459723482624245	-0.0653552554315913	-0.09796615598142315	0.05876794960764426	0.12491325468424705	0.02133134041530988	0.021662307158490365	1.0	-0.057043719639139484	0.20191106603320344	0.1365237815619495	0.2027865264506486	0.06723429242513213	0.08607270592003416	0.07306357764373031	0.006886243527464902
LldR	-0.26831794160038436	-0.2018736988202637	-0.17193188490898414	-0.15509528639299633	0.000213526931084183	-0.06355095286392996	-0.25992099503549887	-0.14847061335610953	-0.18751935087812951	-0.026146372711258206	0.0009982384028185555	0.0037153686008647843	-0.03813057171835798	-0.1719852666417552	-0.0050926173063577645	0.016035872524422144	-0.15598142315699567	-0.019868680937383226	0.0066620402498265095	-0.025617893556824853	-0.033331553942240966	-0.08712432605562377	-0.07622911439705334	-0.23179949821171195	-0.010532215875727327	-0.07857257246570223	-0.10442000747344259	-0.1788768483424972	-0.03209843591522981	-0.09724016441573693	-0.10428121496823788	0.000816740511397	-0.14333529066353493	0.0873858965462019	0.17959750173490632	0.0066620402498265095	0.12460897880745209	-0.08964928201569423	-0.10335237281802168	0.019911386323600063	0.05086211498425239	0.08313137244434954	0.20321891848609405	0.2467784124272674	0.13537073613409492	0.2702610366732504	0.2888752468905141	0.14993327283403618	0.31559280414242247	0.2788394811295575	0.24040463353440453	0.3730635776437303	0.28906208295521274	0.19367426466663107	0.2548604067688037	0.0967276997811349	0.1258100677948006	0.15175892809480596	0.08848022206800833	0.28488229327923986	0.15316286766668447	0.20133988149255325	0.2376981796829125	0.16143703624619654	0.11189878823466609	0.09911386323600065	0.29752842577270056	0.3535685688357444	0.2857951209096247	-0.024261997544440292	0.08410825815405969	0.14647947472374953	0.06742112848983078	-0.039160839160839164	0.00878663321411413	-0.09927934660759088	-0.07307425399028453	0.05759888965995836	0.1396733037954412	-0.057043719639139484	1.0	0.14957027705119308	0.26797096033737255	-0.06119681844872685	0.060625633908076654	0.0779426680190039	-0.00213526931084183	-0.008685207921849143
LexA	-0.17906368440719586	-0.33005925372337586	-0.23703624619655153	0.0021939892168899803	-0.07683766615064325	-0.23100944856670047	-0.16787487321838468	-0.1392248972401644	-0.10737735546895852	-0.12068008327550313	-0.2188010462819623	-0.2075908824000427	-0.13086531788821865	-0.046105802594352215	0.10798056904927134	-0.04130144664495809	-0.2517909571344686	-0.05097955479634869	-0.03700955533016602	-0.09593765013612342	-0.0208882720333102	-0.0726845673410559	0.04431751454652218	-0.11077243367319703	0.04873218384668766	-0.19972241498959056	-0.12143276570757487	-0.184941013185288	0.024080499653018738	-0.008071317994982117	0.09853200234879624	-0.05746543532803075	0.03211978860833822	0.04666097261517109	0.04008968131105536	-0.1409598035552234	0.0684941013185288	-0.0662734212352533	-0.09794480328831474	0.07642128863502909	0.15549031121550205	-0.03169273474616986	0.3922116051887044	0.25995302407516147	0.2255591736507767	0.20604815032295948	0.307809747504404	0.22551646826455987	0.334505952063204	0.27180376875033363	0.3591522980835958	0.3644264132813751	0.3812096300645919	0.2551753589921529	0.21555009875620562	0.13539208882720333	0.19973309133614478	0.20226872364276943	0.13307532162493996	0.2103827470239684	0.20426520044840654	0.1243901137030908	0.24069823306464527	0.12875673944376234	0.15820744141354828	0.3071157849783804	0.2899855869321518	0.3015000266908664	0.20521539529173116	-0.02830833288848556	-0.08717770778839481	0.004254524101852346	-0.0022366946031068167	-0.0904446698339828	-0.02201996476805637	0.007772380291464261	-0.01988469545721454	0.07580739870816207	0.011989537180376875	0.20191106603320344	0.14957027705119308	1.0	0.2841296108471681	0.13205573052901298	-0.036892115518069715	0.10966743180483639	0.1861367639993594	0.07401911066033204
PdhR	-0.2956920941653766	-0.3057492126194416	-0.23955586398334489	-0.2743394010569583	-0.1581113542945604	-0.2650082741685795	-0.05917898894998132	-0.09543052367479848	-0.10660332034377835	-0.1410825815405968	-0.1501734906315059	-0.09614050072065339	-0.12213740458015267	-0.1623178348369188	0.013537607430737201	-0.15089414402391502	-0.1649709069556398	-0.1134148294453638	-0.09686115411306251	-0.17886083382266588	-0.0018149789142155553	0.015582127795868254	-0.05479634868947846	-0.13460203918219185	-0.10581860887204399	-0.10238616345486574	-0.15127849249986655	-0.05079271873165003	0.1275503122831367	-0.10042171568889126	-0.030881332408049966	-0.031345753483158066	-0.0638178615277852	0.048758874713073184	0.06280894677841242	-0.09064218224523568	-0.10143063043826403	-0.10557305290129718	0.01105001868360647	-0.015843698286446377	0.06270218331287034	0.06552073880318156	0.35446538194629795	0.18884855602412853	0.2674104521432766	0.14416804569476324	0.16294773928361714	0.2541290770298404	0.3061869428281642	0.275802060534885	0.2209950354988523	0.33949714407729675	0.29134682111781346	0.24534778198900337	0.17700848769551059	0.0719852666417552	0.2285699033790637	0.28068648908343563	0.21337212405914696	0.26051353226925744	0.2589868147120056	0.20030961405007205	0.1923023541344152	0.20206053488496237	0.18802647733945443	0.2253242940265841	0.15362728874179254	0.26279293225858114	0.14849196604921797	0.1559013505578391	0.08131639353013399	0.3020979020979021	0.012715528746063097	-0.14792078150856777	-0.027742486521112476	-0.03052901297176106	0.038023808252815886	-0.0907809747504404	-0.025778038755137993	0.1365237815619495	0.26797096033737255	0.2841296108471681	1.0	0.15964874819836652	0.173047563123899	0.28986814712005554	0.12504137084289757	0.22758767949607644
CcpA	-0.18933966796562215	-0.23344899375433725	-0.06370042171568889	-0.1232157155821278	-0.0845940319222762	-0.09692521219238777	-0.1644157369348209	0.016430897346927882	-0.11390060321358031	-0.1027918646239257	-0.30026690866385525	-0.27849783803982275	-0.2765227139272941	-0.12633854694923397	-0.09775796722361609	-0.10121176533390273	-0.12840442000747343	-0.05800459082901831	-0.1644264132813751	-0.2955159344472322	0.0024288688410825814	0.08862969091976726	0.00867986974857204	-0.026167725404366626	-0.03859499279346608	0.04016441573693482	-0.07878076122350931	0.12283670527945337	-0.038477552981369775	-0.03107350664602573	-0.10953931564618588	-0.008183419633801313	-0.1835424117866866	-0.04283350237548711	-0.11979394651150377	-0.10316019858004591	-0.051027598355842634	0.036214167511877435	0.08627021833128704	0.16059894304169114	0.04895104895104895	-0.054823039555863984	0.23829605508994822	0.21310521539529173	0.17296215235146534	0.10587732877809214	0.2895158276837666	0.2854054342603961	0.2671595579992527	0.21019057278599262	0.27192654673570704	0.25800459082901833	0.2884535312016228	0.1415416644424278	0.1995088880585064	0.08870976351892382	0.2086425025356323	0.1892649335397427	-0.05599743767682699	0.009758180750547163	0.07826295841563018	0.1801793626221107	0.1785512197725938	0.09269737895692094	0.174221961244862	0.08244274809160305	0.12394170714781402	0.17476645491912668	0.03519457641595046	-0.016212032242566593	-0.060646986601185074	-0.13965195110233278	0.0823840281855549	0.17297816687129663	0.027630384882293278	0.0469065285859179	0.19249986654566809	0.012245769497677894	-0.004024982650936849	0.2027865264506486	-0.06119681844872685	0.13205573052901298	0.15964874819836652	1.0	0.21837399241979394	0.2488869908717237	0.07122190786312924	0.20350717984305772
HisR	-0.2704799017776117	-0.23926760262638125	-0.16247264186195484	0.04802220680083275	-0.06231783483691881	-0.060716382853787436	-0.031265680884001494	0.03538141248064912	0.01222975497784658	-0.08931831527251374	-0.30951262477980035	-0.14145625366999412	-0.217050125447072	-0.029141087919713874	-0.10854641541664442	-0.10721721027064539	0.04726418619548391	-0.08964394384241713	-0.07631986334276411	-0.04482997918112422	0.007953878182885817	0.1422409651417285	-0.07412053595259702	-0.041600384348475954	-0.1759622057331981	-0.060695030160679016	-0.14405060588266694	-0.062200395024822504	0.004601505364864144	-0.21274221961244863	-0.17762771579565473	-0.14762184380504992	-0.2566166657769711	-0.06840869054609512	-0.023167672022633853	-0.13858965462018896	-0.12472108044627128	-0.10717450488442855	0.000213526931084183	0.10461751988469546	-0.03168205839961565	0.08163668392676027	0.2226445310414776	0.16188010462819624	0.18779693588853894	0.1940425986227513	0.17754764319649816	0.2839854801686863	0.15392622644531043	0.17974163241338814	0.22201462659477927	0.20954465381946297	0.26251534724817166	0.1967116852613036	0.2693428708695884	0.18774889232904501	0.0663961992206267	0.2347835370736134	0.056403138845886935	0.00045374472855388883	0.10535952597021299	0.11763732450755351	0.07719532376020925	0.15985159878289648	0.13668392676026264	-0.031719425612555384	0.1457428068115091	0.13554155767896225	0.19888432178508514	0.04199007099770458	-0.012405914695991033	0.009779533443655581	0.0044360219932739016	0.11905194042598623	0.0886830726525383	0.07410985960604281	0.03504510756419153	0.08254951155714514	0.07122724603640634	0.06723429242513213	0.060625633908076654	-0.036892115518069715	0.173047563123899	0.21837399241979394	1.0	0.31721560881866223	0.01828324347408317	0.10340041637751561
NrdR	-0.37930924037794267	-0.19527037847648535	-0.17283937436609192	-0.14346340682218545	0.06271285965942454	-0.08954785672342924	-0.14801686862755564	-0.07037847648534672	-0.09221160518870443	-0.15411306251000909	-0.2753002722468371	-0.17066139966903326	-0.23730315486040676	-0.03143116425559174	-0.04652218010996637	-0.2381519244114664	0.01350024021779747	-0.0651150376341216	-0.0981423156995676	-0.1645385149201943	-0.06891047883414296	0.028036086051353225	-0.04896172529760316	-0.13713233331553942	-0.1459670100891475	0.1565953130838627	-0.0988362782255912	0.013719105322158757	0.0483104681577964	-0.12665883734586025	0.025361661239523835	-0.15883734586024661	-0.06129290556771473	-0.05604548123632093	0.035989964234239044	-0.05989964234239043	-0.12141675118774356	-0.08702290076335878	-0.0017028772753963594	0.05097421662307158	0.12337586078044094	0.057977899962632785	0.2994288154593498	0.4089681311055357	0.249260663001121	0.21407142475844765	0.2762237762237762	0.39304969839320986	0.1819035925906155	0.28828270965675545	0.2532642929589494	0.3156408477019164	0.38875246890514065	0.15991565686222176	0.2373511984199007	0.15081940959803555	0.17160625633908078	0.14622858057972563	0.2056050819409598	0.24207014359686116	0.12653605936048684	0.24055410238616345	0.21231516575028025	0.25091549671702346	0.25692094165376606	0.10134521966583035	0.038477552981369775	0.19190199113863235	0.12208402284738162	0.13111621203224258	0.17417925585864516	0.1939198206373779	0.1462072278866172	0.1012918379330593	0.2172689905514333	0.0742059467250307	0.17821491485613622	0.009064218224523569	0.11354828377729141	0.08607270592003416	0.0779426680190039	0.10966743180483639	0.28986814712005554	0.2488869908717237	0.31721560881866223	1.0	0.15902952009822238	0.24796348689478462
ExuR_UxuR	-0.0830833288848556	-0.1386376981796829	-0.29002829231836863	0.00683819996797096	-0.1406234986387658	-0.12491325468424705	-0.14558266161319597	-0.033294186729301234	-0.1844872684567341	-0.14207548177013826	-0.20779373298457268	-0.08778092136870763	-0.13355041904660225	0.03142582608231463	0.11880104628196231	-0.05007206533924091	-0.08321678321678322	-0.00407302621043079	-0.025094752575668604	0.0172689905514333	-0.05817007420060855	-0.02792398441253403	0.0024822505738536275	-0.1160999306037474	-0.004975177494261464	-0.07209736828057439	-0.10388619014573212	-0.18707628249612981	0.12848449260663	-0.08161533123365185	0.07842844178722042	0.009261730635776438	0.03321945230342177	0.07895692094165377	0.028986280894677842	-0.11951102332781723	0.05196177867933593	0.049917258314204876	-0.0716489617252976	0.05373405220733465	0.09750707307959217	-0.005818608872043987	0.17882880478300325	0.17222014626594778	0.2584583355575722	0.25898147653872844	0.1451395932311963	0.23000587199060482	0.24106656702076548	0.25036032669620456	0.30887204398654783	0.2764106122884749	0.3113382800405701	0.2833502375487108	0.2569583088667058	0.07042652004484065	0.1472588480222068	0.0988362782255912	0.10691827256712753	0.2541023861634549	0.20004270538621682	0.12690439331660705	0.2711685261303582	0.11153579245182299	-0.0015000266908663856	0.07032509475257567	0.09916190679549458	0.11028665990498052	-0.0024715742272994183	-0.03461271552874606	0.05952063203971601	0.0327870602679763	-0.04087439278278973	0.17812416591042546	0.09259061549137886	0.21135429456040142	-0.03265894410932579	0.19155500987562057	0.004884428548550686	0.07306357764373031	-0.00213526931084183	0.1861367639993594	0.12504137084289757	0.07122190786312924	0.01828324347408317	0.15902952009822238	1.0	0.2213633694549725
QorR	-0.19899642342390433	-0.0028826135696364704	-0.020076869695190305	-0.03004857737682165	-0.14442961618534136	-0.039385042438477555	-0.25163081193615544	-0.08885389419740565	-0.026194416270752148	0.02086158116692468	-0.24136016655100626	-0.09518496770405167	-0.13421769070624032	-0.08603000053381733	-0.060935247958148725	-0.009566006512571399	-0.05780707841776544	0.027523621416751187	-0.11875300272246837	-0.23637965088346768	0.04419473656114877	-0.06863823199701062	-0.04136550472428335	-0.06250467090161747	-0.025649922596487483	0.05725190839694656	-0.028383067314365025	0.03658783964127475	0.061554476058292854	-0.1422569796615598	-0.05366465595473229	-0.004254524101852346	-0.19911386323600064	-0.09938611007313297	-0.03633694549725084	-0.2052527625046709	-0.037602092563924626	0.02097902097902098	-0.03438851225110767	-0.015656862221747718	-0.009656755458282176	0.01999145892275663	0.21208028612608765	0.07532696311322265	0.1486414349009769	0.12969091976725564	0.08075054716276091	0.12583675866118615	0.16504030320824215	0.15018950515133722	0.17753696684994394	0.19251588106549938	0.18908343564832114	0.22583675866118613	0.09973309133614477	0.17377355468958522	0.2109646079111728	0.14321785085143865	0.04120002135269311	0.11605188704425345	0.129861741312123	0.16084983718571505	0.18321678321678322	0.1835691026530721	0.17178241605722522	0.21175465755618428	-0.07260449474189933	-0.03169273474616986	-0.06770405167351733	-0.10453210911226178	0.003224256659371163	0.14332995249025784	-0.007436075375006673	-0.06414349009768858	0.07589280948059574	0.18712966422890087	-0.0770138258687877	0.06643890460684354	0.02455025890140394	0.006886243527464902	-0.008685207921849143	0.07401911066033204	0.22758767949607644	0.20350717984305772	0.10340041637751561	0.24796348689478462	0.2213633694549725	1.0
