	AcnR	GguR	CsoR	MetJ	PurR	LtbR	NnrR	CblR	FixJ	ModE	NsrR	ThiR	ArgR	NrtR	SahR_SamR	MetR	FUR	Zur	KdgR	NrdR	Phr	MntR	NagC	AgaR	CzrA	IscR	RbkR	HutC	PdxR	NagQ	Rex	LldR	BirA	PsrA	NifA	LexA	SoxR	NagR	PhnF	ZntR	AmtR	CcpA	NmlR	SdaR	NiaR	RbsR	GntR	NorR	GlcC	HrcA	CueR	RutR	HexR	PaaR	NtrC	PhnR	ExuR_UxuR	TyrR	NikR	LiuQ	MerR	PdhR	FabR	HypR	PhrR	XylR	HisR	TrpR	NadQ	PhsR	HcpR	NarP	AraR	GulR	LiuR	TtrR	CadR-PbrR	Irr	BioQ	VanR	FruR	SiaR	FadP	DasR	PrpR	FadR	FnrN_FixK	QorR
TtrR	-0.046747752511898465	0.1291909042834479	0.04331041776837652	0.17234267583289264	-0.18429402432575356	-0.10777366472765733	-0.19307244843997884	-0.2631411951348493	-0.0765732416710735	0.22675832892649392	0.26536224219989424	0.10999471179270227	0.08730830248545743	0.10243257535695399	0.15658381808566896	0.271602326811211	0.0908514013749339	0.09672131147540984	-0.0034902168164992068	-0.05721840296139609	0.027921734531993654	0.09439450026441036	0.01560021152829191	0.10803807509254362	0.17747223691168693	0.3748281332628239	0.31634056054997356	0.2556319407720783	0.2720253833950291	0.060179799048122685	0.0849286092014807	0.12104706504494976	0.06187202538339503	0.0022210470650449498	-0.03744050766790058	0.04843997884717081	0.09915388683236383	0.32765732416710736	0.3204653622421999	0.1901639344262295	0.15991538868323638	0.023320994182971972	0.16033844526705446	0.21470121628767846	0.32252776308831305	0.37641459545214173	0.14299312533051295	0.21512427287149657	0.18952934955050238	0.08561607615018509	0.18408249603384452	0.016234796404019036	0.27731359069275513	0.20015864621893178	-0.04484399788471708	0.021998942358540455	0.26922263352723425	0.16065573770491803	0.010470650449497621	0.05764145954521417	0.07673188789000529	-0.025066102591221575	0.04627181385510312	-0.20634584875727127	0.17567424643046006	-0.07985193019566367	0.16478053939714438	0.2178741406663141	0.17773664727657323	-0.05832892649391856	-0.11448968799576943	0.2798519301956637	0.28714965626652567	0.23913273400317292	0.2227392913802221	1.0	-0.07345319936541513	0.14891591750396616	0.2156002115282919	0.0785827604442094	0.18106821787414068	0.08228450555261767	-0.072818614489688	0.09910100475938657	0.04547858276044421	0.12289793759915389	-0.10883130618720253	0.1165520888418826
CadR-PbrR	0.1410364886303543	0.21470121628767846	0.07879428873611846	-0.18704389212057113	0.1380750925436277	-0.06425171866737175	0.010153358011634056	0.0017451084082496034	0.21099947117927023	0.30031729243786354	0.13495505023796933	0.16319407720782655	0.22332099418297197	0.21829719725013222	0.09687995769434161	0.11459545214172395	0.053833950290851404	0.13305129561078793	0.09249074563722898	0.036065573770491806	-0.04383923849814913	-0.0010047593865679535	-0.017028027498677947	0.10930724484399788	0.13659439450026442	0.17022739291380223	0.0866737176097303	0.1479111581173982	0.37948175568482284	0.2624537281861449	0.14315177154944475	-0.009888947646747753	0.09159175039661555	-0.004389212057112639	-0.021152829190904283	0.1730830248545743	0.32459016393442625	0.10555261766261237	0.1378106821787414	0.0896351136964569	0.10200951877313591	-0.08757271285034374	-0.19576943416181913	0.5276573241671073	0.09640401903754627	0.21993654151242728	0.1451084082496034	0.17123215230037017	-0.04563722897937599	0.08852459016393442	-0.04325753569539926	0.05848757271285034	0.10386039132734003	0.039925965097831834	0.3030671602326811	0.18503437334743522	0.15494447382337387	0.019830777366472766	0.15420412480169224	-0.053675304071919616	-0.061343204653622425	0.060549973558963514	0.21232152300370175	0.1784769962982549	0.17514542570068747	0.3006874669487044	0.024008461131676363	0.14457958751983077	0.11025912215758858	0.09820200951877314	-0.13950290851401376	-0.008408249603384453	0.19291380222104706	0.22120571126388155	-0.024748810153358013	-0.07345319936541513	1.0	0.12363828662083554	0.04569011105235325	0.2635113696456901	0.14500264410364885	-0.17340031729243785	0.13759915388683236	0.023638286620835537	0.15230037017451084	0.23199365415124273	0.055473294553146486	0.04632469592808038
Irr	-0.19444738233738762	0.16573241671073505	0.154362771020624	-0.0370174510840825	-0.1757800105764146	-0.14383923849814914	-0.07377049180327869	-0.09598096245372818	0.0038603913273400317	0.30428344791115813	0.2195134849286092	0.2520888418826018	0.20386039132734002	0.19492332099418297	0.12644103648863037	0.14156530936012693	0.07768376520359598	0.14627181385510313	0.16758328926493918	0.1763088313061872	0.012374405076679007	-0.007826546800634585	-0.016922263352723427	0.0792702273929138	0.00819672131147541	0.2037546271813855	0.16790058170280275	0.02617662612374405	0.08239026969857219	0.18609201480698043	0.25325224748810155	0.230830248545743	-0.0038603913273400317	0.160444209413009	0.040772078265468005	0.2388683236382866	0.3120042305658382	0.2110523532522475	0.09762030671602327	0.2079323109465891	0.1267583289264939	0.16361713379164464	0.07096774193548387	0.2967213114754098	0.3452670544685352	0.21797990481226864	0.16192490745637228	0.061554732945531467	0.2378106821787414	0.07022739291380223	0.0792702273929138	-0.04992067689053411	0.04955050237969329	-0.020042305658381807	0.1928609201480698	0.28582760444209415	0.20682178741406662	0.1333685880486515	0.023902696985721842	0.14352194606028557	0.011369645690111053	0.02321523003701745	0.19222633527234267	0.027974616604970914	-0.0022739291380222105	0.0636700158646219	0.003120042305658382	-0.005764145954521418	0.08651507139079852	-0.07176097303014278	0.19740877842411422	0.11903754627181386	0.03897408778424114	0.09280803807509254	0.19793759915388684	0.14891591750396616	0.12363828662083554	1.0	0.18334214701216286	0.27879428873611845	0.14674775251189848	0.0750925436277102	0.20867265996827075	0.08804865150713909	-0.04304600740349022	0.02617662612374405	-0.027392913802221048	0.003120042305658382
BioQ	-0.12591221575885775	-0.08244315177154944	0.19344262295081968	0.05515600211528292	-0.15674246430460073	0.002749867794817557	0.17990481226864094	0.2629296668429402	0.2518244315177155	0.15510312004230567	0.1777895293495505	0.16033844526705446	0.16393442622950818	0.0007932310946589106	0.06261237440507668	-0.05182443151771549	0.0748281332628239	0.10867265996827076	-0.03194077207826547	0.0019037546271813855	-0.03125330512956108	-0.04992067689053411	-0.033368588048651504	0.2884188260179799	0.10597567424643047	-0.015388683236382867	0.2343204653622422	0.048704389212057116	0.16007403490216818	0.14516129032258066	0.19444738233738762	0.2863035430988895	0.015018508725542041	0.07006874669487044	-0.1367530407191962	0.17297726070861977	0.15362242199894235	-0.026546800634584877	0.1520888418826018	0.0709148598625066	0.07572712850343734	-0.12427287149656266	0.09317821258593337	0.2654151242728715	0.4136964569011105	0.32591221575885776	0.130830248545743	0.2034902168164992	0.2777895293495505	0.26478053939714435	0.29656266525647806	0.12924378635642517	0.15721840296139608	0.3001586462189318	0.26552088841882604	0.1514013749338974	0.2686938127974617	0.06694870438921206	-0.07985193019566367	0.14944473823373877	0.16197778952934955	0.11782125859333686	0.3035959809624537	0.2583289264939186	0.20756213643574828	0.19185616076150186	0.07895293495505024	0.27852987837123216	0.10766790058170281	-0.06240084611316764	0.06832363828662083	0.30983606557377047	0.24918032786885247	0.22644103648863034	0.19709148598625065	0.2156002115282919	0.04569011105235325	0.18334214701216286	1.0	0.4102062400846113	0.3095187731359069	0.05742993125330513	-0.17165520888418825	-0.013749338974087784	-0.18863035430988895	0.011951348492860921	0.06795346377578002	-0.05737704918032787
VanR	-0.1053939714436806	0.06446324695928081	0.12295081967213115	0.03246959280803807	0.0785827604442094	-0.023320994182971972	0.030883130618720254	-0.005235325224748811	0.07847699629825489	0.2364886303543099	0.3476467477525119	0.2803807509254363	0.26784769962982546	0.17408778424114224	0.06832363828662083	0.18313061872025382	0.25552617662612376	0.2732945531464833	0.11766261237440508	0.06996298254891592	0.018297197250132204	0.06224219989423586	0.015494447382337387	0.425753569539926	0.17001586462189316	0.02765732416710735	0.3007403490216817	0.13749338974087785	0.24352194606028557	0.22263352723426758	0.24056054997355897	0.20010576414595452	0.05108408249603384	0.19227921734531994	-0.10655737704918032	0.13860391327340033	0.21163405605499735	0.047117927022739294	0.20237969328397673	-0.024960338445267054	0.03373876255949233	0.07715494447382337	0.02522474881015336	0.4481755684822845	0.4331041776837652	0.17324167107350608	0.3108937070333157	0.10301427815970386	0.09714436805922792	0.12913802221047066	0.24140666314119513	0.09323109465891063	0.2107879428873612	0.19349550502379692	0.46462189317821256	0.16980433632998412	0.22971972501322052	0.2434690639873083	0.1267583289264939	-0.04352194606028556	-0.009888947646747753	0.1802221047065045	0.13051295610787944	0.23601269169751454	0.24405076679005816	0.26425171866737174	-0.02919090428344791	-0.006187202538339503	-0.004812268640930725	0.13278688524590163	0.051983077736647273	0.181544156530936	0.09497620306716023	0.19423585404547858	0.2874669487043892	0.0785827604442094	0.2635113696456901	0.27879428873611845	0.4102062400846113	1.0	0.30586991010047593	0.1368588048651507	0.18963511369645691	-0.025965097831835007	-0.2874669487043892	0.05156002115282919	0.15631940772078265	0.041512427287149656
FruR	0.051983077736647273	0.06292966684294024	0.098783712321523	0.11946060285563194	-0.11147540983606558	-0.1481755684822845	-0.12564780539397144	-0.16345848757271286	0.16187202538339504	0.00015864621893178213	0.031041776837652035	-0.03574828133262824	0.014965626652564781	-0.07096774193548387	0.06160761501850873	0.08847170809095717	0.17366472765732416	0.08239026969857219	-0.27414066631411954	0.005023796932839768	-0.10666314119513486	-0.09169751454257007	-0.18244315177154943	-0.0037546271813855103	-0.06673717609730301	-0.03670015864621893	0.009836065573770493	0.2355367530407192	0.22406134320465362	0.05536753040719196	0.01570597567424643	0.1473823373876256	0.11517715494447382	0.1328397673188789	0.029719725013220517	0.23442622950819672	0.18868323638286622	0.09746166049709148	-0.03151771549444738	-0.0755156002115283	-0.020253833950290852	-0.2717080909571655	0.174034902168165	0.3454785827604442	0.39941829719725014	0.42067689053410895	0.327181385510312	0.2843997884717081	0.1130618720253834	0.26187202538339505	0.38096245372818616	0.21099947117927023	0.19143310417768378	0.42035959809624535	0.24569011105235325	0.2640401903754627	0.4427815970386039	0.2734531993654151	0.2608143839238498	0.14986779481755685	0.2738762559492332	-0.012374405076679007	0.10274986779481755	-0.14246430460074036	0.071602326811211	0.14743521946060287	0.013220518244315178	0.03632998413537811	0.15817028027498678	0.17265996827075622	-0.10904283447911158	0.0028556319407720783	-0.05917503966155473	-0.03183500793231095	0.12527763088313063	0.18106821787414068	0.14500264410364885	0.14674775251189848	0.3095187731359069	0.30586991010047593	1.0	0.3471179270227393	0.016816499206768906	0.296351136964569	-0.12252776308831306	-0.07678476996298254	0.1689053410893707	-0.11084082496033845
SiaR	0.0028027498677948176	0.10856689582231624	-0.18202009518773135	0.023532522474881017	-0.1483342147012163	0.025859333685880486	0.14759386567953464	-0.09201480698043363	-0.12834479111581173	0.017028027498677947	-0.015864621893178214	-0.05081967213114754	-0.05663670015864622	-0.035219460602855635	-0.0038603913273400317	0.014859862506610259	0.12215758857747223	0.0064516129032258064	-0.005023796932839768	0.11258593336858805	0.12765732416710734	-0.0904283447911158	-0.017662612374405078	0.12141723955579059	-0.07710206240084612	0.020571126388154417	-0.08778424114225278	-0.030777366472765733	0.10438921205711264	-0.03172924378635643	0.010946589106292967	0.014542570068746695	0.10729772607086198	-0.05727128503437335	0.1039132734003173	0.14362771020624007	0.04352194606028556	0.08286620835536752	-0.07165520888418826	0.012004230565838181	-0.0030142781597038604	-0.005922792173453199	0.12644103648863037	0.06827075621364358	0.06663141195134849	0.0881544156530936	0.21004759386567953	0.02829190904283448	-0.017028027498677947	-0.023532522474881017	0.1387625594923321	0.08630354309888948	-0.01861448968799577	0.2264939185616076	0.05568482284505553	0.010576414595452142	0.1368588048651507	0.13104177683765203	-0.04849286092014807	-0.03987308302485457	0.12168164992067688	-0.047911158117398205	-0.09788471708090957	-0.09005817028027499	0.07292437863564252	0.07673188789000529	-0.00037017451084082496	0.026652564780539397	0.16488630354309888	0.18053939714436806	0.03696456901110524	0.10047593865679534	-0.2358011634056055	-0.19238498149127445	0.4168164992067689	0.08228450555261767	-0.17340031729243785	0.0750925436277102	0.05742993125330513	0.1368588048651507	0.3471179270227393	1.0	0.007773664727657325	0.19116869381279747	0.01866737176097303	0.011898466419883659	0.2847699629825489	0.0950290851401375
FadP	0.01718667371760973	-0.12998413537810682	-0.10703331570597567	0.016129032258064516	-0.2591221575885775	-0.088841882601798	-0.042147012162876786	-0.277683765203596	-0.15214172395557907	0.34436805922792174	0.32707562136435747	0.20803807509254363	0.19883659439450027	0.3406134320465362	0.19317821258593337	0.30597567424643046	0.2424114225277631	0.267741935483871	0.30158646218931784	0.3270227392913802	0.31597038603913274	0.23231094658910628	0.17800105764145954	0.1483342147012163	0.26382866208355366	0.25727128503437335	0.15780010576414596	0.21813855103120042	0.08307773664727658	0.00042305658381808567	0.16832363828662084	0.07382337387625595	0.28741406663141195	0.4652564780539397	0.1870967741935484	0.06679005817028028	-0.03320994182971972	0.22876784769962982	0.10259122157588578	0.025965097831835007	0.20597567424643046	0.10285563194077207	-0.015071390798519302	0.12226335272342675	-0.011898466419883659	-0.04569011105235325	0.040613432046536224	0.08387096774193549	0.1561078794288736	0.08947646747752512	0.021152829190904283	0.007985193019566367	-0.10782654680063458	-0.060497091485986254	0.2417239555790587	0.16885245901639345	0.12982548915917505	0.25282919090428346	0.18630354309888947	0.12051824431517716	0.00026441036488630354	0.082760444209413	0.02020095187731359	-0.015335801163405606	-0.05007932310946589	-0.13225806451612904	0.10095187731359069	-0.11031200423056584	-0.08720253833950291	-0.030883130618720254	0.13262823902696985	-0.098783712321523	-0.16832363828662084	-0.01718667371760973	0.0224748810153358	-0.072818614489688	0.13759915388683236	0.20867265996827075	-0.17165520888418825	0.18963511369645691	0.016816499206768906	0.007773664727657325	1.0	0.021152829190904283	0.16049709148598626	0.13046007403490217	0.14970914859862505	0.10893707033315705
DasR	-0.03945002644103649	-0.06694870438921206	-0.24124801692226336	-0.06361713379164463	0.2760444209413009	-0.2729772607086198	-0.03955579058699101	0.024325753569539928	-0.16536224219989423	0.09227921734531994	0.0077207826546800635	0.06118455843469064	0.1760444209413009	0.135695399259651	0.19148598625066102	0.11946060285563194	0.15727128503437335	0.10010576414595453	-0.02522474881015336	0.20925436277102064	0.1106292966684294	0.02845055526176626	0.048122686409307246	-0.05150713907985193	0.1041776837652036	0.11136964569011105	0.041195134849286094	0.10766790058170281	0.12226335272342675	0.08053939714436806	0.011898466419883659	-0.021099947117927023	0.10719196192490746	0.20624008461131677	0.1424114225277631	0.2794288736118456	0.1547858276044421	0.06869381279746166	-0.03913273400317292	0.23358011634056056	0.20343733474352194	-0.08831306187202538	0.10983606557377049	0.10692755156002115	0.074034902168165	0.35415124272871495	0.2340560549973559	0.11882601797990482	0.20867265996827075	0.054891591750396616	-0.009994711792702273	-0.0028556319407720783	0.0755156002115283	0.1454785827604442	0.1324167107350608	0.3628239026969857	0.10465362242199894	0.1930195663670016	0.054680063458487575	0.053886832363828664	0.3011105235325225	0.27683765203595984	0.23855103120042306	0.11591750396615548	-0.16991010047593866	0.1581173982020095	0.06430460074034902	0.1846641988365944	0.018297197250132204	0.02760444209413009	0.03733474352194606	-0.07022739291380223	-0.17059756742464305	-0.10237969328397674	-0.05700687466948704	0.09910100475938657	0.023638286620835537	0.08804865150713909	-0.013749338974087784	-0.025965097831835007	0.296351136964569	0.19116869381279747	0.021152829190904283	1.0	0.21147540983606558	0.15579058699101006	0.14986779481755685	0.13093601269169752
PrpR	-0.002168164992067689	0.0668958223162348	-0.222104706504495	0.07768376520359598	-0.0662083553675304	-0.05557905869910101	-0.01121099947117927	-0.09576943416181914	-0.005869910100475939	0.11946060285563194	0.1327340031729244	0.1662083553675304	0.12252776308831306	0.22104706504494975	0.30750925436277105	0.21602326811211	0.14124801692226335	0.13929138022210472	0.2374405076679006	0.21195134849286093	0.18952934955050238	0.16805922792173453	0.13347435219460602	0.024801692226335274	0.14193548387096774	0.2118455843469064	-0.08651507139079852	-0.008672659968270756	0.19238498149127445	-0.06234796404019038	0.002696985721840296	0.1577472236911687	0.12871496562665258	0.07392913802221047	0.31523003701745106	0.15917503966155475	0.1980962453728186	0.1242199894235854	0.17345319936541512	0.3579058699101005	0.3378106821787414	0.10306716023268112	0.16224219989423586	-0.03183500793231095	-0.275039661554733	0.005393971443680592	-0.0866737176097303	-0.0647276573241671	0.09164463246959281	-0.08334214701216287	0.023426758328926493	0.03733474352194606	0.047170809095716554	0.006663141195134849	0.08688524590163935	0.09201480698043363	0.07408778424114225	0.06626123744050767	0.05081967213114754	0.20037017451084083	0.27340031729243786	0.21475409836065573	0.07234267583289265	0.03722897937599154	-0.0698572184029614	-0.03643574828133263	0.11634056054997356	-0.02020095187731359	-0.10396615547329455	-0.10232681121099947	0.017345319936541512	-0.10010576414595453	-0.21649920676890533	0.060549973558963514	-0.034955050237969326	0.04547858276044421	0.15230037017451084	-0.04304600740349022	-0.18863035430988895	-0.2874669487043892	-0.12252776308831306	0.01866737176097303	0.16049709148598626	0.21147540983606558	1.0	0.08847170809095717	0.16604970914859862	0.030142781597038603
FadR	-0.04040190375462718	-0.02755156002115283	0.060920148069804336	0.22416710735060813	0.09101004759386568	-0.06879957694341618	-0.08281332628239027	-0.06964569011105236	-0.22194606028556318	0.0985193019566367	0.07049180327868852	0.12226335272342675	0.18186144896879958	0.13738762559492332	0.16663141195134848	0.04775251189846642	0.12591221575885775	0.08217874140666315	0.12358540454785828	0.04045478582760444	0.08069804336329985	0.14288736118455844	0.19307244843997884	0.21813855103120042	0.174034902168165	0.2958223162347964	0.2102062400846113	-0.02088841882601798	0.12882072977260708	0.088841882601798	-0.0024854574299312533	-0.09243786356425172	-0.10581702802749868	-0.04563722897937599	-0.0905869910100476	0.26303543098889476	0.030407191961924908	0.1437334743521946	0.012850343733474353	0.11226864093072449	0.12686409307244845	-0.07710206240084612	-0.19032258064516128	0.18677948175568482	-0.12321523003701745	0.12940243257535694	-0.15468006345848756	-0.21189846641988366	0.16049709148598626	0.05187731359069275	-0.16462189317821257	-0.14056054997355896	0.025912215758857746	0.09434161819143311	-0.06911686938127974	0.14706504494976202	-0.13172924378635642	-0.0024325753569539926	0.0893707033315706	0.010470650449497621	0.2663670015864622	0.03194077207826547	0.2524061343204654	0.10216816499206768	0.16388154415653094	0.26573241671073505	0.006028556319407721	0.002538339502908514	-0.030195663670015863	0.08704389212057112	-0.08376520359598097	-0.2563722897937599	0.060074034902168165	0.13611845584346907	0.12496033844526705	0.12289793759915389	0.23199365415124273	0.02617662612374405	0.011951348492860921	0.05156002115282919	-0.07678476996298254	0.011898466419883659	0.13046007403490217	0.15579058699101006	0.08847170809095717	1.0	0.2583289264939186	0.2298783712321523
FnrN_FixK	0.047435219460602855	-0.1615018508725542	-5.288207297726071e-05	0.3	0.0609730301427816	0.09021681649920676	0.13437334743521945	-0.00893707033315706	-0.186409307244844	0.18598625066102592	0.07107350608143839	0.10274986779481755	0.05499735589635114	0.09349550502379693	0.18524590163934426	0.15674246430460073	0.23358011634056056	0.2656795346377578	0.05758857747223691	0.0037017451084082496	0.11972501322051825	0.04436805922792173	0.14019037546271815	0.23072448439978846	0.1854574299312533	0.06430460074034902	-0.023426758328926493	-0.012162876784769964	0.254362771020624	0.1835536753040719	0.22252776308831307	0.09915388683236383	0.20978318350079322	0.16858804865150714	0.013167636171337916	0.2499206768905341	0.054204124801692226	-0.06261237440507668	-0.06922263352723426	-0.06705446853516658	0.22686409307244845	0.00962453728186145	0.23437334743521945	0.17964040190375463	-0.023373876255949232	0.08926493918561608	0.11047065044949762	0.023479640401903756	0.11903754627181386	0.34992067689053413	0.05748281332628239	0.12628239026969856	0.1720253833950291	0.23336858804865152	0.25171866737176096	0.18112109994711792	0.2612374405076679	0.19349550502379692	0.1913802221047065	0.09714436805922792	0.23759915388683236	0.19576943416181913	-0.04457958751983078	0.16023268112109995	-0.015124272871496564	0.09857218402961396	-0.023268112109994712	0.0632469592808038	-0.1224748810153358	0.07445795875198308	0.0582760444209413	-0.18281332628239028	-0.16747752511898467	0.12696985721840295	0.12633527234267583	-0.10883130618720253	0.055473294553146486	-0.027392913802221048	0.06795346377578002	0.15631940772078265	0.1689053410893707	0.2847699629825489	0.14970914859862505	0.14986779481755685	0.16604970914859862	0.2583289264939186	1.0	0.501004759386568
QorR	-0.052829190904283445	-0.16710735060814383	-0.053410893707033315	0.08514013749338974	0.1881544156530936	0.18799576943416182	0.07414066631411952	0.017715494447382338	-0.177683765203596	0.28397673188789	0.2880486515071391	0.3358011634056055	0.1723955579058699	0.27800105764145955	0.23278688524590163	0.2554732945531465	0.24399788471708092	0.23500793231094658	0.10898995240613432	-0.021364357482813328	0.16953992596509784	0.16065573770491803	0.2178741406663141	0.05811739820200952	0.16589106292966685	0.2635113696456901	0.160444209413009	0.11760973030142782	0.4154944473823374	0.19048122686409308	0.07757800105764145	0.022950819672131147	0.13960867265996826	0.10756213643574829	-0.07863564251718667	0.2830248545742993	0.05568482284505553	0.08397673188789001	-0.00814383923849815	0.1607086197778953	0.13352723426758328	0.1721311475409836	0.1103648863035431	0.23881544156530937	-0.015441565309360127	0.12173453199365415	-0.03114754098360656	0.08476996298254892	0.12046536224219989	0.2732945531464833	-0.005023796932839768	0.26118455843469063	0.19227921734531994	0.11189846641988366	-0.09349550502379693	0.0748281332628239	0.013273400317292438	-0.004230565838180857	0.20481226864093072	-0.09011105235325224	0.028873611845584346	-0.036118455843469066	0.0195134849286092	0.021787414066631414	0.02823902696985722	0.06319407720782655	0.12041248016922264	0.18847170809095717	0.155579058699101	0.07842411422527763	0.07704918032786885	0.01866737176097303	0.10624008461131676	-0.0009518773135906928	0.07630883130618721	0.1165520888418826	0.04632469592808038	0.003120042305658382	-0.05737704918032787	0.041512427287149656	-0.11084082496033845	0.0950290851401375	0.10893707033315705	0.13093601269169752	0.030142781597038603	0.2298783712321523	0.501004759386568	1.0
