	FadR	LtbR	HrcA	PurR	FruR	NmlR	GguR	FixJ	LiuR	MetJ	BioQ	AcnR	CueR	FadP	PrpR	DasR	CsoR	NtrC	RbsR	RutR	HypR	VanR	TtrR	PhsR	ZntR	NnrR	MerR	NifA	GntR	PhnR	CblR	GlcC	PaaR	FnrN_FixK	HcpR	CadR-PbrR	PdxR	AmtR	NagR	AgaR	FabR	CzrA	Zur	Phr	BirA	ArgR	SahR_SamR	ThiR	MntR	NsrR	FUR	NagC	NrtR	MetR	IscR	KdgR	NarP	TyrR	LiuQ	Rex	Irr	NagQ	SoxR	ExuR_UxuR	LexA	AraR	PsrA	NikR	LldR	PdhR	HutC	PhnF	NadQ	SiaR	RbkR	PhrR	GulR	HexR	NorR	ModE	NiaR	TrpR	SdaR	XylR	HisR	NrdR	CcpA	QorR
RbkR	-0.14794940373534785	-0.002335299206676807	-0.043658220762110476	-0.09154033621523203	-0.2822206264030172	-0.25927475671610567	-0.1172229730111789	-0.3112167870127961	-0.05962646521648167	-0.14640007690089396	-0.14171816953254435	-0.24512725401609264	-0.09970540172235384	-0.3363339760589423	0.028391131517492126	0.05039835793973458	-0.12089838338488332	-0.2106462502332472	-0.12326195497905017	0.06195610994566047	-0.06342627409514223	0.041543446177855936	0.015883427291901092	-0.02984998671197788	-0.053055962363797775	-0.10598187174514138	0.12214236843444481	0.06914860532312511	0.1254445832932808	0.05791881301208362	-0.11523259693188051	0.09139331980028385	0.03280162396593743	0.08283244086830156	0.10167315989166022	0.16973045105767	0.08925592730603729	0.01244550497311296	0.07510842460602428	0.059739554766441806	0.12349944303396644	0.14604949929601754	0.19968787284211004	0.26567562524384936	0.28323843235265844	0.3135690496519669	0.18716885966152297	0.355219930902285	0.40318120904037863	0.3164189063109623	0.31351250487698684	0.380190103533483	0.4232885310232908	0.25493211799763643	0.17556587183561304	0.28988809789031444	0.026581698718129952	0.17996505532906232	0.004054260366070873	0.12027639086010257	0.2521953508886011	0.08648523333201395	0.016437566086705758	0.14770060672543553	0.0658011546443051	0.011269373653527546	0.06511130838954826	0.06918253218811315	0.14528049035628862	0.010669999038738826	0.06479465764965989	0.10991738808375412	0.09386998094441083	0.24806758231505618	1.0	0.17431057783105552	0.1675478227434394	0.2724949251064455	0.1029058359862257	0.21210510542773295	0.13263707867074542	0.14598164556604146	0.21779350979072779	0.17563372556558912	0.05606414439273739	0.20015153999694657	-0.04604441026626935	0.2141520262820114
PhrR	-0.1376017099139954	0.1008249882669592	-0.04708483412590259	-0.12191618933452454	-0.19647612962324215	-0.0650660725695642	-0.09191353173010049	-0.0353574477950365	-0.13390368163029895	0.0007633544622309175	-0.24580579131585345	-0.04900735647522491	0.003907243951122697	-0.23372782738011094	0.12648500715291403	-0.40136046728602043	-0.16245879299523328	-0.04924484453014119	-0.10971382689382587	-0.01616615116680143	0.02557520172348474	0.18639985072179405	-0.03475807318024778	0.07534591266094057	0.002143046971744576	-0.16942510927277765	-0.12482259076850004	-0.05314643400376588	-0.16011783931105847	0.005117302135696151	-0.11142147909822393	-0.09149510039524798	-0.0897648302808579	-0.14777976941040763	-0.16470927503943997	0.06690943223391442	-0.13574704129464918	-0.17838180162962042	0.026559080808137923	-0.2285257080819447	-0.20431323543547958	0.1205478057800069	0.30469151998009625	0.2200439918349345	0.22426223204844756	0.32340784049849874	0.30310826628065435	0.2173976963658673	0.3689490022674455	0.32225432708890533	0.2276888454122397	0.2059077980899175	0.26784694460308395	0.14744050076052723	0.09496694957902416	0.1499963245896263	0.1302848160315746	0.06761058744366727	0.05460528919825164	0.16617943918892175	0.16277544373512165	0.02711321960294259	-0.09003624520076223	0.09795251369797174	0.02972558820702173	0.19166982374993638	0.04078574619312302	-0.010104551288938146	0.04414450582693906	-0.013712107932666482	0.2751186026655207	0.11187383729806447	0.16970783314767798	0.048294892310476054	0.17431057783105552	1.0	0.2619323611401688	0.2716354445267485	0.05220779073909675	0.029329774782161255	0.11733606256113904	0.1794561523542417	0.05492193993814001	0.0363526358346857	0.08863393478125654	0.12593086835810938	0.07310673957172988	0.261231205930416
GulR	-0.11819554314083607	-0.12978722201175	-0.19498334756376837	-0.03488247168520393	-0.24813543604503227	-0.14273597548218556	-0.2782285652894244	-0.08841906463633228	-0.2696903042674342	-0.16728771677853108	-0.35367060406783113	-0.29305460528919824	-0.12492437136346415	-0.15718881996709094	-0.19730168333795114	-0.08121526030387162	-0.04291182973237358	-0.1363577248644339	0.015589394462004738	-0.06419528303487117	-0.06470418600969177	-0.09003624520076223	-0.18133343888357997	0.05972824581144579	0.11925858491046135	-0.3183753555252727	-0.26427331482434363	-0.22134452165947605	-0.17038637044743882	-0.20078484147672335	-0.13417509655020327	-0.14577808437611323	-0.026581698718129952	0.13809930393382	-0.10921623287400128	0.04690389084596638	-0.023573516689190336	-0.008476061769512188	0.1308502637813753	-0.025767453958416973	-0.11030189255361858	0.14132235610768387	0.25418572696789954	0.27336571464113857	0.31209888550248516	0.3474167519550356	0.37708014090957925	0.34422762664615975	0.3387880192930772	0.3318330119705289	0.3847702303068685	0.3533426443729467	0.3592459188808658	0.2774708653046915	0.2856133129018213	0.39760589422734394	0.07224725899203284	0.1312800040712238	0.023483045049222228	-0.015634630281988793	0.19448575354394376	0.02729416288287881	0.0846079468026757	0.1340959338652312	0.26218115815008114	0.29955725441190606	0.1708952734222594	0.20211929816625296	0.14348236651192248	0.1537622066032988	0.17539623751067282	0.11095781194338737	-0.040944071563067216	0.13157403690112016	0.1675478227434394	0.2619323611401688	1.0	0.28725311137624326	0.0887696422412087	0.10146959870173197	-0.06683026954894233	-0.006892808070070285	0.006519612555201837	0.1407795262678752	0.028255424057539964	0.1460834261610056	0.2771994503847872	0.16294507806006187
HexR	-0.07383051269147474	-0.05885745627675275	-0.04300230137234169	0.0009556066971631486	-0.15691740504718663	-0.19767487885281962	-0.08599894826718538	-0.04328502524724203	-0.07233773063200095	-0.09889115696264086	-0.30734912440415946	-0.13707018902918275	-0.14403650530672713	-0.31169176312262864	-0.14075690835788318	-0.15131947232415988	-0.030030929991914097	0.01883506454586064	0.08973090341586985	0.00813679311963178	0.029872604621969907	0.09573595851875308	-0.18474874329237606	0.08438176770275543	-0.05814499211200389	-0.18265658661811354	-0.11691763122628654	0.0821086677485567	-0.12115848934979163	-0.04821572962550395	-0.06775760385861544	0.04059349395819079	-0.03751745819927509	0.008645696094452392	0.12890512352206093	-0.05744383690225105	0.05376842652854663	-0.0292845389621772	0.1090692164590531	0.13355310402542253	-0.060870450266043166	0.30394512895035936	0.29406110228384347	0.2580646985315322	0.18658079400173028	0.41597163714087	0.34498532663089265	0.3426782998117059	0.4960164206026542	0.4615127989098167	0.3192913808799498	0.3287230493466251	0.2749602772955765	0.30461235729512415	0.23207671995069296	0.1757128882505612	0.01575902878694494	0.006632702105161973	0.06230668755053689	0.06080259653606709	0.06781414863359551	0.08291160355327366	0.2180309978456441	0.11393206710733894	0.059162798061645115	0.18863902381100475	0.26386619244448717	0.13056753990647493	0.24602066146077772	0.22420568727346749	0.20577209062996535	0.18863902381100475	0.2616157104002805	0.2012371996765639	0.2724949251064455	0.2716354445267485	0.28725311137624326	1.0	0.08395202741290692	0.12997947424668224	-0.030777321021650993	0.1416050799825842	0.05631294140264969	0.03308434784083777	0.13821239348378014	0.09189091382010846	0.1793769896692696	0.12166739232461224
NorR	0.14930647833486946	0.015691175056968862	0.12464164748856382	0.0389310775737768	-0.004710179755839662	0.008758785644412528	-0.07929273795454932	-0.0999994345522502	-0.12326195497905017	0.026977512142990427	-0.0642179009448632	-0.10035001215712662	-0.15993689603112224	-0.3183188107502926	-0.12822658622230013	-0.1064116120349899	-0.0052190827306602735	-0.1425211053372613	0.008204646849607863	0.16136182436061997	0.2648726894391324	-0.03308434784083777	-0.051325692249407695	-0.016211386986785484	0.05482015934317589	0.09138201084528784	-0.03381942991557865	-0.07772079321010342	-0.1450882381213564	-0.08775183629156748	0.1798745836890942	0.062069199495620606	-0.02702274796297448	-0.08883749597118479	-0.08684711989188638	-0.0395983059185416	0.012784773622993368	0.10126603751180373	-0.03154632996137992	0.23896387354326523	0.0010686962471232846	0.30776755573901193	0.1153004506618566	0.22157070075939633	0.2431821137567783	0.031444549366415796	0.14844699775517242	0.05236611610904095	0.18226077319325307	0.17406178082114324	0.17856274490955662	0.1656366093491131	0.09584904806871321	0.18607189102690966	0.11320829398759408	0.040763128283131	0.059739554766441806	0.21265924422253762	0.021741465979836134	0.004755415575823716	0.11284640742772165	0.04095538051806323	0.05742121899225902	-0.07749461411018314	-0.14662625600081425	0.08588585871722523	0.1525860752837134	0.1466714918207983	-0.05930981447659329	-0.027158455422926643	0.11890800730558493	0.1966005281281983	0.18978122826560212	0.07024557395773844	0.1029058359862257	0.05220779073909675	0.0887696422412087	0.08395202741290692	1.0	0.288655421795749	0.07997127525431012	0.20918739503876144	0.10861685825921255	0.28355508309254684	-0.00011874402745814273	0.16685797648868256	0.18682959101164257	-0.12665464147785424
ModE	0.1069092060548145	0.07155741273727602	0.04820442067050794	0.07331030076165812	-0.05453743546827555	-0.2593086835810937	-0.05210601014413263	-0.11515343424690841	-0.06335842036516616	-0.020361773470322475	-0.12349944303396644	-0.15943930201129763	-0.17647058823529413	-0.24236786899706533	-0.10367484492595462	-0.14928386042487743	-0.05014956092982228	-0.31352381383198286	-0.11049414478855081	0.22923817224669354	0.132286501065869	-0.02169623015985208	0.14946480370481366	-0.1540675483881912	-0.07980164092936992	-0.19272155656456566	-0.13088419064636334	-0.1416842426675563	0.19548094158359297	-0.07525544102097245	0.053824971303526696	0.06265726515541331	0.007989776704683604	0.02208073462971654	0.002199591746724644	0.12947057127186162	-0.027248927062894755	0.020463554065286597	0.08795539748149572	0.12772899220247552	0.059140180151653086	0.407682173128792	0.2693849624825418	0.24962821810450606	0.3203431136945791	0.2019948996612968	0.3263934046174463	0.430933384600596	0.2958479171732136	0.4103058506878672	0.39851061062702503	0.2564022821471182	0.29039700086513504	0.267044008798367	0.054254711593375214	0.22133321270448003	-0.013542473607726278	0.11531175961685261	0.0409327626080712	0.056878389152450366	0.06565413822935692	0.11373981487240671	0.07347993508659832	0.26352692379460674	-0.017930348146179553	-0.08698282735183856	0.09287479290476164	0.11752831479607127	-0.14896720968498905	-0.07303888584175379	0.30347015284052675	0.2060661234598617	0.1321281756959248	0.0856031348423249	0.21210510542773295	0.029329774782161255	0.10146959870173197	0.12997947424668224	0.288655421795749	1.0	0.28338544876760663	0.2575444866017156	0.20006106835697848	0.20511617124019654	0.13549824428473686	0.1925066864196414	0.31329763473206257	-0.058031902562043755
NiaR	0.05669744587251415	0.14844699775517242	0.07746068724519511	-0.13515897563485646	-0.06267988306540534	-0.055102883218076236	-0.026581698718129952	-0.19194123866984072	0.06702252178387456	-0.05814499211200389	-0.06355067260009839	-0.02880956285234463	-0.0554082250029686	-0.3384713685531888	-0.15861374829658864	-0.17884546878445698	-0.11304996861764989	-0.14654709331584215	-0.1438329441167989	0.043748692402078584	0.2374371646188034	0.054763614568195826	0.03657881493460597	0.03554970002996873	-0.01615484221180542	-0.10013514201220236	0.0010121514721432166	0.023155085354337832	0.15052784547443893	0.022001571944744447	0.06426313676484724	0.14364069188186665	0.028198879282559895	0.10046310170708676	0.008329045354564012	0.1315288010811361	0.0398471029284539	-0.04006197307337815	0.12392918332381496	0.15695133191217467	0.11644265511645396	0.2781494026044523	0.2974198619176595	0.16093208407077145	0.22212483955420098	0.09911733606256114	0.15548116776269288	0.19811592809766412	0.23423673035493156	0.3137839197968912	0.24920978676965355	0.18663733877671035	0.2787827040842291	0.07967724242441378	0.048509762455400306	0.13748862036403525	0.047650281875703276	0.10031608529213858	-0.016776834736586164	0.23552595122447711	0.01957014662060152	-0.027599504667771176	-0.10145828974673596	0.04768420874069132	-0.013972213897574795	-0.007593963279823128	0.12634929969296188	-0.08448354829771955	-0.0006276470022787544	-0.16192727211042063	0.31760634658554376	0.20983200547353423	0.16374801386477883	0.04100061633804728	0.13263707867074542	0.11733606256113904	-0.06683026954894233	-0.030777321021650993	0.07997127525431012	0.28338544876760663	1.0	0.297838293252512	0.04783122515563949	0.015125727307168182	0.04955018631503356	0.163058167610022	0.05584927424781313	-0.011178902013559438
TrpR	-0.0982578554828641	0.13713804275915883	0.22924948120168956	-0.025620437543468797	0.12077398487992717	0.006553539420189877	-0.11259761041780934	-0.11354756263747448	0.006666628970150013	0.08789885270651565	-0.283656863687511	0.026118031563293394	-0.10220468077647285	-0.16631514664887392	-0.4057370328694777	-0.0866887945219422	-0.1333608517904903	-0.02975951507200977	-0.029951767306942004	0.3291867165014617	0.07972247824439782	-0.025281168893588387	0.031998688161220465	0.12447201316362362	-0.09653889432347004	-0.040503022318222684	-0.10853769557424046	-0.1606606691508671	0.02248785700957303	-0.1038218613409028	0.004393529015951281	-0.020621879435230788	-0.1113988611882319	0.03803767012909172	0.05719503989233875	0.09578119433873714	0.07151217691729196	0.08949341536095357	0.07231511272200893	0.029080977772248957	0.021142091365047414	0.2971823738627432	0.34613884004048606	0.16983223165263414	0.2847764502321163	0.26734935058325937	0.24518379879107272	0.21985173960000226	0.32832723592176466	0.35252839961323373	0.21155096663292827	0.21340563525227452	0.28190397566312886	0.30892106914860534	0.2058399443599414	0.20691429508456272	-0.07432810671129934	0.08882618701618877	0.11898716999055703	0.1858457119269894	-0.021526595834911875	-0.1703637525374468	0.13106513392629954	0.1502564305545346	0.01021764083889828	-0.06796116504854369	0.00508337527070811	0.01839401530101611	0.010002770693974023	-0.11741522524611113	0.22477113502326818	0.34703224748517114	0.2586753821013169	0.11044890896856675	0.14598164556604146	0.1794561523542417	-0.006892808070070285	0.1416050799825842	0.20918739503876144	0.2575444866017156	0.297838293252512	1.0	0.006474376735217782	0.07150086796229595	0.061854329350696347	0.12178048187457238	0.029963076261938015	0.08580669603225315
SdaR	-0.08209735879356068	-0.13707018902918275	0.006383905095249673	-0.002640640991569174	-0.07765293948012734	-0.02040700929030653	-0.10575569264522112	-0.08954996013593364	0.10721454783970687	-0.11527783275186457	0.055362989182984546	-0.0363526358346857	0.00016397984744219711	-0.14387817993678295	0.18041741352890286	0.10561998518526895	-0.03124098817648755	-0.12408750869375915	-0.2094814278686578	0.1535021006383905	0.13963732181327784	0.183877953757683	0.13029612498657062	-0.015464995957048588	0.01791903919118354	-0.0023126812966847796	0.0700533217228062	0.02801793600262368	0.0028328932265014053	-0.10949895674890162	-0.13763563677898344	0.0945937540641557	0.23032383192631084	0.10206897331652069	0.1904371476553709	0.18489575970732425	-0.03773232834419935	-0.006542230465193864	0.034972943325172035	-0.042018422287688505	-0.08803456016646782	0.18932887006576157	0.07752854097517119	0.04645153264612584	0.17064647641234712	0.02268010924450526	0.010183713973910241	0.22980361999649423	0.2835777010025389	0.19401077743411121	0.20487868318528027	0.17892463146942908	0.20443763394043574	0.06677372477396226	-0.007107678214994543	0.06957834561297363	0.1386986785486087	-0.039281655178653216	-0.1875307462213954	0.15061831711440704	-0.04590870280631718	-0.02513415247864021	0.020259992875358353	0.048679396780340514	0.20312579516089815	-0.0409327626080712	0.08700544526183059	0.11091257612340331	0.11592244318663734	0.090680855635535	-0.09596213761867335	-0.04138512080791174	-0.14275859339217759	0.12809087876234795	0.21779350979072779	0.05492193993814001	0.006519612555201837	0.05631294140264969	0.10861685825921255	0.20006106835697848	0.04783122515563949	0.006474376735217782	1.0	0.23871507653335294	0.03826384922901199	0.19836472510757644	0.051925066864196415	-0.014876930297255881
XylR	-0.23290227366540195	-0.08660963183697011	-0.2148192546267762	-0.17627833600036188	-0.1432674963669982	-0.1109804298533794	-0.06265726515541331	-0.005750603615472912	-0.12311493856410198	0.15971071693120198	-0.041826170052756274	-0.2566284612470385	-0.22955482298658192	-0.11087864925841527	0.04100061633804728	0.02893396135730078	0.03846741041894024	-0.17765802850987555	-0.22192127836427275	-0.01417577508750304	0.10895612690909297	0.1317775980910484	-0.06483989346964394	-0.1320942488309368	-0.09634664208853781	0.015713792966960887	-0.02598232410334123	-0.09204923919005265	-0.08014090957925032	-0.007333857314914816	-0.006496994645209809	0.014503734782387433	0.16675619589371843	-0.14047418448298285	0.03639787165466975	0.2045733414003879	-0.12705045490271472	0.0036358290312183705	0.09363249288949455	0.08208604983856467	0.08424606024280326	0.41013621636292696	0.07293710524678967	0.23913350786820545	0.2708098908120395	0.1493290962448615	0.18481659702235215	0.29364267094899094	0.2138919203171031	0.2132246919723383	0.37398148724067154	0.26831061175792054	0.24353269136165473	0.247095012185399	0.28772808748607587	0.2640697536344154	-0.013655563157686413	0.02227298686464877	-0.15409016629818323	0.08866786164624457	-0.09141593771027588	-0.13141571153117595	-0.05078286240959904	-0.1024082419664011	0.021334343599979644	0.07459952163120367	0.24440348089634778	0.128961668297041	0.07731367083024693	0.038343011913984086	-0.06902420681816897	0.11491594619199214	0.05087333404956715	0.19364889087423875	0.17563372556558912	0.0363526358346857	0.1407795262678752	0.03308434784083777	0.28355508309254684	0.20511617124019654	0.015125727307168182	0.07150086796229595	0.23871507653335294	1.0	0.05165365194429209	0.21051054277329503	0.06833436056341213	0.15629541252240586
HisR	0.15596745282752147	0.04532063714652448	0.02972558820702173	0.1844320925524877	0.13289718463565375	-0.07769817530011139	-0.07355909777157042	-0.11811638045586398	-0.06899027995318092	-0.1059931807001374	-0.05987526222639397	-0.1985230504775206	0.04638367891614975	-0.13796359647386783	-0.010081933378946119	-0.07265438137188933	0.023064613714369724	-0.005908928985417103	0.07318590225670198	-0.08396333636790293	-0.10869602094418465	0.07636371861058179	-0.16986615851762218	-0.21532815760159682	-0.09313489886966995	-0.23248384233054945	-0.0020751932417684945	-0.1050771553454603	0.020610570480234774	0.015589394462004738	0.1568156244522225	0.13030743394156663	-0.012784773622993368	0.006881499115074271	0.02091591226512714	0.13634641590943788	0.007345166269910829	-0.09940005993746148	-0.0018490141418482226	-0.06236323232551696	-0.011439007978467749	0.05554393246292076	0.03170465533132411	0.15498357374286828	0.1284527653222204	0.05037574002974255	0.10481704938055199	0.059762172676433835	-0.00013005298245415633	0.0706300784276029	0.10048571961707878	0.09821261966288006	0.10092676886192331	0.11897586103556101	-0.11945083714539358	0.05048882957970269	-0.0764654992055459	-0.07314066643671792	-0.09819000175288803	0.07150086796229595	0.010093242333942131	-0.12451724898360766	0.08589716767222125	-0.03220224935114871	-0.11236012236289306	0.03440749557537136	0.09538538091387665	0.01615484221180542	0.04498136849664407	0.07852372901482038	-0.017681551136267255	-0.059230651791621194	-0.022974142074401616	-0.17683247479516656	0.05606414439273739	0.08863393478125654	0.028255424057539964	0.13821239348378014	-0.00011874402745814273	0.13549824428473686	0.04955018631503356	0.061854329350696347	0.03826384922901199	0.05165365194429209	1.0	0.2665577237335384	0.19094605063019152	0.03134276877145167
NrdR	0.06517916211952435	0.012332415423152823	-0.12294530423916178	-0.058077138382027806	-0.05089595195955918	-0.11869313716066067	-0.013802579572634591	-0.052863710128865544	0.06552973972440077	-0.01062476321875477	-0.2341801855799515	-0.0759565962307253	-0.13756778304900735	-0.26252042679996157	0.00027706939740233306	-0.04722054158585476	-0.025360331578560484	-0.06590293523926921	0.025303786803580416	0.09371165557446665	0.20055866237680306	-0.013316294507806007	-0.13045445035651482	0.03282424187592946	-0.1727951778615897	-0.2132246919723383	-0.053180360868753926	-0.09312358991467394	-0.01710479443147056	-0.04520754759656434	0.14279252025716563	0.12431368779367942	0.013497237787742224	-0.011552097528427886	-0.0028328932265014053	0.12424583406370335	-0.1923370520947012	-0.03686153880950631	0.11853481179071648	0.1305449219964829	0.07150086796229595	0.14620782466596174	0.19346794759430255	0.38047282740838334	0.3135690496519669	0.006791027475106163	0.10020299574217845	0.35465448315248427	0.21970472318505407	0.19049369243035097	0.20111280117160774	0.26693091924840684	0.4002408807414151	0.1997670355270821	0.16059281542089104	0.06217098009058473	-0.020734968985190925	0.07181751870218432	-0.12259472663428536	0.03554970002996873	0.13882307705356486	-0.07832016782489214	-0.0064404498702297416	0.13079371900639522	0.06262333829042527	-0.01789642128119151	0.07531198579595252	0.17817824043969216	0.0619787278556525	0.0867679572069143	0.12293399528416576	-0.07882907079971276	0.14240801578730117	0.04337549688721014	0.20015153999694657	0.12593086835810938	0.1460834261610056	0.09189091382010846	0.16685797648868256	0.1925066864196414	0.163058167610022	0.12178048187457238	0.19836472510757644	0.21051054277329503	0.2665577237335384	1.0	0.25851705673137276	0.1916019700199603
CcpA	0.19932598628223758	-0.036183001509745495	-0.14012360687810643	0.05471837874821177	-0.24023047650281876	-0.15898694381145712	-0.02894527031229679	0.02960118970206558	-0.023121158489349793	0.02663824349311002	-0.12855454591718452	-0.09198138546007656	-0.11249582982284521	-0.09446935555919955	-0.11777711180598356	-0.027972700182639622	0.0920153123250646	0.003907243951122697	0.0416791536378081	-0.07167050228723615	0.1523259693188051	-0.029929149396949975	0.03671452239455813	-0.12456248480359172	0.03237188367608891	-0.34604836840051795	-0.3258618837326337	-0.2605639775856512	-0.13947899644333364	-0.22638831558769812	-0.019321349610689223	-0.04140773871790377	0.017930348146179553	-0.052411351929025	-0.13159665481111218	0.17256899876166942	0.0034096499312980984	-0.09095227055543932	-0.12321671915906611	-0.03621692837473353	-0.1574036901120152	0.10903528959406505	0.18981515513059016	0.22149153807442423	0.26824275802794445	0.10804010155441586	0.16086423034079536	0.16277544373512165	0.1470786142006548	0.16531995860922472	0.2924439217194135	0.2648953073491244	0.2138806113621071	0.18842415366608048	-0.03657881493460597	0.16735557050850716	-0.0006841917772588224	0.01821307202107989	0.003092999191409718	0.036183001509745495	0.07582088877077314	-0.06688681432392239	0.16404204669467518	0.11067508806848703	0.07217940526205675	0.029680352387037676	-0.03717818954939469	0.17452544797597977	-0.009018891609320841	0.1311103697462836	-0.015906045201893117	-0.04838536395044416	0.11920204013548127	0.023946712204058782	-0.04604441026626935	0.07310673957172988	0.2771994503847872	0.1793769896692696	0.18682959101164257	0.31329763473206257	0.05584927424781313	0.029963076261938015	0.051925066864196415	0.06833436056341213	0.19094605063019152	0.25851705673137276	1.0	0.2786243787142849
QorR	-0.02324555699430594	0.016358403401733664	-0.018405324256012122	-0.15405623943319519	-0.2518221553737327	-0.05763608913718328	0.03897631339376085	-0.0016002171319359235	-0.11266546414778543	0.022951524164409588	-0.12014068340015041	-0.006734482700126095	0.0024031529366528885	-0.19302689834945802	-0.03133145981645566	0.010737852768714907	0.018631503355932395	0.08988922878581404	-0.010330730388858417	-0.18822059247615225	0.004687561845847635	-0.009245070709241113	-0.08728816913673092	-0.07574172608580104	0.002301372341688766	-0.16268497209515353	-0.07688393054039841	-0.1623909392652572	-0.0980882211579239	-0.1837648642077229	-0.035651480624932855	0.027034056917970496	0.07501795296605618	-0.016064370571837308	0.008023703569671645	0.09545323464385273	0.039349508908629295	-0.05830331748194808	0.08093253642897127	-0.2076493771593036	0.03142193145642377	0.07622801115062963	0.2556445821623853	0.08418951546782319	0.10535987922036064	0.1633974362599024	0.12200666097449266	0.050918569869551206	0.19397685056912317	0.10410458521580314	0.1885146253060486	0.22093739927961956	0.21254615467257748	0.2370187332839509	0.06260072038043325	0.17174344504696043	0.03387597469055872	-0.03196476129623242	0.036318708969697654	0.05018348779481032	0.11234881340789704	-0.1657270809890812	0.03939474472861335	0.1349327965349362	0.10808533737439992	-0.03380812096058264	-0.13376797417034678	-0.07577565295078909	0.08891665865615687	0.1363577248644339	-0.04565990579640488	-0.004416146925943308	0.19604638933339366	0.18265658661811354	0.2141520262820114	0.261231205930416	0.16294507806006187	0.12166739232461224	-0.12665464147785424	-0.058031902562043755	-0.011178902013559438	0.08580669603225315	-0.014876930297255881	0.15629541252240586	0.03134276877145167	0.1916019700199603	0.2786243787142849	1.0
