	ArgR	MetR	SoxR	HisR	NrdR	HutC	SahR_SamR	CcpA	PaaR	Rex	Zur	FabR	HrcA	RbkR	RutR	BirA	NikR	MntR	ModE	ThiR	LexA	NadQ	NagC	KdgR	PurR	CadR-PbrR	PdxR	IscR	LldR	MerR	NrtR	NsrR	Phr	CzrA	FUR	AraR	XylR	HypR	SiaR	MetJ	PhsR	NagQ	NtrC	LiuR	PhrR	HexR	TyrR	CueR	GntR	PhnR	FnrN_FixK	HcpR	LiuQ	FruR	NagR	NarP	PhnF	LtbR	SdaR	GlcC	PdhR	PsrA	PrpR	NiaR	TrpR	DasR	QorR	ZntR	AmtR	RbsR	FadP	CblR	Irr	AgaR	TtrR	ExuR_UxuR	AcnR	FadR	BioQ	GulR	CsoR	VanR	GguR	NifA	NorR	FixJ	NmlR	NnrR
SdaR	-0.026983226642897658	0.04108257029414148	0.16927315452556518	0.2329632930880804	0.15971153067012397	0.237014828620047	-0.016773357102341787	0.07025362612430111	0.2196742565432299	0.27850255246738514	0.19747184182805283	0.23539421440726035	0.12924398346973504	0.22712908192204845	0.2595413661777814	0.15258082813386273	0.26067579612673203	0.3246900575318046	0.10493477027793534	0.14382951138481484	-0.060854063690138564	0.052750992626205334	0.10120735758852605	0.02066283121302974	0.08111174134997164	0.20395429867919943	-0.10720363017583664	0.16133214488291062	-0.10201766469491938	0.06328498500931853	0.15614617940199335	0.130702536261243	0.16246657483186128	0.12810955352078437	0.13280933473786566	0.0579369581071226	-0.045458228668665425	-0.13507819463576695	0.07300867028603841	0.08516327688193825	0.3092942225103314	0.13961591443156957	0.06296086216676121	0.42905761283526456	0.37833238797504254	0.32112470626367395	0.22259136212624583	0.27931285957377844	0.20119925451746212	0.12276152661858844	0.41965805040110205	0.5139777975852848	0.005591119034113929	0.21659508953893525	0.11190341139291791	0.2812575966291224	0.37136374686005996	0.370391378332388	1.0	-0.18369662101936635	-0.019690462685357752	-0.09164573373308484	-0.03946195608135483	0.08094967992869298	0.14755692407422413	0.014504497204440484	-0.20589903573454338	0.06766064338384248	-0.06928125759662912	0.14172271290819222	-0.18791021797261162	0.22972206466250708	0.08257029414147962	-0.052102746941090676	0.10493477027793534	0.04270318450692812	0.1178996839802285	0.2776922453609918	0.08937687383518353	0.35224049914917754	-0.08273235556275829	-0.11806174540150717	0.05080625557086136	-0.0684709504902358	-0.36212624584717606	-0.06506766064338385	-0.00105339923831132	0.016773357102341787
GlcC	0.027145288064176324	-0.07284660886475974	-0.10185560327364071	-0.19455473624503686	0.09553520784377278	0.36407098290252005	0.3849769062474678	-0.11417227129081922	-0.056802528158171946	-0.042217000243092134	0.10833806012478729	-0.04351349161332145	0.13426788752937363	0.007049671825621911	0.03994814034519083	0.24414553115630824	-0.038165464711125516	-0.01401831294060449	0.07025362612430111	0.17316262863625315	0.29778786159954623	0.18791021797261162	0.15322907381897738	0.1449639413337655	-0.06198849363908922	0.25921724333522406	0.47167976663155337	0.2788266753099425	0.2329632930880804	0.25435540069686413	0.17851065553844908	0.31496637225508467	0.21027469410906732	0.0235799367960457	0.11449639413337655	0.11579288550360586	0.15290495097642007	0.17364881290008913	-0.0064014261405072525	-0.25873105907138805	-0.0021878291872619725	0.4214407260351673	0.4585527915079815	0.03362774491532291	0.019366339842800423	0.23312535450935903	0.4796207762742079	0.2956810631229236	0.1755935499554331	0.31188720525079006	0.07803257434567701	0.04092050887286282	0.2653755773438133	0.2315047402965724	-0.02033870837047241	-0.034924236285552225	-0.13929179158901223	-0.20670934284093673	-0.18369662101936635	1.0	-0.052750992626205334	0.3464062879831456	0.11741349971639252	0.0918077951543635	0.21643302811765658	-0.17672797990438377	0.05826108094967993	0.3977797585284823	0.16376306620209058	0.07219836317964509	-0.2979499230208249	-0.2063852199983794	-0.23912162709666965	-0.09942468195446075	-0.12729924641439105	-0.05907138805607325	-0.07414310023498906	-0.24041811846689895	-0.10898630580990196	-0.12243740377603111	0.1439915728060935	0.22113280933473786	0.04643059719633741	0.11368608702698323	-0.05420954541771331	0.0005672149744753262	-0.22729114334332712	-0.10072117332469006
PdhR	0.13248521189530832	0.21205736974313263	-0.13799530021878292	0.16489749615104124	0.11449639413337655	0.004456689085163277	0.2438214083137509	0.16668017178510655	0.1028279718013127	0.2653755773438133	0.19066526213434892	-0.06863301191151447	0.09634551495016612	0.052750992626205334	0.2392836885179483	0.2639170245523053	0.39518677578802364	0.10104529616724739	0.3104286524592821	0.31642492504659264	0.3054047483996435	0.22016044080706587	0.46860059962725875	0.2741268940928612	0.3107527753018394	0.2553277692245361	0.24673851389676688	0.03281743780892958	0.22793938902844177	0.24803500526699618	0.30508062555708615	0.21286767684952598	0.10931042865245928	0.2652135159225346	0.2329632930880804	0.044647921562272104	0.14577424844015882	0.07673608297544769	0.2149744753261486	0.26375496313102664	0.2627825946033547	0.39794181994976097	0.2187018880155579	0.23652864435621102	0.23037031034762176	0.009642654566080544	0.15857710072117331	0.12308564946114578	0.10655538449072198	0.3593712016854388	0.23312535450935903	0.052588931204926664	0.10039705048213272	-0.019204278421521757	-0.0025119520298193016	-0.018880155578964428	-0.12243740377603111	0.2671582529778786	-0.019690462685357752	-0.052750992626205334	1.0	0.312859573778462	-0.0812738027712503	0.12827161494206304	0.03476217486427356	0.07965318855846366	0.009318531723523215	0.07203630175836642	-0.05064419414958269	-0.14820516975933878	-0.3323069443319018	-0.27785430678227047	-0.1747832428490398	-0.01823190989384977	-0.21157118547929665	-0.16894903168300787	-0.001539583502147314	-0.1989303946195608	-0.10444858601409934	-0.1760797342192691	0.28725386921643303	0.23539421440726035	0.1537152580828134	-0.05048213272830403	0.05809901952840126	0.0423790616643708	0.29827404586338224	0.1477189854955028
PsrA	0.07592577586905437	0.020824892634308402	0.21789158090916458	0.07819463576695568	0.24463171542014422	0.263106717445912	0.30832185398265943	0.004780811927720606	-0.002349890608540637	0.04659265861761608	0.158252977878616	-0.13686087026983226	0.04950976420063204	0.12081678956324447	0.13037841341868567	0.2750992626205332	0.26181022607568266	0.23652864435621102	0.2149744753261486	0.32501418037436186	0.29649137022931693	0.22356373065391782	0.37590146665586255	0.4664938011506361	0.2960051859654809	0.2545174621181428	0.5013370067255489	0.16765254031277854	0.14107446722307754	0.052426869783648	0.33668260270642575	0.5110606920022689	0.3742808524430759	0.4745968722145693	0.2169192123814926	0.24706263673932422	0.33489992707236044	0.27023741998217327	0.2571104448586014	0.2503038651648975	0.043999675877157446	0.49906814682764766	0.36633984280042137	0.11579288550360586	0.12227534235475244	0.14382951138481484	0.21351592253464063	0.05890932663479459	0.16684223320638522	0.22729114334332712	-0.17689004132566244	-0.08078761850741431	-0.06441941495826918	-0.02876590227696297	-0.13280933473786566	0.22210517786240985	-0.17980714690867838	0.2749372011992545	-0.09164573373308484	0.3464062879831456	0.312859573778462	1.0	0.16084596061907463	0.09715582205655944	0.29227777327607163	-0.20557491289198607	0.10542095454177133	0.16392512762336925	0.12130297382708047	0.15322907381897738	-0.28579531642492506	-0.11044485860140993	0.19309618345352889	0.10023498906085407	-0.10914836723118061	-0.15792885503605866	-0.007211733246900575	-0.37266023823028926	-0.2577586905437161	-0.12211328093347379	-0.05372336115387732	0.39372822299651566	0.05809901952840126	0.025038489587553683	0.12535450935904707	0.07398103881371039	0.23507009156470302	-0.02568673527266834
PrpR	0.3092942225103314	0.12373389514626043	0.1276233692569484	0.07738432866056236	0.23588039867109634	0.07252248602220242	0.017259541366177782	-0.13783323879750425	0.06717445912000648	0.12470626367393242	0.1000729276395754	-0.01337006725548983	0.10590713880560733	-0.05664046673689328	-0.06685033627744916	0.08824244388623288	-0.09196985657564216	0.237987197147719	0.11579288550360586	-0.04594441293250142	0.11482051697593387	0.18013126975123572	0.09877643626934608	0.0679847662263998	0.05388542257515598	0.26926505145450125	0.4081516894903168	0.3580747103152095	0.16894903168300787	0.26051373470545336	0.20622315857710072	0.0679847662263998	0.14836723118061745	0.43229884126083784	0.3426788752937363	0.11952029819301516	0.17170407584474515	0.16473543472976257	-0.052913054047484	-0.09018718094157686	-0.06117818653269589	0.11514463981849121	0.12292358803986711	-0.03265537638765092	-0.02309375253220971	0.10363827890770602	0.12697512357183371	0.05177862409853334	0.025200551008832346	-0.06976744186046512	0.019852524106636415	0.051130378413418685	-0.10509683169921401	0.19325824487480756	0.10720363017583664	-0.16992140021067983	-0.008832347459687221	0.06263673932420387	-0.03946195608135483	0.11741349971639252	-0.0812738027712503	0.16084596061907463	1.0	0.4076655052264808	0.14107446722307754	-0.07090187180941576	0.004456689085163277	0.08402884693298761	0.12000648245685115	0.10299003322259136	-0.07414310023498906	0.22388785349647516	0.2762336925694838	0.057450773843286604	-0.0657159063284985	-0.02147313831942306	-0.0290900251195203	-0.02309375253220971	-0.14269508143586418	-0.030710639332306944	0.07835669718823435	0.07446722307754639	0.03767928044728952	0.006239364719228588	0.23037031034762176	-0.08419090835426626	-0.013856251519325824	0.14285714285714285
NiaR	0.40539664532857955	0.27720606109715584	0.21805364233044325	0.16992140021067983	0.29908435296977554	0.1883964022364476	0.049671825621910706	0.27477513977797585	0.1976339032493315	0.2415525484158496	0.24333522404991492	0.17915890122356373	0.07236042460092375	0.005915241876671258	0.11028279718013127	0.29535694028036624	0.2232396078113605	0.3475407179320963	0.13216108905275098	0.20849201847500204	0.3865975204602544	0.37752208086864925	0.40572076817113684	0.30200145855279154	0.4026416011668422	0.46503524835912813	0.39486265294546635	0.29357426464630093	0.4126894092861194	0.498906085406369	0.3716878697026173	0.210436755530346	0.35029576209383356	0.43651243821408314	0.28774005348026904	0.24220079410096426	0.21837776517300056	0.08030143424357832	0.28984685195689164	-0.1023417875374767	0.08645976825216757	0.2632687788671907	0.09488696215865813	0.23685276719876833	0.17624179564054776	0.3005429057612835	0.18240012964913702	0.06441941495826918	0.11174134997163924	0.08419090835426626	0.18742403370877564	0.3092942225103314	0.2750992626205332	0.03929989466007617	0.0313588850174216	-0.1404262215379629	-0.15841503929989467	0.19293412203225022	0.08094967992869298	0.0918077951543635	0.12827161494206304	0.09715582205655944	0.4076655052264808	1.0	0.27477513977797585	-0.11157928855036059	0.019366339842800423	0.16765254031277854	0.09472490073737946	0.14415363422737218	-0.22129487075601653	0.20557491289198607	0.062474677902925206	0.41106879507333277	0.06150230937525322	-0.10687950733327932	0.016773357102341787	-0.02212138400453772	0.01337006725548983	0.04594441293250142	0.04837533425168139	0.2182157037517219	0.11076898144396727	0.009642654566080544	0.08856656672879021	-0.2668341301353213	-0.10509683169921401	-0.0368689733408962
TrpR	0.3212867676849526	0.08856656672879021	0.36958107122599465	0.17899683980228506	0.20800583421116603	0.19131350781946357	0.37557734381330526	0.09132161089052751	0.04821327283040272	0.341382383923507	0.25613807633092944	-0.05939551089863058	0.07754639008184101	0.1775382870107771	0.209464387002674	0.22226723928368852	0.05550603678794263	0.47670367069119196	0.2836885179483024	0.42824730572887126	0.3972935742646463	0.5716716635604894	0.36212624584717606	0.4219269102990033	0.3771979580260919	0.46746616967830806	0.2498176809010615	0.13896766874645491	0.38805607325176245	0.32015233773600194	0.46860059962725875	0.37833238797504254	0.4243578316181833	0.210922939794182	-0.03946195608135483	0.16262863625313995	0.30832185398265943	0.0822461712989223	0.08937687383518353	0.016611295681063124	0.18191394538530103	0.35045782351511223	0.2644032088161413	0.30005672149744755	0.12810955352078437	0.555465521432623	0.41852362045215136	0.17397293574264647	0.2564621991734867	0.1138481484482619	-0.014342435783161819	0.04886151851551738	0.13977797585284824	-0.04351349161332145	0.1439915728060935	0.05420954541771331	-0.046268535775058746	0.05226480836236934	0.14755692407422413	0.21643302811765658	0.03476217486427356	0.29227777327607163	0.14107446722307754	0.27477513977797585	1.0	-0.025200551008832346	0.11157928855036059	0.10882424438862329	0.07414310023498906	0.3180455392593793	-0.4985819625638117	0.18904464792156228	0.1916376306620209	0.1760797342192691	0.1527428895551414	-0.16068389919779597	-0.06296086216676121	-0.20492666720687142	-0.266510007292764	-0.24835912810955352	0.06117818653269589	0.2644032088161413	-0.10671744591200065	0.11870999108662184	0.13410582610809496	-0.1449639413337655	-0.14107446722307754	-0.07219836317964509
DasR	-0.1678146017340572	-0.2917915890122356	-0.1697593387894012	0.0862977068308889	-0.11433433271209789	-0.09747994489911677	0.05226480836236934	0.21448829106231262	0.15792885503605866	0.16214245198930394	0.022607568268373714	0.2981119844421036	0.39664532857953166	0.06668827485617049	0.23944574993922696	0.15744267077222268	0.24333522404991492	0.18628960375982498	0.19828214893444615	0.12016854387812981	0.03800340328984685	0.16862490884045053	-0.05728871242200794	-0.08564946114577425	0.025362612430111012	-0.03119682359614294	-0.02147313831942306	-0.06134024795397456	0.06425735353699052	-0.018393971315128432	-0.07398103881371039	-0.034113929179158904	-0.1256786322016044	-0.2584069362288307	-0.2689409286119439	0.07706020581800502	-0.10153148043108338	0.1251924479377684	0.01337006725548983	0.3370067255489831	0.11903411392917916	0.08451503119682359	0.22631877481565513	0.24868325095211086	0.3029738270804635	0.10882424438862329	0.3002187829187262	0.002998136293655295	-0.22356373065391782	0.08451503119682359	0.09991086621829673	0.0036463819787699537	0.3797909407665505	0.11708937687383518	0.49841990114253304	-0.09488696215865813	0.05404748399643465	-0.001539583502147314	0.014504497204440484	-0.17672797990438377	0.07965318855846366	-0.20557491289198607	-0.07090187180941576	-0.11157928855036059	-0.025200551008832346	1.0	0.11433433271209789	0.02811765659184831	0.21659508953893525	0.13977797585284824	-0.13021635199740703	-0.28304027226318773	-0.2750992626205332	-0.2924398346973503	-0.47054533668260273	-0.16489749615104124	-0.14301920427842152	-0.10801393728222997	-0.09391459363098614	-0.4603354671420468	0.08435296977554493	-0.08273235556275829	0.18175188396402236	-0.001539583502147314	-0.2593793047565027	-0.2559760149096508	-0.024390243902439025	0.038813710396240174
QorR	0.1778624098533344	0.09942468195446075	0.265051454501256	0.38205980066445183	0.24041811846689895	-0.024552305323717688	0.057612835264565274	0.31318369662101936	0.1765659184831051	0.35094400777894824	0.21173324690057532	0.014828620046997813	0.16214245198930394	0.08192204845636496	0.055992221051778625	0.21448829106231262	0.10023498906085407	0.2917915890122356	0.3444615509278016	0.2924398346973503	0.011425330200145856	-0.06928125759662912	0.04578235151122275	0.001863706344704643	0.06976744186046512	0.06490559922210518	0.051130378413418685	-0.17462118142776112	0.015152742889555142	0.0008913378170326554	0.13183696621019367	0.02212138400453772	-0.09845231342678876	-0.0927801636820355	-0.11401020986954055	0.01758366420873511	0.15484968803176405	-0.16635604894254924	-0.10104529616724739	0.04480998298355077	0.029414147962077627	0.06215055506036788	0.07155011749453043	-0.06717445912000648	0.01790778705129244	0.05971963374118791	0.2076817113686087	-0.2540312778543068	0.027307349485454987	0.07673608297544769	-0.05323717689004132	0.18466898954703834	0.08467709261810226	-0.13216108905275098	0.07268454744348107	-0.0025119520298193016	0.07381897739243173	-0.20703346568349404	-0.20589903573454338	0.05826108094967993	0.009318531723523215	0.10542095454177133	0.004456689085163277	0.019366339842800423	0.11157928855036059	0.11433433271209789	1.0	0.423061340247954	0.4392674823758204	0.291143343327121	0.07706020581800502	0.17397293574264647	0.14642249412527347	0.16651811036382788	-0.043837614455878776	0.10250384895875536	-0.19471679766631553	-0.1276233692569484	-0.0862977068308889	-0.30394619560813546	0.07009156470302244	0.09342840936715015	0.15857710072117331	0.1344299489506523	0.10898630580990196	0.022931691110931043	0.011749453042703185	0.3036220727655782
ZntR	-0.0025119520298193016	-0.1883964022364476	-0.09942468195446075	0.038813710396240174	-0.010939145936309862	0.30702536261243013	0.015638927153391134	0.23312535450935903	0.20087513167490478	0.11157928855036059	0.17170407584474515	-0.019204278421521757	0.16943521594684385	0.17640385706182643	0.22777732760716313	0.32566242605947654	0.13831942306134024	0.24511789968398023	0.20687140426221537	0.210436755530346	-0.028603840855684303	0.027145288064176324	0.04351349161332145	-0.05907138805607325	0.11773762255894984	0.32614861032331255	0.05874726521351592	0.051130378413418685	-0.05712665100072928	0.06425735353699052	0.11222753423547524	-0.002349890608540637	-0.05664046673689328	-0.15014990681468277	-0.00948059314480188	-0.050158009885746695	-0.07819463576695568	-0.11757556113767118	-0.07009156470302244	0.13005429057612836	0.05955757231990925	0.395997082894417	0.4416984036950004	0.3042703184506928	0.16927315452556518	0.37817032655376387	0.5577343813305242	0.17640385706182643	0.27526132404181186	0.21400210679847662	0.343813305242687	0.31561461794019935	0.0313588850174216	0.22388785349647516	0.16716635604894256	0.17996920832995705	0.01547686573211247	0.13588850174216027	0.06766064338384248	0.3977797585284823	0.07203630175836642	0.16392512762336925	0.08402884693298761	0.16765254031277854	0.10882424438862329	0.02811765659184831	0.423061340247954	1.0	0.33846527834049106	0.4784863463252573	-0.17640385706182643	-0.17543148853415444	-0.13896766874645491	-0.21983631796450856	-0.27428895551413984	0.18499311238959565	0.03703103476217486	0.03622072765578154	-0.27477513977797585	-0.22064662507090188	0.1183858682440645	0.21918807227939388	0.23895956567539098	0.36715014990681466	0.042054938821813465	-0.3217729519487886	-0.05939551089863058	-0.00316019771493396
AmtR	0.28304027226318773	-0.011425330200145856	0.29260189611862897	0.40717932096264486	0.3754152823920266	0.020500769791751073	0.07932906571590632	0.24446965399886558	0.45839073008670284	0.1279474920995057	0.1802933311725144	0.4128514707073981	0.3780082651324852	0.3284174702212138	0.2788266753099425	0.34608216514058826	0.22583259055181915	0.46065958998460416	0.2943845717526943	0.3543472976258002	0.16019771493395998	0.20233368446641278	0.2332874159306377	0.2224293007049672	0.31512843367636334	0.019690462685357752	0.25241066364152015	0.27542338546309053	0.16003565351268131	0.14463981849120816	0.027631472328012316	0.05583015963049996	0.1504740296572401	0.11498257839721254	0.029738270804634957	0.2682926829268293	0.19179969208329958	0.2545174621181428	0.16003565351268131	0.1514463981849121	0.2525727250627988	0.22307754639008184	0.4339194554736245	0.25824487480755204	0.29211571185479296	0.2217810550198525	0.496961348351025	-0.14382951138481484	-0.12973016773357102	0.07430516165626773	0.10185560327364071	0.24544202252653755	0.21238149258568997	0.11417227129081922	0.36099181589822543	-0.2634308402884693	-0.01337006725548983	-0.00316019771493396	-0.06928125759662912	0.16376306620209058	-0.05064419414958269	0.12130297382708047	0.12000648245685115	0.09472490073737946	0.07414310023498906	0.21659508953893525	0.4392674823758204	0.33846527834049106	1.0	0.4527185803419496	-0.1078518758609513	0.02601085811522567	0.0973178834778381	-0.29584312454420225	-0.01191151446398185	0.062474677902925206	-0.47313831942306134	-0.37282229965156793	-0.1971477189854955	-0.2823920265780731	-0.16246657483186128	-0.09910055911190341	0.025524673851389675	-0.1619803905680253	-0.052588931204926664	-0.210922939794182	-0.038813710396240174	-0.1509602139210761
RbsR	0.010939145936309862	-0.17705210274694108	0.29211571185479296	0.3084839154039381	0.35450935904707886	0.11514463981849121	-0.005104934770277935	0.3958350214731383	0.33927558544688435	0.17332469005753182	0.3282554087999352	0.23912162709666965	0.4102584879669395	0.47054533668260273	0.31059071388056075	0.3071874240337088	0.289684790535613	0.4815655133295519	0.4460740620695243	0.3055668098209221	0.10412446317154202	0.316262863625314	0.18693784944493963	0.2357183372498177	0.37946681792399317	0.2199983793857872	0.10931042865245928	0.1775382870107771	0.2255084677092618	0.23669070577748966	0.1623045134105826	0.15971153067012397	0.21238149258568997	0.004456689085163277	0.03994814034519083	0.2994084758123329	0.13378170326553765	0.09440077789482214	0.16684223320638522	0.183372498176809	0.23685276719876833	0.2799611052588931	0.30686330119115146	0.3830321691921238	0.45887691435053884	0.5326148610323312	0.5177052102746941	0.2564621991734867	0.12729924641439105	0.3141560651486914	0.16133214488291062	0.26181022607568266	0.10347621748642735	0.22712908192204845	0.3909731788347784	0.26553763876509195	0.20200956162385544	0.20849201847500204	0.14172271290819222	0.07219836317964509	-0.14820516975933878	0.15322907381897738	0.10299003322259136	0.14415363422737218	0.3180455392593793	0.13977797585284824	0.291143343327121	0.4784863463252573	0.4527185803419496	1.0	-0.04416173729843611	0.023741998217324367	0.04092050887286282	-0.24220079410096426	-0.1650595575723199	0.1700834616319585	-0.24673851389676688	-0.06279880074548254	-0.22891175755611376	-0.2695891742970586	0.09067336520541285	0.07803257434567701	0.13021635199740703	0.1384814844826189	-0.14950166112956811	-0.5366663965642978	-0.10396240175026335	-0.11595494692488453
FadP	-0.25046592658617617	-0.07155011749453043	-0.02601085811522567	-0.10136941900980471	-0.09132161089052751	-0.4023174783242849	-0.5227291143343327	0.1289198606271777	-0.16489749615104124	-0.2966534316505956	-0.10833806012478729	-0.17494530427031846	-0.33117251438295114	-0.18726197228749697	-0.3308483915403938	-0.4609837128271615	-0.33976176971072036	-0.3953488372093023	-0.45839073008670284	-0.4660076168868001	-0.3642330443237987	-0.43408151689490315	-0.394052345839073	-0.31691110931042865	-0.3716878697026173	-0.6001944737055344	-0.4128514707073981	-0.39389028441779433	-0.392107608783729	-0.32550036463819787	-0.4313264727331659	-0.4041001539583502	-0.34024795397455637	-0.3836804148772385	-0.16959727736812252	-0.15322907381897738	-0.2026578073089701	-0.37184993112389597	-0.24819706668827485	-0.2700753585608946	-0.19828214893444615	-0.500364638197877	-0.3767117737622559	-0.46681792399319344	-0.3135078194635767	-0.42403370877562596	-0.48302406612105986	-0.3580747103152095	-0.23620452151365368	-0.19552710477270885	-0.2182157037517219	-0.0927801636820355	-0.24317316262863625	-0.27283040272263187	-0.26732031439915727	-0.027145288064176324	0.10542095454177133	-0.28984685195689164	-0.18791021797261162	-0.2979499230208249	-0.3323069443319018	-0.28579531642492506	-0.07414310023498906	-0.22129487075601653	-0.4985819625638117	-0.13021635199740703	0.07706020581800502	-0.17640385706182643	-0.1078518758609513	-0.04416173729843611	1.0	0.23361153877319504	0.0712259946519731	0.11952029819301516	0.24771088242443887	0.06458147637954785	-0.1765659184831051	0.10542095454177133	0.052102746941090676	0.026334980957783	-0.022931691110931043	-0.24398346973502957	0.014342435783161819	0.07057774896685844	0.031683007859978934	0.0002430921319179969	0.05550603678794263	0.1747832428490398
CblR	0.46892472246981604	0.5509278016368203	0.5446074062069525	0.4882100316019771	0.2407422413094563	-0.019366339842800423	-0.17348675147881046	0.12178915809091646	0.12195121951219512	0.3363584798638684	0.21886394943683657	0.07268454744348107	-0.08662182967344624	-0.04902357993679605	-0.046268535775058746	-0.0012154606595899846	-0.12648893930799773	0.25419333927558546	0.038165464711125516	0.010777084515031198	-0.09618345352888745	-0.010128838829916538	0.07398103881371039	0.016287172838505795	-0.03119682359614294	0.06749858196256381	-0.04432379871971477	0.09294222510331415	0.17170407584474515	0.19779596467061017	0.3259865489020339	0.16246657483186128	0.3352240499149178	0.2695891742970586	0.27283040272263187	0.14739486265294546	0.2091402641601167	-0.10671744591200065	-0.008508224617129892	-0.33927558544688435	-0.0922939794181995	-0.2794749209950571	-0.3878940118304838	-0.2204845636496232	-0.17186613726602382	-0.05048213272830403	-0.16246657483186128	-0.049347702779353374	-0.041568754557977476	-0.2016854387812981	-0.14301920427842152	0.17073170731707318	-0.11854792966534317	-0.19504092050887287	-0.04318936877076412	0.07398103881371039	0.37330848391540394	-0.028927963698241632	0.22972206466250708	-0.2063852199983794	-0.27785430678227047	-0.11044485860140993	0.22388785349647516	0.20557491289198607	0.18904464792156228	-0.28304027226318773	0.17397293574264647	-0.17543148853415444	0.02601085811522567	0.023741998217324367	0.23361153877319504	1.0	0.5906328498500932	0.4673041082570294	0.5708613564540961	0.1243821408313751	0.09440077789482214	0.27979904383761445	0.28660562353131835	0.36131593874078277	0.0013775220808686492	-0.02309375253220971	-0.2485211895308322	-0.16311482051697593	0.10671744591200065	0.20330605299408475	0.019852524106636415	0.35272668341301355
Irr	0.45126002755044164	0.38205980066445183	0.5664856980795722	0.3052426869783648	0.06604002917105584	0.05664046673689328	-0.0012154606595899846	0.05485779110282797	0.11984442103557248	0.3446236123490803	0.17818653269589174	0.050158009885746695	-0.14707073981038812	0.09294222510331415	-0.04886151851551738	0.12729924641439105	-0.0012154606595899846	0.24916943521594684	0.15290495097642007	0.002998136293655295	-0.052913054047484	-0.002674013451097966	0.10752775301839397	0.13232315047402965	0.025038489587553683	-0.02033870837047241	0.008184101774572563	0.13054047483996434	0.06490559922210518	0.04950976420063204	0.31739729357426466	0.236042460092375	0.27104772708856656	0.41593063771169275	0.2694271128757799	0.0918077951543635	0.4645490640952921	0.08289441698403695	0.012235637306539178	-0.12632687788671906	-0.09342840936715015	-0.1655457418361559	-0.1412365286443562	-0.23555627582853902	-0.1234097723037031	-0.14512600275504417	-0.0817599870350863	-0.10525889312049266	-0.08581152256705292	-0.2485211895308322	-0.1888825865002836	-0.08921481241390487	-0.27153391135240257	-0.01191151446398185	-0.01823190989384977	0.07219836317964509	0.16635604894254924	0.13831942306134024	0.08257029414147962	-0.23912162709666965	-0.1747832428490398	0.19309618345352889	0.2762336925694838	0.062474677902925206	0.1916376306620209	-0.2750992626205332	0.14642249412527347	-0.13896766874645491	0.0973178834778381	0.04092050887286282	0.0712259946519731	0.5906328498500932	1.0	0.2713718499311239	0.47573130216352	0.02811765659184831	0.027793533749290982	-0.07236042460092375	-0.017421602787456445	0.2428490397860789	-0.31869378494449396	-0.12908192204845637	-0.10169354185236204	-0.06733652054128515	0.11627906976744186	0.2994084758123329	0.22956000324122844	0.1371849931123896
AgaR	0.29649137022931693	0.5227291143343327	0.16959727736812252	0.12681306215055507	0.0927801636820355	0.06976744186046512	0.026983226642897658	0.3569402803662588	-0.006239364719228588	0.2425249169435216	0.2054128514707074	-0.09342840936715015	-0.16570780325743456	-0.0927801636820355	-0.16133214488291062	0.1339437646868163	-0.027631472328012316	0.0867838910947249	-0.1261648164654404	0.04513410582610809	0.1545255651892067	0.09213191799692083	0.2420387326796856	0.26602382302892796	0.08062555708613564	0.11093104286524592	0.013208005834211166	-0.10120735758852605	0.12357183372498177	0.1362126245847176	0.3593712016854388	0.25873105907138805	0.2428490397860789	0.2823920265780731	0.26213434891824	0.1344299489506523	0.2509521108500122	-0.12097885098452313	0.21935013370067255	-0.14545012559760148	-0.1554979337168787	-0.20249574588769143	-0.5073332793128595	-0.3267968560084272	-0.44267077222267237	0.07965318855846366	-0.2985981687059395	-0.10768981443967264	0.04805121140912406	-0.004780811927720606	-0.07365691597115306	0.047078842881452074	0.02876590227696297	-0.31010452961672474	-0.2545174621181428	0.06117818653269589	-0.035734543391945546	-0.16457337330848393	-0.052102746941090676	-0.09942468195446075	-0.01823190989384977	0.10023498906085407	0.057450773843286604	0.41106879507333277	0.1760797342192691	-0.2924398346973503	0.16651811036382788	-0.21983631796450856	-0.29584312454420225	-0.24220079410096426	0.11952029819301516	0.4673041082570294	0.2713718499311239	1.0	0.4319747184182805	0.05080625557086136	0.28028522810145046	0.1916376306620209	0.2783404910461065	0.26926505145450125	-0.11546876266104854	0.22210517786240985	-0.23004618750506442	-0.08808038246495421	0.11611700834616319	-0.04416173729843611	-0.07527753018393972	0.02212138400453772
