	FadP	CblR	ZntR	MerR	NifA	NnrR	NtrC	CsoR	RbsR	LiuQ	NarP	PhnR	PaaR	SdaR	FnrN_FixK	HcpR	FixJ	MetJ	BioQ	DasR	PrpR	TtrR	GguR	AcnR	CueR	VanR	HrcA	HypR	LiuR	PhsR	NmlR	FruR	PurR	Phr	ThiR	MetR	KdgR	SahR_SamR	FUR	NagC	ArgR	MntR	NsrR	NrtR	Zur	CzrA	PhnF	BirA	IscR	NikR	AraR	GulR	NagQ	Irr	NorR	FabR	GntR	FadR	LtbR	SiaR	AmtR	SoxR	NagR	AgaR	XylR	ModE	RbkR	PsrA	LldR	HutC	NadQ	TyrR	PhrR	Rex	HexR	PdhR	LexA	ExuR_UxuR	CadR-PbrR	PdxR	CcpA	QorR	GlcC	NiaR	HisR	NrdR	RutR	TrpR
HexR	-0.29690189328743544	0.10979807732672851	-0.09919818647411947	0.08878720456739851	0.2526552201838714	0.021430670416859074	0.13830233827295244	0.02680408043323118	0.23701775744091347	0.16395197514797868	-0.01939465177784308	0.14258427437974897	0.12079677595399017	0.07724276898534906	0.14682423072079256	0.21944922547332185	-0.11267369128080265	-0.003358381260232568	-0.298916922043575	-0.20937408169262414	0.038285546366651275	-0.07329667100457579	0.1375047227236472	-0.03750892070022249	-0.0760043658956383	0.12020905923344948	0.050480668317870785	0.10933629990344654	0.07014818857310776	0.1485873808824147	-0.09311112043994794	-0.06924562360942026	0.10748919021031862	0.15402376054741615	0.1993199277948029	0.0698543302128374	0.03484320557491289	0.21134713068301078	0.1324461609504219	0.14944796608034927	0.269992863439822	0.2846438016875866	0.25945594223584234	0.1821502036018639	0.09243944418790143	0.1641198942109903	0.021514629948364887	0.10276646656311658	0.0907812434406616	0.003022543134209311	0.017589521850468075	0.11536039628898871	0.02424331472230385	0.055392300910960916	-0.005478359430754376	-0.04216867469879518	-0.1696822131732505	-0.1664707610931531	0.0319046219722094	0.1132823978842198	-0.1412199319927795	0.11263171151504975	-0.08034927165106419	0.028609210360606187	-0.04319717895974141	-0.06483774820536502	0.16042567482473447	0.29415221863062	0.15593383988917342	0.07480794257168046	0.08332983501952058	-0.08039125141681709	0.23640905083749633	0.11685067797321691	1.0	0.2094370513412535	0.19589857688594098	0.11863481801771546	-0.05686159271231266	0.11615801183829394	0.05027076948910625	0.012677889257377943	-0.010557911086856135	-0.14145082070442047	0.10595692876033752	0.014629948364888123	0.07338063053608161	0.022795012803828556
PdhR	-0.13548969396750765	0.02275303303807565	0.0189328743545611	0.27620586877125225	0.19654926325511105	0.07592040636413248	0.11783720246841023	0.12339952143067041	0.05163511187607573	0.13538474455312538	0.04456152134671088	-0.02791654422568322	0.08488308635237815	0.01756853196759162	0.10946223920070526	0.12509970194366316	-0.14571176692834054	-0.21407581545694976	-0.183913353763486	0.027055959027748624	-0.08261617900172118	-0.10037361991520087	-0.03200957138659166	-0.22394106040888292	0.02027622685865413	0.1035221023466689	-0.022039377020276227	0.07319172159019352	-0.10942025943495236	0.04351202720288821	0.00585617732253054	0.028525250829100374	-0.1671004575794467	0.07864909113807145	0.03635447714201755	0.16107636119390453	0.025523697577767516	0.08020234247092901	0.10648167583224885	0.2160908442130893	0.07902690902984762	0.08284706771336216	0.08610049955921247	0.07161748037445952	0.13101884891482304	0.10182192183367617	0.04901137651651904	0.10931531002057009	0.1297804458251123	0.16508542882330718	0.009949204483438983	0.08234331052432728	0.033143025061920156	0.06341043616976617	-0.038642374375550986	-0.07995046387641157	-0.14325595063179547	0.05931740900885773	-0.06204609378279669	0.18832122916754124	0.08658326686537089	0.11836194954032156	-0.02789555434280677	0.003085512782838672	0.02596448511817304	-0.06691574661013391	-0.08975273917971538	-0.07233113639225894	0.172159019352672	0.08756979136056421	0.18578145333949037	-0.09613366357415726	0.012992737500524747	0.07608832542714411	0.2094370513412535	1.0	0.11615801183829394	0.04391083497754082	0.08398052138869065	-0.013118676797783469	0.20635153855841484	0.25093404978800216	0.15188279249401787	-0.2418454305024978	0.0013223626212165735	0.14999370303513707	0.003400361025985475	-0.13937282229965156
LexA	-0.004428865286931699	-0.13062004114017045	-0.10713236220141892	-0.0620880735485496	-0.05818395533352924	-0.1191175853238739	-0.13206834305864573	-0.02690902984761345	0.11491960874858319	0.10033164014944797	-0.005982116619789262	-0.007682297132781999	0.032030561269468114	0.1616011082658159	0.3331724108979472	0.10219973972545233	-0.29627219680114186	-0.12852105285252508	-0.15272238780907602	0.00010494941438226774	-0.177805297846438	-0.05849880357667604	-0.12190923974644222	-0.3144074556063977	-0.08738088241467612	-0.07449309432853364	-0.0703580874018723	-0.16550522648083624	-0.013622433986818354	0.03161076361193905	-0.11462575038831284	-0.21407581545694976	-0.14846144158515595	0.21126317115150497	0.32280340875697916	0.309978590319466	0.37815372990218715	0.25735695394819696	0.43123714369673816	0.43318920280424833	0.33590109567188614	0.3411065866252466	0.3083833592208555	0.3712690483187104	0.36490911380714497	0.1064606859493724	0.20089416901053692	0.20622559926115613	0.2631921413878511	0.11483564921707737	0.3047101297174762	0.2867847697409848	-0.3392174971663658	-0.151609924016624	-0.08123084673187524	-0.047877922841190544	-0.0887032450358927	-0.14562780739683473	-0.21031862642206456	0.22373116158011838	-0.05457369547877923	0.15563998152890307	0.09886234834809622	-0.0195205910751018	0.1650224591746778	0.11460476050543637	0.20628856890978547	0.180303093908736	0.13349565509424458	0.1514210150707359	0.038642374375550986	-0.11330338776709625	0.23342848746903994	0.06765039251080979	0.19589857688594098	0.11615801183829394	1.0	0.2694471264850342	0.3081314806263381	0.2853994374711389	0.1844590907182738	0.2657948868645313	-0.009172578817010201	0.08070609965996389	0.1616850677973217	0.09330002938583602	0.17958943789093657	0.10566307040006717
ExuR_UxuR	-0.007220519709500021	-0.058519793459552494	-0.026447252424331474	-0.14128290164140883	0.023676587884639604	-0.05740732966710046	-0.07818731371478947	-0.15352000335838126	0.0009235548465639561	0.0928592418454305	-0.08324587548801478	0.03415053943998993	0.09055035472902061	0.027937534108559675	0.280172956634902	0.1254775198354393	-0.1868939171319424	-0.07178539943747114	-0.05251668695688678	0.0348851853406658	-0.12413416733134629	0.16359514713907897	-0.0023928466479157047	-0.16760421476848159	-0.022732043155199194	0.03284916670164981	0.04831871038159607	-0.2490239704462449	0.01620418958062214	-0.04206372528441291	-0.21004575794467067	0.010893749212879392	-0.04926325511103648	0.11172914655136225	0.0012384030897107593	0.07598337601276185	0.13521682549011377	0.1324461609504219	0.24295789429494982	0.16120230049116327	0.06609714117795222	0.07621426472440283	0.1758742286218043	0.18607531169976071	0.16449771210276648	0.08095797825448134	0.05310440367742748	0.010452961672473868	0.1508752781159481	0.008584862096469501	0.05383904957810336	0.05098442550690567	-0.12814323496074892	0.05996809537802779	-0.07237311615801184	-0.006548843457453508	0.19207841820242644	-0.13546870408463121	0.025334788631879435	-0.010222072960832879	0.14535493891944082	0.20922715251248897	0.053776079929473995	-0.026531211955837287	-0.08496704588388397	0.17171823181226648	0.06693673649301037	-0.08853532597288107	0.027475756685277696	-0.012572939842995677	-0.03706813315981697	-0.05451072583014987	0.12925569875320095	0.0635783552327778	0.11863481801771546	0.04391083497754082	0.2694471264850342	1.0	0.2032870156584526	0.08801057890096974	0.06966542126694933	0.03234540951261492	0.12709374081692623	-0.00484866294446077	0.04187481633852483	-0.01106166827589102	0.13160656563536374	0.08641534780235927
CadR-PbrR	-0.027013979261995717	-0.011607405230678812	-0.16871667856093364	0.014399059653247136	0.04097225137483733	-0.11932748415263843	-0.054720624658914405	0.04195877587003065	-0.06691574661013391	-0.04708030729188531	-0.042252634230301	0.011124637924520382	0.13156458586961084	0.16428781327400194	0.2235422526342303	0.0458209143192981	-0.292577977414886	-0.06916166407791445	0.05623189622601906	0.017967339742244237	-0.10459258637336803	0.02424331472230385	-0.14678225095503966	-0.17396414928004703	-0.07942571680450024	-0.001868099576004366	0.027664665631165777	-0.06765039251080979	-0.02879811930649427	-0.09300617102556567	-0.1876705427983712	0.0694975022039377	0.006947651232106125	0.053734100163721085	0.10761512950757735	0.254859157885899	0.12230804752109484	0.17738550018890895	0.2862600226690735	0.20389572226186978	0.08087401872297553	0.12388228873682886	0.08200747239830401	0.18460601989840897	0.1351538558414844	0.07829226312917174	0.21995298266235674	0.15091725788170102	-0.001868099576004366	0.051173334452793755	0.06536249527727635	0.19615045548045842	-0.029532765207170145	0.1333067461483565	0.18746064396960666	-0.12104865454850762	0.12516267159229252	0.04204273540153646	0.24696696192435247	0.058876621468452205	0.145270979387935	0.19035724780655724	0.019310692246337264	0.13305486755383905	0.16453969186851938	0.23857100877377105	0.1981444943537215	0.0718063893203476	0.003631249737626464	-0.026720120901725368	-0.022920952101087275	-0.10467654590487385	0.12207715880945384	0.08866126527013979	-0.05686159271231266	0.08398052138869065	0.3081314806263381	0.2032870156584526	1.0	0.30441627135720584	0.23525460727929137	0.177805297846438	-0.023382729524369254	0.1357415725620251	0.1895176524914991	0.2529490785441417	0.19833340329960958	0.21231266529532766
PdxR	-0.10977708744385206	-0.06706267579026909	-0.04926325511103648	0.28086562276982496	0.14281516309138995	-0.022920952101087275	0.015322614499811092	0.10547416145417908	0.07165946014021242	0.16762520465135805	0.003505310440367743	-0.07852315184081272	0.13622433986818352	0.033080055413290795	0.19369463918391336	0.014021241761470972	-0.2812644305444776	-0.1469081902522984	0.04298728013097687	-0.06836404852860921	-0.27318332563704295	0.001259392972587213	-0.23815121111624196	-0.1517358633138827	0.009130599051257293	-0.15417068972755132	0.10362705176105118	-0.06920364384366735	-0.1264850342135091	-0.24150959237647454	-0.1316695352839931	0.040510473951555354	0.050774526678141134	-0.05050165820074724	0.03219848033247975	0.2560765710927333	0.279018513076697	0.23938961420595273	0.24843625372570421	0.16453969186851938	0.2563494395701272	0.11013391545275178	0.13080895008605853	0.12776541706897276	0.16504344905755425	0.13865916628185215	0.35472902061206496	0.12043994794509047	0.05812098568489988	0.05961126736912808	0.23905377607992948	0.2464002350866882	-0.07514378069770371	0.10860165400277066	0.1482515427563914	0.21340413920490323	0.22778220897527393	0.14957390537760798	0.016519037823768942	0.17558037026153395	0.17793123714369674	0.21073842407959364	0.1106166827589102	0.13658116787708324	-0.00910960916838084	0.14275219344276058	0.1588724234918769	0.09634356240292179	0.053713110280844634	-0.0576592082616179	-0.026888039964736998	0.06366231476428362	0.08528189412703077	-0.10018471096931279	0.11615801183829394	-0.013118676797783469	0.2853994374711389	0.08801057890096974	0.30441627135720584	1.0	0.12090172536837245	0.3152470509214559	0.1578858989966836	0.0017841400444985518	0.16582007472398305	0.03255530834137946	0.10539020192267327	0.18221317325049327
CcpA	-0.012614919608748583	-0.05694555224381848	-0.0389992023844507	-0.17669283405398598	-0.08198648251542756	-0.3474875110196885	-0.14352881910918938	0.0967003904118215	-0.05944334830611645	0.0393140506275975	-0.05677763318080685	0.011523445699173	0.05520339196507283	0.027538726333907058	0.047919902606943454	-0.10270349691448721	-0.05782712732462953	0.09124302086394358	0.00816506443894043	-0.0842323999832081	-0.050228789723353345	0.06853196759162083	-0.105285252508291	-0.10431971789597413	-0.11107846018219218	-0.14346584946056	-0.003043533017085765	0.1332647663826036	0.06548843457453507	-0.10033164014944797	-0.038285546366651275	-0.09667940052894505	-0.02585953570379077	0.13977163007430418	0.16684857898492927	0.15962805927542925	0.15270139792619958	0.12048192771084337	0.19400948742706015	0.16680659921917634	0.12705176105117333	-0.0015532513328575628	0.13420931111204398	0.0189328743545611	0.18821627975315897	0.015532513328575626	0.09598673439402208	0.0052474707191133875	-0.051782041056210905	0.1833256370429453	0.007724276898534907	0.3048360690147349	-0.10169598253641744	0.1480416439276269	0.07571050753536795	-0.1612232903740397	-0.02489400109147391	0.23768943369296	0.10490743461651483	0.016120230049116325	-0.03188363208933294	0.19146971159900927	-0.13739977330926492	-0.061164518701985644	-0.04712228705763822	0.28004701733764326	-0.04579992443642165	-0.07484992233743336	-0.03039335040510474	-0.05316737332605684	0.036648335502287896	-0.08536585365853659	0.18473195919566768	-0.021388690651106167	0.05027076948910625	0.20635153855841484	0.1844590907182738	0.06966542126694933	0.23525460727929137	0.12090172536837245	1.0	0.29866504344905753	-0.14713907896393938	-0.18607531169976071	0.10108727593300029	0.10488644473363838	-0.1194324335670207	-0.029112967549641072
QorR	-0.1286050123840309	-0.011397506401914278	-0.10652365559800177	0.09982788296041308	-0.05192897023634608	-0.05423785735275597	-0.12793333613198438	-0.04871751815624869	0.01910079341757273	0.03033038075647538	-0.0910960916838084	-0.03150581419755678	0.11674572855883464	-0.025418748163385248	0.10746820032744217	0.06737752403341589	-0.07667604214768482	0.036984173628311155	-0.14170269929893792	-0.0759623861298854	-0.06204609378279669	0.020234247092901222	0.0030015532513328574	0.023970446244909953	-0.0055203391965072835	-0.10864363376852357	-0.06395617312455397	-0.02017127744427186	-0.10574702993157298	-0.14264724402837833	-0.14928004701733763	-0.08885017421602788	-0.15836866630284202	-0.006716762520465136	0.10188489148230553	0.1945762142647244	0.2830485705889761	0.16269258217539145	0.2580706099659964	0.2421182989798917	0.2293774400738844	0.1424793249653667	0.11462575038831284	0.17056378825406154	0.3133369715796986	0.08861928550438689	0.19310692246337266	0.04351202720288821	0.05868771252256413	-0.021871457957264598	0.05623189622601906	0.24178246085386843	-0.30023928466479155	0.08910205281054531	-0.1138701146047605	-0.07327568112169934	0.08448427857772553	0.03566181100709458	-0.029910583098946307	0.07503883128332144	0.20351790437009362	0.07757860711137232	0.1253935603039335	-0.06869988665463246	0.08146173544351623	0.05669367364930104	0.1310398387976995	-0.017841400444985517	0.088115528315352	-0.043449057554258846	0.10459258637336803	0.016246169346375048	0.28600814407455605	0.09821166197892615	0.012677889257377943	0.25093404978800216	0.2657948868645313	0.03234540951261492	0.177805297846438	0.3152470509214559	0.29866504344905753	1.0	0.09546198732211074	0.012677889257377943	0.01681289618403929	0.193631669535284	-0.06956047185256706	0.2201628814911213
GlcC	0.06103857940472692	0.01821921833676168	-0.020591075101800933	0.06372528441291297	-0.057869107090382434	-0.07487091222030981	-0.1613072499055455	-0.08845136644137526	-0.272028882078838	-0.09187271735023718	-0.16445573233701355	-0.1487552999454263	0.22503253431845852	0.014986776373787834	-0.007388438772511649	0.10776205868771252	-0.02222828596616431	0.027097938793501534	-0.14462029301876494	-0.1448301918475295	-0.13120775786071115	0.011691364762184627	0.15731917215901936	-0.14999370303513707	-0.03916712144746232	-0.03641744679064691	-0.09659544099743923	0.02680408043323118	-0.2002224927584904	-0.176231056630704	-0.31732504932622474	0.08958482011670375	-0.2038327526132404	0.07787246547164267	0.09120104109819067	0.1804290332059947	0.12839511355526637	0.13666512740858905	0.2640107468200327	0.18429117165526215	0.042840350950841696	0.1134713068301079	0.23737458544981319	0.16355316737332606	0.1680030225431342	0.136014441039419	0.14642542294613997	0.05096343562402922	0.08673019604550607	0.1298224255908652	0.056021997397254525	-0.1576130305192897	-0.04025859535703791	-0.16827589102052812	-0.11724948574786953	-0.010872759330002939	0.19149070148188574	0.13454514923806726	-0.08307795642500315	0.11724948574786953	0.1253515805381806	-0.0039041182150203603	0.19573065782292934	0.1676461945342345	0.1368330464716007	0.15354099324125772	0.032093530918097475	0.07025313798749003	0.24346165148398471	-0.044729440409722515	-0.08351874396540868	-0.08601654002770664	-0.18294781915116914	-0.04920028546240712	-0.010557911086856135	0.15188279249401787	-0.009172578817010201	0.12709374081692623	-0.023382729524369254	0.1578858989966836	-0.14713907896393938	0.09546198732211074	1.0	0.18976953108601655	0.16279753158977373	0.1618110070945804	0.08780068007220519	0.1486713404139205
NiaR	0.01135552663616137	0.08954284035095084	-0.05719743083833592	-0.07019016833886067	0.01389530246421225	0.027013979261995717	-0.10297636539188111	-0.1712144746232316	-0.19816548423659797	-0.04487636958985769	-0.09397170563788254	0.08175559380378658	-0.11303051928970237	-0.09021451660299735	0.047290206120649846	-0.10864363376852357	-0.130368162545653	0.15857856513160656	-0.09972293354603082	-0.07671802191343773	-0.01616220981486923	0.0783552327778011	-0.04451954158095798	-0.0239494563620335	-0.0854078334242895	-0.09330002938583602	-0.0854917929557953	-0.07810335418328365	0.04959909323705974	0.03750892070022249	-0.17369128080265311	-0.14600562528861089	-0.1182989798916922	0.1384912472188405	0.11928550438688552	0.0683220687628563	0.10992401662398724	0.03878930355568616	0.15364594265564	0.17616808698207465	0.005541329079383737	0.15853658536585366	0.13345367532849167	0.1502036018639016	0.23972545233197598	0.13387347298602073	0.20301414718105873	0.11189706561437388	0.1002686705008186	-0.012866798203266026	-0.011397506401914278	-0.06932958314092608	-0.014021241761470972	-0.07356953948196969	0.020087317912766047	-0.0049746022417194915	0.2371856765039251	0.11628395113555266	0.08767474077494647	-0.04800386213844927	0.03200957138659166	-0.13173250493262248	0.19556273875991773	0.05136224339868183	0.1046975357877503	0.17129843415473742	0.12654800386213844	0.10761512950757735	0.09806473279879098	0.1668695688678057	-0.009067629402627933	0.10862264388564712	0.16544225683220687	0.04271441165358297	-0.14145082070442047	-0.2418454305024978	0.08070609965996389	-0.00484866294446077	0.1357415725620251	0.0017841400444985518	-0.18607531169976071	0.012677889257377943	0.18976953108601655	1.0	-0.014797867427899753	0.10362705176105118	-0.036921203979681794	0.22868477393896142
HisR	0.029532765207170145	0.08347676419965576	-0.07638218378741446	0.1507913185844423	-0.16577809495823012	-0.18827924940178833	-0.15108517694471266	-0.026279333361319844	0.09890432811384912	-0.2262079677595399	-0.13139666680659923	-0.09592376474539271	-0.007199529826623568	0.1572981822761429	-0.011460476050543638	0.049284244993912936	-0.1600478569329583	-0.07380042819361068	-0.09388774610637672	-0.15077032870156584	-0.14562780739683473	-0.17467780529784643	-0.11838293942319802	-0.1423953654338609	-0.09420259434952354	-0.06639099953822257	-0.05646278493766005	-0.12658998362789137	-0.00130137273834012	-0.14287813274001931	-0.1324881407161748	0.09390873598925319	0.10068846815834767	0.2898912724067	0.16852776961504554	0.20183871373997733	0.22931447042525502	0.15897737290625918	0.23445699172998616	0.21923932664455734	0.22238780907602534	0.1451870198564292	0.16974518282187986	0.26233155618991644	0.2308257419923597	0.1810167499265354	0.15425464925905713	0.21422274463708493	0.10213677007682297	0.17280970572184207	0.1327190294278158	0.07906888879560052	-0.2061416397296503	-0.0013853322698459342	0.004743713530078502	0.23848704924226521	0.183451576340204	0.08838839679274589	0.17054279837118508	-0.14718105872969228	-0.030372360522228286	0.10715335208429537	0.029952562864699214	0.028903068720876536	0.11273666092943202	0.24885605138323327	0.12388228873682886	0.17602115780193947	0.12125855337727215	0.011229587338902648	-0.009487427060157004	-0.08832542714411654	0.009655346123168632	0.024495193316821293	0.10595692876033752	0.0013223626212165735	0.1616850677973217	0.04187481633852483	0.1895176524914991	0.16582007472398305	0.10108727593300029	0.01681289618403929	0.16279753158977373	-0.014797867427899753	1.0	0.25124889803114897	0.1487972797111792	0.13555266361613702
NrdR	-0.13485999748121405	0.06727257461903363	-0.18185634524159355	0.018618026111414297	-0.022522144326434658	-0.12405020779984048	-0.11737542504512825	-0.14235338566810798	-0.004302925989672977	-0.08735989253179967	-0.10253557785147559	0.03003652239620503	-0.007955165610175896	0.13143864657235213	-0.04103522102346669	0.0582469249821586	-0.034045590025607655	-0.02248016456068175	-0.1627765417068973	-0.11099450065068638	0.027769615045548045	-0.055665169388354814	-0.15555602199739726	-0.02199739725452332	-0.25257126065236557	-0.046933378111750135	-0.13089290961756433	0.15893539314050628	0.04223164434742454	-0.0022039377020276227	-0.16924142563284497	0.03906217203308006	-0.08406448092019647	0.29511775324293693	0.3844716846479997	0.21606985433021283	0.12753452835733176	0.2339322446580748	0.20120901725368373	0.22719449225473323	0.13307585743671552	0.18483690861004995	0.20662440703580873	0.40812728264976283	0.26449351412619115	0.20505016582007474	0.13939381218252803	0.3534906175223542	0.15184081272826497	0.11158221737122707	0.0588346417026993	0.23109861046975358	-0.1754964107300281	0.1948490827421183	0.003316401494479661	0.03230342974686201	0.1294236178162126	0.1486713404139205	0.09984887284328954	0.1348390075983376	0.0721212375634944	-0.03973384828512657	0.19589857688594098	0.19417740649007179	0.1874816338524831	0.22261869778766635	0.14208051719071407	0.0925024138365308	0.09157885898996683	0.14168170941606145	0.0816086646236514	-0.0019940388732630873	0.08028630200243482	0.047982872255572816	0.014629948364888123	0.14999370303513707	0.09330002938583602	-0.01106166827589102	0.2529490785441417	0.03255530834137946	0.10488644473363838	0.193631669535284	0.1618110070945804	0.10362705176105118	0.25124889803114897	1.0	0.1730196045506066	0.21300533143025063
RutR	-0.03484320557491289	-0.04831871038159607	-0.1502036018639016	-0.06676881742999874	0.025817555938037865	-0.009508416943033457	-0.11932748415263843	-0.025922505352420133	0.056378825406154236	-0.03891524285294488	-0.08689811510851769	0.008857730573863397	-0.021787498425758785	0.08215440157843919	0.06767138239368624	0.18937072331136393	-0.05841484404517023	0.0055203391965072835	0.06836404852860921	-0.023823517064774778	-0.15914529196927082	-0.008060115024558162	-0.009382477645774736	0.037928718357751565	-0.015616472860081441	0.06003106502665715	0.22331136392258932	0.0609126401074682	0.17492968389236388	0.07959363586751186	-0.06729356450191008	0.21418076487133203	0.04995592124595945	0.08198648251542756	0.024810041559968094	0.26035850719952985	0.03465429662902481	0.12369337979094076	0.12230804752109484	0.06513160656563537	0.1333067461483565	0.15364594265564	0.1342512908777969	0.24732378993325219	0.1930439528147433	0.22755132026363292	0.10177994206792326	0.07262499475252929	0.008144074556063977	0.06857394735737375	-0.07111372318542462	-0.015322614499811092	-0.2496116871667856	0.07764157676000168	0.1765459048738508	-0.07757860711137232	-0.013202636329289282	0.10977708744385206	0.15488434574535073	0.16265060240963855	0.014965786490911381	0.1046975357877503	0.0009235548465639561	0.08429536963183745	0.07967759539901767	0.24810041559968096	0.21222870576382183	0.0009655346123168633	-0.23013307585743673	0.06681079719575164	0.15125309600772427	-0.10337517316653373	0.00010494941438226774	0.0629906385122371	0.07338063053608161	0.003400361025985475	0.17958943789093657	0.13160656563536374	0.19833340329960958	0.10539020192267327	-0.1194324335670207	-0.06956047185256706	0.08780068007220519	-0.036921203979681794	0.1487972797111792	0.1730196045506066	1.0	0.3395323454095126
TrpR	-0.023676587884639604	-0.05551824020821964	-0.35170647747785566	-0.0777255362915075	-0.16029973552747576	0.03641744679064691	-0.06529952562864699	-0.18021913437723017	-0.09031946601737963	-0.01259392972587213	-0.28766634482179587	-0.10371101129255698	-0.13706393518324167	0.02017127744427186	-0.004638764115696235	0.0065068636917006	-0.12617018597036228	0.1678351034801226	-0.23871793795390622	-0.1608244825993871	-0.35697493807984554	-0.005373410016372109	-0.0925024138365308	-0.013433525040930271	-0.17014399059653249	-0.10690147348977792	0.03748793081734604	-0.06616011082658159	-0.10043658956383024	-0.22836992569581463	-0.3435414130389152	0.1491750976029554	-0.08419042021745518	0.21159900927752823	0.055665169388354814	0.39246883002392846	0.21686746987951808	0.31913017925359977	0.33988917341841235	0.24661013391545275	0.19086100499559214	0.257587842659838	0.24843625372570421	0.27687754502329875	0.40861004995592126	0.2742328197808656	0.37874144662272785	0.23731161580118382	0.2090802233323538	0.07520675034633306	0.11512950757734772	0.07197430838335922	-0.15081230846731875	-0.019898408966877966	0.2539985726879644	-0.1253515805381806	0.045988833382309725	0.00881575080811049	0.1714453633348726	0.13532177490449604	0.18683094748331305	0.20068427018177237	0.09267033289954242	0.15799084841106587	0.23229503379371144	0.2515217665085429	0.12812224507787245	0.07938373703874732	0.0975609756097561	0.08880819445027496	0.05965324713488099	0.07919482809285924	0.23787834263884808	-0.0626338105033374	0.022795012803828556	-0.13937282229965156	0.10566307040006717	0.08641534780235927	0.21231266529532766	0.18221317325049327	-0.029112967549641072	0.2201628814911213	0.1486713404139205	0.22868477393896142	0.13555266361613702	0.21300533143025063	0.3395323454095126	1.0
