	NagQ	NtrC	RbsR	ZntR	PhrR	LiuR	RbkR	NikR	NagR	HrcA	RutR	FnrN_FixK	HcpR	SiaR	GntR	LtbR	CueR	NarP	FruR	LiuQ	FabR	PhnF	SdaR	PhsR	AmtR	QorR	PhnR	HexR	TyrR	CcpA	PaaR	AraR	BirA	Zur	MntR	PurR	ThiR	NadQ	KdgR	NagC	NiaR	MerR	Rex	HisR	ModE	CzrA	IscR	LldR	NsrR	Phr	CadR-PbrR	FUR	NrtR	MetR	ArgR	LexA	SoxR	NrdR	XylR	NnrR	CsoR	PdhR	AgaR	CblR	Irr	PrpR	PsrA	PdxR	TrpR	HutC	VanR	GlcC	SahR_SamR	DasR	MetJ	ExuR_UxuR	HypR	FadR	AcnR	BioQ	GulR	TtrR	FadP	FixJ	NorR	GguR	NifA	NmlR
ExuR_UxuR	-0.09316770186335403	0.15866741953698477	0.23094297007340486	0.14963297571993225	-0.5347261434217956	-0.33258046301524563	-0.09090909090909091	-0.28514963297571994	-0.04009034443817053	0.3201581027667984	-0.06493506493506493	0.11123658949745906	0.06832298136645963	0.0220214568040655	0.026538678712591756	-0.07171089779785432	-0.054771315640880856	0.04686617730095991	-0.06267645398080181	0.0016939582156973462	-0.043478260869565216	-0.0016939582156973462	-0.3675889328063241	-0.018633540372670808	0.33258046301524563	0.2365894974590627	0.07961603613777526	0.04686617730095991	-0.019762845849802372	0.1067193675889328	0.12478825522303783	-0.1981931112365895	-0.13946922642574816	-0.15979672501411632	-0.17108977978543197	-0.1101072840203275	0.07396950875211744	-0.19932241671372106	0.1417278373800113	-0.06267645398080181	-0.2546583850931677	-0.19932241671372106	-0.12478825522303783	0.10220214568040654	0.07171089779785432	-0.2106154714850367	-0.28740824392998304	-0.16996047430830039	-0.1767363071710898	-0.20722755505364202	0.017504234895539244	0.04686617730095991	-0.15189158667419536	0.11914172783738002	0.003952569169960474	0.010728402032749858	-0.08865047995482778	-0.020892151326933936	-0.03670242800677583	-0.08639186900056466	-0.1293054771315641	-0.15866741953698477	0.003952569169960474	-0.06041784302653868	-0.15640880858272163	-0.042348955392433656	0.08300395256916997	0.07622811970638058	-0.0660643704121965	-0.18012422360248448	0.3020892151326934	0.06719367588932806	-0.08865047995482778	0.000564652738565782	-0.006211180124223602	1.0	0.12478825522303783	0.42066629023150764	0.09542631281761717	-0.0016939582156973462	-0.1281761716544325	0.10446075663466968	-0.006211180124223602	-0.10897797854319594	0.32128740824393	-0.2140033879164314	-0.1259175607001694	0.04009034443817053
HypR	-0.26256352343308864	0.17447769621682666	0.22529644268774704	0.2919254658385093	-0.057029926595143984	-0.15866741953698477	-0.003952569169960474	0.09768492377188029	0.07961603613777526	0.18125352907961603	-0.19367588932806323	0.1383399209486166	-0.07735742518351214	0.2422360248447205	0.012987012987012988	-0.22755505364201017	0.08639186900056466	0.21287408243929984	0.15753811405985318	0.023150762281197064	0.13608130999435347	0.11349520045172219	-0.12704686617730096	-0.49407114624505927	0.14285714285714285	-0.03896103896103896	-0.14285714285714285	0.015245623941276116	0.13721061547148503	-0.012987012987012988	-0.000564652738565782	0.28514963297571994	0.3687182382834557	0.05928853754940711	0.07284020327498589	0.05815923207227555	-0.42970073404856013	-0.033314511575381144	-0.034443817052512704	-0.005081874647092038	0.18012422360248448	0.13269339356295878	0.0220214568040655	-0.07848673066064371	0.007340485601355167	0.17786561264822134	0.025409373235460192	0.00846979107848673	0.005081874647092038	0.06945228684359118	0.12027103331451157	0.13946922642574816	-0.000564652738565782	-0.1981931112365895	-0.16883116883116883	-0.3145115753811406	0.003952569169960474	-0.1067193675889328	0.14737436476566912	-0.36645962732919257	-0.055900621118012424	-0.22529644268774704	0.009599096555618294	-0.042348955392433656	0.03557312252964427	0.37662337662337664	0.08977978543195934	0.37210615471485037	-0.020892151326933936	0.3337097684923772	-0.0220214568040655	0.25014116318464147	0.1225296442687747	-0.16092603049124787	-0.03557312252964427	0.12478825522303783	1.0	0.1281761716544325	0.005081874647092038	0.09881422924901186	0.020892151326933936	0.16092603049124787	-0.13156408808582723	-0.1880293619424054	-0.30434782608695654	0.17108977978543197	-0.011857707509881422	-0.2862789384528515
FadR	-0.25917560700169395	-0.15753811405985318	-0.07058159232072275	-0.20271033314511575	-0.15979672501411632	-0.06380575945793338	-0.00846979107848673	-0.2648221343873518	0.20948616600790515	0.3269339356295878	0.3370976849237719	0.17108977978543197	0.13156408808582723	0.40033879164313946	0.04799548277809147	0.04686617730095991	0.29079616036137773	0.25352907961603616	0.1665725578769057	0.3495200451722191	0.3642010163749294	0.4025974025974026	0.09090909090909091	-0.2264257481648786	-0.19932241671372106	-0.1857707509881423	0.04912478825522304	-0.05815923207227555	-0.2636928289102202	0.15302089215132694	0.014116318464144552	0.2546583850931677	-0.04009034443817053	-0.01637492941840768	-0.12140033879164314	0.033314511575381144	-0.03896103896103896	-0.13946922642574816	-0.07058159232072275	-0.06719367588932806	0.053642010163749296	-0.07171089779785432	-0.006211180124223602	-0.053642010163749296	0.04121964991530209	-0.16092603049124787	-0.14737436476566912	-0.057029926595143984	-0.029926595143986448	-0.06041784302653868	0.09994353472614342	0.06154714850367024	0.053642010163749296	0.005081874647092038	-0.09655561829474874	0.09768492377188029	-0.19367588932806323	0.17447769621682666	-0.2015810276679842	0.03896103896103896	-0.20045172219085264	-0.15640880858272163	0.09542631281761717	-0.05138339920948617	-0.46809712027103334	-0.04799548277809147	-0.3495200451722191	-0.19367588932806323	-0.19932241671372106	-0.23207227555053642	0.018633540372670808	-0.25804630152456237	-0.0942970073404856	0.19593450028232637	-0.18238283455674761	0.42066629023150764	0.1281761716544325	1.0	0.47939017504234893	0.42970073404856013	0.21174477696216826	-0.043478260869565216	-0.057029926595143984	-0.21174477696216826	-0.1101072840203275	-0.4432523997741389	-0.5290796160361377	-0.21964991530208922
AcnR	-0.2365894974590627	-0.3020892151326934	-0.2715979672501412	-0.2264257481648786	-0.25917560700169395	-0.15189158667419536	-0.09203839638622248	-0.23997741389045738	0.23433088650479955	0.08413325804630152	0.12027103331451157	0.08977978543195934	-0.1101072840203275	0.28740824392998304	-0.12478825522303783	0.3427442123094297	0.39469226425748166	0.277244494635799	0.36645962732919257	0.16996047430830039	-0.20609824957651043	0.20609824957651043	0.1225296442687747	-0.23997741389045738	-0.39695087521174477	-0.42066629023150764	0.000564652738565782	-0.006211180124223602	-0.2987012987012987	-0.16544325239977414	-0.05928853754940711	-0.034443817052512704	-0.04912478825522304	-0.007340485601355167	-0.23433088650479955	-0.2106154714850367	-0.08639186900056466	-0.19480519480519481	-0.2456239412761152	-0.13269339356295878	-0.054771315640880856	-0.14511575381140598	0.00282326369282891	-0.27837380011293056	-0.13946922642574816	0.2896668548842462	0.30886504799548276	0.0220214568040655	0.09655561829474874	0.003952569169960474	0.23433088650479955	0.3551665725578769	0.21964991530208922	-0.1293054771315641	0.07735742518351214	0.053642010163749296	-0.4184076792772445	-0.14963297571993225	-0.27498588368153587	-0.1417278373800113	0.0660643704121965	-0.04121964991530209	0.08074534161490683	-0.055900621118012424	-0.16092603049124787	0.08526256352343309	-0.0942970073404856	-0.07961603613777526	-0.15866741953698477	0.19254658385093168	0.2964426877470356	0.014116318464144552	0.17447769621682666	-0.025409373235460192	-0.1756070016939582	0.09542631281761717	0.005081874647092038	0.47939017504234893	1.0	0.6081309994353472	0.39695087521174477	-0.19367588932806323	-0.35064935064935066	-0.020892151326933936	-0.1293054771315641	-0.4398644833427442	-0.16996047430830039	0.13946922642574816
BioQ	-0.4025974025974026	-0.35742518351214003	-0.42405420666290233	-0.23207227555053642	-0.11236589497459062	-0.3879164313946923	-0.2987012987012987	-0.20496894409937888	0.07509881422924901	-0.03557312252964427	0.0016939582156973462	-0.00282326369282891	-0.06041784302653868	0.2106154714850367	-0.2964426877470356	-0.019762845849802372	0.14963297571993225	0.09090909090909091	0.12027103331451157	0.4782608695652174	0.14059853190287974	0.29079616036137773	0.25352907961603616	-0.3359683794466403	-0.1789949181253529	-0.07509881422924901	-0.2964426877470356	-0.3642010163749294	-0.25352907961603616	0.025409373235460192	0.005081874647092038	0.03896103896103896	0.028797289666854884	-0.0818746470920384	-0.10220214568040654	-0.26143421795595706	-0.10333145115753811	-0.32241671372106157	-0.3619424054206663	-0.05251270468661773	0.2523997741389046	0.000564652738565782	0.20609824957651043	-0.07622811970638058	-0.08865047995482778	0.08413325804630152	0.06945228684359118	-0.012987012987012988	-0.05251270468661773	0.015245623941276116	0.1857707509881423	0.23207227555053642	0.21852060982495766	0.12140033879164314	0.19141727837380013	0.023150762281197064	-0.08413325804630152	-0.08865047995482778	-0.23207227555053642	0.033314511575381144	-0.1225296442687747	-0.20496894409937888	0.3461321287408244	0.4364765669113495	-0.005081874647092038	-0.08526256352343309	-0.3675889328063241	0.024280067758328628	-0.21513269339356295	0.3416149068322981	0.18012422360248448	0.054771315640880856	0.04912478825522304	0.06832298136645963	-0.5087521174477696	-0.0016939582156973462	0.09881422924901186	0.42970073404856013	0.6081309994353472	1.0	0.5053642010163749	0.19141727837380013	-0.16883116883116883	0.16205533596837945	-0.22981366459627328	-0.22981366459627328	-0.2456239412761152	0.10897797854319594
GulR	-0.49632975719932243	-0.525691699604743	-0.46809712027103334	-0.3867871259175607	-0.10446075663466968	-0.35742518351214003	-0.16544325239977414	-0.233201581027668	-0.36307171089779783	-0.2682100508187465	-0.1101072840203275	-0.1756070016939582	-0.04686617730095991	0.09203839638622248	-0.24110671936758893	0.03670242800677583	0.03557312252964427	-0.019762845849802372	0.018633540372670808	-0.0818746470920384	0.05251270468661773	0.04912478825522304	0.29757199322416716	-0.25578769057029926	-0.20383963862224733	-0.251270468661773	-0.3450028232636928	-0.30999435347261434	-0.49745906267645396	-0.22868435911914173	-0.1665725578769057	0.16205533596837945	-0.017504234895539244	-0.32128740824393	-0.13721061547148503	-0.16544325239977414	-0.189158667419537	-0.3890457368718238	-0.16431394692264256	-0.18690005646527386	0.12140033879164314	-0.16996047430830039	-0.1225296442687747	-0.14511575381140598	-0.28063241106719367	0.38114059853190285	0.30547713156408807	0.14511575381140598	0.20835686053077357	0.28176171654432525	-0.14059853190287974	0.20609824957651043	0.024280067758328628	0.2365894974590627	0.17221908526256352	0.06267645398080181	-0.06380575945793338	0.08526256352343309	-0.053642010163749296	-0.012987012987012988	-0.365330321852061	-0.35290796160361376	0.3743647656691135	0.38114059853190285	0.2490118577075099	-0.08639186900056466	-0.1857707509881423	-0.07735742518351214	-0.22190852625635235	0.054771315640880856	-0.012987012987012988	0.10446075663466968	-0.0942970073404856	-0.5132693393562959	-0.49294184076792774	-0.1281761716544325	0.020892151326933936	0.21174477696216826	0.39695087521174477	0.5053642010163749	1.0	0.40711462450592883	-0.03896103896103896	0.2704686617730096	-0.0016939582156973462	-0.35177865612648224	-0.08526256352343309	-0.15302089215132694
TtrR	-0.29079616036137773	-0.12365894974590627	-0.2727272727272727	-0.2354601919819311	-0.37549407114624506	-0.4500282326369283	-0.3201581027667984	-0.1417278373800113	-0.49745906267645396	-0.09542631281761717	-0.2354601919819311	-0.045736871823828344	0.05138339920948617	0.09655561829474874	-0.18238283455674761	-0.2682100508187465	-0.2523997741389046	-0.1417278373800113	-0.3935629587803501	-0.18690005646527386	0.026538678712591756	-0.04121964991530209	0.08526256352343309	0.10446075663466968	0.08752117447769622	0.11801242236024845	-0.15640880858272163	-0.3020892151326934	-0.07058159232072275	0.05251270468661773	-0.009599096555618294	-0.017504234895539244	-0.024280067758328628	0.04121964991530209	-0.0502540937323546	-0.16092603049124787	0.028797289666854884	-0.09090909090909091	0.19254658385093168	0.2490118577075099	0.13721061547148503	-0.09994353472614342	0.11801242236024845	0.07058159232072275	-0.20948616600790515	0.1383399209486166	-0.13043478260869565	0.031055900621118012	0.19367588932806323	0.15527950310559005	0.009599096555618294	0.13156408808582723	0.1417278373800113	0.37323546019198195	0.22755505364201017	0.09542631281761717	0.19480519480519481	0.25352907961603616	0.4138904573687182	0.08752117447769622	-0.2761151891586674	-0.1541501976284585	0.36645962732919257	0.5324675324675324	0.34726143421795597	-0.09316770186335403	0.012987012987012988	0.2264257481648786	0.2715979672501412	-0.00282326369282891	-0.007340485601355167	0.3201581027667984	0.27498588368153587	-0.5471485036702428	-0.49407114624505927	0.10446075663466968	0.16092603049124787	-0.043478260869565216	-0.19367588932806323	0.19141727837380013	0.40711462450592883	1.0	0.20722755505364202	0.30660643704121965	0.10220214568040654	-0.3246753246753247	-0.044607566346696784	-0.15753811405985318
FadP	-0.3450028232636928	-0.1789949181253529	-0.11914172783738002	-0.3438735177865613	-0.20722755505364202	-0.30999435347261434	-0.12365894974590627	-0.11236589497459062	-0.29757199322416716	-0.08752117447769622	-0.2264257481648786	-0.22077922077922077	-0.2422360248447205	-0.18351214003387917	-0.21287408243929984	-0.18690005646527386	-0.435347261434218	-0.3642010163749294	-0.34726143421795597	-0.4105025409373235	0.16996047430830039	0.024280067758328628	-0.13495200451722192	0.15189158667419536	-0.045736871823828344	-0.19254658385093168	-0.2715979672501412	-0.4059853190287973	-0.3438735177865613	0.18012422360248448	-0.07396950875211744	-0.06719367588932806	-0.37662337662337664	-0.26256352343308864	-0.1665725578769057	-0.23433088650479955	-0.1981931112365895	-0.15866741953698477	-0.06945228684359118	-0.30321852060982496	-0.25014116318464147	-0.46922642574816487	-0.35290796160361376	-0.10333145115753811	-0.3845285149632976	-0.3111236589497459	-0.3156408808582722	-0.277244494635799	-0.339356295878035	-0.4116318464144551	-0.42857142857142855	-0.3687182382834557	-0.45115753811405984	-0.14850367024280067	-0.16544325239977414	-0.2354601919819311	-0.05251270468661773	0.019762845849802372	0.012987012987012988	0.20383963862224733	-0.3167701863354037	-0.3359683794466403	-0.010728402032749858	0.10107284020327499	0.043478260869565216	-0.07622811970638058	-0.1383399209486166	-0.21739130434782608	-0.4082439299830604	-0.4906832298136646	-0.37210615471485037	-0.4556747600225861	-0.4827780914737436	0.1789949181253529	0.20722755505364202	-0.006211180124223602	-0.13156408808582723	-0.057029926595143984	-0.35064935064935066	-0.16883116883116883	-0.03896103896103896	0.20722755505364202	1.0	-0.07171089779785432	0.06719367588932806	0.0660643704121965	-0.005081874647092038	0.07622811970638058
FixJ	-0.163184641445511	-0.2264257481648786	-0.639751552795031	-0.4116318464144551	-0.1293054771315641	-0.4082439299830604	-0.5200451722190853	-0.3370976849237719	-0.5629587803500847	-0.6216826651609261	-0.46357989836250707	-0.42405420666290233	-0.32128740824393	-0.3585544889892716	-0.03896103896103896	-0.044607566346696784	-0.06832298136645963	-0.04799548277809147	-0.23997741389045738	-0.18464144551101072	-0.4782608695652174	-0.10333145115753811	-0.07848673066064371	-0.17334839073969507	-0.435347261434218	-0.15527950310559005	-0.4850367024280068	-0.6973461321287409	-0.5143986448334275	-0.6702428006775832	-0.6002258610954263	-0.5832862789384529	-0.5708639186900056	-0.5607001693958216	-0.5652173913043478	-0.5640880858272163	-0.26143421795595706	-0.515527950310559	-0.4376058723884811	-0.2896668548842462	-0.22755505364201017	-0.14737436476566912	-0.19706380575945792	-0.21852060982495766	-0.22077922077922077	-0.15640880858272163	-0.3427442123094297	-0.1507622811970638	-0.3020892151326934	-0.3246753246753247	-0.25352907961603616	-0.3450028232636928	-0.17447769621682666	0.024280067758328628	-0.07284020327498589	-0.20271033314511575	-0.02766798418972332	-0.32806324110671936	-0.16205533596837945	0.22190852625635235	0.0502540937323546	0.1293054771315641	-0.09203839638622248	0.09203839638622248	0.19028797289666854	-0.2670807453416149	-0.1767363071710898	-0.24675324675324675	-0.0502540937323546	-0.012987012987012988	0.06154714850367024	-0.034443817052512704	-0.053642010163749296	-0.391304347826087	-0.44664031620553357	-0.10897797854319594	-0.1880293619424054	-0.21174477696216826	-0.020892151326933936	0.16205533596837945	0.2704686617730096	0.30660643704121965	-0.07171089779785432	1.0	0.1789949181253529	0.295313382269904	0.16996047430830039	0.3235460191981931
NorR	0.025409373235460192	-0.12478825522303783	-0.10784867306606437	-0.1067193675889328	-0.4568040654997177	-0.2727272727272727	-0.21626199887069453	-0.5087521174477696	-0.5076228119706381	-0.42405420666290233	-0.29079616036137773	-0.4082439299830604	-0.28514963297571994	-0.5110107284020328	-0.14963297571993225	-0.15866741953698477	-0.4432523997741389	-0.4850367024280068	-0.29079616036137773	-0.453416149068323	-0.33032185206098247	-0.4138904573687182	-0.46809712027103334	0.20496894409937888	0.10446075663466968	0.17108977978543197	-0.15527950310559005	-0.12027103331451157	-0.21852060982495766	-0.189158667419537	-0.07171089779785432	-0.23207227555053642	-0.44889892715979673	-0.23207227555053642	-0.09542631281761717	-0.0016939582156973462	0.2648221343873518	0.13608130999435347	0.09090909090909091	-0.03670242800677583	-0.12027103331451157	-0.07396950875211744	-0.20045172219085264	0.028797289666854884	-0.019762845849802372	0.03670242800677583	0.043478260869565216	0.019762845849802372	-0.27837380011293056	-0.06493506493506493	-0.05928853754940711	-0.000564652738565782	0.08752117447769622	0.3370976849237719	0.37549407114624506	0.3935629587803501	0.10897797854319594	0.18464144551101072	-0.032185206098249576	0.3924336533032185	0.06832298136645963	0.028797289666854884	0.0502540937323546	0.18125352907961603	0.163184641445511	0.2015810276679842	0.16205533596837945	0.0502540937323546	0.17786561264822134	-0.12704686617730096	0.09316770186335403	-0.0016939582156973462	-0.015245623941276116	-0.30886504799548276	0.023150762281197064	0.32128740824393	-0.30434782608695654	-0.1101072840203275	-0.1293054771315641	-0.22981366459627328	-0.0016939582156973462	0.10220214568040654	0.06719367588932806	0.1789949181253529	1.0	-0.16092603049124787	0.3111236589497459	0.30321852060982496
GguR	0.043478260869565216	0.3201581027667984	0.11349520045172219	0.25014116318464147	0.28289102202145683	0.09768492377188029	0.018633540372670808	0.163184641445511	0.04799548277809147	-0.16205533596837945	-0.19706380575945792	-0.08977978543195934	0.0220214568040655	-0.2230378317334839	0.3178994918125353	0.10446075663466968	-0.032185206098249576	0.09203839638622248	0.07058159232072275	0.025409373235460192	-0.12365894974590627	0.024280067758328628	-0.19254658385093168	-0.24336533032185206	0.10784867306606437	0.17334839073969507	-0.20045172219085264	-0.269339356295878	-0.018633540372670808	-0.23094297007340486	-0.2987012987012987	-0.17221908526256352	-0.03896103896103896	-0.20722755505364202	-0.026538678712591756	-0.10333145115753811	-0.26143421795595706	-0.18690005646527386	-0.24110671936758893	-0.2919254658385093	0.08300395256916997	0.1789949181253529	0.000564652738565782	0.04686617730095991	0.14737436476566912	-0.1789949181253529	-0.17786561264822134	-0.04799548277809147	-0.26143421795595706	-0.3619424054206663	-0.11123658949745906	-0.3743647656691135	-0.23771880293619424	-0.34726143421795597	-0.23433088650479955	-0.3856578204404291	0.15189158667419536	-0.27837380011293056	-0.11349520045172219	-0.019762845849802372	0.06154714850367024	0.044607566346696784	-0.2230378317334839	-0.20835686053077357	0.16996047430830039	0.10107284020327499	0.06154714850367024	-0.02766798418972332	-0.20383963862224733	0.15189158667419536	0.019762845849802372	-0.16770186335403728	-0.26256352343308864	0.18125352907961603	0.15753811405985318	-0.2140033879164314	0.17108977978543197	-0.4432523997741389	-0.4398644833427442	-0.22981366459627328	-0.35177865612648224	-0.3246753246753247	0.0660643704121965	0.295313382269904	-0.16092603049124787	1.0	0.24449463579898362	0.3201581027667984
NifA	0.1259175607001694	0.09090909090909091	-0.033314511575381144	0.2930547713156409	-0.11236589497459062	0.053642010163749296	-0.15866741953698477	0.25578769057029926	-0.26030491247882553	-0.2523997741389046	-0.25804630152456237	-0.05138339920948617	-0.11236589497459062	-0.21739130434782608	-0.04121964991530209	-0.00846979107848673	-0.19932241671372106	0.0220214568040655	-0.19593450028232637	-0.3201581027667984	-0.49745906267645396	-0.4082439299830604	-0.26595143986448333	0.019762845849802372	-0.13946922642574816	0.08526256352343309	0.04686617730095991	-0.08074534161490683	0.011857707509881422	0.034443817052512704	-0.028797289666854884	-0.1101072840203275	-0.0378317334839074	-0.03670242800677583	-0.005081874647092038	0.045736871823828344	-0.03557312252964427	0.1507622811970638	-0.043478260869565216	-0.042348955392433656	-0.11688311688311688	-0.014116318464144552	-0.0660643704121965	-0.16205533596837945	0.011857707509881422	0.18690005646527386	0.09994353472614342	0.01637492941840768	-0.045736871823828344	0.08639186900056466	-0.10333145115753811	0.1383399209486166	-0.057029926595143984	0.10107284020327499	-0.0660643704121965	0.034443817052512704	-0.19028797289666854	-0.4048560135516657	-0.189158667419537	0.2546583850931677	0.3450028232636928	0.3687182382834557	-0.055900621118012424	-0.09090909090909091	0.033314511575381144	-0.1225296442687747	0.30434782608695654	0.14737436476566912	0.1281761716544325	0.2365894974590627	0.3156408808582722	0.10784867306606437	0.07622811970638058	-0.07058159232072275	0.383399209486166	-0.1259175607001694	-0.011857707509881422	-0.5290796160361377	-0.16996047430830039	-0.2456239412761152	-0.08526256352343309	-0.044607566346696784	-0.005081874647092038	0.16996047430830039	0.3111236589497459	0.24449463579898362	1.0	0.36307171089779783
NmlR	0.26256352343308864	0.1665725578769057	-0.09994353472614342	0.07848673066064371	-0.19706380575945792	-0.22755505364201017	-0.21964991530208922	-0.17447769621682666	-0.0660643704121965	-0.35629587803500845	-0.08413325804630152	-0.11688311688311688	-0.18012422360248448	-0.05815923207227555	0.1756070016939582	0.35403726708074534	-0.053642010163749296	0.019762845849802372	-0.22868435911914173	-0.16883116883116883	-0.47374364765669114	0.00282326369282891	-0.1880293619424054	-0.07735742518351214	-0.11801242236024845	-0.04121964991530209	-0.18125352907961603	-0.2862789384528515	-0.20271033314511575	-0.19706380575945792	-0.20045172219085264	-0.26143421795595706	-0.35742518351214003	-0.05928853754940711	-0.15640880858272163	-0.2523997741389046	0.1281761716544325	-0.2456239412761152	-0.11349520045172219	-0.053642010163749296	-0.04912478825522304	-0.17221908526256352	-0.04799548277809147	-0.2546583850931677	-0.13382269904009034	-0.05138339920948617	-0.13382269904009034	-0.32241671372106157	-0.269339356295878	-0.3901750423489554	0.05138339920948617	0.1293054771315641	0.17221908526256352	-0.06493506493506493	-0.018633540372670808	-0.05928853754940711	-0.053642010163749296	-0.23997741389045738	-0.1880293619424054	0.32128740824393	-0.055900621118012424	0.233201581027668	-0.11349520045172219	-0.06832298136645963	0.08865047995482778	0.04799548277809147	0.251270468661773	0.19367588932806323	-0.08752117447769622	0.25691699604743085	0.46696781479390176	-0.10107284020327499	0.10897797854319594	-0.07171089779785432	-0.003952569169960474	0.04009034443817053	-0.2862789384528515	-0.21964991530208922	0.13946922642574816	0.10897797854319594	-0.15302089215132694	-0.15753811405985318	0.07622811970638058	0.3235460191981931	0.30321852060982496	0.3201581027667984	0.36307171089779783	1.0
