	GntR	LiuR	FadR	NtrC	MerR	AcnR	FadP	NnrR	FruR	NifA	PaaR	FixJ	NmlR	BioQ	RbsR	CueR	DasR	FabR	MetJ	GlcC	HrcA	PrpR	NorR	VanR	FnrN_FixK	QorR	LtbR	PdxR	HcpR	PurR	AmtR	PhnR	RutR	PhsR	CsoR	ZntR	MetR	RbkR	FUR	KdgR	SahR_SamR	ThiR	Zur	NagC	ArgR	MntR	NrtR	IscR	CzrA	BirA	NsrR	Phr	HutC	SiaR	HexR	CcpA	PsrA	AraR	NadQ	ModE	Rex	XylR	PhnF	GulR	PhrR	AgaR	Irr	TtrR	CadR-PbrR	ExuR_UxuR	GguR	NagR	NarP	NiaR	HisR	TrpR	HypR	TyrR	NagQ	NrdR	CblR	LiuQ	SoxR	LexA	SdaR	PdhR	LldR	NikR
HisR	-0.08663224974696213	-0.09978456440732594	-0.17505696886079242	0.01865412126592442	-0.3907865943647477	-0.16437000638955956	-0.32150793605916844	-0.22368547534365088	-0.16906322271290522	-0.23524322734957676	-0.15352471854838254	-0.3541795070426517	-0.24914193303967747	-0.38311912287745054	-0.22318788132382628	-0.08883749597118479	-0.198828392262413	0.1175509327060633	-0.11326483876257415	-0.07224725899203284	-0.07289186942680562	0.07159133960226405	-0.06768975012863937	-0.10154876138670406	-0.15734714533703514	-0.04550158042646069	-0.11920204013548127	-0.12496960718344821	-0.22775669914221577	-0.18547251641212092	-0.13820108452878413	0.0397679402434818	-0.07772079321010342	-0.18357261197279065	-0.2509852927040277	-0.17884546878445698	0.1868635178766306	0.15985773334615014	0.2661279834436899	0.2475134435202515	0.18645639549677412	0.22929471702167362	0.2834985383175668	0.3305211731909913	0.25212749715862504	0.28814651882092834	0.3143154406817038	0.22261112461902957	0.3082086049838565	0.2850365561970246	0.2864501755715263	0.31049301389305123	0.056561738412561985	-0.0708788754375152	0.24266190182696168	0.32107819576931995	0.3847589213518725	0.0904320586256227	0.2633120536496825	0.30703247366427106	0.2533827911631826	0.288723275525725	0.06179778457571628	-0.09419794063929522	0.17636880764033	0.301988679736049	0.26077884773057547	-0.10892220004410492	0.1353399189147927	-0.09497825853402016	0.11596767900662139	-0.1985909042074967	0.027034056917970496	0.16225523180530504	1.0	0.2990031156171014	0.07645419025054989	0.052592295208961214	0.18516717462722856	0.14366330979185868	0.04729970427082685	0.00668924688014204	0.14157115311759616	-0.06358459946508643	-0.06925038591808924	0.1661342033689377	0.06461371436972367	0.27758395485465165
TrpR	-0.1111500641783196	-0.18771168950133163	-0.24738904501529535	-0.1904484566103669	-0.3209424883093678	-0.49649139671248677	-0.3633171426794307	-0.30188689914108485	-0.2691587833826215	-0.2896845367003862	-0.24810150918004423	-0.3549145891173926	-0.2632781267846945	-0.2534732628031507	-0.2907588874250075	-0.1822833911032451	-0.2686498804078009	-0.021684921204856066	-0.02070104212020288	-0.08647392437701794	0.03747222237929104	0.10273620166128548	-0.13713804275915883	-0.20185919220134463	-0.2831253428026983	0.058054520472035784	0.07804875290498782	-0.13450305624508768	-0.3480613623898084	-0.23412364080497142	0.03053983296673471	-0.026185885293269474	-0.07708749173032665	-0.0049589767657519605	-0.09399437944936698	-0.20182526533635659	0.25289650609835396	0.2776857354496158	0.2618418895002007	0.2250425499431725	0.3392064506279297	0.3385279133281689	0.3118274705825808	0.3901080570649869	0.37654862002476663	0.35993576513562264	0.34437464306110793	0.2893226501405138	0.41481812373127663	0.3886605108254972	0.41648054011569063	0.37434337380054394	0.39057172421982345	0.050194796749806335	0.2701539714222707	0.18114118664864773	0.17742054045495925	0.3538063115277833	0.27313953554121834	0.30498555280999257	0.3633963053644028	0.09407354213433908	0.16602111381897755	0.15877207366653284	0.2788505578142052	0.1458459381060893	0.1562388677474258	0.004382220060955268	0.16517294219427653	-0.06893373517820085	0.07482570073112393	-0.16391764818971902	0.22227185596914917	0.18989431781556226	0.2990031156171014	1.0	-0.09217363769500879	0.27274372211635783	0.17929782698429753	0.01276215571300134	0.03412477170047102	-0.23065179162119526	0.033796812005586624	0.037426986559306985	0.007345166269910829	0.06678503372895828	0.15297057975357786	0.17674200315519845
HypR	0.0903528959406506	-0.05537429813798056	0.006044636445369266	-0.12036686250007068	-0.22114096046954781	-0.0712181440873956	-0.1635670705848426	-0.2801058518187627	-0.19872661166744887	-0.2794612413839899	-0.1650598526443164	-0.10413851208079117	-0.12338635348400631	-0.12487913554348011	-0.22508778576315655	-0.2584831298663847	-0.15903217963144115	0.07224725899203284	0.08664355870195814	-0.20339721008080247	0.005038139450724056	0.09097488846543135	0.23303798112535412	0.30030364544164295	-0.11234881340789704	-0.09315751677966197	-0.31600047497610984	-0.02755426884778712	-0.16332958252992633	-0.15641981102736202	-0.015137036262164194	-0.2757971399652815	-0.06817603519346795	0.03820730445403193	0.02877563598735659	-0.05195899372918446	0.024274671898943178	0.2282203662970523	0.20272998173603768	0.10766690603954741	0.09054514817558283	0.128961668297041	0.11902109685554506	0.13029612498657062	0.20672204284963047	0.14829998134022426	0.17319099128645019	0.1856986955120412	0.23930314219314563	0.2897750083403543	0.21674177697609853	0.20462988617536795	0.0026858768115532285	0.18903483723586523	0.11933774759543345	0.03542530152501258	0.20684644135458663	0.1396033949482898	0.1052467896704005	-0.025235933073604333	0.2172167530859311	0.18413805972259134	-0.056493884682585906	0.12451724898360766	0.02575614500342096	0.13722851439912695	0.054955866803128056	-0.18944195961572172	-0.14257765011224138	-0.17742054045495925	0.01673159891660211	-0.17838180162962042	0.05627901453766165	0.10899005377408101	0.07645419025054989	-0.09217363769500879	1.0	0.25373336876805896	0.05727420257731084	0.21852859186546866	0.2209034724146315	0.08233484684847697	-0.0732989918066621	0.13690055470424256	0.11523259693188051	0.09669721969341423	0.09440150182922347	-0.03600205822980927
TyrR	-0.05433387427834731	-0.015329288497096426	-0.08340919757309825	-0.07566256340082894	-0.23911088995821342	-0.3002018648466788	-0.2044037070754477	-0.24729857337532726	-0.29904835143708547	-0.31726707793566333	-0.16872395406302482	-0.2465974181655744	-0.17324753606143026	-0.2200439918349345	-0.1142260999372353	-0.02289497938942952	-0.11540223125682071	0.10179755839661636	0.13400546222526308	-0.18956635812067785	-0.0019055589168282905	-0.042810049137409455	0.08029923494919453	-0.023166394309333847	-0.02559781963347677	-0.027972700182639622	0.042810049137409455	-0.035821114949873056	-0.1757241972055572	0.010127169198930173	0.03385335678056669	-0.20984331442853024	-0.13806537706883196	-0.01883506454586064	-0.01251335870308904	-0.17343978829636247	0.148933282820001	0.21562219043149317	0.2172280620409271	0.1916924416599284	0.21028436367337477	0.1852689552221927	0.1596428632012259	0.18224946423825705	0.18439816568749964	0.2041436011105394	0.20658633538967833	0.10511108221044835	0.1436067650168786	0.28164386969822053	0.22552883500800108	0.2217177171743445	-0.08388417368293083	0.12814742353732803	0.22298432013389802	0.2240473619035233	0.27094559827199166	0.19398815952411919	0.060768669671079044	0.1029963076261938	0.31404402576179946	0.1311216787012796	-0.024444306223883383	0.19476847741884412	0.1588173094865169	0.10686397023483045	-0.022555710739549113	0.10915968809902121	-0.2261055917127978	-0.11120660895329967	0.05580403842782908	-0.3220846927639651	0.1922578894097291	0.06295129798530967	0.052592295208961214	0.27274372211635783	0.25373336876805896	1.0	0.20056997133179907	-0.04249339839752108	-0.021221254050019508	-0.03904416712373693	-0.041226795437967555	0.10347128373602638	0.06895635308819288	0.20060389819678712	0.12988900260671413	0.09444673764920752
NagQ	-0.15330984840345827	-0.2040644384255673	-0.2060661234598617	-0.0744638141712515	-0.00737909313489887	-0.21243306512261734	-0.16942510927277765	-0.11548139394179281	-0.1541693289831553	-0.19920158777728145	-0.13259184285076137	-0.329469440376362	-0.22573239619792934	-0.22101656196459166	-0.09690078088334247	-0.13558871592470498	-0.19082165212523536	0.008905802059360705	-0.11874968193564074	-0.044449847611831426	-0.029714279252025716	0.12301315796913787	0.04035600590327451	-0.004517927520907431	-0.07913441258460512	-0.15509666329282842	-0.16252664672520936	-0.05886876523174876	-0.13959208599329379	-0.2054215130250889	-0.04529801923653245	0.022759271929477357	-0.1172229730111789	0.06546188599442468	0.05907232642167701	-0.21011472934843456	0.1009946225918994	0.1600726034910744	0.07835409468988018	0.11983534161525804	0.07817315140994396	0.11567364617672504	0.16487890936438018	0.12518447732837248	0.11825208791581614	0.08899582134112898	0.1362898711344578	0.10927277764898134	0.25509044336758063	0.13556609801471295	0.27238183555648543	0.13978433822822603	0.24373625255158296	0.18688613578662264	0.2409316317125716	0.22300693804389005	0.03674844925954617	0.1054051150403447	0.07942844541450148	0.24503678237612453	0.05454874442327157	0.07925881108956127	0.1427699023471736	0.14388948889177897	0.1179693640409158	0.0418487879627483	0.16058150646589503	0.17857405386455263	-0.02116470927503944	0.06836828742840018	0.18497492239229635	-0.012377651243136879	0.09989765395728607	0.1511498379992197	0.18516717462722856	0.17929782698429753	0.05727420257731084	0.20056997133179907	1.0	0.15312890512352206	-0.1463322231709179	-0.03977924919847781	-0.0028442021814974188	0.04901866543022092	0.022793198794465397	-0.15485917523791215	0.09141593771027588	-0.0826967334083494
NrdR	-0.10967990002883783	-0.188865202910925	-0.0894255616309775	-0.07145563214231189	-0.1317775980910484	-0.2664446341835783	-0.11536830439183267	-0.23563904077443723	-0.06612911433918948	-0.18197804931835274	-0.2079094831242119	-0.061107938320959454	-0.21787267247569989	-0.14906899027995318	-0.12653024297289808	-0.1751248225907685	-0.06698859491888652	-0.12634929969296188	-0.005535733470548654	-0.11815030732085202	-0.1028266733012536	-0.08742387659668309	0.09761324504809134	0.028764327032360575	0.050047780334858155	-0.12634929969296188	-0.26583395061379356	-0.019920724225477946	-0.06799509191353173	-0.18426245822754747	-0.05251313252398912	-0.07390967537644684	0.2692266371125976	-0.08725424227174287	-0.09082787205048318	-0.022318222684632825	0.06483989346964394	0.24431300925637967	0.11733606256113904	0.0920153123250646	0.14996239772463826	0.07591136041074124	0.209662371148594	0.07983556779435796	0.24479929432120826	0.1508218783043353	0.13630118008945383	0.2682993028029245	0.28218669953802916	0.14732741121056708	0.21385799345211506	0.21502281581670446	0.20714047418448298	0.251256707623932	0.282017065213089	0.05944552193654545	0.020282610785350378	0.03792458057913158	0.22523480217810474	0.19515298188870858	0.2311267677310278	0.15422587375813537	0.15306105139354598	0.050126943019830256	0.08026530808420648	0.13299896523061785	0.019909415270481932	-0.12530887583332861	0.06593686210425725	0.020746277940186936	0.10805141050941187	0.19064070884529916	0.018167836201095838	-0.023630061464170404	0.14366330979185868	0.01276215571300134	0.21852859186546866	-0.04249339839752108	0.15312890512352206	1.0	0.0933497690145942	-0.026785259908058197	-0.16700499290363074	0.07385313060146677	-0.0791231036296091	-0.12975329514676195	0.09899293755760499	0.14930647833486946
CblR	-0.1400105173281463	0.043805237177058656	0.05163103403430006	-0.026932276323006373	-0.27244968928646146	-0.10193326585656852	-0.09529490927390855	-0.13743207558905518	-0.15421456480313936	-0.004721488710835675	-0.07279008883184149	-0.009799209504045779	-0.04391832672701879	-0.11720035510118687	-0.05569094887786894	-0.0658011546443051	-0.04208627601766459	-0.15945061096629365	0.009211143844253072	-0.0759565962307253	0.08542219156238867	0.02356220773419432	-0.029985694171930043	-0.05694624288242645	-0.06517916211952435	0.030471979236758626	0.1061515060700816	0.11337792831253428	0.03176120010630418	-0.020079049595422133	-0.019129097375756993	-0.15761856025693946	0.09483124211907198	0.012671684073033231	0.1867051925066864	-0.051778050449248235	0.08812503180643592	0.10161661511668015	0.0880119422564758	0.003782845446166547	0.08442700352273948	0.038320394003992064	0.0801182916692583	0.06254417560545318	-0.012151472143216605	0.007707052829783264	0.08913152880108113	0.04397487150199886	-0.02827804196753199	0.1262022832780137	0.08257233490339325	0.11484809246201605	0.023958021159054797	-0.02094983913011518	-0.1415259172976121	-0.103991495665843	0.1321281756959248	0.1679775630332879	0.30371894985043907	-0.09141593771027588	0.1262814459629858	0.033751576185602566	0.004495309610915404	0.0019394857818163312	-0.03381942991557865	0.12415536242373523	0.07502926192105218	-0.02852683897744429	0.11971094311030189	-0.10110771214185953	-0.10738418216464708	0.028549456887436316	0.07004201276781019	0.15463299613799186	0.04729970427082685	0.03412477170047102	0.2209034724146315	-0.021221254050019508	-0.1463322231709179	0.0933497690145942	1.0	0.0818598707386444	-0.11105959253835149	0.02148136001492782	-0.11383028651237483	-0.0338646657355627	-0.08248186326342515	0.015453687002052576
LiuQ	-0.23499443033966447	-0.07755115888516322	-0.0608139054910631	-0.15298188870857388	-0.17474031812090404	-0.04728839531583084	-0.009154599069273003	-0.09624486149357368	-0.24106733917252376	-0.2310249871360637	-0.06355067260009839	0.03029103595682241	0.037506149244279086	-0.13531730100480066	0.09682161819837037	-0.04741279382078699	0.026366828573205693	-0.12368038631390266	-0.10785915827447964	-0.08175809014368027	-0.20803388162916805	-0.20001583253699443	-0.10725978365969092	-0.15395445883823106	-0.17597299421546952	-0.14611735302599363	0.010647381128746799	0.14297346353710186	0.1382802472137562	0.11848957597073242	-0.10750858066960323	-0.1365839039643542	-0.040966689473059245	-0.1856986955120412	-0.08814764971642795	0.13972779345324596	0.2311154587760318	0.13679877410927843	0.26196628800515687	0.3309961493008239	0.0776190126151393	0.1563293393873939	0.1406664367179151	0.18174056126343646	0.14600426347603349	0.15405623943319519	0.1603214005009867	0.10076844349197912	-0.08296814832825372	0.01902731678079287	-0.01821307202107989	-0.010466437848810581	-0.12762721160751142	0.06027107565125445	-0.0008877529671870671	0.2471628659153751	0.20785293834923185	0.009437322944173343	0.12270781618424549	-0.038965004438764834	-0.025869234553381096	0.19071987153027126	-0.045456344606476635	0.208825508478889	0.015250125812124331	0.08999100938077817	0.1570078766871547	0.006338669275265619	-0.09172127949516824	0.016177460121797445	0.020418318245302543	-0.021311725689987616	-0.11936036550542548	-0.21901487693029725	0.00668924688014204	-0.23065179162119526	0.08233484684847697	-0.03904416712373693	-0.03977924919847781	-0.026785259908058197	0.0818598707386444	1.0	0.15462168718299585	0.11101435671836744	0.01682207055657022	0.12693736535275457	-0.01593997206688116	0.044427229701839405
SoxR	-0.14181995012750848	0.08408773487285907	-0.08964043177590175	-0.05388151607850677	-0.251256707623932	-0.08076290210403107	-0.14102832327778753	-0.1072371657496989	-0.02261225551452918	-0.1549044110578962	-0.1643247705695755	-0.07906655885462904	0.15407885734318721	-0.20077353252172733	-0.03794719848912361	-0.1295384250018377	-0.14993977981464623	0.01320320495784587	-0.12288875946418171	0.16443786011953565	-0.026253739023245556	-0.1328632577706657	-0.1606493601958711	0.04243685362254101	-0.20768330402429164	-0.029906531486957946	-0.0046536349808595934	0.017285737711406776	-0.05888007418674478	0.0967537644683943	-0.03574195226490096	-0.15035821114949874	-0.13354179507042652	-0.18060966576383508	-0.20637146524475405	-0.11799198195090782	0.12924439217194136	0.16194989002041266	0.24546652266597305	0.18792655964625588	0.20032117432188679	0.23891863772328117	0.20692560403955873	0.2360235452443017	0.19654398335321824	0.09915126292754918	0.1862867611718339	0.11843303119575235	0.18391188062267105	0.213812757632131	0.20026462954690671	0.1799537463740663	-0.050387048984738565	-0.08234615580347299	0.046564622196085974	0.2850365561970246	0.17373382112625882	0.16840730332313641	0.135611333834697	0.09234327201994899	0.04672294756603016	0.11592244318663734	0.07174966497220825	-0.006474376735217782	-0.05924196074661721	0.013700798977670469	0.02194502716976438	-0.114814165597028	0.11662359839639018	-0.1025778762913413	-0.23498312138466845	-0.19347925654929857	0.11058461642851893	0.19606900724338566	0.14157115311759616	0.033796812005586624	-0.0732989918066621	-0.041226795437967555	-0.0028442021814974188	-0.16700499290363074	-0.11105959253835149	0.15462168718299585	1.0	0.17842703744960448	0.09128023025032372	0.02585792559838508	0.040763128283131	0.0704604441026627
LexA	0.047740753515671384	0.0788629976647008	-0.0049363588557599335	-0.05821284584197997	-0.07456559476621563	-0.14645662167587403	-0.08312647369819792	-0.10937455824394547	-0.07158003064726803	-0.023754459969126552	0.13481970698497606	0.09175520636015629	0.12477735494851598	-0.09071478250052303	-0.012117545278228566	0.023720533104138512	-0.05930981447659329	0.023709224149142498	0.008362972219552052	0.03224748517113276	0.1566572990822783	-0.12956104291182974	-0.20088662207168748	0.004823269305799798	0.02081413167016302	-0.04352251330215831	-0.03830908504899605	0.19684932513811063	0.0015775992219438963	0.015397142227072507	0.1637932496847629	-0.02880956285234463	0.06662670835901409	0.06335842036516616	0.0756173275808449	0.09821261966288006	0.012422887063120933	-0.004269130510995131	0.08674533929692227	0.07141039632232783	-0.0074469468648749515	0.03215701353116465	0.06293998903031366	0.020904603310131126	0.09868759577271262	0.0001865977574342243	0.10535987922036064	0.06385601438499075	0.10178624944162035	0.09288610185975765	0.1179693640409158	-0.0035001215712662072	0.12642846237793395	-0.07872729020474863	0.12510531464340038	0.14162769789257623	-0.02227298686464877	0.058009284652051726	0.10670564486488626	-0.048147875895527874	-0.011552097528427886	0.008182028939615834	-0.004517927520907431	0.12712961758768682	-0.08578407812226112	-0.07289186942680562	-0.1409378516378194	0.06490774719962002	-0.09236588992994102	-0.024037183844026894	-0.11934905655042946	-0.05521597276803637	-0.0691372963681291	-0.04746933859576706	-0.06358459946508643	0.037426986559306985	0.13690055470424256	0.10347128373602638	0.04901866543022092	0.07385313060146677	0.02148136001492782	0.11101435671836744	0.17842703744960448	1.0	0.18917054469581737	0.0014418917619917332	0.15725667369706703	0.041735698412788166
SdaR	0.02383362265409865	0.0796998603344058	0.15950715574127372	0.057308129442298884	0.030754703111658968	0.02686442259303029	0.044404611791847376	-0.02243131223459296	-0.03553839107497272	-0.07586612459075719	-0.14552928736620094	0.010896178138659098	0.17017150030251454	0.13883438600856088	-0.12407619973876315	-0.1282831309972802	-0.2563909731921222	0.18699922533658278	0.05761347122719125	0.06706775760385862	0.23240467964557734	-0.08249317221842116	0.08299076623824575	-0.05220779073909675	-0.09602999134864942	-0.0841103527828511	-0.014707295972315678	-0.14954396638978576	-0.03387597469055872	0.08944817954096952	-0.15739238115701917	-0.11631825661149782	-0.21585967848640947	0.024455615178879394	0.06920515009810518	0.005230391685656287	-0.061277572645899656	-0.06726000983879085	-0.011450316933463763	-0.08564837066230895	-0.06686419641393038	0.012558594523073095	-0.0975001554981312	-0.06177516666572425	0.053870207123510754	-0.03361586872565041	-0.028108407642591787	0.020768895850178964	0.011484243798451805	-0.07090149334750723	-0.001781160411872141	-0.019174333195741047	-0.09260337798485731	-0.005151229000684192	0.06015798610129431	0.03686153880950631	0.031274915041475594	-0.10286060016624164	-0.006429140915233728	-0.09532883613889659	-0.03587765972485313	0.03480330900023183	-0.17609739272042568	-0.0055922782455287215	-0.04499267745164008	-0.11394337606233496	-0.10863947616920458	0.06407088452991501	0.020768895850178964	0.08875833328621269	-0.028900034492312737	0.010228949793894295	0.034136080655467034	0.005490497650564599	-0.06925038591808924	0.007345166269910829	0.11523259693188051	0.06895635308819288	0.022793198794465397	-0.0791231036296091	-0.11383028651237483	0.01682207055657022	0.09128023025032372	0.18917054469581737	1.0	0.04769551769568733	0.016550655636665895	-0.09386998094441083
PdhR	0.04378261926706663	0.17072563909731922	0.08296814832825372	0.03943998054859741	-0.211324787533008	-0.02589185246337312	-0.05614330707770948	0.046010483401281305	-0.0441784326919271	-0.0797111692894018	-0.0013966559420076788	-0.09769240773306342	-0.060508563706170734	-0.10945372092891756	0.11790151031093972	0.06624220388914963	-0.05526120858802042	0.026004942013333258	0.0423463819825729	-0.03617169255474948	-0.03807159699407976	0.07621670219563362	-0.0025388603966050517	-0.10350521060101442	-0.06977059784790586	-0.05253575043398115	0.09563417792378895	-0.09753408236311924	-0.15397707674822309	0.020995074950099234	-0.06712430237883868	-0.28158732492324046	-0.1500981051845904	-0.08262887967837332	-0.16512770637429247	-0.035674098534924883	-0.07583219772576916	-0.0389310775737768	0.012185399008204647	0.07813922454495592	-0.09410746899932712	-0.05235480715404493	-0.05262622207394926	0.03091302848160316	0.006904117025066298	0.0529994175888177	0.0411815596179835	-0.043488586437170275	0.011077121418595315	0.054164239953407106	-0.07556078280586483	0.034927707505187984	-0.2687855878677531	-0.08158845581874007	0.257080819446879	0.03243973740606499	0.20231155040118518	-0.062216215910568785	0.07251867391193717	0.002945982776461541	0.04836274604045213	0.07215678735206474	-0.2640471357244234	0.06486251137963596	-0.0596490831264737	0.188017031286224	0.08188248864863643	-0.06892242622320484	-0.24227739735709722	-0.15445205285805566	-0.05044359375971863	-0.19360365505425473	0.05003647137986214	-0.22239625447410533	0.1661342033689377	0.06678503372895828	0.09669721969341423	0.20060389819678712	-0.15485917523791215	-0.12975329514676195	-0.0338646657355627	0.12693736535275457	0.02585792559838508	0.0014418917619917332	0.04769551769568733	1.0	0.27456446387071604	0.16426822579459546
LldR	-0.03064161356169883	-0.11920204013548127	-0.13314598164556604	-0.127299251912627	-0.0418487879627483	-0.19597853560341758	-0.22283730371894986	-0.04260648794748121	-0.0564034130426178	-0.028583383752424356	-0.11923596700046932	0.02767866735274327	0.023528280869206282	-0.10586878219518125	-0.00027706939740233306	-0.09386998094441083	-0.048849031105280716	0.14131104715268786	-0.011303300518515587	0.14712385002063885	-0.05830331748194808	0.06374292483503062	-0.08483412590259597	-0.051054277329503364	-0.17308921069148606	-0.034520585125331495	-0.1679888719882839	0.08150929313376798	-0.11194169102804055	-0.023550898779198307	-0.08084206478900317	-0.166405618288842	-0.024138964438991016	0.05933243238658532	0.09443542869421151	0.008713549824428474	-0.026762641998066168	0.1519867006689247	0.0693860933780414	0.060022278641342144	-0.005761912570468926	0.08098908120395135	0.07891954243968086	0.04053694918321073	0.10761036126456734	0.13047706826650685	0.08413297069284313	0.0843591497927634	0.17358680471131066	0.0945937540641557	0.12300184901414185	0.14146937252263206	-0.14818689179026412	-0.06359590842008245	0.27639651458007025	0.11462191336209578	0.04003935516338613	0.03038150759679052	0.03833170295898807	0.00709636925999853	0.20303532352093004	-0.01773809591124732	-0.008442134904524147	0.04165653572781607	-0.13075979214140718	0.049131754980181054	-0.011529479618435859	0.011529479618435859	-0.1571662020570989	-0.001668070861912005	-0.021549213744903904	0.07922488422457323	0.10558605832028091	-0.04344335061718622	0.06461371436972367	0.15297057975357786	0.09440150182922347	0.12988900260671413	0.09141593771027588	0.09899293755760499	-0.08248186326342515	-0.01593997206688116	0.040763128283131	0.15725667369706703	0.016550655636665895	0.27456446387071604	1.0	0.23026728715133077
NikR	-0.026400755438193733	0.12611181163804558	-0.13322514433053814	0.07111636349243149	-0.21658345160615433	-0.20852016669399664	-0.27493765938558445	-0.10186541212659245	-0.17010364657253846	-0.05891400105173281	-0.008408208039536107	-0.004212585736015064	-0.001668070861912005	-0.3104025422530831	-0.08686973780187841	-0.047163996810874693	-0.05489932202814799	0.15836495128667635	-0.07411323656637508	-0.07711010964031868	-0.009527794584141453	-0.01943443916064936	-0.07380789478148271	-0.06521308898451239	0.01937789438566929	0.07168181124223216	-0.12666595043285026	-0.038750134293840575	-0.011167593058563423	0.01465075119733561	0.07021164709275039	-0.16714070036358292	-0.22647878722766623	-0.15312890512352206	0.05022872361479438	-0.07010986649778628	0.12455117584859571	0.121463831134684	0.07396622015142691	0.061209718915923576	0.06783676654358754	0.11105959253835149	0.23345641246020662	0.0728805604718096	0.1590661064964292	0.1585572035216086	0.16309209447501002	0.041735698412788166	0.20310317725090613	0.12530887583332861	0.11385290442236685	0.2011693459465878	0.016426257131709743	-0.07100327394247134	0.2513471792639001	0.0596490831264737	0.13334954283549427	0.11312913130262198	0.026559080808137923	-0.006316051365273592	0.1488428111800329	0.1537622066032988	0.07810529767996788	-0.09400568840436299	-0.0304493613267666	0.056324250357645704	-0.09557763314880889	-0.11882884462061283	0.05201553850416452	-0.13250137121079328	0.009290306529225167	-0.07830885886989612	0.040559567093202756	-0.09016064370571837	0.27758395485465165	0.17674200315519845	-0.03600205822980927	0.09444673764920752	-0.0826967334083494	0.14930647833486946	0.015453687002052576	0.044427229701839405	0.0704604441026627	0.041735698412788166	-0.09386998094441083	0.16426822579459546	0.23026728715133077	1.0
