	LldR	NrdR	CcpA	NiaR	Rex	MetR	KdgR	SahR_SamR	FUR	NagC	IscR	RbkR	ArgR	MntR	NrtR	ThiR	Zur	NsrR	Phr	BirA	PhrR	ModE	NadQ	XylR	AraR	CzrA	HutC	PhnF	AgaR	GulR	NagR	GguR	Irr	SiaR	PurR	HrcA	LiuR	CsoR	FabR	MerR	BioQ	FadP	FruR	GntR	NnrR	NtrC	AcnR	CueR	ZntR	PdxR	NifA	NmlR	PaaR	FixJ	RbsR	PhnR	NorR	PhsR	FnrN_FixK	HcpR	GlcC	DasR	FadR	QorR	PrpR	NagQ	NarP	LiuQ	SdaR	LexA	SoxR	HisR	HypR	PsrA	TyrR	HexR	TrpR	NikR	CadR-PbrR	ExuR_UxuR	TtrR	CblR	PdhR	MetJ	AmtR	VanR	LtbR	RutR
TyrR	-0.07323370135594644	-0.03511607405230679	0.13884807522774023	0.09546198732211074	0.1930439528147433	0.05747029931572982	0.09527307837622266	0.10509634356240292	0.10152806347340582	0.04670248940010915	0.17050081860543218	0.16827589102052812	0.20855547626044246	0.16097141177952226	0.19854330212837412	0.10167499265354099	0.12541455018680997	0.18926577389698165	0.17669283405398598	0.2813483900759834	0.2043784895680282	0.3073968347256622	0.09573485579950464	0.1064606859493724	0.10045757944670669	0.20066328029889594	0.1460476050543638	-0.1017169724192939	-0.05396498887536207	0.12031400864783175	-0.15967003904118215	-0.12816422484362539	-0.05553923009109609	0.08091599848872844	0.08765375089207002	0.06546744469165862	0.07115570295117753	0.06515259644851182	0.1709416061458377	-0.212606523655598	-0.06223500272868478	-0.183913353763486	-0.29352252214432645	-0.10052054909533605	-0.06601318164644641	0.021913437723017504	-0.2893665253347886	-0.1431510012174132	-0.0792577977414886	-0.05929641912598128	-0.28959741404642964	-0.04506527853574577	-0.0913269803954494	-0.1389110448763696	-0.2034339448385878	-0.018009319507997144	0.1028924058603753	0.026573191721590193	0.08421141010033165	-0.017610511733344526	-0.09766592502413836	-0.2949288442970488	-0.12537257042105704	-0.06779732169094496	0.10308131480626338	0.1350698963099786	0.22230384954451954	-0.06660089836698711	0.2013979261995718	0.170353889425297	-0.036627345619411444	0.09453843247554679	0.19774568657906888	0.1764199655765921	1.0	0.14317199110028966	0.3228663784056085	0.003484320557491289	-0.08265815876747408	-0.05583308845136644	0.09128500062969648	0.09978590319466017	-0.02585953570379077	-0.18916082448259938	0.12153142185466605	-0.03975483816800302	0.028693169892112003	0.026992989379119266
HexR	0.2160488644473364	0.2940892489819907	0.10969312791234626	-0.01763150161622098	0.32551110364804164	0.015805381805969524	0.04164392762688384	0.004449855169808153	0.036333487259141095	0.05587506821711935	0.1556189916460266	0.10251458796859914	0.2007682297132782	0.15771797993367198	0.16991310188489148	0.12524663112379833	0.24327274253809664	0.15935519079803534	0.23947357373745853	0.16191595650896268	0.23846605935938878	0.20528105453171572	0.07768355652575458	0.026531211955837287	0.07908987867847697	0.22478065572394107	0.2396205029175937	0.008144074556063977	-0.1114772679568448	-0.07249905545527056	0.06070274127870366	0.0020150287561395406	0.010327022375215147	-0.07558456823810923	-0.0025817555938037868	0.0753746694093447	0.14210150707359054	0.061185508584862096	0.22673271483145124	-0.14718105872969228	-0.369862726165988	-0.25613954074136264	-0.2757231014650938	-0.05400696864111498	-0.0908232232064145	-0.04510725830149868	-0.08744385206330549	-0.13198438352713993	0.058288904747911506	-0.09334200915158894	-0.2174341967171823	0.024810041559968094	-0.12363041014231141	-0.056084967045883886	-0.14413752571260652	0.11752235422526343	0.06359934511565425	0.1998656647495907	-0.20062130053314303	-0.19965576592082615	-0.07961462575038832	-0.3663364258427438	-0.2975945594223584	-0.08169262415515721	0.18995844003190462	0.21449561311447882	0.2687334704672348	0.15807480794257167	-0.036585365853658534	0.24537173082574198	0.14172368918181436	0.3639015994290752	0.15836866630284202	0.16197892615759205	0.14317199110028966	1.0	0.3485789849292641	0.14674027118928676	0.07344360018471097	-0.11674572855883464	-0.1626296125267621	-0.1332227866168507	0.05807900591914697	-0.12940262793333612	-0.05885563158557575	-0.13618236010243062	-0.3344737836362873	-0.19188950925653836
TrpR	0.009508416943033457	0.041476008563872215	-0.02063305486755384	0.12159439150329542	0.2624365056042987	0.02821040258595357	0.0002098988287645355	0.08416943033457873	0.042378573527559714	0.09036144578313253	0.09634356240292179	0.10249359808572268	0.2111582217371227	0.16882162797531589	0.17341841232525923	0.12747155870870241	0.1582007472398304	0.2557197430838336	0.20991981864741194	0.28483271063347465	0.22261869778766635	0.25135384744553124	0.1141010033164015	-0.04525418748163385	0.15077032870156584	0.15952310986104698	0.40468494185802445	-0.03635447714201755	-0.0600100751437807	-0.0031904621972209395	-0.04878048780487805	-0.038180596952269004	-0.06777633180806851	0.0636203349985307	-0.012845808320389573	0.19233029679694388	0.12100667478275472	0.23850803912514168	0.2211913857520675	-0.18746064396960666	-0.12132152302590152	-0.16638680156164729	-0.2127534528357332	-0.04281936106796524	0.019247722597707906	0.019016833886066915	-0.2612610721632173	-0.04739515553503212	0.008794760925234037	-0.1602787456445993	-0.3491667016498048	-0.12696780151966752	-0.07610931531002058	-0.05199193988497544	-0.10656563536375467	-0.01886990470593174	0.09497922001595231	0.30080601150245584	-0.21443264346584945	-0.17585323873892783	-0.17734352042315604	-0.423638806095462	-0.22081356786029133	0.11447882120817766	0.14873431006254986	0.36039628898870746	0.25777675160572605	-0.20740103270223753	0.1596070693925528	0.1510641870618362	0.045044288652869316	0.19111288359010956	0.019919398849754417	0.21711934847403552	0.3228663784056085	0.3485789849292641	1.0	0.05041769866924142	0.1748667142437345	-0.0168548759497922	-0.151609924016624	-0.24104781495319255	-0.048570588976113514	-0.1280592754292431	0.0792158179757357	-0.19619243524621133	-0.0919986566474959	-0.05463666512740859
NikR	0.16447672221989001	0.09863145963645523	0.05129927375005248	0.04269342177070652	0.17220099911842493	-0.048927416985013225	-0.06637000965534612	0.05186600058771672	-0.0872129633516645	-0.0251248898031149	-0.06838503841148566	-0.0570714915410772	0.04151798832962512	0.02873514965786491	-0.016770916418286385	0.07237311615801184	0.03295411611603207	0.06895176524914991	0.03820158683514546	0.09275429243104824	-0.040426514420049534	-0.03643843667352336	0.020297216741530583	0.04836069014734898	0.08362369337979095	0.10425674824734478	0.046576550102850424	0.04155996809537803	-0.06496368750262374	-0.17501364342386969	-0.020549095336048026	-0.09865244951933168	-0.2222828596616431	-0.13290793837370388	0.1188866966122329	0.036879224213928884	0.16802401242601067	0.0357877503043533	0.12904579992443643	-0.17910667058477814	-0.1525964485118173	-0.11011292556987531	-0.08223836110994501	-0.013475504806683178	0.03526300323244196	0.015154695436799462	-0.02264808362369338	-0.0251248898031149	0.015301624616934637	-0.07424121573401621	0.03446538768313673	0.07298182276142899	-0.11284161034381428	-0.0629906385122371	0.029952562864699214	-0.21812686285210528	0.0313588850174216	0.027769615045548045	-0.07319172159019352	-0.25276016959825365	0.03862138449267453	-0.03641744679064691	0.022333235380546577	0.034633306746148354	-0.044372612400822804	0.043491037320011756	0.13548969396750765	-0.08366567314554385	0.019562570840854707	0.08301498677637378	0.14688720036942193	0.181646446412829	0.05459468536165568	0.19470215356198312	0.003484320557491289	0.14674027118928676	0.05041769866924142	1.0	0.029721674153058226	-0.09036144578313253	-0.004617774232819781	0.14730699802695102	0.07268796440115864	0.0009865244951933168	-0.04836069014734898	-0.2158599555014483	-0.07165946014021242	-0.25888921539817805
CadR-PbrR	0.08209143192980983	0.03784475882624575	-0.15484236597959783	-0.06108055917047983	0.06951849208681415	0.015112715671046556	-0.07314974182444062	0.015154695436799462	0.0034213509088619285	-0.0004407875404055245	0.02967969438730532	0.024977960622979724	0.05001889089458881	0.005772217791024726	0.00031484824314680326	0.014084211410100331	0.051824020821963815	0.05639981528903069	0.1418496284790731	-0.027475756685277696	-0.12279081482725326	0.12600226690735067	0.1298224255908652	0.023550648587380884	0.14967885479199025	0.07533268964359179	0.21758112589731748	0.1070064229041602	0.022270265731917215	-0.08505100541538978	-0.0564417950547836	0.16342722807606733	0.04418370345493472	0.16149615885143362	-0.15456949750220395	0.082469249821586	-0.041161160320725414	0.0591494899458461	0.0845892279921078	0.027937534108559675	-0.035032114520800975	-0.03156878384618614	0.10654464548087822	0.11034381428151631	0.017127744427186096	-0.03645942655639982	0.07923680785861215	0.09774988455564418	-0.01223710171697242	0.005268460601989841	-0.10457159649049158	-0.12436505604298728	-0.08332983501952058	-0.21896645816716342	-0.00875278115948113	0.049829981948700725	0.11995718063893203	-0.026951009613366356	-0.09577683556525754	0.044666470761093154	-0.18000923554846565	-0.006317954745812518	-0.11664077914445238	-0.009319507997145376	-0.06452289996221822	0.14101003316401495	-0.01236304101423114	-0.23340749758616347	0.06941354267243188	-0.07854414172368918	0.02390747659628059	0.13324377649972713	0.1486713404139205	-0.1235884303765585	-0.08265815876747408	0.07344360018471097	0.1748667142437345	0.029721674153058226	1.0	-0.013685403635447714	-0.12369337979094076	-0.14241635531673733	-0.151148146593342	-0.17218000923554846	0.07102976365391882	0.014315100121741321	0.07287687334704672	-0.06737752403341589
ExuR_UxuR	0.0	0.11764829352252214	0.20882834473783637	0.16693253851643508	0.14560681751395826	-0.01922673271483145	0.0549934931363083	0.13259309013055706	0.112967549641073	0.056987532009571386	0.05570714915410772	0.07088283447378364	0.06634901977246967	0.06431300113345367	0.13116577809495822	0.033415893539314054	0.05556021997397254	0.12908777969018934	0.13603543092229545	0.1458586961084757	-0.048864447336383864	0.1324881407161748	0.24507787246547164	0.024747071911338736	-0.029826623567440494	0.056084967045883886	-0.05747029931572982	0.12207715880945384	0.038243566600898365	0.007892195961546535	-0.017421602787456445	-0.09411863481801772	-0.08461021787498425	0.006926661349229671	-0.0643969606649595	0.024935980857226817	-0.09602871415977499	-0.0031484824314680325	-0.026447252424331474	-0.12772343730321986	-0.19514294110238864	-0.17730154065740314	-0.004869652827337223	-0.027097938793501534	-0.011523445699173	0.036270517610511734	-0.1406322152722388	0.0034213509088619285	-0.004072037278031989	0.1193904538012678	-0.012048192771084338	-0.17142437345199613	-0.01372738340120062	-0.23048990386633642	-0.12996935477100038	-0.0706729356450191	0.02648923219008438	-0.027223878090760253	0.09029847613450318	0.04292431048234751	-0.008857730573863397	0.0005877167205406994	-0.12203517904370094	0.12392426850258176	0.14793669451324462	0.1670584778136938	0.2294194198396373	0.05453171571302632	0.12522564124092186	0.12121657361151925	-0.05885563158557575	0.05715545107258301	0.048822467570630954	0.23065782292934806	-0.05583308845136644	-0.11674572855883464	-0.0168548759497922	-0.09036144578313253	-0.013685403635447714	1.0	-0.007178539943747114	-0.041769866924142564	-0.09061332437764998	-0.24081692624155157	-0.0656563536375467	0.04680743881449142	0.021136812056588725	-0.04363796650014693
TtrR	-0.05386003946097981	-0.1315016162209815	-0.020087317912766047	0.11460476050543637	0.0007136560177994207	0.14957390537760798	0.1919104991394148	0.10188489148230553	0.11099450065068638	0.07814533394903657	0.08591159061332437	0.12004114017043785	0.05509844255069057	0.09382477645774737	0.06383023382729525	0.057218420721212374	-0.002812644305444776	0.06578229293480542	0.011187607573149742	-0.07205826791486504	0.015007766256664288	0.07134461189706562	0.016686956886780572	-0.0009235548465639561	0.04913731581377776	-0.008773771042357584	0.09399269552075899	-0.04269342177070652	0.21615381386171864	0.19531086016540028	0.06063977163007431	0.3195079971453759	0.232043155199194	0.13017925359976493	-0.06725158473615717	-0.07558456823810923	-0.17341841232525923	0.021199781705218086	-0.36364972083455777	0.03251332857562655	-0.08876621468452206	-0.1070064229041602	-0.07873305066957727	-0.3625582469249822	-0.17616808698207465	-0.23046891398345998	-0.11246379245203812	0.06884681583476764	-0.08045422106544646	-0.1383233281558289	0.0709877838881659	0.039251080978968136	0.02642626254145502	-0.2606943453255531	-0.191826539607909	0.01828218798539104	-0.038894252970068426	-0.06168926577389698	-0.04735317576927921	0.05100541538978212	0.0037152092691322782	0.09682632970908023	-0.12388228873682886	-0.06731455438478653	-0.10446664707610931	0.030918097477016078	0.07403131690525167	-0.006758742286218043	0.003211452080097393	-0.12646404433063263	-0.15475840644809202	-0.10043658956383024	-0.28164224843625374	-0.16449771210276648	0.09128500062969648	-0.1626296125267621	-0.151609924016624	-0.004617774232819781	-0.12369337979094076	-0.007178539943747114	1.0	0.11263171151504975	0.021094832290835818	-0.07323370135594644	-0.19165862054489735	0.11670374879308174	0.022144326434658496	0.12518366147516896
CblR	-0.043134209311112046	-0.10490743461651483	0.2129213718987448	0.09111708156668485	0.03284916670164981	0.26220561689265776	0.2066873766844381	0.21627975315897738	0.19440829520171277	0.19482809285924185	0.13479702783258468	0.2382351706477478	0.07575248730112086	0.16390999538222575	0.12858402250115444	0.1847739389614206	0.1487972797111792	0.06422904160194787	0.1099869862726166	0.132173292473028	-0.004722723647202049	0.030561269468116367	0.15517820410562108	0.12912975945594224	0.037341001637210866	0.04519121783300449	-0.27232274043910837	0.11863481801771546	0.23852902900801815	0.13097686914907014	0.04735317576927921	0.026888039964736998	0.08536585365853659	0.105285252508291	0.08924898199068049	-0.08563872213593048	-0.12222408798958902	-0.0913689601612023	-0.11991520087317913	-0.17247386759581881	-0.013286595860795097	-0.06559338398891734	-0.17285168548759497	-0.2066034171529323	-0.2752403341589354	-0.18573947357373746	-0.23989337139498762	-0.17106754544309644	-0.09747701607825028	0.021724528777129423	-0.1678351034801226	0.005415389782125015	-0.10604088829184333	-0.07778850594013685	-0.12965450652785357	-0.21896645816716342	-0.31606565635363754	-0.19413542672431888	0.0001679190630116284	-0.009865244951933168	-0.0774526678141136	-0.040216615591285	-0.05050165820074724	-0.04915830569665421	-0.11972629192729105	-0.29108769573065785	0.005037571890348852	0.13679106670584779	0.04426766298644053	-0.02707694891062508	-0.1189286763779858	0.04705931740900886	0.07096679400528945	0.27937534108559675	0.09978590319466017	-0.1332227866168507	-0.24104781495319255	0.14730699802695102	-0.14241635531673733	-0.041769866924142564	0.11263171151504975	1.0	0.2501154443558205	-0.19518492086814154	-0.0021619579362747157	0.04430964275219344	0.10984005709248143	-0.0027286847739389614
PdhR	0.3670081020947903	0.09609168380840435	0.10648167583224885	0.10396288988707443	0.1578439192309307	0.19581461735443517	0.31058729692288317	0.21636371269048318	0.2195751647705806	0.23431006254985098	0.17574828932454556	0.216216783510348	0.1946181940304773	0.2657948868645313	0.1995927962721968	0.1993199277948029	0.19440829520171277	0.19915200873179129	0.10446664707610931	0.1357415725620251	0.15719323286176062	0.21579698585281895	0.19239326644557322	0.17331346291087696	0.23069980269510096	0.21031862642206456	-0.023634608118886697	0.14218546660509634	0.19260316527433777	0.12709374081692623	0.20681331598169683	0.1469921497838042	0.32677049662062885	0.20404265144200495	-0.18259099114226943	-0.17476176482935224	-0.22301750556231897	-0.17230594853280717	-0.24589647789765334	-0.3222786616850678	-0.20062130053314303	-0.16158011838293942	-0.1623987238151211	-0.34358339280466815	-0.12167835103480122	-0.22547332185886404	-0.24738675958188153	-0.10984005709248143	-0.10161202300491164	-0.24335670206960244	-0.136014441039419	-0.2172662776541707	-0.3476344401998237	-0.09926115612274883	-0.07850216195793627	-0.43467948448847654	-0.08465219764073717	-0.12184627009781285	-0.11200201502875613	-0.3079845514462029	0.10709038243566602	-0.023613618236010242	0.10010075143780697	-0.21084337349397592	-0.08979471894546828	-0.056315855757524874	-0.03587170983585911	-0.08242727005583309	-0.10066747827547122	-0.14417950547835942	-0.2303639645690777	0.04678644893161496	-0.21657361151924773	-0.08958482011670375	-0.02585953570379077	0.05807900591914697	-0.048570588976113514	0.07268796440115864	-0.151148146593342	-0.09061332437764998	0.021094832290835818	0.2501154443558205	1.0	-0.040237605474161456	0.03142185466605096	0.01288778808614248	0.05394399899248562	-0.004407875404055245
MetJ	0.010159103312203517	-0.0020779984047689013	-0.10318626422064565	-0.1788967717560136	-0.2668653708912304	-0.14982578397212543	-0.21823181226648755	-0.15119012635909493	-0.225935099282146	-0.2477645774736577	-0.23135048906427103	-0.21361403803366777	-0.19778766634482178	-0.2630242223248394	-0.3037026153394064	-0.21306830107887997	-0.26239452583854583	-0.23242097309097015	-0.3121615381386172	-0.282208975273918	-0.06987532009571387	-0.12658998362789137	-0.04945216405692456	-0.16092943201376936	-0.10224171949120524	-0.17245287771294235	-0.0467234792829856	-0.023823517064774778	-0.06129045799924437	-0.052453717308257417	0.004911632593090131	-0.03555686159271231	-0.08301498677637378	-0.004869652827337223	-0.05346123168632719	-0.09978590319466017	0.06278073968347257	0.024453213551068383	-0.01483984719365266	0.1866630284203014	0.2341631333697158	0.2370597372066664	0.1272406699970614	0.20183871373997733	0.16613492296712984	0.08095797825448134	0.17278871583896563	0.0697703706813316	-0.009025649636875027	0.04160194786113094	0.1401704378489568	-0.011880273708072708	0.14520800973930564	0.2994416691154863	0.24826833466269257	-0.03266025775576172	0.17186516099240165	0.1760421476848159	0.04231560387893035	-0.004890642710213677	-0.0007976155493052349	0.25244532135510683	0.22566223080475212	-0.03200957138659166	0.002875613954074136	-0.0511523445699173	-0.20811468872003694	0.05556021997397254	-0.17016498047940892	-0.23519163763066203	-0.137819570966794	-0.25727299441669116	-0.15391881113303388	-0.2881071323622014	-0.18916082448259938	-0.12940262793333612	-0.1280592754292431	0.0009865244951933168	-0.17218000923554846	-0.24081692624155157	-0.07323370135594644	-0.19518492086814154	-0.040237605474161456	1.0	-0.09827463162755552	-0.004051047395155535	0.21214474623231602	0.008479912682087233
AmtR	-0.12709374081692623	-0.07997145375928802	-0.13183745434700475	-0.13206834305864573	-0.006485873808824147	-0.08461021787498425	-0.22583014986776373	-0.09086520297216742	-0.11873976743209773	-0.1680030225431342	-0.051488182695940556	-0.0981067125645439	-0.14495613114478823	-0.166743629570547	-0.15349901347550482	-0.14363376852357163	-0.1270727509340498	-0.13838629780445824	-0.183451576340204	-0.20435749968515177	-0.19871122119138576	-0.006989630997859032	-0.13297090802233325	-0.04626170185970362	-0.0907812434406616	-0.02974266403593468	0.02495697074010327	-0.1431929809831661	-0.10270349691448721	-0.04445657193232862	-0.11034381428151631	-0.031736702909197764	-0.0071575500608706604	-0.15400277066453968	-0.09730909701523865	0.0706309558792662	0.10826581587674741	-0.012845808320389573	-0.003400361025985475	0.01981444943537215	0.22784517862390327	0.174425926703329	0.1720750598211662	0.251710675454431	0.11166617690273288	0.1758742286218043	0.044036774274799545	0.1507913185844423	-0.0352000335838126	0.2183997313294992	-0.06634901977246967	-0.03927207086184459	0.025565677343520422	-0.09361487762898284	0.10654464548087822	0.08051719071407581	0.0854498131900424	0.07165946014021242	0.03381470131396667	0.09197766676461945	0.19247722597707906	0.05138323328155829	0.11489861886570672	-0.04705931740900886	-0.17434196717182318	0.0025817555938037868	-0.07006422904160195	0.01099869862726166	0.004051047395155535	0.041790856807019015	-0.018072289156626505	-0.05486755383904958	0.05136224339868183	-0.07092481423953655	0.12153142185466605	-0.05885563158557575	0.0792158179757357	-0.04836069014734898	0.07102976365391882	-0.0656563536375467	-0.19165862054489735	-0.0021619579362747157	0.03142185466605096	-0.09827463162755552	1.0	0.19176356995927962	-0.07487091222030981	0.11315645858696108
VanR	0.06171025565677343	0.04636665127408589	0.015406574031316905	-0.13370555392300912	-0.08719197346878804	-0.0549934931363083	-0.0031484824314680325	-0.0010075143780697703	-0.018135258805255867	-0.0422946139960539	0.027181898325007347	0.02258511397506402	-0.0757314974182444	-0.1197472818101675	-0.06013601444103942	-0.045736954787792286	-0.018366147516896855	-0.01490281684228202	-0.017064774778556734	-0.10755215985894799	-0.026930019730489904	0.058330884513664416	0.07514378069770371	-0.060576801981444946	0.06676881742999874	0.10121321523025902	-0.017106754544309644	-0.07134461189706562	0.09749800596112673	0.17484572436085807	0.1040678393014567	0.06225599261156123	0.11955837286427942	0.15303723605222283	-0.20020150287561395	-0.1779942067923261	-0.0866252466311238	-0.05033373913773561	-0.02210234666890559	-0.0413920490323664	0.03960790898786785	-0.03797069812350447	0.15045548045841906	0.05610595692876034	-0.05854078334242895	-0.090151546954368	0.058288904747911506	0.0029595734855799504	-0.09319507997145376	0.17471978506359934	-0.04802485202132572	-0.07027412787036648	-0.17627303639645692	-0.11342932706435498	-0.11865580790059191	-0.03362579236807858	0.037634859997481215	0.04884345745350741	0.005751227908148272	-0.09844255069056715	-0.006045086268418622	0.21831577179799336	0.21951219512195122	-0.07879602031820662	-0.07075689517652492	-0.0633474665211368	-0.06792326098820368	-0.013034717266277654	-0.172159019352672	-0.1384072876873347	-0.19539481969690609	-0.34778136937995885	0.0828260778304857	-0.229776247848537	-0.03975483816800302	-0.13618236010243062	-0.19619243524621133	-0.2158599555014483	0.014315100121741321	0.04680743881449142	0.11670374879308174	0.04430964275219344	0.01288778808614248	-0.004051047395155535	0.19176356995927962	1.0	0.13616137021955418	0.08068510977708744
LtbR	-0.10952520884933462	-0.1723479282985601	0.06525754586289409	-0.15100121741320682	-0.21428571428571427	-0.040888291843331516	-0.07445111456278074	-0.04206372528441291	-0.06786029133957433	-0.13236220141891608	-0.014629948364888123	-0.043386087905629485	-0.14841946181940305	-0.18353553587170984	-0.1642038537424961	-0.1437806977037068	-0.1496578649091138	-0.09409764493514126	-0.13779858108391754	-0.14203853742496117	-0.027874564459930314	0.14653037236052222	0.19419839637294825	-0.04871751815624869	0.010201083077956426	-0.07468200327442173	-0.1939884975441837	-0.028840099072247178	0.0529154947315394	-0.06343142605264263	0.13485999748121405	0.04487636958985769	0.012279081482725326	-0.02170353889425297	0.010620880735485496	-0.1137861550732547	-0.008123084673187524	-0.18506779732169096	-0.13496494689559632	-0.032093530918097475	0.10725830149867764	0.10900046177742329	0.10440367742747995	0.03171571302632131	0.005667268376642458	0.07459804374291591	-0.06786029133957433	0.04561101549053356	0.008332983501952058	0.08696108475714706	0.02583854582091432	-0.12325259225053524	-0.11529742664035934	0.019604550606607617	0.08620544897359472	-0.20717014399059652	0.20089416901053692	-0.0071575500608706604	0.13118676797783468	0.2016288149112128	-0.07401032702237521	0.2762688384198816	0.30137273834012007	0.14268922379413124	-0.07583644683262668	-0.12633810503337392	-0.14516602997355274	-0.13057806137441752	-0.10711137231854247	-0.2811175013643424	-0.16193694639183914	-0.11290457999244365	-0.27083245875488016	-0.16225179463498593	0.028693169892112003	-0.3344737836362873	-0.0919986566474959	-0.07165946014021242	0.07287687334704672	0.021136812056588725	0.022144326434658496	0.10984005709248143	0.05394399899248562	0.21214474623231602	-0.07487091222030981	0.13616137021955418	1.0	0.16754124511985224
RutR	-0.1448301918475295	0.035997649133117836	-0.040531463834431805	-0.20744301246799043	-0.09867343940220813	-0.041769866924142564	-0.029616724738675958	-0.09063431426052643	-0.030540279585239916	-0.05104739515553503	-0.05736534990134755	0.013118676797783469	-0.08872423491876916	-0.04477142017547542	-0.09770790478989128	-0.09332101926871247	-0.0987783888165904	-0.11479366945132446	-0.10744721044456572	-0.1288359010956719	-0.0703161076361194	0.08020234247092901	-0.07016917845598422	-0.14147181058729694	-0.12050291759371982	-0.06288568909785483	-0.13357961462575038	-0.159292221149406	0.0304563200537341	0.16464464128290165	0.017652491499097436	0.07634020402166156	0.10885353259728811	0.02046513580454221	-0.0526426262541455	0.009172578817010201	-0.004051047395155535	-0.16812896184039294	-0.21749716636581168	0.1578439192309307	0.15931321103228244	0.11447882120817766	0.0482137609672138	-0.04844464967885479	-0.016665967003904117	-0.04766802401242601	0.05033373913773561	0.08937492128793921	-0.1560807690693086	0.07936274715587087	-0.01630913899500441	0.02967969438730532	0.03685823433105243	0.07520675034633306	-0.02390747659628059	0.05870870240544058	0.019793459552495698	0.10788799798497124	0.031484824314680325	0.20215356198312415	0.023928466479157046	0.2106124847823349	0.1618529868603333	-0.2666974518282188	0.08981570882834473	-0.04038453465429663	-0.12285378447588262	0.027937534108559675	-0.271797993367197	-0.16657571050753536	-0.1652113681205659	-0.09332101926871247	-0.25429243104823473	-0.09737206666386801	0.026992989379119266	-0.19188950925653836	-0.05463666512740859	-0.25888921539817805	-0.06737752403341589	-0.04363796650014693	0.12518366147516896	-0.0027286847739389614	-0.004407875404055245	0.008479912682087233	0.11315645858696108	0.08068510977708744	0.16754124511985224	1.0
