	ModE	NadQ	AraR	NiaR	CcpA	Rex	PsrA	HisR	PhrR	KdgR	MetR	RbkR	SahR_SamR	Zur	ArgR	FUR	NagC	NrtR	MntR	ThiR	IscR	NsrR	Phr	BirA	CzrA	XylR	AgaR	GulR	HutC	PhnF	Irr	NagR	SiaR	HexR	NrdR	LexA	SoxR	CblR	LiuQ	PrpR	ExuR_UxuR	NarP	HypR	SdaR	TrpR	TyrR	FixJ	MetJ	NmlR	PaaR	LiuR	RbsR	BioQ	GntR	FadR	NtrC	AcnR	FadP	FruR	NnrR	NifA	MerR	CueR	DasR	FabR	GlcC	HrcA	NorR	PhsR	RutR	AmtR	VanR	PhnR	FnrN_FixK	HcpR	PdxR	LtbR	PurR	CsoR	ZntR	NikR	QorR	LldR	PdhR	GguR	TtrR	CadR-PbrR	NagQ
HcpR	-0.12337387625594923	-0.17054468535166578	-0.05631940772078266	-0.16763617133791645	0.028662083553675305	-0.3325753569539926	-0.23194077207826547	0.0765732416710735	-0.024325753569539928	-0.01660497091485986	0.017080909571655208	-0.04918032786885246	-0.17435219460602855	-0.11300898995240613	-0.19846641988365943	-0.10158646218931783	-0.1790058170280275	-0.14664198836594394	-0.17250132205182442	-0.19857218402961396	-0.06975145425700688	-0.24838709677419354	-0.29090428344791114	-0.36292966684294026	-0.3337916446324696	-0.15134849286092014	-0.04167107350608144	0.0192490745637229	-0.20290851401374935	-0.1550502379693284	-0.01782125859333686	0.0010047593865679535	-0.21618191433104178	-0.24484399788471709	-0.13548387096774195	-0.052776308831306185	-0.05838180856689582	-0.054891591750396616	-0.10132205182443152	-0.09370703331570597	-0.04695928080380751	-0.15605499735589634	-0.14034902168164992	0.00745637228979376	-0.3077736647276573	0.047223691168693814	0.07001586462189317	0.035166578529878374	0.13839238498149128	0.08646218931782126	-0.12527763088313063	0.24108937070333156	0.0508725542041248	0.02009518773135907	-0.07472236911686939	0.1378106821787414	0.030777366472765733	0.10142781597038604	0.07498677948175568	0.06176626123744051	0.22147012162876784	0.37366472765732417	0.07852987837123215	0.29317821258593335	-0.1628239026969857	-0.02141723955579059	-0.14632469592808037	0.025912215758857746	-0.12845055526176627	0.2857747223691169	0.05822316234796404	-0.07303014278159704	0.17223691168693814	0.40301427815970386	1.0	0.28180856689582234	0.2838709677419355	0.17652035959809625	0.006504494976203068	-0.34595452141723954	-0.22263352723426758	0.08365943945002643	-0.09185616076150185	-0.2897937599153887	0.08461131676361713	0.21766261237440507	0.03246959280803807	-0.14140666314119513
PdxR	-0.20158646218931783	0.00031729243786356425	0.04389212057112639	-0.09307244843997885	0.05721840296139609	-0.11084082496033845	-0.17340031729243785	-0.20158646218931783	-0.2081967213114754	-0.343204653622422	-0.27763088313061873	-0.26953992596509785	-0.3670544685351666	-0.285193019566367	-0.41570597567424644	-0.28662083553675305	-0.3799576943416182	-0.34627181385510314	-0.39820200951877316	-0.3683765203595981	-0.2398202009518773	-0.4346377578001058	-0.33326282390269696	-0.2554204124801692	-0.2241142252776309	-0.21840296139608673	-0.3881544156530936	-0.15742993125330512	-0.21824431517715495	-0.3237440507667901	-0.13775780010576413	-0.00671602326811211	-0.18688524590163935	-0.12390269698572184	-0.1380750925436277	0.021787414066631414	-0.02919090428344791	0.06171337916446325	-0.00967741935483871	-0.05965097831835008	0.12913802221047066	0.12337387625594923	-0.05774722369116869	-0.05605499735589635	-0.22321523003701746	-0.16488630354309888	0.2798519301956637	0.09418297197250132	0.3254362771020624	-0.03934426229508197	0.24933897408778424	0.14505552617662612	0.046800634584875725	0.4835536753040719	0.31464833421470123	0.3585404547858276	0.2943416181914331	0.17773664727657323	0.271390798519302	0.22971972501322052	0.04452670544685352	0.15224748810153357	0.3001586462189318	0.12982548915917505	0.13479640401903756	0.08630354309888948	0.0796932839767319	0.10518244315177155	0.053199365415124274	0.1006874669487044	0.11369645690111052	0.3853516657852988	0.14230565838180856	0.12977260708619778	0.28180856689582234	1.0	0.2202009518773136	-0.03886832363828662	0.17059756742464305	0.007509254362771021	-0.1394500264410365	0.0725542041248017	0.06631411951348493	-0.048228450555261766	-0.34230565838180854	-0.14680063458487572	0.059333685880486514	0.0375462718138551
LtbR	0.03246959280803807	0.19365415124272872	-0.12379693283976732	-0.19767318878900053	0.04389212057112639	-0.18408249603384452	-0.1854574299312533	-0.05124272871496563	-0.08900052882072977	-0.28186144896879956	-0.20364886303543098	-0.22897937599153886	-0.23601269169751454	-0.28355367530407194	-0.2759386567953464	-0.24902168164992067	-0.37218402961396085	-0.3370174510840825	-0.327181385510312	-0.30153358011634057	-0.12792173453199365	-0.295134849286092	-0.2723955579058699	-0.19344262295081968	-0.22004230565838181	-0.13966155473294553	-0.14680063458487572	-0.2702273929138022	-0.3101533580116341	-0.1974616604970915	-0.14352194606028557	0.023585404547858277	-0.1750925436277102	-0.3008989952406134	-0.23717609730301428	-0.19344262295081968	-0.024272871496562664	0.09090428344791116	-0.13019566367001587	-0.03622421998942359	0.060232681121099946	-0.0010047593865679535	-0.1814383923849815	0.03860391327340032	-0.13680592279217346	0.054151242728714966	0.09333685880486516	0.2154944473823374	0.004970914859862507	0.015917503966155475	0.2665785298783712	0.2298783712321523	0.2025383395029085	0.2224748810153358	0.30211528291909046	0.2564251718667372	0.061554732945531467	0.13289264939185616	0.2606028556319408	0.1474881015335801	0.11025912215758858	0.036012691697514546	0.11639344262295082	0.3457958751983078	-0.05658381808566896	-0.07260708619777895	0.010629296668429402	0.27318878900052884	0.041882601797990485	0.12099418297197251	0.001269169751454257	0.061396086726599686	-0.12808038075092543	0.1627181385510312	0.2838709677419355	0.2202009518773136	1.0	0.29159175039661556	-0.1348492860920148	0.09317821258593337	-0.009413008989952407	0.22548915917503967	-0.16938127974616604	-0.08180856689582232	-0.1913802221047065	0.03204653622421999	0.1377049180327869	-0.16393442622950818
PurR	-0.25282919090428346	-0.13670015864621893	-0.30211528291909046	-0.21004759386567953	-0.04251718667371761	-0.22644103648863034	0.061448968799576946	-0.035378106821787415	-0.0831835007932311	-0.15224748810153357	-0.2663670015864622	-0.290058170280275	-0.33654151242728714	-0.2692755156002115	-0.2500793231094659	-0.21248016922263352	-0.21686938127974617	-0.21031200423056584	-0.24230565838180856	-0.24484399788471709	-0.3173982020095188	-0.3093601269169751	-0.21697514542570068	-0.13384452670544686	-0.2970914859862507	-0.05774722369116869	-0.18043363299841353	-0.31581173982020094	-0.4528291909042835	-0.3928609201480698	-0.3930195663670016	-0.21052353252247488	-0.23368588048651506	-0.2668958223162348	-0.27181385510312006	-0.011475409836065573	-0.0831835007932311	0.25552617662612376	0.04336329984135378	-0.32035959809624537	-0.08683236382866208	-0.13537810682178741	0.08714965626652565	0.09529349550502379	-0.22575356953992595	0.0008461131676361713	0.2127974616604971	-0.015124272871496564	0.25362242199894236	0.1581173982020095	0.37503966155473295	0.49048122686409307	0.17435219460602855	0.11279746166049709	0.2916446324695928	0.3143310417768376	0.14611316763617133	0.2263881544156531	0.23072448439978846	0.23072448439978846	0.26573241671073505	0.08619777895293496	-0.024748810153358013	0.12289793759915389	0.22633527234267584	-0.13141195134849287	0.153146483342147	0.03913273400317292	0.07937599153886832	0.026493918561607616	-0.13236382866208354	-0.06467477525118985	-0.10354309888947646	0.12633527234267583	0.17652035959809625	-0.03886832363828662	0.29159175039661556	1.0	-0.03320994182971972	0.11068217874140666	0.10698043363299842	0.025700687466948705	-0.2523532522474881	0.008884188260179799	-0.24283447911158118	-0.02173453199365415	-0.1750925436277102	-0.32421998942358543
CsoR	-0.2632998413537811	-0.2648334214701216	-0.19196192490745637	0.052776308831306185	-0.17276573241671073	-0.16885245901639345	-0.07202538339502909	-0.01263881544156531	-0.08556319407720783	-0.13638286620835538	-0.0965097831835008	-0.24257006874669487	-0.11554732945531465	-0.19640401903754628	-0.2056583818085669	-0.25187731359069276	-0.16700158646218932	-0.15023796932839767	-0.16187202538339504	-0.23098889476467477	-0.1814383923849815	-0.15695399259650977	-0.23617133791644632	-0.2537281861448969	-0.341776837652036	-0.274246430460074	-0.1032258064516129	-0.018032786885245903	-0.04542570068746695	-0.19629825489159175	-0.04918032786885246	-0.17207826546800634	0.0019566367001586462	-0.16023268112109995	-0.1982548915917504	0.006292966684294025	-0.07435219460602856	-0.01845584346906399	-0.20232681121099946	-0.1399788471708091	-0.0674246430460074	0.028080380750925435	0.01792702273929138	-0.01877313590692755	0.09836065573770492	-0.09190904283447911	0.07228979375991539	0.12897937599153886	0.1908514013749339	0.30909571655208884	0.03659439450026441	0.20978318350079322	0.09227921734531994	0.025118984664198835	-0.00824960338445267	0.13088313061872026	0.05134849286092015	0.0725542041248017	0.03225806451612903	0.17821258593336858	0.10719196192490746	0.1990481226864093	0.324537281861449	0.08196721311475409	-0.004600740349021682	0.1869381279746166	0.06398730830248546	-0.16583818085668958	0.16060285563194077	-0.14505552617662612	-0.03289264939185616	0.1560021152829191	-0.027868852459016394	0.03231094658910629	0.006504494976203068	0.17059756742464305	-0.1348492860920148	-0.03320994182971972	1.0	0.19011105235325224	0.09021681649920676	0.021258593336858804	0.014013749338974087	0.0449497620306716	0.14156530936012693	0.16546800634584877	0.01861448968799577	0.19598096245372817
ZntR	-0.29777895293495504	-0.19550502379693285	-0.3101004759386568	-0.20190375462718138	-0.11697514542570069	-0.09576943416181914	-0.2487572712850344	-0.05510312004230566	-0.3831835007932311	-0.16869381279746165	-0.10803807509254362	-0.1664727657324167	-0.18270756213643574	-0.19762030671602326	-0.1774193548387097	-0.2162876784769963	-0.1434690639873083	-0.12104706504494976	-0.14621893178212586	-0.14087784241142254	-0.16266525647805394	-0.10364886303543099	-0.06361713379164463	-0.11961924907456373	-0.14204124801692225	-0.019777895293495506	-0.24235854045478583	-0.13987308302485457	-0.14357482813326283	0.008619777895293496	0.03236382866208355	0.2318878900052882	-0.11152829190904283	0.03675304071919619	-0.2061872025383395	-0.060814383923849816	0.07408778424114225	-0.08011634056054998	-0.028820729772607086	-0.3047593865679535	-0.054891591750396616	-0.07197250132205182	-0.1195134849286092	-0.07667900581702802	-0.05901639344262295	-0.2712321523003702	0.25039661554732945	0.1500793231094659	0.2721311475409836	0.15848757271285036	0.213590692755156	0.22887361184558436	0.14426229508196722	0.17842411422527762	0.026969857218402962	0.02242199894235854	0.26922263352723425	0.03733474352194606	0.11110523532522475	0.016710735060814386	0.18704389212057113	0.08239026969857219	0.0913802221047065	-0.03231094658910629	0.011528291909042835	0.045954521417239554	0.04907456372289794	0.008989952406134321	-0.026705446853516657	-0.2719725013220518	-0.1588048651507139	-0.10126916975145425	-0.0390269698572184	-0.13453199365415125	-0.34595452141723954	0.007509254362771021	0.09317821258593337	0.11068217874140666	0.19011105235325224	1.0	0.08307773664727658	0.20671602326811211	0.14664198836594394	0.12443151771549445	0.0790058170280275	-0.11491274457958751	0.03426758328926494	-0.09270227392913802
NikR	0.01274457958751983	0.05616076150185087	0.027022739291380223	-0.002696985721840296	0.0846641988365944	0.20126916975145426	0.20047593865679533	0.10735060814383923	-0.08265468006345848	-0.0718667371760973	-0.09894235854045479	-0.041459545214172396	0.1006874669487044	0.03157059756742464	0.03051295610787943	-0.0898995240613432	-0.04542570068746695	-0.02020095187731359	0.014489687995769435	0.07847699629825489	-0.11300898995240613	0.085193019566367	0.08122686409307245	0.041618191433104176	0.13934426229508196	0.029455314648334216	-0.014648334214701216	-0.20481226864093072	-0.040560549973558964	5.288207297726071e-05	-0.26996298254891593	-0.10248545742993126	-0.15261766261237442	0.18619777895293496	-0.07440507667900581	0.02538339502908514	0.15076679005817029	0.25193019566367003	-0.01406663141195135	-0.05029085140137493	-0.047435219460602855	0.12109994711792703	0.06509783183500793	0.03125330512956108	0.06953992596509784	0.006610259122157589	-0.15848757271285036	-0.06626123744050767	0.1156002115282919	-0.11877313590692755	0.25076679005817026	0.07990481226864093	-0.2118455843469064	-0.06377578001057642	0.03823373876255949	-0.01411951348492861	0.01560021152829191	-0.0689053410893707	-0.07540983606557378	0.02622950819672131	0.05081967213114754	-0.25076679005817026	-0.06181914331041777	0.027075621364357483	0.16779481755684822	0.004653622421998942	0.018032786885245903	0.023796932839767318	0.041406663141195135	-0.3285563194077208	-0.054574299312533055	-0.08159703860391328	-0.23421470121628768	-0.035959809624537285	-0.22263352723426758	-0.1394500264410365	-0.009413008989952407	0.10698043363299842	0.09021681649920676	0.08307773664727658	1.0	0.0923320994182972	0.03342147012162877	0.010153358011634056	-0.013855103120042307	0.046800634584875725	0.0392913802221047	0.09243786356425172
QorR	-0.10047593865679534	0.1317821258593337	0.0030142781597038604	0.09360126916975145	0.08799576943416182	0.014278159703860392	-0.03347435219460603	-0.09418297197250132	-0.18016922263352722	-0.15166578529878372	-0.0730830248545743	-0.05891062929666843	-0.08254891591750396	-0.06737176097303015	-0.1768376520359598	-0.09365415124272872	-0.0920676890534109	-0.05203595980962454	-0.11649920676890534	-0.09328397673188789	-0.04368059227921735	0.019143310417768376	-0.0523532522474881	0.0464304600740349	-0.041988365943945005	-0.1451084082496034	-0.24383923849814912	-0.21073506081438392	-0.024431517715494448	0.11983077736647277	-0.13622421998942358	0.10248545742993126	-0.2575885774722369	-0.20116340560549972	-0.21755684822845056	-0.1488630354309889	-0.1291909042834479	0.09317821258593337	-0.14219989423585405	-0.1331041776837652	0.11084082496033845	0.08482284505552617	-0.19518773135906928	0.18482284505552618	0.01554732945531465	-0.10370174510840825	0.05769434161819143	-0.0026441036488630354	0.006292966684294025	0.034056054997355895	-0.0251718667371761	-0.12670544685351665	0.14114225277630882	0.21443680592279218	-0.026705446853516657	0.29280803807509254	-0.058646218931782124	0.10052882072977261	0.09772607086197779	0.06557377049180328	0.14130089899524062	-0.011686938127974616	-0.03442622950819672	-0.07345319936541513	-0.17244843997884718	-0.09481755684822846	0.19598096245372817	-0.054574299312533055	-0.08852459016393442	-0.3866737176097303	-0.09185616076150185	-0.08651507139079852	-0.07080909571655208	0.32903225806451614	0.08365943945002643	0.0725542041248017	0.22548915917503967	0.025700687466948705	0.021258593336858804	0.20671602326811211	0.0923320994182972	1.0	-0.014965626652564781	-0.11369645690111052	-0.10153358011634056	-0.07731359069275516	-0.06832363828662083	-0.059862506610259124
LldR	0.0935483870967742	-0.008884188260179799	-0.02231623479640402	-0.1110523532522475	-0.18831306187202537	0.01417239555790587	-0.16827075621364357	-0.04891591750396616	-0.08180856689582232	0.08239026969857219	-0.000898995240613432	0.03172924378635643	0.08191433104177684	0.05716552088841883	0.0787414066631412	0.053569539925965096	0.018244315177154944	0.07228979375991539	0.04251718667371761	0.02749867794817557	0.1760444209413009	0.20306716023268112	0.1394500264410365	-0.0464304600740349	0.21993654151242728	-0.16731887890005287	0.07371760973030143	0.1817028027498678	0.09730301427815971	0.12231623479640402	-0.08244315177154944	0.2767318878900053	0.2404019037546272	0.266737176097303	0.32025383395029083	-0.023796932839767318	0.059545214172395555	-0.05780010576414595	-0.0609730301427816	0.21269169751454256	0.09180327868852459	0.18635642517186674	-0.07170809095716552	-0.18471708090957165	0.13024854574299313	-0.03855103120042306	-0.01115811739820201	-0.10824960338445266	0.09947117927022739	-0.007086197778952935	-0.2654151242728715	-0.13670015864621893	-0.22617662612374406	-0.11718667371760973	-0.25161290322580643	-0.1979904812268641	-0.16959280803807508	-0.14410364886303542	0.01856160761501851	-0.007667900581702803	0.086409307244844	0.20840824960338444	-0.1390269698572184	-0.03818085668958223	-0.016975145425700687	0.24473823373876255	-0.0668958223162348	-0.13252247488101535	-0.05161290322580645	-0.07202538339502909	-0.06298254891591751	0.117239555790587	-0.15901639344262294	0.08122686409307245	-0.09185616076150185	0.06631411951348493	-0.16938127974616604	-0.2523532522474881	0.014013749338974087	0.14664198836594394	0.03342147012162877	-0.014965626652564781	1.0	0.28334214701216287	0.04420941300898995	-0.03188789000528821	0.013537810682178741	0.02459016393442623
PdhR	0.01634056054997356	-0.06160761501850873	0.0033315705975674246	-0.09444738233738763	-0.004653622421998942	0.1397144368059228	-0.0387625594923321	0.09820200951877314	-0.007667900581702803	0.10095187731359069	-0.07028027498677948	-0.05573770491803279	-0.02823902696985722	-0.03178212585933369	0.022686409307244845	0.023691168693812797	-0.03802221047065045	0.004071919619249075	0.10761501850872554	-0.002749867794817557	-0.03246959280803807	-0.06858804865150714	-0.11808566895822316	-0.04537281861448969	0.00893707033315706	-0.021364357482813328	-0.08852459016393442	0.04241142252776309	-0.21919619249074565	-0.07424643046007404	0.1106292966684294	0.02522474881015336	-0.09788471708090957	0.20290851401374935	-0.028767847699629825	0.025594923320994185	-0.09169751454257007	0.24669487043892122	0.0873611845584347	0.172818614489688	-0.06118455843469064	0.20264410364886304	-0.1745637228979376	-0.15885774722369117	0.005129561078794289	-0.021099947117927023	0.02919090428344791	-0.13558963511369646	-0.07652035959809625	-0.15769434161819143	0.06657852987837123	0.07726070861977789	-0.10957165520888419	-0.12332099418297197	0.07419354838709677	-0.020624008461131677	-0.040824960338445265	-0.018138551031200423	-0.01660497091485986	0.12993125330512956	0.03807509254362771	-0.24796404019037546	0.12035959809624537	-0.027710206240084613	-0.08265468006345848	0.227181385510312	0.05023796932839767	-0.04918032786885246	-0.018350079323109465	-0.027868852459016394	0.1496562665256478	0.1083553675304072	-0.19624537281861448	-0.00819672131147541	-0.2897937599153887	-0.048228450555261766	-0.08180856689582232	0.008884188260179799	0.0449497620306716	0.12443151771549445	0.010153358011634056	-0.11369645690111052	0.28334214701216287	1.0	-0.10185087255420412	-0.027763088313061873	-0.19011105235325224	-0.05780010576414595
GguR	0.0881544156530936	-0.09101004759386568	0.0698572184029614	-0.07583289264939186	-0.21041776837652035	-0.212374405076679	-0.15563194077207826	0.10132205182443152	-0.047223691168693814	0.06578529878371232	0.2459016393442623	0.1044420941300899	0.12268640930724485	0.13120042305658383	0.028926493918561606	0.0313590692755156	0.10190375462718139	0.07451084082496034	0.03061872025383395	0.008090957165520888	0.1434690639873083	0.1720253833950291	0.18577472236911688	-0.16594394500264412	-0.026705446853516657	-0.059598096245372816	0.13368588048651509	-0.03114754098360656	0.4217874140666314	0.2965097831835008	0.34595452141723954	0.12184029613960867	0.1878900052882073	0.2895822316234796	0.15293495505023796	-0.12728714965626653	-0.12157588577472236	-0.181544156530936	-0.022157588577472236	-0.1380750925436277	-0.15161290322580645	-0.17049180327868851	-0.04928609201480698	-0.21946060285563193	0.19264939185616076	-0.017979904812268643	-0.09762030671602327	-0.08551031200423057	-0.08614489687995769	-0.03775780010576415	-0.35335801163405606	-0.13347435219460602	-0.1219460602855632	-0.24013749338974089	-0.42109994711792703	-0.18461131676361714	-0.097567424643046	-0.03194077207826547	-0.09455314648334215	-0.19508196721311474	0.018984664198836595	0.21047065044949761	0.034003172924378634	-0.008725542041248016	-0.27340031729243786	0.074034902168165	-0.034531993654151244	0.05970386039132734	-0.10116340560549973	-0.11845584346906399	0.027181385510312003	-0.20126916975145426	0.18863035430988895	-0.12384981491274458	0.08461131676361713	-0.34230565838180854	-0.1913802221047065	-0.24283447911158118	0.14156530936012693	0.0790058170280275	-0.013855103120042307	-0.10153358011634056	0.04420941300898995	-0.10185087255420412	1.0	0.36483342147012165	0.2556848228450555	0.11618191433104177
TtrR	-0.00031729243786356425	-0.06504494976203067	0.09127445795875198	0.12305658381808567	-0.06456901110523533	-0.014754098360655738	-0.1372818614489688	-0.026546800634584877	-0.01639344262295082	0.18958223162347965	0.10787942887361185	0.04992067689053411	0.09291380222104706	-0.04235854045478583	0.02258064516129032	0.07831835007932311	0.013326282390269699	0.042781597038603916	0.04632469592808038	0.041882601797990485	-0.007932310946589107	0.001269169751454257	-0.06705446853516658	-0.15346377578001058	-0.11279746166049709	-0.11099947117927023	0.23638286620835536	0.16800634584875726	0.16652564780539397	-0.017080909571655208	0.10132205182443152	0.016023268112109995	0.09227921734531994	-0.16869381279746165	-0.15319936541512427	-0.14420941300898996	-0.0718667371760973	0.01121099947117927	-0.010364886303543099	-0.06821787414066631	0.05224748810153358	0.10978318350079323	-0.2857747223691169	0.004918032786885246	-0.10237969328397674	0.020359598096245372	-0.19360126916975146	0.027181385510312003	0.014383923849814913	0.09767318878900053	-0.15579058699101006	-0.1350079323109466	-0.12892649391856162	-0.3674246430460074	-0.15108408249603383	-0.2178741406663141	-0.07800105764145955	-0.06303543098889476	-0.10015864621893178	-0.1631411951348493	0.14695928080380752	0.11396086726599683	0.18164992067689054	0.12892649391856162	-0.39497620306716025	-0.01110523532522475	-0.06964569011105236	-0.061396086726599686	0.03823373876255949	0.012321523003701745	-0.24262295081967214	0.02628239026969857	0.14463246959280804	-0.042728714965626656	0.21766261237440507	-0.14680063458487572	0.03204653622421999	-0.02173453199365415	0.16546800634584877	-0.11491274457958751	0.046800634584875725	-0.07731359069275516	-0.03188789000528821	-0.027763088313061873	0.36483342147012165	1.0	-0.06795346377578002	0.1834479111581174
CadR-PbrR	0.21649920676890533	0.19635113696456902	0.14621893178212586	0.002379693283976732	-0.15753569539925966	-5.288207297726071e-05	-0.11189846641988366	0.15594923320994183	-0.18630354309888947	-0.1328397673188789	0.017398202009518773	0.05526176626123744	-0.012797461660497092	0.03157059756742464	0.02924378635642517	-0.006398730830248546	-0.010470650449497621	0.017292437863564252	-0.027974616604970914	-0.048651507139079855	0.09587519830777366	0.10475938656795346	0.1958223162347964	-0.06562665256478054	0.08968799576943416	0.0893707033315706	0.03130618720253834	-0.11618191433104177	0.14986779481755685	0.07673188789000529	0.11544156530936013	-0.05309360126916975	0.1977260708619778	-0.006187202538339503	0.041300898995240615	-0.11427815970386039	0.035378106821787415	-0.17493389740877843	-0.22765732416710735	-0.1324167107350608	0.03178212585933369	-0.017979904812268643	0.030883130618720254	0.007350608143839239	0.1819672131147541	-0.010735060814383924	-0.3734531993654151	-0.2006874669487044	-0.1410364886303543	-0.035430988894764676	-0.05647805393971444	-0.03252247488101533	-0.03294553146483342	0.15494447382337387	-0.14362771020624007	0.00893707033315706	0.053675304071919616	0.019090428344791115	0.14394500264410365	0.0037017451084082496	-0.16229508196721312	0.03363299841353781	0.2021681649920677	0.04325753569539926	0.04288736118455844	-0.05557905869910101	0.11269169751454257	0.21946060285563193	-0.05240613432046536	-0.05790586991010047	0.1608143839238498	-0.05187731359069275	0.03246959280803807	-0.1301427815970386	0.03246959280803807	0.059333685880486514	0.1377049180327869	-0.1750925436277102	0.01861448968799577	0.03426758328926494	0.0392913802221047	-0.06832363828662083	0.013537810682178741	-0.19011105235325224	0.2556848228450555	-0.06795346377578002	1.0	0.128397673188789
NagQ	0.25848757271285033	0.026969857218402962	0.010100475938656796	0.13860391327340033	0.09391856160761503	0.16208355367530408	-0.13802221047065044	-0.08762559492332099	0.017028027498677947	-0.09687995769434161	-0.12585933368588048	-0.06790058170280275	0.041142252776308834	-0.0750925436277102	-0.017556848228450557	-0.08773135906927551	-0.058011634056055	-0.012533051295610787	-0.10206240084611316	-0.04854574299312533	-0.11242728714965626	0.1316234796404019	-0.005129561078794289	-0.047117927022739294	0.1170809095716552	-0.08714965626652565	0.014806980433632998	0.017556848228450557	0.15742993125330512	0.09079851930195663	0.16589106292966685	-0.12982548915917505	-0.04923320994182972	0.14722369116869383	0.07345319936541513	-0.11649920676890534	-0.20206240084611315	-0.2533580116340561	-0.08857747223691169	0.23061872025383395	0.2029613960867266	0.22696985721840296	-0.0709148598625066	0.11390798519301956	0.24637757800105764	0.09169751454257007	-0.3873611845584347	-0.08958223162347964	-0.29814912744579586	0.10951877313590692	-0.02147012162876785	-0.1399788471708091	-0.14743521946060287	-0.024008461131676363	-0.07826546800634585	0.06234796404019038	-0.05240613432046536	-0.046060285563194074	-0.054045478582760445	0.16319407720782655	-0.14161819143310417	0.0038603913273400317	0.13987308302485457	-0.0372818614489688	0.011052353252247488	0.21136964569011105	0.14558434690639874	0.2164463246959281	0.2244843997884717	-0.0028556319407720783	0.14457958751983077	0.1605499735589635	0.3222104706504495	0.08609201480698044	-0.14140666314119513	0.0375462718138551	-0.16393442622950818	-0.32421998942358543	0.19598096245372817	-0.09270227392913802	0.09243786356425172	-0.059862506610259124	0.02459016393442623	-0.05780010576414595	0.11618191433104177	0.1834479111581174	0.128397673188789	1.0
