	AgaR	Irr	Rex	XylR	AraR	NadQ	CzrA	FUR	SahR_SamR	NrtR	NsrR	ArgR	MntR	KdgR	ThiR	MetR	Phr	BirA	NagC	SiaR	Zur	ModE	PhrR	RbkR	CcpA	NikR	PdhR	FabR	PhsR	GulR	TyrR	NagR	NiaR	IscR	MetJ	HexR	LexA	NagQ	HisR	LldR	NrdR	CadR-PbrR	TrpR	HutC	PhnF	CblR	HcpR	CsoR	RutR	PaaR	PhnR	QorR	FadR	PsrA	PurR	PrpR	GlcC	SoxR	AcnR	HrcA	NnrR	FixJ	RbsR	LiuR	FadP	MerR	ZntR	LiuQ	PdxR	NifA	GntR	CueR	NtrC	FruR	NmlR	FnrN_FixK	SdaR	BioQ	DasR	HypR	TtrR	AmtR	VanR	ExuR_UxuR	GguR	LtbR	NarP	NorR
NmlR	-0.2015810276679842	0.1507622811970638	-0.007340485601355167	-0.22529644268774704	-0.2715979672501412	-0.3551665725578769	-0.22868435911914173	-0.2422360248447205	-0.295313382269904	-0.4048560135516657	-0.33032185206098247	-0.3178994918125353	-0.3201581027667984	-0.22077922077922077	-0.3585544889892716	-0.45115753811405984	-0.27498588368153587	-0.30547713156408807	-0.28740824392998304	-0.18012422360248448	-0.3709768492377188	-0.3709768492377188	-0.40033879164313946	-0.409373235460192	-0.26595143986448333	-0.23433088650479955	-0.07735742518351214	-0.383399209486166	-0.5539243365330322	-0.0942970073404856	0.10559006211180125	-0.06267645398080181	-0.029926595143986448	-0.295313382269904	-0.4105025409373235	-0.21626199887069453	-0.163184641445511	-0.3585544889892716	-0.43195934500282324	-0.35742518351214003	-0.55957086391869	-0.15302089215132694	-0.6250705815923208	-0.45454545454545453	-0.3585544889892716	0.003952569169960474	-0.20948616600790515	0.2140033879164314	0.3675889328063241	0.13946922642574816	0.09881422924901186	0.25691699604743085	0.08639186900056466	0.017504234895539244	0.042348955392433656	-0.05815923207227555	0.22077922077922077	0.45454545454545453	0.25578769057029926	0.019762845849802372	0.21964991530208922	0.11688311688311688	0.06041784302653868	0.163184641445511	0.3551665725578769	0.4161490683229814	0.41727837380011296	0.23094297007340486	0.37888198757763975	0.19480519480519481	0.1756070016939582	0.1756070016939582	0.15302089215132694	0.42518351214003386	1.0	0.1507622811970638	0.23771880293619424	0.5335968379446641	0.39920948616600793	0.044607566346696784	0.5652173913043478	0.2885375494071146	0.29983060417843027	-0.034443817052512704	0.04009034443817053	-0.19254658385093168	-0.06267645398080181	-0.3901750423489554
FnrN_FixK	-0.3924336533032185	-0.5573122529644269	-0.3901750423489554	-0.4500282326369283	-0.3337097684923772	-0.3269339356295878	-0.33032185206098247	-0.49858836815358554	-0.43195934500282324	-0.5110107284020328	-0.4906832298136646	-0.49632975719932243	-0.48842461885940147	-0.435347261434218	-0.4872953133822699	-0.5031055900621118	-0.5990965556182948	-0.5290796160361377	-0.4850367024280068	-0.36645962732919257	-0.5098814229249012	-0.09203839638622248	-0.4839073969508752	-0.49858836815358554	0.04912478825522304	-0.10446075663466968	0.028797289666854884	-0.2670807453416149	-0.12027103331451157	-0.35177865612648224	-0.015245623941276116	-0.01637492941840768	-0.47261434217955955	-0.6510446075663467	-0.2727272727272727	-0.44664031620553357	-0.3416149068322981	-0.23771880293619424	-0.5211744776962168	-0.33145115753811405	-0.3438735177865613	-0.11688311688311688	-0.07509881422924901	-0.2941840767927724	-0.3427442123094297	0.49745906267645396	0.32241671372106157	0.028797289666854884	0.11349520045172219	-0.024280067758328628	-0.003952569169960474	-0.12027103331451157	0.39808018068887635	-0.07284020327498589	0.15527950310559005	0.2490118577075099	-0.044607566346696784	0.10897797854319594	0.3845285149632976	0.5708639186900056	0.3337097684923772	0.5076228119706381	0.5561829474872954	0.14398644833427443	0.2354601919819311	0.29983060417843027	0.19932241671372106	0.2365894974590627	0.34726143421795597	0.5087521174477696	0.453416149068323	0.37775268210050816	0.37210615471485037	0.49520045172219085	0.1507622811970638	1.0	0.47035573122529645	0.4342179559570864	0.44438170525127046	-0.0016939582156973462	0.03557312252964427	0.16770186335403728	-0.06945228684359118	0.4590626764539808	0.18351214003387917	-0.045736871823828344	-0.35629587803500845	-0.09881422924901186
SdaR	-0.011857707509881422	-0.30886504799548276	-0.37662337662337664	-0.5064935064935064	-0.37549407114624506	-0.3190287972896669	-0.4127611518915867	-0.42292490118577075	-0.4308300395256917	-0.4805194805194805	-0.5279503105590062	-0.55957086391869	-0.49520045172219085	-0.3879164313946923	-0.3935629587803501	-0.37210615471485037	-0.5211744776962168	-0.38114059853190285	-0.30886504799548276	-0.2490118577075099	-0.4827780914737436	-0.2456239412761152	-0.17334839073969507	-0.25578769057029926	0.20948616600790515	-0.233201581027668	-0.007340485601355167	-0.2388481084133258	0.01637492941840768	-0.08977978543195934	0.13946922642574816	-0.30999435347261434	-0.14737436476566912	-0.4127611518915867	-0.2546583850931677	-0.4782608695652174	-0.34839073969508755	-0.2478825522303783	-0.5505364201016375	-0.49181253529079616	-0.5584415584415584	-0.04912478825522304	-0.13156408808582723	-0.25917560700169395	-0.36984754376058726	0.5618294748729531	0.07284020327498589	0.08300395256916997	-0.07961603613777526	0.23207227555053642	0.18690005646527386	-0.1756070016939582	0.19593450028232637	0.1880293619424054	0.2964426877470356	0.14059853190287974	0.015245623941276116	0.06719367588932806	0.2682100508187465	0.5245623941276115	0.26256352343308864	0.3585544889892716	0.39695087521174477	0.2015810276679842	0.42518351214003386	0.3935629587803501	0.2715979672501412	0.2670807453416149	0.13043478260869565	0.19254658385093168	0.26595143986448333	0.269339356295878	0.269339356295878	0.19932241671372106	0.23771880293619424	0.47035573122529645	1.0	0.43873517786561267	0.5177865612648221	-0.17447769621682666	0.13043478260869565	-0.005081874647092038	-0.09881422924901186	-0.028797289666854884	-0.0660643704121965	0.005081874647092038	-0.3178994918125353	0.10107284020327499
BioQ	-0.30434782608695654	-0.3427442123094297	-0.4308300395256917	-0.5200451722190853	-0.47261434217955955	-0.4105025409373235	-0.5945793337097685	-0.6126482213438735	-0.541501976284585	-0.691699604743083	-0.6160361377752682	-0.6250705815923208	-0.6634669678147939	-0.585544889892716	-0.5765104460756635	-0.47261434217955955	-0.5448898927159797	-0.5990965556182948	-0.5064935064935064	-0.6679841897233202	-0.5832862789384529	-0.5087521174477696	-0.7380011293054771	-0.6792772444946358	0.08413325804630152	-0.35290796160361376	-0.3427442123094297	-0.24336533032185206	-0.3495200451722191	-0.14285714285714285	-0.21852060982495766	-0.25352907961603616	-0.19028797289666854	-0.5132693393562959	-0.30999435347261434	-0.295313382269904	-0.2885375494071146	-0.49294184076792774	-0.551665725578769	-0.7086391869000565	-0.5957086391869001	-0.17334839073969507	-0.5042348955392434	-0.5177865612648221	-0.4827780914737436	0.3901750423489554	0.16431394692264256	0.07396950875211744	0.2422360248447205	0.3235460191981931	0.551665725578769	0.13043478260869565	0.4105025409373235	0.21174477696216826	0.4601919819311124	0.1067193675889328	0.2140033879164314	0.4330886504799548	0.2761151891586674	0.20271033314511575	0.3687182382834557	0.33483907396950874	0.38114059853190285	0.5268210050818747	0.5934500282326369	0.6758893280632411	0.5844155844155844	0.5076228119706381	0.5223037831733484	0.3845285149632976	0.3924336533032185	0.45454545454545453	0.3438735177865613	0.49858836815358554	0.5335968379446641	0.4342179559570864	0.43873517786561267	1.0	0.46696781479390176	-0.10897797854319594	0.2727272727272727	0.06719367588932806	0.04912478825522304	0.015245623941276116	-0.09881422924901186	-0.18351214003387917	-0.2682100508187465	-0.2761151891586674
DasR	-0.44776962168266515	-0.38114059853190285	-0.5640880858272163	-0.5448898927159797	-0.5561829474872954	-0.551665725578769	-0.4850367024280068	-0.5719932241671372	-0.5437605872388481	-0.665725578769057	-0.6341050254093732	-0.6092603049124788	-0.567476002258611	-0.5143986448334275	-0.4364765669113495	-0.5505364201016375	-0.5979672501411631	-0.5539243365330322	-0.5245623941276115	-0.26143421795595706	-0.5607001693958216	-0.46809712027103334	-0.5268210050818747	-0.5426312817617166	-0.14398644833427443	-0.07848673066064371	-0.04009034443817053	-0.3450028232636928	-0.2682100508187465	-0.23997741389045738	-0.2354601919819311	-0.14511575381140598	-0.28176171654432525	-0.4500282326369283	-0.07171089779785432	-0.5934500282326369	-0.49858836815358554	-0.6261998870694523	-0.5798983625070582	-0.5392433653303218	-0.33145115753811405	-0.22416713721061546	-0.4827780914737436	-0.3856578204404291	-0.42292490118577075	0.2456239412761152	0.25804630152456237	-0.00846979107848673	0.03557312252964427	0.3359683794466403	0.2636928289102202	0.06041784302653868	0.3337097684923772	0.031055900621118012	0.12704686617730096	0.2670807453416149	0.21964991530208922	0.09994353472614342	0.22755505364201017	0.515527950310559	0.3608130999435347	0.5087521174477696	0.4376058723884811	0.2795031055900621	0.6103896103896104	0.3370976849237719	0.383399209486166	0.35629587803500845	0.5561829474872954	0.5584415584415584	0.6352343308865048	0.5550536420101637	0.5765104460756635	0.4116318464144551	0.39920948616600793	0.44438170525127046	0.5177865612648221	0.46696781479390176	1.0	-0.1981931112365895	0.04686617730095991	0.06493506493506493	-0.08639186900056466	0.18690005646527386	0.11123658949745906	0.22755505364201017	-0.18690005646527386	-0.09203839638622248
HypR	0.22529644268774704	0.15189158667419536	0.4839073969508752	0.3178994918125353	0.20496894409937888	-0.015245623941276116	0.3427442123094297	0.35177865612648224	0.21739130434782608	0.19932241671372106	0.2478825522303783	0.36984754376058726	0.2715979672501412	0.3167701863354037	0.2738565782044043	0.07396950875211744	0.1067193675889328	0.16431394692264256	0.10446075663466968	0.30886504799548276	0.4059853190287973	0.010728402032749858	-0.033314511575381144	-0.10333145115753811	0.10559006211180125	-0.14624505928853754	0.034443817052512704	0.1417278373800113	-0.010728402032749858	0.11575381140598531	0.025409373235460192	0.08300395256916997	0.012987012987012988	0.17786561264822134	-0.09881422924901186	0.11349520045172219	0.057029926595143984	-0.028797289666854884	-0.06154714850367024	0.339356295878035	0.09655561829474874	0.22981366459627328	-0.14059853190287974	0.21287408243929984	0.005081874647092038	-0.3370976849237719	-0.1665725578769057	-0.06380575945793338	-0.2648221343873518	-0.4398644833427442	-0.15640880858272163	-0.031055900621118012	0.06493506493506493	-0.00282326369282891	-0.2795031055900621	-0.18012422360248448	-0.2490118577075099	0.25917560700169395	0.07396950875211744	-0.09881422924901186	-0.1880293619424054	-0.1259175607001694	-0.04121964991530209	-0.26256352343308864	-0.28176171654432525	-0.2930547713156409	-0.16092603049124787	-0.19367588932806323	0.033314511575381144	0.16205533596837945	0.00282326369282891	-0.21513269339356295	-0.19593450028232637	0.19480519480519481	0.044607566346696784	-0.0016939582156973462	-0.17447769621682666	-0.10897797854319594	-0.1981931112365895	1.0	0.005081874647092038	0.5448898927159797	0.3020892151326934	-0.313382269904009	-0.4116318464144551	-0.365330321852061	-0.2388481084133258	-0.5573122529644269
TtrR	-0.05928853754940711	0.24675324675324675	0.017504234895539244	0.10220214568040654	-0.08526256352343309	-0.11575381140598531	-0.05928853754940711	-0.04009034443817053	-0.044607566346696784	-0.053642010163749296	-0.01637492941840768	-0.0502540937323546	0.000564652738565782	0.05928853754940711	-0.04009034443817053	-0.26256352343308864	-0.014116318464144552	-0.03557312252964427	0.043478260869565216	-0.07171089779785432	-0.36307171089779783	0.1981931112365895	-0.00282326369282891	-0.07509881422924901	0.17447769621682666	-0.053642010163749296	-0.1756070016939582	-0.3461321287408244	-0.22077922077922077	0.14285714285714285	0.37210615471485037	0.07848673066064371	0.14624505928853754	-0.3427442123094297	-0.42857142857142855	-0.007340485601355167	0.0942970073404856	-0.043478260869565216	-0.3450028232636928	-0.21626199887069453	-0.3642010163749294	-0.35177865612648224	-0.41727837380011296	-0.30547713156408807	-0.3246753246753247	-0.09994353472614342	-0.4782608695652174	-0.05251270468661773	0.0016939582156973462	-0.17447769621682666	0.055900621118012424	0.14624505928853754	0.005081874647092038	-0.17108977978543197	0.006211180124223602	-0.12365894974590627	0.10784867306606437	0.47600225861095424	-0.1417278373800113	-0.015245623941276116	-0.0502540937323546	-0.3178994918125353	-0.2456239412761152	0.003952569169960474	0.015245623941276116	0.20722755505364202	0.18464144551101072	0.018633540372670808	0.0016939582156973462	-0.06832298136645963	-0.21626199887069453	0.11914172783738002	-0.08752117447769622	0.23771880293619424	0.5652173913043478	0.03557312252964427	0.13043478260869565	0.2727272727272727	0.04686617730095991	0.005081874647092038	1.0	0.17221908526256352	0.40146809712027104	-0.21287408243929984	0.00846979107848673	-0.10897797854319594	-0.06380575945793338	0.06267645398080181
AmtR	0.1225296442687747	0.09090909090909091	0.19480519480519481	0.22416713721061546	-0.0942970073404856	-0.04686617730095991	0.13608130999435347	0.19706380575945792	0.1101072840203275	-0.00846979107848673	0.057029926595143984	0.04686617730095991	0.000564652738565782	0.05138339920948617	0.007340485601355167	-0.10784867306606437	-0.15640880858272163	-0.20609824957651043	-0.1067193675889328	0.10559006211180125	0.015245623941276116	-0.026538678712591756	-0.24675324675324675	-0.0942970073404856	-0.010728402032749858	-0.17221908526256352	0.08413325804630152	-0.2987012987012987	-0.3845285149632976	0.1767363071710898	0.16996047430830039	0.14511575381140598	-0.1789949181253529	-0.009599096555618294	0.018633540372670808	-0.020892151326933936	-0.251270468661773	-0.2727272727272727	-0.35968379446640314	-0.10220214568040654	-0.251270468661773	-0.4082439299830604	-0.3404856013551666	-0.28063241106719367	-0.23997741389045738	-0.12027103331451157	-0.0942970073404856	0.14624505928853754	0.20496894409937888	0.014116318464144552	-0.17786561264822134	0.012987012987012988	0.05815923207227555	-0.18238283455674761	-0.3619424054206663	0.04799548277809147	0.007340485601355167	0.26143421795595706	-0.08639186900056466	-0.10784867306606437	-0.33145115753811405	-0.22868435911914173	-0.08639186900056466	-0.28063241106719367	0.00282326369282891	-0.1383399209486166	0.10784867306606437	0.22416713721061546	0.17108977978543197	0.1417278373800113	0.10107284020327499	-0.053642010163749296	-0.0016939582156973462	0.6205533596837944	0.2885375494071146	0.16770186335403728	-0.005081874647092038	0.06719367588932806	0.06493506493506493	0.5448898927159797	0.17221908526256352	1.0	0.3156408808582722	0.06945228684359118	-0.015245623941276116	-0.08413325804630152	0.07284020327498589	-0.32241671372106157
VanR	-0.04799548277809147	0.005081874647092038	0.1767363071710898	-0.019762845849802372	0.08526256352343309	0.053642010163749296	-0.057029926595143984	0.09542631281761717	0.014116318464144552	-0.034443817052512704	0.043478260869565216	0.02766798418972332	-0.0660643704121965	0.007340485601355167	-0.032185206098249576	-0.313382269904009	-0.12704686617730096	-0.20271033314511575	-0.25578769057029926	-0.07622811970638058	-0.020892151326933936	0.11236589497459062	-0.10333145115753811	-0.09316770186335403	-0.043478260869565216	-0.5177865612648221	-0.37323546019198195	0.010728402032749858	-0.07171089779785432	-0.000564652738565782	0.14850367024280067	0.3585544889892716	-0.2388481084133258	0.04799548277809147	-0.13946922642574816	0.007340485601355167	0.15527950310559005	-0.29079616036137773	-0.32919254658385094	0.04686617730095991	-0.3675889328063241	-0.09090909090909091	-0.2636928289102202	-0.3337097684923772	-0.18464144551101072	-0.08752117447769622	-0.36984754376058726	0.12140033879164314	0.17108977978543197	-0.26143421795595706	0.30886504799548276	0.19141727837380013	-0.3585544889892716	-0.23094297007340486	-0.21626199887069453	0.10559006211180125	0.14737436476566912	0.30321852060982496	0.07848673066064371	-0.07735742518351214	-0.08300395256916997	-0.3111236589497459	-0.16092603049124787	-0.06832298136645963	-0.10220214568040654	-0.13946922642574816	0.08413325804630152	0.21852060982495766	0.29757199322416716	0.3178994918125353	-0.08865047995482778	0.09881422924901186	0.034443817052512704	0.20609824957651043	0.29983060417843027	-0.06945228684359118	-0.09881422924901186	0.04912478825522304	-0.08639186900056466	0.3020892151326934	0.40146809712027104	0.3156408808582722	1.0	-0.14850367024280067	0.006211180124223602	0.17108977978543197	0.09316770186335403	-0.07509881422924901
ExuR_UxuR	-0.14850367024280067	-0.251270468661773	-0.05138339920948617	-0.011857707509881422	-0.044607566346696784	-0.033314511575381144	-0.025409373235460192	-0.14850367024280067	0.03557312252964427	-0.14398644833427443	-0.05251270468661773	-0.14850367024280067	-0.14059853190287974	-0.1225296442687747	-0.20045172219085264	-0.032185206098249576	-0.1880293619424054	-0.22981366459627328	-0.08977978543195934	-0.009599096555618294	-0.20383963862224733	0.08074534161490683	-0.1293054771315641	-0.20835686053077357	-0.42518351214003386	-0.057029926595143984	0.12704686617730096	-0.3890457368718238	-0.17786561264822134	-0.37662337662337664	-0.35742518351214003	0.11575381140598531	-0.3201581027667984	-0.14850367024280067	0.1789949181253529	-0.36645962732919257	-0.19480519480519481	-0.2140033879164314	-0.04121964991530209	-0.19141727837380013	-0.025409373235460192	-0.20045172219085264	0.23207227555053642	-0.08074534161490683	-0.017504234895539244	0.4138904573687182	0.21739130434782608	0.09203839638622248	0.5019762845849802	0.1665725578769057	-0.11123658949745906	-0.026538678712591756	-0.14963297571993225	-0.35177865612648224	-0.26595143986448333	0.08300395256916997	-0.04686617730095991	-0.32580463015245625	-0.07848673066064371	0.22529644268774704	0.034443817052512704	0.19254658385093168	0.09316770186335403	-0.13495200451722192	0.13946922642574816	-0.033314511575381144	-0.07396950875211744	0.045736871823828344	0.2106154714850367	0.14398644833427443	0.07171089779785432	0.08526256352343309	0.10559006211180125	0.25352907961603616	-0.034443817052512704	0.4590626764539808	-0.028797289666854884	0.015245623941276116	0.18690005646527386	-0.313382269904009	-0.21287408243929984	0.06945228684359118	-0.14850367024280067	1.0	0.5110107284020328	0.09316770186335403	0.21174477696216826	-0.07848673066064371
GguR	-0.0378317334839074	-0.07284020327498589	-0.018633540372670808	0.006211180124223602	0.2140033879164314	0.13608130999435347	0.16431394692264256	0.0502540937323546	0.10107284020327499	0.11349520045172219	0.057029926595143984	0.034443817052512704	0.05251270468661773	0.13382269904009034	0.07509881422924901	0.12140033879164314	0.10220214568040654	-0.012987012987012988	0.0220214568040655	0.21513269339356295	-0.045736871823828344	0.40711462450592883	0.019762845849802372	0.16205533596837945	-0.5177865612648221	-0.04686617730095991	-0.12704686617730096	-0.33032185206098247	-0.06041784302653868	-0.025409373235460192	-0.024280067758328628	0.000564652738565782	-0.5663466967814794	-0.2885375494071146	-0.08526256352343309	-0.2365894974590627	-0.019762845849802372	-0.11575381140598531	-0.10333145115753811	-0.19028797289666854	-0.14398644833427443	-0.042348955392433656	0.13269339356295878	0.028797289666854884	0.1281761716544325	0.25578769057029926	0.06493506493506493	0.20609824957651043	0.551665725578769	0.15640880858272163	-0.12365894974590627	-0.010728402032749858	-0.27837380011293056	-0.44212309429700736	-0.4342179559570864	-0.06719367588932806	-0.30095990965556185	-0.6182947487295314	-0.15979672501411632	0.026538678712591756	-0.09203839638622248	-0.010728402032749858	-0.09994353472614342	-0.04009034443817053	-0.07396950875211744	-0.25917560700169395	-0.03896103896103896	-0.17221908526256352	-0.1067193675889328	0.11236589497459062	-0.13156408808582723	-0.07171089779785432	-0.11123658949745906	0.09768492377188029	0.04009034443817053	0.18351214003387917	-0.0660643704121965	-0.09881422924901186	0.11123658949745906	-0.4116318464144551	0.00846979107848673	-0.015245623941276116	0.006211180124223602	0.5110107284020328	1.0	0.6386222473178995	0.28514963297571994	0.1767363071710898
LtbR	-0.14850367024280067	-0.14737436476566912	-0.19141727837380013	-0.15189158667419536	0.07284020327498589	-0.028797289666854884	-0.09090909090909091	-0.07058159232072275	-0.12027103331451157	-0.03670242800677583	-0.11914172783738002	-0.1101072840203275	-0.13721061547148503	-0.00846979107848673	-0.014116318464144552	-0.09768492377188029	-0.08752117447769622	-0.14963297571993225	-0.13043478260869565	0.06041784302653868	-0.04799548277809147	0.21626199887069453	-0.10897797854319594	0.13043478260869565	-0.2919254658385093	-0.0660643704121965	-0.20045172219085264	-0.10333145115753811	0.19028797289666854	-0.09542631281761717	-0.04799548277809147	-0.015245623941276116	-0.383399209486166	-0.023150762281197064	0.09655561829474874	-0.189158667419537	-0.18238283455674761	-0.26595143986448333	-0.19480519480519481	-0.21513269339356295	-0.044607566346696784	-0.06719367588932806	0.003952569169960474	-0.053642010163749296	0.024280067758328628	0.20948616600790515	0.18690005646527386	0.22529644268774704	0.1756070016939582	0.14624505928853754	0.15527950310559005	0.06945228684359118	-0.22529644268774704	-0.2230378317334839	-0.25691699604743085	0.04799548277809147	-0.13269339356295878	-0.5211744776962168	-0.18690005646527386	0.17334839073969507	-0.015245623941276116	0.025409373235460192	-0.015245623941276116	0.06380575945793338	0.15640880858272163	-0.2365894974590627	0.08639186900056466	0.017504234895539244	-0.043478260869565216	0.20496894409937888	0.14398644833427443	0.2704686617730096	0.21964991530208922	-0.12140033879164314	-0.19254658385093168	-0.045736871823828344	0.005081874647092038	-0.18351214003387917	0.22755505364201017	-0.365330321852061	-0.10897797854319594	-0.08413325804630152	0.17108977978543197	0.09316770186335403	0.6386222473178995	1.0	0.09542631281761717	0.41727837380011296
NarP	0.06380575945793338	0.26595143986448333	0.12478825522303783	0.028797289666854884	0.057029926595143984	0.19028797289666854	0.20045172219085264	0.13269339356295878	0.11575381140598531	0.2885375494071146	0.14850367024280067	0.1417278373800113	0.19932241671372106	0.07396950875211744	0.15866741953698477	0.2230378317334839	0.233201581027668	0.15527950310559005	0.08865047995482778	0.2354601919819311	0.18012422360248448	0.16996047430830039	0.14511575381140598	0.32241671372106157	-0.38114059853190285	-0.22190852625635235	-0.20722755505364202	0.006211180124223602	-0.37662337662337664	0.11462450592885376	0.10107284020327499	-0.1101072840203275	-0.1101072840203275	-0.043478260869565216	0.003952569169960474	0.23997741389045738	0.018633540372670808	-0.014116318464144552	0.2896668548842462	0.1417278373800113	0.10559006211180125	0.15302089215132694	0.14850367024280067	0.15189158667419536	0.32806324110671936	-0.07622811970638058	-0.11349520045172219	0.42631281761716544	0.3246753246753247	0.4330886504799548	0.005081874647092038	0.233201581027668	-0.3879164313946923	-0.22416713721061546	-0.391304347826087	0.09655561829474874	0.23433088650479955	-0.11688311688311688	-0.26256352343308864	-0.3890457368718238	-0.28740824392998304	-0.43873517786561267	-0.5064935064935064	-0.033314511575381144	-0.08413325804630152	-0.1259175607001694	0.05928853754940711	-0.1767363071710898	-0.21174477696216826	-0.2546583850931677	-0.20383963862224733	-0.1756070016939582	-0.14398644833427443	-0.03670242800677583	-0.06267645398080181	-0.35629587803500845	-0.3178994918125353	-0.2682100508187465	-0.18690005646527386	-0.2388481084133258	-0.06380575945793338	0.07284020327498589	0.09316770186335403	0.21174477696216826	0.28514963297571994	0.09542631281761717	1.0	0.33032185206098247
NorR	-0.000564652738565782	-0.12478825522303783	-0.3800112930547713	-0.16996047430830039	0.011857707509881422	0.11349520045172219	-0.13495200451722192	-0.06154714850367024	-0.11914172783738002	0.08977978543195934	-0.09655561829474874	-0.10333145115753811	-0.012987012987012988	-0.043478260869565216	0.06493506493506493	0.05928853754940711	-0.05928853754940711	0.014116318464144552	0.007340485601355167	-0.08074534161490683	-0.18238283455674761	0.29079616036137773	0.28514963297571994	0.36307171089779783	0.1259175607001694	0.019762845849802372	-0.16996047430830039	0.09655561829474874	0.39920948616600793	0.07622811970638058	0.24449463579898362	-0.0378317334839074	0.07961603613777526	-0.16544325239977414	0.20271033314511575	0.08639186900056466	0.09090909090909091	0.3438735177865613	0.16205533596837945	0.1259175607001694	0.19367588932806323	-0.13382269904009034	0.06945228684359118	-0.009599096555618294	0.07961603613777526	0.012987012987012988	-0.024280067758328628	-0.003952569169960474	-0.22868435911914173	0.22981366459627328	0.020892151326933936	0.19141727837380013	-0.08074534161490683	0.045736871823828344	0.19254658385093168	0.13156408808582723	0.14963297571993225	-0.04912478825522304	-0.13608130999435347	0.003952569169960474	-0.08639186900056466	-0.23997741389045738	-0.18012422360248448	0.04686617730095991	-0.00282326369282891	0.032185206098249576	-0.0220214568040655	0.018633540372670808	-0.32919254658385094	-0.25578769057029926	-0.024280067758328628	0.2456239412761152	0.13269339356295878	-0.4556747600225861	-0.3901750423489554	-0.09881422924901186	0.10107284020327499	-0.2761151891586674	-0.09203839638622248	-0.5573122529644269	0.06267645398080181	-0.32241671372106157	-0.07509881422924901	-0.07848673066064371	0.1767363071710898	0.41727837380011296	0.33032185206098247	1.0
