	LiuR	NnrR	PhnF	VanR	HypR	LtbR	RutR	ExuR_UxuR	PdhR	PhrR	ZntR	SiaR	XylR	NagR	PhnR	GulR	NifA	LldR	ModE	NrtR	Zur	MntR	ArgR	SahR_SamR	NrdR	BirA	MetR	FUR	KdgR	NagC	NorR	SoxR	CzrA	HutC	PdxR	Phr	SdaR	IscR	LexA	NsrR	PsrA	TrpR	NikR	ThiR	HisR	HexR	HrcA	RbkR	NtrC	FnrN_FixK	NagQ	CcpA	RbsR	NadQ	AgaR	NarP	CblR	FadP	FixJ	PhsR	PurR	CsoR	GguR	AcnR	QorR	BioQ	PaaR	CueR	GntR	FadR	NiaR	TyrR	HcpR	CadR-PbrR	Rex	AraR	FabR	GlcC	LiuQ	MerR	TtrR	PrpR	DasR	MetJ	AmtR	NmlR	FruR	Irr
FabR	0.1023417875374767	-0.01337006725548983	0.24544202252653755	0.1755935499554331	0.010452961672473868	0.13426788752937363	0.17770034843205576	0.04270318450692812	0.26845474434810795	0.11028279718013127	0.04594441293250142	0.1033141560651487	0.4293817356778219	0.40426221537962886	0.39680739000081033	0.15906328498500932	0.05226480836236934	0.4250060773032979	0.48286200469978124	0.5499554331091484	0.5335872295600033	0.3917834859411717	0.4553115630824082	0.3739567296005186	0.32874159306377115	0.40426221537962886	0.4250060773032979	0.4397536666396564	0.5629203468114415	0.5272668341301353	0.3248521189530832	0.28952272911433435	0.4233854630905113	0.46811441536342274	0.39567296005185965	0.502795559517057	0.41868568187343	0.44963941333765495	0.45563568592496556	0.34802690219593224	0.519163763066202	0.6368203549145126	0.45012559760149096	0.5838262701563893	0.34786484077465357	0.08808038246495421	0.3878940118304838	0.4293817356778219	0.2739648326715825	0.47362450368689735	0.4037760311157929	0.36455716716635606	0.27283040272263187	0.35661615752370146	0.3340896199659671	0.5011749453042703	0.11482051697593387	0.008022040353293899	0.1870999108662183	0.15112227534235476	0.22340166923263918	0.05583015963049996	0.16570780325743456	0.13961591443156957	0.3276071631148205	0.3744429138643546	0.24997974232234016	0.29892229154849687	0.2323150474029657	0.0418928774005348	0.4096102422818248	0.1078518758609513	0.06992950328174379	0.10542095454177133	0.2559760149096508	0.6980795721578478	1.0	0.2639170245523053	0.39745563568592496	0.004294627663884612	-0.12956810631229235	0.13199902763147234	-0.10704156875455798	-0.05080625557086136	0.1128757799205899	-0.08030143424357832	0.13702293169111093	-0.0025119520298193016
GlcC	0.27671987683331983	0.20379223725792076	0.1298922291548497	-0.03557248197066688	0.08321853982659427	0.36893282554087997	0.3908111174134997	0.1422088971720282	0.10963455149501661	0.44639818491208166	0.23717689004132567	0.029576209383356294	0.18240012964913702	0.3554817275747508	0.19520298193015154	-0.1256786322016044	0.04918564135807471	0.2757475083056478	0.34251681387245764	0.37184993112389597	0.29276395753990764	0.3277692245360992	0.31334575804229803	0.2739648326715825	0.3024876428166275	0.3065391783485941	0.44153634227372174	0.42840936715014993	0.4243578316181833	0.32420387326796857	0.32323150474029655	0.18547929665343166	0.4023174783242849	0.35450935904707886	0.17526942711287577	0.1738108743213678	0.2282635118709991	0.41220322502228346	0.16586986467871323	0.1948788590875942	0.23085649461145774	0.3308483915403938	0.3917834859411717	0.3990762498987116	0.3475407179320963	0.1783485941171704	0.30313588850174217	0.32015233773600194	0.007859978932015234	0.2347459687221457	0.12049266672068715	0.14010209869540555	0.11157928855036059	0.3011911514463982	0.2669961915565999	0.18288631391297303	0.029576209383356294	0.16392512762336925	0.2127056154282473	-0.17300056721497448	-0.05177862409853334	0.18904464792156228	-0.16214245198930394	0.027469410906733653	0.23620452151365368	0.027145288064176324	0.15598411798071468	0.2122194311644113	0.32971396159144317	0.2736407098290252	0.19876833319828216	0.18385868244064502	0.2775301839397131	0.17397293574264647	0.3561299732598655	0.39129730167733573	0.2639170245523053	1.0	0.3391135240256057	0.03897577181751884	0.16894903168300787	0.1504740296572401	-0.1697593387894012	-0.035734543391945546	-0.030386516489749615	-0.11563082408232721	0.1477189854955028	0.15355319666153472
LiuQ	-0.07025362612430111	0.045458228668665425	0.1499878453934041	-0.044485860140993434	0.00915647030224455	0.21416416821975529	0.06992950328174379	-0.052913054047484	0.08046349566485698	-0.10558301596304999	0.05939551089863058	0.27801636820354914	0.11968235961429381	0.24090430273073496	0.03557248197066688	0.014180374361883154	-0.06490559922210518	0.14658455554655214	0.3345758042298031	0.2699132971396159	0.2462523296329309	0.23344947735191637	0.2131917996920833	0.16943521594684385	0.3034600113442995	0.1921238149258569	0.2149744753261486	0.23831131999027633	0.29908435296977554	0.25678632201604407	0.4399157280609351	0.10687950733327932	0.14788104691678147	0.34721659508953895	0.11741349971639252	0.18855846365772627	0.2551657078032574	0.26245847176079734	0.1642492504659266	0.0995867433757394	0.033303622072765576	0.37266023823028926	0.1765659184831051	0.38692164330281176	0.2204845636496232	0.1755935499554331	0.2274532047646058	0.2786646138886638	0.022607568268373714	0.2668341301353213	0.25986548902033874	0.36633984280042137	0.13054047483996434	0.33603435702131107	0.011749453042703185	0.018393971315128432	-0.14415363422737218	-0.10947249007373795	0.16279069767441862	0.052426869783648	-0.29081922048456366	-0.04254112308564946	-0.14301920427842152	0.06944331901790779	0.2553277692245361	0.46309051130378415	0.3314966372255085	0.13783323879750425	0.15322907381897738	0.33344137428085246	0.25322097074791344	0.13507819463576695	0.37330848391540394	0.2585689976501094	0.41414796207762744	0.4906409529211571	0.39745563568592496	0.3391135240256057	1.0	-0.08094967992869298	-0.0652297220646625	0.16165626772546796	0.008346163195851228	0.0368689733408962	-0.18353455959808768	-0.20622315857710072	0.2900089133781703	0.05971963374118791
MerR	0.03524835912810955	0.1110931042865246	-0.006725548983064582	0.10509683169921401	0.07689814439672636	0.26116198039056804	0.12130297382708047	-0.07560165302649705	-0.05858520379223726	0.08937687383518353	0.5159225346406288	0.016449234259784458	0.22291548496880317	-0.09132161089052751	0.06863301191151447	-0.24220079410096426	-0.028603840855684303	0.1005591119034114	0.18645166518110365	0.13475407179320964	0.2713718499311239	0.06814682764767847	0.05064419414958269	0.031520946438700265	0.1614942063041893	0.2900089133781703	0.21205736974313263	0.08808038246495421	0.13896766874645491	0.22939794181994977	-0.11530670123976987	0.13410582610809496	0.11498257839721254	0.367960457013208	-0.04983388704318937	-0.07770845150311968	0.17770034843205576	0.014990681468276477	0.18175188396402236	8.103071063933231e-05	0.1811036382789077	-0.08143586419252896	-0.027793533749290982	0.12908192204845637	-0.210436755530346	0.05080625557086136	-0.11806174540150717	0.002674013451097966	0.03605866623450288	0.13037841341868567	0.2580828133862734	0.036544850498338874	-0.04837533425168139	0.1921238149258569	0.23750101288388298	0.2493314966372255	0.16246657483186128	-0.06425735353699052	0.1216270966696378	-0.1705696458957945	0.06830888906895713	-0.054533668260270646	0.0890527509926262	0.05145450125597602	0.10461064743537801	-0.131674904788915	-0.11822380682278584	-0.054533668260270646	0.06231261648164654	-0.35305080625557084	-0.04837533425168139	-0.12778543067822704	-0.021311076898144397	-0.11482051697593387	-0.0012154606595899846	-0.09618345352888745	0.004294627663884612	0.03897577181751884	-0.08094967992869298	1.0	0.3016773357102342	0.22486022202414715	0.06587796774977717	-0.00316019771493396	0.0318450692812576	0.1765659184831051	-0.05890932663479459	0.12211328093347379
TtrR	-0.0028360748723766306	0.11433433271209789	0.10201766469491938	0.015963049995948466	-0.10752775301839397	0.18013126975123572	0.2149744753261486	0.08824244388623288	0.07155011749453043	0.06393323069443319	0.26975123571833726	0.06685033627744916	-0.019366339842800423	-0.025038489587553683	0.1334575804229803	0.027631472328012316	0.25241066364152015	0.264079085973584	-0.003484320557491289	0.047889149987845395	0.1459363098614375	0.010615023093752533	-0.05420954541771331	0.008994408880965886	0.14139859006563488	0.1866137266023823	-0.016449234259784458	0.13507819463576695	0.03378980633660157	0.07981524997974232	0.08791832104367556	0.05372336115387732	0.07365691597115306	0.237987197147719	0.18126569970018638	-0.08613564540961025	0.06182643221781055	-0.11174134997163924	0.050158009885746695	0.033951867757880234	0.17170407584474515	0.03557248197066688	0.04432379871971477	-0.013208005834211166	-0.06263673932420387	0.03200713070253626	-0.13329551900170164	-0.1655457418361559	0.10153148043108338	-0.10752775301839397	-0.08921481241390487	0.08710801393728224	0.3102665910380034	0.17494530427031846	0.17137995300218783	0.17121789158090917	0.0995867433757394	-0.10817599870350864	-0.1106069200226886	-0.0679847662263998	0.06328498500931853	-0.04027226318774816	0.06928125759662912	-0.05485779110282797	-0.04367555303460011	-0.009642654566080544	-0.17219026010858116	0.17121789158090917	0.030062393647192286	-0.09440077789482214	-0.19812008751316748	-0.2749372011992545	-0.32306944331901793	-0.13118872052507902	0.05858520379223726	-0.10315209464387003	-0.12956810631229235	0.16894903168300787	-0.0652297220646625	0.3016773357102342	1.0	0.06036787942630257	-0.09780406774167409	0.13912973016773358	-0.06117818653269589	-0.12454420225265375	-0.18013126975123572	0.08824244388623288
PrpR	0.20865407989628068	0.3062150555060368	0.18256219107041569	0.014180374361883154	0.3073494854549874	0.2204845636496232	0.29406044891013694	0.09018718094157686	0.11854792966534317	0.13329551900170164	0.2783404910461065	-0.06587796774977717	0.15112227534235476	0.008832347459687221	0.07608783729033304	-0.39389028441779433	-0.40296572400939956	-0.09423871647354347	0.033303622072765576	0.12600275504416172	0.044647921562272104	0.020824892634308402	0.004456689085163277	-0.1986062717770035	0.10963455149501661	0.07041568754557978	0.33376549712340975	0.1725143829511385	0.1486913540231748	0.08013937282229965	0.1788347783810064	0.07236042460092375	0.06733652054128515	0.1477189854955028	-0.08645976825216757	-0.1623045134105826	-0.04675472003889474	0.07706020581800502	0.056802528158171946	0.03751721902601086	0.016449234259784458	-0.058423142370958595	0.11433433271209789	0.14982578397212543	0.030224455068470952	-0.1459363098614375	-0.0684709504902358	0.21546065958998462	-0.09553520784377278	0.0707398103881371	0.010452961672473868	-0.037355157604732195	-0.16262863625313995	-0.0008913378170326554	-0.13637468600599628	-0.09796612916295276	0.022931691110931043	-0.12292358803986711	-0.13199902763147234	-0.05647840531561462	-0.3099424681954461	0.07722226723928369	-0.050320071307025364	0.047078842881452074	0.14658455554655214	-0.01158739162142452	-0.024390243902439025	0.08257029414147962	0.1880722793938903	-0.061664370796531885	-0.14885341544445344	0.029414147962077627	-0.012397698727817843	-0.059881695162466574	0.2879021149015477	0.16635604894254924	0.13199902763147234	0.1504740296572401	0.16165626772546796	0.22486022202414715	0.06036787942630257	1.0	0.005591119034113929	0.28028522810145046	-0.013045944412932501	0.047889149987845395	0.04610647435378008	0.2969775544931529
DasR	-0.06814682764767847	0.17737622558949842	0.06377116927315453	0.16376306620209058	0.012397698727817843	-0.03233125354509359	0.024876428166275017	0.1966615347216595	-0.029900332225913623	0.13459201037193097	0.2535450935904708	0.13524025605704562	0.10850012154606596	0.05048213272830403	0.22793938902844177	0.11952029819301516	-0.09521108500121546	-0.014828620046997813	0.07381897739243173	0.008832347459687221	0.06587796774977717	0.05048213272830403	0.003970504821327283	0.05339923831131999	0.16894903168300787	0.06474353780082652	-0.03557248197066688	-0.15031196823596144	-0.0158009885746698	0.10995867433757395	0.10720363017583664	-0.14204683575074953	-0.11141722712908192	0.040596386030305485	0.03087270075358561	0.052913054047484	0.08710801393728224	0.022445506847095047	-0.02098695405558707	-0.1439915728060935	-0.2540312778543068	-0.16376306620209058	-0.24819706668827485	-0.2091402641601167	-0.1775382870107771	-0.06636415201361316	0.14739486265294546	0.026172919536504337	0.13021635199740703	0.09796612916295276	0.12097885098452313	-0.04432379871971477	-0.08500121546065958	0.020500769791751073	0.022931691110931043	0.08273235556275829	-0.008022040353293899	-0.23118061745401508	0.12000648245685115	0.08143586419252896	-0.16716635604894256	0.011263268778867191	-0.2438214083137509	0.06911919617535046	0.11449639413337655	0.0057531804553925935	-0.04594441293250142	0.020176646949193744	0.14107446722307754	0.06766064338384248	-0.10882424438862329	-0.020176646949193744	0.19568916619398752	0.2485211895308322	0.02147313831942306	-0.18353455959808768	-0.10704156875455798	-0.1697593387894012	0.008346163195851228	0.06587796774977717	-0.09780406774167409	0.005591119034113929	1.0	0.2739648326715825	0.10606920022688598	0.10590713880560733	-0.07592577586905437	-0.20346811441536342
MetJ	-0.16651811036382788	0.1687869702617292	0.16586986467871323	-0.14836723118061745	-0.17867271695972772	-0.04011020176646949	0.17851065553844908	0.24398346973502957	-0.035734543391945546	-0.04367555303460011	0.33733084839154037	0.10461064743537801	0.19034113929179158	0.16084596061907463	-0.03865164897496151	0.03119682359614294	-0.09585933068633012	-0.09375253220970747	-0.07657402155416904	-0.0158009885746698	-0.006239364719228588	-0.1211409124058018	0.09537314642249413	-0.07689814439672636	0.15776679361478	0.13605056316343894	0.22340166923263918	0.1462604327039948	0.11887205250790049	0.13118872052507902	0.23669070577748966	-0.03378980633660157	0.004942873348999271	0.18628960375982498	0.024714366744996354	-0.11271371849931124	-0.11968235961429381	-0.0890527509926262	-0.08305647840531562	-0.06685033627744916	-0.14463981849120816	-0.13750911595494691	0.0033222591362126247	-0.19812008751316748	-0.2759095697269265	-0.06992950328174379	0.09845231342678876	0.18288631391297303	-0.2251843448667045	-0.09504902357993679	-0.26002755044161735	0.09812819058423142	-0.1133619641844259	-0.024066121059881696	-0.09213191799692083	-0.1339437646868163	0.10606920022688598	-0.4058828295924155	-0.19520298193015154	-0.12778543067822704	-0.42354752451178995	-0.1289198606271777	-0.10299003322259136	-0.12973016773357102	-0.061664370796531885	0.02665910380034033	-0.031034762174864273	0.20865407989628068	0.2420387326796856	0.25613807633092944	0.0033222591362126247	0.12324771088242444	0.050158009885746695	0.35094400777894824	0.24090430273073496	-0.03200713070253626	-0.05080625557086136	-0.035734543391945546	0.0368689733408962	-0.00316019771493396	0.13912973016773358	0.28028522810145046	0.2739648326715825	1.0	-0.1101207357588526	0.1670042946276639	0.1994165788833968	0.10509683169921401
AmtR	0.07868082003079167	-0.20119925451746212	-0.09099748804797018	0.30005672149744755	-0.10623126164816465	-0.06052994084758123	-0.17851065553844908	0.2533830321691921	0.1986062717770035	0.4261405072522486	0.22761526618588446	0.03119682359614294	0.05323717689004132	0.09585933068633012	0.18288631391297303	0.08808038246495421	-0.17348675147881046	0.07203630175836642	0.055181913945385304	0.03719309618345353	0.011749453042703185	0.12827161494206304	0.1138481484482619	0.13831942306134024	0.09780406774167409	0.1101207357588526	0.08078761850741431	0.016611295681063124	0.0036463819787699537	0.12130297382708047	-0.13118872052507902	-0.028927963698241632	0.0158009885746698	-0.08030143424357832	0.11255165707803258	0.046916781460173404	-0.03443805202171623	0.11303784134186856	0.029738270804634957	-0.12778543067822704	0.13313345758042297	-0.10039705048213272	-0.12843367636334171	-0.10088323474596872	0.11222753423547524	-0.21805364233044325	0.06296086216676121	0.03589660481322421	-0.02147313831942306	0.007859978932015234	-0.026497042379061666	-0.12729924641439105	-0.12924398346973504	-0.04416173729843611	-0.01337006725548983	-0.0054290576128352645	-0.12081678956324447	0.18677578802366096	-0.044647921562272104	-0.2919536504335143	-0.10347621748642735	-0.2720200956162386	-0.2994084758123329	-0.041244631715420144	-0.2425249169435216	-0.013532128676768495	0.17721416416821975	-0.02844177943440564	-0.06717445912000648	-0.10509683169921401	0.20622315857710072	0.10979661291629528	0.043837614455878776	-0.062474677902925206	0.07349485454987441	-0.20363017583664209	0.1128757799205899	-0.030386516489749615	-0.18353455959808768	0.0318450692812576	-0.06117818653269589	-0.013045944412932501	0.10606920022688598	-0.1101207357588526	1.0	0.35775058747265215	0.20832995705372337	0.1490154768657321
NmlR	0.003484320557491289	-0.06749858196256381	0.008184101774572563	-0.01871809415768576	-0.0013775220808686492	0.08240823272020095	-0.04513410582610809	0.17543148853415444	0.0313588850174216	0.16246657483186128	0.366015719957864	0.25500364638197875	-0.04562029008994409	-0.06976744186046512	-0.011101207357588527	0.2054128514707074	0.15258082813386273	0.1216270966696378	0.07041568754557978	0.07689814439672636	-0.013045944412932501	0.18450692812575967	0.1815898225427437	0.2522486022202415	-0.02601085811522567	0.12535450935904707	0.09715582205655944	0.06620209059233449	0.03589660481322421	0.04318936877076412	-0.015963049995948466	0.09634551495016612	0.05145450125597602	0.06749858196256381	-0.08321853982659427	-8.103071063933231e-05	-0.03119682359614294	0.055019852524106634	0.08305647840531562	0.08338060124787294	-0.07754639008184101	-0.25792075196499475	-0.13605056316343894	-0.23960781136050563	-0.08386678551170894	-0.06215055506036788	0.0020257677659833075	0.20492666720687142	0.008508224617129892	0.04805121140912406	-0.04480998298355077	-0.19423061340247955	-0.32193501337006725	-0.008184101774572563	-0.017421602787456445	0.035734543391945546	0.20606109715582205	-0.03216919212381492	0.24187667125840695	-0.14334332712097886	-0.20119925451746212	-0.2564621991734867	-0.20703346568349404	-0.3446236123490803	-0.2794749209950571	-0.26488939307997733	0.17770034843205576	-0.2031439915728061	-0.06458147637954785	-0.14334332712097886	0.11563082408232721	0.28028522810145046	0.3363584798638684	0.1477189854955028	0.1334575804229803	-0.3661777813791427	-0.08030143424357832	-0.11563082408232721	-0.20622315857710072	0.1765659184831051	-0.12454420225265375	0.047889149987845395	0.10590713880560733	0.1670042946276639	0.35775058747265215	1.0	0.05534397536666397	0.3117251438295114
FruR	-0.07155011749453043	-0.20962644842395267	-0.13588850174216027	-0.16376306620209058	-0.12827161494206304	-0.04335143019204278	-0.17689004132566244	-0.19455473624503686	0.12584069362288308	0.13329551900170164	0.04999594846446803	0.25565189206709343	0.2768819382545985	0.24025605704562028	0.1005591119034114	-0.1971477189854955	-0.24317316262863625	-0.12713718499311238	-0.08613564540961025	-0.021959322583259056	0.03265537638765092	0.10542095454177133	0.049671825621910706	0.006563487561785917	0.10120735758852605	0.1243821408313751	0.21481241390486994	0.21740539664532857	0.16894903168300787	0.19925451746211814	0.07090187180941576	0.07868082003079167	0.07430516165626773	0.12470626367393242	-0.11482051697593387	-0.1725143829511385	-0.05339923831131999	-0.08581152256705292	-0.14885341544445344	-0.23523215298598169	0.0185560327364071	0.01401831294060449	0.08483915403938093	0.04562029008994409	0.1106069200226886	-0.0712259946519731	-0.14933959970828944	0.05696458957945061	-0.3110768981443967	-0.06377116927315453	-0.17543148853415444	0.1472328012316668	0.1033141560651487	-0.051940685519812006	0.01758366420873511	-0.19374442913864354	-0.06685033627744916	-0.10882424438862329	-0.26067579612673203	-0.36082975447694676	-0.46860059962725875	-0.48999270723604244	-0.44704643059719634	-0.21384004537719795	-0.07398103881371039	0.09650757637144478	0.24706263673932422	0.09359047078842882	0.27283040272263187	0.29081922048456366	0.28158171947167976	0.1999027631472328	0.33976176971072036	0.3629365529535694	0.41301353212867675	0.12632687788671906	0.13702293169111093	0.1477189854955028	0.2900089133781703	-0.05890932663479459	-0.18013126975123572	0.04610647435378008	-0.07592577586905437	0.1994165788833968	0.20832995705372337	0.05534397536666397	1.0	0.4384571752694271
Irr	0.016611295681063124	-0.02844177943440564	-0.015152742889555142	-0.031034762174864273	0.13702293169111093	0.17445912000648245	0.12535450935904707	0.013856251519325824	-0.05566809820922129	0.3024876428166275	0.289198606271777	0.2588931204926667	-0.011101207357588527	0.20055100883234747	0.1138481484482619	0.06976744186046512	-0.03087270075358561	-0.041406693136698806	0.050158009885746695	0.1830483753342517	0.024876428166275017	0.15598411798071468	0.2337736001944737	0.18418280528320233	0.027307349485454987	0.2695891742970586	0.4156065148691354	0.448667044809983	0.2310185560327364	0.1765659184831051	0.19293412203225022	0.40118304837533425	0.17575561137671178	0.10995867433757395	-0.10185560327364071	-0.14382951138481484	-0.2204845636496232	-0.12908192204845637	-0.1409124058017989	-0.025848796693947004	0.013045944412932501	-0.08532533830321692	0.13637468600599628	0.09764200632039544	0.20476460578559275	-0.01790778705129244	-0.10428652459282067	0.06101612511141723	-0.25548983064581476	-0.24722469816060286	-0.18726197228749697	0.011101207357588527	0.10817599870350864	0.14690867838910948	0.14658455554655214	0.09942468195446075	-0.02844177943440564	-0.2112470626367393	-0.12033060529940848	-0.2559760149096508	-0.3841665991410745	-0.4002106798476623	-0.30945628393161007	-0.4275990600437566	-0.3420306296086217	-0.24706263673932422	0.03994814034519083	-0.20670934284093673	0.08872862815006888	0.00948059314480188	0.32290738189773927	0.339437646868163	0.2708856656672879	0.2232396078113605	0.42857142857142855	-0.016773357102341787	-0.0025119520298193016	0.15355319666153472	0.05971963374118791	0.12211328093347379	0.08824244388623288	0.2969775544931529	-0.20346811441536342	0.10509683169921401	0.1490154768657321	0.3117251438295114	0.4384571752694271	1.0
