	AgaR	GulR	LldR	IscR	PhnF	Irr	Rex	ModE	SiaR	AraR	MetR	NadQ	RbkR	Zur	KdgR	NrtR	MntR	Phr	SahR_SamR	NagC	FUR	ThiR	CzrA	ArgR	NsrR	BirA	XylR	NnrR	RbsR	PurR	LiuR	NtrC	BioQ	PdxR	FadP	MerR	CueR	GntR	HcpR	DasR	FadR	FnrN_FixK	HrcA	NifA	AcnR	FixJ	CsoR	LiuQ	ZntR	PaaR	PhnR	FruR	NmlR	SoxR	GlcC	PrpR	GguR	RutR	LtbR	CblR	ExuR_UxuR	AmtR	TtrR	VanR	NorR	NarP	QorR	LexA	NagR	CadR-PbrR	TrpR	PhrR	HutC	NrdR	HisR	NagQ	SdaR	CcpA	PsrA	MetJ	NikR	PdhR	FabR	PhsR	NiaR	TyrR	HexR	HypR
HisR	0.12292358803986711	0.09521108500121546	0.42857142857142855	0.47070739810388135	0.44267077222267237	0.11125516570780326	0.1793209626448424	0.2788266753099425	0.10639332306944332	0.22988412608378575	0.3687707641196013	0.38432866056235315	0.41414796207762744	0.35045782351511223	0.1948788590875942	0.40928611943926746	0.48496880317640384	0.45061178186532697	0.30508062555708615	0.2566242605947654	0.3185317235232153	0.342840936715015	0.23652864435621102	0.34608216514058826	0.3300380844340005	0.30508062555708615	0.22534640628798314	-0.14431569564865085	-0.27039948140345194	-0.11157928855036059	-0.17121789158090917	-0.09991086621829673	-0.3809253707155012	-0.44267077222267237	-0.3562920346811442	-0.2783404910461065	-0.24058017988817762	-0.046916781460173404	-0.08094967992869298	-0.24187667125840695	-0.210436755530346	-0.420630418928774	-0.14804310833806011	-0.20184750020257677	-0.17770034843205576	-0.23733895146260434	-0.14334332712097886	0.02876590227696297	-0.05696458957945061	-0.047078842881452074	-0.08548739972449558	-0.4194959889798234	-0.3431650595575723	-0.18726197228749697	-0.16068389919779597	-0.2721821570375172	-0.04513410582610809	0.05307511546876266	-0.10477270885665667	-0.2527347864840775	-0.07155011749453043	-0.3302001458552791	-0.3154525565189207	-0.2846608864759744	0.20006482456851146	0.19504092050887287	0.29632930880803826	0.2985981687059395	0.28579531642492506	0.3797909407665505	0.3554817275747508	0.34656834940442427	0.1384814844826189	0.4131755935499554	1.0	0.4233854630905113	-0.3300380844340005	-0.2577586905437161	0.02098695405558707	0.02179726116198039	0.13556437889960296	-0.14188477432947086	0.2757475083056478	0.131674904788915	-0.10866218296734462	0.00737379466817924	0.21610890527509927	-0.02276962968965238
NagQ	0.29162952759095695	0.3112389595656754	0.42468195446074064	0.18045539259379303	0.10444858601409934	0.24965561947978285	0.2187018880155579	0.34786484077465357	0.12324771088242444	0.33976176971072036	0.45758042298030954	0.41998217324365933	0.5703751721902601	0.37573940523458393	0.3473786565108176	0.47686573211247063	0.42597844583096994	0.37946681792399317	0.38254598492828784	0.40426221537962886	0.4039380925370715	0.36326067579612675	0.28482294789725304	0.3836804148772385	0.34656834940442427	0.47184182805283204	0.3561299732598655	-0.16911109310428651	-0.16246657483186128	-0.028603840855684303	-0.1806174540150717	-0.2744510169354185	-0.3909731788347784	-0.49177538287010775	-0.35159225346406286	-0.23863544283283364	-0.317721416416822	-0.2956810631229236	-0.04011020176646949	-0.31691110931042865	-0.1999027631472328	-0.17494530427031846	-0.30637711692731545	-0.30686330119115146	-0.03622072765578154	-0.2590551819139454	-0.10039705048213272	-0.13637468600599628	-0.05323717689004132	-0.24414553115630824	-0.3099424681954461	-0.3903249331496637	-0.2438214083137509	-0.10201766469491938	-0.4357021311076898	-0.22696702050076978	-0.2909812819058423	-0.2656997001863706	-0.08921481241390487	-0.23993193420306297	-0.14755692407422413	-0.31269751235718335	-0.09634551495016612	-0.41674094481808605	0.16068389919779597	-0.07738432866056236	0.047078842881452074	0.18223806822785835	0.039786078923912165	0.18385868244064502	0.3222591362126246	0.395997082894417	0.1948788590875942	0.32744510169354185	0.4233854630905113	1.0	-0.051940685519812006	0.031034762174864273	-0.12405801798881776	0.11482051697593387	0.13199902763147234	-0.04562029008994409	0.11157928855036059	0.1705696458957945	0.25192447937768414	0.06425735353699052	0.14755692407422413	0.014666558625719148
SdaR	-0.11660319260999918	-0.0689571347540718	-0.4146341463414634	-0.38740782756664777	-0.35580585041730817	-0.11125516570780326	-0.11433433271209789	-0.07608783729033304	-0.13054047483996434	-0.2763957539907625	-0.2700753585608946	-0.13118872052507902	-0.2347459687221457	-0.2410663641520136	-0.08743213677983956	-0.1251924479377684	-0.26926505145450125	-0.22858763471355645	-0.39567296005185965	-0.11417227129081922	-0.24398346973502957	-0.21205736974313263	-0.21951219512195122	-0.2669961915565999	-0.27801636820354914	-0.06279880074548254	-0.06928125759662912	0.22567052913054048	0.24673851389676688	0.3626124301110121	0.34673041082570294	0.36326067579612675	0.31334575804229803	0.04011020176646949	-0.031034762174864273	-0.07025362612430111	-0.0890527509926262	0.10428652459282067	-0.07770845150311968	-0.131674904788915	-0.10509683169921401	0.3065391783485941	0.28774005348026904	0.07333279312859574	0.12276152661858844	-0.01758366420873511	-0.026334980957783	0.039137833238797506	0.15403938092537073	0.11870999108662184	-0.0368689733408962	0.08192204845636496	0.1760797342192691	0.07770845150311968	0.10979661291629528	0.07738432866056236	-0.0013775220808686492	-0.09974880479701807	-0.04853739567296005	0.04886151851551738	-0.10363827890770602	-0.1939064905599222	0.21789158090916458	-0.11157928855036059	-0.09472490073737946	-0.2951948788590876	-0.1490154768657321	-0.35159225346406286	-0.19601328903654486	-0.13086459768252168	-0.13410582610809496	0.06490559922210518	0.003484320557491289	-0.262620533182076	-0.3300380844340005	-0.051940685519812006	1.0	0.44834292196742564	0.33246900575318045	0.09440077789482214	0.050320071307025364	-0.006563487561785917	0.09537314642249413	0.06587796774977717	-0.05809901952840126	0.07203630175836642	-0.021635199740701726	0.0867838910947249
CcpA	-0.21643302811765658	-0.08645976825216757	-0.16586986467871323	-0.28774005348026904	-0.3110768981443967	-0.06539178348594117	-0.19504092050887287	-0.08872862815006888	-0.23944574993922696	-0.20233368446641278	-0.23247710882424438	-0.11708937687383518	-0.2323150474029657	-0.16846284741917186	0.005104934770277935	-0.08532533830321692	-0.13021635199740703	-0.09910055911190341	-0.19406855198120088	-0.039624017502633495	-0.1354023174783243	-0.19909245604083947	-0.1595494692488453	-0.14334332712097886	-0.13912973016773358	0.020176646949193744	0.11644113118872053	0.18791021797261162	0.14820516975933878	0.528887448342922	0.3744429138643546	0.29406044891013694	0.30459444129325014	0.09164573373308484	-0.17770034843205576	0.03233125354509359	-0.07495340734138238	-0.04610647435378008	-0.21335386111336196	-0.40069686411149824	-0.05907138805607325	0.05728871242200794	-0.013208005834211166	-0.015314804310833806	-0.10963455149501661	-0.04286524592820679	-0.11368608702698323	-0.08564946114577425	-0.09569726926505145	-0.13605056316343894	-0.14285714285714285	0.1381573616400616	0.11482051697593387	0.4175512519244794	0.3159387407827567	0.1110931042865246	-0.264079085973584	-0.4778381006401426	-0.18645166518110365	-0.2827161494206304	-0.290657159063285	-0.010939145936309862	0.1670042946276639	-0.03541042054938822	-0.1564703022445507	-0.22664289765821247	-0.3849769062474678	-0.06685033627744916	-0.02876590227696297	-0.33554817275747506	-0.04497204440482943	0.12632687788671906	0.03233125354509359	-0.013856251519325824	-0.2577586905437161	0.031034762174864273	0.44834292196742564	1.0	0.2841747022121384	0.3468924722469816	0.3327931285957378	0.22113280933473786	0.32922777732760716	0.24641439105420954	0.3233935661615752	0.27720606109715584	0.3681225184344867	0.1279474920995057
PsrA	-0.2428490397860789	-0.12097885098452313	-0.2614861032331254	-0.14382951138481484	-0.06992950328174379	-0.1550117494530427	-0.052750992626205334	-0.38076330929422253	-0.2563001377522081	-0.3099424681954461	-0.24560408394781622	-0.36358479863868404	-0.3289036544850498	-0.19552710477270885	-0.07997731140102099	-0.12584069362288308	-0.25792075196499475	-0.18677578802366096	-0.35483348188963615	-0.12713718499311238	-0.19779596467061017	-0.1935823677173649	-0.2509521108500122	-0.1344299489506523	-0.2329632930880804	0.025524673851389675	-0.1472328012316668	0.27056154282473055	0.32306944331901793	0.5969532452799611	0.4068551981200875	0.4256543229884126	0.08548739972449558	0.2091402641601167	0.03800340328984685	0.0995867433757394	0.12973016773357102	0.02114901547686573	-0.17089376873835183	-0.2979499230208249	-0.342840936715015	-0.024876428166275017	0.2347459687221457	0.0973178834778381	0.13524025605704562	0.013045944412932501	-0.0862977068308889	0.03119682359614294	-0.06863301191151447	-0.07333279312859574	-0.017421602787456445	-0.06360910785187586	-0.0418928774005348	0.4146341463414634	0.1976339032493315	0.17948302406612107	-0.07527753018393972	-0.19244793776841423	-0.422575155984118	-0.39291791589012237	-0.2342597844583097	-0.2919536504335143	-0.07365691597115306	-0.04837533425168139	-0.02601085811522567	-0.1765659184831051	-0.07754639008184101	-0.0185560327364071	-0.1550117494530427	-0.2548415849607001	-0.0895389352564622	0.18742403370877564	0.19439267482375822	0.17137995300218783	0.02098695405558707	-0.12405801798881776	0.33246900575318045	0.2841747022121384	1.0	0.02925208654079896	0.20022688598979013	0.15695648650838667	0.5102503848958755	0.1514463981849121	0.17348675147881046	0.2775301839397131	0.33668260270642575	0.3593712016854388
MetJ	0.21789158090916458	0.052750992626205334	0.12097885098452313	0.18418280528320233	0.012883882991653836	-0.04950976420063204	-0.014180374361883154	0.05712665100072928	-0.03362774491532291	0.2794749209950571	0.2750992626205332	0.2566242605947654	0.08370472409043027	0.08030143424357832	0.21546065958998462	0.20363017583664209	0.13378170326553765	0.055019852524106634	0.1898549550279556	0.15630824082327202	0.2525727250627988	0.10882424438862329	0.1738108743213678	0.11546876266104854	0.1444777570699295	0.13864354590389757	0.36828457985576535	-0.05420954541771331	-0.07965318855846366	0.13605056316343894	-0.15322907381897738	0.03508629770683089	0.009804715987359209	-0.10590713880560733	-0.1490154768657321	-0.31237338951462607	-0.12146503524835912	-0.04983388704318937	-0.0002430921319179969	-0.0707398103881371	-0.13912973016773358	-0.1908273235556276	-0.12908192204845637	-0.2904950976420063	-0.07041568754557978	-0.17348675147881046	-0.24835912810955352	0.0995867433757394	-0.38756988898792644	-0.06036787942630257	-0.25370715501174945	-0.1700834616319585	-0.2530589093266348	-0.06830888906895713	0.13799530021878292	-0.10947249007373795	-0.17996920832995705	-0.2507900494287335	0.1028279718013127	-0.12746130783566972	0.12405801798881776	0.050158009885746695	-0.2998946600761689	-0.11546876266104854	0.15403938092537073	-0.006239364719228588	-0.14982578397212543	-0.15841503929989467	0.03054857791102828	-0.27104772708856656	-0.13037841341868567	0.1256786322016044	0.0013775220808686492	0.22404991491775383	0.02179726116198039	0.11482051697593387	0.09440077789482214	0.3468924722469816	0.02925208654079896	1.0	0.15533587229560003	0.27801636820354914	0.0579369581071226	0.28709180779515436	0.24641439105420954	0.02811765659184831	0.02066283121302974	-0.17948302406612107
NikR	-0.09083542662669152	0.04821327283040272	0.08046349566485698	0.12648893930799773	0.23069443319017907	0.061664370796531885	-0.05372336115387732	0.024066121059881696	0.06928125759662912	-0.023741998217324367	0.08354266266915161	0.08727007535856089	0.08062555708613564	0.09067336520541285	0.12405801798881776	0.11352402560570456	0.20849201847500204	0.20281986873024876	0.0867838910947249	0.23685276719876833	0.13378170326553765	0.20152337736001943	0.17705210274694108	0.19179969208329958	0.10217972611619804	0.1216270966696378	0.2806093509440078	0.009318531723523215	-0.04999594846446803	0.13880560732517624	-0.03054857791102828	0.008184101774572563	-0.1796450854873997	-0.22907381897739243	-0.26245847176079734	-0.0890527509926262	-0.10088323474596872	0.004132566242605947	-0.15565999513815737	-0.3178834778381006	0.01790778705129244	-0.15695648650838667	-0.06134024795397456	-0.12729924641439105	-0.08338060124787294	0.12810955352078437	-0.33165869864678715	-0.343327120978851	-0.05647840531561462	-0.21108500121546067	-0.4429948950652297	0.06604002917105584	-0.11595494692488453	-0.07155011749453043	0.13637468600599628	0.027631472328012316	0.07349485454987441	-0.3300380844340005	-0.08856656672879021	-0.2127056154282473	0.030386516489749615	-0.22891175755611376	-0.06036787942630257	-0.41803743618831535	-0.1339437646868163	-0.20849201847500204	-0.237014828620047	-0.14658455554655214	-0.02212138400453772	-0.008994408880965886	0.2196742565432299	0.18580341949598897	0.1861275423385463	0.3543472976258002	0.13556437889960296	0.13199902763147234	0.050320071307025364	0.3327931285957378	0.20022688598979013	0.15533587229560003	1.0	0.45563568592496556	0.22534640628798314	-0.14561218701888015	0.17332469005753182	0.184344866704481	0.29762580017826756	-0.008994408880965886
PdhR	-0.10752775301839397	-0.2196742565432299	0.21108500121546067	0.057612835264565274	-0.045458228668665425	-0.07398103881371039	-0.03265537638765092	-0.11417227129081922	0.1216270966696378	0.07025362612430111	0.11919617535045782	0.005591119034113929	0.00316019771493396	0.00040515355319666155	0.13021635199740703	-0.03848958755368285	-0.0005672149744753262	0.022283445425816385	0.05615428247305729	0.14010209869540555	0.03848958755368285	0.0025119520298193016	0.10088323474596872	0.10752775301839397	0.04318936877076412	0.014990681468276477	0.21918807227939388	0.05469572968154931	0.1796450854873997	0.11222753423547524	-0.08078761850741431	0.041406693136698806	-0.05177862409853334	0.04270318450692812	-0.043027307349485455	0.1256786322016044	-0.07592577586905437	-0.1449639413337655	-0.14852929260189612	0.04108257029414148	0.0290900251195203	0.1504740296572401	0.16392512762336925	-0.11822380682278584	0.23215298598168707	0.21481241390486994	-0.10201766469491938	-0.22080868649218052	-0.2063852199983794	-0.1564703022445507	-0.41917186613726604	0.05615428247305729	-0.03929989466007617	-0.06944331901790779	0.210436755530346	-0.010615023093752533	0.10979661291629528	-0.11352402560570456	-0.18272425249169436	-0.2237257920751965	0.18288631391297303	0.15744267077222268	-0.03848958755368285	-0.2310185560327364	0.1339437646868163	-0.2091402641601167	-0.42727493720119925	-0.03848958755368285	-0.14933959970828944	-0.38756988898792644	-0.09812819058423142	-0.13280933473786566	-0.08889068957134755	0.10493477027793534	-0.14188477432947086	-0.04562029008994409	-0.006563487561785917	0.22113280933473786	0.15695648650838667	0.27801636820354914	0.45563568592496556	1.0	0.0762498987116117	0.03281743780892958	0.11174134997163924	0.25921724333522406	0.023255813953488372	-0.1211409124058018
FabR	-0.2879021149015477	-0.2054128514707074	0.13054047483996434	0.0021878291872619725	0.0922939794181995	-0.19730978040677416	-0.07187424033708775	-0.14545012559760148	-0.18321043675553034	0.021311076898144397	-0.10866218296734462	-0.06490559922210518	-0.07300867028603841	0.20298193015152743	0.1642492504659266	0.10023498906085407	0.0013775220808686492	0.14463981849120816	-0.18385868244064502	-0.04270318450692812	-0.05469572968154931	0.03897577181751884	-0.03557248197066688	0.031683007859978934	0.0013775220808686492	0.15322907381897738	0.02066283121302974	0.24220079410096426	0.2535450935904708	0.44510169354185236	0.30832185398265943	0.34478567377035896	-0.07511546876266105	0.016773357102341787	-0.1994165788833968	-0.11708937687383518	-0.024714366744996354	-0.030710639332306944	-0.08743213677983956	-0.447208492018475	-0.41722712908192205	-0.2773681225184345	-0.12843367636334171	0.04092050887286282	0.26197228749696133	-0.026497042379061666	0.01871809415768576	-0.05404748399643465	-0.17640385706182643	-0.22307754639008184	-0.08791832104367556	-0.24398346973502957	-0.06441941495826918	0.21448829106231262	0.017745725630013774	-0.029900332225913623	-0.22891175755611376	-0.21837776517300056	-0.2520865407989628	-0.4219269102990033	-0.32242119763390326	-0.39664532857953166	-0.25370715501174945	0.05826108094967993	-0.1948788590875942	-0.0036463819787699537	-0.01612511141722713	0.12049266672068715	0.05080625557086136	0.08856656672879021	0.11093104286524592	0.3345758042298031	0.30815979256138076	0.2955190017016449	0.2757475083056478	0.11157928855036059	0.09537314642249413	0.32922777732760716	0.5102503848958755	0.0579369581071226	0.22534640628798314	0.0762498987116117	1.0	0.30264970423790616	-0.039137833238797506	0.18855846365772627	0.3524025605704562	0.29762580017826756
PhsR	-0.15322907381897738	-0.0657159063284985	0.24544202252653755	0.024066121059881696	-0.17300056721497448	-0.09537314642249413	0.04983388704318937	0.20379223725792076	0.016935418523620453	0.156794425087108	-0.029414147962077627	0.14512600275504417	0.05647840531561462	0.015638927153391134	0.14237095859330687	0.07479134592010372	0.15630824082327202	0.12584069362288308	0.017259541366177782	0.07333279312859574	0.008670286038408557	0.06360910785187586	-0.0679847662263998	0.045458228668665425	-0.030710639332306944	0.25743456770115875	0.10866218296734462	0.2577586905437161	0.15938740782756664	0.3327931285957378	0.1642492504659266	0.17429705858520378	-0.04837533425168139	-0.13135078194635766	-0.17494530427031846	-0.24398346973502957	-0.019690462685357752	-0.131674904788915	0.10461064743537801	-0.26456527023742	-0.1614942063041893	0.01337006725548983	0.05404748399643465	0.027307349485454987	8.103071063933231e-05	-0.2169192123814926	-0.12875779920589903	0.047889149987845395	-0.2947086945952516	-0.16911109310428651	-0.20622315857710072	-0.43148853415444455	-0.13702293169111093	0.00316019771493396	-0.16765254031277854	-0.18077951543635037	-0.16003565351268131	-0.30135321286767686	-0.060692002268859895	-0.3052426869783648	-0.2585689976501094	-0.2614861032331254	-0.10866218296734462	-0.03767928044728952	0.22404991491775383	-0.29892229154849687	-0.0020257677659833075	0.16165626772546796	0.14237095859330687	-0.0927801636820355	0.09585933068633012	0.43084028846932987	0.18256219107041569	0.21853982659427923	0.131674904788915	0.1705696458957945	0.06587796774977717	0.24641439105420954	0.1514463981849121	0.28709180779515436	-0.14561218701888015	0.03281743780892958	0.30264970423790616	1.0	0.17137995300218783	-0.13783323879750425	0.03443805202171623	0.08937687383518353
NiaR	0.03200713070253626	0.09650757637144478	0.05696458957945061	0.041244631715420144	-0.10412446317154202	0.4485049833887043	0.12924398346973504	-0.10428652459282067	-0.01612511141722713	-0.02114901547686573	0.03670691191961754	0.004618750506441942	0.03233125354509359	0.012397698727817843	0.132647273316587	0.12259946519730978	0.07689814439672636	0.12697512357183371	0.1251924479377684	0.1966615347216595	0.08370472409043027	0.003970504821327283	0.04011020176646949	0.07284660886475974	0.07090187180941576	0.343813305242687	0.19536504335143018	-0.02925208654079896	-0.2546795235394214	0.22793938902844177	0.07106393323069443	-0.04367555303460011	-0.06182643221781055	-0.03784134186856819	0.029576209383356294	0.07333279312859574	0.010615023093752533	-0.19342030629608623	-0.20184750020257677	-0.2595413661777814	-0.1243821408313751	-0.2731545255651892	-0.24463171542014422	-0.3629365529535694	-0.2783404910461065	-0.2337736001944737	-0.004618750506441942	-0.26456527023742	-0.1883964022364476	-0.1830483753342517	-0.1966615347216595	-0.18791021797261162	0.13961591443156957	0.39259379304756503	0.13588850174216027	0.05226480836236934	-0.4857791102827972	-0.5373146422494125	-0.3267968560084272	-0.14237095859330687	-0.14561218701888015	-0.10801393728222997	0.04513410582610809	-0.03832752613240418	-0.13329551900170164	0.11952029819301516	-0.18791021797261162	-0.00915647030224455	-0.12454420225265375	-0.10347621748642735	0.11093104286524592	0.35094400777894824	0.24090430273073496	0.2968154930718742	-0.10866218296734462	0.25192447937768414	-0.05809901952840126	0.3233935661615752	0.17348675147881046	0.24641439105420954	0.17332469005753182	0.11174134997163924	-0.039137833238797506	0.17137995300218783	1.0	0.10850012154606596	0.34980957782999755	0.09926262053318208
TyrR	0.05566809820922129	0.2149744753261486	0.0028360748723766306	0.00915647030224455	0.13799530021878292	0.18126569970018638	-0.04594441293250142	0.11984442103557248	0.029576209383356294	0.10509683169921401	0.039137833238797506	0.014342435783161819	0.09764200632039544	-0.001863706344704643	0.13199902763147234	0.1898549550279556	0.15160845960619074	0.10574507738432866	0.01191151446398185	0.0579369581071226	0.11903411392917916	0.054533668260270646	0.1725143829511385	0.10023498906085407	0.12503038651648976	0.22161899359857387	0.10169354185236204	-0.17040758447451584	-0.16651811036382788	0.04497204440482943	-0.07381897739243173	0.08548739972449558	-0.08645976825216757	-0.13653674742727492	-0.2806093509440078	-0.12130297382708047	-0.10477270885665667	-0.23442184587958836	-0.20363017583664209	-0.11255165707803258	-0.24787294384571754	-0.005591119034113929	-0.0013775220808686492	-0.30005672149744755	-0.2112470626367393	-0.2319909245604084	-0.014342435783161819	0.011425330200145856	-0.22680495907949114	-0.19034113929179158	-0.3092942225103314	-0.10947249007373795	-0.11303784134186856	0.2634308402884693	0.1381573616400616	0.07025362612430111	0.1073656915971153	-0.18596548091726764	-0.2794749209950571	-0.09715582205655944	-0.156794425087108	0.10201766469491938	0.06458147637954785	0.17672797990438377	0.1976339032493315	0.07446722307754639	-0.31091483672311804	0.12405801798881776	0.06717445912000648	-0.12859573778462038	0.052588931204926664	0.10461064743537801	0.08240823272020095	-0.0862977068308889	0.00737379466817924	0.06425735353699052	0.07203630175836642	0.27720606109715584	0.2775301839397131	0.02811765659184831	0.184344866704481	0.25921724333522406	0.18855846365772627	-0.13783323879750425	0.10850012154606596	1.0	0.38205980066445183	0.14139859006563488
HexR	-0.1490154768657321	0.05096831699214002	0.016611295681063124	-0.0689571347540718	-0.05874726521351592	0.3198282148934446	0.07819463576695568	0.12535450935904707	0.05907138805607325	-0.1216270966696378	-0.10850012154606596	0.13037841341868567	0.025362612430111012	0.15792885503605866	0.1106069200226886	0.24576614536909488	0.2443075925775869	0.29341220322502226	0.027955595170569645	0.0900251195202982	0.039786078923912165	0.05534397536666397	0.16927315452556518	0.23037031034762176	0.21140912405801798	0.2746130783566972	0.16295275909569726	-0.005591119034113929	-0.16408718904464792	0.28709180779515436	0.3496475164087189	0.17867271695972772	-0.1261648164654404	-0.011263268778867191	-0.41398590065634877	-0.13426788752937363	-0.2003889474110688	-0.38011506360910785	-0.30815979256138076	-0.557896442751803	-0.3629365529535694	-0.1815898225427437	-0.06036787942630257	-0.31059071388056075	-0.3618021230046187	-0.24884531237338953	0.1371849931123896	-0.11579288550360586	-0.07706020581800502	-0.0862977068308889	-0.1966615347216595	-0.20832995705372337	-0.09829025200551009	0.30183939713151287	0.04075844745158415	0.1449639413337655	-0.008184101774572563	-0.19876833319828216	-0.48415849607001055	-0.3363584798638684	-0.2516003565351268	-0.1623045134105826	-0.02212138400453772	0.10623126164816465	-0.09083542662669152	0.027307349485454987	-0.34786484077465357	0.24771088242443887	0.008184101774572563	-0.10072117332469006	0.07479134592010372	0.3525646219917349	0.24609026821165222	0.33992383113199903	0.21610890527509927	0.14755692407422413	-0.021635199740701726	0.3681225184344867	0.33668260270642575	0.02066283121302974	0.29762580017826756	0.023255813953488372	0.3524025605704562	0.03443805202171623	0.34980957782999755	0.38205980066445183	1.0	0.40361396969451424
HypR	-0.044647921562272104	0.17672797990438377	0.06231261648164654	-0.03297949923020825	-0.09018718094157686	0.26099991896928937	0.4522323960781136	0.09780406774167409	0.30313588850174217	0.05858520379223726	-0.03054857791102828	0.04659265861761608	-0.020824892634308402	0.2733165869864679	0.2595413661777814	0.2997325986548902	0.2893606676930557	0.25435540069686413	0.08970099667774087	0.21011263268778868	0.1725143829511385	0.23004618750506442	0.2588931204926667	0.3707155011749453	0.21351592253464063	0.3895146260432704	0.30264970423790616	-0.03703103476217486	0.0036463819787699537	-0.004942873348999271	0.09780406774167409	0.026497042379061666	-0.17721416416821975	-0.008994408880965886	-0.3350619884936391	-0.39518677578802364	-0.21400210679847662	-0.23766307430516165	-0.2713718499311239	-0.38060124787294386	-0.30086702860384085	-0.043999675877157446	0.0368689733408962	-0.04578235151122275	-0.210922939794182	-0.22696702050076978	-0.06636415201361316	-0.10898630580990196	-0.19034113929179158	-0.2812575966291224	-0.23782513572644032	-0.0922939794181995	0.015152742889555142	0.2528968479053561	-0.2407422413094563	-0.14609837128271616	-0.1778624098533344	-0.1384814844826189	-0.5632444696539989	-0.34899927072360426	-0.34041001539583504	0.034924236285552225	-0.043999675877157446	0.09423871647354347	-0.3848148448261891	-0.23847338141155497	-0.1760797342192691	0.19957864030467548	0.078518758609513	0.12875779920589903	-0.09715582205655944	0.37557734381330526	0.25565189206709343	0.22907381897739243	-0.02276962968965238	0.014666558625719148	0.0867838910947249	0.1279474920995057	0.3593712016854388	-0.17948302406612107	-0.008994408880965886	-0.1211409124058018	0.29762580017826756	0.08937687383518353	0.09926262053318208	0.14139859006563488	0.40361396969451424	1.0
