	AmtR	DasR	CueR	HrcA	XylR	LldR	PdxR	KdgR	NsrR	MetR	ArgR	IscR	RutR	NrtR	LexA	NagC	MntR	CzrA	SahR_SamR	Zur	BirA	FUR	RbkR	ThiR	ModE	Phr	NadQ	Rex	PhnF	PsrA	NagQ	HutC	NrdR	FabR	HcpR	FnrN_FixK	TyrR	HisR	PaaR	AgaR	SoxR	PdhR	AraR	ExuR_UxuR	HypR	NorR	PhnR	CblR	LtbR	LiuR	NagR	SdaR	TrpR	FruR	CsoR	AcnR	QorR	VanR	LiuQ	ZntR	NifA	NarP	PrpR	FixJ	GlcC	FadP	MetJ	GguR	PhsR	NmlR	TtrR	NtrC	Irr	GntR	RbsR	PurR	MerR	FadR	NiaR	BioQ	CcpA	CadR-PbrR	SiaR	NnrR	GulR	NikR	HexR	PhrR
NifA	0.03342147012162877	-0.17006874669487043	-0.010047593865679535	0.06208355367530407	0.018878900052882074	0.08820729772607086	0.1643574828133263	0.023638286620835537	0.30719196192490744	0.07139079851930195	0.23839238498149126	0.2693283976731888	0.20597567424643046	0.20909571655208883	0.22776308831306188	0.22041248016922263	0.19481755684822846	0.13410893707033317	0.21258593336858805	0.21930195663670016	0.2600740349021682	0.2130618720253834	0.14907456372289793	0.19603384452670544	0.18762559492332098	0.24865150713907985	0.18503437334743522	0.2750925436277102	0.12205182443151771	0.1686409307244844	-0.009095716552088842	0.22390269698572185	0.08313061872025383	-0.08741406663141195	0.22829190904283447	0.10079323109465892	0.13320994182971974	0.18339502908514013	0.22199894235854045	0.16092014806980434	0.2390269698572184	-0.03913273400317292	0.139555790586991	0.06795346377578002	0.17181385510312006	0.19508196721311474	0.27091485986250663	0.07821258593336859	0.11470121628767847	-0.17678476996298254	-0.048069804336329985	0.03120042305658382	-0.08307773664727658	0.042147012162876786	0.16404019037546272	0.11422527763088314	0.3103648863035431	-0.09888947646747752	-0.41760973030142784	-0.0990481226864093	1.0	0.2425171866737176	0.14997355896351136	0.10163934426229508	-0.008090957165520888	0.3118455843469064	0.24262295081967214	-0.06657852987837123	-0.03299841353781068	0.2995769434161819	0.32147012162876787	0.16017979904812268	0.058751983077736644	0.060867265996827076	-0.08175568482284505	-0.15631940772078265	-0.11020624008461131	0.0387625594923321	-0.19153886832363828	0.09524061343204654	0.10200951877313591	0.04447382337387626	0.190058170280275	0.10830248545742993	0.1130618720253834	0.17530407191961925	0.12971972501322052	0.034955050237969326
NarP	-0.008408249603384453	-0.19989423585404548	-0.040031729243786354	0.02088841882601798	0.046007403490216814	0.013802221047065045	0.10481226864093073	0.17149656266525648	0.13373876255949232	0.16657852987837124	0.312374405076679	0.26092014806980435	0.17128503437334744	0.16187202538339504	0.1885245901639344	0.11401374933897408	0.11946060285563194	0.1647276573241671	0.23632998413537812	0.20639873083024854	0.22802749867794816	0.18228450555261766	0.1624537281861449	0.08540454785827604	0.00021152829190904283	0.16171337916446324	0.13194077207826546	0.08164992067689053	0.10306716023268112	0.2640401903754627	0.17599153886832364	0.036171337916446326	0.16425171866737176	0.053622421998942356	0.01570597567424643	0.14558434690639874	0.20957165520888418	0.1881544156530936	0.00824960338445267	0.24093072448439978	0.27075621364357483	-0.1763088313061872	0.027974616604970914	-0.028926493918561606	0.03955579058699101	-0.029984135378106822	0.20317292437863566	0.17641459545214172	0.17292437863564253	-0.013907985193019567	0.12993125330512956	0.025859333685880486	0.007509254362771021	-0.08561607615018509	-0.034584875727128504	0.13384452670544686	-0.02919090428344791	-0.06530936012691697	-0.16187202538339504	-0.013326282390269699	0.2425171866737176	1.0	0.24997355896351137	-0.034161819143310415	0.15446853516657852	0.12496033844526705	0.3014806980433633	0.14822845055526176	0.09624537281861449	-0.08233738762559492	0.007033315705975675	-0.0866737176097303	-0.1378106821787414	-0.00967741935483871	-0.13643574828133262	-0.0033844526705446853	-0.44870438921205713	-0.01115811739820201	-0.03976731887890005	-0.023426758328926493	0.2973030142781597	0.2708090957165521	0.35066102591221576	0.21930195663670016	-0.10819672131147541	0.1445267054468535	0.08180856689582232	0.256795346377578
PrpR	-0.19222633527234267	-0.08984664198836595	0.11147540983606558	0.02924378635642517	-0.005076679005817028	0.0390269698572184	0.18656795346377578	0.26747752511898465	0.19587519830777367	0.20671602326811211	0.3644103648863035	0.2108937070333157	0.35081967213114756	0.25864621893178213	0.23019566367001587	0.2658381808566896	0.2692755156002115	0.30423056583818087	0.19328397673188788	0.26922263352723425	0.2684822845055526	0.23506081438392384	0.2911158117398202	0.2056583818085669	0.2384981491274458	0.3662083553675304	0.16710735060814383	0.2788471708090957	0.29888947646747754	0.3948704389212057	0.16969857218402962	0.15901639344262294	0.07863564251718667	0.16092014806980434	0.07429931253305129	0.1002644103648863	0.2429402432575357	0.26790058170280273	-0.035378106821787415	0.18339502908514013	0.09465891062929667	-0.03638286620835537	0.03945002644103649	0.002749867794817557	0.07271285034373347	-0.07625594923320994	0.3013220518244315	0.31110523532522477	0.11422527763088314	-0.03209941829719725	0.17139079851930195	0.08180856689582232	-0.011792702273929138	-0.18387096774193548	-0.2759915388683236	-0.03807509254362771	-0.1348492860920148	-0.14214701216287678	-0.02316234796404019	-0.008778424114225278	0.14997355896351136	0.24997355896351137	1.0	0.036012691697514546	0.14124801692226335	0.2331041776837652	0.2784769962982549	0.013484928609201481	0.1775251189846642	0.01263881544156531	0.17720782654680065	0.03183500793231095	0.12263352723426758	0.13812797461660498	0.0787414066631412	0.15293495505023796	-0.1232681121099947	0.14426229508196722	-0.020042305658381807	0.24140666314119513	0.04452670544685352	0.17974616604970914	0.2735060814383924	0.026758328926493918	-0.07049180327868852	-0.03770491803278689	0.09735589635113696	0.12041248016922264
FixJ	-0.06160761501850873	0.12416710735060814	0.10846113167636172	0.12347964040190375	0.2294553146483342	0.1995769434161819	0.12459016393442623	0.07234267583289265	0.17488101533580117	0.2382337387625595	0.08952934955050237	0.0834479111581174	0.19587519830777367	0.14875727128503438	0.11956636700158646	0.13881544156530937	0.13167636171337915	0.1923320994182972	0.20624008461131677	0.18577472236911688	0.1037546271813855	0.17313590692755157	0.11824431517715495	0.19132734003172924	0.05251189846641988	0.13670015864621893	0.1577472236911687	0.14161819143310417	0.12940243257535694	0.16499206768905342	0.17324167107350608	0.1670544685351666	0.21438392384981492	-0.08249603384452671	0.08175568482284505	0.1372818614489688	0.0663670015864622	0.10973030142781597	0.16737176097303014	0.011052353252247488	0.17641459545214172	0.10095187731359069	0.05251189846641988	0.14119513484928609	0.2239555790586991	0.02982548915917504	0.1609730301427816	0.09434161819143311	0.13421470121628767	-0.012956107879428873	0.13019566367001587	0.1661025912215759	0.0878900052882073	-0.07049180327868852	-0.15711263881544157	-0.14299312533051295	-0.11020624008461131	0.11649920676890534	-0.002538339502908514	-0.11686938127974617	0.10163934426229508	-0.034161819143310415	0.036012691697514546	1.0	0.06858804865150714	0.3552088841882602	-0.0224748810153358	0.11374933897408779	0.06916975145425701	0.3617662612374405	0.1908514013749339	0.24108937070333156	0.2894235854045479	-0.10978318350079323	-0.0523532522474881	0.017768376520359598	0.04992067689053411	0.1165520888418826	0.07673188789000529	-0.09254362771020624	0.06314119513484928	-0.09222633527234268	-0.15780010576414596	-0.19317821258593337	0.03907985193019566	-0.011792702273929138	0.05029085140137493	-0.07424643046007404
GlcC	-0.1490216816499207	-0.06451612903225806	0.09487043892120571	0.20306716023268112	0.21205711263881544	0.2224748810153358	0.15002644103648863	0.23453199365415126	0.1588048651507139	0.17694341618191434	0.17096774193548386	0.1002644103648863	0.19413008989952407	0.26414595452141726	0.17170809095716552	0.169169751454257	0.19978847170809097	0.2742993125330513	0.2500793231094659	0.1760444209413009	0.19159175039661555	0.19280803807509253	0.22760444209413008	0.1566895822316235	0.14045478582760446	0.18926493918561607	0.03289264939185616	0.13410893707033317	0.16451612903225807	0.28498149127445793	0.26684294024325755	0.24383923849814912	0.1300370174510841	0.33453199365415126	0.14526705446853516	0.281332628239027	0.45769434161819145	0.07377049180327869	0.07615018508725542	0.16017979904812268	0.01956636700158646	0.39153886832363827	0.023902696985721842	0.3214172395557906	0.09830777366472766	-0.05256478053939714	0.21475409836065573	0.08154415653093601	0.3094130089899524	0.08313061872025383	0.38424114225277634	0.1881544156530936	0.33437334743521946	0.08376520359598097	-0.16039132734003173	-0.02088841882601798	-0.042147012162876786	-0.16509783183500792	-0.26250661025912214	-0.31253305129561076	-0.008090957165520888	0.15446853516657852	0.14124801692226335	0.06858804865150714	1.0	0.08445267054468535	0.15187731359069276	0.005129561078794289	0.20248545742993126	0.06435748281332629	-0.0009518773135906928	-0.08503437334743522	0.15764145954521416	-0.059492332099418295	-0.14235854045478583	-0.014648334214701216	0.14188260179799048	0.30449497620306715	0.16499206768905342	-0.2288207297726071	0.1698572184029614	0.0038603913273400317	0.24669487043892122	0.1701216287678477	0.040719196192490745	0.19116869381279747	-0.17609730301427817	-0.08429402432575357
FadP	-0.011369645690111053	-0.02083553675304072	0.2892649391856161	0.32295081967213113	0.3219460602855632	0.30655737704918035	0.35166578529878373	0.39825489159175037	0.3617662612374405	0.36525647805393974	0.39693283976731886	0.34029613960867267	0.4245901639344262	0.3453728186144897	0.4340560549973559	0.37810682178741406	0.3795346377578001	0.4061872025383395	0.42913802221047065	0.4495505023796933	0.4100475938656795	0.36409307244843997	0.390269698572184	0.37641459545214173	0.3406134320465362	0.37181385510312004	0.23183500793231096	0.3682178741406663	0.35282919090428344	0.42416710735060814	0.2539925965097832	0.33765203595980964	0.39132734003172925	0.09899524061343205	0.24553146483342148	0.22971972501322052	0.18212585933368589	0.3388683236382866	0.188841882601798	0.28889476467477526	0.29857218402961394	0.18418826017979906	0.1670544685351666	0.18392384981491275	0.18122686409307245	0.10359598096245373	0.27741935483870966	0.2465362242199894	0.36832363828662085	0.10745637228979377	0.33532522474881016	0.16224219989423586	0.22675832892649392	0.0165520888418826	-0.03273400317292438	0.07620306716023269	0.021893178212585934	-0.0390269698572184	-0.07609730301427815	-0.07942887361184559	0.3118455843469064	0.12496033844526705	0.2331041776837652	0.3552088841882602	0.08445267054468535	1.0	0.3235854045478583	0.24246430460074034	0.24341618191433104	0.2328397673188789	0.28894764674775253	0.32913802221047067	0.2546271813855103	0.17207826546800634	0.08730830248545743	0.11073506081438392	0.07440507667900581	0.13141195134849287	0.1426758328926494	-0.03114754098360656	0.05700687466948704	-0.014383923849814913	0.06906398730830249	0.04542570068746695	0.022950819672131147	0.10676890534108938	0.11612903225806452	-0.0254362771020624
MetJ	0.034849286092014806	-0.1329984135378107	0.488841882601798	0.47440507667900583	0.3885774722369117	0.3492332099418297	0.47165520888418827	0.4503437334743522	0.31983077736647275	0.3724484399788472	0.4446853516657853	0.3670544685351666	0.39936541512427287	0.3141723955579059	0.4002644103648863	0.40460074034902166	0.3585404547858276	0.3040190375462718	0.390269698572184	0.44003172924378636	0.39460602855631943	0.3692226335272343	0.36700158646218933	0.22771020624008462	0.3391327340031729	0.2810153358011634	0.1641988365943945	0.41602326811211	0.25727128503437335	0.3922263352723427	0.1340560549973559	0.25177154944473823	0.2867265996827076	0.27033315705975675	0.08069804336329985	0.20745637228979377	0.198783712321523	0.2583818085668958	0.25764145954521417	0.29280803807509254	0.2511369645690111	0.1476467477525119	0.09148598625066102	0.17488101533580117	0.13870967741935483	0.16129032258064516	0.2690639873083025	0.2593336858804865	0.21269169751454256	0.22030671602326812	0.30153358011634057	0.20391327340031729	0.2663670015864622	0.06996298254891592	0.08662083553675304	0.1192490745637229	0.17366472765732416	-0.14706504494976202	-0.08672659968270756	0.01126388154415653	0.24262295081967214	0.3014806980433633	0.2784769962982549	-0.0224748810153358	0.15187731359069276	0.3235854045478583	1.0	0.20708619777895293	0.35351665785298786	0.2556319407720783	-0.10518244315177155	0.23818085668958222	0.17974616604970914	0.2875198307773665	0.19672131147540983	-0.003120042305658382	0.0	0.0898995240613432	0.26425171866737174	-0.02310946589106293	0.05579058699101005	0.021047065044949763	0.23442622950819672	0.31253305129561076	0.0017451084082496034	-0.06287678476996299	-0.021787414066631414	0.28217874140666316
GguR	0.04637757800105764	-0.292702273929138	0.2222104706504495	0.24563722897937598	0.21766261237440507	0.29524061343204655	0.28429402432575357	0.29613960867266	0.2764145954521417	0.3045478582760444	0.34056054997355895	0.3578529878371232	0.2996298254891592	0.29444738233738765	0.31485986250661024	0.25848757271285033	0.27773664727657327	0.36853516657852986	0.33574828133262824	0.32051824431517717	0.3166578529878371	0.24584875727128502	0.3321523003701745	0.2516657852987837	0.22511898466419883	0.2088841882601798	0.3080909571655209	0.2398202009518773	0.21496562665256477	0.18630354309888947	0.13067160232681121	0.16980433632998412	0.19883659439450027	0.04045478582760444	0.10253833950290851	-0.09079851930195663	0.0570597567424643	0.37905869910100476	0.15616076150185088	0.34769962982548913	0.1974616604970915	0.0044420941300898995	0.17154944473823375	0.07165520888418826	0.09725013220518244	0.20380750925436278	0.1925965097831835	0.21702802749867794	0.14838709677419354	0.22797461660497093	0.17525118984664198	-0.026546800634584877	0.10058170280274986	-0.145637228979376	0.1997355896351137	0.11237440507667901	-0.04103648863035431	-0.015071390798519302	-0.014278159703860392	0.07112638815441566	-0.06657852987837123	0.14822845055526176	0.013484928609201481	0.11374933897408779	0.005129561078794289	0.24246430460074034	0.20708619777895293	1.0	0.26409307244844	0.13051295610787944	0.14188260179799048	0.1508725542041248	0.046747752511898465	0.18995240613432046	0.1355367530407192	0.13527234267583288	0.05859333685880486	0.17228979375991538	0.1878900052882073	0.07477525118984664	0.2255420412480169	0.1765732416710735	0.17065044949762032	-0.12554204124801693	0.07831835007932311	0.1822316234796404	-0.13072448439978848	0.00814383923849815
PhsR	-0.16213643574828132	-0.12823902696985723	0.3370174510840825	0.24246430460074034	0.27461660497091483	0.3019037546271814	0.3152829190904283	0.26996298254891593	0.22268640930724484	0.3216816499206769	0.19682707562136437	0.18857747223691168	0.27207826546800634	0.2762030671602327	0.3612374405076679	0.28281332628239025	0.30518244315177157	0.32654680063458486	0.26763617133791645	0.30047593865679534	0.37059756742464306	0.25245901639344265	0.23088313061872026	0.26573241671073505	0.27953463775780013	0.19011105235325224	0.16562665256478054	0.27826546800634583	0.23976731887890004	0.17937599153886832	0.09264939185616076	0.0780539397144368	0.1290851401374934	0.2551031200423057	0.06456901110523533	-0.0503437334743522	0.05013220518244315	0.1835536753040719	0.21554732945531466	0.23733474352194606	0.25647805393971446	0.12485457429931253	0.11713379164463247	0.22755156002115282	-0.005341089370703332	-0.08254891591750396	0.23749338974087783	0.20951877313590692	0.08164992067689053	0.3831835007932311	0.3105235325224749	0.13923849814912745	0.3210470650449498	0.007033315705975675	-0.16113167636171338	0.025594923320994185	-0.3189846641988366	-0.11115811739820201	-0.03114754098360656	0.047435219460602855	-0.03299841353781068	0.09624537281861449	0.1775251189846642	0.06916975145425701	0.20248545742993126	0.24341618191433104	0.35351665785298786	0.26409307244844	1.0	0.3044420941300899	0.08593336858804865	0.013643574828133264	0.0281332628239027	0.11369645690111052	0.2061872025383395	0.22607086197778953	0.07562136435748282	0.2479111581173982	0.35647805393971443	0.25647805393971446	0.08810153358011634	-0.020941300898995242	0.15319936541512427	0.11189846641988366	-0.10555261766261237	0.06525647805393972	-0.19402432575356954	-0.011316763617133793
NmlR	-0.15822316234796405	-0.10370174510840825	0.4530407191961925	0.3711792702273929	0.33268112109994713	0.28392384981491275	0.41840296139608674	0.17800105764145954	0.35817028027498676	0.35552617662612374	0.29450026441036486	0.28455843469063985	0.35663670015864624	0.25780010576414597	0.28873611845584346	0.33881544156530935	0.3501850872554204	0.3464304600740349	0.38471708090957163	0.3471179270227393	0.35954521417239554	0.35415124272871495	0.21634056054997355	0.33342147012162876	0.30613432046536226	0.28995240613432044	0.1570597567424643	0.23537810682178742	0.2029613960867266	0.15885774722369117	0.12120571126388155	0.20116340560549972	0.3182971972501322	0.006768905341089371	0.003966155473294554	0.0992067689053411	0.033368588048651504	0.4075621364357483	0.4821787414066631	0.2792173453199365	0.30962453728186146	0.16927551560021153	0.21168693812797462	0.12966684294024325	0.1570597567424643	0.145637228979376	0.24267583289264938	0.16874669487043892	0.05790586991010047	0.40380750925436276	0.29751454257006876	0.40423056583818084	0.2493918561607615	0.08863035430988894	0.22194606028556318	0.07588577472236911	0.026335272342675832	-0.09735589635113696	-0.15806451612903225	-0.0804865150713908	0.2995769434161819	-0.08233738762559492	0.01263881544156531	0.3617662612374405	0.06435748281332629	0.2328397673188789	0.2556319407720783	0.13051295610787944	0.3044420941300899	1.0	0.4075621364357483	0.21972501322051824	0.3005288207297726	0.3166578529878371	0.03061872025383395	0.15795875198307774	0.21692226335272344	0.07102062400846113	0.060497091485986254	0.1613960867265997	0.08598625066102591	-0.12924378635642517	-0.21205711263881544	-0.008619777895293496	0.03352723426758329	0.05288207297726071	0.10264410364886303	0.09333685880486516
TtrR	-0.15912215758857748	-0.2883130618720254	0.12474881015335801	0.05880486515071391	0.12564780539397144	0.17033315705975674	0.28281332628239025	0.16181914331041777	0.4077736647276573	0.275251189846642	0.3101004759386568	0.2683236382866208	0.42628239026969855	0.2940772078265468	0.3337387625594923	0.28646218931782125	0.40962453728186143	0.4001057641459545	0.3484928609201481	0.3274457958751983	0.3748281332628239	0.33553675304071917	0.32252776308831305	0.46673717609730303	0.3239555790586991	0.3638286620835537	0.2933897408778424	0.2257006874669487	0.42776308831306187	0.28334214701216287	0.2800634584875727	0.28683236382866206	0.3363299841353781	-0.12480169222633528	0.2750925436277102	0.19830777366472765	0.23231094658910628	0.3624537281861449	0.22728714965626653	0.3285563194077208	0.24219989423585406	0.14664198836594394	0.10576414595452142	0.2340560549973559	0.24484399788471709	0.12993125330512956	0.14648334214701217	0.10988894764674775	0.11179270227392914	0.02765732416710735	0.1792702273929138	0.3593865679534638	0.09063987308302486	-0.1274457958751983	-0.053463775780010575	-0.06546800634584876	0.1434690639873083	0.041142252776308834	-0.09254362771020624	0.07228979375991539	0.32147012162876787	0.007033315705975675	0.17720782654680065	0.1908514013749339	-0.0009518773135906928	0.28894764674775253	-0.10518244315177155	0.14188260179799048	0.08593336858804865	0.4075621364357483	1.0	0.23855103120042306	0.2934426229508197	0.29762030671602324	0.060655737704918035	0.28720253833950293	0.19693283976731887	0.23220518244315178	0.08995240613432047	0.2502908514013749	0.17757800105764146	0.005393971443680592	-0.012268640930724484	-0.15267054468535166	-0.10999471179270227	0.11697514542570069	0.20132205182443152	0.18561607615018508
NtrC	0.08561607615018509	0.09132734003172924	0.23437334743521945	0.35875198307773665	0.34182971972501325	0.30211528291909046	0.39592808038075095	0.47165520888418827	0.5253833950290852	0.5055526176626124	0.3835536753040719	0.4052882072977261	0.4719725013220518	0.4386039132734003	0.4148598625066103	0.5139079851930196	0.5310946589106293	0.43680592279217345	0.49624537281861447	0.4988894764674775	0.5115811739820201	0.5335272342675833	0.3950819672131147	0.4177154944473823	0.4142252776308831	0.4224748810153358	0.3319936541512427	0.4420941300898995	0.2990481226864093	0.29465891062929667	0.2571655208884188	0.3368059227921735	0.4591221575885775	-0.0624537281861449	0.3775251189846642	0.2993125330512956	0.14394500264410365	0.33262823902696986	0.3923320994182972	0.3947646747752512	0.302432575356954	0.19624537281861448	0.20560549973558964	0.19222633527234267	0.21544156530936012	0.4052882072977261	0.16356425171866737	0.26266525647805394	0.35822316234796403	0.3426758328926494	0.22755156002115282	0.348281332628239	0.11200423056583818	0.0878900052882073	0.2600211528291909	0.1236911686938128	0.0787414066631412	0.21390798519301957	0.2478053939714437	0.2637228979375992	0.16017979904812268	-0.0866737176097303	0.03183500793231095	0.24108937070333156	-0.08503437334743522	0.32913802221047067	0.23818085668958222	0.1508725542041248	0.013643574828133264	0.21972501322051824	0.23855103120042306	1.0	0.31179270227392913	0.3239026969857218	0.3324167107350608	0.06710735060814384	0.25943945002644103	0.13008989952406133	0.17773664727657323	0.15388683236382866	0.085193019566367	0.21285034373347436	0.18164992067689054	0.19994711792702274	0.17340031729243785	0.17562136435748282	0.35753569539925967	0.344420941300899
Irr	-0.13204653622422	-0.03675304071919619	0.23722897937599155	0.35124272871496565	0.3994711792702274	0.3634056054997356	0.32522474881015334	0.2909571655208884	0.4346377578001058	0.2632998413537811	0.20872554204124802	0.25917503966155475	0.3625066102591222	0.3546271813855103	0.18138551031200423	0.32913802221047067	0.453146483342147	0.2977260708619778	0.3082496033844527	0.3203067160232681	0.28894764674775253	0.28027498677948176	0.23199365415124273	0.30772078265468006	0.18281332628239028	0.25018508725542044	0.14167107350608144	0.3463246959280804	0.3586991010047594	0.3991010047593866	0.2674246430460074	0.18646218931782127	0.16795346377578002	-0.10528820729772607	0.18471708090957165	0.20343733474352194	0.2737176097303014	0.31084082496033844	0.05245901639344262	0.1414595452141724	0.10142781597038604	0.3293495505023797	0.17228979375991538	0.11084082496033845	0.1329984135378107	0.22205182443151772	0.05510312004230566	0.035219460602855635	0.15039661554732944	0.15362242199894235	0.33685880486515074	0.3786356425171867	0.34167107350608145	0.047435219460602855	-0.10021152829190905	-0.012480169222633527	0.07921734531993654	0.09397144368059228	0.03268112109994712	0.010259122157588578	0.058751983077736644	-0.1378106821787414	0.12263352723426758	0.2894235854045479	0.15764145954521416	0.2546271813855103	0.17974616604970914	0.046747752511898465	0.0281332628239027	0.3005288207297726	0.2934426229508197	0.31179270227392913	1.0	0.35029085140137495	0.44019037546271816	0.10819672131147541	0.32406134320465363	-0.019672131147540985	0.04611316763617134	0.030037017451084082	-0.21327340031729244	-0.03574828133262824	-0.00026441036488630354	-0.20232681121099946	0.027815970386039134	-0.0026441036488630354	0.0780539397144368	0.2905869910100476
GntR	-0.054574299312533055	-0.28725542041248014	0.4076679005817028	0.42485457429931256	0.25806451612903225	0.37424643046007405	0.45499735589635115	0.3615018508725542	0.4054468535166579	0.3103120042305658	0.35859333685880485	0.37445795875198307	0.44019037546271816	0.2951877313590693	0.3162876784769963	0.3883659439450026	0.3824960338445267	0.3471179270227393	0.30211528291909046	0.3573241671073506	0.4204653622421999	0.3603913273400317	0.2665785298783712	0.34219989423585406	0.30750925436277105	0.223532522474881	0.2101004759386568	0.30624008461131674	0.24262295081967214	0.24896879957694343	0.11052353252247488	0.18783712321523005	0.2865679534637758	-0.01866737176097303	-0.1044420941300899	0.09592808038075093	-0.0037546271813855103	0.4549444738233739	0.23839238498149126	0.4037546271813855	0.2670015864621893	0.23469063987308303	0.04632469592808038	0.12601797990481226	0.10978318350079323	0.15293495505023796	0.05171866737176097	0.1558434690639873	0.02173453199365415	0.3321523003701745	0.20428344791115813	0.27572712850343734	0.1780539397144368	-0.1514013749338974	0.22993125330512956	0.1002644103648863	0.08508725542041248	0.16023268112109995	0.027815970386039134	0.2102062400846113	0.060867265996827076	-0.00967741935483871	0.13812797461660498	-0.10978318350079323	-0.059492332099418295	0.17207826546800634	0.2875198307773665	0.18995240613432046	0.11369645690111052	0.3166578529878371	0.29762030671602324	0.3239026969857218	0.35029085140137495	1.0	0.5138551031200423	0.23008989952406134	0.040507667900581704	0.09317821258593337	0.16509783183500792	0.2840824960338445	0.0651507139079852	0.1558434690639873	0.053886832363828664	0.07165520888418826	-0.17948175568482286	-0.011951348492860921	0.07461660497091487	0.2397144368059228
RbsR	0.1156002115282919	0.035272342675832895	0.3645690111052353	0.3973030142781597	0.4081438392384982	0.39132734003172925	0.4875198307773665	0.44008461131676363	0.42295081967213116	0.37392913802221045	0.24188260179799048	0.3620306716023268	0.3333685880486515	0.3490745637228979	0.2382337387625595	0.4313590692755156	0.4214172395557906	0.31248016922263355	0.30698043363299843	0.35817028027498676	0.35780010576414595	0.31311475409836065	0.2880486515071391	0.23696456901110524	0.3001057641459545	0.22845055526176627	0.3601797990481227	0.3891591750396616	0.2452141723955579	0.3379693283976732	0.23796932839767318	0.2	0.17361184558434692	-0.03818085668958223	0.11115811739820201	-0.14489687995769435	0.039925965097831834	0.1898995240613432	0.05203595980962454	0.23003701745108407	0.17440507667900582	0.23326282390269698	0.16774193548387098	0.13574828133262823	-0.0375462718138551	0.1787414066631412	0.07292437863564252	0.08233738762559492	0.15970386039132733	0.37022739291380224	0.27033315705975675	0.19561078794288736	0.22956107879428875	0.030671602326811213	-0.0026441036488630354	0.03236382866208355	0.035325224748810155	0.08434690639873083	0.25764145954521417	0.36911686938127974	-0.08175568482284505	-0.13643574828133262	0.0787414066631412	-0.0523532522474881	-0.14235854045478583	0.08730830248545743	0.19672131147540983	0.1355367530407192	0.2061872025383395	0.03061872025383395	0.060655737704918035	0.3324167107350608	0.44019037546271816	0.5138551031200423	1.0	0.18127974616604972	0.22548915917503967	0.16991010047593866	0.27382337387625594	0.2382337387625595	0.0713379164463247	0.22966684294024325	0.22845055526176627	0.09312533051295611	-0.07086197778952935	0.14405076679005818	0.04447382337387626	0.17303014278159703
PurR	-0.323532522474881	-0.11649920676890534	0.2676890534108937	0.1670544685351666	0.085193019566367	0.24087784241142252	0.20200951877313592	0.2138551031200423	0.23839238498149126	0.2621893178212586	0.15362242199894235	0.20571126388154415	0.18826017979904813	0.169169751454257	0.2492332099418297	0.22427287149656266	0.27551560021152827	0.2749867794817557	0.2250661025912216	0.22876784769962982	0.22675832892649392	0.19317821258593337	0.2777895293495505	0.34034902168164993	0.15795875198307774	0.23601269169751454	0.035325224748810155	0.004865150713907985	0.10285563194077207	0.1819672131147541	0.12041248016922264	0.16737176097303014	0.36197778952934956	0.07847699629825489	-0.025594923320994185	0.1304071919619249	-0.010629296668429402	0.2539925965097832	0.2520359598096245	0.31956636700158647	0.20581702802749868	0.21232152300370175	0.004865150713907985	0.09539925965097831	0.005552617662612375	0.08117398202009518	0.101216287678477	-0.024272871496562664	-0.08027498677948175	0.1402432575356954	0.15193019566367003	0.0802221047065045	0.2573770491803279	-0.22670544685351665	-0.12263352723426758	0.011951348492860921	-0.1029613960867266	-0.11448968799576943	0.1162876784769963	0.1331041776837652	-0.15631940772078265	-0.0033844526705446853	0.15293495505023796	0.017768376520359598	-0.014648334214701216	0.11073506081438392	-0.003120042305658382	0.13527234267583288	0.22607086197778953	0.15795875198307774	0.28720253833950293	0.06710735060814384	0.10819672131147541	0.23008989952406134	0.18127974616604972	1.0	0.07498677948175568	0.3721311475409836	0.35605499735589635	0.11935483870967742	0.13992596509783184	-0.1242199894235854	0.021364357482813328	0.009465891062929667	0.13326282390269698	0.003595980962453728	0.17228979375991538	0.052723426758328924
