	BirA	ThiR	Zur	Phr	MntR	ArgR	NrtR	CzrA	NsrR	RbkR	KdgR	FUR	NagC	MetR	SahR_SamR	PhrR	XylR	ModE	NadQ	AraR	IscR	HutC	AgaR	PhnF	SiaR	GulR	Irr	HypR	TrpR	TyrR	HisR	PsrA	CcpA	HexR	Rex	PdhR	VanR	GguR	NagR	NiaR	LldR	NrdR	PurR	CsoR	HrcA	PhnR	NmlR	ZntR	LiuR	NnrR	GntR	NtrC	BioQ	FixJ	PaaR	PdxR	RbsR	AcnR	CueR	NifA	FruR	FadP	MerR	DasR	FadR	GlcC	FnrN_FixK	HcpR	CblR	CadR-PbrR	NikR	NagQ	NarP	SdaR	LiuQ	SoxR	LexA	QorR	FabR	PhsR	AmtR	LtbR	RutR	TtrR	MetJ	ExuR_UxuR	NorR	PrpR
LiuQ	-0.07161928512823841	-0.026426429210451904	-0.03947276932846925	-0.022736648882172705	-0.025707941834970403	-0.0442171037078584	-0.007212686169349792	-0.15289874890488617	-0.11553045227621436	-0.07254404791151944	-0.025673176316801945	-0.03862680838637006	-0.06393147021058633	-0.023883910981731878	-0.12443042492734006	-0.11797330935285147	-0.07480844199489178	-0.10829690679596349	-0.04091206178064349	-0.13477432543306248	-0.03526382392887439	-0.18398607525112293	-0.1715307489419694	-0.14149565894563138	-0.11441332029240119	-0.0608744223129731	-0.1857591166777144	0.10245629974366224	-0.055773161947054437	0.06310173317696575	0.13987095039655867	0.17697734678836144	0.10695495779466094	0.12464828884119575	-0.017171848274007907	-0.007588153765569158	-0.07183483134088287	-0.14806402417825903	-0.14548674043137055	-0.16924317784648474	-0.1932846925105803	-0.046968215045589186	0.16625566098520844	0.04610834789622261	0.08362034199999073	0.17086788639555742	0.12466219504846313	0.1340651088624259	0.1460499418256996	0.05237772967260153	0.044784940504609905	0.08347432682368319	0.05740945900218328	0.0012840064710217818	0.0961243400345801	0.1340280256430462	0.12573992611168539	0.03266104546866236	0.07207355456563962	0.005791935326865402	-0.06260110971533994	0.05362928832666608	-0.005152249792565742	-0.000507576565259513	-0.13758337930107403	-0.04634011801734567	-0.08219959115750634	0.11462654880383441	0.07740426735147012	-0.06614719256852283	-0.08002790512258322	0.016240132387093185	-0.015748779730312287	-0.011101788801794828	1.0	0.30009595283014495	0.14035766765091712	0.06518766426707334	0.029372227449926066	0.034186092865652135	0.0034023853780865984	-0.2047851259207068	-0.058971589618552735	-0.027638586943925538	-0.0009108565760136466	-0.09167898911143971	0.10899453486054392	0.041616642948857606
SoxR	0.16063987095039656	0.13431078519081635	0.08947949066198183	0.11598935711603803	0.08060037732175719	0.1016288804112529	0.11377595245931275	-0.01984879317297931	0.00681635926222935	0.05465602996324126	0.10819492794266934	0.04838664818686234	0.06263819293471963	0.07403432979034075	-0.020812956876851262	0.06104361450139294	0.07846809220742498	-0.01736421747454005	0.03342125146594602	0.00851755195127265	0.04451145176168469	-0.05574071413009721	-0.10924716429256806	-0.01739202988907482	-0.09957771483931377	-0.013978056004932068	-0.08628801609411721	0.1589641729746768	0.10015250473969897	0.13122824257987958	0.3098696988379046	0.29356467081689697	0.23613435250381262	0.23975228409454366	0.12020062021684412	-0.2089199048815423	-0.1264213302677872	-0.20813188646972386	-0.12020293791805535	-0.04478957590703237	-0.12138960093820544	-0.10698740561161817	0.15274346292373372	0.057071074625343596	-0.008088777227194978	0.04049255786141074	0.12672726682766963	0.12235608234328864	0.2127927836055087	-0.035189657490115	-0.020530197329081123	0.06719247581478786	-0.055951624940319196	-0.07404823599760814	-0.04755227575081931	0.013697614158373159	0.036323013382406795	-0.049631253737293206	0.009738980489591204	-0.0877620740644599	-0.13306154423796301	-0.19950076715910092	-0.19070972646490306	-0.1975492627392447	-0.29695314998771616	-0.19428593943383196	-0.20657439125577687	0.06938502116061206	-0.08104305825310225	0.02125795550940755	0.023170059008672837	0.0480204513954879	0.18100782919469155	0.08898582030398969	0.30009595283014495	1.0	0.21036846813856144	-0.0310989148522929	0.17209858573872092	-0.052621088299780745	-0.005384019913688807	-0.2355062554755691	-0.1904802740449912	-0.22458292966703905	-0.09938534563878162	-0.06955421334903189	0.06287459845826515	-0.019825616160867005
LexA	-0.2721166638081685	-0.385146316477465	-0.4143864349583509	-0.35553536580278217	-0.3503205380775132	-0.356879632505296	-0.36642160839193255	-0.44686438203132606	-0.41061089968525616	-0.32604030018866087	-0.40171092703413047	-0.4480325034417863	-0.41763353435528505	-0.44377720401796683	-0.4639087567387163	-0.33760099383027936	-0.34676286671827417	-0.4793747769212584	-0.3611951921606074	-0.3636357315360333	-0.2925611061924341	-0.29398649243734093	-0.5030176469770223	-0.46374419995271887	-0.4711538907250233	-0.4290389420157511	-0.547981050474897	-0.03507377242955347	-0.08129105228270392	0.053260773834080406	0.0018611140726182143	0.019320357296818722	-0.18537206057543887	-0.13179607937663107	-0.06825861837195396	-0.19338203596145198	-0.2848964682868943	-0.4933064789019659	-0.20421265372153283	-0.18299178143150496	-0.11283496576755311	-0.15416884916864057	0.42219940574140946	0.539349931164274	0.4511405407660466	0.36777051049686876	0.4074982269585734	0.3018365464397792	0.5871687425543849	0.4447807686424297	0.4435083506774641	0.43099508183802976	0.1543218174485818	0.34156889830390624	0.43222346347998203	0.4668012478503321	0.4097811626516356	0.34190960038195717	0.4510802805345546	0.3761258233633553	0.3172538948968855	0.30657856311795706	0.2718964821931016	0.17864377395923628	0.08154368171472806	0.21155513115871155	0.12264579499469247	0.11617709091414771	0.04727646930668286	0.0009595283014494903	-0.0498954716753735	0.029165952042126537	0.19725491468541842	0.11163439654013563	0.14035766765091712	0.21036846813856144	1.0	0.28207350821161536	0.3874431583777946	0.27837909248091375	0.14539635008413254	-0.02224993162781427	0.07767543839318411	0.05734456336826882	-0.19816345356022083	0.17502352466729398	-0.015009433043929708	0.20596020043480076
QorR	-0.39865619683772846	-0.42326554829857554	-0.3979122147489234	-0.41660447501749864	-0.4085342393999935	-0.4269414224195874	-0.43115268552039343	-0.4237453124493003	-0.4232609128961531	-0.3829166879122611	-0.47520291474104326	-0.45083923960858663	-0.47325141032118706	-0.4741483606899333	-0.46535731999573543	-0.38827521311262636	-0.3653971844565686	-0.37321710834326083	-0.3647088271968331	-0.3917818950452184	-0.3117957085444373	-0.30489822973981484	-0.4938395501805489	-0.3591532973935132	-0.47333484756479133	-0.45543755881166825	-0.45184743963547197	-0.18757155902489675	-0.1575665991443047	-0.13094084762968697	-0.024855027789237524	-0.13755556688653925	-0.18383774237360417	-0.326684621125383	-0.14882886557796515	-0.20469937097589128	-0.20066888856956117	-0.3341847022449254	-0.19066569014188967	-0.1857382573668133	-0.19820748988323422	-0.28410613217386466	0.3430128261585029	0.37403525687082523	0.4816391710046308	0.30827743810578917	0.21159916748172491	0.3158957219871043	0.3814194529298061	0.42564350974129816	0.5241481289198122	0.49775414752631747	0.3319921568991012	0.35577640672875016	0.39315860956468934	0.33922570237935207	0.35529432487681417	0.3919000978069911	0.36472736880652296	0.33439329535393614	0.3495441081717509	0.3529603997571049	0.3460188846294691	0.13592390523383288	0.27689808140693734	0.2563841079863348	0.2733195507367972	0.1138547543004946	0.023374016715261136	0.05438254122031604	-0.05274392646397597	-0.04334101265001321	0.2113094548303211	0.17207309102539736	0.06518766426707334	-0.0310989148522929	0.28207350821161536	1.0	0.140818890191952	0.14118276928211523	0.1403414437424385	0.22153515257427073	-0.0892662621505486	0.08499937422067297	-0.006169720624295999	0.13653577835359776	0.03236437971362484	0.14268232196578146
FabR	-0.20414080498398468	-0.33387181258140924	-0.3380320862555683	-0.2785598731753897	-0.3444892018300569	-0.3248235070527648	-0.3310094515855394	-0.3417334550899036	-0.37880972136596036	-0.3956385498607062	-0.39884161293462694	-0.44244220812029794	-0.40596622645794994	-0.4404397142737947	-0.454892899027029	-0.14852756442050516	-0.2395575971928003	-0.3069215828972192	-0.2612675044383978	-0.2964108079042882	-0.4264222573482717	-0.21267458084373594	-0.5206507177920651	-0.38284483917471296	-0.42945149283135015	-0.41644455363392374	-0.4192767845140476	0.18143196851634674	0.10743240424417445	0.19858527518066482	0.20566585238097446	0.15810430582531024	-0.15897576148073295	0.07055546027228354	-0.1047369177355132	-0.252286412244879	-0.1832119630465719	-0.3444915195312681	-0.2994238194788881	-0.1658454278708206	-0.2206497907115806	-0.23999332502051166	0.4600521019232285	0.33319040842530745	0.4009275440247345	0.22503024600080657	0.34263967626349484	0.20898248281424553	0.5373358488117146	0.45523591880629116	0.4773027520384182	0.5484051897965522	0.21973198103193328	0.21839930283547565	0.22227913466307578	0.2807269238078904	0.31478090770450234	0.355282736370758	0.3327755399084972	0.16884221553694184	0.20878547821129093	0.24046845376881393	0.17428649568212265	0.016019950772026274	0.088858346737372	-0.007903361130296526	0.07886441911454543	0.05302668601174611	-0.18447047480427015	0.0672712776559697	0.1549429613731916	0.1578238639787513	0.1912126676277401	0.2285276571285536	0.029372227449926066	0.17209858573872092	0.3874431583777946	0.140818890191952	1.0	0.2669412370034905	-0.09961248035748224	6.95310363369196e-05	-0.16581066235265216	-0.2734771544191609	0.1233897770834975	0.04666227848570673	0.19690494180252258	0.14304620105594468
PhsR	-0.18023603469135174	-0.3431681121396554	-0.37884216918291763	-0.2858559965883438	-0.3212542471874696	-0.31743235789015023	-0.27748677751458994	-0.3137263536533924	-0.3215532306437183	-0.32850401657619904	-0.35024637163875383	-0.4260606959593197	-0.3654875748038066	-0.4007606695375259	-0.39182593136823174	-0.20815506348183618	-0.3460814625621723	-0.23821564819149774	-0.21183789070648168	-0.27062406422813595	-0.3494653063305691	-0.13832504368866783	-0.43123612276399775	-0.3028053455460736	-0.30498862008705285	-0.3280033931145732	-0.2884564573473446	-0.01195933824995017	0.1325840977884495	0.05558542814894475	-0.035013512198061474	0.02243303002350149	-0.24523364745910417	0.06155119106665245	-0.045301787874714346	-0.08641780736194613	0.011866630201500944	-0.37428556860163814	-0.19572754958721741	-0.1113215068766195	-0.10758537252411568	0.033168622033921874	0.3288771664712072	0.33672490277243416	0.3482995026213201	0.28037695092499454	0.12168626669324298	0.24490453388710942	0.3906578099577715	0.40089973161019976	0.33245106173892486	0.3469181526994266	0.1789172627021615	0.20090992949552916	0.23481326281341114	0.27571837149042094	0.2595176400239187	0.2634971330036017	0.34019913688806896	0.14900732857122992	0.16382439241462748	0.25540140267277306	0.21025953618163362	0.17603404239539056	0.05743958911792927	0.12650708521260273	0.06681469051735726	0.045779234324227855	-0.014722038093737108	-0.022669435547047017	-0.06611706245277683	0.2172589938395502	0.1725435843712772	0.04508392396085866	0.034186092865652135	-0.052621088299780745	0.27837909248091375	0.14118276928211523	0.2669412370034905	1.0	0.09906318517042056	-0.051160936536705434	0.22211921327950085	0.03627202395575972	-0.035537312671799604	0.07596729260050711	0.17760544381660495	0.10675795319170633
AmtR	-0.2737946794850995	-0.23423383751060348	-0.21215078036999782	-0.25252977087205825	-0.2224691861623967	-0.21961146056894928	-0.240278402269493	-0.17037885143998777	-0.20530892639444492	-0.16441308852228007	-0.2505365478303999	-0.18328612948533127	-0.24108032688857883	-0.18978728138283324	-0.17278926069966763	-0.24325896602713565	-0.16268640111991323	-0.17949437030375792	-0.24638322725987458	-0.19960738141481751	-0.08587082987609569	-0.1413681853790137	-0.1739434759028605	-0.19314331273669524	-0.13733538527147235	-0.18367086788639556	-0.12113465380497007	-0.04722316217882455	-0.11218832712961976	-0.07603682363684404	-0.16181726316570172	-0.13123983108593573	-0.13400021322851144	-0.17427722487727773	-0.15478072228840548	-0.00415332057052533	0.10273442388900993	-0.14117813387969277	-0.1594416194241903	-0.09183891049501462	-0.06694448178518618	-0.07024488830997863	0.05412295868465821	0.23188832388483807	0.15713318901780457	0.1715539259540817	0.10073424774371786	0.09573264852988213	0.12714213534447993	0.14216779229688825	0.2158243367897984	0.1476074370396466	0.2212523930265006	0.1237976924966741	0.19110373567081226	0.24238055726807922	0.18552966425780254	0.14432325442333277	0.20839378670659292	0.08534702940235757	0.19572986728842864	0.25385086056245976	0.1855876067880833	0.16807273873481327	0.1415443306710672	0.25225859983034427	0.050458673069702545	0.13677681927956575	0.14208435505328396	0.014854147062777255	-0.11317103244318155	-0.088918606968864	-0.03285805007161697	0.010793534540701151	0.0034023853780865984	-0.005384019913688807	0.14539635008413254	0.1403414437424385	-0.09961248035748224	0.09906318517042056	1.0	-0.006614719256852284	0.17629826033347085	0.01835619359294677	-0.11517584399089607	0.004591366099447923	0.010635930858337467	-0.04500512211967682
LtbR	-0.38952908946790216	-0.33450686271328645	-0.2982927812878075	-0.3721695073957846	-0.3416384293402432	-0.33538295377113164	-0.37042891378615034	-0.26601183881778695	-0.2906490026931688	-0.24302024280237888	-0.3032804742943759	-0.2699519308768791	-0.32915529061655485	-0.25722543352601157	-0.23324881449583046	-0.24612596242542797	-0.2809216107096338	-0.16153218591672036	-0.17099304226096387	-0.22506964692139747	-0.254536900120984	-0.26066258442226664	-0.0561184994275278	-0.16589409959625645	-0.19448294403678656	-0.17988374410724467	-0.2584329558570627	-0.3050326564100662	-0.17973541122972592	-0.12637961164598505	-0.2736440289063695	-0.3416453824438769	-0.11043150961150693	-0.41960126268361986	-0.2844097510325359	-0.023126022685659456	0.049227973726539066	0.004728110470910532	0.009256898637655228	-0.17234426206711137	-0.14536853766959779	-0.23532083937867065	0.060784031965735105	0.11155559469895379	0.09274281396739457	0.09997172404522299	0.11927353973235186	0.1688097677199846	0.1409162336428237	0.22270327398473097	0.23422456670575856	0.19323602078514446	0.2655668401852307	0.24112436321159222	0.15543894943239497	0.24600544196244398	0.2584839452837098	0.20949701248313873	0.2555729125624041	0.30090483055286443	0.2921763677913698	0.33837047063240794	0.3070351502565695	0.3427903268422248	0.3867501657156366	0.2016678177916016	0.21407910777774172	0.1281387468653091	0.018747885097644752	0.06451089551339399	0.08578275723006892	-0.16780156769309928	-0.14943378559409634	-0.048671725435843714	-0.2047851259207068	-0.2355062554755691	-0.02224993162781427	0.22153515257427073	6.95310363369196e-05	-0.051160936536705434	-0.006614719256852284	1.0	0.18812780731559212	0.2029773189759469	0.14198005849877857	0.09649980763079946	0.0988314150492975	0.087421371986409
RutR	-0.2609940156954726	-0.25877365793511364	-0.25655793557717715	-0.2803097375898689	-0.2554060380751955	-0.2634855444975456	-0.2647139261394978	-0.188709550319611	-0.2252828754328307	-0.1681955768990085	-0.2074087636918199	-0.185232998502765	-0.223989598156964	-0.19709731100305472	-0.20838915130417046	-0.2652446797168696	-0.2771669347474401	-0.17503743087456136	-0.21144156379936124	-0.1615113266058193	-0.18464893779753488	-0.22057098887039878	-0.021253320106985087	-0.236178388826826	-0.07466937992221795	-0.06624221831818329	-0.10340887494147805	-0.15909396424250571	-0.28584209038107644	-0.19492562496813162	-0.3220167708859645	-0.22010513092694142	-0.19190566028989806	-0.32946354487764856	-0.27191734150400265	-0.01483328775187618	0.08996389021512903	-0.042205339056510194	-0.00798679837390083	-0.22034617185290942	-0.1212273618534193	-0.016270262502839184	0.0059634452164964704	0.08439445420454177	0.0939016645730099	0.23255813953488372	0.25058753725704697	0.09248091373052551	0.10632686076641744	0.1538745011148143	0.0892361320348026	0.06662927442045881	0.16879122611029476	0.1797585882418382	0.26785441128071535	0.2726126518673719	0.1659960784495506	0.2181304494949729	0.24049394848213748	0.21805164765379106	0.22047596312073833	0.251391779577344	0.26545095512466915	0.3869077693980003	0.23768953001654838	0.2114021628787703	0.2506223027752154	0.2067574896514641	0.1930714639991471	-0.09138695875882465	-0.18535815436817146	-0.13479054934154108	-0.2763557393235094	-0.23885069832337494	-0.058971589618552735	-0.1904802740449912	0.07767543839318411	-0.0892662621505486	-0.16581066235265216	0.22211921327950085	0.17629826033347085	0.18812780731559212	1.0	0.20376997279018777	-0.03080688449967784	0.0036642856149556625	0.055838057580968894	0.15999786771488567
TtrR	-0.32809378346181123	-0.25303039433368407	-0.2615757586994915	-0.30613124678418957	-0.2249723034705258	-0.24861285582507844	-0.25496567484506166	-0.25806444136447704	-0.2386189282022519	-0.18407414789714968	-0.2069544942544187	-0.1892912933236299	-0.23196944342723114	-0.18944657930478234	-0.19490476565723053	-0.26584264662936713	-0.27255239163587985	-0.17085629788950127	-0.28796974009298615	-0.20870667637010906	-0.15506579953738683	-0.2007917267337564	-0.007212686169349792	-0.27557467401532465	-0.10519582257533688	-0.07885746601091173	-0.1748566501800854	-0.24461945663812804	-0.2451594810203448	-0.1833255304059222	-0.2769699301444855	-0.24828142455187246	-0.14104834261186386	-0.3774955847791926	-0.14014907454190637	0.021677459428640296	-0.038814542184479744	0.08710848232289287	-0.05175195034556925	-0.006408443849052756	-0.04177192893001006	-0.23129962777718546	0.07656294181179339	0.20990492789631532	0.03241305143906068	0.25088883841450693	0.14866199109075653	0.15533233517667835	0.0904992791949233	0.14996222147025695	0.04567030236730002	0.022729695778539012	0.08662640047095689	0.1030658551622159	0.271518696895671	0.19350023872322475	0.1589108658468185	0.19485145852937222	0.2742605374285569	0.3539570112779341	0.24391719317112515	0.23503112672726684	0.3185865730933431	0.2246014712767289	0.2305533279871692	0.2828661620258563	0.17745015783545248	0.15592798438796465	0.12949923747630152	-0.05178208046131525	-0.038286106308319155	-0.05913614640455011	-0.12176970393684727	0.0323991452317933	-0.027638586943925538	-0.22458292966703905	0.05734456336826882	0.08499937422067297	-0.2734771544191609	0.03627202395575972	0.01835619359294677	0.2029773189759469	0.20376997279018777	1.0	-0.07510742545114055	0.056452248401945015	-0.02224993162781427	0.07854921174981806
MetJ	-0.11640422563284832	-0.1030728082658496	-0.11364847889269507	-0.1693984638276372	-0.12490555367564235	-0.10494319314331274	-0.10895976934237546	-0.05354816878427301	-0.11577149320218234	-0.12729278592320992	-0.10091734613940509	-0.09047841988402223	-0.11814481924248253	-0.09808511525928124	-0.08903680973063677	0.024991772160700133	-0.017730414265914495	-0.03750967640255689	-0.06432316171528431	-0.10726552975696585	-0.1928536000852914	0.017544998169016043	-0.0546815246765648	-0.023983572133814798	-0.06315272260361283	0.018583328311647374	-0.024936147331630597	-0.0026537678868590975	-0.01934353430893103	0.01820786071542801	0.03163430383208718	-0.08777829797293853	0.05072057330657161	-0.038603631374257756	-0.19146066165734177	0.03257529052384683	-0.050020627540779954	0.08899277340762338	-0.04503756993663405	-0.0817198270067816	-0.1374512703320339	-0.09014235320839378	0.043287705522154905	-0.08498083261098312	0.020525561926658664	-0.08740514807793039	-0.07211527318744176	-0.10627587133977036	0.06620281739759237	0.0646476398848566	0.14545892801683577	0.11285350737724295	0.19877069127756325	0.12115551311587115	0.0051893330119454325	-0.02743231153612601	0.0790359290041765	0.042114948709272196	0.022419123816234107	0.051798304369793866	0.02229165024961642	0.08109172997853809	0.08342565509824736	0.00805632941023775	0.17761471462144987	0.022632352327667325	0.04822672680328743	-0.06165085221873537	-0.18538828448391748	-0.11265418507307712	0.03491153334476733	-0.10495014624694643	-0.08427161604034654	-0.03587106164621682	-0.0009108565760136466	-0.09938534563878162	-0.19816345356022083	-0.006169720624295999	0.1233897770834975	-0.035537312671799604	-0.11517584399089607	0.14198005849877857	-0.03080688449967784	-0.07510742545114055	1.0	-0.08073016858958611	0.16651060811844381	-0.006229980855787996
ExuR_UxuR	-0.0872011903713421	-0.1472064747301037	-0.12478966861508081	-0.10405319587820017	-0.12002215722357937	-0.11526623433813407	-0.08658699955036596	-0.09670840073981023	-0.08703199818292225	-0.057277350033143125	-0.1326582642272089	-0.10647055824151373	-0.1354116932661509	-0.12240475406872448	-0.07671359239052339	-0.1976303822816378	-0.12464828884119575	-0.04667618469297412	-0.013516833463897168	-0.12432612837283469	-0.0955495501341949	-0.06032512712591143	-0.11942187260987062	-0.00993598509254581	-0.12428672745224377	-0.14936888996018188	-0.19741483606899332	-0.0543941297263722	-0.027803143729922913	-0.01192457273178171	-0.019820980758444545	-0.011201449953877746	-0.019545174314308095	-0.15115583759404072	0.05974338412189254	-0.03105951393170198	-0.02172613115407614	-0.041797423643333595	-0.020166318238917912	0.13629937283005225	0.04500743982088805	-0.017266874023668364	0.027158822793200792	0.12923038413579874	0.18738150752557584	0.09528996759853707	-0.055342069521765534	0.07106767223996552	0.042147396526229425	0.11675188081453292	0.08707371680472441	0.12070124367846995	-0.047269516203049165	0.053089263944449336	0.11801966337707608	0.17012158660554116	0.0770936953891652	0.044954132693029746	0.11620953873110494	0.06130319703705077	0.11175955240554208	0.04895216728240262	0.0527462441651872	0.14366502727934324	0.12330865754110443	0.13372672448558623	0.19072363267217043	0.06621208820243729	-0.04489155476032652	0.012865559423541355	-0.006654120177443205	0.14208899045570642	0.19694202502190228	0.033194116747245414	-0.09167898911143971	-0.06955421334903189	0.17502352466729398	0.13653577835359776	0.04666227848570673	0.07596729260050711	0.004591366099447923	0.09649980763079946	0.0036642856149556625	0.056452248401945015	-0.08073016858958611	1.0	0.09121776657040481	0.14886826649855608
NorR	-0.13380320862555684	-0.20949237708071627	-0.1849595097598398	-0.18534193045969286	-0.21430856019765357	-0.16904849094474136	-0.17584399089606964	-0.1403947508702968	-0.16801247850332127	-0.17117382295543987	-0.24069095308509209	-0.2130338245314767	-0.24537039183056678	-0.23302863288076353	-0.2529933111143044	-0.12433308147646838	-0.16627883799732074	-0.042814894475063855	-0.05337434119343071	-0.1436742980841882	-0.18345763937496234	-0.10966203280937835	-0.21761128442365724	-0.13820452322568383	-0.14199628240725717	-0.09715571707357774	-0.12650244981018027	0.07971965086148954	0.004524152764322235	0.11119635101121304	-0.056340998743805944	-0.007755028252777765	-0.08772730854629145	0.03868475091665083	-0.11602180493299526	-0.0615929096884546	0.018374735202636615	-0.11553508767863682	0.04099086362182533	-0.19220696144735805	-0.18910819492794267	-0.1125846540367402	0.1304216825583713	0.03010230333146372	0.21005094307262284	0.17154233744802555	0.021459595514784616	0.16051007968256764	0.2350751630502802	0.18189319105738164	0.16456142139979882	0.18382847156875926	0.10755756010958091	0.021728448855287373	0.10142724040587583	0.07844027979289021	0.037613972957062265	0.18522836310034255	0.1550101747083173	-0.022266155536292884	0.07129017155624366	0.12004533423569168	0.07809957771483932	0.06720406432084401	0.09649053682595454	0.011379912947142506	0.08432028776578239	0.0851685664090928	-0.1536265070852126	0.0950048903495557	-0.05792167096986525	0.20573074801488891	0.03028076632472848	0.01078889913827869	0.10899453486054392	0.06287459845826515	-0.015009433043929708	0.03236437971362484	0.19690494180252258	0.17760544381660495	0.010635930858337467	0.0988314150492975	0.055838057580968894	-0.02224993162781427	0.16651060811844381	0.09121776657040481	1.0	0.14149334124442015
PrpR	-0.20264588770274092	-0.22447168000889997	-0.1999967552183043	-0.229918277855292	-0.246809684282741	-0.2493892857308407	-0.25957558255419944	-0.22527128692677456	-0.23068543695620936	-0.18993793196156325	-0.2862778182087878	-0.250045195173619	-0.26204393434416007	-0.2795031775683606	-0.2370776568967835	-0.1328645396350084	-0.28255559006355135	-0.1608322401509287	-0.20048115477145148	-0.1493225359359573	-0.15520949701248313	-0.12759176937945868	-0.1998692816516866	-0.19809624022509514	-0.3129870069670098	-0.17668531643574636	-0.28499149403655477	0.03525455312402946	-0.07140373891559396	-0.1041088207072697	0.010144578201556568	-0.010457467865072706	-0.11356504164909077	-0.15492905516592423	-0.056779044272728535	-0.21328645396350085	-0.09715339937236651	-0.2662505620425437	-0.008285781830149585	-0.055112617101853695	-0.10226856594555256	-0.185413779197241	0.10100310108422063	0.1643389220835207	0.22894484334657514	0.45467503511317336	0.08346042061641581	0.20695681195562993	0.1889529089467902	0.2389851249936263	0.19666853627897707	0.20614329883048796	-0.00702727007245134	0.18178425910045382	0.2757299599964771	0.21372681719363468	0.15480158159930654	0.18979423448646696	0.19321052607182093	0.12254845154382078	0.13272547756233458	0.18885556549591853	0.18677195210702216	0.1475100935887749	0.2170619892365956	0.2258646184368496	0.3032387556725737	0.1487801938525293	0.016386147563400715	0.03240609833542699	-0.1385359544988898	0.13325854884091762	0.11865239580774205	-0.133513495974153	0.041616642948857606	-0.019825616160867005	0.20596020043480076	0.14268232196578146	0.14304620105594468	0.10675795319170633	-0.04500512211967682	0.087421371986409	0.15999786771488567	0.07854921174981806	-0.006229980855787996	0.14886826649855608	0.14149334124442015	1.0
