	AgaR	NagR	PhnF	BirA	KdgR	MetR	SahR_SamR	Phr	NrtR	NagC	ArgR	MntR	ThiR	Zur	FUR	CzrA	NsrR	GulR	ModE	NadQ	RbkR	IscR	AraR	HutC	Irr	SiaR	XylR	PhrR	Rex	LldR	NrdR	LtbR	TtrR	GguR	RutR	NorR	TyrR	MetJ	PdhR	FabR	PhsR	PsrA	CcpA	SdaR	HexR	HypR	LexA	NiaR	NikR	CadR-PbrR	NagQ	TrpR	HisR	NarP	AmtR	CblR	FadR	ZntR	VanR	QorR	ExuR_UxuR	PrpR	PurR	NnrR	LiuR	NtrC	PdxR	CueR	MerR	AcnR	GntR	BioQ	RbsR	HcpR	PhnR	LiuQ	NifA	FnrN_FixK	HrcA	CsoR	FixJ	FruR	GlcC	PaaR	DasR	FadP	NmlR	SoxR
PhnR	-0.3579126488939308	-0.3734705453366826	-0.4664938011506361	-0.7066688274856171	-0.613483510250385	-0.6287172838505793	-0.6227210112632687	-0.6510817599870351	-0.7147718985495503	-0.6489749615104125	-0.6711773762255895	-0.7457256300137752	-0.6802528158171948	-0.583502147313832	-0.6172109229397942	-0.7327607163114821	-0.6843043513491613	-0.4882100316019771	-0.5499554331091484	-0.5246738513896767	-0.5463900818410178	-0.5335872295600033	-0.47297625800178267	-0.5457418361559031	-0.34980957782999755	-0.5433109148367231	-0.5267806498662994	-0.36650190422170004	-0.46017340572076815	-0.35045782351511223	-0.5971153067012398	0.11773762255894984	-0.004294627663884612	0.09472490073737946	0.03751721902601086	-0.08062555708613564	-0.34527185803419497	-0.057612835264565274	-0.2788266753099425	0.1251924479377684	0.09245604083947816	0.014342435783161819	0.1354023174783243	-0.18045539259379303	-0.02114901547686573	-0.15711854792966534	0.210436755530346	-0.028279718013126974	-0.17445912000648245	-0.041568754557977476	-0.0762498987116117	-0.11530670123976987	0.042217000243092134	0.046268535775058746	0.11271371849931124	0.22858763471355645	0.33165869864678715	0.24576614536909488	0.17170407584474515	0.28109553520784375	0.19520298193015154	0.2880641763228263	0.38805607325176245	0.38740782756664777	0.5217567458066608	0.41674094481808605	0.4319747184182805	0.5235394214407261	0.6622639980552629	0.5065229722064662	0.49177538287010775	0.4170650676606434	0.4976095940361397	0.49274775139777977	1.0	0.28903654485049834	0.4425087108013937	0.44510169354185236	0.3122113280933474	0.3049185641358075	0.16765254031277854	0.4523944574993923	0.345758042298031	0.4802690219593226	0.47362450368689735	0.5154363503767928	0.21173324690057532	0.24511789968398023
LiuQ	-0.45709423871647353	-0.27283040272263187	-0.4109067336520541	-0.4778381006401426	-0.5345595980876753	-0.41349971639251276	-0.4976095940361397	-0.3619641844258974	-0.37411879102179724	-0.48999270723604244	-0.4060448910136942	-0.37687383518353457	-0.47119358236771736	-0.4405639737460498	-0.38141155497933715	-0.5139777975852848	-0.4319747184182805	-0.42857142857142855	-0.26488939307997733	-0.22777732760716313	-0.4559598087675229	-0.062474677902925206	-0.43732274532047644	-0.36893282554087997	-0.33571023417875373	-0.4784863463252573	-0.1888825865002836	-0.10428652459282067	-0.28077141236528647	-0.39680739000081033	-0.22729114334332712	-0.16943521594684385	-0.09099748804797018	-0.13248521189530832	-0.050158009885746695	0.11822380682278584	0.1670042946276639	0.20022688598979013	-0.2969775544931529	0.1005591119034114	0.17267644437241714	0.1005591119034114	0.157280609350944	-0.02212138400453772	0.11644113118872053	0.03265537638765092	-0.013208005834211166	-0.014342435783161819	-0.16214245198930394	-0.11887205250790049	-0.030224455068470952	0.09245604083947816	0.14480187991248683	-0.11319990276314723	0.3400858925532777	0.018393971315128432	0.15290495097642007	0.31140102098695405	0.1354023174783243	0.3744429138643546	0.0918077951543635	0.16360100478081194	0.39000081030710637	0.4399157280609351	0.39259379304756503	0.5935499554331092	0.38756988898792644	0.3908111174134997	0.19066526213434892	0.31091483672311804	0.47362450368689735	0.2337736001944737	0.23766307430516165	0.44105015800988573	0.28903654485049834	1.0	0.3034600113442995	0.524997974232234	0.31885584636577263	0.039786078923912165	0.033141560651486913	0.06052994084758123	0.261648164654404	0.3481889636172109	0.24236285552224293	0.21805364233044325	0.06490559922210518	0.17737622558949842
NifA	-0.5040920508872863	-0.49145126002755046	-0.6395753990762499	-0.4684385382059801	-0.44072603516732844	-0.6340653107527753	-0.5157604732193501	-0.5316424925046592	-0.5481727574750831	-0.5275909569726926	-0.5050644194149583	-0.48351025038489587	-0.551576047321935	-0.5275909569726926	-0.5319666153472166	-0.5674580666072442	-0.5880398671096345	-0.43213677983955917	-0.4651973097804068	-0.5488210031601977	-0.550603678794263	-0.42030629608621667	-0.5107365691597116	-0.392107608783729	-0.3212867676849526	-0.41998217324365933	-0.4645490640952921	-0.44510169354185236	-0.27850255246738514	-0.3057288712422008	-0.3075115468762661	0.09359047078842882	0.08710801393728224	-0.1755935499554331	0.01401831294060449	-0.2232396078113605	-0.13280933473786566	-0.14058828295924156	-0.23620452151365368	0.17705210274694108	0.014180374361883154	-0.016935418523620453	0.19504092050887287	0.33619641844258974	-0.18094157685762904	-0.027469410906733653	0.0008913378170326554	-0.317235232152986	0.05907138805607325	-0.14545012559760148	-0.16441131188720526	-0.13037841341868567	-0.22259136212624583	-0.24365934689247223	0.26294465602463335	0.0368689733408962	0.16360100478081194	0.32501418037436186	0.2888744834292197	0.12243740377603111	-0.1673284174702212	0.0689571347540718	0.39307997731140104	0.6489749615104125	0.529373632606758	0.49420630418928774	0.5186775788023661	0.41301353212867675	0.47038327526132406	0.49906814682764766	0.5326148610323312	0.5285633255003647	0.6013289036544851	0.2985981687059395	0.4425087108013937	0.3034600113442995	1.0	0.44380520217162306	0.2917915890122356	0.20022688598979013	0.3716878697026173	0.4015071712178916	0.2323150474029657	0.17429705858520378	0.1700834616319585	0.2699132971396159	0.3754152823920266	0.237014828620047
FnrN_FixK	-0.4660076168868001	-0.37266023823028926	-0.444777570699295	-0.5400696864111498	-0.608621667612025	-0.6355238635442833	-0.6018150879183211	-0.5831780244712746	-0.5086297706830889	-0.5647030224455069	-0.5329389838748886	-0.5541690300623936	-0.6577262782594603	-0.5661615752370148	-0.5214326229641034	-0.5993841665991411	-0.5766955676201281	-0.41722712908192205	-0.29341220322502226	-0.42840936715014993	-0.45984928287821086	-0.548658941738919	-0.6585365853658537	-0.3099424681954461	-0.3212867676849526	-0.4504497204440483	-0.5374767036706912	-0.451097966129163	-0.521594684385382	-0.38692164330281176	-0.40734138238392353	-0.06052994084758123	0.060692002268859895	0.059233449477351915	0.1715420144234665	0.09018718094157686	-0.04610647435378008	0.009966777408637873	-0.1211409124058018	-0.12551657078032574	0.04254112308564946	0.013208005834211166	0.15112227534235476	0.14366744996353617	-0.20508872862815006	-0.035734543391945546	-0.15225670529130542	-0.16765254031277854	-0.10931042865245928	-0.21335386111336196	-0.024714366744996354	0.016287172838505795	-0.1517705210274694	-0.1715420144234665	0.2909812819058423	-0.0033222591362126247	0.4418604651162791	0.3415444453447857	0.2974637387569889	0.22972206466250708	0.3562920346811442	0.38886638035815574	0.3303622072765578	0.6045701320800584	0.5212705615428247	0.5141398590065634	0.40993436512438214	0.38384247629851714	0.4796207762742079	0.35402317478324286	0.29406044891013694	0.4498014747589336	0.36698808848553605	0.6509196985657564	0.44510169354185236	0.524997974232234	0.44380520217162306	1.0	0.5749128919860628	0.18272425249169436	0.3365205412851471	0.18677578802366096	0.4076655052264808	0.42451989303946197	0.30135321286767686	0.24414553115630824	-0.006077303297949923	-0.030062393647192286
HrcA	-0.30410825702941413	-0.2209707479134592	-0.3289036544850498	-0.5943602625395025	-0.6168868000972368	-0.6136455716716636	-0.5507657402155417	-0.5776679361478	-0.5104124463171542	-0.5807471031520947	-0.5198120087513167	-0.500364638197877	-0.5773438133052426	-0.5920914026416012	-0.5512519244793777	-0.552548415849607	-0.554979337168787	-0.47735191637630664	-0.4138238392350701	-0.40491046106474354	-0.4608216514058828	-0.47119358236771736	-0.42840936715014993	-0.3055668098209221	-0.4924236285552224	-0.42533020014585526	-0.53034600113443	-0.5087918321043675	-0.4554736245036869	-0.34527185803419497	-0.35904707884288145	-0.10363827890770602	0.08435296977554493	-0.009804715987359209	0.288712422007941	0.2997325986548902	-0.03265537638765092	-0.12648893930799773	0.03362774491532291	-0.18628960375982498	0.16992140021067983	0.04853739567296005	-0.15063609107851875	0.04529616724738676	-0.1755935499554331	-0.018880155578964428	0.12033060529940848	-0.2209707479134592	-0.2540312778543068	0.16117008346163195	-0.07317073170731707	-0.12875779920589903	-0.15014990681468277	-0.17445912000648245	0.21675715096021392	0.16343894335953327	0.3890284417794344	0.3712016854387813	0.211895308321854	0.3370067255489831	0.1883964022364476	0.09164573373308484	0.34429948950652295	0.5108986305809902	0.3209626448423953	0.3990762498987116	0.41398590065634877	0.5258082813386273	0.48124139048699455	0.4078275666477595	0.32809334737865653	0.4164168219755287	0.4559598087675229	0.3235556275828539	0.3122113280933474	0.31885584636577263	0.2917915890122356	0.5749128919860628	1.0	0.2387975042541123	0.367474272749372	0.17429705858520378	0.3483510250384896	0.4846446803338465	0.4459120006482457	0.35094400777894824	0.02066283121302974	0.06263673932420387
CsoR	-0.49096507576371445	-0.37006725548983066	-0.16343894335953327	-0.44785673770358964	-0.5373146422494125	-0.4758933635847986	-0.42111660319261	-0.4924236285552224	-0.5034438052021716	-0.6191556599951381	-0.5995462280204198	-0.49161332144882913	-0.5212705615428247	-0.5256462199173487	-0.5804229803095373	-0.5083056478405316	-0.5147881046916781	-0.5183534559598088	-0.39891418847743293	-0.48788590875941984	-0.41495826918402073	-0.49372011992545173	-0.40863787375415284	-0.36407098290252005	-0.2759095697269265	-0.33198282148934444	-0.6003565351268131	-0.45012559760149096	-0.30637711692731545	-0.2669961915565999	-0.39810388137103964	0.04416173729843611	-0.10347621748642735	-0.1234097723037031	-0.04562029008994409	-0.13199902763147234	0.0025119520298193016	-0.08370472409043027	-0.10752775301839397	0.2838505793695811	0.158252977878616	-0.06701239769872781	-0.17073170731707318	-0.15339113524025605	-0.022283445425816385	-0.02876590227696297	0.04513410582610809	-0.04772708856656673	-0.09067336520541285	0.15971153067012397	0.048699457094238716	0.3154525565189207	0.06620209059233449	0.17867271695972772	0.17413499716392514	0.32517624179564053	0.1888825865002836	0.24641439105420954	0.2177295194878859	0.10136941900980471	0.22615671339437646	0.0038084434000486183	0.2874159306377117	0.3870837047240904	0.3780082651324852	0.36536747427274935	0.2943845717526943	0.53277692245361	0.45142208897172026	0.4770277935337493	0.3878940118304838	0.24884531237338953	0.5449315290495098	0.5481727574750831	0.3049185641358075	0.039786078923912165	0.20022688598979013	0.18272425249169436	0.2387975042541123	1.0	0.34802690219593224	0.3898387488858277	0.15306701239769874	0.22793938902844177	0.2869297463738757	0.5089538935256462	0.11401020986954055	0.24916943521594684
FixJ	-0.2669961915565999	-0.2528968479053561	-0.11028279718013127	-0.37962887934527184	-0.46681792399319344	-0.4434810793290657	-0.42824730572887126	-0.5222429300704967	-0.5134916133214489	-0.4745968722145693	-0.4425087108013937	-0.4826999432785026	-0.47265213515922533	-0.4032898468519569	-0.5134916133214489	-0.4651973097804068	-0.4647111255165708	-0.4131755935499554	-0.4212786646138887	-0.4943683656105664	-0.4697350295762094	-0.3997244955838263	-0.2979499230208249	-0.23588039867109634	-0.5659995138157362	-0.3091321610890527	-0.3601815087918321	-0.4157685762904141	-0.3710396240175026	-0.2533830321691921	-0.29584312454420225	0.09440077789482214	-0.19974070172595412	-0.25921724333522406	-0.16376306620209058	-0.008832347459687221	-0.26181022607568266	-0.11401020986954055	0.026334980957783	-0.010615023093752533	0.09747994489911677	-0.02066283121302974	-0.01612511141722713	-0.03784134186856819	-0.265051454501256	-0.041244631715420144	0.03265537638765092	-0.024390243902439025	0.13588850174216027	0.06766064338384248	0.1294060448910137	0.15484968803176405	-0.06134024795397456	-0.16619398752127057	0.14950166112956811	-0.1033141560651487	0.36893282554087997	0.23636658293493235	-0.01337006725548983	0.04011020176646949	0.24997974232234016	0.23393566161575238	0.3668260270642574	0.4945304270318451	0.3141560651486914	0.3117251438295114	0.44639818491208166	0.4392674823758204	0.46114577424844017	0.32744510169354185	0.4266266915160846	0.43035410420549386	0.5882019285309132	0.4023174783242849	0.16765254031277854	0.033141560651486913	0.3716878697026173	0.3365205412851471	0.367474272749372	0.34802690219593224	1.0	0.24544202252653755	0.22129487075601653	0.24090430273073496	0.2676444372417146	0.4081516894903168	0.24122842557329227	0.19795802609188884
FruR	-0.2755854468843692	-0.339437646868163	-0.2081678956324447	-0.6000324122842557	-0.5818815331010453	-0.47945871485292924	-0.5342354752451179	-0.602301272182157	-0.7063447046430598	-0.5818815331010453	-0.6236933797909407	-0.6264484239526781	-0.5666477595008508	-0.5232152985981687	-0.5711854792966534	-0.5632444696539989	-0.5726440320881614	-0.40442427680090753	-0.6045701320800584	-0.58496070010534	-0.5907949112713718	-0.3760635280771412	-0.5645409610242281	-0.47265213515922533	-0.31512843367636334	-0.48172757475083056	-0.4126894092861194	-0.49923020824892633	-0.3668260270642574	-0.25046592658617617	-0.45563568592496556	-0.1023417875374767	0.055992221051778625	-0.04335143019204278	-0.03054857791102828	-0.498906085406369	-0.1687869702617292	-0.2169192123814926	-0.079004942873349	0.11725143829511385	-0.22404991491775383	-0.013532128676768495	-0.21157118547929665	0.006725548983064582	-0.24414553115630824	-0.22194311644113118	0.062474677902925206	0.03119682359614294	0.18045539259379303	0.0025119520298193016	-0.4355400696864111	-0.13750911595494691	-0.08419090835426626	-0.01191151446398185	0.2731545255651892	0.519163763066202	0.23507009156470302	0.14075034438052023	-0.039624017502633495	0.011425330200145856	0.14917753828701077	-0.06911919617535046	0.2955190017016449	0.22664289765821247	0.3464062879831456	0.2572725062798801	0.48318612754233853	0.4903168300785998	0.6951624665748318	0.6572400939956243	0.47038327526132406	0.5442832833643951	0.39291791589012237	0.393566161575237	0.4523944574993923	0.06052994084758123	0.4015071712178916	0.18677578802366096	0.17429705858520378	0.3898387488858277	0.24544202252653755	1.0	0.4113929179158901	0.3736326067579613	0.3896766874645491	0.62985171379953	0.4250060773032979	0.2781784296248278
GlcC	-0.34656834940442427	-0.026334980957783	-0.29632930880803826	-0.4890203387083705	-0.6199659671015315	-0.46989709099748805	-0.5296977554493153	-0.4943683656105664	-0.524025605704562	-0.5788023660967506	-0.5493071874240337	-0.5465521432622964	-0.53277692245361	-0.47427274937201197	-0.5110606920022689	-0.49226156713394376	-0.5342354752451179	-0.27023741998217327	-0.43327120978850986	-0.4138238392350701	-0.396483267158253	-0.2984361072846609	-0.43278502552467385	-0.4622802041973908	-0.31091483672311804	-0.5976014909650758	-0.39372822299651566	-0.43521594684385384	-0.6082975447694676	-0.22340166923263918	-0.3054047483996435	-0.2063852199983794	0.04351349161332145	-0.05404748399643465	0.1700834616319585	0.10153148043108338	0.029738270804634957	0.1344299489506523	-0.06377116927315453	-0.14755692407422413	0.07511546876266105	-0.010452961672473868	0.019852524106636415	-0.0968316992140021	-0.1765659184831051	-0.2571104448586014	0.0028360748723766306	0.03476217486427356	0.010452961672473868	-0.2812575966291224	-0.36099181589822543	-0.24819706668827485	0.007535856089457904	0.07835669718823435	0.263592901709748	0.24576614536909488	0.4814034519082732	0.4355400696864111	0.131674904788915	0.025524673851389675	0.20622315857710072	0.22437403776031115	0.3976176971072036	0.24511789968398023	0.31269751235718335	0.4275990600437566	0.42840936715014993	0.474758933635848	0.4499635361802123	0.3209626448423953	0.36131593874078277	0.28660562353131835	0.26732031439915727	0.3520784377278989	0.345758042298031	0.261648164654404	0.2323150474029657	0.4076655052264808	0.3483510250384896	0.15306701239769874	0.22129487075601653	0.4113929179158901	1.0	0.5431488534154445	0.4258163844096913	0.2804472895227291	0.20849201847500204	0.17073170731707318
PaaR	-0.23393566161575238	-0.2854711935823677	-0.14058828295924156	-0.6671258406936229	-0.6766874645490641	-0.5013370067255489	-0.5361802123004619	-0.553520784377279	-0.6050563163438943	-0.574750830564784	-0.6105664046673689	-0.5736164006158334	-0.5365043351430192	-0.5002025767765983	-0.548658941738919	-0.5859330686330119	-0.579612673203144	-0.315776679361478	-0.42857142857142855	-0.5099262620533183	-0.4770277935337493	-0.42354752451178995	-0.5459038975771817	-0.45207033465683494	-0.3656915971153067	-0.31512843367636334	-0.5390973178834778	-0.4587148529292602	-0.502309375253221	-0.4138238392350701	-0.5047402965724009	-0.10266591038003403	-0.08305647840531562	0.2746130783566972	0.21513653674742728	0.08581152256705292	-0.20784377278988736	0.15355319666153472	-0.14075034438052023	-0.17624179564054776	0.1266510007292764	-0.0474029657240094	-0.13183696621019367	-0.30815979256138076	-0.1101207357588526	-0.34527185803419497	0.09051130378413419	-0.09537314642249413	-0.22486022202414715	-0.07689814439672636	-0.2251843448667045	-0.07543959160521838	0.06749858196256381	-0.026334980957783	0.2593793047565027	0.26618588445020663	0.4113929179158901	0.2973016773357102	-0.018880155578964428	0.2614861032331254	0.1655457418361559	0.14269508143586418	0.3302001458552791	0.342840936715015	0.36212624584717606	0.35467142046835753	0.30135321286767686	0.4579045458228669	0.4664938011506361	0.23182886313912973	0.38384247629851714	0.3724981768090106	0.32290738189773927	0.5314804310833806	0.4802690219593226	0.3481889636172109	0.17429705858520378	0.42451989303946197	0.4846446803338465	0.22793938902844177	0.24090430273073496	0.3736326067579613	0.5431488534154445	1.0	0.6225589498419901	0.6749047889149988	0.06441941495826918	0.18142776112146503
DasR	-0.18369662101936635	-0.2961672473867596	-0.20978850984523134	-0.6476784701401831	-0.6016530264970423	-0.45433919455473626	-0.48107932906571593	-0.57523701482862	-0.6176971072036301	-0.6249898711611701	-0.5839883315776679	-0.6301758366420873	-0.5705372336115387	-0.5716716635604894	-0.554006968641115	-0.5121951219512195	-0.5290495097642006	-0.5113848148448262	-0.48318612754233853	-0.5339113524025606	-0.4673041082570294	-0.3724981768090106	-0.48772384733814117	-0.48739972449558383	-0.2841747022121384	-0.32323150474029655	-0.4436431407503444	-0.53277692245361	-0.6055425006077303	-0.20670934284093673	-0.3551576047321935	0.025200551008832346	-0.08645976825216757	0.0007292763957539907	0.20346811441536342	0.04011020176646949	-0.09213191799692083	-0.079004942873349	0.0158009885746698	-0.16441131188720526	-0.019366339842800423	-0.2315047402965724	-0.19828214893444615	-0.2721821570375172	-0.17397293574264647	-0.14690867838910948	0.04092050887286282	0.05129243983469735	-0.16019771493395998	-0.07511546876266105	-0.2663479458714853	-0.36715014990681466	-0.18272425249169436	-0.2806093509440078	0.3830321691921238	0.3538611133619642	0.5661615752370148	0.29162952759095695	0.0057531804553925935	0.04043432460902682	0.13977797585284824	-0.1073656915971153	0.20784377278988736	0.2786646138886638	0.23782513572644032	0.314804310833806	0.5202981930151528	0.5386111336196419	0.6146179401993356	0.3139940037274127	0.3240418118466899	0.35953326310671746	0.4642249412527348	0.40928611943926746	0.47362450368689735	0.24236285552224293	0.1700834616319585	0.30135321286767686	0.4459120006482457	0.2869297463738757	0.2676444372417146	0.3896766874645491	0.4258163844096913	0.6225589498419901	1.0	0.6948383437322745	0.34413742808524433	0.3302001458552791
FadP	-0.24187667125840695	-0.4572563001377522	-0.1554979337168787	-0.7146098371282716	-0.705210274694109	-0.4852929260189612	-0.5348837209302325	-0.6697188234340815	-0.7525322097074791	-0.6727979904383762	-0.7287091807795154	-0.7214164168219755	-0.6536747427274937	-0.6206142127866462	-0.6316343894335953	-0.6679361478000162	-0.6270966696377928	-0.5016611295681063	-0.6407098290252006	-0.5729681549307187	-0.5679442508710801	-0.47686573211247063	-0.6013289036544851	-0.6126732031439915	-0.43148853415444455	-0.3102665910380034	-0.5854468843691759	-0.5703751721902601	-0.5390973178834778	-0.4609837128271615	-0.6019771493395997	0.17024552305323717	-0.15306701239769874	0.05826108094967993	0.08743213677983956	-0.17948302406612107	-0.21286767684952598	-0.019852524106636415	-0.07219836317964509	0.009318531723523215	-0.029738270804634957	-0.04853739567296005	-0.28174378089295843	-0.30961834535288874	-0.22307754639008184	-0.29584312454420225	0.10768981443967264	0.010939145936309862	-0.14285714285714285	0.011749453042703185	-0.23247710882424438	-0.04432379871971477	-0.14107446722307754	-0.21011263268778868	0.366015719957864	0.35661615752370146	0.3536990519406855	0.24495583826270156	-0.08386678551170894	0.027631472328012316	0.22907381897739243	0.008184101774572563	0.3263106717445912	0.34916133214488293	0.37509115954946926	0.33619641844258974	0.5416903006239365	0.6295275909569726	0.6867352726683413	0.46811441536342274	0.446236123490803	0.497447532614861	0.5496313102665911	0.5450935904707884	0.5154363503767928	0.21805364233044325	0.2699132971396159	0.24414553115630824	0.35094400777894824	0.5089538935256462	0.4081516894903168	0.62985171379953	0.2804472895227291	0.6749047889149988	0.6948383437322745	1.0	0.31059071388056075	0.32566242605947654
NmlR	-0.2530589093266348	-0.4397536666396564	-0.448667044809983	-0.28028522810145046	-0.26472733165869866	-0.2987602301272182	-0.3853010290900251	-0.34527185803419497	-0.4275990600437566	-0.3420306296086217	-0.36358479863868404	-0.3890284417794344	-0.37460497528563325	-0.3835183534559598	-0.32938983874888583	-0.3036220727655782	-0.4068551981200875	-0.36131593874078277	-0.3639089214812414	-0.41674094481808605	-0.3734705453366826	-0.2122194311644113	-0.3358722956000324	-0.5997082894416984	-0.12875779920589903	-0.14156065148691355	-0.009804715987359209	-0.1796450854873997	-0.2879021149015477	-0.1760797342192691	-0.35045782351511223	0.02844177943440564	0.1211409124058018	-0.17040758447451584	0.209464387002674	-0.3075115468762661	-0.17462118142776112	-0.2593793047565027	-0.03443805202171623	0.00948059314480188	-0.14609837128271616	-0.1670042946276639	-0.15403938092537073	0.06928125759662912	-0.1472328012316668	-0.09634551495016612	-0.13912973016773358	0.12584069362288308	0.1986062717770035	-0.13410582610809496	-0.10947249007373795	-0.28222996515679444	-0.09261810226075683	-0.04027226318774816	0.20589903573454338	0.19147556924074224	0.06474353780082652	0.28028522810145046	-0.051130378413418685	-0.0038084434000486183	-0.22307754639008184	-0.2564621991734867	0.1966615347216595	0.28595737784620373	0.28336439510574507	0.26877886719066524	0.3511060692002269	0.2981119844421036	0.29713961591443155	0.3350619884936391	0.4109067336520541	0.4089619965967102	0.24641439105420954	0.13151284336763633	0.21173324690057532	0.06490559922210518	0.3754152823920266	-0.006077303297949923	0.02066283121302974	0.11401020986954055	0.24122842557329227	0.4250060773032979	0.20849201847500204	0.06441941495826918	0.34413742808524433	0.31059071388056075	1.0	0.2159468438538206
SoxR	-0.4971234097723037	-0.2854711935823677	-0.2932501418037436	-0.22502228344542582	-0.3464062879831456	-0.4238716473543473	-0.47556924074224133	-0.3661777813791427	-0.43732274532047644	-0.4784863463252573	-0.47686573211247063	-0.40863787375415284	-0.37201199254517464	-0.46487318693784946	-0.5462280204197391	-0.5108986305809902	-0.5337492909812819	-0.3420306296086217	-0.5155984117980714	-0.46665586257191477	-0.5037679280447289	-0.33554817275747506	-0.34802690219593224	-0.3089700996677741	-0.26602382302892796	-0.3161008022040353	-0.11303784134186856	-0.1610080220403533	-0.15468762661048538	-0.21853982659427923	-0.06441941495826918	-0.31366988088485537	-0.4331091483672312	-0.47686573211247063	-0.35726440320881614	-0.1517705210274694	0.014990681468276477	0.011263268778867191	-0.17364881290008913	0.32922777732760716	0.1755935499554331	0.2943845717526943	0.06117818653269589	-0.11028279718013127	0.18483105096831698	0.22858763471355645	0.14237095859330687	0.1806174540150717	0.06117818653269589	-0.024714366744996354	0.07009156470302244	0.07787051292439835	0.03119682359614294	0.20330605299408475	0.008184101774572563	-0.03605866623450288	0.04578235151122275	0.2516003565351268	-0.2007130702536261	-0.19601328903654486	-0.06409529211571185	-0.11141722712908192	0.4151203306052994	0.3183696621019366	0.5648650838667855	0.5553034600113443	0.3771979580260919	0.5061988493639089	0.33360343570213113	0.37590146665586255	0.4363503767928045	0.3536990519406855	0.4553115630824082	0.3742808524430759	0.24511789968398023	0.17737622558949842	0.237014828620047	-0.030062393647192286	0.06263673932420387	0.24916943521594684	0.19795802609188884	0.2781784296248278	0.17073170731707318	0.18142776112146503	0.3302001458552791	0.32566242605947654	0.2159468438538206	1.0
