	MetJ	HypR	VanR	LiuQ	NarP	PhsR	ZntR	NmlR	PrpR	LtbR	GntR	PdxR	PhnR	TtrR	FnrN_FixK	HcpR	CsoR	FadR	FadP	AcnR	FixJ	GguR	CblR	PaaR	HrcA	LiuR	BioQ	FruR	CueR	PurR	RbsR	DasR	NtrC	NnrR	MerR	NifA	NadQ	RbkR	XylR	ThiR	BirA	Phr	MetR	FUR	SahR_SamR	NsrR	ArgR	CzrA	KdgR	MntR	NagC	NrtR	HutC	IscR	PhnF	AraR	Zur	ModE	AgaR	NagR	LldR	GulR	NikR	SiaR	Irr	TyrR	NorR	SoxR	HexR	PhrR	LexA	PsrA	HisR	NrdR	PdhR	CcpA	QorR	ExuR_UxuR	Rex	FabR	SdaR	NagQ	AmtR	GlcC	RutR	CadR-PbrR	NiaR	TrpR
MetR	-0.2278462529724518	-0.1888231176789613	-0.22016770885964465	-0.16734266285327562	-0.24501578354524847	-0.26995656627930154	-0.20950396558677242	-0.2203438541516982	-0.1928837302010374	-0.09995086473432191	-0.09156310405087818	-0.10320491723488975	-0.24703450130023039	-0.2226059305338593	-0.15949956195447107	-0.009032081620165855	-0.09430262688255281	0.016390782965823178	-0.29895564383421946	-0.47155253533335495	-0.28039317483347315	-0.367953608892556	-0.18965749011500432	-0.1687865907078723	-0.1850197699913318	-0.2795935679155986	-0.20548275398528723	-0.3443478220561718	-0.389698281656322	-0.3894595584315652	-0.2751482169924582	-0.3263902730715567	-0.36124154618483206	-0.40634632945659177	-0.4271106146080072	-0.3911143970963839	0.3924076743722506	0.39298246427263583	0.5008691379542115	0.47034964840472626	0.4708363656590847	0.49829417190853426	1.0	0.7243697011556058	0.682841130852775	0.5951671294343418	0.6179640385480065	0.642647556447613	0.6664781603014865	0.6191901024887475	0.6076502681580301	0.6579652437526364	0.3710593285156051	0.4889839661430207	0.598353968599784	0.4987229466326119	0.5770936953891652	0.34057923988671074	0.30356555154335724	0.1932545623948343	0.24690239233119024	0.35636046743398025	0.46997881621092935	0.42612559159323415	0.12983530415192995	0.16589641729746768	0.2110359660873959	0.2731596293532223	0.16067695416977626	0.18547172172752177	0.31077128460907333	0.2012622200796362	0.1732319416310127	0.2864145625802504	0.284159439301723	0.17975395283941575	0.18592367346371175	0.06715307489419695	0.03062146840277939	-0.028915640311313627	0.008830441614788787	0.0017823122314363721	0.24409333846317868	0.05871896018652859	0.10032865003175251	0.1601809661105729	0.09882214424445258	0.2269006308782697
FUR	-0.2457898957497995	-0.17775609439533493	-0.25397601642786616	-0.19711353491153336	-0.1672290954939253	-0.308537020641447	-0.1513806546115301	-0.30567002424315465	-0.15375166295061907	-0.10772675229800074	-0.1472226986385823	-0.1278049978908919	-0.21207197852881599	-0.14247836425919316	-0.18181670691741103	-0.09184354589743708	-0.16769495343738267	-0.09802253732657801	-0.3045899754787212	-0.4318271365728616	-0.3383055749984935	-0.33548029722200334	-0.2905192114253399	-0.15505884643375314	-0.2869870347794244	-0.3338903541910991	-0.30423304949219165	-0.41276404411048945	-0.4802137847597239	-0.4578827335895166	-0.35245745859426786	-0.34825314859709544	-0.4163054915612499	-0.4150979692301987	-0.40605661680518795	-0.4529622539180739	0.35861790841371893	0.4042696691713291	0.5695287186357083	0.56109460392804	0.5915746925569343	0.5787763464685186	0.7243697011556058	1.0	0.7710644274582698	0.7695880517867159	0.6889042372213544	0.7347784972952427	0.690447826228034	0.7093556327092536	0.7483532732894206	0.7678405050734479	0.42886743212612005	0.5246927887044514	0.5861976257468792	0.5936884360615767	0.6389670469241787	0.4991888045760693	0.2667001960775225	0.2510163119811246	0.3162966842966472	0.384573844278291	0.42223648896078914	0.40856900491816195	0.17265715173062748	0.12623359646967752	0.14455734224566705	0.1316083455785214	0.18258386601832838	0.2730367911890271	0.3064580426549731	0.22643245523360112	0.18939558987813526	0.24119621194914037	0.15917276608368755	0.21155281345750032	0.19650166179176845	0.1619053358117285	0.1254316718505917	-0.046270586981008756	0.05085499997682299	0.0012052046298399396	0.1703579921290867	0.10066471670738095	0.04749201551932731	0.168703153464268	0.17011231580069625	0.19889352944175848
SahR_SamR	-0.21142765759209387	-0.12508401666890712	-0.15959690540534277	-0.09921847115157302	-0.1396299094705907	-0.29774348610074586	-0.10923325808530067	-0.2387185893543348	-0.14221878172353533	-0.14079803088105095	-0.1936323476922649	-0.14942915019167388	-0.20158206284678604	-0.14576718227792945	-0.2658866829523805	-0.14560494319314332	-0.10767576287135368	-0.06797817652539505	-0.3678562654416843	-0.41069201922764925	-0.32752594666505974	-0.34692974120548276	-0.25633080085847654	-0.21997302195790128	-0.21920818055819516	-0.3823187209997636	-0.24760002039577067	-0.4065016154377442	-0.4210521436418503	-0.3890423722135437	-0.262023075033259	-0.3785176910133453	-0.2978083817346603	-0.4006679614890767	-0.38735972113419026	-0.47941417784184936	0.4210359197333717	0.3820035136350362	0.4882701141699617	0.5927683086807182	0.5918064626780574	0.5945645271194219	0.682841130852775	0.7710644274582698	1.0	0.7085537080901678	0.7479407224738216	0.7062221006716698	0.6540761411201913	0.7305857758041264	0.7073763158748627	0.7355016200731467	0.43385280743147714	0.4349907987261914	0.5825055277173888	0.6228335287928022	0.5766417436529753	0.41598564879410005	0.24627661300415796	0.27417710018495256	0.2899745516407007	0.38245778307243744	0.4477103429734252	0.38983270832657335	0.2565324408638536	0.23626646147285277	0.11293694462084726	0.12700770867422856	0.2172381345286491	0.2915482707631263	0.17675252977087205	0.22386212459034632	0.2133212194816693	0.25599473418284807	0.13406974426484836	0.15062044861424645	0.12315568926116321	0.14563970871131177	0.11378985866658015	-0.03607270165159388	-0.007233545480250868	0.018942571999388126	0.16468425956399405	-0.0014346570497517743	-0.00016919218841983768	0.12211735911853187	0.08102915204583486	0.15661170624527768
NsrR	-0.20592079951420983	-0.09605944440066565	-0.154986997696205	-0.16147656108765082	-0.07516768568263253	-0.20596947123964568	-0.12399933250205117	-0.2713124214878715	-0.17197342987331446	-0.05693433025388099	-0.0679665880193389	-0.11659891253459169	-0.08679791036058795	-0.10369858759288188	-0.24099920734618577	-0.10450282991317891	-0.14941756168561773	-0.13981532556748913	-0.33504456939429195	-0.33189713114944075	-0.29068145051012606	-0.31210859820795345	-0.24542601665963631	-0.14276344150817452	-0.12512805299192048	-0.24496247641739016	-0.339837575499117	-0.3368083400160385	-0.41479666807273874	-0.46310683211963044	-0.37520337828128547	-0.36632426494106085	-0.2719057529979465	-0.3928920739253978	-0.4023714718793312	-0.3473353389174481	0.3742809331992157	0.42987794985421657	0.44339941872053623	0.5732810768966908	0.5406547969461969	0.5736519090904877	0.5951671294343418	0.7695880517867159	0.7085537080901678	1.0	0.7074643885208894	0.7264718561541921	0.6136229841793716	0.7437827665008738	0.7391612702856799	0.7125911436001316	0.4970449309556809	0.4853868938631907	0.5698277020919571	0.45509222133119487	0.5670163305227344	0.5328047429437587	0.25999276877222094	0.293775581627119	0.28085439737450807	0.3551830752186751	0.3283649545035252	0.4139924257524417	0.1641349643769324	0.2796260157325558	0.10268343446236285	-0.024321956510654472	0.26600488571415326	0.3396938780240207	0.20893844649123214	0.2580760298705332	0.17973541122972592	0.18816025513254933	0.1264885436029129	0.06406126147841525	0.12254149844018708	0.15452113975274764	0.2203229948407971	-0.014712767288892184	-0.006320371203025991	-0.032169692811881465	0.08053084628542027	0.06816591032350473	0.05801901442073694	0.04792310794461621	0.20368421784537225	0.206827020687801
ArgR	-0.18874431583777945	-0.1491950623693396	-0.09657629177077008	-0.07676921721959291	-0.04748274471448239	-0.13445680036712387	-0.07186959685905132	-0.2258113113089913	-0.10717050400730539	-0.2362154720462057	-0.21139520977513662	-0.13497596543843954	-0.13741186941144296	-0.11274921082273757	-0.287485340539839	-0.06342157594411559	-0.18918236136670205	-0.14067055731443326	-0.38311601021642694	-0.42587759756363247	-0.3435667567479871	-0.3113344860034024	-0.2986103063537461	-0.20462983993955436	-0.22867367230486116	-0.33554287515470654	-0.2594689682984828	-0.36435653661272605	-0.44983567498412375	-0.37218341360305196	-0.2702764090464514	-0.3521886052537651	-0.31088716966963487	-0.41018444266238974	-0.36900120984003226	-0.4317228400183562	0.4308003949362864	0.5203123334152254	0.5253996875738767	0.5686618983827081	0.5738697730043434	0.6037588478243738	0.6179640385480065	0.6889042372213544	0.7479407224738216	0.7074643885208894	1.0	0.7231088716966964	0.7024349768925189	0.7091841228196226	0.7042080183191104	0.6713638744547608	0.453546314623304	0.44942080646731347	0.5797034269530109	0.5314048514121753	0.6084151095577363	0.36873699190195197	0.22441837288104166	0.250105455405111	0.21492738642105214	0.39679276506389904	0.3525663905511957	0.47333716526600256	0.20844709383445123	0.28576097083868335	0.10077828406673126	0.016103388015630576	0.20826631313997523	0.3319643444845664	0.24499724193555864	0.3221882807755955	0.18180048300893242	0.16146265488038344	0.2124891647468375	0.09869235297662367	0.248758871001386	0.1447265344340869	0.23556188030463865	0.08061428352902457	-0.05679526818120715	0.03178031900839472	0.050980155842229445	-0.06200546050405366	0.03303883076609296	0.014807793038552642	0.08443153742392145	0.15694081981727243
CzrA	-0.14246909345434824	-0.02004579777593392	-0.09907013827405427	-0.16798003068636402	-0.12695440154637025	-0.22464087219731982	-0.1788060130440224	-0.24835095558820938	-0.12424269112923038	-0.19480742220635885	-0.15676699222643015	-0.18863770158206283	-0.13708043813823698	-0.1859051318540219	-0.2999105367332465	-0.03621408142547895	-0.1586837311281179	-0.07998618650078107	-0.4230360958786637	-0.3937218109590184	-0.2885398945909489	-0.288530623786104	-0.28208509671767157	-0.19664535926686474	-0.18289675568184452	-0.30888467582313156	-0.2327458733329934	-0.2861016729167343	-0.5115120219161826	-0.3713351349597415	-0.3090839981272974	-0.40257079418349706	-0.3624073498940811	-0.40069577390361144	-0.39898531040972324	-0.4350881421770631	0.46816405616253576	0.389517500961846	0.5987572486105381	0.5368166837403989	0.6426359679415569	0.5532630915352916	0.642647556447613	0.7347784972952427	0.7062221006716698	0.7264718561541921	0.7231088716966964	1.0	0.67774682359049	0.6896899379319615	0.7260824823507053	0.7318396521594022	0.49863719168779636	0.486524885157905	0.6055504308606552	0.5343483319504383	0.5984003226240086	0.4200254020052751	0.32766964414015604	0.35504169544479003	0.1985783220770311	0.3452934441503539	0.38239984054215664	0.4826450533303049	0.1740941264815905	0.22486568921480918	0.23719585965855625	0.07020780509059894	0.20330875024915288	0.24511312699612017	0.20976354812243025	0.2920558473283858	0.19059847680676398	0.24898137031766412	0.20327630243219566	0.12058304091669718	0.15717490763960673	0.14051758903449202	0.16991067579531918	0.06962142668415759	0.05856367420537614	-0.03319875214966787	0.0820373520727202	-0.005671414863881408	0.09541512346394353	0.042652655390277704	0.2158776439176567	0.21523100527972336
KdgR	-0.13761582711803125	-0.2552090334722409	-0.17349384186788175	-0.17524834168478337	-0.10535110855648933	-0.22755654032104797	-0.11652706379704354	-0.20273396034876767	-0.0799583740862463	-0.2904821282059602	-0.21190973944402983	-0.1382022055244726	-0.17898447603728718	-0.09962406886353839	-0.1570358455669329	0.005669097162670177	-0.2095850851291655	-0.1648256393378791	-0.34690656419337046	-0.5533279871692061	-0.36443533845390785	-0.3071788477316658	-0.34958119139113064	-0.18663752543677078	-0.2817003583166073	-0.3319249435639755	-0.17545925249500535	-0.27466845284173347	-0.4206836291492646	-0.37665194153830467	-0.2775957094715178	-0.3086088693789951	-0.34770848881245625	-0.3635407057863728	-0.4378554774232725	-0.4548697220149167	0.402188373483644	0.4922287478387436	0.5411554204078227	0.5696376505926362	0.6308829050994063	0.5464560030779072	0.6664781603014865	0.690447826228034	0.6540761411201913	0.6136229841793716	0.7024349768925189	0.67774682359049	1.0	0.6706175746647445	0.7677640209334773	0.73509370465997	0.3363193050604688	0.48537298765592335	0.5588417983507238	0.561154864159532	0.6051100676305213	0.3168992866115672	0.16580139154780724	0.3084721250075325	0.34030806884499676	0.3657077564188735	0.41050428542953954	0.3903843212148463	0.1500271171041714	0.23932814477288847	0.19867334782669158	0.13787077425126662	0.10225234203707395	0.25359359572801315	0.349595097598398	0.29189360824359967	0.18419466836013368	0.19783202228701485	0.2189625042298047	0.23180256894002252	0.17062916317080068	0.1152917290514576	0.07773338092346486	0.06936184414849975	0.03041287529376863	-0.048143289559683125	0.17154233744802555	0.006832583170707965	-0.008960232882617705	0.08381734660294533	0.11917387858026894	0.13269534744658856
MntR	-0.16800088999726512	-0.08076493410775457	-0.08230157001080049	-0.11554435848348174	-0.05111458251248082	-0.08618835494203429	-0.07827108760447038	-0.15885524101774895	-0.01640237147187933	-0.1934214368820429	-0.239474159949196	-0.2446009150284382	-0.18035423745312448	-0.10135770936953892	-0.23449110234505008	-0.036156138895198184	-0.18238222601295132	-0.12099327403108501	-0.4594981713337443	-0.43756576477186865	-0.39862374902077125	-0.20381400911320116	-0.2837237114740116	-0.16219504846313232	-0.231716813995207	-0.3150914796668073	-0.3092276956023937	-0.3735114563970871	-0.3934529576185157	-0.4244035395932898	-0.24953530090714826	-0.327699774255902	-0.2992963459122704	-0.4084461667539667	-0.4580217956621904	-0.4341239784731912	0.48224177331955076	0.5578915408541193	0.4575119013957197	0.6038979098970477	0.6391501453198659	0.6398802212014036	0.6191901024887475	0.7093556327092536	0.7305857758041264	0.7437827665008738	0.7091841228196226	0.6896899379319615	0.6706175746647445	1.0	0.7778877398241328	0.7505504540376673	0.3772174606338449	0.3964566983882706	0.4764081193708832	0.49491032814013747	0.5663256555617876	0.3463734929147874	0.17137082755839447	0.2468166373863747	0.27879627869893525	0.3267981884847333	0.371993362103731	0.4058016696719526	0.20642374067704689	0.2591074069095308	0.19003527541243492	0.05860539282717829	0.312727424431352	0.3864303229484868	0.25492395622325953	0.3544854471540947	0.20450931947657036	0.24143261747268588	0.2133814797131613	0.14964469640431835	0.08142547895295531	0.13753007217321572	0.18279941223097282	0.036496840973249095	0.12568198358140462	0.009567470599960135	-0.00216473293128943	-0.03683522535008877	-0.03265872776745113	0.07260430814301144	0.16205366868924725	0.12303980420060168
NagC	-0.18873504503293453	-0.19500442680931346	-0.08484640594073174	-0.1143762370730215	-0.08208834149936726	-0.1460128586063199	-0.17848153487445012	-0.20158206284678604	-0.065857479917119	-0.24294839406483074	-0.2733682224622331	-0.2570747829472816	-0.17028846109274975	-0.1791142673051161	-0.23568240076762265	-0.12186704738771896	-0.18377284673968972	-0.18269975107888992	-0.44448410288739215	-0.5736217789747416	-0.46687773199030275	-0.30754272682182904	-0.3521816521501314	-0.20527879627869894	-0.29727531045607725	-0.3239404628912859	-0.3378304462501912	-0.40063319597090824	-0.4075886173058114	-0.3879066986200407	-0.30112269446672013	-0.29117743856932937	-0.39921939823205754	-0.40771840857364033	-0.3898721092471643	-0.45003963269071207	0.46922324561606815	0.5574233652094507	0.5570363091071752	0.6175700293420974	0.6872911171783378	0.688649290088119	0.6076502681580301	0.7483532732894206	0.7073763158748627	0.7391612702856799	0.7042080183191104	0.7260824823507053	0.7677640209334773	0.7778877398241328	1.0	0.7763951402441003	0.4519216060742313	0.4337485108769718	0.5147869337276516	0.5485303456619587	0.5582484668406488	0.36343409153065626	0.12977967932286041	0.2793617977944755	0.3471985945459855	0.3089472537558348	0.4570367726474174	0.42820688728091927	0.19888889403933602	0.24544224056811492	0.23412490555367566	0.14020238166976465	0.22495376186083596	0.3321428074778312	0.3419814491195053	0.369179672833297	0.20516522891934863	0.2950410464884509	0.25728569375750354	0.20871131177253152	0.1872215861420009	0.15483866481868624	0.18036119055675817	0.08209297690178972	0.08234328863260264	0.0026815803013938654	0.02008519869652484	0.02554570275018426	-0.06579490198441577	0.05118411354881774	0.15167268496414515	0.09565152898748905
NrtR	-0.2080739439394431	-0.11541688491686405	-0.11801502797465362	-0.13571762982603336	-0.034804919089050715	-0.10867237439218286	-0.1273878116728704	-0.23111652938149826	-0.069002600460759	-0.2398913461672175	-0.2257070147544859	-0.2678636820855603	-0.25072428162850957	-0.17482188466191692	-0.21666566232947512	-0.09535949863487399	-0.1580556340998744	-0.12295173155457491	-0.46827762352188607	-0.4611599631021967	-0.38521352981259066	-0.28326480663418796	-0.32834641289383537	-0.20276409046451369	-0.239474159949196	-0.2937547223162179	-0.27293944773815537	-0.3928967093278203	-0.4426577543329424	-0.3336446778627086	-0.26313788931586096	-0.34082955161752365	-0.36032141880397345	-0.4517130129652206	-0.44209918834103584	-0.4591087975302576	0.45822111796635623	0.5218304277085816	0.5394565454199907	0.58474906248986	0.688116218809536	0.682118008074871	0.6579652437526364	0.7678405050734479	0.7355016200731467	0.7125911436001316	0.6713638744547608	0.7318396521594022	0.73509370465997	0.7505504540376673	0.7763951402441003	1.0	0.42998919951235565	0.4801233944124859	0.5453852251183187	0.5499626850104992	0.5426410668842215	0.3188925096532255	0.20427291395302483	0.23696640723864443	0.30177396850707594	0.3604790224863372	0.4559799008950962	0.4166971830659479	0.2171848274007908	0.21628092392841083	0.18549489873963407	0.10283176733988161	0.257058559038803	0.27327783211499507	0.3397193727373442	0.3067778854221229	0.2413584510339265	0.34528185564429775	0.2321177763047499	0.25264333823140855	0.1349435176214823	0.18955782896292142	0.24771358775512095	0.05046794387454747	0.07387440840676583	-0.08705981059745702	0.0696979108241282	-0.012995350691370271	-0.022785320607608548	0.07319532195187525	0.13727280733876912	0.14242273943012362
HutC	-0.2005576389114221	0.007912631935141448	-0.06250376626446826	-0.10394194622006109	-0.04189013169178282	-0.09694480626335575	-0.013250297824605644	-0.10096601786484094	-0.1719247581478786	0.054176265812516514	-0.08797066717347067	-0.14107151962397615	-0.12888504665532538	-0.1648094154294005	-0.0993899810412041	-0.16829987345351385	-0.08525200365269711	-0.05982682136549684	-0.285626544168432	-0.19132159958466793	-0.1265279445235038	-0.2990390810778238	-0.2373210155239627	-0.270232372723438	-0.004514881959477312	-0.17644427550977837	-0.2713773171217859	-0.20023084304063857	-0.22660164742202094	-0.26259786493364423	-0.11728495209311596	-0.37773199030273813	-0.23704289137861503	-0.20148935479833682	-0.3209761230421219	-0.2221284840843458	0.31323731869782273	0.1680912803445031	0.23251410321187033	0.35213066272348437	0.3721185179691375	0.348218383078927	0.3710593285156051	0.42886743212612005	0.43385280743147714	0.4970449309556809	0.453546314623304	0.49863719168779636	0.3363193050604688	0.3772174606338449	0.4519216060742313	0.42998919951235565	1.0	0.3379671906216538	0.4028605068349009	0.3848079321006253	0.3945631364986951	0.3989667688000334	0.18998892138821033	0.26701772114346106	0.11490235524797085	0.26221312653257994	0.17936689673714024	0.2721838771432942	0.1404851412175348	0.21183557300527045	0.07896408026662835	-0.042439426878844486	0.11976257468792154	0.20235385735012584	0.14628171194682266	0.18750434568977106	0.06174124256597337	0.2096314391533901	0.18168691564958211	-0.03431820183469228	0.09271268385164858	0.05913151100212765	0.11213965540418391	0.08127482837422531	-0.08207907069452235	0.08438750110090808	-0.06605216681886238	-0.01054090510867701	0.10265098664540562	-0.09256435097412982	0.21635509036717024	0.1511627906976744
IscR	-0.07486870222638378	-0.221115648655038	-0.2869314099503548	-0.14005173109103466	-0.12450227366488821	-0.12197134394222435	-0.10888328520240485	-0.21430160709401988	-0.23948111305282968	-0.06007481539509853	-0.04856974658254956	0.010795852241912382	-0.17732500197004603	-0.1526739318873968	-0.020815274578062495	-0.07653744709846985	-0.12352652145496011	-0.18166373863746982	-0.13434786841019603	-0.21098265895953758	-0.1643551459919993	-0.3606551677783907	-0.15350135121980615	-0.16606560948588753	-0.17054804362840761	-0.16928257876707567	-0.17347298255698068	-0.3100064432093672	-0.2853623262303517	-0.32727099953182437	-0.1824424862444433	-0.2939215968034265	-0.22041106748682388	-0.16087164107151963	-0.22542193750550454	-0.2140327537535171	0.29560424788277995	0.19080243451335227	0.4015046516263309	0.3375476867024211	0.4137189370095165	0.30706064496989305	0.4889839661430207	0.5246927887044514	0.4349907987261914	0.4853868938631907	0.44942080646731347	0.486524885157905	0.48537298765592335	0.3964566983882706	0.4337485108769718	0.4801233944124859	0.3379671906216538	1.0	0.5786326489934224	0.42136735100657763	0.4900501087001868	0.2683295400290176	0.2882246872262215	0.26377062174652693	0.34543482392423897	0.28334129077415854	0.3124701595969054	0.251843731313534	0.09934826241940194	0.1924155545563688	0.10812771460754365	0.14009808511525929	0.06030658551622159	0.04699602746012395	0.19078389290366243	0.11032953075821278	0.03532176645915515	0.18844069697910823	0.14228831275987225	0.02410872799922125	0.09864368125118782	0.17989069721087836	-0.08640158345346752	0.13936337383129915	0.02750416027367416	0.13198149547352953	0.2616290658273498	0.10155934937491598	0.03145815854003365	0.08733098163917101	0.14656215379338158	0.19970240716447799
PhnF	-0.1261107583054823	-0.13164774649911232	-0.24639018036350827	-0.14240883322285625	-0.2462719776017355	-0.2293434879549068	-0.11382694188595983	-0.27014430007741125	-0.21658454278708206	-0.04241624986673218	0.04827076312630081	0.021160612058535862	-0.17977017674789436	-0.23973374248485382	-0.15188127807315593	-0.06658755579865666	-0.10644042812576773	-0.059316927099026105	-0.23364977680537335	-0.2878121364106225	-0.2852371703649452	-0.43575100472347505	-0.22318999123908942	-0.18768280868303583	-0.12614088842122828	-0.2582962114856001	-0.12615711232970692	-0.18701531073420138	-0.39552266480014464	-0.32411197278091697	-0.2887809355169169	-0.3715970351966106	-0.2766245926640121	-0.24887012065952505	-0.19229039869096234	-0.18095683976804447	0.3288238593433489	0.2912307456971877	0.44114893084443124	0.3489901775822668	0.4480881282708558	0.3409292127696066	0.598353968599784	0.5861976257468792	0.5825055277173888	0.5698277020919571	0.5797034269530109	0.6055504308606552	0.5588417983507238	0.4764081193708832	0.5147869337276516	0.5453852251183187	0.4028605068349009	0.5786326489934224	1.0	0.4645438068705935	0.4555997978964544	0.36687819553054496	0.3309607798601036	0.405423884374522	0.19540538911885635	0.319077925750124	0.3565829667502584	0.30038334778033754	0.084336511674261	0.20634030343344256	0.1900422285160686	0.10244702893881732	0.05000672133351257	0.12962207564049674	0.15352452823191845	0.21611404944120224	0.12790465904297482	0.1805975960803037	0.1898058229925231	0.0896741775637252	0.16844125322739895	0.10226161284191887	0.05125364458515466	0.1454821050289481	-0.013785686804399924	-0.023443547751598057	0.2302265321163857	0.06932707863033129	0.022871075552424083	0.14821931015941148	0.18970384413922894	0.3499126226643366
AraR	-0.16443626553439236	-0.24352318396521594	-0.1282592673282931	-0.16949580727850888	-0.11689326058841798	-0.2015102141092379	-0.06598958888615915	-0.1739202988907482	-0.08313594244684352	-0.12348943823558042	-0.1315782154627754	-0.004229804710495942	-0.07772179241740872	-0.17314386898498593	-0.16154840982519897	-0.16841807621528662	-0.11804284038918839	-0.10099614798058694	-0.18262094923770808	-0.3355706875692413	-0.15780068696663901	-0.3926742100115422	-0.301231626423648	-0.20806930853702063	-0.19985305774320797	-0.2578303535421428	-0.13811645057965707	-0.25770056227431387	-0.39807908923613206	-0.37737042891378614	-0.111859213557625	-0.27883567961952616	-0.23054869258474675	-0.21516842734702013	-0.27992268148759336	-0.3457593020938113	0.25778399951791814	0.22955903416755125	0.3873295910184443	0.37753266799857227	0.46023288261770445	0.43745683281494085	0.4987229466326119	0.5936884360615767	0.6228335287928022	0.45509222133119487	0.5314048514121753	0.5343483319504383	0.561154864159532	0.49491032814013747	0.5485303456619587	0.5499626850104992	0.3848079321006253	0.42136735100657763	0.4645438068705935	1.0	0.5168033337814222	0.23482021591704483	0.28151262451849757	0.2007685497216441	0.30965647032647137	0.32868479727067507	0.4093639764336141	0.37638540589901315	0.10833862541776565	0.13801215402515168	0.05370577246663669	0.09293286546671549	0.10711256147702462	0.18852645192392378	0.2351191993732936	0.23818551807575175	0.15567999035836297	0.0884573844278291	0.049469014652507054	0.10956237165729543	0.0008529140457328803	-0.017971455191882483	-0.028725588811992712	-0.03309677329637373	-0.013141365867677803	-0.02510070411762797	0.2531439616930344	0.03557671359239052	-0.007367972150502246	0.035159527374369004	-0.036937204203382916	0.004584412995814232
Zur	-0.1372936666496702	-0.16753966745623022	-0.19901868530716493	-0.10220135261042687	-0.11689557828962921	-0.19467067783489625	-0.07366581529775508	-0.15979391000829737	-0.20175589043762834	-0.10603946581622484	-0.03402385378086598	-0.023900134890210492	-0.09222596659729014	-0.14073081754592526	-0.1370665319309696	-0.039862143131956	-0.2544001557495214	-0.06851356550518933	-0.21019464054771916	-0.2455766672383663	-0.16526600256801294	-0.28200861257770093	-0.2265599288002188	-0.08756970486392776	-0.12027478665560351	-0.17006827947768285	-0.31177716693474744	-0.3207350821161539	-0.38555886729306404	-0.4457171199317669	-0.23260449355910834	-0.38248327778576097	-0.2694652136225206	-0.17932517811533807	-0.3193653207003166	-0.35888444405301045	0.388673857720958	0.3160880911876365	0.34757174444099365	0.4343256184785682	0.47159425395515714	0.45719437632978105	0.5770936953891652	0.6389670469241787	0.5766417436529753	0.5670163305227344	0.6084151095577363	0.5984003226240086	0.6051100676305213	0.5663256555617876	0.5582484668406488	0.5426410668842215	0.3945631364986951	0.4900501087001868	0.4555997978964544	0.5168033337814222	1.0	0.4203429270712137	0.2815752024512008	0.2777649016599376	0.31135998071672594	0.3006753781329526	0.26631082227403574	0.3033059690076994	0.14138209158628107	0.12331097524231566	0.06333118559687759	0.11612146608507817	0.09123862588130588	0.22997622038557278	0.27720633566803105	0.16609110419921105	0.10878594175153317	0.18047012251368602	0.10699435871525187	0.12217530164881264	0.18967139632227173	0.09067542448697684	0.02850077179450334	0.005727039692950944	0.004185768387482559	0.08353922245759765	0.2641762194584923	0.16215101214011896	0.18007147790535435	0.03189852177016748	0.184127455025008	0.17981189536969652
ModE	-0.06323847754842837	0.015711696510932596	-0.205841997673028	-0.18309376028479912	-0.13336052769421178	-0.3395548159513468	-0.10334629700877482	-0.28783299572152354	-0.19565338314845804	0.12877611469839753	0.2063634804455549	0.08366206062179288	-0.009222133119486768	0.010211791536682257	-0.08522187353695111	-0.08165724907407837	-0.05423884374521974	-0.020456030890321743	-0.018866087859417516	-0.07060413199771938	-0.07301222355618803	-0.19165534855908517	-0.06937806805697837	-0.05152481562686865	0.030874097834803528	-0.11104801813369428	-0.16051007968256764	-0.16311749354520214	-0.26684157585140755	-0.19654106271235938	-0.28193676384015276	-0.2526410205301973	-0.292329336071311	-0.11802893418192101	-0.1813972029981783	-0.1928976364083048	0.1731253273752961	0.22589011315017313	0.30399200856622366	0.3371884430146803	0.26201148652720285	0.2353463340919942	0.34057923988671074	0.4991888045760693	0.41598564879410005	0.5328047429437587	0.36873699190195197	0.4200254020052751	0.3168992866115672	0.3463734929147874	0.36343409153065626	0.3188925096532255	0.3989667688000334	0.2683295400290176	0.36687819553054496	0.23482021591704483	0.4203429270712137	1.0	0.2976415072474517	0.2105701081439385	0.049285916256819835	0.1742980841881788	0.16093421900422286	0.1343385976053511	0.13819061701841645	0.16311749354520214	0.11370178602055338	0.003733816651292582	-0.02154766816081138	0.04310460712646769	-0.0019885876392359003	0.081432432056589	0.12655112153561612	0.09106016288804113	-0.0996773759913967	0.14628171194682266	0.01210071802383524	0.08994998400786164	0.05078546894048607	0.00461454311156023	0.07197621111476793	0.11219528023325345	0.0993598509254581	0.08842493661087188	0.23154762180678715	0.16197023144564296	0.17452290120566816	0.21735633729042186
