	HutC	PhrR	Rex	NarP	SiaR	TyrR	LiuQ	NadQ	CzrA	PhnF	KdgR	MetR	Phr	ThiR	BirA	IscR	ArgR	SahR_SamR	FUR	NagC	MntR	NsrR	NrtR	Zur	AraR	GulR	LexA	NikR	SoxR	PdhR	HexR	LldR	PsrA	XylR	SdaR	VanR	GntR	ZntR	GlcC	PaaR	AgaR	NagR	NifA	FabR	MerR	AmtR	PdxR	ExuR_UxuR	FnrN_FixK	CcpA	QorR	RbkR	ModE	NiaR	Irr	NrdR	CadR-PbrR	HisR	RutR	TrpR	CblR	NorR	CsoR	NtrC	RbsR	NagQ	NnrR	FadP	AcnR	FixJ	NmlR	BioQ	FruR	DasR	HcpR	PhnR	LiuR	PhsR	GguR	TtrR	CueR	PrpR	HrcA	PurR	HypR	MetJ	FadR	LtbR
HcpR	-0.23236382866208355	-0.2500793231094659	0.11110523532522475	0.027340031729243788	0.21337916446324695	-0.09487043892120571	-0.15351665785298785	-0.10327868852459017	0.07715494447382337	-0.13786356425171867	0.10338445267054469	-0.13823373876255948	-0.007667900581702803	0.024801692226335274	-0.2293495505023797	-0.1664727657324167	-0.007509254362771021	-0.004759386567953464	0.013273400317292438	-0.04505552617662612	-0.01126388154415653	-0.09952406134320466	-0.10893707033315705	0.006398730830248546	-0.09143310417768377	-0.17736647276573242	0.1068746694870439	0.1413537810682179	0.21147540983606558	0.09814912744579588	0.18418826017979906	0.060497091485986254	0.20571126388154415	0.0866737176097303	0.26589106292966685	0.18995240613432046	0.07265996827075621	0.22538339502908514	0.20518244315177156	-0.05848757271285034	-0.12210470650449498	0.09349550502379693	0.15050237969328398	0.010312004230565839	0.15647805393971442	-0.12929666842940243	-0.06953992596509784	0.22035959809624536	0.2424114225277631	-0.15415124272871497	0.04510840824960338	0.10491803278688525	0.01660497091485986	-0.07583289264939186	-0.21195134849286093	-0.008831306187202539	-0.06753040719196192	0.06261237440507668	0.10798519301956637	0.04420941300898995	-0.09529349550502379	-0.11501850872554203	0.0654151242728715	0.13897408778424114	0.13093601269169752	-0.00021152829190904283	0.08709677419354839	0.08582760444209413	-0.024907456372289794	-0.08974087784241143	-0.09280803807509254	0.13056583818085668	0.16679005817028028	0.381544156530936	1.0	0.07540983606557378	0.27689053410893705	0.06229508196721312	0.07620306716023269	0.0310946589106293	0.14003172924378635	-0.017451084082496033	0.10698043363299842	0.24690639873083026	0.08117398202009518	0.15462718138551032	-0.07747223691168693	-0.26922263352723425
PhnR	-0.10264410364886303	0.047540983606557376	-0.1083553675304072	-0.19693283976731887	0.03146483342147012	0.0493918561607615	-0.034161819143310415	-0.1207297726070862	0.004283447911158118	0.10047593865679534	-0.1842411422527763	-0.14045478582760446	-0.08080380750925437	-0.059439450026441035	-0.08085668958223162	-0.0358011634056055	-0.03881544156530936	-0.12506610259122158	-0.14214701216287678	-0.07794817556848228	-0.15230037017451084	-0.09450026441036488	-0.12993125330512956	-0.12406134320465362	-0.03199365415124273	0.006610259122157589	-0.05092543627710206	-0.21068217874140666	-0.17837123215230036	-0.05838180856689582	0.07355896351136965	-0.19212057112638817	0.09534637757800106	0.06726599682707562	-0.11993654151242729	-0.09783183500793231	0.19751454257006876	0.10074034902168165	-0.07028027498677948	-0.16266525647805394	0.27017451084082494	0.03654151242728715	-0.06911686938127974	0.04463246959280804	0.03960867265996827	0.05161290322580645	-0.18233738762559493	0.12723426758328926	0.04553146483342147	-0.06430460074034902	-0.12903225806451613	0.025594923320994185	-0.040507667900581704	0.12432575356953993	-0.01263881544156531	0.021893178212585934	0.0417239555790587	-0.1079323109465891	-0.02020095187731359	-0.11581173982020095	-0.02448439978847171	0.053833950290851404	-0.04283447911158118	0.006187202538339503	-0.22432575356953993	0.08461131676361713	0.05568482284505553	0.17599153886832364	-0.03183500793231095	-0.09196192490745637	0.10454785827604442	-0.01845584346906399	0.014013749338974087	0.23183500793231096	0.07540983606557378	1.0	0.19201480698043363	0.14658910629296668	-0.27821258593336856	-0.18900052882072976	-0.13870967741935483	0.1920676890534109	0.09740877842411423	0.019725013220518246	-0.024325753569539928	0.1358011634056055	-0.026493918561607616	-0.06382866208355367
LiuR	-0.18857747223691168	-0.08381808566895822	-0.013008989952406135	-0.20957165520888418	-0.16969857218402962	-0.027921734531993654	-0.045954521417239554	0.0659439450026441	-0.11671073506081438	-0.22231623479640403	-0.20333157059756743	-0.18122686409307245	-0.01782125859333686	-0.22712850343733473	-0.21337916446324695	-0.21274457958751983	-0.1843997884717081	-0.3961924907456372	-0.38889476467477524	-0.3514013749338974	-0.40015864621893177	-0.2802221047065045	-0.1984135378106822	-0.12258064516129032	-0.28260179799048124	-0.21835007932310946	-0.11443680592279218	-0.047382337387625595	-0.16292966684294025	-0.2021681649920677	-0.06758328926493919	-0.0884188260179799	-0.17763088313061873	-0.09962982548915918	0.12876784769962982	0.22913802221047064	0.053833950290851404	0.19101004759386567	-0.026441036488630356	0.05748281332628239	0.07176097303014278	0.0846641988365944	0.06467477525118985	-0.010946589106292967	0.0491274457958752	-0.26530936012691697	-0.13738762559492332	0.018350079323109465	0.02913802221047065	0.022633527234267585	-0.10237969328397674	0.00962453728186145	0.017768376520359598	0.0370174510840825	-0.08625066102591221	0.14093072448439978	0.04352194606028556	-0.012903225806451613	0.2045478582760444	0.08863035430988894	-0.07583289264939186	0.02686409307244844	-0.1331041776837652	0.17001586462189316	-0.024114225277630883	0.109941829719725	0.18556319407720784	0.05647805393971444	0.05838180856689582	0.26478053939714435	0.17704918032786884	0.3037546271813855	0.27625594923320995	0.260655737704918	0.27689053410893705	0.19201480698043363	1.0	0.3910629296668429	0.040772078265468005	-0.10433632998413538	-0.1068746694870439	0.12575356953992597	0.11057641459545214	0.313590692755156	0.07139079851930195	0.3030142781597039	0.13072448439978848	0.1318878900052882
PhsR	0.08016922263352723	0.11200423056583818	0.05071390798519302	-0.16398730830248545	0.046589106292966684	0.00893707033315706	-0.040031729243786354	-0.08408249603384453	0.10967741935483871	-0.08662083553675304	-0.2673188789000529	-0.24717080909571656	0.07985193019566367	-0.09899524061343205	-0.05589635113696457	-0.028714965626652565	0.07895293495505024	-0.2790058170280275	-0.2994711792702274	-0.09153886832363829	0.03945002644103649	-0.04896879957694342	-0.07451084082496034	0.09476467477525119	-0.11173982020095188	-0.054785827604442096	0.011422527763088313	-0.06975145425700688	-0.2263881544156531	-0.04426229508196721	0.018032786885245903	-0.18794288736118456	-0.004283447911158118	-0.04627181385510312	0.06478053939714437	0.10846113167636172	-0.09074563722897938	0.15108408249603383	0.05044949762030672	0.04288736118455844	0.21152829190904285	0.07652035959809625	0.04257006874669487	-0.030830248545742994	-0.007297726070861978	-0.27488101533580117	-0.1506081438392385	-0.06388154415653094	-0.15039661554732944	-0.14812268640930726	-0.029508196721311476	-0.023003701745108407	-0.14928609201480697	0.14262295081967213	0.048810153358011636	0.13421470121628767	-0.04558434690639873	-0.18260179799048123	0.20111052353252248	-0.030724484399788473	-0.10819672131147541	-0.04976203067160233	-0.1333685880486515	-0.010893707033315707	-0.13125330512956107	0.21692226335272344	0.09867794817556848	-0.014278159703860392	0.05658381808566896	0.12681121099947118	-0.10655737704918032	0.06166049709148599	0.02533051295610788	0.11930195663670017	0.06229508196721312	0.14658910629296668	0.3910629296668429	1.0	0.09148598625066102	-0.07028027498677948	0.016763617133791646	0.0723955579058699	0.04986779481755685	0.019830777366472766	0.13543098889476468	0.18889476467477526	-0.08820729772607086	-0.07202538339502909
GguR	-0.1550502379693284	0.14558434690639874	0.16753040719196194	-0.03685880486515072	-0.08609201480698044	-0.1347435219460603	-0.03262823902696986	0.010364886303543099	-0.03796932839767319	-0.2549444738233739	-0.23035430988894764	-0.13358011634056055	-0.11496562665256478	-0.02168164992067689	-0.2712321523003702	-0.22993125330512956	-0.15129561078794287	-0.17223691168693814	-0.02548915917503966	-0.1361713379164463	0.014595452141723956	-0.08323638286620835	-0.1398202009518773	-0.05806451612903226	-0.20698043363299842	-0.26530936012691697	-0.14516129032258066	-0.09048122686409307	-0.15806451612903225	0.030883130618720254	0.12585933368588048	-0.046536224219989424	-0.19672131147540983	-0.06768905341089371	0.03733474352194606	-0.08059227921734533	-0.1298783712321523	-0.18043363299841353	0.34188260179799046	0.18942358540454785	-0.11496562665256478	-0.06308831306187203	0.008355367530407193	-0.12845055526176627	0.017345319936541512	-0.2953992596509783	-0.07519830777366472	-0.05124272871496563	-0.10581702802749868	0.06382866208355367	0.17022739291380223	-0.15473294553146483	0.06684294024325754	0.006663141195134849	-0.02897937599153887	0.04040190375462718	-0.07022739291380223	-0.10523532522474881	0.012268640930724484	0.10978318350079323	-0.08508725542041248	-0.11887890005288207	-0.026916975145425702	-0.1454785827604442	-0.19249074563722898	0.07773664727657324	-0.2398202009518773	-0.03622421998942359	0.27223691168693814	0.26520359598096244	-0.12982548915917505	0.04849286092014807	0.20227392913802222	-0.2056583818085669	0.07620306716023269	-0.27821258593336856	0.040772078265468005	0.09148598625066102	1.0	0.345425700687467	0.1068746694870439	0.10676890534108938	-0.07112638815441566	-0.06827075621364358	0.23469063987308303	0.3120571126388154	0.12670544685351665	0.190058170280275
TtrR	-0.10586991010047594	0.07361184558434691	0.15166578529878372	0.3214172395557906	-0.028873611845584346	0.15425700687466948	0.08228450555261767	0.0029613960867265997	0.047593865679534636	-0.19598096245372817	0.009571655208884188	-0.19624537281861448	0.0009518773135906928	0.0550502379693284	-0.04965626652564781	-0.08619777895293496	-0.03363299841353781	0.018244315177154944	0.040877842411422526	-0.09619249074563722	0.2081967213114754	0.0162876784769963	-0.02009518773135907	0.08857747223691169	-0.13802221047065044	-0.17932310946589106	-0.059915388683236384	-0.07710206240084612	-0.14457958751983077	-0.19873083024854574	-0.1920676890534109	-0.30232681121099947	-0.1918032786885246	-0.05742993125330513	0.1931253305129561	-0.010682178741406664	0.16583818085668958	-0.013008989952406135	0.12046536224219989	0.08413537810682178	-0.1249074563722898	-0.13855103120042306	-0.11607615018508725	-0.028714965626652565	-0.1375462718138551	0.013167636171337916	-0.010629296668429402	0.09830777366472766	0.06488630354309889	0.0765732416710735	0.023902696985721842	0.0254362771020624	0.2846641988365944	0.07720782654680064	0.22591221575885775	-0.026652564780539397	-0.007086197778952935	-0.12258064516129032	0.06314119513484928	0.020782654680063458	-0.04373347435219461	-0.05108408249603384	-0.05309360126916975	-0.039925965097831834	0.021787414066631414	0.06562665256478054	-0.07932310946589106	-0.013061872025383395	0.2088841882601798	0.13225806451612904	-0.08069804336329985	0.10137493389740877	-0.07535695399259651	-0.1372818614489688	0.0310946589106293	-0.18900052882072976	-0.10433632998413538	-0.07028027498677948	0.345425700687467	1.0	0.31099947117927024	0.3597567424643046	0.17514542570068747	-0.12786885245901639	0.2005288207297726	0.14997355896351136	0.11232152300370174	0.06398730830248546
CueR	-0.006504494976203068	0.04944473823373876	-0.013167636171337916	0.1837123215230037	0.035166578529878374	-0.12411422527763089	-0.2598625066102591	-0.19164463246959282	-0.3054997355896351	-0.20861977789529348	-0.016710735060814386	-0.32559492332099416	-0.30909571655208884	-0.1950290851401375	-0.09391856160761503	-0.22443151771549444	-0.13204653622422	-0.2117398202009519	-0.31216287678476995	-0.13527234267583288	-0.0896351136964569	-0.3350079323109466	-0.1333685880486515	-0.1224748810153358	-0.10285563194077207	-0.14003172924378635	-0.05298783712321523	-0.15351665785298785	-0.14283447911158118	0.04849286092014807	-0.2021681649920677	-0.09000528820729772	-0.14849286092014807	-0.08001057641459546	0.11374933897408779	0.05906927551560021	-0.015335801163405606	0.07911158117398202	0.040031729243786354	0.016816499206768906	-0.07620306716023269	-0.05081967213114754	-0.09016393442622951	0.13469063987308302	0.03976731887890005	0.11570597567424643	0.14526705446853516	-0.17932310946589106	0.13257535695399258	-0.04405076679005817	0.14436805922792173	0.01787414066631412	-0.13839238498149128	-0.10248545742993126	0.1427815970386039	-0.171602326811211	-0.006187202538339503	0.01792702273929138	0.04399788471708091	-0.035007932310946586	-0.275039661554733	-0.048863035430988896	0.16969857218402962	0.18757271285034374	0.05674246430460074	0.11311475409836065	0.17017451084082497	-0.005499735589635114	0.10936012691697515	-0.06213643574828133	0.07525118984664199	0.1787414066631412	0.09386567953463776	0.05891062929666843	0.14003172924378635	-0.13870967741935483	-0.1068746694870439	0.016763617133791646	0.1068746694870439	0.31099947117927024	1.0	0.07572712850343734	0.16879957694341619	-0.014542570068746695	0.1693283976731888	0.17086197778952936	0.0950290851401375	0.07488101533580116
PrpR	-0.040613432046536224	0.07329455314648334	0.13072448439978848	0.16959280803807508	-0.13654151242728715	0.030936012691697514	-0.2197778952934955	-0.1254362771020624	-0.1550502379693284	-0.32131147540983607	-0.244420941300899	-0.4006874669487044	-0.12289793759915389	-0.048757271285034376	-0.058646218931782124	-0.17757800105764146	-0.18683236382866208	-0.2215230037017451	-0.19693283976731887	-0.17086197778952936	-0.01850872554204125	-0.16208355367530408	-0.16991010047593866	-0.2932310946589106	0.025806451612903226	-0.07440507667900581	-0.2411951348492861	-0.16012691697514542	-0.18588048651507139	-0.10904283447911158	-0.12030671602326812	-0.22030671602326812	-0.012427287149656267	-0.08228450555261767	0.23627710206240085	-0.05029085140137493	0.11115811739820201	0.2415653093601269	-0.003278688524590164	-0.09328397673188789	-0.10930724484399788	-0.006663141195134849	-0.17260708619777895	-0.07514542570068747	-0.06478053939714437	-0.08069804336329985	-0.2746694870438921	-0.10692755156002115	-0.025066102591221575	-0.04955050237969329	-0.07842411422527763	-0.06181914331041777	-0.08059227921734533	-0.09772607086197779	0.1224748810153358	0.06626123744050767	-0.010840824960338445	-0.11893178212585934	-0.20951877313590692	-0.3849286092014807	5.288207297726071e-05	-0.09175039661554733	-0.018138551031200423	0.1560021152829191	-0.0873611845584347	0.2636700158646219	0.07630883130618721	0.17123215230037017	0.13759915388683236	0.15917503966155475	0.15267054468535166	0.09481755684822846	-0.04621893178212586	-0.07451084082496034	-0.017451084082496033	0.1920676890534109	0.12575356953992597	0.0723955579058699	0.10676890534108938	0.3597567424643046	0.07572712850343734	1.0	-0.08402961396086726	-0.1897937599153887	0.0908514013749339	0.09539925965097831	0.08783712321523003	0.039925965097831834
HrcA	-0.05795875198307774	-0.02321523003701745	-0.06261237440507668	0.16615547329455316	0.07842411422527763	0.26361713379164464	-0.004759386567953464	0.05187731359069275	0.09307244843997885	0.010206240084611316	-0.13352723426758328	0.015177154944473824	-0.23141195134849285	-0.21152829190904285	0.0654151242728715	-0.09296668429402433	-0.15822316234796405	-0.12628239026969856	-0.22998413537810683	-0.23987308302485458	-0.05616076150185087	-0.035272342675832895	-0.06129032258064516	0.03358011634056055	-0.19116869381279747	-0.24003172924378635	-0.06758328926493919	0.023268112109994712	0.11998942358540454	-0.1402432575356954	-0.09873083024854575	-0.16266525647805394	0.07641459545214173	-0.058751983077736644	0.03717609730301428	0.17006874669487043	0.2689053410893707	-0.14056054997355896	-0.015124272871496564	-0.09349550502379693	0.16948704389212058	-0.1300370174510841	0.11448968799576943	-0.008355367530407193	-0.1002644103648863	0.040983606557377046	0.19159175039661555	0.10015864621893178	0.029772607086197778	-0.07028027498677948	-0.024960338445267054	0.11380222104706504	0.21570597567424643	0.07102062400846113	0.11417239555790587	-0.12480169222633528	0.14108937070333158	0.03590692755156002	0.3935483870967742	0.2616076150185087	0.012057112638815442	0.3994711792702274	0.27276573241671076	0.13172924378635642	0.176467477525119	-0.033262823902696984	0.06509783183500793	0.012427287149656267	0.16885245901639345	0.002379693283976732	0.2917503966155473	0.29180327868852457	0.21496562665256477	-0.013273400317292438	0.10698043363299842	0.09740877842411423	0.11057641459545214	0.04986779481755685	-0.07112638815441566	0.17514542570068747	0.16879957694341619	-0.08402961396086726	1.0	0.4437334743521946	0.3714965626652565	0.11861448968799577	0.1588048651507139	0.2600211528291909
PurR	-0.2032258064516129	-0.19550502379693285	-0.04352194606028556	-0.09365415124272872	-0.13923849814912745	0.059280803807509254	0.08847170809095717	-0.11195134849286092	0.034584875727128504	-0.015388683236382867	-0.17694341618191434	-0.17070333157059756	-0.21967213114754097	-0.16478053939714438	-0.1236911686938128	-0.25647805393971446	-0.11385510312004231	-0.1561078794288736	-0.3707033315705976	-0.3755156002115283	-0.2838709677419355	-0.22258064516129034	-0.1730830248545743	-0.21232152300370175	-0.23722897937599155	-0.17445795875198308	-0.20661025912215758	0.16425171866737176	0.21295610787942887	-0.31485986250661024	-0.048651507139079855	-0.030354309888947648	-0.060761501850872555	-0.041512427287149656	-0.04484399788471708	0.16800634584875726	0.06832363828662083	-0.047276573241671074	-0.13363299841353782	-0.06107879428873612	0.03807509254362771	-0.25954521417239557	-0.008725542041248016	0.06356425171866738	0.03061872025383395	-0.12601797990481226	0.11940772078265469	-0.02316234796404019	-0.14061343204653623	-0.023744050766790058	-0.19788471708090957	0.014383923849814913	0.21676361713379164	-0.06319407720782655	0.09185616076150185	-0.05552617662612375	0.00893707033315706	0.20824960338445267	0.1234267583289265	0.09788471708090957	0.16049709148598626	0.3039132734003173	0.053939714436805924	0.10830248545742993	0.19428873611845585	0.06234796404019038	-0.08096245372818614	0.005658381808566896	0.16017979904812268	0.1304071919619249	0.14706504494976202	0.27815970386039135	0.29450026441036486	0.021364357482813328	0.24690639873083026	0.019725013220518246	0.313590692755156	0.019830777366472766	-0.06827075621364358	-0.12786885245901639	-0.014542570068746695	-0.1897937599153887	0.4437334743521946	1.0	0.3110523532522475	0.24801692226335273	0.11380222104706504	0.07377049180327869
HypR	0.02908514013749339	0.09296668429402433	-0.06731887890005288	0.09571655208884189	0.0033315705975674246	-0.014806980433632998	-0.17879428873611847	-0.023268112109994712	0.1355367530407192	-0.13225806451612904	-0.31560021152829193	-0.2644632469592808	-0.13865679534637756	0.09413008989952407	-0.00978318350079323	-0.2192490745637229	-0.31025912215758855	-0.1850872554204125	-0.28228450555261764	-0.2107879428873612	-0.04034902168164992	-0.04505552617662612	-0.08217874140666315	-0.027128503437334743	-0.25658381808566894	-0.11760973030142782	-0.13194077207826546	-0.024748810153358013	-0.17382337387625596	-0.1242199894235854	0.05764145954521417	0.06430460074034902	0.17260708619777895	0.09418297197250132	0.15272342675832892	0.18217874140666315	0.07636171337916446	-0.12670544685351665	0.0654151242728715	-0.020571126388154417	0.11475409836065574	0.06530936012691697	0.0019566367001586462	-0.03569539925965098	-0.18138551031200423	-0.1227392913802221	-0.1792702273929138	-0.29873083024854574	-0.20116340560549972	0.11575885774722369	-0.004653622421998942	-0.04997355896351137	0.2061872025383395	0.1621893178212586	0.07250132205182443	0.1990481226864093	-0.052723426758328924	-0.12067689053410893	0.13008989952406133	0.09005817028027499	0.12633527234267583	0.261660497091486	0.2103648863035431	-0.06499206768905341	-0.05256478053939714	0.015071390798519302	-0.015864621893178214	-0.21607615018508725	0.34621893178212587	0.26113167636171336	0.12485457429931253	-0.05314648334214701	0.06488630354309889	-0.14019037546271815	0.08117398202009518	-0.024325753569539928	0.07139079851930195	0.13543098889476468	0.23469063987308303	0.2005288207297726	0.1693283976731888	0.0908514013749339	0.3714965626652565	0.3110523532522475	1.0	0.4558434690639873	0.24621893178212587	0.24632469592808037
MetJ	-0.22147012162876784	-0.02538339502908514	-0.07694341618191433	-0.18905341089370703	-0.040031729243786354	-0.09629825489159174	-0.08926493918561608	0.002538339502908514	-0.048228450555261766	-0.14743521946060287	-0.24056054997355897	-0.2817028027498678	-0.16134320465362242	-0.11285034373347436	-0.22845055526176627	-0.2367530407191962	-0.1674246430460074	-0.22871496562665256	-0.313590692755156	-0.19296668429402433	-0.12829190904283447	-0.10713907985193019	-0.2224748810153358	-0.14881015335801162	-0.258011634056055	-0.1551560021152829	-0.17652035959809625	-0.06113167636171338	-0.28228450555261764	-0.12971972501322052	0.010629296668429402	-0.17054468535166578	-0.054204124801692226	0.2629825489159175	-0.098783712321523	0.1304071919619249	0.040666314119513484	0.10703331570597567	0.09011105235325224	0.07318878900052882	0.15885774722369117	-0.024907456372289794	-0.08677948175568483	-0.11380222104706504	-0.24114225277630882	-0.11718667371760973	-0.17265996827075622	-0.14045478582760446	-0.09524061343204654	0.15494447382337387	0.08265468006345848	-0.11940772078265469	0.11972501322051825	0.1441565309360127	0.0014278159703860391	0.0911158117398202	0.07144368059227922	-0.1788471708090957	0.04341618191433104	0.22088841882601798	0.21665785298783713	0.14637757800105763	-0.04452670544685352	0.1323109465891063	-0.1014806980433633	-0.07556848228450555	0.0654151242728715	0.17001586462189316	0.21760973030142783	0.26435748281332627	-0.07472236911686939	0.03231094658910629	0.15023796932839767	0.16234796404019036	0.15462718138551032	0.1358011634056055	0.3030142781597039	0.18889476467477526	0.3120571126388154	0.14997355896351136	0.17086197778952936	0.09539925965097831	0.11861448968799577	0.24801692226335273	0.4558434690639873	1.0	0.10629296668429403	0.16530936012691697
FadR	-0.039925965097831834	-0.1197778952934955	-0.006345848757271285	-0.20571126388154415	-0.29576943416181917	0.016922263352723427	-0.1481755684822845	-0.08069804336329985	-0.141988365943945	0.013008989952406135	-0.14431517715494446	-0.05880486515071391	-0.1177683765203596	-0.14611316763617133	-0.16504494976203068	-0.3741406663141195	-0.30274986779481755	-0.2632998413537811	-0.14161819143310417	-0.2390269698572184	-0.2953992596509783	-0.2130618720253834	-0.2282390269698572	-0.12659968270756214	-0.3552088841882602	-0.1453728186144897	-0.23611845584346908	-0.22760444209413008	0.00830248545742993	-0.05066102591221576	-0.1853516657852988	-0.12459016393442623	-0.26705446853516657	-0.13358011634056055	-0.09576943416181914	-0.1451084082496034	0.21607615018508725	-0.12622950819672132	0.10682178741406663	0.021047065044949763	-0.15457429931253305	-0.059333685880486514	-0.19122157588577474	-0.02913802221047065	0.07128503437334743	0.02845055526176626	0.07837123215230037	-0.04373347435219461	-0.129613960867266	0.2641988365943945	0.003648863035430989	-0.17292437863564253	0.271390798519302	0.07556848228450555	0.03564251718667372	0.04896879957694342	0.005764145954521418	0.10232681121099947	0.12189317821258594	-0.00814383923849815	-0.0506081438392385	0.14976203067160232	0.23347435219460602	-0.10401903754627181	0.16525647805393973	0.08429402432575357	-0.03807509254362771	0.0012162876784769963	0.14426229508196722	0.11300898995240613	0.1094130089899524	0.10512956107879429	0.27821258593336856	-0.04447382337387626	-0.07747223691168693	-0.026493918561607616	0.13072448439978848	-0.08820729772607086	0.12670544685351665	0.11232152300370174	0.0950290851401375	0.08783712321523003	0.1588048651507139	0.11380222104706504	0.24621893178212587	0.10629296668429403	1.0	0.3325753569539926
LtbR	0.15690111052353253	0.11316763617133792	-0.10206240084611316	-0.047223691168693814	-0.09793759915388683	0.035166578529878374	-0.013061872025383395	0.0024854574299312533	-0.08709677419354839	0.06821787414066631	-0.1461660497091486	0.08016922263352723	-0.018032786885245903	-0.09619249074563722	-0.028820729772607086	-0.11565309360126917	-0.23833950290851402	-0.12723426758328926	-0.05732416710735061	-0.13532522474881015	-0.11570597567424643	0.029613960867265997	0.03188789000528821	-0.019143310417768376	-0.21623479640401905	-0.05727128503437335	-0.19524061343204654	-0.27583289264939187	-0.13093601269169752	-0.07022739291380223	-0.04891591750396616	-0.003807509254362771	-0.11713379164463247	0.013167636171337916	-0.15526176626123744	-0.04103648863035431	0.2533051295610788	-0.2612374405076679	0.018244315177154944	-0.08011634056054998	0.021205711263881544	0.11316763617133792	-0.1520888418826018	-0.060179799048122685	-0.11702802749867795	0.01850872554204125	0.00893707033315706	-0.07117927022739291	-0.0025912215758857747	0.12792173453199365	0.08112109994711793	0.16319407720782655	0.24103648863035432	0.2940243257535695	0.12559492332099417	0.10137493389740877	0.2983606557377049	0.09867794817556848	0.11919619249074563	0.26737176097303017	0.1261237440507668	0.24008461131676362	0.12184029613960867	-0.09820200951877314	-0.1274457958751983	-0.061501850872554206	0.011581173982020096	-0.306081438392385	0.06901110523532522	0.08593336858804865	-0.07694341618191433	0.05081967213114754	0.22686409307244845	-0.20037017451084083	-0.26922263352723425	-0.06382866208355367	0.1318878900052882	-0.07202538339502909	0.190058170280275	0.06398730830248546	0.07488101533580116	0.039925965097831834	0.2600211528291909	0.07377049180327869	0.24632469592808037	0.16530936012691697	0.3325753569539926	1.0
