	NrdR	KdgR	NagC	SahR_SamR	NrtR	FUR	NsrR	LldR	ArgR	ThiR	ModE	Zur	BirA	MntR	IscR	CzrA	Phr	AgaR	PsrA	ExuR_UxuR	NifA	PhnF	HutC	MetR	CcpA	NagR	ZntR	HypR	NtrC	GlcC	PhnR	TyrR	LiuQ	MerR	AraR	LiuR	PhrR	CadR-PbrR	FabR	GntR	RbsR	SdaR	CueR	HexR	RutR	HrcA	PaaR	NadQ	PhsR	AmtR	HisR	RbkR	SoxR	XylR	LexA	Rex	NagQ	PdxR	NiaR	TrpR	HcpR	NarP	VanR	FnrN_FixK	QorR	NikR	PdhR	FruR	DasR	SiaR	PrpR	Irr	TtrR	NmlR	NorR	MetJ	FadR	BioQ	GulR	AcnR	FadP	FixJ	LtbR	CblR	NnrR	PurR	CsoR	GguR
MetJ	-0.28584022501154444	-0.18103773980941187	-0.1433818899290542	-0.10711137231854247	-0.1853616556819613	-0.09300617102556567	-0.12396624826833466	0.06920364384366735	-0.24774358759078124	-0.1487552999454263	-0.0005247470719113387	0.018492086814155578	-0.046387641156962346	-0.10643969606649595	-0.018261198102514586	0.08276310818185635	-0.10144410394190001	-0.0789849292640947	0.13076697032030563	-0.019730489903866336	0.03457033709751899	-0.18934973342848746	0.0698543302128374	-0.0004407875404055245	-0.022333235380546577	-0.1397086604256748	-0.04999790101171236	0.04401578439192309	0.04735317576927921	-0.0020779984047689013	0.04135006926661349	0.16346920784182023	-0.08074807942571681	0.03643843667352336	0.04124511985223123	0.03389866084547248	0.06607615129507577	-0.1454179085680702	-0.10045757944670669	-0.04682842869736787	0.17100457579446707	-0.006129045799924436	0.10832878552537677	0.1821921833676168	-0.00520549095336048	0.13055707149154108	0.20991981864741194	-0.10509634356240292	0.03507409428655388	-0.08589060073044792	-0.32410478149531924	-0.10727929138155409	-0.1591033122035179	-0.0925863733680366	-0.1261072163217329	-0.18655807900591914	-0.015049746022417194	-0.03299609588178498	-0.05493052348767894	-0.24896100079761554	-0.21827379203224045	-0.18815331010452963	0.014231140590235506	0.2434196717182318	0.10028966038369506	0.26029553755090046	0.08691910499139414	0.10478149531925612	0.03511607405230679	0.015742412157340162	0.026006464883925946	-0.12203517904370094	0.03446538768313673	0.20148188573107761	0.06229797237731413	1.0	0.11196003526300323	-0.023193820578481173	0.1640779144452374	0.12136350279165442	0.05593803786574871	-0.12308467318752361	0.012405020779984047	-0.29965156794425085	-0.03964988875362076	-0.08813651819822846	0.18406028294362117	0.04032156500566727
FadR	0.20295117753242936	0.15030855127828388	0.21078040384534655	0.18529868603333194	0.19973972545233198	0.25762982242559085	0.16961924352462113	-0.041077200789219594	0.1508332983501952	0.09124302086394358	0.07306578229293481	0.13847025733596408	-0.04785693295831409	0.10371101129255698	0.10476050543637966	0.10488644473363838	0.0417068972755132	0.20395869191049915	-0.08809453843247554	0.11796314176566895	-0.02642626254145502	0.274064900717854	0.06532051551152344	0.27479954661852984	0.12451198522312246	0.22198900130137275	0.06261282062046093	-0.11454179085680702	-0.25460727929138155	-0.047877922841190544	-0.00023088871164098903	-0.11317744846983754	0.0703580874018723	0.09781285420427353	0.035346962763947776	-0.0015952310986104697	0.05778514755887662	0.14056924562360942	0.18162545652995257	-0.03450736744888964	0.14963687502623735	0.18932874354561102	-0.03943998992485622	0.03484320557491289	0.02369757776751606	0.08937492128793921	-0.0007976155493052349	-0.08079005919146971	0.021619579362747155	0.003526300323244196	-0.003820158683514546	0.18305276856555142	0.006233995214306704	0.1765039251080979	0.10360606187817473	-0.060513832332815584	-0.09856848998782587	-0.04869652827337224	-0.10329121363502791	-0.1262541455018681	0.03998572687964401	-0.11953738298140297	0.09071827379203225	0.2692372276562697	0.10068846815834767	0.04506527853574577	0.10476050543637966	-0.03559884135846522	0.15822173712270685	0.15918727173502373	0.08129381638050459	-0.09067629402627933	0.07881701020108307	-0.1656521556609714	-0.16663868015616473	0.11196003526300323	1.0	0.2812644305444776	0.27824188741026823	0.22314344485957768	0.17870786281012552	-0.20798874942277823	-0.10895848201167037	-0.05029175937198271	-0.09487427060157004	-0.13739977330926492	-0.08584862096469502	-0.2719659124302086
BioQ	0.12688384198816172	-0.000881575080811049	0.05411191805549725	0.12344150119642332	0.10931531002057009	0.21932328617606314	0.2238571008773771	0.22719449225473323	0.1754544309642752	0.0845892279921078	0.08236430040720373	0.10274547668024013	0.045380126778892575	-0.03654338608790563	-0.05545527055959028	0.12866798203266025	-0.06517358633138827	0.3052348767893875	-0.02789555434280677	0.30884513664413754	0.01223710171697242	0.3352504093027161	0.19736786868729272	0.22895764241635533	0.06729356450191008	0.04617774232819781	0.025586667226396877	-0.002371856765039251	-0.10245161831996978	0.059590277486251626	-0.06664287813274002	-0.14245833508249023	0.15230259015154696	-0.014273120355988414	0.08007640317367029	-0.03912514168170941	0.06368330464716007	0.013979261995718063	0.20272028882078838	0.04655556021997397	0.1794425087108014	0.2861130934889383	0.2212333655178204	0.028168422820200663	0.09848453045632005	0.15532513328575626	0.13364258427437975	-0.0502497796062298	-0.09428655388102934	-0.034444397800260276	0.04999790101171236	0.12568741866420385	0.07102976365391882	0.0990092775282314	-0.027580706099659964	0.08706603417152932	-0.12379832920532303	-0.036963183745434704	0.23410016372108644	0.010746820032744218	0.10530624239116745	0.23817220099911843	0.3396792745896478	0.10337517316653373	-0.0890180932790395	-0.05545527055959028	0.1192015448553797	0.2092691322782419	0.012635909491625037	0.13437723017505562	-0.08922799210780404	0.10706939255278955	0.20603669031526803	0.07619327484152638	0.06853196759162083	-0.023193820578481173	0.2812644305444776	1.0	0.39901767348138195	0.21206078670081022	0.0103480122580916	0.21831577179799336	-0.08866126527013979	0.2906469081902523	0.06292766886360775	-0.3330674614835649	0.030918097477016078	-0.29929473993535116
GulR	0.18135258805255866	0.24383946937576087	0.19287603375173168	0.22028882078838	0.22849586499307334	0.2607783048570589	0.2529070987783888	0.21982704336509803	0.19866924142563286	-0.01353847445531254	0.20334998530708198	0.15895638302338272	0.14346584946056	0.07652911296754965	0.2542294613996054	0.3482431468032408	0.11189706561437388	0.2931656941354267	0.12501574241215735	0.28584022501154444	0.33336131984383527	0.28325846941774063	0.37525712606523653	0.4292431048234751	0.10024768061794215	0.11307249905545527	-0.09552495697074011	-0.015301624616934637	-0.19256118550858486	0.010494941438226775	-0.1064606859493724	-0.10366903152680408	-0.1517358633138827	-0.16514839847193652	0.28691070903824356	-0.09497922001595231	0.09653247134880988	0.04779396330968473	-0.0012174132068343058	0.08068510977708744	0.04905335628227195	0.2756811216993409	-0.047877922841190544	0.13437723017505562	-0.05690357247806557	0.02642626254145502	-0.0851769447126485	-0.19766172704756307	0.01958356072373116	-0.026090424415431763	-0.09176776793585492	0.1691364762184627	0.052726585785651314	0.1924142563284497	-0.17440493682045255	0.0023928466479157047	-0.05980017631501616	0.02577557617228496	0.07587842659837958	-0.16145417908568072	0.052432727425380965	0.10308131480626338	0.18729272490659502	0.07075689517652492	-0.12083875571974309	0.05222282859661643	0.16456068175139582	-0.06783930145669786	-0.12835313378951346	-0.0901935267201209	0.084274379748961	0.10761512950757735	0.23323957852315183	0.15689937450149027	0.21357205826791487	0.1640779144452374	0.27824188741026823	0.39901767348138195	1.0	0.3766424583350825	0.1661978926157592	0.06687376684438101	-0.10977708744385206	-0.010222072960832879	0.05094244574115277	-0.3915242852944881	-0.06605516141219932	-0.04265144200495361
AcnR	0.006989630997859032	-0.10648167583224885	-0.02140968053398262	0.01838713739977331	0.0007556357835523278	0.19256118550858486	0.025061920154485537	0.04004869652827337	-0.1474119474413333	-0.15895638302338272	-0.07999244364216447	0.038600394609798076	0.133978422400403	-0.10595692876033752	-0.06813315981696823	-0.03331094412493178	-0.21269048318710382	-0.019541580957978255	0.04351202720288821	0.20528105453171572	0.15660551614121992	0.23355442676629865	0.068909785483397	0.19881617060576803	-0.09031946601737963	0.03721506233995214	-0.1271986902313085	-0.3196549263255111	-0.2574828932454557	-0.16311237983292054	-0.11894966626086226	-0.20761093153100205	-0.1193904538012678	-0.2626673943159397	-0.1220981486923303	-0.2791654422568322	-0.11894966626086226	0.04072037278031988	-0.2224087989589018	-0.06164728600814407	-0.0063389446286889715	-0.0136014441039419	0.09502119978170522	-0.13769363166953527	0.09550396708786366	-0.010222072960832879	-0.11624197136979976	0.027748625162671594	-0.06286469921497838	-0.28393014566978714	-0.18452206036690316	-0.09804374291591453	-0.13097686914907014	-0.11785819235128668	-0.227740229209521	-0.24490995340246002	-0.1727047563074598	-0.2517316653373074	-0.20125099701943663	-0.21791696402334074	-0.04221065446454809	-0.006653792871835775	-0.004218966458167163	0.06397716300743042	-0.16880063809243945	0.15238654968305276	0.11139330842533898	0.061185508584862096	-0.016456068175139584	0.07801939465177785	0.06580328281768187	-0.18026111414298307	-0.0691826539607909	0.13471306830107888	-0.02390747659628059	0.12136350279165442	0.22314344485957768	0.21206078670081022	0.3766424583350825	1.0	0.12562444901557449	0.022039377020276227	-0.19289702363460812	-0.011901263590949163	-0.13802946979555855	-0.3680156164728601	-0.1486713404139205	-0.12575038831283322
FadP	0.31900423995634103	0.30242223248394273	0.1579698585281894	0.17165526216363713	0.2206036690315268	0.18433315142101508	0.21714033835691196	0.01851307669703203	0.06320053734100163	0.07331766088745224	0.12405020779984048	0.14634146341463414	0.1211955837286428	0.08120985684899878	-0.014441039419000042	0.10318626422064565	0.0925024138365308	0.10685949372402502	0.30120481927710846	0.21258553377272155	0.2890726669745183	0.19440829520171277	0.22836992569581463	0.37958104193778597	0.26212165736115195	0.15217665085428822	-0.00419797657529071	-0.3192771084337349	-0.12654800386213844	-0.09151588934133748	-0.11995718063893203	-0.037634859997481215	-0.06613912094370514	-0.23219008437932917	-0.23550648587380882	-0.17134041392049032	-0.1419755677763318	-0.12321061248478234	-0.07545862894085051	0.024327274253809664	0.03635447714201755	0.06737752403341589	-0.12339952143067041	-0.17543344108139877	-0.059821166197892614	-0.04752109483229083	-0.18800638092439445	-0.1474539272070862	-0.03801267788925738	0.08538684354141304	-0.0034213509088619285	0.1108895512363041	-0.065068636917006	-0.11582217371227069	-0.1821921833676168	-0.08257419923596826	-0.22771923932664456	-0.1578858989966836	-0.17675580370261534	-0.27570211158221736	0.09353091809747702	-0.14403257629822425	0.10144410394190001	0.04802485202132572	-0.023466689055875067	0.1656101758952185	0.07516477058058016	-0.0934469585659712	0.0647118089081063	0.006213005331430251	0.10476050543637966	0.15108517694471266	-0.017001805129927376	0.0360606187817472	0.08975273917971538	0.05593803786574871	0.17870786281012552	0.0103480122580916	0.1661978926157592	0.12562444901557449	1.0	-0.052789555434280676	-0.22983921749716638	-0.18200327442172873	-0.08809453843247554	-0.47151672893665253	-0.2627513538474455	-0.2247596658410646
FixJ	-0.23065782292934806	-0.16025775576172285	-0.27511439486167666	-0.19824944376810377	-0.2271105327232274	-0.20213257210024768	-0.1338105033373914	-0.15459048738508038	-0.22841190546156753	-0.1656521556609714	-0.14831451240502078	-0.32307627723437304	-0.3497124386045926	-0.3374963267704966	-0.20028546240711978	-0.19146971159900927	-0.42361781621258554	-0.2332605684060283	-0.19573065782292934	-0.19272910457159648	-0.19577263758868227	-0.08223836110994501	-0.036984173628311155	-0.13171151504974601	-0.25072415095923767	-0.35248310314428444	-0.15188279249401787	-0.034696276394777716	-0.15943915032954117	-0.03224046009823265	-0.3070400067167625	-0.38533226984593427	-0.1634062381931909	-0.29929473993535116	0.03442340791738382	-0.12100667478275472	-0.09712018806935058	0.057911086856135344	-0.07218420721212376	0.03205155115234457	-0.0558960580999958	0.025145879685991353	-0.01656101758952185	-0.3262877293144704	-0.24663112379832922	-0.18466898954703834	-0.10958817849796398	-0.21046555560219973	-0.2168464799966416	-0.31770286721800095	-0.07073590529364847	-0.18731371478947148	-0.1730615843163595	-0.12025103899920238	-0.14151379035304984	-0.19180554972503253	-0.05778514755887662	-0.068909785483397	-0.016225179463498593	0.04103522102346669	-0.009781285420427353	0.2281600268670501	0.060282943621174596	-0.24167751143948618	-0.1769657025313799	-0.10224171949120524	0.0849040762352546	0.06013601444103942	-0.2155870870240544	-0.16516938835481298	-0.09174677805297847	0.0544057764157676	0.021325721002476806	0.06951849208681415	0.08893413374753369	-0.12308467318752361	-0.20798874942277823	0.21831577179799336	0.06687376684438101	0.022039377020276227	-0.052789555434280676	1.0	-0.0018890894588808195	0.2714831451240502	0.11599009277528231	-0.19667520255236975	0.060219973972545235	0.10354309222954536
LtbR	-0.02904999790101171	0.12564543889845095	0.14417950547835942	-0.10232567902271106	0.03580874018722976	-0.09065530414340288	0.03843247554678645	-0.0130137273834012	0.14898618865706728	0.048822467570630954	0.13584652197640737	0.08790562948658746	0.07644515343604383	0.21376096721380294	0.21308929096175644	0.23493975903614459	0.1366021577599597	0.07193232861760632	-0.05715545107258301	-0.15018261198102514	-0.2525082910037362	-0.03158977372906259	0.0050585617732253054	-0.13370555392300912	0.10755215985894799	0.08326686537089123	0.019016833886066915	0.19337979094076654	0.1729356450191008	-0.0523697577767516	-0.06194114436841443	-0.0011124637924520382	-0.014147181058729693	-0.005352420133495655	0.21231266529532766	0.31169976071533523	0.28726753704714325	0.11848788883758028	0.13859619663322278	0.13227824188741028	-0.07806137441753075	0.07688594097644935	0.11214894420889132	0.11901263590949163	0.22570421057050502	0.13097686914907014	0.10272448679736366	0.10125519499601192	0.14333991016330128	0.07073590529364847	0.14556483774820536	0.08985768859409765	0.04067839301456698	0.02690902984761345	0.08461021787498425	0.12646404433063263	0.19673817220099912	0.20276226858654128	-0.045275177364510304	0.1806599219176357	0.003022543134209311	0.15807480794257167	-0.023676587884639604	0.1482515427563914	0.2265228160026867	-0.06265480038621385	0.0233617396414928	0.004218966458167163	-0.2589731749296839	0.08612148944208892	-0.03140086478317451	-0.06011502455816296	-0.15328911464674028	0.06773435204231561	0.004407875404055245	0.012405020779984047	-0.10895848201167037	-0.08866126527013979	-0.10977708744385206	-0.19289702363460812	-0.22983921749716638	-0.0018890894588808195	1.0	0.1173964149280047	0.2806767138239369	0.32899542420553296	-0.015574493094328533	0.05660971411779522
CblR	0.07466101339154528	0.09615465345703371	0.14837748205365014	-0.1901053692120398	0.043029259896729774	0.030645228999622184	0.03142185466605096	0.0836446832626674	0.19650728348935814	0.14495613114478823	-0.05935938877461064	-0.06613912094370514	0.04653457033709752	0.05801603627051761	-0.02844129129759456	0.1197892615759204	-0.07474497292305109	0.16510641870618362	-0.12663196339364427	-0.11557029511775324	-0.32742118298979894	0.04296629024810041	-0.23458293102724487	-0.1061878174719785	-0.07904789891272407	-0.29377440073884387	-0.05045967843499433	0.12392426850258176	-0.06139540741362663	0.06364132488140717	-0.08887116409890433	-0.17169724192939004	0.0018471096931279123	-0.04086730196045506	0.10129717476176484	-0.0869400948742706	-0.1286469921497838	0.10247260820284623	0.21812686285210528	-0.037571890348851854	0.04357499685151757	-0.04829772049871962	-0.04682842869736787	-6.296964862936064e-05	0.023865496830527685	-0.0014692918013517484	0.12295873389026489	0.06061878174719785	0.16626086226438858	0.06695772637588682	0.2896393938121825	0.04978800218294782	0.0266151714873431	0.06846899794299148	0.06015700432391587	0.16810797195751648	0.07128164224843625	0.026699131018848916	0.09304815079131859	0.30735485495990933	0.24352462113261408	0.16464464128290165	0.006758742286218043	-0.03423449897149574	0.09770790478989128	-0.15822173712270685	0.05125729398429957	-0.16665967003904117	-0.060471852567062674	-0.06011502455816296	0.02098988287645355	0.07885898996683599	-0.037278031988581505	-0.12667394315939717	0.03263926787288527	-0.29965156794425085	-0.05029175937198271	0.2906469081902523	-0.010222072960832879	-0.011901263590949163	-0.18200327442172873	0.2714831451240502	0.1173964149280047	1.0	0.24027118928676378	0.16527433776919526	-0.05866672263968767	-0.1826959405566517
NnrR	-0.07415725620251039	-0.05423785735275597	-0.008899710339616305	-0.22280760673355443	-0.12279081482725326	-0.1439696066495949	-0.14344485957768355	-0.08349775408253222	0.04281936106796524	0.021745518660005878	0.0011754334410813989	-0.0698543302128374	-0.120880735485496	-0.06645396918685194	-0.004638764115696235	-0.05144620293018765	-0.058519793459552494	0.021220771588094538	-0.16053062423911674	-0.12514168170941606	-0.2055959027748625	-0.13914193358801058	-0.1791276604676546	-0.15582889047479115	-0.06383023382729525	-0.18366147516896855	-0.06061878174719785	0.19004239956341043	0.08162965450652786	0.019730489903866336	-0.07913185844422987	-0.12325259225053524	-0.012509970194366315	-0.0641660719533185	0.14839847193652658	0.03326896435917888	0.003358381260232568	0.09722513748373283	0.07220519709500021	0.09716216783510348	-0.17602115780193947	-0.05043868855211788	-0.24377649972713153	-0.13313882708534486	-0.060282943621174596	0.11731245539649889	0.0251248898031149	-0.025817555938037865	0.14990974350363126	-0.07298182276142899	0.12931866840183032	-0.0576592082616179	0.035095084169430336	0.038600394609798076	0.06893077536627346	0.05933839889173419	0.021493640065488435	0.12684186222240879	0.07640317367029092	0.05933839889173419	0.043134209311112046	-0.010243062843709332	-0.043092229545359136	0.15471642668233912	0.1191595650896268	-0.03524201334956551	0.11924352462113261	-0.06681079719575164	-0.023676587884639604	0.06345241593551908	-0.058582763108181855	-0.04978800218294782	-0.11651483984719366	0.014294110238864868	0.16697451828218798	-0.03964988875362076	-0.09487427060157004	0.06292766886360775	0.05094244574115277	-0.13802946979555855	-0.08809453843247554	0.11599009277528231	0.2806767138239369	0.24027118928676378	1.0	0.16088745224801645	0.08356072373116158	-0.0047017337643255955
PurR	-0.24339868183535535	-0.15226061038579405	-0.10478149531925612	-0.28548339700264475	-0.11800512153142186	-0.21875655933839888	-0.22110742622056168	-0.18695688678057176	0.06821711934847403	0.011565425464925906	-0.06332647663826035	-0.01855505646278494	-0.10616682758910205	0.013790353049829982	0.07604634566139121	-0.025880525586667227	-0.03641744679064691	-0.06916166407791445	-0.16456068175139582	-0.37615969102892405	-0.5297846438016875	-0.2768145753746694	-0.35361655681961296	-0.4616514839847194	-0.18584442298811973	-0.12839511355526637	-0.00549934931363083	0.33061164518701985	0.3471306830107888	0.09306914067419504	0.2593300029385836	0.11162419713697998	-0.05585407833424289	0.21424373451996137	0.19445027496746567	0.17463582553209353	0.1126107216321733	0.30557071491541077	0.14317199110028966	-0.03738298140296377	-0.08169262415515721	0.06387221359304815	-0.07789345535451912	0.06517358633138827	0.10576801981444943	-0.041832836572771925	0.1732924730280005	0.027580706099659964	0.09718315771797993	0.04680743881449142	0.07382141807648714	-0.06466982914235339	0.11118340959657445	-0.014273120355988414	0.23968347256622308	0.15744511145627807	0.22167415305822594	0.18699886654632467	0.07913185844422987	0.24234918769153269	-0.019961378615507324	-0.03943998992485622	-0.03920910121321523	0.06792326098820368	0.26888039964737	-0.1501616220981487	-0.13462910876957307	0.024453213551068383	0.14556483774820536	-0.10694345325553084	-0.03580874018722976	-0.08257419923596826	-0.1270727509340498	-0.08876621468452206	-0.06513160656563537	-0.08813651819822846	-0.13739977330926492	-0.3330674614835649	-0.3915242852944881	-0.3680156164728601	-0.47151672893665253	-0.19667520255236975	0.32899542420553296	0.16527433776919526	0.16088745224801645	1.0	0.1587884639603711	0.15635363754670248
CsoR	-0.15089626799882458	-0.12568741866420385	-0.16271357205826792	-0.12633810503337392	-0.08232232064145083	-0.04974602241719491	-0.02919692708114689	0.10075143780697704	0.052138869065110616	-0.02554468746064397	0.08261617900172118	0.004512824818437513	-0.005268460601989841	-0.006695772637588682	0.08137777591201041	-0.11932748415263843	-0.09374081692624155	-0.05455270559590277	-0.05003988077746526	-0.08320389572226188	-0.18641114982578397	-0.10534822215692037	-0.03771881952898703	-0.1602367658788464	-0.24083791612442804	-0.13987657948868645	-0.06202510389992024	0.0774106880483607	0.09470635153855841	0.045275177364510304	0.07317073170731707	0.09965996389740145	0.08064313001133454	0.15652155660971412	0.2102136770076823	0.3104823475085009	0.12436505604298728	0.23481381973888585	-0.07468200327442173	0.10358507199529826	-0.010599890852609043	0.06720960497040426	0.05730238025271819	0.11949540321565005	0.011439486167667184	0.28628101255195	0.06857394735737375	0.03920910121321523	0.009886234834809621	-0.1221401284580832	0.08763276100919357	-0.03582973007010621	0.070945804122413	-0.042126694933042275	-0.024810041559968094	0.12344150119642332	0.23920070526006465	0.17826707526972	0.252361361823601	0.13364258427437975	-0.08383359220855548	-0.06517358633138827	0.0830989463078796	-0.019247722597707906	0.010536921203979682	0.09495823013307586	-0.06511061668275892	0.17375425045128248	-0.16378405608496704	-0.18655807900591914	-0.14770580580160364	0.05860375299105831	-0.0239494563620335	-0.15179883296251206	-0.014587968599135217	0.18406028294362117	-0.08584862096469502	0.030918097477016078	-0.06605516141219932	-0.1486713404139205	-0.2627513538474455	0.060219973972545235	-0.015574493094328533	-0.05866672263968767	0.08356072373116158	0.1587884639603711	1.0	0.18907686495109358
GguR	-0.3114898618865707	-0.19342177070651945	-0.27209185172746736	-0.2109903026741111	-0.1757902690902985	-0.3284077074849922	-0.2161748037445951	-0.09997481214054825	-0.184375131186768	-0.09233449477351917	0.008311993619075605	-0.22849586499307334	-0.15328911464674028	-0.09684731959195668	0.0028966038369505898	-0.1418076487133202	-0.06097560975609756	-0.21995298266235674	-0.14277318332563704	-0.12709374081692623	-0.060828680575962385	-0.130368162545653	-0.1290038201586835	-0.3258889215398178	-0.31388270853448635	-0.09138995004407875	-0.04160194786113094	0.1831996977456866	0.22112841610343814	-0.08618445909071827	0.17608412745056884	0.0529574744972923	-0.0931740900885773	0.044981319004239954	0.1525124889803115	0.17534948154989294	0.13429327064354982	0.1908190252298392	-0.03232441962973846	0.08125183661475169	-0.10427773813022123	-0.001910079341757273	0.04619873221107426	-0.07128164224843625	-0.051173334452793755	-0.15515721422274464	-0.025523697577767516	-0.06678980731287519	0.06582427270055834	-0.020423156038789303	-0.0698543302128374	-0.08717098358591159	0.20572184207212124	0.13712690483187104	0.004911632593090131	-0.033415893539314054	0.16143318920280425	0.08465219764073717	0.07795642500314848	-0.019373661894966625	-0.18456404013265607	0.09802275303303808	-0.014776877545023298	-0.16025775576172285	-0.05545527055959028	-0.19969774568657908	-0.23237899332521725	0.08398052138869065	-0.07107174341967172	-0.06063977163007431	-0.009067629402627933	0.14480920196465305	0.015805381805969524	0.04865454850761933	0.09562990638512237	0.04032156500566727	-0.2719659124302086	-0.29929473993535116	-0.04265144200495361	-0.12575038831283322	-0.2247596658410646	0.10354309222954536	0.05660971411779522	-0.1826959405566517	-0.0047017337643255955	0.15635363754670248	0.18907686495109358	1.0
