	AcnR	GlcC	CueR	ExuR_UxuR	CblR	GntR	TrpR	NagQ	FadP	NiaR	NtrC	DasR	TtrR	LiuQ	CcpA	BioQ	FruR	MerR	PdxR	NrdR	FnrN_FixK	PurR	NnrR	RbsR	PhsR	SdaR	NorR	CadR-PbrR	SoxR	HrcA	QorR	HypR	VanR	NifA	HcpR	PhnR	LiuR	PhrR	ModE	PhnF	AgaR	MetR	NadQ	MntR	NrtR	FUR	SahR_SamR	ArgR	CzrA	NsrR	NagR	AraR	KdgR	Zur	RbkR	NagC	Phr	Rex	ThiR	BirA	HutC	XylR	TyrR	ZntR	HexR	RutR	PdhR	SiaR	NarP	CsoR	PrpR	LtbR	Irr	AmtR	GulR	FixJ	FadR	NikR	MetJ	LexA	FabR	HisR	GguR	PaaR	PsrA	IscR	LldR	NmlR
GulR	-0.1028279718013127	0.016449234259784458	-0.30961834535288874	-0.004132566242605947	-0.0057531804553925935	0.013045944412932501	0.1276233692569484	0.24220079410096426	0.19374442913864354	-0.049671825621910706	-0.32063852199983794	0.15063609107851875	-0.017421602787456445	-0.15355319666153472	-0.025200551008832346	0.047889149987845395	0.0054290576128352645	0.10396240175026335	0.07916700429462767	-0.05048213272830403	-0.26229641033951867	-0.07997731140102099	-0.1490154768657321	-0.26877886719066524	-0.1935823677173649	-0.16911109310428651	-0.21756745806660724	0.03233125354509359	0.001863706344704643	-0.06944331901790779	0.07155011749453043	-0.02309375253220971	-0.037355157604732195	0.1999027631472328	0.06296086216676121	0.420630418928774	-0.05534397536666397	-0.03281743780892958	0.24365934689247223	0.4188477432947087	0.25062798800745484	0.2718580341949599	0.2026578073089701	0.0900251195202982	0.17526942711287577	0.131674904788915	0.2969775544931529	0.14107446722307754	0.10088323474596872	0.2054128514707074	-0.0290900251195203	0.15063609107851875	0.04918564135807471	0.16343894335953327	-0.06636415201361316	0.12016854387812981	0.011749453042703185	0.20670934284093673	0.08581152256705292	-0.20703346568349404	-0.0313588850174216	-0.007697917510736569	0.0579369581071226	-0.10120735758852605	-0.1000729276395754	0.19844421035572482	0.23004618750506442	-0.041244631715420144	-0.15906328498500932	0.3271209788509845	-0.13961591443156957	0.26002755044161735	0.39129730167733573	0.4207924803500527	1.0	-0.020500769791751073	0.26067579612673203	0.24414553115630824	-0.369419009804716	-0.3501337006725549	0.017259541366177782	-0.19293412203225022	-0.16668017178510655	0.06328498500931853	-0.10995867433757395	0.019204278421521757	-0.340896199659671	-0.11417227129081922
FixJ	-0.047889149987845395	0.18855846365772627	-0.05307511546876266	-0.2407422413094563	0.12632687788671906	0.06312292358803986	-0.03719309618345353	0.07673608297544769	0.14755692407422413	0.033951867757880234	0.22113280933473786	-0.06393323069443319	-0.07641196013289037	-0.1796450854873997	-0.15971153067012397	0.03719309618345353	-0.13475407179320964	0.021959322583259056	0.261648164654404	0.11465845555465522	-0.25565189206709343	0.08743213677983956	0.06328498500931853	0.13102665910380035	-0.13864354590389757	-0.23523215298598169	-0.07155011749453043	-0.3300380844340005	-0.13977797585284824	-0.12843367636334171	0.13005429057612836	-0.395997082894417	-0.07722226723928369	-0.4664938011506361	-0.07462928449882505	-0.008994408880965886	-0.10185560327364071	-0.19179969208329958	-0.23393566161575238	-0.10477270885665667	-0.06036787942630257	0.011749453042703185	-0.009642654566080544	-0.26051373470545336	-0.0867838910947249	-0.1715420144234665	-0.14285714285714285	-0.24738675958188153	-0.019690462685357752	-0.11028279718013127	-0.19471679766631553	0.07284660886475974	0.2076817113686087	0.05469572968154931	-0.18580341949598897	-0.2420387326796856	-0.3721740539664533	-0.14982578397212543	-0.0652297220646625	0.06766064338384248	-0.27785430678227047	-0.07187424033708775	-0.07187424033708775	-0.2799611052588931	-0.028603840855684303	0.00040515355319666155	-0.1755935499554331	0.1760797342192691	-0.44072603516732844	-0.24690057531804555	-0.08856656672879021	-0.15339113524025605	-0.053561299732598655	0.27039948140345194	-0.020500769791751073	1.0	0.19147556924074224	0.21140912405801798	0.18628960375982498	-0.1650595575723199	-0.3227453204764606	0.04043432460902682	0.06782270480512113	-0.13199902763147234	-0.2627825946033547	0.13524025605704562	-0.04772708856656673	-0.04837533425168139
FadR	-0.24868325095211086	0.16522161899359858	-0.36277449153229074	-0.26375496313102664	-0.027955595170569645	-0.09877643626934608	-0.14577424844015882	-0.019528401264079086	0.06441941495826918	0.0368689733408962	-0.020500769791751073	-0.23782513572644032	-0.1908273235556276	0.21286767684952598	-0.07138805607325176	0.03605866623450288	0.16003565351268131	0.10201766469491938	-0.03848958755368285	0.13637468600599628	0.0712259946519731	0.1449639413337655	0.21983631796450856	-0.008346163195851228	0.2720200956162386	-0.04513410582610809	0.10914836723118061	0.012559760149096507	0.03897577181751884	0.10687950733327932	0.1911514463981849	0.060854063690138564	-0.18256219107041569	-0.013694190098047159	0.03460011344299489	-0.020500769791751073	0.11238959565675391	-0.340896199659671	-0.15792885503605866	0.18191394538530103	0.19406855198120088	0.2071955271047727	0.2558139534883721	-0.0005672149744753262	0.06441941495826918	0.12713718499311238	-0.009642654566080544	0.05728871242200794	0.0890527509926262	-0.0313588850174216	-0.04173081597925614	0.04805121140912406	0.16749047889149987	0.2608378575480107	-0.04254112308564946	-0.07868082003079167	-0.07722226723928369	-0.11806174540150717	-0.1449639413337655	0.19406855198120088	-0.12292358803986711	0.27056154282473055	0.04254112308564946	0.012883882991653836	0.08111174134997164	-0.01401831294060449	0.17575561137671178	0.3029738270804635	-0.24365934689247223	-0.27250627988007453	-0.43651243821408314	-0.21983631796450856	-0.001863706344704643	0.24009399562434164	0.26067579612673203	0.19147556924074224	1.0	0.1820760068065797	-0.046916781460173404	0.2292358803986711	0.044647921562272104	0.14480187991248683	-0.13037841341868567	0.04286524592820679	0.14431569564865085	0.10558301596304999	0.06652621343489182	-0.03524835912810955
NikR	-0.14075034438052023	-0.18596548091726764	-0.06782270480512113	-0.09812819058423142	0.2169192123814926	0.05226480836236934	-0.11514463981849121	0.1888825865002836	0.053561299732598655	0.19730978040677416	0.0712259946519731	-0.08208410987764363	0.002674013451097966	-0.4238716473543473	0.00737379466817924	0.1517705210274694	-0.03297949923020825	0.3332793128595738	-0.11546876266104854	0.15128433676363343	0.06474353780082652	0.17851065553844908	0.07997731140102099	0.11773762255894984	0.156794425087108	-0.14156065148691355	0.05907138805607325	-0.15484968803176405	-0.20622315857710072	0.12211328093347379	0.041244631715420144	-0.01191151446398185	0.0054290576128352645	-0.17267644437241714	-0.11076898144396727	-0.15468762661048538	0.1078518758609513	-0.0474029657240094	0.04643059719633741	0.15711854792966534	-0.11579288550360586	0.15225670529130542	0.08791832104367556	0.03508629770683089	0.1509602139210761	-0.0158009885746698	-0.011425330200145856	-0.024552305323717688	0.07511546876266105	-0.02309375253220971	-0.315290495097642	0.028603840855684303	0.1023417875374767	-0.0005672149744753262	-0.23831131999027633	0.1486913540231748	-0.14058828295924156	-0.05534397536666397	-0.10898630580990196	0.08759419820111822	0.11644113118872053	0.11044485860140993	0.11368608702698323	0.0005672149744753262	-0.12000648245685115	-0.10201766469491938	0.14350538854225753	0.024552305323717688	-0.5321286767684953	0.056802528158171946	-0.2465764524754882	0.14188477432947086	0.11708937687383518	0.2997325986548902	0.24414553115630824	0.21140912405801798	0.1820760068065797	1.0	-0.2232396078113605	-0.12746130783566972	0.0900251195202982	0.288226237744105	0.17705210274694108	0.03476217486427356	-0.07787051292439835	0.2593793047565027	0.06474353780082652	-0.06279880074548254
MetJ	-0.2063852199983794	-0.0890527509926262	0.20573697431326474	0.055019852524106634	-0.14690867838910948	-0.0657159063284985	0.04594441293250142	-0.22777732760716313	0.046916781460173404	0.15776679361478	0.14075034438052023	-0.17737622558949842	-0.1256786322016044	0.06036787942630257	0.014180374361883154	0.12956810631229235	-0.09537314642249413	-0.07560165302649705	0.013045944412932501	-0.08354266266915161	-0.027631472328012316	-0.13410582610809496	0.13475407179320964	-0.05615428247305729	0.2044404829430354	0.0423790616643708	0.008022040353293899	-0.10687950733327932	0.03800340328984685	-0.0028360748723766306	0.036382789077060204	-0.2632687788671907	-0.04610647435378008	-0.4651973097804068	-0.27023741998217327	-0.16295275909569726	0.15630824082327202	-0.01871809415768576	-0.18628960375982498	-0.04108257029414148	-0.23814925856899766	-0.291143343327121	-0.1000729276395754	-0.08289441698403695	-0.18191394538530103	-0.1999027631472328	-0.19455473624503686	-0.20298193015152743	-0.05858520379223726	-0.1101207357588526	0.01790778705129244	0.14836723118061745	-0.030386516489749615	0.06312292358803986	-0.19601328903654486	-0.07965318855846366	0.019366339842800423	-0.17980714690867838	-0.014180374361883154	0.03443805202171623	-0.08808038246495421	-0.1394538530102909	-0.2998946600761689	-0.09553520784377278	-0.060043756583745236	-0.15744267077222268	-0.5859330686330119	-0.18953083218539826	0.1796450854873997	-0.1655457418361559	0.1334575804229803	-0.10979661291629528	-0.21448829106231262	-0.210922939794182	-0.369419009804716	0.18628960375982498	-0.046916781460173404	-0.2232396078113605	1.0	0.27283040272263187	0.18385868244064502	0.4316505955757232	0.10931042865245928	-0.27720606109715584	0.016611295681063124	0.12454420225265375	-0.05971963374118791	-0.0185560327364071
LexA	-0.19001701644923427	-0.06960538043918645	-0.020824892634308402	-0.0822461712989223	0.15906328498500932	-0.3067012397698728	-0.08694595251600357	-0.19066526213434892	-0.1206547281419658	0.08208410987764363	0.010128838829916538	-0.4890203387083705	-0.11870999108662184	0.0057531804553925935	0.07252248602220242	0.048699457094238716	0.10217972611619804	-0.012397698727817843	-0.2410663641520136	0.0054290576128352645	0.24090430273073496	0.06490559922210518	0.2888744834292197	0.018393971315128432	0.2969775544931529	0.07754639008184101	0.24803500526699618	-0.008670286038408557	0.05080625557086136	0.17494530427031846	0.2274532047646058	-0.18483105096831698	-0.35094400777894824	-0.07462928449882505	0.07106393323069443	-0.059233449477351915	0.41852362045215136	0.16133214488291062	0.01871809415768576	-0.10023498906085407	-0.1595494692488453	-0.014504497204440484	0.2763957539907625	0.15711854792966534	0.05631634389433595	0.17121789158090917	-0.130702536261243	0.1948788590875942	0.08662182967344624	0.08889068957134755	0.11141722712908192	-0.039786078923912165	0.4784863463252573	0.35596791183858684	0.17980714690867838	0.19196175350457823	0.15809091645733733	0.10963455149501661	0.10185560327364071	0.26553763876509195	0.14188477432947086	0.36536747427274935	0.1211409124058018	-0.09845231342678876	0.2319909245604084	-0.017097479944899116	-0.03524835912810955	0.03087270075358561	0.15112227534235476	-0.19034113929179158	-0.04318936877076412	-0.41301353212867675	-0.19957864030467548	-0.09666963779272345	-0.3501337006725549	-0.1650595575723199	0.2292358803986711	-0.12746130783566972	0.27283040272263187	1.0	0.2112470626367393	0.343327120978851	0.1605218377765173	0.17543148853415444	0.3263106717445912	0.08824244388623288	0.22664289765821247	0.10250384895875536
FabR	0.047078842881452074	-0.060692002268859895	0.08808038246495421	0.17462118142776112	-0.012721821570375172	-0.08483915403938093	-0.06555384490721984	-0.16943521594684385	-0.11692731545255652	-0.10671744591200065	-0.2904950976420063	-0.24220079410096426	-0.11757556113767118	-0.26051373470545336	0.02147313831942306	0.0318450692812576	-0.051130378413418685	0.09132161089052751	-0.033465683494044246	-0.15695648650838667	0.16846284741917186	0.028927963698241632	0.211895308321854	-0.08046349566485698	0.3011911514463982	0.19001701644923427	0.026983226642897658	-0.0057531804553925935	-0.14950166112956811	0.10931042865245928	-0.10752775301839397	-0.15760473219350132	-0.21286767684952598	0.02212138400453772	-0.06474353780082652	-0.1261648164654404	0.1381573616400616	-0.1898549550279556	0.22696702050076978	0.22534640628798314	0.23588039867109634	0.10963455149501661	0.09666963779272345	0.34527185803419497	0.2825540879993518	0.2159468438538206	0.12146503524835912	0.2969775544931529	0.16635604894254924	0.09213191799692083	0.03767928044728952	0.48286200469978124	0.16586986467871323	0.2634308402884693	0.15355319666153472	0.23944574993922696	0.16716635604894256	0.158252977878616	0.08986305809901952	-0.050320071307025364	0.3493233935661616	0.13653674742727492	0.10850012154606596	0.1687869702617292	-0.10995867433757395	0.2580828133862734	-0.10574507738432866	-0.018393971315128432	-0.10299003322259136	0.047889149987845395	-0.07916700429462767	0.26456527023742	-0.28838829916538367	-0.12308564946114578	0.017259541366177782	-0.3227453204764606	0.044647921562272104	0.0900251195202982	0.18385868244064502	0.2112470626367393	1.0	0.4783242849039786	0.01612511141722713	-0.010939145936309862	0.28903654485049834	0.20897820273883802	0.0817599870350863	-0.027793533749290982
HisR	-0.08694595251600357	-0.09829025200551009	-0.05226480836236934	0.0017016449234259785	0.17899683980228506	0.1738108743213678	-0.004942873348999271	-0.23782513572644032	-0.01158739162142452	0.18596548091726764	-0.009642654566080544	-0.3405720768171137	-0.21335386111336196	-0.20330605299408475	-0.10039705048213272	0.19698565756421685	-0.0005672149744753262	0.2044404829430354	0.04011020176646949	-0.07365691597115306	0.06101612511141723	0.05647840531561462	0.22129487075601653	0.008022040353293899	0.16538368041487725	0.00040515355319666155	0.050158009885746695	-0.0968316992140021	-0.14642249412527347	0.08321853982659427	0.07754639008184101	-0.09910055911190341	-0.17073170731707318	-0.2329632930880804	0.0033222591362126247	-0.19439267482375822	0.2733165869864679	0.1206547281419658	0.15598411798071468	0.13556437889960296	-0.05404748399643465	0.08824244388623288	0.1357264403208816	0.2575966291224374	0.09456283931610081	0.026334980957783	-0.06198849363908922	0.07965318855846366	0.16586986467871323	0.03460011344299489	0.040596386030305485	0.2558139534883721	0.24803500526699618	0.21286767684952598	-0.10299003322259136	0.06879507333279312	0.07835669718823435	-0.07770845150311968	-0.03054857791102828	0.06474353780082652	0.038813710396240174	-0.1000729276395754	0.009318531723523215	0.1660319260999919	0.21902601085811524	0.1371849931123896	-0.290657159063285	-0.01158739162142452	-0.17040758447451584	-0.3289036544850498	-0.21610890527509927	0.25986548902033874	-0.2726683413013532	0.009966777408637873	-0.19293412203225022	0.04043432460902682	0.14480187991248683	0.288226237744105	0.4316505955757232	0.343327120978851	0.4783242849039786	1.0	0.2538692164330281	0.09488696215865813	0.25986548902033874	0.20589903573454338	-0.043027307349485455	-0.08645976825216757
GguR	-0.09375253220970747	0.15160845960619074	0.07333279312859574	0.056802528158171946	-0.046268535775058746	-0.030224455068470952	-0.058423142370958595	0.049347702779353374	-0.015152742889555142	0.07932906571590632	0.2420387326796856	-0.23490803014342435	-0.3754152823920266	-0.33425168138724576	-0.3481889636172109	-0.16181832914674663	-0.07268454744348107	-0.12097885098452313	-0.36633984280042137	-0.19747184182805283	-0.13102665910380035	-0.13037841341868567	-0.14707073981038812	-0.24446965399886558	-0.09196985657564216	-0.4384571752694271	0.05890932663479459	0.10136941900980471	-0.21643302811765658	0.07365691597115306	0.03832752613240418	-0.30686330119115146	0.1266510007292764	-0.29081922048456366	-0.07965318855846366	-0.16473543472976257	-0.14917753828701077	0.04643059719633741	-0.010939145936309862	-0.026497042379061666	0.06879507333279312	0.14528806417632284	0.2026578073089701	0.10623126164816465	0.08824244388623288	0.05809901952840126	-0.08370472409043027	-0.041406693136698806	0.2003889474110688	0.015638927153391134	0.07333279312859574	-0.17316262863625315	0.12810955352078437	0.05826108094967993	-0.09132161089052751	0.0185560327364071	-0.06328498500931853	0.08937687383518353	-0.15063609107851875	-0.08338060124787294	-0.02665910380034033	0.06668827485617049	0.1354023174783243	-0.16797666315533588	-0.014990681468276477	-0.21562272101126326	-0.22113280933473786	-0.26602382302892796	-0.18450692812575967	-0.41722712908192205	-0.237014828620047	-0.30329794992302084	-0.1796450854873997	-0.16862490884045053	-0.16668017178510655	0.06782270480512113	-0.13037841341868567	0.17705210274694108	0.10931042865245928	0.1605218377765173	0.01612511141722713	0.2538692164330281	1.0	0.34624422656186693	0.12195121951219512	-0.02601085811522567	0.05404748399643465	-0.09083542662669152
PaaR	-0.04578235151122275	0.0712259946519731	-0.13524025605704562	0.07057774896685844	-0.0717121789158091	0.17867271695972772	0.06863301191151447	0.029576209383356294	0.024066121059881696	-0.23393566161575238	0.10525889312049266	-0.22842557329227778	-0.010777084515031198	-0.1394538530102909	-0.008184101774572563	0.07203630175836642	0.1710558301596305	-0.12956810631229235	-0.10525889312049266	0.04983388704318937	-0.0862977068308889	0.027145288064176324	-0.14269508143586418	-0.20606109715582205	-0.0052669961915566	-0.13054047483996434	0.2199983793857872	0.28336439510574507	0.06555384490721984	-0.09359047078842882	0.02276962968965238	0.041244631715420144	-0.20152337736001943	-0.018069848472571103	0.20103719309618345	-0.06717445912000648	-0.1514463981849121	0.19147556924074224	0.1697593387894012	0.3015152742889555	0.11449639413337655	0.28028522810145046	0.4468843691759177	0.20200956162385544	0.24317316262863625	0.10931042865245928	0.038165464711125516	0.03719309618345353	0.22469816060286849	0.1605218377765173	-0.009804715987359209	0.016611295681063124	0.1755935499554331	0.1234097723037031	-0.05420954541771331	0.12729924641439105	0.041406693136698806	0.1381573616400616	-0.3159387407827567	0.041244631715420144	0.01790778705129244	0.16262863625313995	0.22712908192204845	0.042217000243092134	0.3005429057612835	0.053561299732598655	0.21562272101126326	-0.05955757231990925	-0.08257029414147962	-0.2076817113686087	-0.1880722793938903	-0.06393323069443319	0.15403938092537073	0.10088323474596872	0.06328498500931853	-0.13199902763147234	0.04286524592820679	0.03476217486427356	-0.27720606109715584	0.17543148853415444	-0.010939145936309862	0.09488696215865813	0.34624422656186693	1.0	0.37557734381330526	-0.07025362612430111	-0.09537314642249413	-0.07560165302649705
PsrA	-0.0021878291872619725	-0.11627906976744186	-0.09764200632039544	0.031683007859978934	0.09488696215865813	0.1715420144234665	0.09666963779272345	-0.13280933473786566	-0.07835669718823435	0.0812738027712503	-0.19471679766631553	-0.10882424438862329	-0.033141560651486913	-0.06182643221781055	-0.1294060448910137	-0.17219026010858116	0.0657159063284985	-0.05566809820922129	-0.14382951138481484	-0.19633741187910217	0.08872862815006888	-0.08937687383518353	0.09310428652459282	-0.055019852524106634	0.14204683575074953	0.0025119520298193016	0.29357426464630093	0.021311076898144397	0.13313345758042297	0.16181832914674663	0.22340166923263918	0.15971153067012397	-0.15160845960619074	-0.011263268778867191	-0.1251924479377684	-0.0013775220808686492	0.09618345352888745	0.1256786322016044	0.2929260189611863	0.28660562353131835	0.1610080220403533	0.18564135807471033	0.3486751478810469	0.15306701239769874	0.07706020581800502	0.03784134186856819	-0.014666558625719148	0.20508872862815006	0.22858763471355645	0.07511546876266105	0.07236042460092375	0.13378170326553765	0.11303784134186856	0.19795802609188884	0.041568754557977476	0.20298193015152743	0.11903411392917916	-0.03605866623450288	-0.17494530427031846	-0.04562029008994409	0.31691110931042865	0.2956810631229236	0.1870999108662183	0.26051373470545336	0.2689409286119439	-0.07819463576695568	-0.09018718094157686	-0.18823434081516896	0.09569726926505145	-0.2731545255651892	-0.12033060529940848	-0.07884288145207033	-0.24236285552224293	-0.19747184182805283	-0.10995867433757395	-0.2627825946033547	0.14431569564865085	-0.07787051292439835	0.016611295681063124	0.3263106717445912	0.28903654485049834	0.25986548902033874	0.12195121951219512	0.37557734381330526	1.0	0.08483915403938093	-0.16165626772546796	0.023255813953488372
IscR	-0.1619803905680253	-0.1294060448910137	-0.15663236366582936	0.24673851389676688	0.04416173729843611	0.043837614455878776	-0.1514463981849121	0.01337006725548983	0.15857710072117331	0.09699376063528077	-0.3486751478810469	-0.17867271695972772	-0.3178834778381006	-0.2564621991734867	0.04027226318774816	-0.0013775220808686492	-0.2425249169435216	-0.23069443319017907	-0.1642492504659266	-0.2968154930718742	-0.0002430921319179969	-0.22534640628798314	0.02665910380034033	-0.1362126245847176	0.19406855198120088	0.18045539259379303	0.35969532452799613	-0.17348675147881046	0.007049671825621911	-0.2146503524835913	-0.15890122356373065	-0.31999027631472327	-0.3195040920508873	-0.2956810631229236	-0.17040758447451584	-0.0185560327364071	-0.03589660481322421	-0.010290900251195202	0.21675715096021392	0.30961834535288874	0.27153391135240257	0.38756988898792644	0.3104286524592821	0.209464387002674	0.3387894011830484	0.3870837047240904	0.16311482051697593	0.2146503524835913	0.24301110120735758	0.20670934284093673	0.11255165707803258	0.3958350214731383	0.3451097966129163	0.3995624341625476	0.13507819463576695	0.08013937282229965	0.13912973016773358	0.12049266672068715	0.11708937687383518	0.20508872862815006	0.16181832914674663	0.23620452151365368	-0.14545012559760148	0.22615671339437646	-0.21416416821975529	-0.19698565756421685	-0.1110931042865246	-0.04513410582610809	-0.2503038651648975	-0.055181913945385304	0.004294627663884612	0.16441131188720526	0.031034762174864273	0.09829025200551009	0.019204278421521757	0.13524025605704562	0.10558301596304999	0.2593793047565027	0.12454420225265375	0.08824244388623288	0.20897820273883802	0.20589903573454338	-0.02601085811522567	-0.07025362612430111	0.08483915403938093	1.0	0.19471679766631553	0.15776679361478
LldR	0.20784377278988736	0.22842557329227778	0.14010209869540555	0.04837533425168139	-0.1459363098614375	-0.16343894335953327	-0.2516003565351268	-0.12324771088242444	-0.016935418523620453	0.06928125759662912	-0.05048213272830403	-0.2465764524754882	-0.2733165869864679	-0.06701239769872781	0.08889068957134755	-0.20119925451746212	-0.03200713070253626	-0.16035977635523863	-0.2558139534883721	-0.1926099991896929	0.08046349566485698	-0.0185560327364071	0.045458228668665425	0.08662182967344624	0.052588931204926664	0.09018718094157686	0.14885341544445344	0.001863706344704643	-0.2997325986548902	-0.04950976420063204	-0.26926505145450125	-0.3253383032169192	-0.4219269102990033	-0.0867838910947249	-0.021311076898144397	-0.1261648164654404	-0.08159792561380763	-0.02001458552791508	-0.19471679766631553	-0.3054047483996435	0.06976744186046512	-0.013208005834211166	-0.09877643626934608	0.029414147962077627	0.16441131188720526	0.210436755530346	-0.12535450935904707	0.040596386030305485	0.01871809415768576	-0.0012154606595899846	0.18855846365772627	-0.12016854387812981	0.21562272101126326	0.1545255651892067	0.21627096669637794	0.04367555303460011	-0.07009156470302244	-0.03362774491532291	-0.05469572968154931	0.10671744591200065	0.001863706344704643	0.1504740296572401	-0.14545012559760148	0.0054290576128352645	0.03865164897496151	0.08645976825216757	0.014828620046997813	0.05566809820922129	-0.03476217486427356	0.11465845555465522	0.02147313831942306	-0.1381573616400616	-0.002674013451097966	-0.03784134186856819	-0.340896199659671	-0.04772708856656673	0.06652621343489182	0.06474353780082652	-0.05971963374118791	0.22664289765821247	0.0817599870350863	-0.043027307349485455	0.05404748399643465	-0.09537314642249413	-0.16165626772546796	0.19471679766631553	1.0	0.14982578397212543
NmlR	-0.15987359209140264	-0.3592091402641601	-0.0423790616643708	-0.3407341382383923	-0.1354023174783243	-0.1815898225427437	-0.40944818086054613	-0.05161656267725468	-0.2224293007049672	-0.08613564540961025	-0.12535450935904707	0.07236042460092375	-0.24220079410096426	0.23442184587958836	0.2841747022121384	0.00316019771493396	-0.03589660481322421	-0.09747994489911677	-0.07203630175836642	-0.08192204845636496	0.19925451746211814	-0.0007292763957539907	-0.1755935499554331	0.050320071307025364	0.1298922291548497	0.057774896685843936	0.2209707479134592	0.05874726521351592	0.05550603678794263	0.04805121140912406	0.08273235556275829	-0.04805121140912406	-0.14334332712097886	-0.00040515355319666155	0.17899683980228506	0.043837614455878776	0.1994165788833968	0.21076087837290333	-0.08435296977554493	-0.06409529211571185	-0.11174134997163924	0.03670691191961754	0.22453609918158982	0.17137995300218783	0.24414553115630824	0.08840450530751155	0.11271371849931124	0.1023417875374767	0.07268454744348107	-0.026172919536504337	0.31237338951462607	0.08970099667774087	0.03200713070253626	0.17445912000648245	0.3606676930556681	0.18791021797261162	0.3765497123409772	0.11692731545255652	0.27607163114820515	0.08467709261810226	-0.0423790616643708	0.059881695162466574	0.007211733246900575	0.12033060529940848	-0.15598411798071468	-0.04643059719633741	-0.001863706344704643	0.24560408394781622	0.14382951138481484	-0.023741998217324367	0.03119682359614294	-0.2292358803986711	0.13556437889960296	-0.03589660481322421	-0.11417227129081922	-0.04837533425168139	-0.03524835912810955	-0.06279880074548254	-0.0185560327364071	0.10250384895875536	-0.027793533749290982	-0.08645976825216757	-0.09083542662669152	-0.07560165302649705	0.023255813953488372	0.15776679361478	0.14982578397212543	1.0
