	ModE	PhrR	BirA	XylR	NadQ	RbkR	Zur	ArgR	NrtR	Phr	MntR	ThiR	NsrR	KdgR	NagC	FUR	SahR_SamR	AraR	CzrA	AgaR	Irr	SiaR	IscR	GulR	MetR	NiaR	HutC	PhnF	CcpA	HexR	HypR	Rex	NagR	NrdR	NarP	TrpR	PsrA	HisR	TyrR	QorR	CsoR	ZntR	FixJ	PdxR	PhnR	GlcC	DasR	FadR	RutR	FnrN_FixK	HcpR	NmlR	LiuR	PurR	HrcA	GntR	NtrC	BioQ	NnrR	RbsR	CueR	MerR	FadP	AcnR	NifA	FruR	PaaR	VanR	LldR	PdhR	GguR	MetJ	LiuQ	NagQ	NikR	FabR	SdaR	SoxR	LexA	LtbR	TtrR	AmtR	PrpR	CblR	ExuR_UxuR	PhsR	CadR-PbrR	NorR
NikR	0.15224052176089667	0.14850438740839286	0.0984536297518669	0.0933338277762584	0.13190732903477015	0.10650995916210466	0.1087279992212524	0.1354348702782632	0.10368699908682573	0.12398310859357255	0.08975529710611826	0.07731387700423212	0.11265882047549958	0.032172010513092694	0.044608795212556375	0.05371272557027038	0.11375277544720044	0.10766185666408629	0.2037861966986664	-0.0014068446352170064	0.05076460962958499	0.02835243891698458	0.07442602129503872	0.028836838470131784	0.05292934256087442	0.15806954030714176	0.3035771400494134	0.20342927071213687	0.016483491014272406	0.2177827943132883	0.17291673426628532	0.23478081499645392	0.026815803013938655	0.212876220849113	0.04900315670904969	0.1943485173665352	0.06476352494541814	0.15845427870820605	0.10648446444878112	0.01160936536705434	-0.03491616874718979	-0.046803658259591804	-0.09824503664285615	-0.16341415930023964	-0.22741284284595167	-0.13992889292683944	-0.25593215625014487	-0.11598935711603803	-0.2062591838910495	-0.19076998669639506	-0.10603019501137992	0.0007949715154521139	-0.06284910374494161	-0.08585924137003954	-0.10656094858875173	-0.0896672244600915	-0.13542096407099583	-0.23602542054688477	-0.12930686827576937	-0.12000825101631198	-0.12529724518034033	-0.02502190227644613	-0.09087474679114267	-0.07538323189527699	-0.0898109219351878	-0.22823330907472733	-0.1414539403238292	-0.06538003346760549	0.012550352058813986	0.10945343970036758	0.08019014420736936	-0.0406941978667878	-0.138155851500248	0.12105121656136578	1.0	0.2113928920739254	0.0789154085411925	-0.13117957085444373	0.006229980855787996	0.008158308263531899	0.04573519800121448	-0.0764122912330634	-0.1726710579378949	-0.025823826895531934	-0.13381943253403544	-0.11061924340961661	0.05775247878144541	-0.08069076766899519
FabR	-0.12996973082218133	-0.05494342491343386	-0.13581497327690503	-0.2036193222114578	-0.3392975511169002	-0.33743411934307077	-0.33605740482359975	-0.2280200805632941	-0.24092272320621516	-0.21648024623257667	-0.3033615938367689	-0.2545994780536872	-0.30166040114772563	-0.3466979710843597	-0.33217061989236596	-0.45713179839707785	-0.4048120112547571	-0.31925638874338874	-0.20775641887350452	-0.5519976266739597	-0.42005321441980986	-0.47474169220000834	-0.5208987118216668	-0.5551798304369794	-0.5670163305227344	-0.15082440632083474	-0.07843564439046775	-0.10705461894674387	-0.11897687397731434	0.012830793905372895	-0.04985143535236011	-0.14805475337341412	-0.3548864094636376	-0.11775312773778455	0.1281688769810551	0.29247303354640736	0.1728912395529618	0.24351854856279348	0.19534512888736436	0.3725310687847366	0.17607576101719272	0.07007337842034757	0.1603617468050489	0.05990098780425623	0.02137384056996908	0.017137082755839448	-0.12060621792880949	-0.05771771326327695	-0.2022426076919868	-0.051631429882585254	-0.02104704469918556	0.366938455762037	0.5637599603209552	0.5652595130046215	0.4146900538170221	0.4724309440924114	0.5119384789390491	0.26204161664294884	0.41910295692320526	0.36052537651056177	0.2492293643472658	0.24982501355855208	0.3515118365000858	0.28052296610130206	0.2389758541887814	0.12186472968650773	0.13890910439389795	-0.43388061984601195	-0.4387385215847514	-0.22624703913670266	-0.05684625760785422	0.1554041839142265	-0.026356898174114986	0.2355572449022162	0.2113928920739254	1.0	0.39166600998465684	0.17534104973323258	0.14348192888365605	-0.12009632366233874	-0.17741771001849527	-0.1927469858295748	0.002753429038942016	-0.3783577696297704	-0.2983136405987086	0.009986974519192884	0.04688941320440734	0.09481715655144601
SdaR	-0.051102994006424665	-0.0009178096796473386	0.031085008645025516	0.012288451821944922	-0.09104857438198498	-0.11026695282550955	-0.15346658570163768	-0.0484283668086645	-0.04748738011690485	-0.056774408870306076	-0.06534063254701457	-0.05533511641813184	-0.10733274309209154	-0.10667219824689081	-0.09745701823103772	-0.1891336896412662	-0.16355553907412473	-0.14299057622687514	-0.12418706630016085	-0.2739870486856316	-0.2012622200796362	-0.29949335051522497	-0.2523837556957507	-0.3051717184827401	-0.27761425108120763	-0.06563729830205209	-0.05720550129559498	-0.1152082918078533	0.0712785830501875	-0.01696557286620838	-0.04710727711826302	0.12128530438370007	-0.4314354450681636	-0.1952501031377039	0.16148119649007328	0.16259832847388647	0.3226101023960395	0.2615340400776893	0.1898127760961568	0.34310553420695217	-0.024444794674849696	0.04304434689497569	-0.13122128947624587	-0.00040096230954290296	-0.0842229443149107	-0.05140661286509588	-0.1806648094154294	-0.08956292790558612	-0.29042418567567946	0.01373701507896408	-0.07927696993014449	0.06532672633974719	0.3432863149014282	0.3618534193045969	0.2920488942247521	0.32105028948088127	0.38045528922593413	0.16699732537280224	0.2520106058007426	0.2205339056510191	0.0523754119713903	0.028871603988300243	0.08963941204555674	0.11009544293587847	0.12554755691115324	-0.011094835698161136	0.009648590142353208	-0.30088165354075214	-0.14963310789826217	-0.017023515396489147	-0.17669226953938005	0.07601828202715419	0.002551789033564949	0.11126588204754996	0.0789154085411925	0.39166600998465684	1.0	0.2837237114740116	0.14321075784194204	-0.11887257742280896	-0.17403850165252097	-0.09531082690943814	-0.1540042923826432	-0.2454862768911283	-0.05602115597665611	0.011136554319963288	-0.09951050150418808	-0.11602644033541772
SoxR	-0.07247683457639376	-0.07989579615354307	0.045684208574567405	0.029687434814653434	-0.07727215838242997	-0.055601652057423366	-0.07302381206224419	-0.04725560999578178	-0.016914583439561304	-0.02218271829268858	-0.010211791536682257	0.009182732198895847	-0.1111407261821435	-0.031326049570993504	-0.037525900311035504	-0.11820507947397453	-0.1436233086575411	-0.181072724828606	-0.15743912557768702	-0.24698582957479454	-0.16074416750490195	-0.1507247451687518	-0.09181109808047985	-0.16045213715228687	-0.13898327083265732	-0.15777982765573792	-0.17712336196466896	-0.12044629654523457	0.14239956241801133	-0.049318364073777064	-0.13397471851518788	0.03468208092485549	-0.23531156857382574	-0.3020891758718033	0.20481293833524158	0.052767103476088276	0.2768076910596993	0.2767265715173063	0.04128289397444039	0.2061989236595575	-0.1349875539444957	0.07116965109325966	-0.10345754666691388	0.09067774218818807	-0.013101964947086882	-0.0754365390231353	-0.08471197927048037	-0.046335482614923214	-0.10896904014722038	-0.07412240243636752	0.026560855880703282	0.11028781213641062	0.2548103888639092	0.2300457514219097	0.272443459678952	0.22769096699129934	0.2735513208579203	0.2193240656187567	0.10982658959537572	0.10374725931831771	0.12397383778872763	-0.008851300925689864	0.03592436877407512	0.04411976025698671	0.06306928536000853	0.051269868493633276	0.10599774719442269	-0.27043169502760384	-0.13908293198474025	-0.09391325307906606	-0.2682414673829909	-0.004725792769699301	0.2901576500363879	0.04774928035377391	-0.13117957085444373	0.17534104973323258	0.2837237114740116	1.0	0.08073016858958611	-0.23521886052537652	-0.14763524945418136	-0.10524912970319518	-0.025295391019371345	-0.25405018286662556	-0.04856279347891587	-0.004894984958119139	0.012179519865017082	-0.019394523735578106
LexA	-0.3706212829866825	-0.3163615799305617	-0.253069795254275	-0.2730854629144629	-0.4130653452679494	-0.3258896496099309	-0.3356286300995221	-0.30943165330898204	-0.2798299734391441	-0.2807060644969893	-0.30994618297787524	-0.31243771177994817	-0.3043906531745553	-0.26814412393211917	-0.2678891767988838	-0.33233054127594086	-0.32327064724124027	-0.3701994613662385	-0.3719609142867738	-0.15247924498565343	-0.3062540849483848	-0.2971895555112617	-0.29014606153033173	-0.29723822723669757	-0.31982886094256274	-0.26782659886618054	-0.3268074592895782	-0.26916391246506066	-0.13853131909646735	-0.28722575800418115	-0.29955824614913945	-0.15171672128715855	-0.2520129235019538	-0.2172914416565074	-0.10943026268825529	-0.19684236386981935	-0.006749145927103662	-0.18632927117567713	-0.1169094844968966	0.2310979877718084	0.22451339863070213	0.06587602152680885	0.21281132521519855	0.0736750861026	0.11640654333405955	0.11827229280910022	0.09478007333206633	0.010425020048115477	0.07619674502041895	0.0063134180993922985	0.21230374864993903	0.29467253199586524	0.3756646008223204	0.3678006406126148	0.22729232238296768	0.22840250126314715	0.2476857753405862	0.24462872744297295	0.3368106577172497	0.47397221539787976	0.25895675633080084	0.3223713791712828	0.38481024980183653	0.39188155619730125	0.4063347409505356	0.212996741312097	0.4017225155401866	-0.28148712980517404	-0.11320811566256124	-0.184097324909262	0.211559766561134	-0.12198756785070296	-0.04262484297574294	-0.20200620216844126	0.006229980855787996	0.14348192888365605	0.14321075784194204	0.08073016858958611	1.0	0.121174054725561	0.15862115319541467	0.21030357250464699	0.08263995438764016	0.027497207170040467	0.038024206071450094	-0.031316778766148586	-0.13083655107518158	-0.10636394398579713
LtbR	-0.441839605805378	-0.44430100449170495	-0.5625107193681019	-0.4454923029142775	-0.3225799722802935	-0.4132832091818051	-0.42204411976025696	-0.47644520259026285	-0.502039577065883	-0.5167430735499302	-0.47900162702625027	-0.5098293708368292	-0.43033685469404026	-0.4463753470757564	-0.4652993774654547	-0.34655195590805216	-0.3370215685274717	-0.3683360295924091	-0.3885347956482842	-0.04003365302158707	-0.2139122332905331	-0.11786901279834609	-0.2803051021874464	-0.14260352012459962	-0.2168000889997265	-0.35489799796969373	-0.3250645479787328	-0.3287983646300254	-0.4821560183747352	-0.44556183395061444	-0.24859663191659984	-0.3770389976405802	-0.021014596882228332	-0.048439955314720645	-0.30438370007092164	-0.3888801331287576	-0.5412875293768629	-0.5788250181939545	-0.4460647751134515	0.04354497035660151	0.2433238616610501	0.3745335626312398	0.43341244420134334	0.3448994349444447	0.3016557657453032	0.44525589739073196	0.45967895202822034	0.49075700756961216	0.38167208236183026	0.37778066202817395	0.31821342319833495	0.29490661981819954	0.18359438374642495	0.06393842331422002	0.13967162809239284	0.18765036086607859	0.18787981328599043	0.2341898011875901	0.3110030547301964	0.3376102646351243	0.35683559618228256	0.46716512694049533	0.44472514381336015	0.333899624995944	0.40256152337865214	0.4470915167500267	0.40448289768276235	0.11833023533938099	0.047939331853094826	0.06170879474901614	0.35115491051355624	0.05368723085694685	-0.21935883113692514	-0.2781334161525233	0.008158308263531899	-0.12009632366233874	-0.11887257742280896	-0.23521886052537652	0.121174054725561	1.0	0.3437104542230834	0.10286653285805007	0.1800668425029319	0.27660141565189983	0.14696079840171325	-0.07673908710384691	0.09324807283144286	0.09508832759316
TtrR	-0.3961113609077972	-0.3952468583560082	-0.5061280020024939	-0.4143563048426049	-0.40921100815367284	-0.40747041454403865	-0.3584487162252991	-0.44417121322387604	-0.4598805920335974	-0.4470915167500267	-0.4251243446699825	-0.44733951077962836	-0.41950855463517067	-0.43141922115968495	-0.4432696274527073	-0.3557393235093705	-0.37297838511850406	-0.3394713787077425	-0.4307470878084281	-0.13389591667400605	-0.36393935039470454	-0.2036123691078241	-0.18364537317307203	-0.20047883707024025	-0.2836124618158725	-0.22969346083780262	-0.24679809577668485	-0.3721648719933621	-0.36502171686034923	-0.374304110211328	-0.21263517992314504	-0.228451172988583	-0.047589358970198996	-0.016274897905261647	-0.25623345740760484	-0.23525362604354497	-0.34888819872897264	-0.4042997992870751	-0.4391394838942943	0.12310701753572736	0.4055698995508295	0.3022537326578007	0.40314558408388224	0.3697892282518507	0.4813123751338472	0.4237986195771586	0.42614181550171276	0.4567030236730002	0.3189249574701828	0.2617658101988124	0.3404656725273605	0.12365167732036657	0.1738438147507776	0.15362187168279015	0.17161186848436247	0.20992115180479393	0.08522650893937357	0.2162461584102424	0.2443760980109488	0.28181624337716876	0.4125438624954225	0.44755273929106154	0.3092485549132948	0.40279097579856393	0.3571600743518549	0.38820336437507824	0.3683313941899866	0.029061655487621157	0.13477200773185125	0.14878251155374053	0.18974092735860865	-0.06275871339770363	-0.15060422470576784	-0.07091702166123552	0.04573519800121448	-0.17741771001849527	-0.17403850165252097	-0.14763524945418136	0.15862115319541467	0.3437104542230834	1.0	0.11358821866120307	0.18502672309496548	0.3096193871070917	0.22535935957280132	0.21797284581260923	0.07048129383352415	0.10675795319170633
AmtR	-0.2922876174495089	-0.34068585414242736	-0.326805141588367	-0.27445754203151146	-0.24818639880221202	-0.2507428232381994	-0.27903036652126956	-0.3164172047596312	-0.3279941223097283	-0.346751278212218	-0.3139975246951064	-0.3412675971464463	-0.3036930251099749	-0.32753289976869343	-0.32976021063268607	-0.2629455201153288	-0.2663061868716133	-0.30682655714755874	-0.2880300003244782	-0.16248476111453616	-0.2707816679104996	-0.24752353625580004	-0.16376181448192426	-0.22283074755134866	-0.19285591778650263	-0.21975979344646807	-0.31387468653091116	-0.29725213344396495	-0.19928522094645645	-0.2743231153612601	-0.19067496094673458	-0.18306594787026437	-0.1125545239209942	-0.23399743198705797	-0.20680152597447748	-0.25423096356110153	-0.20828717245087633	-0.3045505745581303	-0.21489725630530615	0.13853363679767858	0.253009535022783	0.11051262915389999	0.20189495251030218	0.3298853664980925	0.2820665551079817	0.36275500507576564	0.33775859751264303	0.3101594114893084	0.29923376797956713	0.2824744705211583	0.27959125021438735	0.09167203600780602	0.20081953914829115	0.16278606227199616	0.2612512805299192	0.28026570126685546	0.17000570154497963	0.26698527332650385	0.31107953887016704	0.27751922533154716	0.2317260848000519	0.24043368825064548	0.2812970783058531	0.23698263114712304	0.24638786266229704	0.30034626456095787	0.4076511952385146	0.12879697400929863	0.19544247233823606	0.11906262892212988	-0.11327069359526447	-0.185895861049177	-0.08594267861364384	-0.021100351827043864	-0.0764122912330634	-0.1927469858295748	-0.09531082690943814	-0.10524912970319518	0.21030357250464699	0.10286653285805007	0.11358821866120307	1.0	0.11002822960075279	0.2484204866245463	0.2575406408907389	0.09641405268598394	-0.05436168190941497	0.03168761095994549
PrpR	-0.20922120603900227	-0.22635365339241925	-0.30641632403317093	-0.2641854902633372	-0.2923849609003806	-0.280592497137639	-0.29361797794475525	-0.3382059138464106	-0.32598235765838013	-0.3229554398765129	-0.31985435565588627	-0.34799588376264884	-0.33795328441438643	-0.3469807306321298	-0.34032197505226414	-0.31162419865480623	-0.31664665717954305	-0.26484603510853794	-0.3210294301699802	-0.2112422414951954	-0.34543482392423897	-0.26297565023107483	-0.16680959157469255	-0.2698499520235849	-0.24683517899606455	-0.10234505008552318	-0.2623939072270559	-0.2612281035178069	-0.19079316370850735	-0.14560494319314332	-0.09824271894164492	-0.25768897376825767	-0.04620105594467184	-0.14564434411373423	0.06767223996551261	-0.1742911310845451	-0.16439686461380146	-0.16457996300948866	-0.10238908640853656	0.1433892208352068	0.27346093051068227	0.21048203549791175	0.24418836421283913	0.3412467378355452	0.5108792894855166	0.2644195780856715	0.3749553842516838	0.28898952862592764	0.2822774659182037	0.3184961827461051	0.33127830492604216	0.10787740287673074	0.17310910346681746	0.1327347483671795	0.22507428232381993	0.2169136563590768	0.21570149862560317	0.30451349133875055	0.2177665704048097	0.14095795226462585	0.2757160537892097	0.23928410844987508	0.24529854309301863	0.23216181262776328	0.22894716104778637	0.2208815608327037	0.3053640876832722	-0.027351191993732937	0.02754356119426508	0.06480524356722028	-0.06319212352420375	0.028669963982923177	0.11591750837848988	0.021387746777236465	-0.1726710579378949	0.002753429038942016	-0.1540042923826432	-0.025295391019371345	0.08263995438764016	0.1800668425029319	0.18502672309496548	0.11002822960075279	1.0	0.13314266378035608	0.2564049672972359	0.14935034835049205	0.10981268338810835	0.2233545480250868
CblR	-0.14920433317418452	-0.3007286852608109	-0.3052088017021198	-0.1420797196508615	-0.06054762644218958	-0.12761031098914852	-0.10342509884995665	-0.21597266966731718	-0.2341758949803227	-0.22964015370994434	-0.16659636306325934	-0.20545030616833002	-0.18183293082588964	-0.197903871024563	-0.20522085374841817	-0.06919033425886868	-0.07040480969355355	-0.10256291399937886	-0.17485433247887416	0.05981059745701823	-0.07760127195442472	0.0004287747240776708	0.1103990617945497	0.051742679540724326	0.0954429358784783	-0.09877347251901673	-0.20944602305649165	-0.18788213098720166	-0.23283858138144262	-0.2663154576764582	-0.06393842331422002	-0.04386249542254011	0.16811445735661543	-0.002679262600182635	-0.145883067338491	-0.39260467897520523	-0.3029930793441833	-0.43810578915408543	-0.3966328436803241	-0.019832569264500697	0.20353356726664226	0.15529293425608745	0.21161307368899232	0.33004065247924497	0.32701373469737777	0.31122323634526333	0.35829806564656913	0.40019746814319684	0.39069257547593994	0.2578488951518326	0.3026176117479639	-0.11608206516448726	-0.159538962875062	-0.10380520184859848	0.04367939702685288	0.03528931864219792	-0.1101417969601031	0.08649429150191675	-0.012471550217632145	0.0367842359234417	0.12441420101886146	0.13617189926343456	0.07327875919547956	0.10463493888221906	0.05360147591213131	0.26298492103591975	0.23919835350505955	0.3225173943475903	0.35633729042186796	0.28474813540937555	0.04390421404434226	-0.12840528250460065	0.06165548762115783	-0.1173938840500438	-0.025823826895531934	-0.3783577696297704	-0.2454862768911283	-0.25405018286662556	0.027497207170040467	0.27660141565189983	0.3096193871070917	0.2484204866245463	0.13314266378035608	1.0	0.312847944894336	0.038318554125276384	0.0650856854137792	0.0027997830631666287
ExuR_UxuR	-0.17753823048147924	-0.2250557407141301	-0.20742730530150974	-0.15565913104746187	-0.06019533585808252	-0.07521635740806838	-0.13047730738744084	-0.18980814069373433	-0.17235816827437875	-0.19917860669073986	-0.1407864423749948	-0.19775553814704425	-0.20145458928016835	-0.16768336493132652	-0.18653322888226542	-0.09568629450565751	-0.12465524194482944	-0.11398918097074598	-0.22711154168849168	-0.03613759728550834	-0.20912618028934182	-0.08976688561217443	0.078136660934219	-0.04506074694874636	0.0027441582340970933	-0.0051661559998331255	-0.15619915542967863	-0.22712313019454783	-0.11327532899768693	-0.15714477752386075	0.00019468690174337486	-0.024567632839044923	0.00020859310901075878	-0.01377409829834377	0.005284358761605889	-0.24543760516569246	-0.09883605045171996	-0.18475323435204027	-0.21685107842637358	0.07854225864618437	0.2676481358729158	0.1685733621964391	0.1621695537498088	0.379338157242121	0.35530127798044786	0.2421140216287877	0.3926649392066972	0.3169062397152009	0.2048384330485651	0.22304165836157067	0.3441276404411049	-0.16235496984670725	-0.08870769615864202	-0.016321251929486257	0.08073480399200857	0.10323041194821328	-0.014042951638846526	0.07313506172038325	0.011150460527230672	0.021904594147340903	0.2066369691884801	0.11487454283343608	-0.01853465658621153	0.05386105844778914	0.05887192846646982	0.17410803268885788	0.20218466516170602	0.1339816716188216	0.4425766347905493	0.2640950999160992	-0.15719808465171903	-0.1640538448345393	0.0621143924609815	0.0974013934019682	-0.13381943253403544	-0.2983136405987086	-0.05602115597665611	-0.04856279347891587	0.038024206071450094	0.14696079840171325	0.22535935957280132	0.2575406408907389	0.2564049672972359	0.312847944894336	1.0	0.14595028067361668	0.07330888931122555	0.10747644056718784
PhsR	-0.08119602653304346	-0.06723419443659001	-0.11420704488460166	-0.1890572055012956	-0.13557625005214827	-0.11492784996129439	-0.13315656998762349	-0.13588682201445318	-0.13192355294324876	-0.13195136535778354	-0.1439176567113674	-0.12893371838076123	-0.1530424463799825	-0.1763237550467944	-0.16442931243075867	-0.20254159114823553	-0.160855417163041	-0.05896231881370781	-0.15898271458436664	-0.21613954415452577	-0.21380098363239405	-0.25441869735921124	-0.03873805804450913	-0.21210674404698443	-0.16265395330295598	0.01639541836824564	-0.07872767474308281	-0.14098808238037186	-0.09870625918389105	0.0668170082185685	0.09591574692556934	-0.02168673023348522	-0.16640862926514965	0.06758648502069707	0.08823952051397342	0.16807273873481327	0.014478679466557889	0.017633070815042808	0.06919496966129114	0.07435417255749058	0.3680718116543288	0.10189541605054443	-0.002171686034923122	0.18961113609077973	0.20012886418734444	0.08707371680472441	0.18971079724286263	0.06273785408680255	0.08151123389777083	0.007400419967459475	0.10945343970036758	-0.0681102854944352	0.07257417802726544	0.1685594559891717	0.14358390773695018	0.1642647556447613	0.05652409713949316	0.07731619470544335	0.08359716498787842	0.07714236711460105	0.1246969605666316	0.08392627855987317	0.04905414613569677	0.07983321822083984	0.08071394468110749	0.030116209538731106	0.11597313320755942	0.045097830168126046	0.08974834400248458	0.12742257719103883	-0.23795374795462867	-0.06715539259540818	-0.07027733612693586	0.24472838859505588	-0.11061924340961661	0.009986974519192884	0.011136554319963288	-0.004894984958119139	-0.031316778766148586	-0.07673908710384691	0.21797284581260923	0.09641405268598394	0.14935034835049205	0.038318554125276384	0.14595028067361668	1.0	-0.014351205899940203	0.014633965447710343
CadR-PbrR	-0.05542318906415861	-0.09924396586489656	-0.2625885941287993	-0.156604753141644	-0.10822737575962657	-0.11569269136100051	-0.14480070087284627	-0.1769217219592919	-0.1667980030686364	-0.17489141569825384	-0.16277215606472875	-0.19120339682289517	-0.16814690517357264	-0.21750003476551816	-0.21099424746559373	-0.17602477159054564	-0.16785719252216882	-0.0807602987053321	-0.15936977068664215	-0.17297004139414363	-0.05413454719071436	-0.023969665926547413	-0.04494254418697359	-0.11355808854545707	-0.12044166114281211	-0.03311067950364111	0.09400132572509283	0.05673037254729269	-0.24298547728421044	0.02818092902735351	0.054755691115324176	-0.15485488872716485	-0.04195502732569728	0.17744552243303002	0.2007245133986307	0.15199716313371744	-0.26299187413955344	-0.04559150052611818	-0.11516889088726238	0.056014202873022424	0.20041857683874825	0.2714422127557004	0.16753966745623022	0.12576310312379768	0.2581200661935466	0.09739212259712327	0.18239149681779623	0.19324297388877815	0.03865925620332729	0.02864678697081087	0.15268783809466419	-0.012958267471990581	0.03836722585071223	0.006967009840959343	0.18880225836806022	0.11090895606102044	0.09413111699292175	0.08680718116543287	-0.011776239854262948	-0.009813146928350584	0.22136132498342845	0.1632055661912289	0.0665527902804882	0.06399636584450079	0.02208769254302812	0.10480413107063889	0.10678113020381864	0.12604586267156784	-0.07373766403530323	-0.0020998372973749717	0.04710959481947425	0.08344883211035967	0.08092022008890702	0.2694026356898174	0.05775247878144541	0.04688941320440734	-0.09951050150418808	0.012179519865017082	-0.13083655107518158	0.09324807283144286	0.07048129383352415	-0.05436168190941497	0.10981268338810835	0.0650856854137792	0.07330888931122555	-0.014351205899940203	1.0	0.21556475425414057
NorR	-0.03820266906471485	-0.08110563618580548	-0.17176715446551494	-0.16039883002442856	-0.1377178059713254	-0.14749155197908506	-0.16734729825569808	-0.19250826260481804	-0.1903667066856409	-0.20794415267161417	-0.20942979914801305	-0.23174462640974175	-0.1906911848552132	-0.23994001789265335	-0.23809512772851374	-0.20512582799875773	-0.19588978867200357	-0.16067695416977626	-0.19891902415508203	-0.22787870078940903	-0.09268487143711382	-0.0673616680032077	-0.18101014689590278	-0.1869643213075543	-0.20271541873907784	-0.12949228437266783	-0.12483602263930543	-0.11099471100583597	-0.03109659715108167	0.0869601494453741	0.018360828995369234	-0.24882144893408922	0.12704710959481946	0.18120483379764615	0.12258089936077801	0.0479068840361376	-0.15280604085643695	-0.01203118698749832	0.032612373743226515	0.06842317515795134	0.24903467744552243	0.15801855088049468	0.24195873564763526	0.1600372686354766	0.2295404925578614	0.03920391598796649	0.22093023255813954	0.20214062883869263	0.07670663928688969	0.12173493841867881	0.09703056120817129	-0.04822672680328743	0.1284099179070231	0.14911162512573528	0.12192035451557727	0.15782154627754008	0.11789682521288086	0.14451794132507614	0.08757434026635022	0.048970708892092464	0.16113585900959992	0.17222142390291614	0.09986047438708391	0.08224362748051972	0.044474368542305	0.10794925161427889	0.06240874051480779	0.023925629603534032	-0.007555705948611929	0.0641701934353431	0.10907101900051452	0.24414896329224822	0.03990849715618061	0.24824897673491525	-0.08069076766899519	0.09481715655144601	-0.11602644033541772	-0.019394523735578106	-0.10636394398579713	0.09508832759316	0.10675795319170633	0.03168761095994549	0.2233545480250868	0.0027997830631666287	0.10747644056718784	0.014633965447710343	0.21556475425414057	1.0
