	MetJ	AcnR	GguR	PurR	CsoR	CblR	FixJ	PhnF	LexA	ThiR	KdgR	MntR	NagC	NsrR	ArgR	NrtR	FUR	Zur	MetR	SahR_SamR	NrdR	BirA	Phr	ModE	Rex	HutC	CzrA	IscR	AmtR	HisR	RbkR	AgaR	NagQ	PsrA	FadP	CcpA	NagR	NadQ	NifA	DasR	PrpR	LtbR	NnrR	CadR-PbrR	FadR	Irr	LiuR	TtrR	AraR	GulR	HcpR	NarP	NorR	BioQ	FruR	SiaR	FnrN_FixK	QorR	PhnR	PhsR	LiuQ	MerR	CueR	NmlR	NtrC	ExuR_UxuR	SoxR	LldR	RutR	HexR	PaaR	GlcC	NikR	TyrR	PdxR	HrcA	SdaR	GntR	NiaR	VanR	PhrR	XylR	HypR	RbsR	TrpR	ZntR	FabR	PdhR
HrcA	-0.030200564316854302	0.021820628664808227	0.0430927730123098	-0.16105648257572758	0.11226965072292495	0.06395779497995488	0.04035600590327451	0.22272421416898971	0.3137273750219111	0.25237629416853735	0.11240535818287711	0.26876296995776106	0.1360297651695495	0.27026706097223085	0.23899780040825327	0.21986304855499827	0.4083154746085688	0.3678972694528162	0.2704706221621591	0.38422740046705983	0.1637253959547868	0.2183702664955245	0.1737225121712628	0.4022312568207135	0.31391962725684336	0.36870020525753316	0.20197228175130477	0.22360631265867878	0.05273931162390939	0.17156250176702423	0.2039965846955912	0.2325969318805096	0.3745356260354762	0.35918937410588575	0.05808844733702382	0.016120915346817376	0.1658740974040294	0.1309520443763394	0.13774872632894358	-0.015521540732028657	-0.12999078320167826	0.05652781154757395	0.12011806549015838	0.1826339687081215	0.19990274298703428	0.02805186286761172	0.2518787001487128	0.17812169566471212	0.10150352556672	0.14571023064613714	0.11948476401038162	0.10361830015097455	0.17915081056934934	0.21120038902805185	0.14822081865525216	0.012061000503248497	0.29186716501461685	0.22316526341383425	0.32899446426652945	0.14863924999010467	0.22582286783789743	0.15580912745757727	0.2037251697756869	0.15596745282752147	0.25910512239116545	0.3351126089193728	0.2309345154960956	0.3958190793379738	0.25885632538125314	0.3123363735574014	0.3431758938315305	0.3238828166083313	0.29834719622733263	0.2939140858688953	0.29947809172693396	1.0	0.37782653193931615	0.19912242509230935	0.32433517480817187	0.20180264742636456	0.23612532583926582	0.22658056782263036	0.2718842415366608	0.32356616586844295	0.1643926242995516	0.21635727250623407	0.2502275927192948	0.08291160355327366
SdaR	0.08499245127254017	-0.005637514065512776	0.08994577356079411	-0.04527540132654042	0.04397487150199886	-0.009810518459041791	0.16277544373512165	0.3056414721997614	0.3438996669512754	0.26136691339036816	0.14529179931128464	0.22244149029408938	0.18019123442898258	0.3164302152659583	0.35587585029205376	0.3082425318488445	0.3623898083697576	0.3625594426946978	0.2765548399500144	0.31866938835516906	0.1585685124766046	0.2833741398126106	0.11074294179846311	0.3945072405584362	0.36266122328966194	0.42773295033672415	0.32107819576931995	0.3625707516496938	0.1407682173128792	0.21659476056115035	0.20587387122492945	0.17962578667918191	0.34110635506726	0.21570135311646527	0.08135096776382378	0.06357329051009042	0.2590485776161854	0.09313489886966995	0.026841804683038265	0.05816761002199592	-0.022125970449700594	-0.024421688313891354	-0.036103838824773395	0.38305126914747445	0.19319653267439824	0.15346817377340247	0.1699679391125863	0.24587364504582954	0.13006994588665036	0.321100813679312	-0.013135351227869789	0.18034955979892678	0.27652091308502635	0.18381010002770695	0.32349831213846686	0.09365511079948657	0.24698192263543886	0.09268254066982941	0.3339364775997874	0.18999609841052637	0.002606714126581133	0.11455405963211969	0.09130284816031575	0.10393495089086292	0.23864722280337686	0.2578159015216199	0.37947763936873413	0.3096222243583582	0.19466669682388	0.3854374586516333	0.45394710801748367	0.210487924863303	0.20511617124019654	0.29993044992677453	0.37442253648551604	0.37782653193931615	1.0	0.3081294422988844	0.37558735885010547	0.420133332579403	0.31540110036132113	0.3575608845864598	0.13818977557378812	0.27291335644129805	0.17038637044743882	0.19389768788415107	0.26716840730332314	0.1371154248491668
GntR	-0.07977902301937789	0.05122391165444357	0.07647680816054192	-0.10919361496400926	0.09821261966288006	0.02686442259303029	0.15154565142408016	0.17839311058461643	0.1729648121865299	0.20675596971461851	0.18634330594681398	0.2174655500958434	0.20042295491685092	0.3045784304301361	0.12726532504763896	0.21393715613708716	0.23924659741816556	0.30484984535004045	0.3308717507958677	0.22833345584701245	0.2714431922918163	0.3570972174316232	0.08070635732905102	0.38334530197737077	0.36358855759933506	0.3245726628630881	0.15779950353687566	0.17822347625967622	0.11200954475801664	0.2679713431080401	0.2943098992937558	0.04769551769568733	0.28881374716569314	0.19117222973011178	0.04222198347761675	0.02301937789438567	0.09348547647454637	0.1514891066491001	0.07801482603999978	0.0861120378171455	-0.033389689625730135	0.08303600205822981	0.1583310244216883	0.06386732333998676	0.04386178195203872	0.034113462745475005	0.1351929024998445	0.13242220852582118	0.1454275067712368	0.053915442943494804	0.252116188203629	0.2542309627878836	0.32447088226812404	0.07094672916749128	0.26422807900435963	0.1307711010964032	0.21010342039343854	0.012852627352969449	0.07213416944207271	0.13955815912830574	0.1217126281445963	0.15954108260626176	0.27214434750156913	0.13460483684005178	0.34388835799627937	0.23756156312375956	0.2847312144121322	0.3896896257301344	0.26550599091890914	0.3424408117567896	0.28280869206280995	0.17111014356718368	0.18635461490181	0.3144059123216719	0.3922793764242215	0.19912242509230935	0.3081294422988844	1.0	0.390175910794963	0.201327671316532	0.12395180123380699	0.1841154418125993	-0.034237861250431156	0.29978343351182635	0.20322757575586228	-0.10134520019677581	0.07816184245494795	0.1727160151766176
NiaR	-0.007899305064715496	-0.0895160332709456	-0.005275627505640341	-0.2172280620409271	0.1818762687233886	-0.0272036912429107	0.18989431781556226	0.19602377142340163	0.2392805242831536	0.16702761081362277	0.07806006185998383	0.2295435140315859	0.1017523225766323	0.20853147564899266	0.25176561059875263	0.21891309633533312	0.2990144245720974	0.2554975657474371	0.3342644372946718	0.20470904886034005	0.15451990658803172	0.1878360880062878	0.09831440025784417	0.3359720894990698	0.34529066841578504	0.40598582987938997	0.16321649297996618	0.2206320574947272	0.09782811519301558	0.11966570729031784	0.2647935267541603	0.1203781714550667	0.2634929969296187	0.18073406426879124	0.007899305064715496	-0.014017449717558849	0.15459906927300382	0.029273230007181187	0.15456514240801578	0.06015798610129431	-0.13800883229385189	-0.044257595376899196	0.005253009595648314	0.08154321999875601	0.04611226399624543	0.21959163363509396	0.11341185517752232	0.2872757292862353	0.16278675269011766	0.27971003839390224	0.1776241016448875	0.28899469044562937	0.24096555857755964	0.2613329865253801	0.2530887583332862	0.04282135809240547	0.08380501099795873	-0.02705667482796252	0.20133898027152802	0.06177516666572425	0.1668919033536706	0.18607189102690966	0.09487647793905604	0.1475875171754754	0.18283752989804977	0.2594330820860498	0.23145472742591222	0.287852485991032	0.08380501099795873	0.22267897834900566	0.31269826011727386	0.2596479522309741	0.12596479522309742	0.250374609134243	0.3698537186671266	0.32433517480817187	0.37558735885010547	0.390175910794963	1.0	0.272065184816597	0.14083607104285528	0.2880334292709682	0.1638045586397589	0.27799107723450817	0.16858824660307264	0.15966548111121792	0.22068860226970727	0.21674177697609853
VanR	0.08733340495671497	-0.12754804892253932	0.07774341112009545	-0.034972943325172035	-0.05126914747442762	-0.038433483553952194	0.1537622066032988	0.24756998829523158	0.17072563909731922	0.34461213111602423	0.1369344815692306	0.10367484492595462	0.06789331131856761	0.2626108984399297	0.2934843455790468	0.21645905310119817	0.28406398606736744	0.2550791344125846	0.30319873792062246	0.19379590728918694	0.1912627013700799	0.06901289786317295	0.09978456440732594	0.2643185506443277	0.2233801335587585	0.17265947040163754	0.15207717230889278	0.10785915827447964	0.05959253835149363	0.09627878835856173	0.28255989505289764	0.32183589575405286	0.23712051387891503	0.13833679198873627	0.11116137313331562	0.07259783659690926	0.03752876715427111	0.14261157697722943	0.07402276492640697	-0.06511130838954826	-0.2178048187457238	0.02075758689518295	0.06269119202040135	0.23557118704446114	0.050511447489694716	0.14370854561184274	0.1644830959395197	0.059897880136386	0.09571334060876105	0.1448507500664401	0.13047706826650685	0.19657791021820628	0.18282622094305376	0.1889330566409011	0.29746509773764357	0.18439816568749964	0.18799441337623196	-0.0058976200304210885	0.19344532968431052	0.09728528535320694	-0.0049589767657519605	0.0338646657355627	0.164731892949432	0.023799695789110606	0.32326082408355056	0.24270713764694574	0.17376774799124686	0.2182232500805763	0.08199557819859656	0.21548648297154102	0.25879978060627307	0.143075244132066	0.15138732605413596	0.11411301038727516	0.14379901725181085	0.20180264742636456	0.420133332579403	0.201327671316532	0.272065184816597	1.0	0.2459301898208096	0.30369633194044704	0.16299031388004592	0.19648743857823817	-0.008996273699328813	0.03110528071653539	0.1027475106162815	0.23779905117867584
PhrR	0.04333026106722608	0.02418420025897507	0.022883670434433505	0.00939208712418929	0.014729913882307705	-0.12749150414755925	-0.018099982471119755	0.2747001713306682	0.2039174220106191	0.25336017325319055	0.21625549191126994	0.23376175424509898	0.25123408971393996	0.29607409627313386	0.22367416638865487	0.3271171777371912	0.23446290945485182	0.31411187949177555	0.3317425403305608	0.27116046841691593	0.17027328089747867	0.31662246750089057	0.2638775013994832	0.35229091155831743	0.1603214005009867	0.2902386754951909	0.2841996935273196	0.3733481857608948	0.06499821883958813	0.09037551385064263	0.25352980757813076	0.3395796461427982	0.28007192495377464	0.17730745090499914	0.10364091806096658	0.1756902703405692	0.24071676156764735	0.16392895714471503	0.1778050449248237	-0.08948210640595755	-0.027067983782958535	0.15138732605413596	-0.07222464108204081	0.11004178658871026	0.198817083307417	0.06740702625373902	0.26121989697542	0.11250713877784123	0.29245523067440954	0.19960871015713794	0.10563129414026497	0.13459352788505577	0.11225834176792894	0.09695732565832255	0.13570180547466512	0.0871863885417668	0.12104539979983149	-0.0036358290312183705	0.14655840227083816	0.11526652379686855	0.07991473047933005	0.13596191143957342	0.19951823851716982	0.06516785316452833	0.19846650570254057	0.22069991122470328	0.26897784010268533	0.24288808092688194	0.21593884117138157	0.18132212992858396	0.18598141938694154	0.1291991563519573	0.23000718118642247	0.22454495592334792	0.306150375174582	0.23612532583926582	0.31540110036132113	0.12395180123380699	0.14083607104285528	0.2459301898208096	1.0	0.4286150488264132	0.18364046570276674	0.1806209747188311	0.10980429853379399	0.04631582518617367	0.17357549575631465	0.0702908097777225
XylR	-0.0019055589168282905	-0.05832593539194011	0.22823167525204832	-0.18558560596208107	-0.1358714397996053	0.0707997127525431	-0.04843059977042821	0.2985168305522728	0.3647420710089284	0.3523361473783015	0.34039389090251115	0.42040474749930734	0.4002748076064031	0.25319053892825033	0.4255503220224935	0.4232432952033067	0.36107796959022004	0.28782986808104	0.3518385533584769	0.35783229950636414	0.3452001967758169	0.2807843891185235	0.3513070324736643	0.4206309265992276	0.23740323775381536	0.2946604768986322	0.36992157239710266	0.3057093259297375	0.07017772022776235	0.14969098280473392	0.26301802081978615	0.26414891631938753	0.23202017517571288	0.1674686600584673	-0.07644288129555389	0.11579804468168119	0.17960316876918989	0.14511085603134843	0.2275418289972915	0.02852683897744429	-0.08257233490339325	-0.0019055589168282905	0.0010121514721432166	0.25215011506861706	0.28189266670813284	0.08755958405663525	0.15446336181305168	0.03195345234123641	0.25539578515247296	0.22008922765491853	0.07872729020474863	0.0861120378171455	0.19532261621364877	0.03164811055634404	0.10623066875505369	0.12047995205003081	0.1533324663134503	0.028391131517492126	0.28302356220773417	0.168068034673256	-0.037381750739322935	0.10817580901436803	0.012366342288140864	-0.02383362265409865	0.22401343503853527	0.23242729755556937	0.28189266670813284	0.23717705865389507	0.1024082419664011	0.1484356888001764	0.31410057053677953	0.11234881340789704	0.09661805700844213	0.15351340959338652	0.3081520602088764	0.22658056782263036	0.3575608845864598	0.1841154418125993	0.2880334292709682	0.30369633194044704	0.4286150488264132	1.0	0.42259868476853396	0.1335304861154305	0.16008391244607043	0.04424628642190318	0.2805469010636072	0.2244431753283838
HypR	0.06476073078467184	-0.12483389972349605	0.027316780792870834	-0.05779441450712747	-0.018009510831151647	0.09959231217239371	-0.044596864026779606	0.12725401609264295	0.1952773803936647	0.17633488077534196	0.21334909047729445	0.11612600437656559	0.12558029075323296	0.1897586103556101	0.21709235458097495	0.22206829477922094	0.18200066722834476	0.2410107943975437	0.1991676609122934	0.23300405426036608	0.04012982680335424	0.11210001639798474	0.17523791214072865	0.25570112693736535	0.2491758599046655	0.28301225325273816	0.35655438759181457	0.1564763558023421	-0.024195509213971084	-0.08601025722218139	-0.015555467597016698	0.21999875601495045	0.2169679560760188	0.20021939372692266	-0.12656416983788613	0.08339788861810224	-0.02984998671197788	-0.09461637197414773	0.02478357487376379	0.011529479618435859	-0.029488100152105446	0.04282135809240547	0.004348293195967226	0.16984354060763016	0.04480042521670785	-0.027950082272647597	0.062476321875477095	0.006745791655122109	0.09096357951043534	0.16306947656501802	0.03491639855019197	0.11251844773283724	0.13098597124132744	0.018280925751055974	-0.1481642738802721	-0.08484543485759198	0.12685820266778247	0.050217414659798364	0.2507591136041074	0.0022561365217047117	-0.07921357526957722	-0.04407665209696298	-0.028311968832520032	0.14116403073773967	0.2311267677310278	-0.014673369107327637	0.04131726707793566	0.09826916443786012	0.05325952355372602	-0.02610672260829738	0.14146937252263206	0.10504322848047226	-0.0058523842104370345	0.07721189023528281	0.10267965688630543	0.2718842415366608	0.13818977557378812	-0.034237861250431156	0.1638045586397589	0.16299031388004592	0.18364046570276674	0.42259868476853396	1.0	0.06349412782511832	0.07061876947260688	0.05513681008306427	0.3846119049369243	0.23531108107955284
RbsR	0.007887996109719481	0.09911733606256114	0.024613940548823585	-0.0024710066666289703	-0.026310283798225625	0.025869234553381096	0.0819390334236165	0.18124296724361186	0.2106462502332472	0.21237652034763727	-0.08052541404911479	0.1009946225918994	0.004336984240971213	0.19228050731972113	0.07592266936573726	0.08075159314903506	0.17398261813617114	0.06287213530033757	0.14937433206484554	0.1541580200281593	0.06918253218811315	0.0691372963681291	0.005886311075425075	0.3139309362118393	0.22015708138489462	0.1966796908131704	0.10414982103578718	0.09144986457526393	0.009799209504045779	0.11454275067712368	0.1403497859780267	0.03692939253948239	0.25147157776885626	0.2348700318347083	-0.026491227078161844	-0.10298499867119779	0.21702450085099886	0.034972943325172035	0.025462112173524606	0.14594771870105344	-0.05645995781759786	-0.034158698565459056	0.03558362689495677	0.12766113847249944	0.23766334371872366	0.09631271522354977	0.1180598356808839	0.22399081712854324	0.05691231601743841	0.07234903958699697	0.09552108837382882	0.12973067723676993	0.2914487336797643	0.16003867662608637	0.3846797586669004	0.10487359415553206	0.06592555314926124	0.11465584022708382	0.2536994419030709	0.06387863229498278	0.1644039332545476	0.15187361111896455	0.27375021911100306	0.11959785356034176	0.3772837020995075	0.22589072156787351	0.2592973746260977	0.2862353054266021	0.16997924806758233	0.30942997212342593	0.396011331572906	0.20444894289543175	0.10084760617695122	0.1496796738497379	0.3938513211686674	0.32356616586844295	0.27291335644129805	0.29978343351182635	0.27799107723450817	0.19648743857823817	0.1806209747188311	0.1335304861154305	0.06349412782511832	1.0	0.38862658396050914	0.20745712492437135	0.38389944077217547	0.2736371295610429
TrpR	-0.17782766283481574	-0.014515043737383448	-0.04279874018241345	0.015645939236984808	0.04895081170024484	0.16662048843376628	-0.0822783020734969	0.14878626640505285	0.13433342192014747	0.09044336758061872	0.15885123635150494	0.32417684943822767	0.17790682551978784	0.2303803767012909	0.2534732628031507	0.17984065682410616	0.18305240004297402	0.20334066530582243	0.09295395558973372	0.1974939355728834	0.18524633731220067	0.17910557474936528	0.0652243979395084	0.21635727250623407	0.24245834063703345	0.013994831807566822	0.18906876410085327	0.16535388547421276	0.12222153111941692	0.3703286947769591	0.19846650570254057	0.12026508190510656	0.3178890704604441	0.1848618328423362	-0.051303074339415666	-0.06237454128051297	0.1116476581981442	0.08970828550587782	0.03476938213524379	0.0642179009448632	-0.024195509213971084	0.09453720928917564	0.0871072258567947	0.09469553465911983	-0.04951625945004552	-0.017432754126354953	0.09250159738989319	0.023697915194146484	0.08204081401858061	0.028255424057539964	0.125602908663225	0.09558894210380489	0.19877184748743293	0.19519821770869264	0.09782811519301558	-0.01279608257798938	0.049041283340212946	0.12201796992948867	0.12008413862517034	0.07194191720714048	0.15586567223255735	-0.017376209351374888	0.036058603004789344	-0.07662382457549011	0.19196385657983275	0.20360077127073073	0.11258630146281333	0.15743761697700323	0.1658740974040294	0.26492923421411246	0.2208808545046395	0.08930116312602134	-0.11967701624531385	-0.012988334812921613	0.4150782296961849	0.1643926242995516	0.17038637044743882	0.20322757575586228	0.16858824660307264	-0.008996273699328813	0.10980429853379399	0.16008391244607043	0.07061876947260688	0.38862658396050914	1.0	0.15153434246908415	0.24587364504582954	0.14711254106564284
ZntR	-0.2273721946723513	-0.17114407043217172	-0.140598582987939	0.08589716767222125	-0.050126943019830256	-0.045411108786492585	-0.021526595834911875	0.37027215000197905	0.3279766583168882	0.3356667477141775	0.20140683400150408	0.24564746594590928	0.23096844236108363	0.38714511085603137	0.41919468931473386	0.3586126174010891	0.29020474863020285	0.25078173151409944	0.3526414891631939	0.4301756846158631	0.2876941606210878	0.05804321151703977	0.25651537169707833	0.21280626063748578	0.17261423458165348	0.1679775630332879	0.1592244318663734	0.22915900956172144	0.21943330826514976	0.23416887662495547	0.13644819650440201	0.19174898643490848	0.18697660742659075	0.151421252919124	0.0411815596179835	0.32680052699730283	0.201316362361536	0.12326195497905017	0.26876296995776106	0.23581998405437346	0.35542349209221324	0.021741465979836134	-0.06732786356876692	0.03025710909183437	0.10222729868646488	0.07662382457549011	-0.049448405720069435	0.11783365658096363	-0.043533822257154325	-0.1193829834154175	0.03289209560590554	0.07608099473568145	0.04715268785587868	0.1916924416599284	0.014390645232427298	0.04629320727618164	0.0015436723569558556	0.11252975668783326	0.2322689721856252	0.016313167581749607	0.16994532120259428	0.05864258613182849	-0.07735890665023099	0.04857761618537639	0.0903528959406506	0.1380201412488479	0.4048888612447767	0.3088984512386133	0.14931778728986547	0.23090058863110755	0.18149176425352415	0.27518645639549677	0.08077421105902709	0.09230934515496096	0.2127497158625057	0.21635727250623407	0.19389768788415107	-0.10134520019677581	0.15966548111121792	0.03110528071653539	0.04631582518617367	0.04424628642190318	0.05513681008306427	0.20745712492437135	0.15153434246908415	1.0	0.34748460568501166	0.2525006926734935
FabR	-0.1253767295633047	-0.11850088492572844	-0.1677174570683796	-0.062023963675636555	-0.10828889856432816	0.05355355638362237	0.10822104483435208	0.16698237499363872	0.3606482293003715	0.19393161474913911	0.14055334716795495	0.21801968889064807	0.22533658277306887	0.2632781267846945	0.29463785898864014	0.22392296339856715	0.21149442185794823	0.2010788743066197	0.27365974747103494	0.33653753724887053	0.1616445482355203	0.11887408044059689	0.19464407891388796	0.30878536168865317	0.2448445301411923	0.18707838802155488	0.2816212517882285	0.1985230504775206	0.1431770247270301	0.09912864501755715	0.14981538130969008	0.3562264278969302	0.31714267943070723	0.2533149374332065	-0.072371657496989	0.015804264606928995	0.1898377730405822	0.10694313291980255	0.007232076719950693	0.22069991122470328	0.13965993972326987	0.04784253411063551	-0.10214813600149278	0.07103720080745939	0.19690586991309067	0.10842460602428032	-0.02667217035809806	0.07485962759611198	-0.10676218963986633	0.01263775720804519	0.06987237844286999	0.13021696230159852	0.14582332019609728	0.30966746017834224	0.17308921069148606	-0.03428309707041521	0.006304742410277578	0.06948787397300553	0.25568981798236934	0.2099790218884824	0.06320009499522197	0.13751123827402728	0.08154321999875601	0.0049363588557599335	0.19278941029454175	0.07367218732153055	0.18030432397894272	0.24431300925637967	0.10867340303419262	0.23133032892095606	0.3490113146094735	0.27977789212387827	0.20604350554986967	0.11202085371301265	0.2940724112388395	0.2502275927192948	0.26716840730332314	0.07816184245494795	0.22068860226970727	0.1027475106162815	0.17357549575631465	0.2805469010636072	0.3846119049369243	0.38389944077217547	0.24587364504582954	0.34748460568501166	1.0	0.31803608687539225
PdhR	0.03621692837473353	-0.06516785316452833	-0.18887651186592103	-0.09495564062402814	-0.18682959101164257	-0.020746277940186936	0.12733317877761505	0.2933260202091026	0.21963686945507802	0.3715387529615326	0.23765203476372765	0.2924099948544255	0.22057551271974712	0.32617853447252204	0.3834583915273309	0.2851835726119728	0.3077562467840159	0.28189266670813284	0.3207954718944196	0.22696507229249482	0.34331160129148264	0.20461857722037194	0.1284527653222204	0.33073604333591555	0.2627579148548778	0.2580760074865282	0.24963952705950207	0.16036663632097076	0.11765271330102742	0.1726368524916455	0.22907984687674934	0.2439171958315192	0.191353173010048	0.11012094927368236	0.027407252432838945	0.11432788053219942	0.05402853249345494	-0.06629874866412969	0.16976437792265806	0.29848290368728475	0.2936200530389989	-0.032190940396152695	0.1592244318663734	0.0477520624706674	0.04909782811519302	-0.05799797569705571	-0.014797767612283788	0.00967481099908963	0.045094458046604204	0.1245398668935997	0.1274462683275752	0.019095170510768953	0.17772588223985164	0.20868980101893683	0.01902731678079287	0.1299568563366902	0.19239359686968124	-0.05454874442327157	0.22194389627426478	0.03089041057161113	0.08837382881634823	0.0810343170239354	-0.0574890727222351	0.21235390243764524	0.2459301898208096	0.06403695766492697	0.09639187790852187	0.3698876455321146	0.06104008459098337	0.1584101871066604	0.27382938179597516	0.2460885151907538	0.18058704785384305	0.14937433206484554	0.20423407275050748	0.08291160355327366	0.1371154248491668	0.1727160151766176	0.21674177697609853	0.23779905117867584	0.0702908097777225	0.2244431753283838	0.23531108107955284	0.2736371295610429	0.14711254106564284	0.2525006926734935	0.31803608687539225	1.0
