	NagR	TyrR	HutC	AraR	PhnF	Zur	FUR	KdgR	ArgR	ModE	NsrR	CzrA	SahR_SamR	MntR	NrtR	Phr	NadQ	NagC	ThiR	RbkR	Rex	XylR	AgaR	BirA	MetR	NmlR	ZntR	IscR	NikR	GguR	LldR	MetJ	CueR	ExuR_UxuR	AcnR	GlcC	FixJ	FadP	NiaR	CblR	HexR	RbsR	SdaR	BioQ	SoxR	CadR-PbrR	FnrN_FixK	PurR	NnrR	TrpR	FruR	MerR	PdxR	QorR	DasR	TtrR	NagQ	NtrC	NorR	PhsR	LexA	PsrA	FabR	HisR	PaaR	GntR	LtbR	CcpA	PhrR	LiuR	PhnR	HrcA	NarP	CsoR	PrpR	VanR	PdhR	HypR	NifA	LiuQ	NrdR	HcpR	RutR	GulR	Irr	FadR	AmtR	SiaR
PrpR	0.032185206098249576	-0.08526256352343309	0.14963297571993225	0.13156408808582723	0.0220214568040655	0.13946922642574816	-0.032185206098249576	0.08977978543195934	0.08752117447769622	0.23207227555053642	0.38114059853190285	0.07961603613777526	0.12704686617730096	0.22416713721061546	0.044607566346696784	-0.13946922642574816	-0.08300395256916997	0.14511575381140598	0.3427442123094297	0.14059853190287974	0.1981931112365895	0.31225296442687744	-0.005081874647092038	-0.06041784302653868	-0.27837380011293056	-0.15979672501411632	-0.21174477696216826	-0.2682100508187465	-0.2365894974590627	-0.17334839073969507	-0.07622811970638058	0.07961603613777526	-0.07622811970638058	-0.0942970073404856	0.16431394692264256	-0.08865047995482778	-0.04912478825522304	-0.11462450592885376	0.28514963297571994	0.031055900621118012	0.3675889328063241	0.36307171089779783	-0.15753811405985318	-0.22981366459627328	-0.25352907961603616	-0.06945228684359118	-0.1507622811970638	-0.1756070016939582	0.10446075663466968	0.30434782608695654	-0.042348955392433656	-0.0660643704121965	-0.0378317334839074	0.21852060982495766	-0.13269339356295878	-0.018633540372670808	-0.20609824957651043	0.10446075663466968	-0.4105025409373235	-0.1281761716544325	0.14850367024280067	0.13156408808582723	-0.10333145115753811	-0.054771315640880856	-0.08074534161490683	0.0378317334839074	-0.1259175607001694	0.05251270468661773	-0.06267645398080181	0.15189158667419536	0.2964426877470356	0.04799548277809147	0.05815923207227555	0.40146809712027104	1.0	-0.06493506493506493	-0.11914172783738002	-0.055900621118012424	0.19028797289666854	-0.028797289666854884	0.19141727837380013	0.09542631281761717	0.000564652738565782	-0.04686617730095991	-0.21287408243929984	-0.15979672501411632	0.04009034443817053	0.044607566346696784
VanR	0.08977978543195934	-0.14059853190287974	0.031055900621118012	-0.37888198757763975	-0.13608130999435347	-0.4127611518915867	-0.09203839638622248	-0.3608130999435347	-0.07284020327498589	-0.055900621118012424	-0.029926595143986448	-0.024280067758328628	0.025409373235460192	-0.20271033314511575	-0.054771315640880856	-0.13495200451722192	-0.22416713721061546	-0.24336533032185206	-0.010728402032749858	0.14511575381140598	0.21626199887069453	-0.22529644268774704	0.20383963862224733	0.07961603613777526	-0.17221908526256352	-0.339356295878035	-0.25352907961603616	-0.3382269904009034	-0.09994353472614342	0.012987012987012988	0.07058159232072275	-0.30321852060982496	0.06267645398080181	0.277244494635799	-0.10784867306606437	0.16770186335403728	-0.20383963862224733	-0.163184641445511	-0.37549407114624506	-0.42179559570863917	-0.11575381140598531	-0.17334839073969507	-0.19028797289666854	-0.023150762281197064	-0.031055900621118012	0.25352907961603616	-0.14059853190287974	-0.12365894974590627	-0.21739130434782608	0.06154714850367024	0.18464144551101072	0.06267645398080181	-0.08752117447769622	-0.1789949181253529	0.22416713721061546	0.02766798418972332	0.1259175607001694	0.003952569169960474	-0.13946922642574816	-0.3495200451722191	-0.4827780914737436	-0.46357989836250707	-0.37888198757763975	-0.47148503670242803	-0.22190852625635235	0.00846979107848673	0.21513269339356295	0.019762845849802372	-0.014116318464144552	-0.233201581027668	-0.0502540937323546	0.3201581027667984	0.3461321287408244	0.3416149068322981	-0.06493506493506493	1.0	0.21174477696216826	0.42857142857142855	0.44889892715979673	0.36984754376058726	0.2422360248447205	0.13382269904009034	-0.14624505928853754	0.233201581027668	0.19028797289666854	-0.18690005646527386	-0.12140033879164314	-0.010728402032749858
PdhR	-0.37323546019198195	0.06154714850367024	0.06493506493506493	-0.1541501976284585	0.07848673066064371	-0.04912478825522304	-0.024280067758328628	-0.07396950875211744	0.14963297571993225	0.03557312252964427	0.18012422360248448	0.033314511575381144	0.14059853190287974	-0.0660643704121965	0.04009034443817053	-0.06832298136645963	0.16431394692264256	0.003952569169960474	0.189158667419537	0.17108977978543197	0.21626199887069453	0.08413325804630152	0.09203839638622248	0.18238283455674761	0.21852060982495766	0.13156408808582723	0.12478825522303783	0.010728402032749858	0.12478825522303783	-0.30773574251835123	-0.15189158667419536	-0.5200451722190853	-0.32806324110671936	-0.37775268210050816	-0.35742518351214003	0.06719367588932806	-0.2795031055900621	-0.15527950310559005	-0.30547713156408807	-0.23094297007340486	-0.18238283455674761	-0.017504234895539244	0.1507622811970638	0.20722755505364202	0.32241671372106157	0.37549407114624506	-0.003952569169960474	0.057029926595143984	-0.12140033879164314	-0.23997741389045738	0.21626199887069453	0.40033879164313946	0.10897797854319594	0.251270468661773	0.13946922642574816	-0.017504234895539244	0.15866741953698477	-0.1383399209486166	0.22190852625635235	0.17108977978543197	-0.0502540937323546	-0.25691699604743085	-0.19932241671372106	-0.3370976849237719	0.2106154714850367	-0.03557312252964427	-0.05251270468661773	0.4432523997741389	-0.1293054771315641	-0.023150762281197064	0.1259175607001694	0.26256352343308864	0.11123658949745906	0.04121964991530209	-0.11914172783738002	0.21174477696216826	1.0	0.5211744776962168	0.44664031620553357	0.4161490683229814	0.5223037831733484	0.233201581027668	-0.13382269904009034	0.28176171654432525	0.5110107284020328	0.39695087521174477	0.277244494635799	0.49294184076792774
HypR	-0.10446075663466968	0.08526256352343309	0.36307171089779783	0.11575381140598531	0.2490118577075099	-0.21964991530208922	-0.09542631281761717	-0.1767363071710898	0.23771880293619424	0.18351214003387917	0.07848673066064371	0.14850367024280067	0.2140033879164314	-0.00282326369282891	0.017504234895539244	0.11123658949745906	-0.06493506493506493	-0.043478260869565216	0.018633540372670808	0.05251270468661773	0.06154714850367024	-0.07396950875211744	0.2896668548842462	0.07058159232072275	0.0378317334839074	-0.22868435911914173	0.189158667419537	-0.1880293619424054	-0.034443817052512704	-0.3901750423489554	-0.3370976849237719	-0.37210615471485037	-0.277244494635799	-0.14850367024280067	-0.1767363071710898	0.08977978543195934	-0.5110107284020328	-0.2885375494071146	-0.4556747600225861	-0.2670807453416149	-0.024280067758328628	0.11575381140598531	0.339356295878035	0.11462450592885376	0.25917560700169395	0.18125352907961603	-0.11462450592885376	-0.034443817052512704	0.034443817052512704	0.22981366459627328	0.4082439299830604	0.5200451722190853	0.3856578204404291	0.2546583850931677	0.13043478260869565	0.1225296442687747	-0.10559006211180125	-0.2930547713156409	0.014116318464144552	-0.042348955392433656	-0.21626199887069453	0.21174477696216826	-0.03670242800677583	-0.03896103896103896	0.11688311688311688	0.15753811405985318	0.3190287972896669	0.2388481084133258	-0.16883116883116883	-0.06719367588932806	-0.024280067758328628	0.42518351214003386	0.2930547713156409	0.21174477696216826	-0.055900621118012424	0.42857142857142855	0.5211744776962168	1.0	0.6047430830039525	0.4997176736307171	0.32919254658385094	-0.0220214568040655	0.014116318464144552	0.11688311688311688	0.2987012987012987	0.10897797854319594	0.1225296442687747	0.20835686053077357
NifA	-0.13043478260869565	-0.1541501976284585	-0.006211180124223602	-0.12478825522303783	-0.13946922642574816	-0.29983060417843027	-0.18690005646527386	-0.38114059853190285	0.009599096555618294	-0.025409373235460192	-0.15302089215132694	-0.15640880858272163	-0.019762845849802372	-0.09768492377188029	-0.1101072840203275	-0.22190852625635235	-0.2422360248447205	-0.14737436476566912	0.025409373235460192	-0.032185206098249576	-0.13721061547148503	-0.16431394692264256	0.009599096555618294	-0.06719367588932806	-0.1857707509881423	-0.21287408243929984	-0.06380575945793338	-0.33145115753811405	-0.024280067758328628	-0.4522868435911914	-0.2648221343873518	-0.35742518351214003	-0.16431394692264256	-0.12704686617730096	-0.163184641445511	-0.10559006211180125	-0.47600225861095424	-0.12704686617730096	-0.2015810276679842	-0.09316770186335403	0.15866741953698477	0.313382269904009	0.25804630152456237	0.3427442123094297	0.32580463015245625	0.3958215697346132	0.21852060982495766	0.09542631281761717	-0.06719367588932806	0.25804630152456237	0.32241671372106157	0.603613777526821	0.1880293619424054	0.21174477696216826	0.27837380011293056	0.005081874647092038	0.05251270468661773	0.07284020327498589	-0.029926595143986448	-0.0016939582156973462	-0.1101072840203275	-0.10333145115753811	-0.08977978543195934	-0.0818746470920384	-0.25014116318464147	-0.06493506493506493	0.20948616600790515	0.14963297571993225	-0.17334839073969507	0.014116318464144552	0.07396950875211744	0.04912478825522304	0.15302089215132694	0.4398644833427442	0.19028797289666854	0.44889892715979673	0.44664031620553357	0.6047430830039525	1.0	0.5200451722190853	0.49520045172219085	0.42066629023150764	0.04912478825522304	0.269339356295878	0.00846979107848673	0.10333145115753811	0.26595143986448333	0.30547713156408807
LiuQ	-0.07171089779785432	-0.09203839638622248	-0.15753811405985318	-0.24449463579898362	-0.19141727837380013	-0.21964991530208922	-0.17447769621682666	-0.4150197628458498	-0.15979672501411632	-0.3619424054206663	-0.23997741389045738	-0.3145115753811406	-0.21739130434782608	-0.47939017504234893	-0.30886504799548276	-0.19480519480519481	-0.42518351214003386	-0.515527950310559	-0.19141727837380013	-0.06493506493506493	-0.05928853754940711	-0.19254658385093168	0.019762845849802372	-0.13608130999435347	-0.15753811405985318	-0.06719367588932806	0.026538678712591756	-0.3370976849237719	-0.47148503670242803	-0.6228119706380576	-0.277244494635799	-0.1281761716544325	0.05928853754940711	-0.12704686617730096	0.06041784302653868	0.28176171654432525	-0.15979672501411632	-0.10446075663466968	-0.19593450028232637	0.06719367588932806	0.05815923207227555	0.09316770186335403	0.18238283455674761	0.09881422924901186	0.35968379446640314	0.3879164313946923	0.27498588368153587	0.3461321287408244	0.38226990400903443	0.2636928289102202	0.35742518351214003	0.3619424054206663	0.6126482213438735	0.339356295878035	0.19367588932806323	0.29983060417843027	0.10446075663466968	-0.024280067758328628	-0.01637492941840768	-0.05138339920948617	-0.029926595143986448	-0.026538678712591756	-0.2490118577075099	-0.23094297007340486	-0.1789949181253529	0.2354601919819311	-0.06832298136645963	0.35064935064935066	0.08865047995482778	0.2264257481648786	0.20496894409937888	0.3111236589497459	0.4647092038396386	0.23207227555053642	-0.028797289666854884	0.36984754376058726	0.4161490683229814	0.4997176736307171	0.5200451722190853	1.0	0.5753811405985318	0.30321852060982496	0.033314511575381144	0.18012422360248448	-0.018633540372670808	0.42857142857142855	0.13495200451722192	0.30434782608695654
NrdR	-0.21626199887069453	0.018633540372670808	-0.0818746470920384	-0.10559006211180125	-0.02766798418972332	-0.13269339356295878	-0.21964991530208922	-0.04686617730095991	-0.1767363071710898	-0.15640880858272163	-0.026538678712591756	0.026538678712591756	0.20271033314511575	-0.06493506493506493	-0.006211180124223602	-0.3743647656691135	-0.13946922642574816	-0.30886504799548276	-0.0818746470920384	-0.05138339920948617	0.06041784302653868	-0.054771315640880856	0.034443817052512704	0.3337097684923772	0.2140033879164314	-0.19028797289666854	0.034443817052512704	-0.233201581027668	-0.11236589497459062	-0.41727837380011296	-0.24675324675324675	-0.3743647656691135	-0.3551665725578769	-0.30999435347261434	-0.06041784302653868	0.2546583850931677	0.03896103896103896	-0.006211180124223602	-0.11575381140598531	0.011857707509881422	0.313382269904009	0.37662337662337664	0.034443817052512704	0.2388481084133258	0.023150762281197064	0.29757199322416716	0.12027103331451157	0.32241671372106157	0.26256352343308864	0.11575381140598531	0.09655561829474874	0.33032185206098247	0.33145115753811405	0.15866741953698477	-0.03557312252964427	-0.03896103896103896	-0.07961603613777526	0.17334839073969507	-0.17447769621682666	-0.16544325239977414	-0.07509881422924901	-0.17786561264822134	-0.3495200451722191	-0.1293054771315641	0.11462450592885376	0.2523997741389046	0.12027103331451157	0.1767363071710898	-0.19593450028232637	-0.12140033879164314	0.09768492377188029	0.12365894974590627	0.053642010163749296	0.09090909090909091	0.19141727837380013	0.2422360248447205	0.5223037831733484	0.32919254658385094	0.49520045172219085	0.5753811405985318	1.0	0.365330321852061	0.22868435911914173	0.1880293619424054	0.12365894974590627	0.32806324110671936	0.16205533596837945	0.44438170525127046
HcpR	0.012987012987012988	-0.23207227555053642	-0.3551665725578769	-0.23207227555053642	-0.25352907961603616	0.19028797289666854	0.25804630152456237	0.03896103896103896	-0.057029926595143984	-0.16205533596837945	0.034443817052512704	-0.055900621118012424	0.00282326369282891	0.044607566346696784	0.13156408808582723	-0.12704686617730096	0.06493506493506493	0.06267645398080181	0.40146809712027104	0.18690005646527386	0.1259175607001694	-0.3370976849237719	-0.09203839638622248	-0.11349520045172219	0.14511575381140598	0.17334839073969507	-0.4184076792772445	-0.35177865612648224	-0.16544325239977414	-0.13269339356295878	-0.16092603049124787	-0.2896668548842462	-0.08639186900056466	-0.16770186335403728	-0.11123658949745906	-0.05138339920948617	-0.0660643704121965	-0.025409373235460192	-0.24110671936758893	-0.018633540372670808	0.28740824392998304	0.02766798418972332	-0.16883116883116883	0.38226990400903443	0.07848673066064371	0.4906832298136646	0.22868435911914173	0.3156408808582722	-0.163184641445511	-0.04912478825522304	0.3178994918125353	0.13608130999435347	0.26256352343308864	0.233201581027668	0.033314511575381144	-0.21626199887069453	-0.07396950875211744	-0.18125352907961603	-0.14059853190287974	-0.295313382269904	0.13269339356295878	-0.25578769057029926	0.042348955392433656	0.031055900621118012	0.04799548277809147	-0.06041784302653868	-0.043478260869565216	0.054771315640880856	0.25917560700169395	0.19141727837380013	0.4872953133822699	-0.19141727837380013	0.07509881422924901	0.11462450592885376	0.09542631281761717	0.13382269904009034	0.233201581027668	-0.0220214568040655	0.42066629023150764	0.30321852060982496	0.365330321852061	1.0	0.603613777526821	0.4827780914737436	-0.053642010163749296	0.22755505364201017	0.42970073404856013	0.25352907961603616
RutR	0.034443817052512704	-0.15189158667419536	-0.12140033879164314	0.11123658949745906	-0.08526256352343309	0.14624505928853754	0.28514963297571994	0.3743647656691135	0.044607566346696784	0.06945228684359118	0.18125352907961603	0.19706380575945792	0.25691699604743085	0.365330321852061	0.339356295878035	0.22077922077922077	0.1756070016939582	0.2106154714850367	0.28289102202145683	0.3145115753811406	0.15640880858272163	-0.1857707509881423	0.07848673066064371	0.028797289666854884	0.37210615471485037	-0.019762845849802372	-0.20496894409937888	-0.24675324675324675	-0.2715979672501412	0.012987012987012988	-0.2546583850931677	-0.09994353472614342	-0.10784867306606437	0.034443817052512704	-0.1880293619424054	0.003952569169960474	-0.09090909090909091	-0.15527950310559005	-0.34726143421795597	0.10784867306606437	0.5629587803500847	0.1541501976284585	0.028797289666854884	0.2546583850931677	-0.03557312252964427	0.17221908526256352	0.04799548277809147	0.17786561264822134	0.04686617730095991	0.032185206098249576	-0.00846979107848673	-0.12704686617730096	0.30773574251835123	-0.057029926595143984	-0.20383963862224733	-0.18690005646527386	-0.313382269904009	-0.23433088650479955	-0.19141727837380013	-0.2230378317334839	0.251270468661773	0.1981931112365895	0.33483907396950874	0.37549407114624506	0.3800112930547713	0.1293054771315641	0.28063241106719367	-0.18125352907961603	0.15979672501411632	0.14963297571993225	0.2388481084133258	-0.2490118577075099	0.07284020327498589	-0.13946922642574816	0.000564652738565782	-0.14624505928853754	-0.13382269904009034	0.014116318464144552	0.04912478825522304	0.033314511575381144	0.22868435911914173	0.603613777526821	1.0	0.16770186335403728	-0.020892151326933936	-0.0220214568040655	0.2523997741389046	0.28740824392998304
GulR	0.09768492377188029	-0.2015810276679842	-0.11236589497459062	0.0016939582156973462	0.2422360248447205	0.20835686053077357	0.1767363071710898	-0.005081874647092038	-0.034443817052512704	0.10333145115753811	0.19367588932806323	0.21287408243929984	0.25578769057029926	0.18125352907961603	0.251270468661773	0.11575381140598531	0.4647092038396386	0.24449463579898362	0.49745906267645396	0.12027103331451157	0.25014116318464147	-0.011857707509881422	0.18125352907961603	0.026538678712591756	0.2964426877470356	0.269339356295878	-0.11575381140598531	0.006211180124223602	0.19254658385093168	-0.25014116318464147	-0.5121400338791643	-0.2987012987012987	-0.4601919819311124	-0.16205533596837945	-0.42970073404856013	-0.3235460191981931	0.0502540937323546	-0.24449463579898362	-0.11236589497459062	-0.08752117447769622	0.08752117447769622	-0.23207227555053642	0.015245623941276116	0.3156408808582722	0.2230378317334839	0.1767363071710898	-0.10446075663466968	-0.08639186900056466	-0.13269339356295878	-0.044607566346696784	0.14963297571993225	0.04686617730095991	0.07171089779785432	0.024280067758328628	0.2862789384528515	-0.14285714285714285	0.20835686053077357	-0.27498588368153587	0.13382269904009034	-0.18125352907961603	-0.3111236589497459	-0.21852060982495766	-0.20383963862224733	-0.3020892151326934	-0.07622811970638058	-0.1507622811970638	0.04121964991530209	0.16544325239977414	0.16770186335403728	0.2648221343873518	0.5821569734613213	-0.10559006211180125	-0.08865047995482778	0.23997741389045738	-0.04686617730095991	0.233201581027668	0.28176171654432525	0.11688311688311688	0.269339356295878	0.18012422360248448	0.1880293619424054	0.4827780914737436	0.16770186335403728	1.0	0.5539243365330322	0.28063241106719367	0.5121400338791643	0.32128740824393
Irr	-0.3438735177865613	-0.19141727837380013	0.1507622811970638	0.09542631281761717	0.2523997741389046	-0.12365894974590627	-0.16431394692264256	-0.000564652738565782	-0.007340485601355167	0.2490118577075099	0.2715979672501412	0.14398644833427443	0.23094297007340486	0.1665725578769057	0.19367588932806323	0.2964426877470356	0.5618294748729531	0.28289102202145683	0.21852060982495766	0.3235460191981931	0.27837380011293056	0.08300395256916997	0.21174477696216826	0.11688311688311688	0.24336533032185206	0.22416713721061546	0.06041784302653868	0.22981366459627328	0.3427442123094297	-0.25578769057029926	-0.28514963297571994	-0.3675889328063241	-0.38226990400903443	-0.06041784302653868	-0.5686053077357425	-0.36307171089779783	-0.07396950875211744	-0.22077922077922077	-0.39920948616600793	-0.24675324675324675	-0.012987012987012988	-0.06719367588932806	0.24675324675324675	0.3709768492377188	0.40146809712027104	0.11236589497459062	-0.17447769621682666	-0.09203839638622248	-0.1981931112365895	-0.21287408243929984	0.0378317334839074	0.011857707509881422	-0.06154714850367024	-0.16431394692264256	0.269339356295878	0.06493506493506493	0.3020892151326934	-0.2456239412761152	0.28176171654432525	0.1067193675889328	-0.38114059853190285	-0.1225296442687747	-0.16205533596837945	-0.3675889328063241	0.30886504799548276	0.06832298136645963	0.33258046301524563	0.49181253529079616	0.13043478260869565	0.14850367024280067	0.23771880293619424	0.25014116318464147	-0.045736871823828344	0.18464144551101072	-0.21287408243929984	0.19028797289666854	0.5110107284020328	0.2987012987012987	0.00846979107848673	-0.018633540372670808	0.12365894974590627	-0.053642010163749296	-0.020892151326933936	0.5539243365330322	1.0	-0.019762845849802372	0.18464144551101072	0.3337097684923772
FadR	-0.09881422924901186	-0.06719367588932806	-0.30999435347261434	-0.0016939582156973462	0.11688311688311688	0.37323546019198195	0.2761151891586674	0.04912478825522304	0.03670242800677583	-0.31225296442687744	0.019762845849802372	0.11688311688311688	0.15640880858272163	0.007340485601355167	0.04686617730095991	-0.07509881422924901	-0.02766798418972332	-0.16996047430830039	0.07396950875211744	-0.12140033879164314	-0.1259175607001694	0.1101072840203275	0.2365894974590627	0.3438735177865613	0.4590626764539808	0.11688311688311688	0.34726143421795597	0.16092603049124787	0.1225296442687747	-0.33483907396950874	-0.015245623941276116	-0.18238283455674761	-0.37323546019198195	-0.40372670807453415	-0.10784867306606437	0.20045172219085264	0.1293054771315641	0.11688311688311688	0.19706380575945792	0.20496894409937888	-0.08977978543195934	-0.019762845849802372	0.11349520045172219	-0.003952569169960474	0.14850367024280067	0.1225296442687747	0.20948616600790515	0.18351214003387917	0.30886504799548276	-0.09655561829474874	0.07058159232072275	0.14059853190287974	0.19367588932806323	0.04799548277809147	-0.07509881422924901	-0.15866741953698477	0.08300395256916997	0.044607566346696784	0.1756070016939582	0.23207227555053642	0.05928853754940711	-0.09881422924901186	0.01637492941840768	-0.015245623941276116	-0.19254658385093168	0.03670242800677583	-0.277244494635799	-0.033314511575381144	-0.295313382269904	0.15189158667419536	0.2106154714850367	0.024280067758328628	-0.2490118577075099	-0.17108977978543197	-0.15979672501411632	-0.18690005646527386	0.39695087521174477	0.10897797854319594	0.10333145115753811	0.42857142857142855	0.32806324110671936	0.22755505364201017	-0.0220214568040655	0.28063241106719367	-0.019762845849802372	1.0	0.3438735177865613	0.4624505928853755
AmtR	0.034443817052512704	0.08752117447769622	-0.30773574251835123	0.006211180124223602	-0.045736871823828344	0.1880293619424054	0.2930547713156409	0.23771880293619424	0.017504234895539244	0.09881422924901186	0.2140033879164314	0.1383399209486166	0.12140033879164314	0.03557312252964427	0.13495200451722192	0.054771315640880856	0.06154714850367024	0.3337097684923772	0.47035573122529645	0.018633540372670808	0.08865047995482778	0.12140033879164314	-0.018633540372670808	0.08526256352343309	0.2682100508187465	0.09542631281761717	-0.003952569169960474	-0.1281761716544325	0.19141727837380013	-0.3427442123094297	-0.2230378317334839	-0.4748729531338227	-0.02766798418972332	-0.04686617730095991	0.08526256352343309	0.1225296442687747	0.11236589497459062	0.06154714850367024	0.10446075663466968	0.23094297007340486	0.12027103331451157	-0.20271033314511575	0.005081874647092038	0.24449463579898362	0.1507622811970638	0.06832298136645963	-0.20948616600790515	-0.043478260869565216	-0.13382269904009034	0.031055900621118012	0.09542631281761717	-0.1259175607001694	0.1665725578769057	-0.06945228684359118	-0.05138339920948617	0.045736871823828344	0.06945228684359118	-0.14624505928853754	0.13043478260869565	-0.19028797289666854	-0.11914172783738002	-0.19706380575945792	-0.08865047995482778	-0.233201581027668	0.06154714850367024	-0.1507622811970638	-0.15866741953698477	-0.14737436476566912	0.08074534161490683	0.09655561829474874	0.24336533032185206	-0.4184076792772445	-0.1756070016939582	0.2478825522303783	0.04009034443817053	-0.12140033879164314	0.277244494635799	0.1225296442687747	0.26595143986448333	0.13495200451722192	0.16205533596837945	0.42970073404856013	0.2523997741389046	0.5121400338791643	0.18464144551101072	0.3438735177865613	1.0	0.5290796160361377
SiaR	-0.07735742518351214	-0.024280067758328628	-0.13043478260869565	0.19367588932806323	-0.028797289666854884	0.11349520045172219	0.17334839073969507	0.14511575381140598	0.23094297007340486	0.1507622811970638	0.35968379446640314	0.16205533596837945	0.3901750423489554	0.20045172219085264	0.35403726708074534	0.0378317334839074	0.12704686617730096	0.06945228684359118	0.2546583850931677	0.3404856013551666	0.18012422360248448	0.3416149068322981	0.39695087521174477	0.3246753246753247	0.3924336533032185	0.08752117447769622	0.2478825522303783	0.014116318464144552	-0.0660643704121965	-0.42292490118577075	-0.029926595143986448	-0.38226990400903443	-0.3269339356295878	-0.12027103331451157	-0.32919254658385094	0.19706380575945792	-0.031055900621118012	-0.2682100508187465	-0.2670807453416149	0.05251270468661773	0.2523997741389046	0.06719367588932806	0.189158667419537	0.06945228684359118	0.10446075663466968	0.0818746470920384	-0.18351214003387917	-0.07058159232072275	-0.11914172783738002	-0.163184641445511	-0.30660643704121965	-0.14398644833427443	0.011857707509881422	-0.33145115753811405	-0.2015810276679842	-0.32128740824393	0.13269339356295878	0.06041784302653868	-0.014116318464144552	0.1281761716544325	-0.06719367588932806	-0.25917560700169395	0.0378317334839074	-0.29757199322416716	-0.007340485601355167	-0.1101072840203275	-0.020892151326933936	0.05138339920948617	-0.3608130999435347	0.000564652738565782	0.003952569169960474	-0.07622811970638058	-0.012987012987012988	0.189158667419537	0.044607566346696784	-0.010728402032749858	0.49294184076792774	0.20835686053077357	0.30547713156408807	0.30434782608695654	0.44438170525127046	0.25352907961603616	0.28740824392998304	0.32128740824393	0.3337097684923772	0.4624505928853755	0.5290796160361377	1.0
