	HutC	RbkR	KdgR	BirA	MetR	Zur	NrtR	NagC	MntR	FUR	SahR_SamR	ModE	ArgR	CzrA	LldR	PdxR	NsrR	IscR	LexA	RutR	Phr	ThiR	HrcA	PsrA	NagQ	NrdR	PhnR	Rex	NadQ	AgaR	SoxR	PhnF	TyrR	NagR	HisR	CueR	XylR	NorR	CblR	PaaR	FnrN_FixK	LiuR	HexR	NtrC	SdaR	TrpR	CcpA	RbsR	AraR	NikR	PhrR	SiaR	GntR	MetJ	FabR	CadR-PbrR	HcpR	FadR	ExuR_UxuR	NiaR	LtbR	NnrR	HypR	PdhR	GlcC	MerR	DasR	AmtR	FruR	Irr	NmlR	PrpR	BioQ	LiuQ	FixJ	GulR	QorR	AcnR	CsoR	GguR	NarP	NifA	PhsR	FadP	PurR	VanR	TtrR	ZntR
AcnR	0.06271004167226778	0.17273827127302058	0.19530109256435096	0.13540937556493968	0.08940764192443366	0.1432756534758565	0.10038195715961082	0.10798169943123612	0.1463303836722585	0.08561124734043786	0.08898582030398969	0.07601596432594296	0.05255155726344383	0.0774483036744835	0.12553365070388586	0.13403034334425742	0.13779429011129601	0.1399775646522753	0.111829083441879	0.11963278342009262	0.13827637196323198	0.14110164973972214	0.1647653791063871	0.1260829458909475	0.12696830775363763	0.08614431861902092	-0.014091623364282371	-0.03455924276066027	0.030846285420268762	0.0019607752247011324	0.14271940518516116	0.061048249903815396	-0.0881699894776365	0.06372055940036435	0.15829667502584238	0.13418794702662112	-0.006545188220515364	0.12461815872544975	0.07723971056547274	0.05833885718788677	-0.040015111411897224	0.1131362669250131	0.06597568267889177	0.15197630382281638	0.07701257584677214	0.17599695917601085	-0.00571313348568356	0.041324612596242545	0.10251887767636547	0.09921383574915056	0.08521028503089496	0.03760006674979488	0.07052996555896	0.036853766959778614	0.011880536408768327	-0.07723971056547274	-0.11473548076076225	-0.10485975589970843	-0.058341174889098	-0.027314108774353245	0.07620601582526387	0.03788514399877625	0.01146335019074681	0.10017568175181128	0.08227607529747695	0.00457977759339177	-0.005655190955402793	-0.05791240016502033	-0.030009595283014494	-0.10685297894136679	-0.02682970922120604	-0.014047587041268988	0.0644135520625223	0.08232706472412403	-0.0018379370605059078	0.050690443190825614	0.17991155652177943	1.0	0.1835526651246228	0.122791810171	0.03861985528273637	-0.008454974018569423	-0.004728110470910532	-0.011027622363035446	0.10426642438963339	0.12532969299729757	-0.14628171194682266	0.017589034492029424
CsoR	0.01611961192410919	0.13962527406816821	0.14097881157552694	0.12472245527995512	0.09160945807510279	0.16048690267045534	0.1854068260936073	0.14287005576389114	0.13207420352197877	0.13804691954332016	0.10002271347187006	0.16452202047920791	0.13616262845858965	0.10026838980026051	0.11917851398269141	0.20336205737701119	0.24949589998655733	0.19079084600729612	0.12839137629733324	0.21233387876568505	0.20130393870143837	0.17560294997010165	0.20109071019000516	0.0750888838414507	0.09750568995647357	0.09148893761211879	0.06094627105052125	0.07380951277285137	0.061771372681719366	-0.010724003504364232	0.061776008084141826	0.1026417158405607	0.001302548080711627	0.09646735981384223	0.119526169164376	0.014144930492140675	0.053441554528556395	0.25496567484506166	0.025228177684245658	0.16838331069711818	0.11880999949010573	0.20439806981843128	0.10514251544747857	0.2388761930366985	0.10136002707075015	0.12403641572143086	-0.06056848575309066	0.07236558491825468	0.14898183385790637	0.2793896102090103	-0.06683786752946957	-0.09125948519220696	0.14917188535722728	0.03569955175658575	0.0006582271439895055	0.06306233225637484	0.02442161766273739	-0.016944713555307304	-0.047976415072474514	0.004658579434573613	0.06666403993862727	0.08868220144531848	0.10819492794266934	0.02818092902735351	0.06956348415387682	0.09552405542087136	-0.014599199929541883	0.011671943299757568	-0.12619187784787536	-0.14471262822681952	0.08285550060028461	-0.10927729440831406	-0.04489387246153775	-0.05529339779632969	-0.1391918639416681	0.04766816081138084	0.22250626938177637	0.1835526651246228	1.0	0.3191613629937283	0.03435528505407197	0.14580426549730915	0.025568879762296565	0.036967334319128915	0.09380432112213821	0.1869040610760623	-0.07404128289397444	-0.035685645549318364
GguR	0.11883085880100681	0.13889288048541934	0.08832295775757773	0.11436696626817658	0.08434346477789469	0.20011495798007703	0.18558065368444962	0.09763779892551372	0.13654736685965393	0.11720846795314535	0.14409380200342092	0.13989180970745976	0.1539440321511512	0.17645354631462332	0.2578535305542551	0.20719321747917546	0.1986524885157905	0.2315290801970973	0.26735610552030076	0.18355034742341156	0.255139502435904	0.2666584774557203	0.20429377326392592	0.2255030570478976	0.17660883229577576	0.13211128674135844	0.04090742637822103	0.03951912335269386	0.11071890456169953	0.07109780235571152	0.13757179079501786	0.10580769569510177	0.0008969503687462627	0.06487709230476844	0.09145417209395033	0.049429613731916136	-0.007495445717119932	0.07672749859779077	0.1197231737673306	0.10430582531022431	0.08825806212366327	0.18436386054855353	0.047624124488367454	0.1763793798758639	-0.011083247192104982	0.21092935183167927	0.13705957882733588	0.20763821611173175	0.1732412124358576	0.15146177415392317	-0.13419258242904358	-0.0634146228404819	0.053733584881171456	0.02513546963579643	-0.0005516128882728954	0.05024544455826933	-0.08886066443858323	0.06960056737325651	0.015248156268686466	-0.055279491589062306	0.10869091600187271	0.061103874732884936	0.039989616698573684	-0.07460216658709226	-0.03987373163801215	0.0794901984415777	-0.0720341536450487	-0.08027358145097367	-0.16169906040392898	-0.15891318354802972	-0.017164895170374218	-0.023795838335705113	0.012793710685993205	-0.05632013943290487	-0.06979988967742234	0.1754708410010615	0.09717194098205635	0.122791810171	0.3191613629937283	1.0	0.14316672151892867	0.11458483018203225	0.2421140216287877	0.2403062146840278	0.2307572856937575	0.1383528561032026	0.0741594856557472	-0.025543385048973025
NarP	0.08559965883438171	0.07400883507701721	0.20033977499756642	0.09676402556887977	0.15469960274601238	0.21270934636190442	0.228571693451567	0.20624527768378212	0.16272116663808167	0.1797215050224585	0.22508123542745365	0.11000968799106295	0.2135321302918913	0.11575526929370374	0.14439046775845846	0.15909859964492817	0.2276422952658635	0.2763881871404666	0.20578869054516968	0.14515530915816457	0.1770584663307545	0.24502273664888216	0.181012464597114	0.31880211930598756	0.2016006044564759	0.15887146492622756	0.2128831739527467	0.11197278091697531	0.15305635258724987	0.16248244341332493	0.13765522803862218	0.1110039818106809	0.07436576106354673	0.09202896199433554	0.1785626544168432	0.0520578869054517	0.05157812275472695	-0.07868132071885821	0.10266721055388424	0.05368027775331315	0.21162929759747093	0.08495302019644835	0.18791457880415888	0.0854327843471731	0.11299952255355049	0.14360013164542879	0.22945241991183465	0.05029875168612763	0.059409635147475326	0.14801535245282318	0.10681357802077587	0.1077754240234366	0.004700298056375765	0.054347775702147584	0.12154025151693544	0.1791606213293407	0.0014578340618640808	0.0917230254344531	0.12114856001223746	-0.04302116988286338	0.05267439542763905	0.15700108004876442	0.03886321390991559	0.026595621398871745	0.04411976025698671	-0.18970384413922894	-0.11330777681464416	0.013092694142241958	-0.05821833672490277	-0.09194784245194247	-0.05437790581789358	0.018237990831174007	-0.036763376612540616	-0.11570659756826789	0.07002007129248926	-0.03718288053177336	0.03602402992615804	0.03861985528273637	0.03435528505407197	0.14316672151892867	1.0	0.2982186148490481	0.07754796482656642	0.1098242718941645	0.12592534220858384	0.09794141778418493	0.06200546050405366	0.10856344243525502
NifA	0.27363939350394706	0.19520606681469052	0.1320996982353023	0.17088179260282482	0.16809591574692556	0.31733501443927853	0.24728017762862084	0.23844510061140958	0.2801915348280961	0.2561778325785353	0.2934951397805601	0.2837005344618993	0.32783188322494217	0.24639945116835318	0.22773500331431273	0.3145190074676333	0.4050460990770914	0.36556869434619965	0.3595218118860989	0.21278814820308625	0.26663993584603046	0.21864961456628856	0.2993450176377062	0.29617208467953143	0.1634860080377878	0.2525205000672133	0.2313228047892978	0.25211258465403674	0.14764452025902627	0.1591913076933774	0.18285503706004236	0.12443042492734006	0.19314563043790647	-0.06347720077318512	0.10771748149315583	0.10659339640570896	0.06525719530341026	0.09587171060255596	0.13897631772902364	0.15737422994377256	0.18654249968711034	0.022884981759691468	0.2900209056649253	0.29593567915598595	0.16341647700145087	0.06203790832101089	0.10319101102762236	0.15784935869207486	0.060283408504109286	0.1691574229016692	0.0850781760618548	0.09019102493382963	0.09550087840875905	0.13951170670881793	-0.05641748288377656	0.20097018972702116	0.18961345379199096	0.20341999990729195	0.20489637557884588	0.050637136062967304	-0.001061507154743639	0.13431078519081635	0.07965011982515262	0.04055513579411397	0.02722835382953771	0.043955203470989336	0.023237272343798528	0.06474730103693953	0.016311981124641335	-0.11899541558700419	0.16194705443353064	-0.017412889199975894	-0.038077513199308397	-0.19615400661008386	0.12212662992337679	0.08585924137003954	0.09696566557425683	-0.008454974018569423	0.14580426549730915	0.11458483018203225	0.2982186148490481	1.0	0.16101533854661593	0.2267569334031734	0.020889441016821875	0.055311939406019535	0.23911491626145523	-0.037646420774019494
PhsR	0.107427768841752	0.11692339070416398	0.18440789687156692	0.13438726933078696	0.19122193843258503	0.2515632894669751	0.20348026013878395	0.16997557142923364	0.18499427527800827	0.1528709364903514	0.1605749753164821	0.2520059703983201	0.17276608368755533	0.158252638702829	0.281878821309872	0.2561500201640005	0.21504095378040244	0.2278763830881978	0.2738317627044792	0.15186968956709976	0.2361853419304597	0.24595213483458567	0.21752089407641925	0.16124247326531652	0.1262312787684663	0.14194065757818766	0.12917939470915168	0.12218225475244633	0.1647491551979085	0.05420639592826251	0.1962165845427871	0.12462279412787221	0.050987108945863134	0.12248123820869508	0.18512406654583718	0.21736560809526678	0.08837162948301357	-0.06292095248248977	0.1691713291089366	0.09912112770070133	0.07032832555358294	0.22766778997918705	0.05176353885162541	0.12416388928804854	0.15254645832077912	0.2378030973758987	0.11422095109186904	0.2933653485127311	0.020175589043762834	0.07947165683188787	-0.07310956700705971	0.0027279343256184784	0.013546963579643167	0.1444924466117526	0.12010559446718366	0.09794141778418493	0.04751287483022839	0.1770213831113748	0.11112218457245365	0.18546940402631054	-0.07475977026945595	0.10596761707867669	0.005108213469552359	-0.049754091901488426	0.09051550310340192	0.04645600307790721	0.06565815761295317	-0.04502829913178913	-0.03318716364361172	-0.012517904241856757	0.11724323347131381	0.0563827173656081	0.1387607715163792	-0.05938414043415179	-0.0023431959245541903	0.013692978755950698	-0.09048769068886715	-0.004728110470910532	0.025568879762296565	0.2421140216287877	0.07754796482656642	0.16101533854661593	1.0	0.17000801924619086	0.20141518835957745	0.02680189680667127	0.10717513940972785	0.09435593401041112
FadP	0.23526057914717866	0.07486638452517255	0.04207091238625881	0.036819001441610155	0.10218512870194826	0.2282912516050081	0.10070875303039434	0.17081457926769913	0.16396345448730132	0.0694707761054276	0.13276256078171428	0.10152226615553629	0.1413473260681126	0.13097561314785544	0.11652474609583231	0.22255957650963468	0.21834599570761737	0.19114081889019197	0.23075960339496873	0.16209075190862696	0.21999388126880234	0.19420481989143887	0.2503998034589373	0.26199526261872425	0.17858119602653305	0.18345300397253989	0.10696191089829464	0.13880712554060382	-0.006362089824828143	0.04986070615720504	0.12346162582104565	0.09398973721903667	0.02601619609606408	0.0033722552623406	0.13283672722047365	0.06967009840959343	0.008378489878598811	-0.1101881509843277	0.16177554454389959	0.2002262076382161	0.20512351029754647	0.14099271778279432	0.19570669027631635	0.2289054424259842	0.10178648409361658	0.17884541396461334	0.021378475972391543	0.0957465547371495	0.005344618993097886	0.01585771168724013	-0.0805934242181235	-0.04569579708062355	0.07423133439329535	0.05171950252861202	-0.029295743309955453	0.09154456244118833	0.10522131728866041	0.12304443960302414	0.06908372000315208	-0.012988397587736579	-0.011975562158428784	0.0443306710672087	-0.02846832397754611	-0.13250529594726765	0.09565616438991151	0.05855440340053122	0.0254506770005238	0.10143419350950952	0.02814616350918505	-0.036654444655612774	0.006343548215138297	-0.02246084243803626	-0.1013113553453143	-0.09841654653248721	0.19687944708919905	-0.03105487852927952	0.003291135719947527	-0.011027622363035446	0.036967334319128915	0.2403062146840278	0.1098242718941645	0.2267569334031734	0.17000801924619086	1.0	0.23430105084572916	0.05447524926876527	0.1039952533479194	-0.02871631800714779
PurR	0.20825008923149663	0.1619215597202071	0.11459410098687718	0.09935753322424687	0.1727475420778655	0.25044847518437313	0.1958550231538351	0.1725667613833895	0.19823298459655775	0.213358302701049	0.19316648974880754	0.19444354311619563	0.1387236882969995	0.1732412124358576	0.25665759672926003	0.24155313793566988	0.28208509671767157	0.2634809090951231	0.25709564225818266	0.20909141477117335	0.2694698490249431	0.23001793900737494	0.22663409523897818	0.18834335352823656	0.2871075552424084	0.2907625700525191	0.0827859695639477	0.060320491723488974	0.05047953238060362	0.13478127853669616	0.11937320088443479	0.07591862087507127	-0.04057135970259258	0.06285142144615284	0.16470743657610634	0.21156440196355647	0.043672443923219194	0.04421942140906963	0.14408916660099846	0.228812734377535	0.2034246353097144	0.23006661073281076	0.23221975515804405	0.23464870602741378	0.12631703371328182	0.21297124659877348	0.12883869263110076	0.17817559831456767	0.008904608053548169	0.02910569181063454	-0.029722200332821892	-0.028906369506468705	0.1932082083706097	-0.03921318679281142	0.04610139479258892	-0.0139502435903973	-0.02076428515141542	0.19596163740955172	0.16754893826107514	0.18508466562524625	-0.014529668893204964	0.02643570001529683	0.07129944236108858	0.1156092541173962	0.0949747602338097	0.16655000903903472	-0.08710616462168164	-0.07510974315235178	-0.10881607186727915	-0.0834673737200495	0.004936703579921291	0.07132261937320089	0.006111778094015232	0.020472254798800358	0.09239052338328752	0.07739731424783643	-0.009043670126222009	0.10426642438963339	0.09380432112213821	0.2307572856937575	0.12592534220858384	0.020889441016821875	0.20141518835957745	0.23430105084572916	1.0	0.08155990562320668	0.07044189291293323	0.12536677621667724
VanR	0.1619818199516991	0.22852070402491992	0.270111852260454	0.21995448034821144	0.2828244434040541	0.2540223704520908	0.2653420231677413	0.35988105557383965	0.3021471184020841	0.24495320561254524	0.1736027738248096	0.2004904255762964	0.22428394621079029	0.17306043174138164	0.25718603260542067	0.1723535328719563	0.3039781023589563	0.20737399817365146	0.26859839336952035	0.22515540186621302	0.243965864896561	0.29282995953293683	0.18601174610973853	0.2162461584102424	0.219497893209599	0.13672351215170744	0.07166332145125179	0.06418873504503293	0.171486712618956	0.13240331709397352	0.10697581710556202	0.14464541489169383	0.2076127213984082	-0.01086306557703807	0.24775298867571188	0.10493855774089028	0.09988596910040745	0.1446593210989612	0.055107981699431235	0.09347520755014346	0.12087275356810101	0.1938594824109655	0.2607228446537586	0.2814848121039628	0.06144689451214707	0.13317974699973578	-0.053434601424922706	0.07631726548340294	0.045802411336340165	0.16625102558278598	0.08494838479402589	0.059469895378967325	0.07267847458177082	-0.02701976072052695	-0.004616860812771461	0.09149125531333002	0.03076516587787569	0.06681932591977972	0.24826288294218263	0.11568110285494435	0.006440891666009985	0.08173141551283775	0.24496247641739016	0.17019807074551177	0.0015644483175806907	0.21876086422442764	0.012397383778872763	0.05441267133606204	-0.04337346046697044	0.04336650736333675	-0.07722116895578289	-0.09974690702773362	-0.03220909373247238	0.038749646550565287	-0.01913494119992027	0.04397142737946795	0.05969007699403424	0.12532969299729757	0.1869040610760623	0.1383528561032026	0.09794141778418493	0.055311939406019535	0.02680189680667127	0.05447524926876527	0.08155990562320668	1.0	-0.006218392349731842	0.10786813207188582
TtrR	0.20485465695704372	0.08847592603751894	0.09210544613430614	0.1871891383250437	0.13489252819483524	0.22351678710987294	0.14322698175042067	0.13385883345462637	0.2139933528329262	0.18474396354719536	0.1513713838066852	0.17432821430392478	0.18080387148810323	0.21101974217891725	0.19495807278508884	0.20626381929347196	0.23278759195479556	0.1760131830844895	0.1883317650221804	0.23984730984420413	0.18209251336154747	0.2645331454450218	0.06756330800858476	0.1649299358923845	0.1154122495144416	0.22107393003323583	0.029912251832142807	0.14499770547580088	0.25402468815330204	0.1568782418845692	0.11119635101121304	0.2182950062809703	0.12306529891392522	0.06357686192526804	0.20456030890321744	0.14250849437493915	0.08502718663520774	0.13184938650448938	0.06404040216751418	0.07838233726260946	-0.0024590809851157227	0.041507710991929764	0.17695416977624912	0.14445536339237292	0.2478155666084151	0.10581928420115792	0.15342486707983555	0.20889672786942998	0.036675303966513854	0.05527022078421738	0.12780963329331435	-0.00471883966606561	0.19875678507029587	0.004201992295961174	-0.06484464448781121	0.019375982125888258	0.01935280511377595	0.07590471466780388	0.2108551853929199	0.065767089569881	0.13201162558927554	0.03811923182111055	0.0856066119380154	0.029469570900797753	0.008744686669973254	0.11014643236252555	-0.11657805322369061	-0.1063917564003319	-0.02037954675035113	0.10174708317302567	0.20118110053724314	0.09492145310595139	0.09385531054878529	-0.08938446491232137	0.013213214605225952	-0.015618988462483371	0.04683610607654903	-0.14628171194682266	-0.07404128289397444	0.0741594856557472	0.06200546050405366	0.23911491626145523	0.10717513940972785	0.1039952533479194	0.07044189291293323	-0.006218392349731842	1.0	0.1870523939535811
ZntR	0.16040810082927348	0.19628379787791278	0.33135247136480156	0.2958754189244939	0.2801080975844918	0.2641321831354789	0.29338852552484346	0.336300763450779	0.25127125911436	0.28073851231394653	0.22998780889162893	0.20490332868247957	0.2462117173702435	0.2137152286875785	0.2107578419420482	0.13703408411401236	0.21950716401444392	0.2291997904798105	0.1826626678595102	0.27995281160333935	0.17455303132141417	0.1877639282254289	0.1223908478614571	0.22598977430225606	0.2459776295479092	0.259983497967376	0.019012103035725047	0.24471216468657728	0.20350111944968502	0.12888504665532538	0.25148448762579323	0.14132646675721153	0.03613064418187465	0.10846146358196086	0.21036383273613898	0.11515962008241745	0.0631874881217813	0.14844876257932332	0.22865049529274883	0.19366016010679968	-0.03751199410376812	0.20093310650764146	0.1822964710681358	0.22217252040735916	0.1541711668698518	0.22433261793622614	0.1752205292702486	0.2473242139516342	0.07049056463836909	0.17207077332418613	0.1656414701642323	0.2034084114012358	0.17515099823391167	0.1541920261807529	-0.007838465496382068	0.16863825783035355	-0.015401124548627689	0.081372171825097	0.20052287339325364	0.11507386513760193	0.10095211165757355	0.23295446644200415	0.06368579388219588	0.11618172631657017	0.033513959514395245	0.09057344563368269	0.040536594184424124	0.14705118874895123	-0.02345281855644298	0.1421121674678187	0.1071936810194177	0.10158716178945075	0.04588584857994447	0.1253992240336345	-0.07546898684009253	0.14085597341133171	-0.08959537572254335	0.017589034492029424	-0.035685645549318364	-0.025543385048973025	0.10856344243525502	-0.037646420774019494	0.09435593401041112	-0.02871631800714779	0.12536677621667724	0.10786813207188582	0.1870523939535811	1.0
