	AgaR	Rex	Irr	SiaR	IscR	ModE	AraR	PhrR	GulR	XylR	MetR	FUR	NadQ	NsrR	SahR_SamR	CzrA	RbkR	BirA	KdgR	NagC	MntR	ThiR	NrtR	Phr	ArgR	Zur	NorR	HypR	TrpR	LldR	HutC	NagR	PhnF	NarP	NrdR	HexR	HisR	NiaR	CcpA	TyrR	LiuQ	SoxR	PurR	CadR-PbrR	QorR	TtrR	SdaR	PhnR	CsoR	ZntR	LexA	DasR	BioQ	HcpR	MerR	CueR	NtrC	NifA	NmlR	AcnR	LiuR	NnrR	FadP	RbsR	FruR	PaaR	GntR	HrcA	FixJ	GlcC	RutR	FnrN_FixK	FadR	PdxR	PsrA	FabR	NagQ	PhsR	ExuR_UxuR	PrpR	MetJ	PdhR	VanR	NikR	LtbR	GguR	AmtR	CblR
PsrA	-0.012987012987012988	0.23997741389045738	0.17447769621682666	-0.08300395256916997	0.3642010163749294	0.006211180124223602	0.09768492377188029	0.28176171654432525	0.055900621118012424	0.08752117447769622	0.08752117447769622	0.07735742518351214	0.020892151326933936	-0.025409373235460192	-0.010728402032749858	-0.054771315640880856	0.1101072840203275	0.16544325239977414	0.14398644833427443	0.21174477696216826	0.18238283455674761	0.16544325239977414	0.21626199887069453	0.1767363071710898	0.163184641445511	0.233201581027668	0.09316770186335403	-0.10897797854319594	0.2704686617730096	0.28063241106719367	-0.18238283455674761	-0.1383399209486166	-0.011857707509881422	0.5177865612648221	0.277244494635799	0.5448898927159797	0.5607001693958216	0.35290796160361376	0.4872953133822699	0.1857707509881423	0.2987012987012987	0.3370976849237719	0.3867871259175607	0.21626199887069453	0.33145115753811405	-0.10107284020327499	0.19932241671372106	0.2478825522303783	-0.10784867306606437	0.05138339920948617	0.09090909090909091	0.044607566346696784	0.11801242236024845	0.17334839073969507	-0.014116318464144552	-0.14059853190287974	-0.04912478825522304	-0.3856578204404291	-0.4105025409373235	-0.1417278373800113	-0.15866741953698477	-0.17108977978543197	-0.31225296442687744	-0.28402032749858835	-0.21626199887069453	-0.1383399209486166	0.03557312252964427	-0.11236589497459062	-0.3178994918125353	-0.42066629023150764	-0.2636928289102202	-0.30999435347261434	-0.19706380575945792	-0.189158667419537	1.0	0.08977978543195934	0.42970073404856013	0.44776962168266515	0.015245623941276116	-0.029926595143986448	0.11688311688311688	0.0818746470920384	-0.14963297571993225	-0.12704686617730096	-0.5324675324675324	-0.603613777526821	-0.2941840767927724	-0.00282326369282891
FabR	-0.3246753246753247	-0.1767363071710898	-0.2761151891586674	-0.28402032749858835	-0.18012422360248448	0.020892151326933936	0.05815923207227555	0.020892151326933936	-0.21287408243929984	-0.19367588932806323	-0.22529644268774704	-0.163184641445511	-0.08074534161490683	-0.11349520045172219	-0.12027103331451157	0.010728402032749858	0.07284020327498589	-0.12140033879164314	-0.04121964991530209	-0.189158667419537	-0.11462450592885376	-0.0378317334839074	-0.044607566346696784	-0.13495200451722192	0.005081874647092038	-0.024280067758328628	0.054771315640880856	0.33258046301524563	0.4624505928853755	0.026538678712591756	0.1665725578769057	0.09316770186335403	0.3935629587803501	0.2761151891586674	0.30660643704121965	0.15866741953698477	0.24110671936758893	-0.033314511575381144	0.2230378317334839	0.20271033314511575	-0.16883116883116883	0.09203839638622248	0.2738565782044043	0.43873517786561267	0.17334839073969507	-0.020892151326933936	0.010728402032749858	0.16770186335403728	0.549407114624506	0.1789949181253529	-0.19706380575945792	-0.007340485601355167	-0.07058159232072275	-0.009599096555618294	0.08752117447769622	0.06832298136645963	0.0942970073404856	0.00846979107848673	-0.054771315640880856	-0.10446075663466968	0.034443817052512704	0.019762845849802372	-0.055900621118012424	-0.04799548277809147	-0.11236589497459062	-0.30999435347261434	0.2682100508187465	0.14850367024280067	0.16431394692264256	0.22190852625635235	-0.18012422360248448	-0.0660643704121965	-0.031055900621118012	-0.06832298136645963	0.08977978543195934	1.0	0.4082439299830604	0.5076228119706381	0.13608130999435347	0.189158667419537	0.09203839638622248	-0.05928853754940711	-0.16770186335403728	-0.029926595143986448	-0.16092603049124787	-0.031055900621118012	-0.3619424054206663	-0.5471485036702428
NagQ	-0.2795031055900621	-0.011857707509881422	0.04009034443817053	-0.019762845849802372	0.25804630152456237	0.16883116883116883	0.17108977978543197	0.30095990965556185	-0.09542631281761717	-0.0818746470920384	-0.2230378317334839	-0.02766798418972332	-0.00282326369282891	-0.05138339920948617	-0.07622811970638058	-0.16544325239977414	-0.042348955392433656	-0.05138339920948617	0.020892151326933936	-0.0502540937323546	0.04686617730095991	0.08074534161490683	0.05138339920948617	0.010728402032749858	0.04912478825522304	0.04912478825522304	0.6566911349520045	0.35968379446640314	0.6307171089779785	0.2930547713156409	0.00846979107848673	-0.03670242800677583	-0.017504234895539244	0.5686053077357425	0.42405420666290233	0.5663466967814794	0.4771315640880858	0.19254658385093168	0.3145115753811406	0.2738565782044043	0.21174477696216826	0.22868435911914173	0.2106154714850367	0.4409937888198758	0.4500282326369283	0.1665725578769057	0.37323546019198195	0.44438170525127046	0.42857142857142855	0.5663466967814794	-0.3359683794466403	0.1293054771315641	-0.033314511575381144	0.08639186900056466	-0.08074534161490683	-0.018633540372670808	0.07848673066064371	-0.30886504799548276	-0.36645962732919257	-0.28514963297571994	-0.1293054771315641	-0.08300395256916997	-0.3404856013551666	-0.14511575381140598	-0.42970073404856013	-0.30886504799548276	0.35177865612648224	0.18690005646527386	-0.04009034443817053	-0.28289102202145683	-0.17447769621682666	-0.08413325804630152	-0.018633540372670808	0.14624505928853754	0.42970073404856013	0.4082439299830604	1.0	0.7831733483907397	0.3438735177865613	0.36984754376058726	0.3585544889892716	0.2264257481648786	0.05815923207227555	-0.3585544889892716	-0.391304347826087	-0.32806324110671936	-0.5245623941276115	-0.4647092038396386
PhsR	-0.3845285149632976	-0.15979672501411632	-0.09768492377188029	-0.22077922077922077	0.16996047430830039	0.06154714850367024	0.08526256352343309	0.15753811405985318	-0.19028797289666854	-0.12478825522303783	-0.251270468661773	-0.11688311688311688	-0.0502540937323546	-0.09203839638622248	-0.10220214568040654	-0.21287408243929984	-0.06154714850367024	-0.031055900621118012	0.028797289666854884	-0.018633540372670808	0.005081874647092038	0.06154714850367024	0.03896103896103896	-0.009599096555618294	-0.000564652738565782	0.006211180124223602	0.46696781479390176	0.16996047430830039	0.47261434217955955	0.24110671936758893	-0.16883116883116883	0.10220214568040654	-0.020892151326933936	0.4771315640880858	0.40033879164313946	0.48955392433653305	0.40033879164313946	0.08977978543195934	0.40146809712027104	0.22981366459627328	0.12140033879164314	0.42292490118577075	0.3269339356295878	0.383399209486166	0.23771880293619424	-0.06154714850367024	0.33032185206098247	0.3020892151326934	0.39469226425748166	0.40372670807453415	-0.19254658385093168	0.14059853190287974	0.09881422924901186	0.0818746470920384	-0.011857707509881422	0.026538678712591756	0.22190852625635235	-0.11123658949745906	-0.28514963297571994	-0.20835686053077357	-0.08300395256916997	-0.017504234895539244	-0.27498588368153587	-0.09768492377188029	-0.30434782608695654	-0.2523997741389046	0.45454545454545453	0.28176171654432525	0.0818746470920384	-0.045736871823828344	-0.30095990965556185	-0.07396950875211744	-0.14737436476566912	0.11123658949745906	0.44776962168266515	0.5076228119706381	0.7831733483907397	1.0	0.14963297571993225	0.1507622811970638	0.3709768492377188	0.13721061547148503	0.20383963862224733	-0.42631281761716544	-0.37888198757763975	-0.5437605872388481	-0.541501976284585	-0.6058723884810842
ExuR_UxuR	-0.19480519480519481	-0.30660643704121965	-0.1383399209486166	-0.06945228684359118	0.032185206098249576	0.20722755505364202	0.043478260869565216	0.11801242236024845	-0.00282326369282891	-0.015245623941276116	-0.16431394692264256	-0.057029926595143984	-0.08752117447769622	-0.10559006211180125	-0.08865047995482778	-0.13721061547148503	-0.05815923207227555	-0.23207227555053642	-0.1541501976284585	-0.163184641445511	-0.13156408808582723	-0.11462450592885376	-0.06267645398080181	-0.1507622811970638	-0.07058159232072275	-0.009599096555618294	0.32128740824393	0.549407114624506	0.49520045172219085	0.011857707509881422	0.24110671936758893	-0.04121964991530209	0.1756070016939582	0.1981931112365895	0.13946922642574816	0.16431394692264256	0.10220214568040654	0.3619424054206663	0.21174477696216826	0.14850367024280067	0.3551665725578769	0.2964426877470356	-0.09768492377188029	0.2015810276679842	0.011857707509881422	-0.40033879164313946	0.05815923207227555	0.2354601919819311	0.21513269339356295	0.034443817052512704	-0.46922642574816487	0.18238283455674761	0.10333145115753811	0.3190287972896669	-0.009599096555618294	0.06041784302653868	0.11123658949745906	-0.3382269904009034	-0.5064935064935064	-0.18464144551101072	-0.032185206098249576	-0.1507622811970638	-0.13156408808582723	-0.23207227555053642	-0.15302089215132694	-0.08639186900056466	0.17447769621682666	0.11688311688311688	0.0818746470920384	0.0016939582156973462	-0.029926595143986448	0.13608130999435347	0.4116318464144551	0.3585544889892716	0.015245623941276116	0.13608130999435347	0.3438735177865613	0.14963297571993225	1.0	0.5731225296442688	0.13495200451722192	0.10107284020327499	0.1507622811970638	-0.2896668548842462	0.0942970073404856	0.012987012987012988	0.11349520045172219	0.10784867306606437
PrpR	-0.17221908526256352	-0.46696781479390176	-0.40711462450592883	-0.24110671936758893	-0.034443817052512704	0.17786561264822134	-0.09542631281761717	0.12027103331451157	0.06380575945793338	-0.055900621118012424	-0.21513269339356295	-0.1259175607001694	-0.1857707509881423	-0.1665725578769057	-0.1981931112365895	-0.1259175607001694	-0.1101072840203275	-0.26256352343308864	-0.3416149068322981	-0.3246753246753247	-0.2648221343873518	-0.295313382269904	-0.25691699604743085	-0.21626199887069453	-0.14737436476566912	-0.09090909090909091	0.3879164313946923	0.33483907396950874	0.2727272727272727	-0.30886504799548276	0.04686617730095991	0.03896103896103896	0.21739130434782608	0.1665725578769057	0.0220214568040655	0.163184641445511	0.08639186900056466	0.3709768492377188	0.13156408808582723	0.1767363071710898	0.37323546019198195	-0.07735742518351214	0.045736871823828344	0.09655561829474874	0.2704686617730096	0.09994353472614342	-0.22868435911914173	0.5844155844155844	0.28402032749858835	0.12365894974590627	-0.2930547713156409	0.37549407114624506	0.13269339356295878	0.2388481084133258	0.08977978543195934	0.08752117447769622	0.09655561829474874	-0.14511575381140598	-0.409373235460192	-0.006211180124223602	0.042348955392433656	-0.09768492377188029	-0.14398644833427443	-0.1541501976284585	-0.10897797854319594	-0.020892151326933936	0.00846979107848673	-0.012987012987012988	0.1507622811970638	-0.053642010163749296	0.0378317334839074	0.35403726708074534	0.24675324675324675	0.2140033879164314	-0.029926595143986448	0.189158667419537	0.36984754376058726	0.1507622811970638	0.5731225296442688	1.0	-0.020892151326933936	0.19706380575945792	0.2478825522303783	-0.34726143421795597	0.000564652738565782	0.35403726708074534	-0.22755505364201017	0.03896103896103896
MetJ	-0.1541501976284585	-0.10897797854319594	0.03557312252964427	0.042348955392433656	0.03670242800677583	0.014116318464144552	0.07622811970638058	0.05251270468661773	0.08977978543195934	-0.28514963297571994	-0.012987012987012988	0.031055900621118012	0.13382269904009034	0.06154714850367024	0.10333145115753811	-0.045736871823828344	-0.06945228684359118	-0.08526256352343309	-0.04686617730095991	-0.04121964991530209	0.003952569169960474	0.0942970073404856	-0.000564652738565782	-0.018633540372670808	-0.10446075663466968	-0.023150762281197064	0.52343308865048	-0.09768492377188029	0.15979672501411632	0.30321852060982496	-0.19593450028232637	0.269339356295878	0.020892151326933936	0.031055900621118012	0.21626199887069453	0.11914172783738002	0.20609824957651043	-0.1665725578769057	-0.00282326369282891	0.04799548277809147	0.20045172219085264	0.13382269904009034	0.028797289666854884	0.0502540937323546	0.09768492377188029	-0.26595143986448333	0.2670807453416149	-0.026538678712591756	0.24336533032185206	0.21739130434782608	-0.2648221343873518	-0.09768492377188029	-0.14398644833427443	-0.1665725578769057	-0.029926595143986448	-0.057029926595143984	0.1225296442687747	0.04121964991530209	0.009599096555618294	-0.20045172219085264	-0.05251270468661773	0.07396950875211744	-0.003952569169960474	0.08300395256916997	-0.25804630152456237	-0.044607566346696784	0.31225296442687744	-0.000564652738565782	0.04912478825522304	0.16883116883116883	-0.009599096555618294	0.10107284020327499	0.11462450592885376	0.11123658949745906	0.11688311688311688	0.09203839638622248	0.3585544889892716	0.3709768492377188	0.13495200451722192	-0.020892151326933936	1.0	0.19706380575945792	0.2964426877470356	-0.3235460191981931	0.2941840767927724	-0.20948616600790515	-0.16770186335403728	-0.14059853190287974
PdhR	-0.029926595143986448	-0.03896103896103896	0.1259175607001694	0.009599096555618294	0.09203839638622248	0.42066629023150764	0.24449463579898362	0.27498588368153587	0.19706380575945792	0.2862789384528515	0.01637492941840768	0.10220214568040654	0.22416713721061546	0.20496894409937888	0.189158667419537	0.15189158667419536	0.28289102202145683	0.09316770186335403	0.028797289666854884	0.03557312252964427	0.14059853190287974	0.10446075663466968	0.14850367024280067	0.11123658949745906	0.13721061547148503	0.16092603049124787	0.4059853190287973	-0.06267645398080181	0.17447769621682666	0.30886504799548276	0.28289102202145683	0.189158667419537	0.16770186335403728	-0.05251270468661773	0.3145115753811406	0.29983060417843027	0.12140033879164314	0.3901750423489554	0.1259175607001694	0.30434782608695654	0.06719367588932806	-0.15527950310559005	-0.2987012987012987	-0.13608130999435347	-0.05815923207227555	0.14511575381140598	0.029926595143986448	-0.03670242800677583	0.1756070016939582	0.020892151326933936	-0.339356295878035	0.09316770186335403	-0.35064935064935066	-0.24675324675324675	-0.18351214003387917	-0.07961603613777526	-0.12027103331451157	-0.26143421795595706	-0.3461321287408244	-0.2987012987012987	-0.41953698475437606	-0.2896668548842462	-0.3145115753811406	-0.37775268210050816	-0.2738565782044043	-0.3404856013551666	-0.21513269339356295	0.045736871823828344	-0.0942970073404856	-0.15527950310559005	-0.042348955392433656	0.26595143986448333	0.21852060982495766	0.19254658385093168	0.0818746470920384	-0.05928853754940711	0.2264257481648786	0.13721061547148503	0.10107284020327499	0.19706380575945792	0.19706380575945792	1.0	0.2919254658385093	0.1067193675889328	-0.00282326369282891	-0.06945228684359118	-0.28063241106719367	0.09655561829474874
VanR	-0.017504234895539244	-0.32580463015245625	0.03896103896103896	-0.055900621118012424	0.21626199887069453	0.35968379446640314	0.1507622811970638	0.14511575381140598	0.2682100508187465	0.12478825522303783	0.10897797854319594	0.11123658949745906	0.2140033879164314	0.14850367024280067	0.14398644833427443	0.05815923207227555	0.03896103896103896	-0.020892151326933936	-0.09881422924901186	-0.0502540937323546	0.07622811970638058	0.08639186900056466	0.045736871823828344	0.09655561829474874	0.05815923207227555	0.10446075663466968	0.37888198757763975	0.07622811970638058	-0.043478260869565216	0.06041784302653868	0.07622811970638058	0.4805194805194805	0.07848673066064371	0.19141727837380013	0.1880293619424054	0.023150762281197064	-0.025409373235460192	0.17108977978543197	0.19141727837380013	0.13043478260869565	0.24675324675324675	0.16996047430830039	-0.3450028232636928	-0.1259175607001694	-0.21739130434782608	-0.07396950875211744	0.020892151326933936	0.23433088650479955	0.21739130434782608	0.12704686617730096	-0.4048560135516657	0.15979672501411632	-0.11349520045172219	-0.2365894974590627	-0.25578769057029926	-0.10220214568040654	0.043478260869565216	-0.1880293619424054	-0.313382269904009	-0.2546583850931677	-0.24675324675324675	-0.21287408243929984	-0.18464144551101072	-0.24110671936758893	-0.19706380575945792	-0.18690005646527386	-0.0016939582156973462	0.163184641445511	-0.30434782608695654	0.053642010163749296	0.09881422924901186	0.15866741953698477	0.14963297571993225	0.3145115753811406	-0.14963297571993225	-0.16770186335403728	0.05815923207227555	0.20383963862224733	0.1507622811970638	0.2478825522303783	0.2964426877470356	0.2919254658385093	1.0	-0.42179559570863917	0.2354601919819311	-0.28289102202145683	-0.28402032749858835	0.17108977978543197
NikR	0.25352907961603616	0.35403726708074534	0.043478260869565216	0.0220214568040655	-0.006211180124223602	0.00846979107848673	0.17786561264822134	-0.007340485601355167	0.024280067758328628	0.2896668548842462	0.16883116883116883	0.11688311688311688	0.11236589497459062	0.1665725578769057	0.17334839073969507	0.30886504799548276	0.18125352907961603	0.27837380011293056	0.22868435911914173	0.18690005646527386	0.20271033314511575	0.16205533596837945	0.21964991530208922	0.19593450028232637	0.24449463579898362	0.1507622811970638	-0.24675324675324675	-0.1665725578769057	-0.22416713721061546	0.21964991530208922	0.3337097684923772	0.0660643704121965	0.34839073969508755	-0.3190287972896669	0.14511575381140598	-0.1507622811970638	-0.043478260869565216	-0.029926595143986448	-0.10107284020327499	-0.07284020327498589	-0.13382269904009034	-0.3167701863354037	-0.0378317334839074	-0.28740824392998304	-0.043478260869565216	0.3235460191981931	-0.36984754376058726	-0.44212309429700736	-0.24336533032185206	-0.13156408808582723	0.1880293619424054	-0.2388481084133258	-0.2704686617730096	-0.2987012987012987	-0.045736871823828344	-0.00282326369282891	-0.2523997741389046	0.024280067758328628	0.251270468661773	0.033314511575381144	-0.21287408243929984	-0.16883116883116883	-0.05815923207227555	-0.1383399209486166	0.07961603613777526	-0.2670807453416149	-0.2941840767927724	-0.08865047995482778	0.11349520045172219	0.012987012987012988	0.03557312252964427	-0.11575381140598531	-0.06832298136645963	-0.03557312252964427	-0.12704686617730096	-0.029926595143986448	-0.3585544889892716	-0.42631281761716544	-0.2896668548842462	-0.34726143421795597	-0.3235460191981931	0.1067193675889328	-0.42179559570863917	1.0	-0.10897797854319594	0.04686617730095991	0.2422360248447205	-0.024280067758328628
LtbR	-0.028797289666854884	-0.3879164313946923	-0.21739130434782608	-0.031055900621118012	-0.49632975719932243	-0.19254658385093168	-0.339356295878035	-0.5347261434217956	-0.028797289666854884	-0.3111236589497459	-0.1756070016939582	-0.23771880293619424	-0.20045172219085264	-0.18125352907961603	-0.163184641445511	-0.1756070016939582	-0.19706380575945792	-0.42179559570863917	-0.35742518351214003	-0.3709768492377188	-0.3461321287408244	-0.32806324110671936	-0.4025974025974026	-0.38226990400903443	-0.409373235460192	-0.3743647656691135	-0.2682100508187465	-0.0660643704121965	-0.15979672501411632	-0.09881422924901186	-0.13269339356295878	0.07171089779785432	-0.04799548277809147	-0.4556747600225861	-0.33483907396950874	-0.5832862789384529	-0.4590626764539808	-0.4432523997741389	-0.5832862789384529	-0.21513269339356295	0.06380575945793338	0.09203839638622248	-0.20948616600790515	-0.00846979107848673	-0.233201581027668	-0.29079616036137773	-0.09090909090909091	-0.20383963862224733	0.14963297571993225	-0.042348955392433656	-0.07848673066064371	0.14624505928853754	0.14850367024280067	0.08526256352343309	0.22981366459627328	0.269339356295878	0.1981931112365895	0.22868435911914173	0.3675889328063241	0.17447769621682666	0.30660643704121965	0.37549407114624506	0.515527950310559	0.40372670807453415	0.3879164313946923	0.3438735177865613	0.04799548277809147	0.18012422360248448	0.1981931112365895	0.6126482213438735	0.4127611518915867	0.48955392433653305	0.4816487859966121	0.36984754376058726	-0.5324675324675324	-0.16092603049124787	-0.391304347826087	-0.37888198757763975	0.0942970073404856	0.000564652738565782	0.2941840767927724	-0.00282326369282891	0.2354601919819311	-0.10897797854319594	1.0	0.35742518351214003	0.14059853190287974	0.18238283455674761
GguR	0.04009034443817053	-0.15979672501411632	-0.19480519480519481	0.033314511575381144	-0.37549407114624506	-0.07509881422924901	-0.22755505364201017	-0.26030491247882553	-0.03896103896103896	-0.15640880858272163	-0.043478260869565216	-0.07735742518351214	-0.13608130999435347	-0.06154714850367024	-0.08865047995482778	0.034443817052512704	-0.042348955392433656	-0.20271033314511575	-0.19367588932806323	-0.20609824957651043	-0.25578769057029926	-0.269339356295878	-0.2738565782044043	-0.23207227555053642	-0.21964991530208922	-0.2422360248447205	-0.22868435911914173	-0.04009034443817053	-0.20045172219085264	-0.45454545454545453	-0.05815923207227555	-0.25014116318464147	-0.024280067758328628	-0.5381140598531903	-0.4409937888198758	-0.32128740824393	-0.33145115753811405	-0.21852060982495766	-0.49294184076792774	-0.04912478825522304	-0.24449463579898362	-0.541501976284585	-0.21287408243929984	-0.15302089215132694	0.0220214568040655	0.03670242800677583	-0.37210615471485037	-0.12478825522303783	-0.0378317334839074	-0.30999435347261434	0.1417278373800113	-0.0220214568040655	-0.009599096555618294	-0.006211180124223602	0.11349520045172219	0.07961603613777526	0.009599096555618294	0.35629587803500845	0.3145115753811406	0.25691699604743085	0.2795031055900621	0.21852060982495766	0.3190287972896669	0.29079616036137773	0.2546583850931677	0.28740824392998304	-0.21852060982495766	-0.15527950310559005	0.3585544889892716	0.17447769621682666	0.1857707509881423	0.3201581027667984	0.0660643704121965	-0.06719367588932806	-0.603613777526821	-0.031055900621118012	-0.32806324110671936	-0.5437605872388481	0.012987012987012988	0.35403726708074534	-0.20948616600790515	-0.06945228684359118	-0.28289102202145683	0.04686617730095991	0.35742518351214003	1.0	0.3190287972896669	0.22868435911914173
AmtR	0.011857707509881422	0.05815923207227555	0.053642010163749296	0.09316770186335403	0.043478260869565216	-0.22981366459627328	-0.19593450028232637	-0.19367588932806323	0.033314511575381144	0.0660643704121965	0.12478825522303783	0.045736871823828344	-0.03557312252964427	-0.006211180124223602	0.04799548277809147	0.032185206098249576	-0.05251270468661773	-0.019762845849802372	-0.009599096555618294	0.018633540372670808	-0.019762845849802372	-0.09655561829474874	-0.009599096555618294	-0.06493506493506493	-0.11123658949745906	-0.0660643704121965	-0.37775268210050816	-0.07961603613777526	-0.21739130434782608	-0.32919254658385094	0.019762845849802372	-0.2704686617730096	-0.1101072840203275	-0.5335968379446641	-0.33032185206098247	-0.43195934500282324	-0.3111236589497459	-0.13382269904009034	-0.19593450028232637	-0.233201581027668	0.10333145115753811	0.017504234895539244	-0.269339356295878	-0.32806324110671936	-0.30886504799548276	-0.23771880293619424	-0.22416713721061546	-0.4330886504799548	-0.4556747600225861	-0.36645962732919257	0.2422360248447205	-0.06154714850367024	0.09203839638622248	0.1507622811970638	0.045736871823828344	0.025409373235460192	0.07171089779785432	0.15979672501411632	0.2478825522303783	0.15640880858272163	0.1756070016939582	0.0818746470920384	0.22190852625635235	0.20609824957651043	0.19706380575945792	0.3901750423489554	-0.018633540372670808	-0.08413325804630152	0.25352907961603616	0.13156408808582723	0.2230378317334839	0.055900621118012424	0.07622811970638058	0.05251270468661773	-0.2941840767927724	-0.3619424054206663	-0.5245623941276115	-0.541501976284585	0.11349520045172219	-0.22755505364201017	-0.16770186335403728	-0.28063241106719367	-0.28402032749858835	0.2422360248447205	0.14059853190287974	0.3190287972896669	1.0	0.1880293619424054
CblR	0.16431394692264256	-0.044607566346696784	0.10220214568040654	0.0016939582156973462	-0.1225296442687747	0.043478260869565216	-0.1383399209486166	-0.12140033879164314	0.054771315640880856	0.017504234895539244	0.13946922642574816	-0.010728402032749858	-0.0016939582156973462	-0.07171089779785432	-0.06380575945793338	-0.06493506493506493	-0.07509881422924901	-0.10446075663466968	-0.1789949181253529	-0.0220214568040655	-0.09090909090909091	-0.11462450592885376	-0.08639186900056466	-0.010728402032749858	-0.0942970073404856	-0.031055900621118012	-0.20835686053077357	-0.2987012987012987	-0.3867871259175607	-0.09655561829474874	-0.11462450592885376	-0.17221908526256352	-0.18238283455674761	-0.24336533032185206	-0.43195934500282324	-0.07735742518351214	-0.2015810276679842	0.11236589497459062	-0.06945228684359118	-0.08526256352343309	0.19028797289666854	-0.12365894974590627	-0.15302089215132694	-0.14511575381140598	0.06267645398080181	-0.13721061547148503	-0.06154714850367024	-0.019762845849802372	-0.2365894974590627	-0.4613212874082439	0.13721061547148503	0.0502540937323546	0.13043478260869565	0.08752117447769622	-0.029926595143986448	0.043478260869565216	0.054771315640880856	-0.00282326369282891	-0.06154714850367024	0.17334839073969507	0.0818746470920384	0.02766798418972332	0.1767363071710898	-0.04121964991530209	0.269339356295878	0.277244494635799	-0.30886504799548276	-0.029926595143986448	-0.21852060982495766	-0.13608130999435347	0.17221908526256352	0.14624505928853754	0.2106154714850367	0.05928853754940711	-0.00282326369282891	-0.5471485036702428	-0.4647092038396386	-0.6058723884810842	0.10784867306606437	0.03896103896103896	-0.14059853190287974	0.09655561829474874	0.17108977978543197	-0.024280067758328628	0.18238283455674761	0.22868435911914173	0.1880293619424054	1.0
