	LldR	PdxR	NrtR	RutR	ArgR	IscR	NagC	NsrR	MetR	SahR_SamR	CzrA	MntR	FUR	BirA	Zur	Phr	LexA	ModE	ThiR	KdgR	RbkR	PhnF	AgaR	SoxR	Rex	HutC	NadQ	NagQ	NrdR	PsrA	NagR	SdaR	TrpR	HisR	HrcA	CueR	XylR	CblR	PhnR	FnrN_FixK	PaaR	ExuR_UxuR	TyrR	LiuR	GntR	RbsR	NtrC	HexR	PhrR	HypR	PdhR	AraR	NorR	CcpA	CadR-PbrR	SiaR	HcpR	LtbR	GulR	NikR	ZntR	MerR	NiaR	FabR	MetJ	GlcC	NnrR	TtrR	Irr	NmlR	FadR	PurR	GguR	PhsR	DasR	NifA	FadP	FixJ	NarP	PrpR	BioQ	LiuQ	AmtR	FruR	VanR	AcnR	CsoR	QorR
FixJ	0.131449638396164	0.14506562021136438	0.1198805774352421	0.11000785972372223	0.10651339262995403	0.11963178042532979	0.12257210872429333	0.10567652996024902	0.2126479352675416	0.122300693804389	0.13417509655020327	0.13615416367450567	0.16991139433760624	0.10365222701596259	0.12892774143205296	0.09022849743569446	0.10454563446064766	-0.0188011376808726	0.07465606640618373	0.12701652803772667	0.07174966497220825	0.0549897936681161	0.14273597548218556	0.16087553929579138	0.10805141050941187	0.10846984184426438	0.09515920181395639	0.12427976092869139	0.1529140349785978	0.20189311906633267	0.11157980446816812	0.10178624944162035	0.04939186094508937	0.0505001385346987	0.15105936635925157	0.07865943647477255	0.11510819842692437	0.044065343141966966	0.12085314756489926	0.17916211952434535	0.10079106140197115	0.00801239461467563	-0.06324533081520602	-0.005841075255441021	-0.004099496186054928	-0.026287665888233596	0.21237652034763727	0.10118687482683163	0.05814499211200389	0.14903506341496514	0.0836919214479986	-0.016448875041701772	-0.08112478866390352	0.09302180931970981	-0.057455145857247064	-0.09641449581851388	0.10945372092891756	0.02308723162436175	-0.10021430469717446	0.057240275712322805	-0.09571334060876105	0.08621381841210964	0.06327925768019406	-0.07181751870218432	0.030630304606702817	0.04649676846610989	-0.02785961063267949	0.052185172829104724	0.21550910088153305	0.25968187909596213	0.009041509519312868	0.048272274400484025	-0.07635240965558578	-0.015012637757208045	-0.020101667505414162	0.08856608105128046	0.2984150499573087	1.0	0.043126699877297836	-0.0038733170861346557	-0.127299251912627	0.03250759113604108	-0.015227507902132304	0.03164811055634404	0.05035312211975052	-0.025778762913412984	-0.14192173072247258	-0.058631277176832475
NarP	0.01731966457639482	0.05726289362231483	0.13306681896059394	0.0776190126151393	0.2117319099128645	0.22715732452742704	0.06460240541472766	0.10129996437679176	0.1134683999525024	0.2126479352675416	0.10483966729054402	0.0692956217380733	0.14239670683230515	0.10957811943387372	0.07738152456022301	0.09478600629908793	0.13135916675619588	0.00624819763529751	0.04892819379025281	0.1355208621947289	0.025676982318448862	0.08783099897653958	0.1320263951009607	0.16861086451306467	0.044280213286891225	-0.03025710909183437	0.0735364798615784	0.0951818197239484	0.02608410469830535	0.20404182051557526	0.08922200044104925	0.04164522677282006	0.002640640991569174	0.15422587375813537	0.008498679679504215	0.010353348298850444	0.11072032388847108	0.13847249944868845	0.19323045953938625	0.12437023256865949	-0.03138800459143573	0.067384408343747	0.06336972932016217	-0.0003562320823744282	-0.04917699080016511	-0.09437888391923144	-0.08802325121147181	0.01316927809285783	0.16179156465046848	0.09978456440732594	0.03517650451510028	0.1170533386862387	-0.1304431414015188	0.2863031591565781	0.1192246580454733	0.17638011659532601	-0.050669772859638904	0.06818734414846396	-0.08259495281338528	0.1051676269854284	0.045026604316628124	-0.3472358086750994	-0.0778791185800476	0.09191353173010049	0.15578650954758524	-0.021877173439788296	0.14564237691616105	-0.011959219908284375	0.021085546590067346	0.008182028939615834	0.028707782257380507	-0.020293919740346392	0.07031342768771452	-0.028922652402304766	-0.18365177465776275	0.21350741584723865	0.012208016918196674	0.043126699877297836	1.0	0.13944506957834563	0.0023805350266608615	-0.017692860091263266	-0.018167836201095838	-0.052841092218873516	-0.05263753102894527	-0.00995753487398997	-0.1116476581981442	-0.010545600533782677
PrpR	0.09686685401835443	0.1548931021029002	0.21474009194180413	0.27975527421388624	0.28371340846249105	0.13930936211839345	0.22160462762438438	0.1670502287236148	0.20503700855522444	0.13977302927323002	0.2742138862658396	0.24790925694511198	0.2666029595535225	0.2624638820249815	0.22054158585475908	0.31828488388530457	0.21657214265115832	0.23801392132360008	0.21368835912717485	0.19661183708319432	0.26610536553369785	0.2955312664333252	0.17849489117958056	0.14638876794589795	0.28232240699798133	0.14827736343023223	0.10433076431572341	0.1974939355728834	0.21917320230024145	0.36452720086400414	0.2015086145964682	0.08606680199716145	0.1376808725989675	0.15653290057732216	0.1341072428202272	0.11741522524611113	-0.05002516242486613	0.22498600516819242	0.3475750773249798	0.05567963992287293	0.01865412126592442	-0.017873803371199485	0.21569004416146925	0.007480873729862992	0.15725667369706703	0.025043680838672103	1.696343249402039e-05	0.11695155809127458	0.18197804931835274	0.03544791943500461	0.047650281875703276	0.020011195865446054	-0.107316328434671	0.017681551136267255	0.1753057658707047	0.23424803930992757	-0.007480873729862992	0.11182860147808042	-0.19379590728918694	0.006621393150165959	0.052716693713917365	-0.08042363345415067	0.050941187779543234	0.11951869087536966	0.1531515230335141	0.1578334304018637	0.13849511735868048	0.062023963675636555	0.0037149917161904654	0.051178675834459515	0.11672537899135431	0.1737225121712628	0.05847295180688829	0.07722319919027883	-0.07483700968611995	0.10036132111212263	0.08017483644423837	-0.0038733170861346557	0.13944506957834563	1.0	0.16051365273591894	0.10522417176040848	-0.22250934402406547	-0.19152280733498822	-0.12984376678673007	0.04715268785587868	-0.12768375638249146	-0.06837959638339619
BioQ	0.12130550576473981	0.1261231205930416	0.24341960181169459	0.22298432013389802	0.15060700815941103	0.16749127796845933	0.1776241016448875	0.20461857722037194	0.15800306472680392	0.20244725786113735	0.2102956726283708	0.21850597395547663	0.16309209447501002	0.22258850670903754	0.19798022063771198	0.21934283662518164	0.15801437368179994	0.25954617163600996	0.2287066513618809	0.13232042793085705	0.11109351940333953	0.20148599668647618	0.1333608517904903	0.28271822042284184	0.20833922341406041	0.20804519058416407	0.18075668217878327	0.022363458504616882	0.14231754414733305	0.013282367642817965	0.06943132919802546	0.10045179275209075	0.0192195690157251	0.046327134141169686	-0.05825808166196403	0.1152212879768845	0.052592295208961214	0.17817824043969216	0.15230335140881307	0.08503768709252421	0.12630406387297782	0.1209662371148594	-0.019196951105733075	0.27872615930924904	0.12715223549767884	0.10619674189006564	0.09044336758061872	0.09835963607782823	0.11041498210357872	0.1550061916528603	0.09256945111986926	0.2006604429717672	0.08656439601698605	0.12574992507817315	0.08576146021226909	0.1686334824230567	0.09813345697790796	0.07485962759611198	-0.03747222237929104	-0.09454851824417165	0.16094339302576746	-0.033774194095594595	-0.04354513121215034	0.1528122543836337	-0.026038868878321297	-0.13267100553573347	-0.03859180892389639	0.10275881957127751	0.10601579861012943	0.09413008690931915	0.010477746803806594	0.12950449813684967	0.03249628218104506	0.17710388971507088	-0.19623864156832588	-0.03583242390486907	-0.01565724819198082	-0.127299251912627	0.0023805350266608615	0.16051365273591894	1.0	0.19556010426856507	0.08837382881634823	-0.13392629954029098	0.022578328649541138	0.009086745339296922	-0.031150516536519443	-0.06863970234830451
LiuQ	0.18575524028702128	0.061831711440704325	0.19879446539742496	0.16751389587845136	0.16527472278924066	0.1047491956505759	0.1448394411114441	0.1443644650016115	0.29813232608240836	0.1631486392499901	0.1936941266942228	0.230448230431267	0.266229764038654	0.24582840922584548	0.15475739464294802	0.0934289316995663	0.04619142668121752	0.21260269944755755	0.14945349474981764	0.30745090499912353	0.22680674692255062	0.1814578373885361	0.1162277849715297	0.20348768172077059	0.13107644288129555	0.14756489926548338	0.14627567839593783	0.18623021639685386	0.06832305160841612	0.09824654652786809	0.11335531040254225	0.025416876353540552	0.12833967577226027	-0.08429129606278732	-0.045625978931416844	0.14869579476508474	0.19407863116408727	0.16295638701505788	0.054786232478187855	0.06015798610129431	0.11744915211109917	-0.011393772158483695	0.038897150708788755	0.11245059400286117	0.06709037551385064	0.16309209447501002	0.27002957291731455	0.15552640358267694	0.1363577248644339	0.11280117160773759	0.23862460489338483	0.164743201904428	0.020452245110290583	0.032213558306144724	0.18420591345256743	0.12815873249232404	0.10461348819062374	0.03489378064019994	-0.015340597452092439	0.043940944637010815	0.26168356413025656	0.08737864077669903	0.17294219427653787	0.004404837970947295	-0.02305330475937371	-0.10925015973898931	0.015487613867040615	-0.1762217912253818	0.053078580273789804	-0.08090991851897926	0.06374292483503062	0.1709631271522355	0.11135362536824785	-0.05893661896172484	0.008182028939615834	-0.30595812293964975	-0.11510819842692437	0.03250759113604108	-0.017692860091263266	0.10522417176040848	0.19556010426856507	1.0	0.07806006185998383	0.1069092060548145	0.11459929545210375	0.14316571577203407	-0.09470684361411584	-0.05821284584197997
AmtR	0.06293998903031366	0.12659809670287417	0.08667748556694618	0.0028328932265014053	0.0025501693516010652	0.055046338443096164	0.009539103539137466	-0.006926734935058326	0.005185155865672232	0.09072609145551905	0.036160383599753466	0.007899305064715496	0.01877851977088057	-0.027848301677683474	0.06151506070081594	0.01263775720804519	0.03212308666617661	0.12429106988368739	0.03484854482021589	0.09561156001379692	0.08941425267598148	0.0022109007017206573	0.08691497362186247	0.10722585679470288	0.12482259076850004	0.04247078048752905	0.06304176962527777	-0.15762986921193547	-0.0688771904032208	-0.06714692028883071	0.12645108028792598	-0.009697428909081656	-0.029646425522049637	-0.05492193993814001	0.05475230561319981	-0.09523836449892847	0.1280230250323719	-0.10904659854906107	0.007198149854962652	0.0430927730123098	0.07556078280586483	0.009335542349209221	0.013847815392618645	0.1457554664661212	0.05487670411815596	0.20646193688472217	0.20736665328440326	0.10058750021204291	-0.07283532465182554	-0.1806322836738271	-0.021209945095023493	-0.04202973124268452	0.03863704474388044	0.14353891128690252	0.17952400608421779	0.1649693810043483	0.13063539363645102	0.15290272602360178	0.013712107932666482	-0.005513115560556627	0.10650208367495802	-0.14339189487195436	0.027418561387834956	0.11877229984563277	0.1392754352534054	-0.0287869449423526	-0.027531650937795093	-0.1717208271369684	-0.05187983104421236	0.000525866407314632	-0.2241152156334994	-0.18405889703761924	0.05522728172303238	-0.10306416135616989	-0.08045756031913871	0.013022261677909652	-0.014922166117239937	-0.015227507902132304	-0.018167836201095838	-0.22250934402406547	0.08837382881634823	0.07806006185998383	1.0	0.20235678622116923	-0.03867097160886848	-0.034497967215339466	0.0842799871077913	-0.07527805893096448
FruR	0.04682472816099428	0.16899536898292913	0.025880543508377107	0.02002250482044207	0.012151472143216605	0.09102012428541541	0.04083098201310708	0.00275373054152931	0.09126892129532771	0.057500381677231115	0.10601579861012943	0.08958388700092168	0.06908075159314904	0.04299099241734568	0.10165054198166819	0.048939502745248824	0.07082233066253513	0.16467534817445195	-0.04095538051806323	0.11757355061605532	0.0878423079315356	0.040819673058111065	0.04072920141814296	0.0036810648512024245	0.10053095543706284	0.032405810541076954	-0.013372839282786075	-0.01307880645288972	-0.007073751350006503	0.07180620974718831	0.10489621206552409	0.11035843732859865	0.10049702857207479	0.065721991959333	0.18906876410085327	0.06460240541472766	0.12422321615371132	-0.13105382497130352	0.05858604135684842	0.05426602054837123	0.022951524164409588	-0.039089402943720986	0.08954996013593364	0.083194327428174	-0.06906944263815303	0.06407088452991501	0.049832910189933896	0.11265415519278942	0.13566787860967708	0.03309565679583378	0.03973401337849376	0.15188492007396057	0.1733719345663864	0.010070624423950104	0.02491928233371595	0.018416633211008136	0.07092411125749926	-0.05150663552934391	0.16230046762528907	0.05232088028905689	-0.0078201423797434	0.011506861708443832	0.03177250906130019	-0.03972270442349775	-0.0023466081616728206	0.023189012219325872	-0.07414716343136313	-0.03912332980870903	0.03905547607873294	0.06611780538419347	0.09677638237838633	-0.17359811366630667	-0.17424272410107944	0.0007972813272189584	-0.06562021136436888	0.012977025857925598	-0.030585068786718763	0.03164811055634404	-0.052841092218873516	-0.19152280733498822	-0.13392629954029098	0.1069092060548145	0.20235678622116923	1.0	-0.11906633267552912	0.11049414478855081	-0.053316068328706084	0.05891400105173281
VanR	0.17782766283481574	0.07630717383560172	0.18433031195752356	0.15256345737372137	0.15767510503191953	0.10433076431572341	0.23095713340608762	0.23323023336028634	0.1768550927051586	0.07697440218036652	0.13860820690864062	0.17341717038637045	0.17639142555032203	0.15297057975357786	0.14811903806028803	0.14362938292687064	0.16565922725910512	0.10244216883138914	0.1608076855658153	0.0954306167338607	0.1745593748409678	0.1318680697310165	0.09061300190555892	-0.02336995549926209	0.02513415247864021	0.1532419946734822	0.14150329938762007	0.08060457673408689	-0.016528037726673866	0.012558594523073095	-0.09168735263018021	-0.06154898756580398	-0.003273942471345935	0.18120904037862381	0.019016007825796856	0.11493856410198415	0.10692051500981052	0.08098908120395135	0.003364414111314044	0.07619408428564159	0.0705509157426308	0.310312070613115	0.1401801516530865	0.03160287473635999	0.09782811519301558	0.061107938320959454	0.2684689371278647	0.12755935787753533	0.15068617084438313	0.198828392262413	0.18624152535184987	0.08738994973169505	0.15818400800674015	-0.0878423079315356	0.042810049137409455	0.038965004438764834	0.08917676462106519	-0.004857196170787838	0.016765525781590154	0.12305839378912192	0.037438295514303	0.15860243934159263	0.17606346585543764	-0.008068939389655699	-0.07299365002176973	-0.1198805774352421	0.11828601478080418	0.05108820419449141	0.022012880899740458	-0.13232042793085705	-0.0012044037070754476	-0.024670485323803653	0.039496525323577475	-0.06307569649026581	-0.031806435926288235	-0.00725469462994272	-0.06982714262288593	0.05035312211975052	-0.05263753102894527	-0.12984376678673007	0.022578328649541138	0.11459929545210375	-0.03867097160886848	-0.11906633267552912	1.0	0.0138930512126027	0.14336927696196233	0.1212150341247717
AcnR	0.12838491159224433	0.1340280801352551	0.045433726696484614	0.10500930161548422	0.1022386076414609	0.12891643247705695	0.031659419511340055	0.11429395366721139	0.12383871168384686	0.08690366466686646	0.09928697038750134	0.08205212297357663	0.105653912050257	0.12273043409423752	0.11949607296537763	0.0989250838276289	0.0647268039196838	0.08348836025807035	-0.001385346987011665	0.11128577163827176	0.160547579600907	0.048509762455400306	0.08861131687126451	0.14497514857139626	0.019705854080553687	0.056584356322554014	-0.0791231036296091	0.02632159275322164	-0.0304493613267666	0.0016341439969239642	0.0036358290312183705	-0.03813945072405584	0.06415004721488711	0.09216232874001277	0.14405912321671915	0.07085625752752317	0.005716676750484872	0.10509977325545233	0.03657881493460597	-0.03921380144867714	0.12781946384244364	-0.14964574698474986	-0.09573595851875308	0.09263730484984535	0.1012434196018117	-0.0016567619069159914	0.05972824581144579	0.004506618565911417	0.18624152535184987	0.004382220060955268	0.14181995012750848	0.10062142707703095	0.08879226015120073	-0.08431391397277935	0.04147559244787986	0.04360167598713041	-0.04857761618537639	0.012558594523073095	0.07904394094463701	0.02134565255497566	-0.033706340365618516	-0.04227852825259682	-0.06485120242463994	-0.03248497322604905	0.015046564622196086	0.024840119648743858	0.00958433935912152	-0.18370831943274282	0.0252924778485844	0.046010483401281305	-0.10918230600901324	0.08549004529236476	0.1355208621947289	0.040163753668342274	-0.04433675806187129	0.03933819995363329	-0.029329774782161255	-0.025778762913412984	-0.00995753487398997	0.04715268785587868	0.009086745339296922	0.14316571577203407	-0.034497967215339466	0.11049414478855081	0.0138930512126027	1.0	0.054955866803128056	0.1818649597683926
CsoR	0.1049979926604882	0.15094627680929143	0.08961781386590972	0.10402542253083104	0.09191353173010049	0.13109906079128758	0.09699125252331059	0.1990093355423492	0.0281197165975878	0.046519386376101916	0.0781279155899599	0.052784547443893444	0.19524345352867667	0.1068300433698424	0.13206032196594875	0.10136781810676784	0.053101198183781825	0.14531441722127666	0.05460528919825164	0.06288344425533358	0.10318855986112603	0.027916155407659557	0.0005371753623106457	0.054017223538458926	0.15420325584814334	-0.0646363322797157	-0.0055018066055606135	-0.011993146773272416	0.01902731678079287	-0.022318222684632825	0.0986762868177166	-0.015634630281988793	0.008679622959440433	0.07839933050986424	0.09439019287422745	-0.016437566086705758	0.07193060825214447	0.024387761448903315	0.02252178387456107	-0.015125727307168182	0.1872819492114831	-0.04268565063245331	-0.08205212297357663	0.17303266591650598	0.20468643095034803	0.0465080774211059	0.16483367354439613	0.022759271929477357	-0.022024189854736472	0.10511108221044835	-0.04179224318776823	0.09812214802291194	0.2735579668760708	-0.10703360455977065	0.08321694533816602	-0.015612012371996766	0.010342039343854432	0.10110771214185953	0.10667171799989822	0.24712893905038705	-0.044947441631656024	0.21591622326138954	0.012083618413240524	-0.02494190024370798	0.07517627833600037	-0.014967401937223991	0.008804021464396582	-0.0870167542168266	-0.06660409044902206	0.24588495400082555	0.00024314253241429227	0.016742907871598125	0.2148871083567523	-0.05849556971688031	0.0329486403808856	0.15262000214870144	-0.09427710332426732	-0.14192173072247258	-0.1116476581981442	-0.12768375638249146	-0.031150516536519443	-0.09470684361411584	0.0842799871077913	-0.053316068328706084	0.14336927696196233	0.054955866803128056	1.0	0.19729037438295513
QorR	0.1318567607760205	0.09907210024257708	0.09254683320987724	0.061469824880831886	0.2118789263278127	0.11949607296537763	0.037788873119179424	0.1828601478080418	0.10981560748879	0.07792435440003166	0.09373427348445867	0.08414427964783915	0.09961493008238574	0.06582377255429712	0.11320829398759408	0.1429169187621218	0.09780549728302357	0.11681585063132241	0.036952010449474416	0.11710988346121877	0.12369169526889867	0.02729416288287881	-0.058292008526952065	0.02667217035809806	0.034305714980407236	-0.004235203646007091	0.10711276724474275	0.08638345273704984	0.08475496321762388	0.05228695342406885	-0.04262910585747324	0.05776048764213943	0.10571045682523707	0.09832570921284019	0.09224149142498488	-0.003963788726102764	0.05795273987707166	-0.12674511311782236	-0.0439296356820148	0.041158941707991475	0.12018591922013447	0.013191896002849857	0.0767821499454343	-0.08716377063177477	0.04070658350815093	0.021176018230035454	0.0512465295644356	0.1494195678848296	0.07462213954119569	0.23978942725797422	0.06119840996092756	0.11198692684802461	0.0687980277182487	-0.1804400314388949	0.14355022024189854	0.06327925768019406	0.043940944637010815	-0.048487144545408284	0.1545877603180078	0.1775336300049194	-0.020825440625159033	0.01279608257798938	-0.05123522060943959	-0.0886000079162685	-0.034859853775211905	0.09632402417854578	0.007311239404922788	0.07439596044127543	0.09398307049437096	0.0440087983669869	0.19946169374218975	-0.051156057924467487	0.013395457192778102	-0.08638345273704984	-0.05068108181463492	0.21768042024076764	0.015792955651932984	-0.058631277176832475	-0.010545600533782677	-0.06837959638339619	-0.06863970234830451	-0.05821284584197997	-0.07527805893096448	0.05891400105173281	0.1212150341247717	0.1818649597683926	0.19729037438295513	1.0
